game_id,date,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs
ANA202404050,2024-04-05,ANA,BOS,0,0
ANA202404080,2024-04-08,ANA,TBA,2,0
ANA202404220,2024-04-22,ANA,BAL,0,0
ANA202404260,2024-04-26,ANA,MIN,0,0
ANA202404290,2024-04-29,ANA,PHI,1,3
ANA202405090,2024-05-09,ANA,KCA,0,0
ANA202405130,2024-05-13,ANA,SLN,0,0
ANA202405240,2024-05-24,ANA,CLE,1,0
ANA202405280,2024-05-28,ANA,NYA,2,1
ANA202406030,2024-06-03,ANA,SDN,0,1
ANA202406070,2024-06-07,ANA,HOU,0,1
ANA202406170,2024-06-17,ANA,MIL,0,0
ANA202406240,2024-06-24,ANA,OAK,2,0
ANA202406270,2024-06-27,ANA,DET,0,0
ANA202407080,2024-07-08,ANA,TEX,0,2
ANA202407110,2024-07-11,ANA,SEA,0,4
ANA202407250,2024-07-25,ANA,OAK,0,2
ANA202407300,2024-07-30,ANA,COL,2,2
ANA202408020,2024-08-02,ANA,NYN,0,0
ANA202408120,2024-08-12,ANA,TOR,0,0
ANA202408160,2024-08-16,ANA,ATL,0,0
ANA202408300,2024-08-30,ANA,SEA,2,5
ANA202409030,2024-09-03,ANA,LAN,0,0
ANA202409130,2024-09-13,ANA,HOU,0,0
ANA202409160,2024-09-16,ANA,CHA,0,3
ANA202409270,2024-09-27,ANA,TEX,1,3
ARI202403290,2024-03-29,ARI,COL,2,0
ARI202404010,2024-04-01,ARI,NYA,0,0
ARI202404120,2024-04-12,ARI,SLN,0,3
ARI202404150,2024-04-15,ARI,CHN,0,0
ARI202404290,2024-04-29,ARI,LAN,1,0
ARI202405030,2024-05-03,ARI,SDN,0,0
ARI202405130,2024-05-13,ARI,CIN,0,0
ARI202405170,2024-05-17,ARI,DET,0,0
ARI202405240,2024-05-24,ARI,MIA,0,0
ARI202406030,2024-06-03,ARI,SFN,0,0
ARI202406110,2024-06-11,ARI,ANA,0,0
ARI202406140,2024-06-14,ARI,CHA,0,0
ARI202406250,2024-06-25,ARI,MIN,2,0
ARI202406280,2024-06-28,ARI,OAK,2,0
ARI202407080,2024-07-08,ARI,ATL,0,1
ARI202407120,2024-07-12,ARI,TOR,0,0
ARI202407260,2024-07-26,ARI,PIT,0,2
ARI202407290,2024-07-29,ARI,WAS,0,5
ARI202408080,2024-08-08,ARI,PHI,0,0
ARI202408120,2024-08-12,ARI,COL,0,0
ARI202408270,2024-08-27,ARI,NYN,0,0
ARI202408300,2024-08-30,ARI,LAN,2,2
ARI202409100,2024-09-10,ARI,TEX,2,0
ARI202409130,2024-09-13,ARI,MIL,1,0
ARI202409230,2024-09-23,ARI,SFN,1,0
ARI202409270,2024-09-27,ARI,SDN,2,4
ATL202404050,2024-04-05,ATL,ARI,1,3
ATL202404080,2024-04-08,ATL,NYN,0,0
ATL202404190,2024-04-19,ATL,TEX,1,1
ATL202404220,2024-04-22,ATL,MIA,0,0
ATL202404260,2024-04-26,ATL,CLE,0,1
ATL202405070,2024-05-07,ATL,BOS,0,0
ATL202405130,2024-05-13,ATL,CHN,0,0
ATL202405170,2024-05-17,ATL,SDN,1,0
ATL202405270,2024-05-27,ATL,WAS,0,4
ATL202405310,2024-05-31,ATL,OAK,1,0
ATL202406140,2024-06-14,ATL,TBA,5,1
ATL202406170,2024-06-17,ATL,DET,0,0
ATL202406280,2024-06-28,ATL,PIT,0,0
ATL202407020,2024-07-02,ATL,SFN,0,0
ATL202407050,2024-07-05,ATL,PHI,0,0
ATL202407201,2024-07-20,ATL,SLN,0,0
ATL202407220,2024-07-22,ATL,CIN,0,1
ATL202408010,2024-08-01,ATL,MIA,3,0
ATL202408060,2024-08-06,ATL,MIL,0,3
ATL202408200,2024-08-20,ATL,PHI,0,0
ATL202408230,2024-08-23,ATL,WAS,1,0
ATL202409030,2024-09-03,ATL,COL,0,0
ATL202409060,2024-09-06,ATL,TOR,0,0
