game_id,date,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_ERA,vis_ERA,home_travel,vis_travel,home_last_location,visiting_last_location
HOU202403310,2024-03-31,HOU,NYA,0,0,3.8,1.86,1e-06,1e-06,HOU,HOU
BAL202403310,2024-03-31,BAL,ANA,0,2,5.87,6.7,1e-06,1e-06,BAL,BAL
OAK202403310,2024-03-31,OAK,CLE,2,0,4.91,4.25,1e-06,1e-06,OAK,OAK
LAN202404010,2024-04-01,LAN,SFN,1,0,4.4,7.16,1e-06,179.52869961196944,LAN,SDN
ARI202404010,2024-04-01,ARI,NYA,0,0,4.24,2.89,1e-06,1630.8590123845936,ARI,HOU
HOU202404010,2024-04-01,HOU,TOR,3,0,2.8,3.3,1e-06,1270.2138325576016,HOU,TBA
MIA202404010,2024-04-01,MIA,ANA,4,0,1.75,7.03,1e-06,1539.1317139517298,MIA,BAL
OAK202404010,2024-04-01,OAK,BOS,0,1,6.42,3.12,1e-06,1089.6592015072615,OAK,SEA
NYN202404010,2024-04-01,NYN,DET,0,0,3.63,3.15,1e-06,1144.1299356702407,NYN,CHA
BAL202404010,2024-04-01,BAL,KCA,0,0,5.33,4.04,1e-06,1545.5901214265937,BAL,KCA
WAS202404010,2024-04-01,WAS,PIT,0,0,4.22,4.35,647.9323389925676,1489.628641346009,CIN,MIA
PHI202404010,2024-04-01,PHI,CIN,2,0,24.0,3.99,1e-06,807.0437326700402,PHI,CIN
CHN202404010,2024-04-01,CHN,COL,0,0,2.91,6.17,1309.650558347085,2336.6124175782998,TEX,ARI
TBA202404010,2024-04-01,TBA,TEX,0,3,3.6,5.31,1e-06,1496.616116420437,TBA,TEX
SDN202404010,2024-04-01,SDN,SLN,0,3,4.91,4.24,1e-06,179.52869961196944,SDN,LAN
CHA202404010,2024-04-01,CHA,ATL,0,0,4.95,4.19,1e-06,1068.017024042746,CHA,PHI
SEA202404010,2024-04-01,SEA,CLE,0,0,4.75,5.11,1e-06,1089.6592015072615,SEA,OAK
BAL202404020,2024-04-02,BAL,KCA,0,0,5.11,4.53,1e-06,1e-06,BAL,BAL
HOU202404020,2024-04-02,HOU,TOR,0,0,3.8,3.21,1e-06,1e-06,HOU,HOU
TBA202404020,2024-04-02,TBA,TEX,0,0,3.59,4.28,1e-06,1e-06,TBA,TBA
SEA202404020,2024-04-02,SEA,CLE,0,0,3.64,0.0,1e-06,1e-06,SEA,SEA
MIL202404020,2024-04-02,MIL,MIN,0,0,2.98,7.61,1181.7674036325852,707.8851314063497,NYN,KCA
MIA202404020,2024-04-02,MIA,ANA,0,0,5.0,3.81,1e-06,1e-06,MIA,MIA
SDN202404020,2024-04-02,SDN,SLN,0,0,3.31,5.35,1e-06,1e-06,SDN,SDN
CHA202404020,2024-04-02,CHA,ATL,0,0,3.58,2.62,1e-06,1e-06,CHA,CHA
PHI202404020,2024-04-02,PHI,CIN,1,0,2.65,5.24,1e-06,1e-06,PHI,PHI
LAN202404020,2024-04-02,LAN,SFN,1,0,3.19,3.47,1e-06,1e-06,LAN,LAN
CHN202404020,2024-04-02,CHN,COL,2,0,3.73,5.24,1e-06,1e-06,CHN,CHN
OAK202404020,2024-04-02,OAK,BOS,0,1,4.58,4.14,1e-06,1e-06,OAK,OAK
ARI202404020,2024-04-02,ARI,NYA,3,0,3.65,3.77,1e-06,1e-06,ARI,ARI
BAL202404030,2024-04-03,BAL,KCA,0,1,3.15,,1e-06,1e-06,BAL,BAL
CHN202404030,2024-04-03,CHN,COL,0,0,4.67,5.93,1e-06,1e-06,CHN,CHN
ARI202404030,2024-04-03,ARI,NYA,0,0,7.44,3.14,1e-06,1e-06,ARI,ARI
MIL202404030,2024-04-03,MIL,MIN,0,0,3.05,2.25,1e-06,1e-06,MIL,MIL
OAK202404030,2024-04-03,OAK,BOS,0,0,6.01,4.14,1e-06,1e-06,OAK,OAK
LAN202404030,2024-04-03,LAN,SFN,0,0,3.49,4.56,1e-06,1e-06,LAN,LAN
MIA202404030,2024-04-03,MIA,ANA,0,2,3.15,5.08,1e-06,1e-06,MIA,MIA
WAS202404030,2024-04-03,WAS,PIT,0,0,2.03,4.25,1e-06,1e-06,WAS,WAS
TBA202404030,2024-04-03,TBA,TEX,0,0,4.36,3.8,1e-06,1e-06,TBA,TBA
SEA202404030,2024-04-03,SEA,CLE,0,3,3.53,5.73,1e-06,1e-06,SEA,SEA
SDN202404030,2024-04-03,SDN,SLN,1,0,3.88,9.53,1e-06,1e-06,SDN,SDN
PHI202404030,2024-04-03,PHI,CIN,0,0,2.57,4.84,1e-06,1e-06,PHI,PHI
HOU202404030,2024-04-03,HOU,TOR,0,0,3.89,4.16,1e-06,1e-06,HOU,HOU
WAS202404040,2024-04-04,WAS,PIT,0,4,14.04,4.53,1e-06,1e-06,WAS,WAS
SLN202404040,2024-04-04,SLN,MIA,0,0,6.53,6.06,2512.7882729547905,1707.3616110149374,SDN,MIA
NYN202404042,2024-04-04,NYN,DET,0,0,3.77,3.61,1e-06,1e-06,NYN,NYN
KCA202404040,2024-04-04,KCA,CHA,0,0,3.0,4.74,1545.5901214265937,663.9206411727051,BAL,CHA
NYN202404041,2024-04-04,NYN,DET,0,0,3.63,4.53,1e-06,1e-06,NYN,NYN
MIN202404040,2024-04-04,MIN,CLE,0,0,4.08,3.47,476.38512191307035,2238.4089622775527,MIL,SEA
NYA202404050,2024-04-05,NYA,TOR,0,0,4.64,3.46,3443.682019431773,2282.180747677387,ARI,HOU
PIT202404050,2024-04-05,PIT,BAL,0,0,4.14,3.86,305.44483751928374,314.0609856627503,WAS,BAL
CIN202404050,2024-04-05,CIN,NYN,1,0,4.86,3.06,807.0437326700402,913.3322258208743,PHI,NYN
SFN202404050,2024-04-05,SFN,SDN,1,1,4.88,5.2,559.4406195325591,738.1265117326025,LAN,SDN
COL202404050,2024-04-05,COL,TBA,1,1,4.5,3.57,1477.450780411816,2454.2852318253576,CHN,TBA
DET202404050,2024-04-05,DET,OAK,0,0,3.15,3.36,773.7548030957365,3345.164678963249,NYN,OAK
TEX202404050,2024-04-05,TEX,HOU,0,0,3.54,3.49,1496.616116420437,368.5990384284446,TBA,HOU
MIL202404050,2024-04-05,MIL,SEA,0,0,6.91,2.12,1e-06,2711.809431696189,MIL,SEA
KCA202404050,2024-04-05,KCA,CHA,1,0,5.55,3.46,1e-06,1e-06,KCA,KCA
WAS202404050,2024-04-05,WAS,PHI,0,0,5.62,3.57,1e-06,197.2342958595587,WAS,PHI
CHN202404050,2024-04-05,CHN,LAN,0,2,3.84,8.52,1e-06,2804.8246802178714,CHN,LAN
ATL202404050,2024-04-05,ATL,ARI,1,3,3.67,7.44,947.8182724063668,2556.4851145812468,CHA,ARI
ANA202404050,2024-04-05,ANA,BOS,0,0,3.42,3.45,3722.1362347132003,592.0809005913671,MIA,OAK
CIN202404060,2024-04-06,CIN,NYN,0,0,4.5,6.2,1e-06,1e-06,CIN,CIN
SLN202404060,2024-04-06,SLN,MIA,0,0,5.08,4.92,1e-06,1e-06,SLN,SLN
MIL202404060,2024-04-06,MIL,SEA,0,0,5.02,2.94,1e-06,1e-06,MIL,MIL
ATL202404060,2024-04-06,ATL,ARI,0,6,2.62,13.97,1e-06,1e-06,ATL,ATL
KCA202404060,2024-04-06,KCA,CHA,0,0,3.35,4.95,1e-06,1e-06,KCA,KCA
CHN202404060,2024-04-06,CHN,LAN,0,0,5.48,3.0,1e-06,1e-06,CHN,CHN
DET202404060,2024-04-06,DET,OAK,0,2,6.09,4.66,1e-06,1e-06,DET,DET
NYA202404060,2024-04-06,NYA,TOR,3,0,2.89,3.83,1e-06,1e-06,NYA,NYA
ANA202404060,2024-04-06,ANA,BOS,0,0,6.7,3.13,1e-06,1e-06,ANA,ANA
COL202404060,2024-04-06,COL,TBA,0,1,4.5,3.75,1e-06,1e-06,COL,COL
WAS202404060,2024-04-06,WAS,PHI,0,0,4.41,3.46,1e-06,1e-06,WAS,WAS
MIN202404060,2024-04-06,MIN,CLE,1,0,3.6,3.75,1e-06,1e-06,MIN,MIN
TEX202404060,2024-04-06,TEX,HOU,0,0,1.17,7.46,1e-06,1e-06,TEX,TEX
PIT202404060,2024-04-06,PIT,BAL,0,0,4.02,16.88,1e-06,1e-06,PIT,PIT
SFN202404060,2024-04-06,SFN,SDN,0,4,7.16,2.95,1e-06,1e-06,SFN,SFN
ANA202404070,2024-04-07,ANA,BOS,0,0,6.75,3.12,1e-06,1e-06,ANA,ANA
KCA202404070,2024-04-07,KCA,CHA,0,0,3.66,7.07,1e-06,1e-06,KCA,KCA
PIT202404070,2024-04-07,PIT,BAL,0,0,3.38,3.15,1e-06,1e-06,PIT,PIT
ATL202404070,2024-04-07,ATL,ARI,0,0,2.38,4.24,1e-06,1e-06,ATL,ATL
CHN202404070,2024-04-07,CHN,LAN,3,0,3.45,3.53,1e-06,1e-06,CHN,CHN
MIL202404070,2024-04-07,MIL,SEA,3,1,4.29,4.75,1e-06,1e-06,MIL,MIL
CIN202404070,2024-04-07,CIN,NYN,0,1,3.72,3.47,1e-06,1e-06,CIN,CIN
NYA202404070,2024-04-07,NYA,TOR,0,0,2.37,3.3,1e-06,1e-06,NYA,NYA
DET202404070,2024-04-07,DET,OAK,0,2,3.17,6.42,1e-06,1e-06,DET,DET
SFN202404070,2024-04-07,SFN,SDN,0,1,1.91,4.12,1e-06,1e-06,SFN,SFN
COL202404070,2024-04-07,COL,TBA,0,0,6.17,3.6,1e-06,1e-06,COL,COL
SLN202404070,2024-04-07,SLN,MIA,0,6,4.24,5.68,1e-06,1e-06,SLN,SLN
TEX202404070,2024-04-07,TEX,HOU,0,0,5.31,2.8,1e-06,1e-06,TEX,TEX
WAS202404070,2024-04-07,WAS,PHI,0,0,3.9,3.32,1e-06,1e-06,WAS,WAS
NYA202404080,2024-04-08,NYA,MIA,0,0,3.77,5.0,1e-06,1403.0288811452067,NYA,SLN
SFN202404080,2024-04-08,SFN,WAS,1,0,3.12,2.03,1e-06,3919.8438689376185,SFN,WAS
COL202404080,2024-04-08,COL,ARI,1,0,5.72,7.44,1e-06,1946.7466716258368,COL,ATL
TEX202404080,2024-04-08,TEX,HOU,5,2,4.28,3.59,1e-06,1e-06,TEX,TEX
ATL202404080,2024-04-08,ATL,NYN,0,0,3.67,5.63,1e-06,595.1171397463928,ATL,CIN
CLE202404080,2024-04-08,CLE,CHA,0,0,5.11,3.98,1013.2251113855248,1123.5230318083022,MIN,KCA
MIN202404080,2024-04-08,MIN,LAN,0,1,7.52,4.4,1e-06,571.0232496384983,MIN,CHN
SLN202404080,2024-04-08,SLN,PHI,0,0,2.04,2.17,1e-06,1142.2462660488457,SLN,WAS
PIT202404080,2024-04-08,PIT,DET,0,1,4.25,3.53,1e-06,331.7516309667575,PIT,DET
ANA202404080,2024-04-08,ANA,TBA,2,0,3.81,3.59,1e-06,1321.5005793187804,ANA,COL
SDN202404080,2024-04-08,SDN,CHN,0,0,3.99,4.67,738.1265117326025,2787.070270174863,SFN,CHN
TOR202404080,2024-04-08,TOR,SEA,0,0,3.6,3.64,550.2922217550002,695.7214064772647,NYA,MIL
CIN202404080,2024-04-08,CIN,MIL,0,0,5.24,2.86,1e-06,525.1892238126902,CIN,MIL
TEX202404090,2024-04-09,TEX,OAK,1,0,4.32,2.59,1e-06,1624.6230769135182,TEX,DET
SLN202404090,2024-04-09,SLN,PHI,0,0,3.84,2.57,1e-06,1e-06,SLN,SLN
COL202404090,2024-04-09,COL,ARI,1,2,4.98,4.03,1e-06,1e-06,COL,COL
SFN202404090,2024-04-09,SFN,WAS,0,0,1.91,6.7,1e-06,1e-06,SFN,SFN
SDN202404090,2024-04-09,SDN,CHN,0,0,3.88,3.84,1e-06,1e-06,SDN,SDN
NYA202404090,2024-04-09,NYA,MIA,0,0,3.96,3.15,1e-06,1e-06,NYA,NYA
BOS202404090,2024-04-09,BOS,BAL,1,0,4.49,2.92,4151.631080145035,773.5078082361433,ANA,PIT
ATL202404090,2024-04-09,ATL,NYN,1,0,1.99,5.84,1e-06,1e-06,ATL,ATL
CLE202404090,2024-04-09,CLE,CHA,2,5,4.25,5.71,1e-06,1e-06,CLE,CLE
CIN202404090,2024-04-09,CIN,MIL,0,0,4.84,3.77,1e-06,1e-06,CIN,CIN
ANA202404090,2024-04-09,ANA,TBA,2,0,5.08,4.36,1e-06,1e-06,ANA,ANA
KCA202404090,2024-04-09,KCA,HOU,0,1,4.92,,1e-06,738.3603208647532,KCA,TEX
TOR202404090,2024-04-09,TOR,SEA,0,0,4.16,3.53,1e-06,1e-06,TOR,TOR
PIT202404090,2024-04-09,PIT,DET,0,1,5.77,4.53,1e-06,1e-06,PIT,PIT
MIN202404090,2024-04-09,MIN,LAN,0,0,7.61,3.49,1e-06,1e-06,MIN,MIN
CLE202404100,2024-04-10,CLE,CHA,0,2,1.93,9.0,1e-06,1e-06,CLE,CLE
BOS202404100,2024-04-10,BOS,BAL,0,0,3.45,5.55,1e-06,1e-06,BOS,BOS
SDN202404100,2024-04-10,SDN,CHN,0,0,3.47,5.92,1e-06,1e-06,SDN,SDN
SFN202404100,2024-04-10,SFN,WAS,0,0,4.1,5.62,1e-06,1e-06,SFN,SFN
MIN202404100,2024-04-10,MIN,LAN,1,1,6.49,1.76,1e-06,1e-06,MIN,MIN
NYA202404100,2024-04-10,NYA,MIA,0,0,4.31,3.63,1e-06,1e-06,NYA,NYA
COL202404100,2024-04-10,COL,ARI,1,1,6.49,3.92,1e-06,1e-06,COL,COL
TOR202404100,2024-04-10,TOR,SEA,0,0,6.33,2.12,1e-06,1e-06,TOR,TOR
KCA202404100,2024-04-10,KCA,HOU,0,0,3.0,4.53,1e-06,1e-06,KCA,KCA
SLN202404100,2024-04-10,SLN,PHI,0,2,3.78,3.57,1e-06,1e-06,SLN,SLN
TEX202404100,2024-04-10,TEX,OAK,3,1,3.54,6.01,1e-06,1e-06,TEX,TEX
ANA202404100,2024-04-10,ANA,TBA,0,3,3.42,2.67,1e-06,1e-06,ANA,ANA
CIN202404100,2024-04-10,CIN,MIL,0,2,2.75,4.04,1e-06,1e-06,CIN,CIN
KCA202404110,2024-04-11,KCA,HOU,9,0,3.71,3.49,1e-06,1e-06,KCA,KCA
TEX202404110,2024-04-11,TEX,OAK,0,0,4.47,4.38,1e-06,1e-06,TEX,TEX
BOS202404110,2024-04-11,BOS,BAL,2,0,16.2,5.33,1e-06,1e-06,BOS,BOS
PHI202404110,2024-04-11,PHI,PIT,0,0,3.46,4.14,1300.6291865836333,412.2899901216241,SLN,PIT
ATL202404110,2024-04-11,ATL,NYN,0,1,15.26,3.75,1e-06,1e-06,ATL,ATL
MIA202404120,2024-04-12,MIA,ATL,0,1,4.92,3.25,1756.5620451799746,973.3591318981379,NYA,ATL
NYN202404120,2024-04-12,NYN,KCA,0,0,3.91,3.35,1200.4511584455877,1759.8286951805926,ATL,KCA
CHA202404120,2024-04-12,CHA,CIN,0,1,4.95,3.72,494.38381964269325,406.25273298859213,CLE,CIN
TBA202404120,2024-04-12,TBA,SFN,0,0,3.75,7.16,3425.3074193268753,3858.5242840402384,ANA,SFN
BAL202404120,2024-04-12,BAL,MIL,0,0,5.87,3.68,578.81170796599,680.6636621509456,BOS,CIN
ARI202404120,2024-04-12,ARI,SLN,0,3,3.92,6.53,942.6579354569091,2043.890455711885,COL,SLN
HOU202404120,2024-04-12,HOU,TEX,1,1,7.46,5.31,1040.8267966673652,368.5990384284446,KCA,TEX
OAK202404120,2024-04-12,OAK,WAS,0,0,2.59,3.68,2350.5503898425545,13.027453191410114,TEX,SFN
BOS202404120,2024-04-12,BOS,ANA,0,3,3.12,6.7,1e-06,4151.631080145035,BOS,ANA
LAN202404120,2024-04-12,LAN,SDN,1,2,1.76,2.77,2448.9556082748627,179.52869961196944,MIN,SDN
DET202404120,2024-04-12,DET,MIN,1,0,2.39,4.08,331.7516309667575,872.516450655481,PIT,MIN
TOR202404120,2024-04-12,TOR,COL,1,0,3.83,4.49,1e-06,2160.739883960971,TOR,COL
SEA202404120,2024-04-12,SEA,CHN,0,0,2.94,5.48,3325.1452076248356,1711.8059777853623,TOR,SDN
PHI202404120,2024-04-12,PHI,PIT,0,0,3.32,4.43,1e-06,1e-06,PHI,PHI
TBA202404130,2024-04-13,TBA,SFN,0,1,3.6,3.47,1e-06,1e-06,TBA,TBA
NYN202404130,2024-04-13,NYN,KCA,3,1,3.47,4.53,1e-06,1e-06,NYN,NYN
TOR202404130,2024-04-13,TOR,COL,5,0,3.3,6.17,1e-06,1e-06,TOR,TOR
ARI202404130,2024-04-13,ARI,SLN,1,0,4.24,4.24,1e-06,1e-06,ARI,ARI
SEA202404130,2024-04-13,SEA,CHN,0,0,4.75,2.91,1e-06,1e-06,SEA,SEA
CLE202404132,2024-04-13,CLE,NYA,0,2,5.11,2.22,1e-06,649.8727601989037,CLE,NYA
CLE202404131,2024-04-13,CLE,NYA,0,0,5.64,2.85,1e-06,1e-06,CLE,CLE
CHA202404130,2024-04-13,CHA,CIN,0,0,3.58,4.76,1e-06,1e-06,CHA,CHA
BOS202404130,2024-04-13,BOS,ANA,4,0,3.13,5.19,1e-06,1e-06,BOS,BOS
HOU202404130,2024-04-13,HOU,TEX,0,2,3.1,3.8,1e-06,1e-06,HOU,HOU
DET202404131,2024-04-13,DET,MIN,3,0,4.34,3.24,1e-06,1e-06,DET,DET
MIA202404130,2024-04-13,MIA,ATL,1,0,5.68,2.38,1e-06,1e-06,MIA,MIA
OAK202404130,2024-04-13,OAK,WAS,0,0,6.42,3.9,1e-06,1e-06,OAK,OAK
DET202404132,2024-04-13,DET,MIN,0,1,4.88,4.17,1e-06,1e-06,DET,DET
LAN202404130,2024-04-13,LAN,SDN,0,0,3.53,11.66,1e-06,1e-06,LAN,LAN
BAL202404130,2024-04-13,BAL,MIL,3,0,4.1,2.98,1e-06,1e-06,BAL,BAL
PHI202404130,2024-04-13,PHI,PIT,2,1,2.17,3.38,1e-06,1e-06,PHI,PHI
BAL202404140,2024-04-14,BAL,MIL,1,1,3.15,6.91,1e-06,1e-06,BAL,BAL
PHI202404140,2024-04-14,PHI,PIT,0,0,2.57,4.25,1e-06,1e-06,PHI,PHI
SEA202404140,2024-04-14,SEA,CHN,0,1,3.64,3.73,1e-06,1e-06,SEA,SEA
DET202404140,2024-04-14,DET,MIN,0,0,2.82,2.03,1e-06,1e-06,DET,DET
LAN202404140,2024-04-14,LAN,SDN,0,0,8.18,3.73,1e-06,1e-06,LAN,LAN
NYN202404140,2024-04-14,NYN,KCA,0,0,0.0,5.55,1e-06,1e-06,NYN,NYN
ARI202404140,2024-04-14,ARI,SLN,0,0,3.65,5.35,1e-06,1e-06,ARI,ARI
CLE202404140,2024-04-14,CLE,NYA,0,0,8.36,4.64,1e-06,1e-06,CLE,CLE
CHA202404140,2024-04-14,CHA,CIN,0,0,4.74,5.24,1e-06,1e-06,CHA,CHA
BOS202404140,2024-04-14,BOS,ANA,2,0,4.49,3.81,1e-06,1e-06,BOS,BOS
HOU202404140,2024-04-14,HOU,TEX,1,0,3.89,3.8,1e-06,1e-06,HOU,HOU
OAK202404140,2024-04-14,OAK,WAS,0,0,4.58,2.6,1e-06,1e-06,OAK,OAK
MIA202404140,2024-04-14,MIA,ATL,0,0,1.75,2.62,1e-06,1e-06,MIA,MIA
TBA202404140,2024-04-14,TBA,SFN,3,1,5.1,3.12,1e-06,1e-06,TBA,TBA
TOR202404140,2024-04-14,TOR,COL,1,0,3.6,5.24,1e-06,1e-06,TOR,TOR
PHI202404150,2024-04-15,PHI,COL,0,0,4.45,4.5,1e-06,539.7375980826044,PHI,TOR
HOU202404150,2024-04-15,HOU,ATL,1,0,4.53,3.58,1e-06,1555.6920636215998,HOU,MIA
CHA202404150,2024-04-15,CHA,KCA,0,0,7.07,3.0,1e-06,1144.1299356702407,CHA,NYN
TOR202404150,2024-04-15,TOR,NYA,0,0,4.16,3.5,1e-06,305.2632734150024,TOR,CLE
MIL202404150,2024-04-15,MIL,SDN,1,0,3.77,3.88,1035.68831801876,2799.844413597458,BAL,LAN
BAL202404150,2024-04-15,BAL,MIN,2,0,4.66,7.61,1e-06,638.3359432178316,BAL,DET
DET202404150,2024-04-15,DET,TEX,0,0,3.53,3.31,1e-06,1780.0976623230767,DET,HOU
NYN202404150,2024-04-15,NYN,PIT,0,0,4.34,3.79,1e-06,129.48897528262268,NYN,PHI
MIA202404150,2024-04-15,MIA,SFN,0,0,6.75,4.56,1e-06,319.9354673545946,MIA,TBA
TBA202404150,2024-04-15,TBA,ANA,0,0,3.66,4.88,1e-06,1926.6943817180322,TBA,BOS
OAK202404150,2024-04-15,OAK,SLN,0,1,6.01,3.84,1e-06,1040.2976618519092,OAK,ARI
LAN202404150,2024-04-15,LAN,WAS,1,1,3.49,4.29,1e-06,552.4676717810693,LAN,OAK
BOS202404150,2024-04-15,BOS,CLE,0,0,4.06,1.92,1e-06,884.5468110577992,BOS,CLE
SEA202404150,2024-04-15,SEA,CIN,3,0,3.53,4.84,1e-06,2788.668911659839,SEA,CHA
ARI202404150,2024-04-15,ARI,CHN,0,0,3.19,2.67,1e-06,1793.290239503433,ARI,SEA
OAK202404160,2024-04-16,OAK,SLN,0,0,4.91,3.84,1e-06,1e-06,OAK,OAK
HOU202404160,2024-04-16,HOU,ATL,0,0,3.49,1.99,1e-06,1e-06,HOU,HOU
BOS202404160,2024-04-16,BOS,CLE,0,0,4.14,0.61,1e-06,1e-06,BOS,BOS
ARI202404160,2024-04-16,ARI,CHN,0,0,3.21,3.84,1e-06,1e-06,ARI,ARI
NYN202404160,2024-04-16,NYN,PIT,0,0,3.77,,1e-06,1e-06,NYN,NYN
DET202404160,2024-04-16,DET,TEX,0,0,3.51,3.8,1e-06,1e-06,DET,DET
MIL202404160,2024-04-16,MIL,SDN,1,4,6.43,3.47,1e-06,1e-06,MIL,MIL
BAL202404160,2024-04-16,BAL,MIN,0,0,3.86,4.99,1e-06,1e-06,BAL,BAL
LAN202404160,2024-04-16,LAN,WAS,1,0,3.19,5.62,1e-06,1e-06,LAN,LAN
MIA202404160,2024-04-16,MIA,SFN,0,0,3.63,1.91,1e-06,1e-06,MIA,MIA
PHI202404160,2024-04-16,PHI,COL,2,0,3.46,4.75,1e-06,1e-06,PHI,PHI
TOR202404160,2024-04-16,TOR,NYA,0,0,4.05,3.96,1e-06,1e-06,TOR,TOR
SEA202404160,2024-04-16,SEA,CIN,0,0,3.23,4.5,1e-06,1e-06,SEA,SEA
TBA202404160,2024-04-16,TBA,ANA,0,0,3.75,4.15,1e-06,1e-06,TBA,TBA
LAN202404170,2024-04-17,LAN,WAS,0,2,3.65,4.41,1e-06,1e-06,LAN,LAN
ARI202404170,2024-04-17,ARI,CHN,1,0,4.71,3.86,1e-06,1e-06,ARI,ARI
BOS202404170,2024-04-17,BOS,CLE,0,0,3.12,3.81,1e-06,1e-06,BOS,BOS
CHA202404171,2024-04-17,CHA,KCA,0,0,3.46,4.04,1e-06,1e-06,CHA,CHA
CHA202404172,2024-04-17,CHA,KCA,0,0,3.3,3.35,1e-06,1e-06,CHA,CHA
PHI202404170,2024-04-17,PHI,COL,4,1,3.32,4.49,1e-06,1e-06,PHI,PHI
MIL202404170,2024-04-17,MIL,SDN,0,0,6.91,2.95,1e-06,1e-06,MIL,MIL
MIA202404170,2024-04-17,MIA,SFN,0,0,4.35,7.16,1e-06,1e-06,MIA,MIA
TOR202404170,2024-04-17,TOR,NYA,0,0,5.03,3.86,1e-06,1e-06,TOR,TOR
OAK202404170,2024-04-17,OAK,SLN,0,0,4.66,5.08,1e-06,1e-06,OAK,OAK
HOU202404170,2024-04-17,HOU,ATL,1,0,3.59,2.62,1e-06,1e-06,HOU,HOU
DET202404170,2024-04-17,DET,TEX,0,1,4.53,1.17,1e-06,1e-06,DET,DET
TBA202404170,2024-04-17,TBA,ANA,0,1,3.57,3.31,1e-06,1e-06,TBA,TBA
