game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi
CLE192806020,"""version 7RS(19) of 07/07/92""",BOS,CLE,1928/06/02,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2006/05/29 6:20PM,hildg101,ormsr901,(none),guthb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,94,3500,grang101,morre102,,
CLE192806030,"""version 7RS(19) of 07/07/92""",BOS,CLE,1928/06/03,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2006/06/04 6:19PM,ormsr901,guthb901,(none),hildg101,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,0,ruffr101,hudlw101,,
CLE192806060,"""version 7RS(19) of 07/07/92""",NYA,CLE,1928/06/06,CLE06,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",1995/04/19 11:03PM,guthb901,hildg101,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,118,6000,pennh101,uhleg101,,
CLE192806070,"""version 7RS(19) of 07/07/92""",NYA,CLE,1928/06/07,CLE06,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",1995/04/21 12:36AM,hildg101,ormsr901,(none),guthb901,park,none,0,unknown,-1,unknown,unknown,unknown,106,8000,pipgg101,shauj101,,
CLE192806090,"""version 7RS(19) of 07/07/92""",NYA,CLE,1928/06/09,CLE06,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",1980/01/03 7:15AM,ormsr901,guthb901,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,124,12000,hoytw101,millj109,,
CLE192806100,"""version 7RS(19) of 07/07/92""",WS1,CLE,1928/06/10,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2006/07/03 7:27PM,vangr901,nalld901,(none),dinnb101,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,12000,liseh101,hudlw101,marbf101,
CLE192806110,"""version 7RS(19) of 07/07/92""",WS1,CLE,1928/06/11,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2006/07/20 7:11PM,nalld901,dinnb101,(none),vangr901,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,5000,marbf101,buckg101,braxg101,
CLE192806120,"""version 7RS(19) of 07/07/92""",WS1,CLE,1928/06/12,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2006/07/30 7:15PM,dinnb101,vangr901,(none),nalld901,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,0,jones104,baynb101,,
CLE192806130,"""version 7RS(19) of 07/07/92""",WS1,CLE,1928/06/13,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2006/08/06 5:57PM,vangr901,nalld901,(none),dinnb101,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,2000,shauj101,liseh101,,
CLE192806140,"""version 7RS(19) of 07/07/92""",PHA,CLE,1928/06/14,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2006/08/26 6:26PM,nalld901,dinnb101,(none),vangr901,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,0,orwoo101,baynb101,,
CLE192806150,"""version 7RS(19) of 07/07/92""",PHA,CLE,1928/06/15,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2006/09/02 2:13PM,dinnb101,vangr901,(none),nalld901,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,2500,grovl101,buckg101,,
CLE192806160,"""version 7RS(19) of 07/07/92""",PHA,CLE,1928/06/16,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2006/09/04 7:02PM,vangr901,nalld901,(none),dinnb101,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,7000,uhleg101,earng101,,
CLE192806170,"""version 7RS(19) of 07/07/92""",PHA,CLE,1928/06/17,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2006/09/10 5:59PM,nalld901,dinnb101,(none),vangr901,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,15000,ehmkh101,shauj101,walbr101,
CLE192806201,"""version 7RS(19) of 07/07/92""",CHA,CLE,1928/06/20,CLE06,1,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2006/09/17 5:08PM,owenb901,geish901,(none),campb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,0,lyont102,levsd101,,
CLE192806202,"""version 7RS(19) of 07/07/92""",CHA,CLE,1928/06/20,CLE06,2,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2006/09/24 12:06PM,geish901,campb901,(none),owenb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,97,2500,grang101,faber101,hudlw101,
CLE192806211,"""version 7RS(19) of 07/07/92""",CHA,CLE,1928/06/21,CLE06,1,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2006/10/01 3:20PM,campb901,owenb901,(none),geish901,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,0,hudlw101,thomt103,,
CLE192806212,"""version 7RS(19) of 07/07/92""",CHA,CLE,1928/06/21,CLE06,2,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2006/10/08 3:40PM,owenb901,geish901,(none),campb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,2500,conns101,shauj101,,
CLE192806220,"""version 7RS(19) of 07/07/92""",CHA,CLE,1928/06/22,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2006/10/15 11:09AM,geish901,campb901,(none),owenb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,1500,blant101,uhleg101,conns101,
CLE192807220,"""version 7RS(19) of 07/07/92""",SLA,CLE,1928/07/22,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2007/04/15 3:00PM,owenb901,geish901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,132,0,grays102,hudlw101,,
CLE192807230,"""version 7RS(19) of 07/07/92""",SLA,CLE,1928/07/23,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2007/04/28 5:36PM,geish901,owenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,101,2000,blaeg101,uhleg101,,
CLE192807251,"""version 7RS(19) of 07/07/92""",BOS,CLE,1928/07/25,CLE06,1,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2007/05/12 3:56PM,dinnb101,nalld901,(none),mcgob901,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,millj109,morre102,,
CLE192807252,"""version 7RS(19) of 07/07/92""",BOS,CLE,1928/07/25,CLE06,2,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2007/05/19 5:10PM,nalld901,mcgob901,(none),dinnb101,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,3000,shauj101,simmp101,,
CLE192807261,"""version 7RS(19) of 07/07/92""",BOS,CLE,1928/07/26,CLE06,1,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2007/05/28 6:12PM,mcgob901,dinnb101,(none),nalld901,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,0,baynb101,ruffr101,,
CLE192807262,"""version 7RS(19) of 07/07/92""",BOS,CLE,1928/07/26,CLE06,2,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2007/06/09 2:33PM,dinnb101,nalld901,(none),mcgob901,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,1500,grang101,harrs101,,
CLE192807281,"""version 7RS(19) of 07/07/92""",NYA,CLE,1928/07/28,CLE06,1,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",1995/07/28 11:29PM,nalld901,mcgob901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,90,0,pennh101,uhleg101,,
CLE192807282,"""version 7RS(19) of 07/07/92""",NYA,CLE,1928/07/28,CLE06,2,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",1995/07/28 11:45PM,mcgob901,dinnb101,(none),nalld901,park,none,0,unknown,-1,unknown,unknown,unknown,130,10000,hudlw101,sheaa101,,
CLE192807290,"""version 7RS(19) of 07/07/92""",NYA,CLE,1928/07/29,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2007/06/23 4:33PM,dinnb101,nalld901,(none),mcgob901,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,25000,shauj101,pipgg101,,
CLE192807300,"""version 7RS(19) of 07/07/92""",NYA,CLE,1928/07/30,CLE06,0,0:00PM,day,false,"""98,97""","""Ron Fisher/Blau""","""Ron Fisher/Blau""",1995/07/30 6:51AM,nalld901,mcgob901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,98,6000,millj109,pipgg101,,
CLE192807310,"""version 7RS(19) of 07/07/92""",NYA,CLE,1928/07/31,CLE06,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",1995/07/30 7:01AM,mcgob901,dinnb101,(none),nalld901,park,none,0,unknown,-1,unknown,unknown,unknown,170,5000,moorw101,grang101,pennh101,
CLE192808010,"""version 7RS(19) of 07/07/92""",PHA,CLE,1928/08/01,CLE06,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",1995/08/01 11:08AM,campb901,vangr901,(none),connt901,park,none,0,unknown,-1,unknown,unknown,unknown,116,3000,ehmkh101,hudlw101,romme101,
CLE192808020,"""version 7RS(19) of 07/07/92""",PHA,CLE,1928/08/02,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2007/07/01 2:09PM,vangr901,connt901,(none),campb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,7000,earng101,uhleg101,,
CLE192808030,"""version 7RS(19) of 07/07/92""",PHA,CLE,1928/08/03,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2007/07/22 1:23PM,campb901,connt901,(none),vangr901,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,1000,shauj101,walbr101,hudlw101,
CLE192808040,"""version 7RS(19) of 07/07/92""",WS1,CLE,1928/08/04,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2007/08/04 1:19PM,vangr901,campb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,89,3000,grang101,braxg101,,
CLE192808061,"""version 7RS(19) of 07/07/92""",WS1,CLE,1928/08/06,CLE06,1,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2007/09/07 11:19PM,campb901,vangr901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,101,0,millj109,gastm101,hudlw101,
CLE192808062,"""version 7RS(19) of 07/07/92""",WS1,CLE,1928/08/06,CLE06,2,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2007/09/08 9:29AM,vangr901,campb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,117,1000,hadlb101,miljj101,,
CLE192808070,"""version 7RS(19) of 07/07/92""",WS1,CLE,1928/08/07,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2007/09/08 4:05PM,campb901,vangr901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,125,1500,jones104,uhleg101,,
CLE192808100,"""version 7RS(19) of 07/07/92""",DET,CLE,1928/08/10,CLE06,0,0:00PM,day,false,"""56,39,118""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2020/04/19 11:00AM,hildg101,guthb901,(none),ormsr901,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,1500,hollk101,hudlw101,vange101,
CLE192808110,"""version 7RS(19) of 07/07/92""",DET,CLE,1928/08/11,CLE06,0,0:00PM,day,false,"""39""","""Doug Burks""","""Doug Burks""",2007/11/11 8:00PM,guthb901,ormsr901,(none),hildg101,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,2000,sorrv101,shauj101,,
CLE192809060,"""version 7RS(19) of 07/07/92""",CHA,CLE,1928/09/06,CLE06,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",1995/09/23 3:30AM,campb901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,85,0,thomt103,miljj101,,
CLE192809080,"""version 7RS(19) of 07/07/92""",CHA,CLE,1928/09/08,CLE06,0,0:00PM,day,false,277,"""Dick Cramer""","""Dick Cramer""",2015/07/30 5:45PM,hildg101,campb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,116,1500,adkig101,undew101,thomt103,
CLE192809100,"""version 7RS(19) of 07/07/92""",SLA,CLE,1928/09/10,CLE06,0,0:00PM,day,false,"""102""","""Cliff Blau""","""Cliff Blau""",2017/05/03 4:09PM,hildg101,campb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,93,2000,blaeg101,shauj101,,
CLE192809110,"""version 7RS(19) of 07/07/92""",SLA,CLE,1928/09/11,CLE06,0,0:00PM,day,false,"""102""","""Cliff Blau""","""Cliff Blau""",2017/05/03 7:47PM,campb901,hildg101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,108,0,wilth101,grang101,,
CLE192809150,"""version 7RS(19) of 07/07/92""",PHA,CLE,1928/09/15,CLE06,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",1995/09/30 4:14PM,geish901,mcgob901,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,102,6000,quinj102,hudlw101,,
CLE192809160,"""version 7RS(19) of 07/07/92""",PHA,CLE,1928/09/16,CLE06,0,0:00PM,day,false,"""460""","""Howard Johnson""","""Howard Johnson""",2015/07/06 1:05PM,mcgob901,owenb901,(none),geish901,park,none,0,unknown,-1,unknown,unknown,unknown,99,11000,grovl101,shauj101,,
CLE192809180,"""version 7RS(19) of 07/07/92""",PHA,CLE,1928/09/18,CLE06,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",1995/10/02 12:52PM,owenb901,geish901,(none),mcgob901,park,none,0,unknown,-1,unknown,unknown,unknown,100,1500,millj109,walbr101,hudlw101,
CLE192809211,"""version 7RS(19) of 07/07/92""",WS1,CLE,1928/09/21,CLE06,1,0:00PM,day,false,"""286""","""Tom Thress""","""Tom Thress""",2018/07/23 10:39PM,geish901,mcgob901,(none),owenb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,0,braxg101,undew101,,
CLE192809220,"""version 7RS(19) of 07/07/92""",WS1,CLE,1928/09/22,CLE06,0,0:00PM,day,false,"""39,408a,222""","""Rob Wood""","""Rob Wood""",2020/04/26 7:27PM,owenb901,geish901,(none),mcgob901,park,none,0,unknown,-1,unknown,unknown,unknown,109,2500,hadlb101,ferrw101,,
CLE192809230,"""version 7RS(19) of 07/07/92""",NYA,CLE,1928/09/23,CLE06,0,0:00PM,day,false,"""97,104""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2010/10/04 3:48PM,ormsr901,campb901,(none),hildg101,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,20000,hoytw101,shauj101,,
CLE192809240,"""version 7RS(19) of 07/07/92""",NYA,CLE,1928/09/24,CLE06,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",1995/10/08 10:25AM,campb901,hildg101,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,100,1500,millj109,pipgg101,,
CLE192809250,"""version 7RS(19) of 07/07/92""",NYA,CLE,1928/09/25,CLE06,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",1995/10/08 11:44PM,hildg101,ormsr901,(none),campb901,park,none,0,unknown,-1,unknown,unknown,unknown,105,2000,zacht101,grang101,,
CLE192809290,"""version 7RS(19) of 07/07/92""",BOS,CLE,1928/09/29,CLE06,0,0:00PM,day,false,"""71,39,163""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2020/05/18 11:00AM,ormsr901,barrd901,(none),hildg101,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,5000,harrs101,browc103,simmp101,
CIN192804110,"""version 7RS(19) of 07/07/92""",CHN,CIN,1928/04/11,CIN07,0,0:00PM,day,false,"""502""","""Frownfelter""","""Frownfelter""",2014/11/17 11:50AM,quige901,pfirc901,(none),stard901,park,none,0,unknown,-1,unknown,unknown,cloudy,111,30000,luqud101,rootc101,,
CIN192804120,"""version 7RS(19) of 07/07/92""",CHN,CIN,1928/04/12,CIN07,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",1989/02/16 2:01PM,pfirc901,stard901,(none),quige901,park,none,0,unknown,-1,unknown,unknown,unknown,136,4200,edwaj102,malop103,lucar102,
CIN192804130,"""version 7RS(19) of 07/07/92""",CHN,CIN,1928/04/13,CIN07,0,0:00PM,day,false,"""502""","""Frownfelter""","""Frownfelter""",2014/11/17 12:53PM,stard901,quige901,(none),pfirc901,park,none,0,unknown,-1,unknown,unknown,cloudy,96,2767,nehfa101,kolpr101,,
CIN192804140,"""version 7RS(19) of 07/07/92""",PIT,CIN,1928/04/14,CIN07,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",1989/02/23 5:18PM,mages101,klemb901,(none),mccob104,park,none,0,unknown,-1,unknown,unknown,unknown,113,3233,lucar102,miljj101,,
CIN192804150,"""version 7RS(19) of 07/07/92""",PIT,CIN,1928/04/15,CIN07,0,0:00PM,day,false,"""502""","""Frownfelter""","""Frownfelter""",2014/11/17 1:40PM,klemb901,mccob104,(none),mages101,park,none,0,unknown,-1,unknown,unknown,sunny,123,10600,dawsj101,luqud101,hillc102,
CIN192804160,"""version 7RS(19) of 07/07/92""",PIT,CIN,1928/04/16,CIN07,0,0:00PM,day,false,"""502""","""Frownfelter""","""Frownfelter""",2014/11/17 2:22PM,mccob104,mages101,(none),klemb901,park,none,0,unknown,-1,unknown,unknown,sunny,115,2560,grimb101,rixee101,,
CIN192804230,"""version 7RS(19) of 07/07/92""",SLN,CIN,1928/04/23,CIN07,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",1989/03/04 10:05AM,wilsf901,rearb901,(none),morac102,park,none,0,unknown,-1,unknown,unknown,unknown,118,2600,luqud101,sherb101,edwaj102,
CIN192804240,"""version 7R2(19) of 07/07/92""",SLN,CIN,1928/04/24,CIN07,0,0:00PM,day,false,"""502""","""Frownfelter""","""Frownfelter""",2014/11/19 10:15AM,rearb901,morac102,(none),wilsf901,park,none,0,unknown,-1,wet,drizzle,cloudy,108,800,alexg102,rixee101,,
CIN192804250,"""version 7RS(19) of 07/07/92""",SLN,CIN,1928/04/25,CIN07,0,0:00PM,day,false,"""502""","""Frownfelter""","""Frownfelter""",2014/11/19 11:40AM,morac102,wilsf901,(none),rearb901,park,none,0,unknown,-1,unknown,unknown,sunny,179,2800,lucar102,reina102,,
CIN192804290,"""version 7RS(19) of 07/07/92""",PIT,CIN,1928/04/29,CIN07,0,0:00PM,day,false,"""502""","""Frownfelter""","""Frownfelter""",2014/11/19 2:09PM,jordl901,riglc901,(none),hartb901,park,none,0,unknown,-1,unknown,unknown,cloudy,97,13136,rixee101,kremr101,,
CIN192805040,"""version 7RS(19) of 07/07/92""",NY1,CIN,1928/05/04,CIN07,0,0:00PM,day,false,"""502""","""Frownfelter""","""Frownfelter""",2014/12/20 4:00PM,wilsf901,rearb901,(none),morac102,park,none,0,unknown,-1,unknown,unknown,cloudy,152,7500,faulj101,luqud101,,
CIN192805050,"""version 7RS(19) of 07/07/92""",NY1,CIN,1928/05/05,CIN07,0,0:00PM,day,false,"""502""","""Frownfelter""","""Frownfelter""",2014/12/20 6:47PM,rearb901,morac102,(none),wilsf901,park,none,0,unknown,-1,unknown,unknown,sunny,143,7451,rixee101,henrd101,,
CIN192805060,"""version 7RS(19) of 07/07/92""",NY1,CIN,1928/05/06,CIN07,0,0:00PM,day,false,"""107,502""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",2010/09/12 1:13PM,morac102,wilsf901,(none),rearb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,24000,lucar102,faulj101,,
CIN192805070,"""version 7RS(19) of 07/07/92""",NY1,CIN,1928/05/07,CIN07,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",1989/03/13 7:56AM,wilsf901,rearb901,(none),morac102,park,none,0,unknown,-1,unknown,unknown,unknown,117,6096,bentl101,maysc101,,
CIN192805080,"""version 7RS(19) of 07/07/92""",BSN,CIN,1928/05/08,CIN07,0,0:00PM,day,false,"""502""","""Frownfelter""","""Frownfelter""",2014/12/20 8:12PM,pfirc901,stard901,(none),quige901,park,none,0,unknown,-1,unknown,unknown,sunny,109,2600,kolpr101,brane101,,
CIN192805090,"""version 7RS(19) of 07/07/92""",BSN,CIN,1928/05/09,CIN07,0,0:00PM,day,false,"""502""","""Frownfelter""","""Frpwnfelter""",2014/12/20 9:17PM,stard901,quige901,(none),pfirc901,park,none,69,unknown,-1,unknown,unknown,sunny,94,3059,rixee101,genej101,edwaj102,
CIN192805100,"""version 7RS(19) of 07/07/92""",BSN,CIN,1928/05/10,CIN07,0,0:00PM,day,false,"""502""","""Frownfelter""","""Frownfelter""",2014/12/21 6:48PM,quige901,pfirc901,(none),stard901,park,none,80,unknown,-1,unknown,unknown,sunny,131,3583,delaa101,applp101,robec101,
