game_id,player_id,is_home,batting_order,field_pos_code,field_pos,event,player_name,team_id,pos
CLE192804180,mostj101,0,0,1,P,start,Johnny Mostil,CHA,OF
CLE192804180,mostj101,0,0,1,P,start,Johnny Mostil,CHA,OF
CLE192804180,clanb101,0,0,2,C,start,Bud Clancy,CHA,1B
CLE192804180,clanb101,0,0,2,C,start,Bud Clancy,CHA,1B
CLE192804180,metza101,0,0,3,1B,start,Alex Metzler,CHA,OF
CLE192804180,metza101,0,0,3,1B,start,Alex Metzler,CHA,OF
CLE192804180,barrb105,0,0,4,2B,start,Bill Barrett,CHA,OF
CLE192804180,barrb105,0,0,4,2B,start,Bill Barrett,CHA,OF
CLE192804180,moorr103,0,0,5,3B,start,Randy Moore,CHA,OF
CLE192804180,moorr103,0,0,5,3B,start,Randy Moore,CHA,OF
CLE192804180,kammw101,0,0,6,SS,start,Willie Kamm,CHA,3B
CLE192804180,kammw101,0,0,6,SS,start,Willie Kamm,CHA,3B
CLE192804180,cissb101,0,0,7,LF,start,Bill Cissell,CHA,SS
CLE192804180,cissb101,0,0,7,LF,start,Bill Cissell,CHA,SS
CLE192804180,mccuh101,0,0,8,CF,start,Harry McCurdy,CHA,C
CLE192804180,mccuh101,0,0,8,CF,start,Harry McCurdy,CHA,C
CLE192804180,adkig101,0,0,9,RF,start,Grady Adkins,CHA,P
CLE192804180,adkig101,0,0,9,RF,start,Grady Adkins,CHA,P
CLE192804180,jamic101,0,1,1,P,start,Charlie Jamieson,CLE,OF
CLE192804180,jamic101,0,1,1,P,start,Charlie Jamieson,CLE,OF
CLE192804180,lindc104,0,1,2,C,start,Carl Lind,CLE,2B
CLE192804180,lindc104,0,1,2,C,start,Carl Lind,CLE,2B
CLE192804180,langs101,0,1,3,1B,start,Sam Langford,CLE,OF
CLE192804180,langs101,0,1,3,1B,start,Sam Langford,CLE,OF
CLE192804180,sewej101,0,1,4,2B,start,Joe Sewell,CLE,SS
CLE192804180,sewej101,0,1,4,2B,start,Joe Sewell,CLE,SS
CLE192804180,burng102,0,1,5,3B,start,George Burns,NYA,1B
CLE192804180,burng102,0,1,5,3B,start,George Burns,CLE,1B
CLE192804180,burng102,0,1,5,3B,start,George Burns,NYA,1B
CLE192804180,burng102,0,1,5,3B,start,George Burns,CLE,1B
CLE192804180,summh101,0,1,6,SS,start,Homer Summa,CLE,OF
CLE192804180,summh101,0,1,6,SS,start,Homer Summa,CLE,OF
CLE192804180,hodaj101,0,1,7,LF,start,Johnny Hodapp,CLE,3B
CLE192804180,hodaj101,0,1,7,LF,start,Johnny Hodapp,CLE,3B
CLE192804180,sewel101,0,1,8,CF,start,Luke Sewell,CLE,C
CLE192804180,sewel101,0,1,8,CF,start,Luke Sewell,CLE,C
CLE192804180,shauj101,0,1,9,RF,start,Joe Shaute,CLE,P
CLE192804180,shauj101,0,1,9,RF,start,Joe Shaute,CLE,P
CLE192804180,wilsr101,0,0,9,RF,sub,Roy Wilson,CHA,P
CLE192804180,wilsr101,0,0,9,RF,sub,Roy Wilson,CHA,P
CLE192804180,redfb101,0,0,8,CF,sub,Buck Redfern,CHA,2B
CLE192804180,redfb101,0,0,8,CF,sub,Buck Redfern,CHA,2B
CLE192804180,croub101,0,0,4,2B,sub,Buck Crouse,CHA,C
CLE192804180,croub101,0,0,4,2B,sub,Buck Crouse,CHA,C
CLE192804180,redfb101,0,0,8,CF,sub,Buck Redfern,CHA,2B
CLE192804180,redfb101,0,0,8,CF,sub,Buck Redfern,CHA,2B
CLE192804180,mannj104,0,0,9,RF,sub,Johnny Mann,CHA,3B
CLE192804180,mannj104,0,0,9,RF,sub,Johnny Mann,CHA,3B
CLE192804190,mostj101,0,0,1,P,start,Johnny Mostil,CHA,OF
CLE192804190,mostj101,0,0,1,P,start,Johnny Mostil,CHA,OF
CLE192804190,clanb101,0,0,2,C,start,Bud Clancy,CHA,1B
CLE192804190,clanb101,0,0,2,C,start,Bud Clancy,CHA,1B
CLE192804190,metza101,0,0,3,1B,start,Alex Metzler,CHA,OF
CLE192804190,metza101,0,0,3,1B,start,Alex Metzler,CHA,OF
CLE192804190,barrb105,0,0,4,2B,start,Bill Barrett,CHA,OF
CLE192804190,barrb105,0,0,4,2B,start,Bill Barrett,CHA,OF
CLE192804190,falkb101,0,0,5,3B,start,Bibb Falk,CHA,OF
CLE192804190,falkb101,0,0,5,3B,start,Bibb Falk,CHA,OF
CLE192804190,kammw101,0,0,6,SS,start,Willie Kamm,CHA,3B
CLE192804190,kammw101,0,0,6,SS,start,Willie Kamm,CHA,3B
CLE192804190,cissb101,0,0,7,LF,start,Bill Cissell,CHA,SS
CLE192804190,cissb101,0,0,7,LF,start,Bill Cissell,CHA,SS
CLE192804190,croub101,0,0,8,CF,start,Buck Crouse,CHA,C
CLE192804190,croub101,0,0,8,CF,start,Buck Crouse,CHA,C
CLE192804190,barnc101,0,0,9,RF,start,Charlie Barnabe,CHA,P
CLE192804190,barnc101,0,0,9,RF,start,Charlie Barnabe,CHA,P
CLE192804190,jamic101,0,1,1,P,start,Charlie Jamieson,CLE,OF
CLE192804190,jamic101,0,1,1,P,start,Charlie Jamieson,CLE,OF
CLE192804190,lindc104,0,1,2,C,start,Carl Lind,CLE,2B
CLE192804190,lindc104,0,1,2,C,start,Carl Lind,CLE,2B
CLE192804190,gerkg101,0,1,3,1B,start,George Gerken,CLE,OF
CLE192804190,gerkg101,0,1,3,1B,start,George Gerken,CLE,OF
CLE192804190,sewej101,0,1,4,2B,start,Joe Sewell,CLE,SS
CLE192804190,sewej101,0,1,4,2B,start,Joe Sewell,CLE,SS
CLE192804190,burng102,0,1,5,3B,start,George Burns,NYA,1B
CLE192804190,burng102,0,1,5,3B,start,George Burns,CLE,1B
CLE192804190,burng102,0,1,5,3B,start,George Burns,NYA,1B
CLE192804190,burng102,0,1,5,3B,start,George Burns,CLE,1B
CLE192804190,summh101,0,1,6,SS,start,Homer Summa,CLE,OF
CLE192804190,summh101,0,1,6,SS,start,Homer Summa,CLE,OF
CLE192804190,hodaj101,0,1,7,LF,start,Johnny Hodapp,CLE,3B
CLE192804190,hodaj101,0,1,7,LF,start,Johnny Hodapp,CLE,3B
CLE192804190,sewel101,0,1,8,CF,start,Luke Sewell,CLE,C
CLE192804190,sewel101,0,1,8,CF,start,Luke Sewell,CLE,C
CLE192804190,hudlw101,0,1,9,RF,start,Willis Hudlin,CLE,P
CLE192804190,hudlw101,0,1,9,RF,start,Willis Hudlin,CLE,P
CLE192804190,cox-g102,0,0,9,RF,sub,George Cox,CHA,P
CLE192804190,cox-g102,0,0,9,RF,sub,George Cox,CHA,P
CLE192804190,redfb101,0,0,8,CF,sub,Buck Redfern,CHA,2B
CLE192804190,redfb101,0,0,8,CF,sub,Buck Redfern,CHA,2B
CLE192804190,moorr103,0,0,9,RF,sub,Randy Moore,CHA,OF
CLE192804190,moorr103,0,0,9,RF,sub,Randy Moore,CHA,OF
CLE192804190,mccuh101,0,0,8,CF,sub,Harry McCurdy,CHA,C
CLE192804190,mccuh101,0,0,8,CF,sub,Harry McCurdy,CHA,C
CLE192804190,goodj101,0,0,9,RF,sub,John Goodell,CHA,P
CLE192804190,goodj101,0,0,9,RF,sub,John Goodell,CHA,P
CLE192804200,mostj101,0,0,1,P,start,Johnny Mostil,CHA,OF
CLE192804200,mostj101,0,0,1,P,start,Johnny Mostil,CHA,OF
CLE192804200,clanb101,0,0,2,C,start,Bud Clancy,CHA,1B
CLE192804200,clanb101,0,0,2,C,start,Bud Clancy,CHA,1B
CLE192804200,metza101,0,0,3,1B,start,Alex Metzler,CHA,OF
CLE192804200,metza101,0,0,3,1B,start,Alex Metzler,CHA,OF
CLE192804200,barrb105,0,0,4,2B,start,Bill Barrett,CHA,OF
CLE192804200,barrb105,0,0,4,2B,start,Bill Barrett,CHA,OF
CLE192804200,falkb101,0,0,5,3B,start,Bibb Falk,CHA,OF
CLE192804200,falkb101,0,0,5,3B,start,Bibb Falk,CHA,OF
CLE192804200,kammw101,0,0,6,SS,start,Willie Kamm,CHA,3B
CLE192804200,kammw101,0,0,6,SS,start,Willie Kamm,CHA,3B
CLE192804200,cissb101,0,0,7,LF,start,Bill Cissell,CHA,SS
CLE192804200,cissb101,0,0,7,LF,start,Bill Cissell,CHA,SS
CLE192804200,bergm103,0,0,8,CF,start,Moe Berg,CHA,C
CLE192804200,bergm103,0,0,8,CF,start,Moe Berg,CHA,C
CLE192804200,thomt103,0,0,9,RF,start,Tommy Thomas,CHA,P
CLE192804200,thomt103,0,0,9,RF,start,Tommy Thomas,CHA,P
CLE192804200,jamic101,0,1,1,P,start,Charlie Jamieson,CLE,OF
CLE192804200,jamic101,0,1,1,P,start,Charlie Jamieson,CLE,OF
CLE192804200,lindc104,0,1,2,C,start,Carl Lind,CLE,2B
CLE192804200,lindc104,0,1,2,C,start,Carl Lind,CLE,2B
CLE192804200,langs101,0,1,3,1B,start,Sam Langford,CLE,OF
CLE192804200,langs101,0,1,3,1B,start,Sam Langford,CLE,OF
CLE192804200,sewej101,0,1,4,2B,start,Joe Sewell,CLE,SS
CLE192804200,sewej101,0,1,4,2B,start,Joe Sewell,CLE,SS
CLE192804200,burng102,0,1,5,3B,start,George Burns,NYA,1B
CLE192804200,burng102,0,1,5,3B,start,George Burns,CLE,1B
CLE192804200,burng102,0,1,5,3B,start,George Burns,NYA,1B
CLE192804200,burng102,0,1,5,3B,start,George Burns,CLE,1B
CLE192804200,summh101,0,1,6,SS,start,Homer Summa,CLE,OF
CLE192804200,summh101,0,1,6,SS,start,Homer Summa,CLE,OF
CLE192804200,hodaj101,0,1,7,LF,start,Johnny Hodapp,CLE,3B
CLE192804200,hodaj101,0,1,7,LF,start,Johnny Hodapp,CLE,3B
CLE192804200,sewel101,0,1,8,CF,start,Luke Sewell,CLE,C
CLE192804200,sewel101,0,1,8,CF,start,Luke Sewell,CLE,C
CLE192804200,millj109,0,1,9,RF,start,Jake Miller,CLE,P
CLE192804200,millj109,0,1,9,RF,start,Jake Miller,CLE,P
CLE192804200,baynb101,0,1,9,RF,sub,Bill Bayne,CLE,P
CLE192804200,baynb101,0,1,9,RF,sub,Bill Bayne,CLE,P
CLE192804200,myatg101,0,1,9,RF,sub,Glenn Myatt,CLE,C
CLE192804200,myatg101,0,1,9,RF,sub,Glenn Myatt,CLE,C
CLE192804200,collh104,0,1,8,CF,sub,Hap Collard,CLE,P
CLE192804200,collh104,0,1,8,CF,sub,Hap Collard,CLE,P
CLE192804200,myatg101,0,1,9,RF,sub,Glenn Myatt,CLE,C
CLE192804200,myatg101,0,1,9,RF,sub,Glenn Myatt,CLE,C
CLE192804200,redfb101,0,0,4,2B,sub,Buck Redfern,CHA,2B
CLE192804200,redfb101,0,0,4,2B,sub,Buck Redfern,CHA,2B
CLE192804200,redfb101,0,0,4,2B,sub,Buck Redfern,CHA,2B
CLE192804200,redfb101,0,0,4,2B,sub,Buck Redfern,CHA,2B
CLE192804200,gillj105,0,1,8,CF,sub,Johnny Gill,CLE,PH
CLE192804200,gillj105,0,1,8,CF,sub,Johnny Gill,CLE,PH
CLE192804260,riceh101,0,0,1,P,start,Harry Rice,DET,OF
CLE192804260,riceh101,0,0,1,P,start,Harry Rice,DET,OF
CLE192804260,gehrc101,0,0,2,C,start,Charlie Gehringer,DET,2B
CLE192804260,gehrc101,0,0,2,C,start,Charlie Gehringer,DET,2B
CLE192804260,mcmam101,0,0,3,1B,start,Marty McManus,DET,3B
CLE192804260,mcmam101,0,0,3,1B,start,Marty McManus,DET,3B
CLE192804260,heilh101,0,0,4,2B,start,Harry Heilmann,DET,OF
CLE192804260,heilh101,0,0,4,2B,start,Harry Heilmann,DET,OF
CLE192804260,sweeb101,0,0,5,3B,start,Bill Sweeney,DET,1B
CLE192804260,sweeb101,0,0,5,3B,start,Bill Sweeney,DET,1B
CLE192804260,eastp101,0,0,6,SS,start,Paul Easterling,DET,OF
CLE192804260,eastp101,0,0,6,SS,start,Paul Easterling,DET,OF
CLE192804260,hargp101,0,0,7,LF,start,Pinky Hargrave,DET,C
CLE192804260,hargp101,0,0,7,LF,start,Pinky Hargrave,DET,C
CLE192804260,tavej101,0,0,8,CF,start,Jackie Tavener,DET,SS
CLE192804260,tavej101,0,0,8,CF,start,Jackie Tavener,DET,SS
CLE192804260,sorrv101,0,0,9,RF,start,Vic Sorrell,DET,P
CLE192804260,sorrv101,0,0,9,RF,start,Vic Sorrell,DET,P
CLE192804260,jamic101,0,1,1,P,start,Charlie Jamieson,CLE,OF
CLE192804260,jamic101,0,1,1,P,start,Charlie Jamieson,CLE,OF
CLE192804260,lindc104,0,1,2,C,start,Carl Lind,CLE,2B
CLE192804260,lindc104,0,1,2,C,start,Carl Lind,CLE,2B
CLE192804260,langs101,0,1,3,1B,start,Sam Langford,CLE,OF
CLE192804260,langs101,0,1,3,1B,start,Sam Langford,CLE,OF
CLE192804260,sewej101,0,1,4,2B,start,Joe Sewell,CLE,SS
CLE192804260,sewej101,0,1,4,2B,start,Joe Sewell,CLE,SS
CLE192804260,fonsl101,0,1,5,3B,start,Lew Fonseca,CLE,1B
CLE192804260,fonsl101,0,1,5,3B,start,Lew Fonseca,CLE,1B
CLE192804260,summh101,0,1,6,SS,start,Homer Summa,CLE,OF
CLE192804260,summh101,0,1,6,SS,start,Homer Summa,CLE,OF
CLE192804260,hodaj101,0,1,7,LF,start,Johnny Hodapp,CLE,3B
CLE192804260,hodaj101,0,1,7,LF,start,Johnny Hodapp,CLE,3B
CLE192804260,sewel101,0,1,8,CF,start,Luke Sewell,CLE,C
CLE192804260,sewel101,0,1,8,CF,start,Luke Sewell,CLE,C
CLE192804260,grang101,0,1,9,RF,start,George Grant,CLE,P
CLE192804260,grang101,0,1,9,RF,start,George Grant,CLE,P
CLE192804260,winga101,0,0,9,RF,sub,Al Wingo,DET,OF
CLE192804260,winga101,0,0,9,RF,sub,Al Wingo,DET,OF
CLE192804260,smitg102,0,0,9,RF,sub,George Smith,DET,P
CLE192804260,smitg102,0,0,9,RF,sub,George Smith,DET,P
CLE192804260,fothb101,0,0,9,RF,sub,Bob Fothergill,DET,OF
CLE192804260,fothb101,0,0,9,RF,sub,Bob Fothergill,DET,OF
CLE192804270,tavej101,0,0,1,P,start,Jackie Tavener,DET,SS
CLE192804270,tavej101,0,0,1,P,start,Jackie Tavener,DET,SS
CLE192804270,sweeb101,0,0,2,C,start,Bill Sweeney,DET,1B
CLE192804270,sweeb101,0,0,2,C,start,Bill Sweeney,DET,1B
CLE192804270,riceh101,0,0,3,1B,start,Harry Rice,DET,OF
CLE192804270,riceh101,0,0,3,1B,start,Harry Rice,DET,OF
CLE192804270,heilh101,0,0,4,2B,start,Harry Heilmann,DET,OF
CLE192804270,heilh101,0,0,4,2B,start,Harry Heilmann,DET,OF
CLE192804270,gehrc101,0,0,5,3B,start,Charlie Gehringer,DET,2B
CLE192804270,gehrc101,0,0,5,3B,start,Charlie Gehringer,DET,2B
CLE192804270,mcmam101,0,0,6,SS,start,Marty McManus,DET,3B
CLE192804270,mcmam101,0,0,6,SS,start,Marty McManus,DET,3B
CLE192804270,eastp101,0,0,7,LF,start,Paul Easterling,DET,OF
CLE192804270,eastp101,0,0,7,LF,start,Paul Easterling,DET,OF
CLE192804270,hargp101,0,0,8,CF,start,Pinky Hargrave,DET,C
CLE192804270,hargp101,0,0,8,CF,start,Pinky Hargrave,DET,C
CLE192804270,billj102,0,0,9,RF,start,Josh Billings,DET,P
CLE192804270,billj102,0,0,9,RF,start,Josh Billings,DET,P
CLE192804270,jamic101,0,1,1,P,start,Charlie Jamieson,CLE,OF
CLE192804270,jamic101,0,1,1,P,start,Charlie Jamieson,CLE,OF
CLE192804270,lindc104,0,1,2,C,start,Carl Lind,CLE,2B
CLE192804270,lindc104,0,1,2,C,start,Carl Lind,CLE,2B
CLE192804270,langs101,0,1,3,1B,start,Sam Langford,CLE,OF
CLE192804270,langs101,0,1,3,1B,start,Sam Langford,CLE,OF
CLE192804270,sewej101,0,1,4,2B,start,Joe Sewell,CLE,SS
CLE192804270,sewej101,0,1,4,2B,start,Joe Sewell,CLE,SS
CLE192804270,fonsl101,0,1,5,3B,start,Lew Fonseca,CLE,1B
CLE192804270,fonsl101,0,1,5,3B,start,Lew Fonseca,CLE,1B
CLE192804270,summh101,0,1,6,SS,start,Homer Summa,CLE,OF
CLE192804270,summh101,0,1,6,SS,start,Homer Summa,CLE,OF
CLE192804270,hodaj101,0,1,7,LF,start,Johnny Hodapp,CLE,3B
CLE192804270,hodaj101,0,1,7,LF,start,Johnny Hodapp,CLE,3B
CLE192804270,myatg101,0,1,8,CF,start,Glenn Myatt,CLE,C
CLE192804270,myatg101,0,1,8,CF,start,Glenn Myatt,CLE,C
CLE192804270,uhleg101,0,1,9,RF,start,George Uhle,CLE,P
CLE192804270,uhleg101,0,1,9,RF,start,George Uhle,CLE,P
CLE192804270,hollk101,0,0,9,RF,sub,Ken Holloway,DET,P
CLE192804270,hollk101,0,0,9,RF,sub,Ken Holloway,DET,P
CLE192804270,fothb101,0,0,9,RF,sub,Bob Fothergill,DET,OF
CLE192804270,fothb101,0,0,9,RF,sub,Bob Fothergill,DET,OF
CLE192804270,vange101,0,0,9,RF,sub,Elam Vangilder,DET,P
CLE192804270,vange101,0,0,9,RF,sub,Elam Vangilder,DET,P
CLE192804270,warnj101,0,0,6,SS,sub,Jack Warner,DET,3B
CLE192804270,warnj101,0,0,6,SS,sub,Jack Warner,DET,3B
CLE192804270,gallc101,0,0,2,C,sub,Chick Galloway,DET,SS
CLE192804270,gallc101,0,0,2,C,sub,Chick Galloway,DET,SS
CLE192804270,gallc101,0,0,2,C,sub,Chick Galloway,DET,SS
CLE192804270,gallc101,0,0,2,C,sub,Chick Galloway,DET,SS
CLE192804270,winga101,0,0,9,RF,sub,Al Wingo,DET,OF
CLE192804270,winga101,0,0,9,RF,sub,Al Wingo,DET,OF
CLE192804270,baynb101,0,1,9,RF,sub,Bill Bayne,CLE,P
CLE192804270,baynb101,0,1,9,RF,sub,Bill Bayne,CLE,P
CLE192804280,tavej101,0,0,1,P,start,Jackie Tavener,DET,SS
CLE192804280,tavej101,0,0,1,P,start,Jackie Tavener,DET,SS
CLE192804280,gallc101,0,0,2,C,start,Chick Galloway,DET,SS
CLE192804280,gallc101,0,0,2,C,start,Chick Galloway,DET,SS
CLE192804280,riceh101,0,0,3,1B,start,Harry Rice,DET,OF
CLE192804280,riceh101,0,0,3,1B,start,Harry Rice,DET,OF
CLE192804280,heilh101,0,0,4,2B,start,Harry Heilmann,DET,OF
CLE192804280,heilh101,0,0,4,2B,start,Harry Heilmann,DET,OF
CLE192804280,gehrc101,0,0,5,3B,start,Charlie Gehringer,DET,2B
CLE192804280,gehrc101,0,0,5,3B,start,Charlie Gehringer,DET,2B
CLE192804280,mcmam101,0,0,6,SS,start,Marty McManus,DET,3B
CLE192804280,mcmam101,0,0,6,SS,start,Marty McManus,DET,3B
CLE192804280,eastp101,0,0,7,LF,start,Paul Easterling,DET,OF
CLE192804280,eastp101,0,0,7,LF,start,Paul Easterling,DET,OF
CLE192804280,sheam102,0,0,8,CF,start,Merv Shea,DET,C
CLE192804280,sheam102,0,0,8,CF,start,Merv Shea,DET,C
CLE192804280,carro101,0,0,9,RF,start,Ownie Carroll,DET,P
CLE192804280,carro101,0,0,9,RF,start,Ownie Carroll,DET,P
CLE192804280,jamic101,0,1,1,P,start,Charlie Jamieson,CLE,OF
CLE192804280,jamic101,0,1,1,P,start,Charlie Jamieson,CLE,OF
CLE192804280,lindc104,0,1,2,C,start,Carl Lind,CLE,2B
CLE192804280,lindc104,0,1,2,C,start,Carl Lind,CLE,2B
CLE192804280,langs101,0,1,3,1B,start,Sam Langford,CLE,OF
CLE192804280,langs101,0,1,3,1B,start,Sam Langford,CLE,OF
CLE192804280,sewej101,0,1,4,2B,start,Joe Sewell,CLE,SS
CLE192804280,sewej101,0,1,4,2B,start,Joe Sewell,CLE,SS
CLE192804280,fonsl101,0,1,5,3B,start,Lew Fonseca,CLE,1B
CLE192804280,fonsl101,0,1,5,3B,start,Lew Fonseca,CLE,1B
CLE192804280,summh101,0,1,6,SS,start,Homer Summa,CLE,OF
CLE192804280,summh101,0,1,6,SS,start,Homer Summa,CLE,OF
CLE192804280,hodaj101,0,1,7,LF,start,Johnny Hodapp,CLE,3B
CLE192804280,hodaj101,0,1,7,LF,start,Johnny Hodapp,CLE,3B
CLE192804280,myatg101,0,1,8,CF,start,Glenn Myatt,CLE,C
CLE192804280,myatg101,0,1,8,CF,start,Glenn Myatt,CLE,C
CLE192804280,shauj101,0,1,9,RF,start,Joe Shaute,CLE,P
CLE192804280,shauj101,0,1,9,RF,start,Joe Shaute,CLE,P
CLE192804280,stonl101,0,0,9,RF,sub,Lil Stoner,DET,P
CLE192804280,stonl101,0,0,9,RF,sub,Lil Stoner,DET,P
CLE192804280,woodl101,0,0,9,RF,sub,Larry Woodall,DET,C
CLE192804280,woodl101,0,0,9,RF,sub,Larry Woodall,DET,C
CLE192804280,smitg102,0,0,9,RF,sub,George Smith,DET,P
CLE192804280,smitg102,0,0,9,RF,sub,George Smith,DET,P
CLE192804280,fothb101,0,0,8,CF,sub,Bob Fothergill,DET,OF
CLE192804280,fothb101,0,0,8,CF,sub,Bob Fothergill,DET,OF
CLE192804280,hargp101,0,0,9,RF,sub,Pinky Hargrave,DET,C
CLE192804280,hargp101,0,0,9,RF,sub,Pinky Hargrave,DET,C
CLE192804290,tavej101,0,0,1,P,start,Jackie Tavener,DET,SS
CLE192804290,tavej101,0,0,1,P,start,Jackie Tavener,DET,SS
CLE192804290,gallc101,0,0,2,C,start,Chick Galloway,DET,SS
CLE192804290,gallc101,0,0,2,C,start,Chick Galloway,DET,SS
CLE192804290,riceh101,0,0,3,1B,start,Harry Rice,DET,OF
CLE192804290,riceh101,0,0,3,1B,start,Harry Rice,DET,OF
CLE192804290,heilh101,0,0,4,2B,start,Harry Heilmann,DET,OF
CLE192804290,heilh101,0,0,4,2B,start,Harry Heilmann,DET,OF
CLE192804290,gehrc101,0,0,5,3B,start,Charlie Gehringer,DET,2B
CLE192804290,gehrc101,0,0,5,3B,start,Charlie Gehringer,DET,2B
CLE192804290,mcmam101,0,0,6,SS,start,Marty McManus,DET,3B
CLE192804290,mcmam101,0,0,6,SS,start,Marty McManus,DET,3B
CLE192804290,eastp101,0,0,7,LF,start,Paul Easterling,DET,OF
CLE192804290,eastp101,0,0,7,LF,start,Paul Easterling,DET,OF
