game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
TEX197204210,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1972/04/21,0,0:00PM,night,false,sprim901,goetr901,morgh901,ricej901,"""Rangers""","""David W. Smith""","""David W. Smith""",1995/09/04 8:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,164,20105,bosmd101,wrigc102,lindp101,,
TEX197204220,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1972/04/22,0,0:00PM,day,false,goetr901,morgh901,ricej901,sprim901,,"""Turocy""","""Turocy""",1999/02/11 8:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,5517,brobp101,clarr104,,,
TEX197204230,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1972/04/23,0,0:00PM,day,false,morgh901,ricej901,sprim901,goetr901,"""ANGELS""","""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1995/07/22 2:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,11586,pantj101,ryann001,pinah101,,
TEX197204240,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1972/04/24,0,0:00PM,night,false,ricej901,sprim901,goetr901,morgh901,,"""Turocy""","""Turocy""",1999/02/16 6:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,5561,lindp101,messa101,,,
TEX197204250,"""version 7RS(19) of 07/07/92""",DET,TEX,ARL01,1972/04/25,0,0:00PM,night,false,sprim901,goetr901,morgh901,ricej901,,"""Turocy""","""Turocy""",1999/02/17 10:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,10213,lolim101,paulm101,,,
TEX197204260,"""version 7RS(19) of 07/07/92""",DET,TEX,ARL01,1972/04/26,0,0:00PM,night,false,goetr901,morgh901,ricej901,sprim901,,"""Turocy""","""Turocy""",1999/02/18 12:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,4283,colej102,bosmd101,,,
TEX197204280,"""version 7RS(19) of 07/07/92""",BOS,TEX,ARL01,1972/04/28,0,0:00PM,night,false,dimul901,deegb901,mccol901,honoj901,"""BOS,TEX""","""David W. Smith""","""David W. Smith""",1996/04/07 10:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,181,9974,lindp101,lee-b101,pinah101,,
TEX197204290,"""version 7RS(19) of 07/07/92""",BOS,TEX,ARL01,1972/04/29,0,0:00PM,day,false,deegb901,mccol901,honoj901,dimul901,"""Red Sox/Rangers""","""Greg Beston""","""Greg Beston""",1998/10/13 11:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,199,9531,cox-c101,bolib101,,,
TEX197204300,"""version 7RS(19) of 07/07/92""",BOS,TEX,ARL01,1972/04/30,0,0:00PM,day,false,mccol901,honoj901,dimul901,deegb901,"""Red Sox/Rangers""","""Greg Beston""","""Greg Beston""",1998/10/20 8:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,8556,kraul102,pantj101,lee-b101,,
TEX197205020,"""version 7RS(19) of 07/07/92""",CLE,TEX,ARL01,1972/05/02,0,0:00PM,night,false,malog901,nappl901,(none),frana901,"""Rangers""","""D Lamoureaux""","""D Lamoureaux""",1999/04/21 6:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,6570,perrg101,bosmd101,mings101,,
