game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw
NYA193904200,1.0,0.0,cramd102,??,,,,S8
NYA193904200,1.0,0.0,vosmj101,??,,,,7/F
NYA193904200,1.0,0.0,foxxj101,??,,,,54(1)/FO
NYA193904200,1.0,0.0,cronj101,??,,,,9/F
NYA193904200,1.0,1.0,crosf103,??,,,,K
NYA193904200,1.0,1.0,rolfr101,??,,,,4/L
NYA193904200,1.0,1.0,powej106,??,,,,S
NYA193904200,1.0,1.0,dimaj101,??,,,,W.1-2
NYA193904200,1.0,1.0,gehrl101,??,,,,9/L
NYA193904200,2.0,0.0,taboj101,??,,,,43
NYA193904200,2.0,0.0,willt103,??,,,,K
NYA193904200,2.0,0.0,doerb101,??,,,,S
NYA193904200,2.0,0.0,desag101,??,,,,9/F
NYA193904200,2.0,1.0,dickb101,20,2.0,0.0,,HR/9
NYA193904200,2.0,1.0,gallj103,??,,,,E6/G
NYA193904200,2.0,1.0,gordj101,??,,,,S.1-2
NYA193904200,2.0,1.0,ruffr101,??,,,,K
NYA193904200,2.0,1.0,crosf103,??,,,,K
NYA193904200,2.0,1.0,rolfr101,??,,,,9/F
NYA193904200,3.0,0.0,grovl101,??,,,,K
NYA193904200,3.0,0.0,cramd102,??,,,,43
NYA193904200,3.0,0.0,vosmj101,??,,,,S
NYA193904200,3.0,0.0,foxxj101,??,,,,K
NYA193904200,3.0,1.0,powej106,??,,,,53
NYA193904200,3.0,1.0,dimaj101,??,,,,S
NYA193904200,3.0,1.0,gehrl101,??,,,,46(1)3/GDP
NYA193904200,4.0,0.0,cronj101,??,,,,8/F
NYA193904200,4.0,0.0,taboj101,??,,,,8/L
NYA193904200,4.0,0.0,willt103,??,,,,D/89
NYA193904200,4.0,0.0,doerb101,??,,,,13
NYA193904200,4.0,1.0,dickb101,??,,,,D/78
NYA193904200,4.0,1.0,gallj103,??,,,,7/F.2-3
NYA193904200,4.0,1.0,gordj101,??,,,,K
NYA193904200,4.0,1.0,ruffr101,??,,,,9/F
NYA193904200,5.0,0.0,desag101,??,,,,7/F
NYA193904200,5.0,0.0,grovl101,??,,,,W
NYA193904200,5.0,0.0,cramd102,??,,,,7/F
NYA193904200,5.0,0.0,vosmj101,??,,,,13
NYA193904200,5.0,1.0,crosf103,??,,,,4/P
NYA193904200,5.0,1.0,rolfr101,??,,,,E3
NYA193904200,5.0,1.0,powej106,??,,,,T9.1-H(UR)
NYA193904200,5.0,1.0,dimaj101,??,,,,IW
NYA193904200,5.0,1.0,gehrl101,??,,,,4(1)3/GDP
NYA193904200,6.0,0.0,foxxj101,??,,,,K
NYA193904200,6.0,0.0,cronj101,??,,,,8/8D/F
NYA193904200,6.0,0.0,taboj101,??,,,,D7
NYA193904200,6.0,0.0,willt103,??,,,,K
NYA193904200,6.0,1.0,dickb101,??,,,,43
NYA193904200,6.0,1.0,gallj103,??,,,,7/F
NYA193904200,6.0,1.0,gordj101,??,,,,7/F
NYA193904200,7.0,0.0,doerb101,??,,,,4/P
NYA193904200,7.0,0.0,desag101,??,,,,2/FL
NYA193904200,7.0,0.0,grovl101,??,,,,S9
NYA193904200,7.0,0.0,cramd102,??,,,,13
NYA193904200,7.0,1.0,ruffr101,??,,,,8/F
NYA193904200,7.0,1.0,crosf103,??,,,,13
