home_team,fringe_side,quadrant,first_inning,n,csr,exp,ocs
CIN,bottom,Bottom-Left,1,9,0.8888888888888888,0.9640403956235163,-0.07515150673462745
CIN,bottom,Bottom-Right,0,158,0.7974683544303798,0.9576565821835398,-0.16018822775316
CIN,bottom,Bottom-Right,1,17,0.8235294117647058,0.9574448779699746,-0.13391546620526873
CIN,bottom,OZ,0,559,0.42397137745974955,0.30937797390196015,0.11459340355778941
CIN,bottom,OZ,1,77,0.42857142857142855,0.30568253231090786,0.12288889626052069
CIN,left,Bottom-Left,0,141,0.8936170212765957,0.9686344784439914,-0.07501745716739572
CIN,left,Bottom-Left,1,10,0.6,0.9697906259860313,-0.3697906259860313
CIN,left,OZ,0,481,0.3367983367983368,0.3091327405362499,0.027665596262086922
CIN,left,OZ,1,71,0.30985915492957744,0.3003643105494322,0.009494844380145251
CIN,left,Top-Left,0,140,0.85,0.9651316991118571,-0.11513169911185717
CIN,left,Top-Left,1,24,0.625,0.9620866991346775,-0.3370866991346775
CIN,right,Bottom-Right,0,168,0.8869047619047619,0.9587883188940926,-0.07188355698933069
CIN,right,Bottom-Right,1,27,0.8888888888888888,0.9594335982987857,-0.07054470940989688
CIN,right,OZ,0,631,0.4041204437400951,0.2993938179370642,0.10472662580303088
CIN,right,OZ,1,84,0.42857142857142855,0.2926533992376409,0.13591802933378766
CIN,right,Top-Right,0,150,0.9533333333333334,0.9704331440776409,-0.017099810744307553
CIN,right,Top-Right,1,17,1.0,0.9662623531721634,0.03373764682783664
CIN,top,OZ,0,435,0.535632183908046,0.308698751165715,0.22693343274233102
CIN,top,OZ,1,66,0.3939393939393939,0.28155820325120723,0.1123811906881867
CIN,top,Top-Left,0,141,0.9716312056737588,0.9658318032467968,0.005799402426961975
CIN,top,Top-Left,1,28,0.9285714285714286,0.9620691341544628,-0.03349770558303422
CIN,top,Top-Right,0,134,0.9925373134328358,0.9706381603942675,0.021899153038568264
CIN,top,Top-Right,1,32,1.0,0.9692892845343712,0.030710715465628757
CLE,bottom,Bottom-Left,0,109,0.908256880733945,0.9682739854436343,-0.06001710470968935
CLE,bottom,Bottom-Left,1,20,0.85,0.9671383613744962,-0.11713836137449618
CLE,bottom,Bottom-Right,0,147,0.9387755102040817,0.9615954384014953,-0.02281992819741363
CLE,bottom,Bottom-Right,1,11,0.9090909090909091,0.9615932684461018,-0.05250235935519276
CLE,bottom,OZ,0,441,0.5215419501133787,0.31028266177450864,0.21125928833887003
CLE,bottom,OZ,1,55,0.6,0.2932248859896611,0.30677511401033886
CLE,left,Bottom-Left,0,141,0.9361702127659575,0.9703090964185959,-0.034138883652638397
CLE,left,Bottom-Left,1,16,1.0,0.9659450572779875,0.03405494272201248
CLE,left,OZ,0,481,0.3866943866943867,0.31051866438922276,0.07617572230516395
CLE,left,OZ,1,66,0.3787878787878788,0.3057485317699872,0.07303934701789161
CLE,left,Top-Left,0,118,0.9067796610169492,0.9652049929141155,-0.058425331897166366
CLE,left,Top-Left,1,13,1.0,0.9640066788805052,0.035993321119494825
CLE,right,Bottom-Right,0,151,0.8543046357615894,0.9580613433388351,-0.10375670757724564
