game_id,date,hometeam,visteam,home_scores_1st,visitor_travel_km,rest_hours_since_last,umpire_bias_index,home_recent_form,vis_r1,vis_era,home_travel,vis_travel,home_avg_prev,away_avg_prev,home_obp,away_obp,tz_dir
CIN201304010,2013-04-01,CIN,ANA,0,0.0,48.0,0.0,,,,,,,,,,same_zone
CIN201304030,2013-04-03,CIN,ANA,0,0.0,48.0,0.0,,,,,,,,,,same_zone
CIN201304040,2013-04-04,CIN,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
TEX201304050,2013-04-05,TEX,ANA,0,1350.8943273490677,24.0,0.0,,,,,,,,,,westbound
TEX201304060,2013-04-06,TEX,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
TEX201304070,2013-04-07,TEX,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
MIN201304150,2013-04-15,MIN,ANA,0,1403.4017327591187,168.0,0.0,,,,,,,,,,same_zone
MIN201304160,2013-04-16,MIN,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
SEA201304250,2013-04-25,SEA,ANA,0,2239.0047584319386,168.0,0.0,,,,,,,,,,westbound
SEA201304260,2013-04-26,SEA,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
SEA201304270,2013-04-27,SEA,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
SEA201304280,2013-04-28,SEA,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
OAK201304290,2013-04-29,OAK,ANA,0,1089.9217303762064,24.0,0.0,,,,,,,,,,same_zone
OAK201304300,2013-04-30,OAK,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
OAK201305010,2013-05-01,OAK,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
HOU201305070,2013-05-07,HOU,ANA,0,2630.953814002708,144.0,0.0,,,,,,,,,,eastbound
HOU201305080,2013-05-08,HOU,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
HOU201305090,2013-05-09,HOU,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
CHA201305100,2013-05-10,CHA,ANA,0,1515.8051067847975,24.0,0.0,,,,,,,,,,same_zone
CHA201305110,2013-05-11,CHA,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
CHA201305120,2013-05-12,CHA,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
KCA201305230,2013-05-23,KCA,ANA,0,663.6069524304443,168.0,0.0,,,,,,,,,,same_zone
KCA201305240,2013-05-24,KCA,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
KCA201305250,2013-05-25,KCA,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
KCA201305260,2013-05-26,KCA,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
LAN201305270,2013-05-27,LAN,ANA,0,2179.5192592353114,24.0,0.0,,,,,,,,,,westbound
LAN201305280,2013-05-28,LAN,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
BOS201306081,2013-06-08,BOS,ANA,0,4169.607203810275,168.0,0.0,,,,,,,,,,eastbound
BOS201306082,2013-06-08,BOS,ANA,0,0.0,0.0,0.0,,,,,,,,,,same_zone
BOS201306090,2013-06-09,BOS,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
BAL201306100,2013-06-10,BAL,ANA,0,578.4501240259146,24.0,0.0,,,,,,,,,,same_zone
BAL201306110,2013-06-11,BAL,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
BAL201306120,2013-06-12,BAL,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
DET201306250,2013-06-25,DET,ANA,0,638.0893894854348,168.0,0.0,,,,,,,,,,same_zone
DET201306260,2013-06-26,DET,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
DET201306270,2013-06-27,DET,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
HOU201306280,2013-06-28,HOU,ANA,0,1779.6549635093336,24.0,0.0,,,,,,,,,,westbound
HOU201306290,2013-06-29,HOU,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
HOU201306300,2013-06-30,HOU,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
CHN201307090,2013-07-09,CHN,ANA,0,1515.8051067847975,168.0,0.0,,,,,,,,,,same_zone
CHN201307100,2013-07-10,CHN,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
SEA201307120,2013-07-12,SEA,ANA,0,2788.8572626678115,48.0,0.0,,,,,,,,,,westbound
SEA201307130,2013-07-13,SEA,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
SEA201307140,2013-07-14,SEA,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
OAK201307250,2013-07-25,OAK,ANA,0,1089.9217303762064,168.0,0.0,,,,,,,,,,same_zone
OAK201307260,2013-07-26,OAK,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
OAK201307270,2013-07-27,OAK,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
OAK201307280,2013-07-28,OAK,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
TEX201307290,2013-07-29,TEX,ANA,0,2324.830474008313,24.0,0.0,,,,,,,,,,eastbound
TEX201307300,2013-07-30,TEX,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
TEX201307310,2013-07-31,TEX,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
CLE201308090,2013-08-09,CLE,ANA,0,1688.9235172746257,168.0,0.0,,,,,,,,,,eastbound
CLE201308100,2013-08-10,CLE,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
CLE201308110,2013-08-11,CLE,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
NYA201308120,2013-08-12,NYA,ANA,0,649.8561613574803,24.0,0.0,,,,,,,,,,same_zone
NYA201308130,2013-08-13,NYA,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
NYA201308140,2013-08-14,NYA,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
NYA201308150,2013-08-15,NYA,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
SEA201308230,2013-08-23,SEA,ANA,0,3865.5283503967858,168.0,0.0,,,,,,,,,,westbound
SEA201308240,2013-08-24,SEA,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
SEA201308250,2013-08-25,SEA,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
TBA201308270,2013-08-27,TBA,ANA,0,4065.345576831379,48.0,0.0,,,,,,,,,,eastbound
TBA201308280,2013-08-28,TBA,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
TBA201308290,2013-08-29,TBA,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
MIL201308300,2013-08-30,MIL,ANA,0,1747.7323118249963,24.0,0.0,,,,,,,,,,westbound
MIL201308310,2013-08-31,MIL,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
MIL201309010,2013-09-01,MIL,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
MIN201309090,2013-09-09,MIN,ANA,0,479.5885385574467,168.0,0.0,,,,,,,,,,same_zone
TOR201309100,2013-09-10,TOR,ANA,0,1112.8149129657918,24.0,0.0,,,,,,,,,,eastbound
TOR201309110,2013-09-11,TOR,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
TOR201309120,2013-09-12,TOR,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
HOU201309130,2013-09-13,HOU,ANA,0,2094.2925415277227,24.0,0.0,,,,,,,,,,westbound
HOU201309140,2013-09-14,HOU,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
HOU201309150,2013-09-15,HOU,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
OAK201309160,2013-09-16,OAK,ANA,0,2630.953814002708,24.0,0.0,,,,,,,,,,westbound
OAK201309170,2013-09-17,OAK,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
OAK201309180,2013-09-18,OAK,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
TEX201309260,2013-09-26,TEX,ANA,0,2324.830474008313,168.0,0.0,,,,,,,,,,eastbound
TEX201309270,2013-09-27,TEX,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
TEX201309280,2013-09-28,TEX,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
TEX201309290,2013-09-29,TEX,ANA,0,0.0,24.0,0.0,,,,,,,,,,same_zone
HOU201404040,2014-04-04,HOU,ANA,0,381.63229304706215,168.0,0.0,1.5,1.0,2.61,1e-06,2169.9670210701,1.0,1.0,0.315,0.326,same_zone
HOU201404050,2014-04-05,HOU,ANA,1,0.0,24.0,0.0,1.4,0.0,4.3,1e-06,1e-06,0.6666666666666666,1.0,0.315,0.326,same_zone
HOU201404060,2014-04-06,HOU,ANA,1,0.0,24.0,0.0,1.0,0.0,3.59,1e-06,1e-06,0.75,0.5,0.315,0.326,same_zone
HOU201404070,2014-04-07,HOU,ANA,0,0.0,24.0,0.0,0.8,3.0,4.51,1e-06,1e-06,1.0,0.3333333333333333,0.315,0.326,same_zone
SEA201404080,2014-04-08,SEA,ANA,0,3040.500290585167,24.0,0.0,0.0,3.0,3.75,1089.6592015072615,3039.1839825945185,0.0,1.0,0.294,0.326,westbound
SEA201404090,2014-04-09,SEA,ANA,0,0.0,24.0,0.0,0.0,0.0,2.61,1e-06,1e-06,0.0,1.4,0.294,0.326,same_zone
DET201404180,2014-04-18,DET,ANA,0,3111.1647043744542,168.0,0.0,0.2,0.0,3.59,1e-06,3167.1614902696224,0.1666666666666666,1.1666666666666667,0.338,0.326,eastbound
DET201404190,2014-04-19,DET,ANA,0,0.0,24.0,0.0,0.2,1.0,4.51,1e-06,1e-06,0.1428571428571428,1.0,0.338,0.326,same_zone
DET201404200,2014-04-20,DET,ANA,1,0.0,24.0,0.0,0.4,1.0,3.75,1e-06,1e-06,0.125,1.0,0.338,0.326,same_zone
WAS201404210,2014-04-21,WAS,ANA,0,633.9138699907625,24.0,0.0,0.0,0.0,3.38,1e-06,635.8759829799529,0.4,1.0,0.333,0.326,same_zone
WAS201404220,2014-04-22,WAS,ANA,0,0.0,24.0,0.0,0.0,4.0,4.3,1e-06,1e-06,0.4,0.9,0.333,0.326,same_zone
WAS201404230,2014-04-23,WAS,ANA,0,0.0,24.0,0.0,0.0,0.0,7.34,1e-06,1e-06,0.2,1.2,0.333,0.326,same_zone
NYA201404250,2014-04-25,NYA,ANA,0,327.5827136298538,48.0,0.0,0.6,0.0,4.51,306.2037667286439,326.3648041771951,0.4444444444444444,1.2,0.309,0.326,same_zone
NYA201404260,2014-04-26,NYA,ANA,0,0.0,24.0,0.0,0.2,1.0,3.75,1e-06,1e-06,0.4,1.2,0.309,0.326,same_zone
NYA201404270,2014-04-27,NYA,ANA,0,0.0,24.0,0.0,0.2,0.0,3.04,1e-06,1e-06,0.4,1.0,0.309,0.326,same_zone
TOR201405090,2014-05-09,TOR,ANA,1,550.44377966987,168.0,0.0,0.8,0.0,1.81,1e-06,3477.996626466436,0.5,0.7,0.327,0.326,same_zone
TOR201405100,2014-05-10,TOR,ANA,1,0.0,24.0,0.0,0.4,0.0,4.3,1e-06,1e-06,0.4,0.7,0.327,0.326,same_zone
TOR201405110,2014-05-11,TOR,ANA,1,0.0,24.0,0.0,0.6,0.0,3.59,1e-06,1e-06,0.5,0.7,0.327,0.326,same_zone
TOR201405120,2014-05-12,TOR,ANA,1,0.0,24.0,0.0,1.2,0.0,4.51,1e-06,1e-06,0.6,0.6,0.327,0.326,same_zone
PHI201405130,2014-05-13,PHI,ANA,0,539.8080258240244,24.0,0.0,0.8,0.0,3.04,129.48897528262268,539.7375980826044,0.8,0.5,0.301,0.326,same_zone
PHI201405140,2014-05-14,PHI,ANA,0,0.0,24.0,0.0,0.2,1.0,2.61,1e-06,1e-06,0.8,0.5,0.301,0.326,same_zone
SEA201405260,2014-05-26,SEA,ANA,1,3819.2548880788618,168.0,0.0,1.4,0.0,4.3,1e-06,1575.276973597757,0.9,0.2,0.294,0.326,westbound
SEA201405270,2014-05-27,SEA,ANA,0,0.0,24.0,0.0,1.2,0.0,3.59,1e-06,1e-06,1.1,0.2,0.294,0.326,same_zone
SEA201405280,2014-05-28,SEA,ANA,0,0.0,24.0,0.0,0.8,0.0,4.51,1e-06,1e-06,1.1,0.2,0.294,0.326,same_zone
SEA201405290,2014-05-29,SEA,ANA,0,0.0,24.0,0.0,0.4,1.0,3.04,1e-06,1e-06,1.1,0.1,0.294,0.326,same_zone
OAK201405300,2014-05-30,OAK,ANA,1,1089.9217303762064,24.0,0.0,1.0,0.0,2.61,1e-06,1089.6592015072615,0.7,0.2,0.335,0.326,same_zone
OAK201405310,2014-05-31,OAK,ANA,0,0.0,24.0,0.0,1.0,0.0,4.3,1e-06,1e-06,1.1,0.2,0.335,0.326,same_zone
OAK201406010,2014-06-01,OAK,ANA,0,0.0,24.0,0.0,1.0,0.0,3.59,1e-06,1e-06,1.1,0.2,0.335,0.326,same_zone
HOU201406030,2014-06-03,HOU,ANA,0,2630.953814002708,48.0,0.0,0.0,0.0,4.51,1e-06,2629.671879056886,0.4,0.2,0.315,0.326,eastbound
HOU201406040,2014-06-04,HOU,ANA,0,0.0,24.0,0.0,0.0,0.0,2.61,1e-06,1e-06,0.4,0.2,0.315,0.326,same_zone
HOU201406050,2014-06-05,HOU,ANA,1,0.0,24.0,0.0,0.2,1.0,4.3,1e-06,1e-06,0.4,0.2,0.315,0.326,same_zone
ATL201406130,2014-06-13,ATL,ANA,1,1128.263655835566,168.0,0.0,1.8,0.0,4.51,1946.7466716258368,3081.7523321745575,0.6,0.2,0.31,0.326,eastbound
ATL201406140,2014-06-14,ATL,ANA,0,0.0,24.0,0.0,1.8,0.0,3.38,1e-06,1e-06,1.0,0.2,0.31,0.326,same_zone
ATL201406150,2014-06-15,ATL,ANA,0,0.0,24.0,0.0,1.6,0.0,3.75,1e-06,1e-06,0.9,0.2,0.31,0.326,same_zone
CLE201406160,2014-06-16,CLE,ANA,1,893.7124504034072,24.0,0.0,2.2,0.0,3.59,884.5468110577992,893.7492632763934,1.4,0.2,0.32,0.326,same_zone
CLE201406170,2014-06-17,CLE,ANA,0,0.0,24.0,0.0,1.6,1.0,3.04,1e-06,1e-06,1.5,0.1,0.32,0.326,same_zone
CLE201406190,2014-06-19,CLE,ANA,0,0.0,48.0,0.0,1.2,0.0,6.52,1e-06,1e-06,1.4,0.2,0.32,0.326,same_zone
KCA201406270,2014-06-27,KCA,ANA,0,1123.5745997994682,168.0,0.0,0.2,1.0,3.04,1e-06,2158.345510444982,0.1,0.2,0.31,0.326,westbound
KCA201406280,2014-06-28,KCA,ANA,0,0.0,24.0,0.0,0.2,0.0,2.9,1e-06,1e-06,0.1,0.3,0.31,0.326,same_zone
KCA201406290,2014-06-29,KCA,ANA,0,0.0,24.0,0.0,0.2,2.0,4.0,1e-06,1e-06,0.1,0.3,0.31,0.326,same_zone
CHA201407011,2014-07-01,CHA,ANA,1,663.6069524304443,48.0,0.0,1.2,0.0,2.61,1e-06,1e-06,0.5,0.5,0.314,0.326,same_zone
CHA201407012,2014-07-01,CHA,ANA,0,0.0,0.0,0.0,1.2,0.0,3.59,700.98343821047,663.9206411727051,0.8,0.4,0.314,0.326,same_zone
CHA201407020,2014-07-02,CHA,ANA,0,0.0,24.0,0.0,1.0,0.0,2.9,1e-06,1e-06,0.8,0.4,0.314,0.326,same_zone
TEX201407100,2014-07-10,TEX,ANA,1,1326.6618665986978,168.0,0.0,0.8,4.0,3.75,1e-06,1938.7751997181072,0.4,0.4,0.312,0.326,same_zone
TEX201407110,2014-07-11,TEX,ANA,0,0.0,24.0,0.0,0.6,0.0,2.61,1e-06,1e-06,0.6,0.8,0.312,0.326,same_zone
TEX201407120,2014-07-12,TEX,ANA,0,0.0,24.0,0.0,0.6,0.0,3.59,1e-06,1e-06,0.6,0.8,0.312,0.326,same_zone
TEX201407130,2014-07-13,TEX,ANA,1,0.0,24.0,0.0,0.8,0.0,4.3,1e-06,1e-06,0.6,0.7,0.312,0.326,same_zone
BAL201407290,2014-07-29,BAL,ANA,1,1994.210479972673,168.0,0.0,0.6,1.0,2.57,3746.584168000963,3703.3736830857606,0.7,0.7,0.317,0.326,eastbound
BAL201407300,2014-07-30,BAL,ANA,1,0.0,24.0,0.0,0.8,0.0,2.61,1e-06,1e-06,0.9,0.7,0.317,0.326,same_zone
BAL201407310,2014-07-31,BAL,ANA,0,0.0,24.0,0.0,0.8,0.0,3.75,1e-06,1e-06,0.8,0.7,0.317,0.326,same_zone
TBA201408010,2014-08-01,TBA,ANA,0,1371.330304477587,24.0,0.0,0.0,3.0,3.04,1e-06,1393.7772067986984,0.3,0.5,0.326,0.326,same_zone
TBA201408020,2014-08-02,TBA,ANA,1,0.0,24.0,0.0,0.4,0.0,4.51,1e-06,1e-06,0.3,0.8,0.326,0.326,same_zone
TBA201408030,2014-08-03,TBA,ANA,0,0.0,24.0,0.0,0.4,5.0,3.59,1e-06,1e-06,0.4,0.8,0.326,0.326,same_zone
LAN201408040,2014-08-04,LAN,ANA,0,3459.521001995603,24.0,0.0,0.6,4.0,2.61,1e-06,3459.25197839954,0.4,1.3,0.319,0.326,westbound
LAN201408050,2014-08-05,LAN,ANA,0,0.0,24.0,0.0,0.4,0.0,2.63,1e-06,1e-06,0.4,1.3,0.319,0.326,same_zone
TEX201408150,2014-08-15,TEX,ANA,1,1943.242008825673,168.0,0.0,0.2,0.0,2.61,1e-06,1938.7751997181072,0.3,1.3,0.312,0.326,eastbound
TEX201408160,2014-08-16,TEX,ANA,0,0.0,24.0,0.0,0.2,1.0,3.04,1e-06,1e-06,0.4,1.3,0.312,0.326,same_zone
TEX201408170,2014-08-17,TEX,ANA,0,0.0,24.0,0.0,0.2,0.0,1.37,1e-06,1e-06,0.4,1.4,0.312,0.326,same_zone
BOS201408180,2014-08-18,BOS,ANA,0,2536.4208612256434,24.0,0.0,0.0,0.0,4.51,1e-06,2512.560414403036,0.3,1.3,0.332,0.326,eastbound
BOS201408190,2014-08-19,BOS,ANA,1,0.0,24.0,0.0,0.2,0.0,1.81,1e-06,1e-06,0.3,1.3,0.332,0.326,same_zone
BOS201408200,2014-08-20,BOS,ANA,1,0.0,24.0,0.0,0.4,0.0,2.57,1e-06,1e-06,0.4,1.3,0.332,0.326,same_zone
BOS201408210,2014-08-21,BOS,ANA,0,0.0,24.0,0.0,0.4,1.0,3.04,1e-06,1e-06,0.5,1.0,0.332,0.326,same_zone
OAK201408220,2014-08-22,OAK,ANA,1,4320.401920711397,24.0,0.0,0.6,1.0,4.0,1e-06,4320.465179781682,0.2,1.1,0.335,0.326,westbound
OAK201408230,2014-08-23,OAK,ANA,0,0.0,24.0,0.0,0.4,0.0,1.81,1e-06,1e-06,0.3,0.7,0.335,0.326,same_zone
OAK201408240,2014-08-24,OAK,ANA,0,0.0,24.0,0.0,0.2,0.0,3.59,1e-06,1e-06,0.3,0.3,0.335,0.326,same_zone
HOU201409020,2014-09-02,HOU,ANA,1,2630.953814002708,168.0,0.0,0.8,0.0,4.51,1e-06,2169.9670210701,0.2,0.3,0.315,0.326,eastbound
HOU201409030,2014-09-03,HOU,ANA,0,0.0,24.0,0.0,0.8,0.0,3.59,1e-06,1e-06,0.4,0.3,0.315,0.326,same_zone
MIN201409040,2014-09-04,MIN,ANA,0,1702.1248427319183,24.0,0.0,1.0,0.0,1.81,1e-06,1702.4056315736932,1.1,0.2,0.333,0.326,same_zone
MIN201409050,2014-09-05,MIN,ANA,1,0.0,24.0,0.0,1.2,1.0,1.37,1e-06,1e-06,1.1,0.2,0.333,0.326,same_zone
MIN201409060,2014-09-06,MIN,ANA,0,0.0,24.0,0.0,1.2,1.0,1.81,1e-06,1e-06,0.7,0.3,0.333,0.326,same_zone
MIN201409070,2014-09-07,MIN,ANA,0,0.0,24.0,0.0,0.8,0.0,4.51,1e-06,1e-06,0.7,0.4,0.333,0.326,same_zone
CLE201409080,2014-09-08,CLE,ANA,0,1012.7862019761283,24.0,0.0,0.4,0.0,3.59,1e-06,1013.2251113855248,0.7,0.4,0.32,0.326,eastbound
TEX201409090,2014-09-09,TEX,ANA,0,1688.9235172746257,24.0,0.0,0.0,1.0,3.75,1e-06,1666.9381007624936,0.4,0.3,0.312,0.326,westbound
TEX201409100,2014-09-10,TEX,ANA,0,0.0,24.0,0.0,0.0,2.0,3.04,1e-06,1e-06,0.3,0.3,0.312,0.326,same_zone
TEX201409110,2014-09-11,TEX,ANA,1,0.0,24.0,0.0,0.2,0.0,2.9,1e-06,1e-06,0.3,0.5,0.312,0.326,same_zone
OAK201409220,2014-09-22,OAK,ANA,1,2324.830474008313,168.0,0.0,1.8,1.0,4.51,1e-06,592.0809005913671,0.3,0.5,0.335,0.326,westbound
OAK201409230,2014-09-23,OAK,ANA,0,0.0,24.0,0.0,1.8,0.0,3.94,1e-06,1e-06,0.9,0.6,0.335,0.326,same_zone
OAK201409240,2014-09-24,OAK,ANA,0,0.0,24.0,0.0,1.8,1.0,3.75,1e-06,1e-06,0.9,0.6,0.335,0.326,same_zone
SEA201409260,2014-09-26,SEA,ANA,0,1089.9217303762064,48.0,0.0,0.2,0.0,3.59,3325.1452076248356,1089.6592015072615,0.3,0.7,0.294,0.326,same_zone
SEA201409270,2014-09-27,SEA,ANA,0,0.0,24.0,0.0,0.2,0.0,2.9,1e-06,1e-06,0.3,0.6,0.294,0.326,same_zone
SEA201409280,2014-09-28,SEA,ANA,0,0.0,24.0,0.0,0.0,0.0,2.57,1e-06,1e-06,0.1,0.5,0.294,0.326,same_zone
SEA201504060,2015-04-06,SEA,ANA,0,0.0,168.0,0.0,0.0,,,,,,,,,same_zone
SEA201504070,2015-04-07,SEA,ANA,0,0.0,24.0,0.0,0.0,0.0,3.89,1e-06,1e-06,0.0,0.0,0.313,0.302,same_zone
SEA201504080,2015-04-08,SEA,ANA,0,0.0,24.0,0.0,0.0,4.0,4.46,1e-06,1e-06,0.0,0.0,0.313,0.302,same_zone
TEX201504130,2015-04-13,TEX,ANA,1,2669.9086635562985,120.0,0.0,1.0,0.0,4.46,1e-06,1938.7751997181072,0.3333333333333333,2.0,0.341,0.302,eastbound
TEX201504140,2015-04-14,TEX,ANA,1,0.0,24.0,0.0,1.0,0.0,7.71,1e-06,1e-06,1.0,1.3333333333333333,0.341,0.302,same_zone
TEX201504150,2015-04-15,TEX,ANA,0,0.0,24.0,0.0,1.0,0.0,3.59,1e-06,1e-06,1.0,1.0,0.341,0.302,same_zone
HOU201504170,2015-04-17,HOU,ANA,0,381.63229304706215,48.0,0.0,0.4,0.0,2.75,1e-06,368.5990384284446,0.4,0.8,0.322,0.302,same_zone
HOU201504180,2015-04-18,HOU,ANA,0,0.0,24.0,0.0,0.4,0.0,3.89,1e-06,1e-06,0.3333333333333333,0.6666666666666666,0.322,0.302,same_zone
HOU201504190,2015-04-19,HOU,ANA,0,0.0,24.0,0.0,0.4,0.0,3.65,1e-06,1e-06,0.2857142857142857,0.5714285714285714,0.322,0.302,same_zone
OAK201504280,2015-04-28,OAK,ANA,1,2630.953814002708,168.0,0.0,1.0,2.0,4.64,1e-06,592.0809005913671,0.3333333333333333,0.5,0.316,0.302,westbound
OAK201504290,2015-04-29,OAK,ANA,0,0.0,24.0,0.0,1.0,2.0,6.37,1e-06,1e-06,0.8,0.6666666666666666,0.316,0.302,same_zone
OAK201504300,2015-04-30,OAK,ANA,0,0.0,24.0,0.0,1.0,0.0,3.65,1e-06,1e-06,0.8,0.8,0.316,0.302,same_zone
SFN201505010,2015-05-01,SFN,ANA,1,13.438146696949898,24.0,0.0,0.4,0.0,3.58,559.4406195325591,13.027453191410114,0.4,0.8,0.326,0.302,same_zone
SFN201505020,2015-05-02,SFN,ANA,0,0.0,24.0,0.0,0.2,0.0,3.59,1e-06,1e-06,0.5,0.4,0.326,0.302,same_zone
SFN201505030,2015-05-03,SFN,ANA,1,0.0,24.0,0.0,0.6,0.0,4.64,1e-06,1e-06,0.5,0.4,0.326,0.302,same_zone
BAL201505150,2015-05-15,BAL,ANA,0,3944.9864463597087,168.0,0.0,1.8,1.0,4.64,1e-06,3703.3736830857606,1.3,0.4,0.327,0.302,eastbound
BAL201505160,2015-05-16,BAL,ANA,0,0.0,24.0,0.0,0.6,0.0,4.46,1e-06,1e-06,1.3,0.5,0.327,0.302,same_zone
BAL201505170,2015-05-17,BAL,ANA,0,0.0,24.0,0.0,0.0,0.0,3.65,1e-06,1e-06,1.2,0.5,0.327,0.302,same_zone
TOR201505180,2015-05-18,TOR,ANA,0,537.1709752451613,24.0,0.0,0.4,0.0,6.37,2094.913694918614,537.0332419152472,0.2,0.5,0.347,0.302,same_zone
TOR201505190,2015-05-19,TOR,ANA,1,0.0,24.0,0.0,0.6,0.0,3.59,1e-06,1e-06,0.2,0.5,0.347,0.302,same_zone
TOR201505200,2015-05-20,TOR,ANA,0,0.0,24.0,0.0,0.4,0.0,4.64,1e-06,1e-06,0.3,0.3,0.347,0.302,same_zone
TOR201505210,2015-05-21,TOR,ANA,0,0.0,24.0,0.0,0.2,1.0,4.46,1e-06,1e-06,0.3,0.1,0.347,0.302,same_zone
BOS201505220,2015-05-22,BOS,ANA,0,691.663677377028,24.0,0.0,0.2,0.0,3.65,1e-06,691.6136251477402,0.1,0.2,0.349,0.302,same_zone
BOS201505230,2015-05-23,BOS,ANA,0,0.0,24.0,0.0,0.2,2.0,3.89,1e-06,1e-06,0.1,0.2,0.349,0.302,same_zone
BOS201505240,2015-05-24,BOS,ANA,0,0.0,24.0,0.0,0.0,0.0,3.59,1e-06,1e-06,0.1,0.4,0.349,0.302,same_zone
NYA201506050,2015-06-05,NYA,ANA,0,306.1084942114748,168.0,0.0,2.4,0.0,4.64,3865.3953610333656,3915.807145653056,1.7,0.4,0.325,0.302,same_zone
NYA201506060,2015-06-06,NYA,ANA,1,0.0,24.0,0.0,3.2,0.0,3.65,1e-06,1e-06,1.5,0.3,0.325,0.302,same_zone
NYA201506070,2015-06-07,NYA,ANA,0,0.0,24.0,0.0,1.6,2.0,3.89,1e-06,1e-06,1.8,0.3,0.325,0.302,same_zone
TBA201506090,2015-06-09,TBA,ANA,0,1615.451688586801,48.0,0.0,0.4,2.0,4.46,4073.223093287738,1638.0556824552712,0.4,0.5,0.312,0.302,same_zone
TBA201506100,2015-06-10,TBA,ANA,0,0.0,24.0,0.0,0.4,0.0,4.64,1e-06,1e-06,0.4,0.7,0.312,0.302,same_zone
TBA201506110,2015-06-11,TBA,ANA,0,0.0,24.0,0.0,0.4,0.0,3.65,1e-06,1e-06,0.3,0.7,0.312,0.302,same_zone
ARI201506170,2015-06-17,ARI,ANA,1,2886.5619187125567,144.0,0.0,0.6,0.0,3.59,540.0297061463508,540.0297061463508,0.6,0.7,0.331,0.302,westbound
ARI201506180,2015-06-18,ARI,ANA,0,0.0,24.0,0.0,0.6,0.0,3.89,1e-06,1e-06,0.6,0.6,0.331,0.302,same_zone
OAK201506190,2015-06-19,OAK,ANA,1,1040.304275530281,24.0,0.0,1.8,0.0,4.24,1e-06,1040.2976618519092,0.6,0.6,0.316,0.302,westbound
OAK201506200,2015-06-20,OAK,ANA,1,0.0,24.0,0.0,1.8,0.0,4.64,1e-06,1e-06,0.9,0.4,0.316,0.302,same_zone
OAK201506210,2015-06-21,OAK,ANA,0,0.0,24.0,0.0,1.6,0.0,3.65,1e-06,1e-06,1.0,0.4,0.316,0.302,same_zone
TEX201507030,2015-07-03,TEX,ANA,0,2324.830474008313,168.0,0.0,0.2,0.0,3.65,1968.7690954443951,1938.7751997181072,0.2,0.4,0.341,0.302,eastbound
