game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi
DET193105070,"""version 7RS(19) of 07/07/92""",CHA,DET,1931/05/07,DET04,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2011/09/04 1:07PM,hildg101,geish901,(none),morig101,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,2000,sorrv101,thomt103,,
DET193105080,"""version 7RS(19) of 07/07/92""",WS1,DET,1931/05/08,DET04,0,0:00PM,day,false,"""286""","""David W. Smith""","""David W. Smith""",2013/07/02 8:54AM,ormsr901,nalld901,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,124,7500,white102,browl101,,
DET193105100,"""version 7RS(19) of 07/07/92""",WS1,DET,1931/05/10,DET04,0,0:00PM,day,false,"""56,212,222""","""Dick Cramer""","""Dick Cramer""",2019/11/25 11:00AM,nalld901,owenb901,(none),ormsr901,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,25000,marbf101,uhleg101,,
DET193105110,"""version 7RS(19) of 07/07/92""",WS1,DET,1931/05/11,DET04,0,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terry Simpkins""",1998/10/09 12:03AM,owenb901,ormsr901,(none),nalld901,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,3000,fiscc101,bridt101,,
DET193105120,"""version 7RS(19) of 07/07/92""",BOS,DET,1931/05/12,DET04,0,0:00PM,day,false,"""56,71,163,274""","""Tom Thress""","""Tom Thress""",2019/12/19 11:32PM,ormsr901,nalld901,(none),owenb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,104,3000,sorrv101,russj103,,
DET193105130,"""version 7RS(19) of 07/07/92""",BOS,DET,1931/05/13,DET04,0,0:00PM,day,false,"""71,56,212,410""","""Rob Wood""","""David W. Smith""",2019/12/19 3:46PM,nalld901,owenb901,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,99,4500,white102,gastm101,,
DET193105140,"""version 7RS(19) of 07/07/92""",BOS,DET,1931/05/14,DET04,0,0:00PM,day,false,"""56,71,163,274""","""Rob Wood""","""David W. Smith""",2019/12/20 10:33AM,owenb901,ormsr901,(none),nalld901,park,none,0,unknown,-1,unknown,unknown,unknown,116,4000,liseh101,hoytw101,moorw101,
DET193105150,"""version 7RS(19) of 07/07/92""",NYA,DET,1931/05/15,DET04,0,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terry Simpkins""",1998/11/12 10:59PM,dinnb101,guthb901,(none),campb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,101,10000,uhleg101,pennh101,,
DET193105160,"""version 7RS(19) of 07/07/92""",NYA,DET,1931/05/16,DET04,0,0:00PM,day,false,"""98""","""Terry Simpkins/RWood""","""Terry Simpkins/RWood""",1998/11/24 12:26AM,guthb901,campb901,(none),dinnb101,unknown,none,0,unknown,-1,unknown,unknown,overcast,108,20000,bridt101,johnh101,,
DET193105170,"""version 7RS(19) of 07/07/92""",NYA,DET,1931/05/17,DET04,0,0:00PM,day,false,"""107""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2011/06/30 3:04PM,campb901,dinnb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,153,38152,sherr102,herra101,,
DET193105180,"""version 7RS(19) of 07/07/92""",NYA,DET,1931/05/18,DET04,0,0:00PM,day,false,"""98,104,96,56""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2019/9/11 11:00AM,dinnb101,campb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,156,10000,welle101,white102,,
DET193105190,"""version 7RS(19) of 07/07/92""",PHA,DET,1931/05/19,DET04,0,0:00PM,day,false,465,"""Dick Cramer""","""Dick Cramer""",2014/09/22 6:00PM,campb901,dinnb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,88,5000,earng101,hoytw101,,
DET193105200,"""version 7RS(19) of 07/07/92""",PHA,DET,1931/05/20,DET04,0,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terry Simpkins""",1998/12/13 2:10PM,dinnb101,campb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,92,5000,grovl101,uhleg101,,
DET193105210,"""version 7RS(19) of 07/07/92""",PHA,DET,1931/05/21,DET04,0,0:00PM,day,false,"""98,465""","""Terry Simpkins,Wayne Townsend""","""Terry Simpkins,Wayne Townsend""",1998/12/22 4:19PM,campb901,dinnb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,150,4000,mahar101,bridt101,walbr101,
DET193105290,"""version 7RS(19) of 07/07/92""",CLE,DET,1931/05/29,DET04,0,0:00PM,day,false,"""39""","""Greg Beston""","""Greg Beston""",2006/07/09 10:34AM,vangr901,mcgob901,(none),connt901,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,1000,browc103,bridt101,,
DET193105310,"""version 7RS(19) of 07/07/92""",CLE,DET,1931/05/31,DET04,0,0:00PM,day,false,"""39""","""Greg Beston""","""Greg Beston""",2006/07/09 10:55AM,mcgob901,vangr901,(none),connt901,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,0,hudlw101,uhleg101,ferrw101,
DET193106070,"""version 7RS(19) of 07/07/92""",PHA,DET,1931/06/07,DET04,0,0:00PM,day,false,"""266,56""","""Rob Wood""","""David W. Smit""",2019/12/02 9:26AM,campb901,guthb901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,136,5000,mahar101,sorrv101,,
DET193106190,"""version 7RS(19) of 07/07/92""",BOS,DET,1931/06/19,DET04,0,0:00PM,day,false,"""56,71,163,248,274""","""Jim Herdman""","""Jim Herdman""",2019/12/23 9:45PM,vangr901,hildg101,(none),guthb901,unknown,none,0,unknown,-1,dry,none,sunny,115,3000,uhleg101,moorw101,,
DET193106200,"""version 7RS(19) of 07/07/92""",BOS,DET,1931/06/20,DET04,0,0:00PM,day,false,"""71,163,274,56""","""Rob Wood""","""David W. Smith""",2019/12/23 8:40AM,hildg101,guthb901,(none),vangr901,park,none,0,unknown,-1,unknown,unknown,unknown,116,5000,sorrv101,russj103,,
DET193106210,"""version 7RS(19) of 07/07/92""",BOS,DET,1931/06/21,DET04,0,0:00PM,day,false,"""71,163,274,56""","""Cliff Blau""","""Cliff Blau""",2019/12/23 4:11PM,guthb901,vangr901,(none),hildg101,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,9000,klinb103,wyatw101,moorw101,
DET193106231,"""version 7RS(19) of 07/07/92""",WS1,DET,1931/06/23,DET04,1,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terry Simpkins""",1999/08/14 5:21PM,hildg101,guthb901,(none),vangr901,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,0,burkb102,hoytw101,hadlb101,
DET193106232,"""version 7RS(19) of 07/07/92""",WS1,DET,1931/06/23,DET04,2,0:00PM,day,false,"""98,56,410,212,222""","""Cliff Blau""","""Cliff Blau""",2019/12/02 4:19PM,hildg101,guthb901,(none),vangr901,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,10000,marbf101,uhleg101,fiscc101,
DET193106240,"""version 7RS(19) of 07/07/92""",WS1,DET,1931/06/24,DET04,0,0:00PM,day,false,"""222,56,410,212""","""Dick Cramer""","""Dick Cramer""",2019/12/04 11:00AM,vangr901,hildg101,(none),guthb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,5000,white102,browl101,,
DET193106250,"""version 7RS(19) of 07/07/92""",WS1,DET,1931/06/25,DET04,0,0:00PM,day,false,"""222,56""","""Rob Wood""","""David W. Smith""",2019/12/04 10:04PM,hildg101,guthb901,(none),vangr901,park,none,0,unknown,-1,unknown,unknown,unknown,148,5000,fiscc101,sorrv101,burkb102,
DET193106270,"""version 7RS(19) of 07/07/92""",PHA,DET,1931/06/27,DET04,0,0:00PM,day,false,465,"""Dick Cramer""","""Dick Cramer""",2014/09/23 8:00PM,dinnb101,morig101,(none),campb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,12000,grovl101,herra101,,
DET193106281,"""version 7RS(19) of 07/07/92""",PHA,DET,1931/06/28,DET04,1,0:00PM,day,false,"""266,56""","""Rob Wood""","""David W. Smith""",2019/12/06 11:42AM,morig101,campb901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,128,0,mahar101,bridt101,,
DET193106282,"""version 7RS(19) of 07/07/92""",PHA,DET,1931/06/28,DET04,2,0:00PM,day,false,"""266,56""","""Rob Wood""","""David W. Smith""",2019/12/06 11:53AM,campb901,dinnb101,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,100,28000,walbr101,uhleg101,,
DET193106290,"""version 7RS(19) of 07/07/92""",PHA,DET,1931/06/29,DET04,0,0:00PM,day,false,465,"""Dick Cramer""","""Dick Cramer""",2014/09/24 2:20PM,dinnb101,morig101,(none),campb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,3000,white102,romme101,,
DET193106300,"""version 7RS(19) of 07/07/92""",NYA,DET,1931/06/30,DET04,0,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terry Simpkins""",1999/08/26 12:02AM,morig101,dinnb101,(none),campb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,180,5000,sorrv101,ruffr101,,
DET193107010,"""version 7RS(19) of 07/07/92""",NYA,DET,1931/07/01,DET04,0,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terry Simpkins""",1999/09/04 12:43PM,campb901,dinnb101,(none),morig101,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,3000,pennh101,herra101,,
DET193107020,"""version 7RS(19) of 07/07/92""",NYA,DET,1931/07/02,DET04,0,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terry Simpkins""",1999/09/06 10:30PM,dinnb101,morig101,(none),campb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,2000,welle101,uhleg101,,
DET193107050,"""version 7RS(19) of 07/07/92""",CLE,DET,1931/07/05,DET04,0,0:00PM,day,false,"""39""","""Greg Beston""","""Greg Beston""",2006/08/03 7:33PM,geish901,nalld901,(none),(none),unknown,none,0,unknown,-1,unknown,rain,unknown,95,4000,sorrv101,ferrw101,,
DET193107080,"""version 7RS(19) of 07/07/92""",SLA,DET,1931/07/08,DET04,0,0:00PM,day,false,"""412""","""Comly""","""Comly""",2012/10/03 7:02PM,geish901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,145,3000,blaeg101,bridt101,,
DET193107090,"""version 7RS(19) of 07/07/92""",SLA,DET,1931/07/09,DET04,0,0:00PM,day,false,"""412""","""Comly""","""Comly""",2012/10/04 11:24AM,nalld901,geish901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,130,2000,white102,grays102,,
DET193107111,"""version 7RS(19) of 07/07/92""",SLA,DET,1931/07/11,DET04,1,0:00PM,day,false,"""412""","""Comly""","""Comly""",2012/10/04 5:50PM,geish901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,119,0,stewl101,uhleg101,,
DET193107112,"""version 7RS(19) of 07/07/92""",SLA,DET,1931/07/11,DET04,2,0:00PM,day,false,"""412""","""Comly""","""Comly""",2012/10/04 7:11PM,nalld901,geish901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,128,15000,sorrv101,hebew101,,
DET193107120,"""version 7RS(19) of 07/07/92""",SLA,DET,1931/07/12,DET04,0,0:00PM,day,false,"""208,56""","""Cliff Blau""","""Cliff Blau""",2019/12/05 7:50PM,geish901,nalld901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,102,3000,hogsc101,blaeg101,,
DET193108010,"""version 7RS(19) of 07/07/92""",CHA,DET,1931/08/01,DET04,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2012/01/20 3:34PM,campb901,mcgob901,(none),ormsr901,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,1500,frasv101,sorrv101,,
DET193108020,"""version 7RS(19) of 07/07/92""",CHA,DET,1931/08/02,DET04,0,0:00PM,day,false,"""111,56""","""Rob Wood""","""David W. Smith""",2019/12/16 8:08AM,mcgob901,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,2000,herra101,thomt103,,
DET193108030,"""version 7RS(19) of 07/07/92""",CHA,DET,1931/08/03,DET04,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2011/10/09 1:30PM,ormsr901,mcgob901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,96,3000,white102,faber101,,
DET193108040,"""version 7RS(19) of 07/07/92""",CHA,DET,1931/08/04,DET04,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2011/10/09 3:57PM,mcgob901,ormsr901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,104,2000,frasv101,hogsc101,,
DET193108050,"""version 7RS(19) of 07/07/92""",CLE,DET,1931/08/05,DET04,0,0:00PM,day,false,"""39""","""Greg Beston""","""Greg Beston""",2006/10/07 8:00PM,ormsr901,mcgob901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,127,1500,uhleg101,browc103,,
DET193108060,"""version 7RS(19) of 07/07/92""",CLE,DET,1931/08/06,DET04,0,0:00PM,day,false,"""39""","""Greg Beston""","""Greg Beston""",2006/10/11 10:45PM,mcgob901,ormsr901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,130,2000,hudlw101,sorrv101,,
DET193108110,"""version 7RS(19) of 07/07/92""",PHA,DET,1931/08/11,DET04,0,0:00PM,day,false,"""98,247,607""","""Terry Simpkins/RWood""","""Terry Simpkins/RWood""",2000/02/28 9:19PM,guthb901,nalld901,(none),owenb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,2000,grovl101,sorrv101,,
DET193108120,"""version 7RS(19) of 07/07/92""",PHA,DET,1931/08/12,DET04,0,0:00PM,day,false,466,"""Dick Cramer""","""Dick Cramer""",2014/10/11 5:05PM,nalld901,owenb901,(none),guthb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,3000,uhleg101,earng101,,
DET193108130,"""version 7RS(19) of 07/07/92""",PHA,DET,1931/08/13,DET04,0,0:00PM,day,false,466,"""Dick Cramer""","""Dick Cramer""",2014/10/12 8:30PM,owenb901,guthb901,(none),nalld901,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,4000,walbr101,white102,,
DET193108150,"""version 7RS(19) of 07/07/92""",NYA,DET,1931/08/15,DET04,0,0:00PM,day,false,"""98,104,96,56,97""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2019/12/14 8:23PM,guthb901,owenb901,(none),nalld901,unknown,none,0,unknown,-1,unknown,unknown,unknown,204,6000,gomel102,uhleg101,,
DET193108160,"""version 7RS(19) of 07/07/92""",NYA,DET,1931/08/16,DET04,0,0:00PM,day,false,"""107""","""Cliff Blau""","""Cliff Blau""",2011/07/09 9:00AM,nalld901,owenb901,(none),guthb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,10000,johnh101,herra101,,
DET193108170,"""version 7RS(19) of 07/07/92""",NYA,DET,1931/08/17,DET04,0,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terry Simpkins""",2000/03/28 9:19PM,owenb901,guthb901,(none),nalld901,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,5000,sorrv101,welle101,,
DET193108180,"""version 7RS(19) of 07/07/92""",NYA,DET,1931/08/18,DET04,0,0:00PM,day,false,"""98,96,104,56,97""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2019/12/30 4:12PM,nalld901,owenb901,(none),guthb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,5000,bridt101,gomel102,,
DET193108190,"""version 7RS(19) of 07/07/92""",BOS,DET,1931/08/19,DET04,0,0:00PM,day,false,"""71,163,274,56,410,212""","""Rob Wood""","""Rob Wood""",2020/01/07 3:01PM,morig101,mcgob901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,141,2000,macfd101,sullc101,moorw101,
DET193108200,"""version 7RS(19) of 07/07/92""",BOS,DET,1931/08/20,DET04,0,0:00PM,day,false,"""247""","""Cliff Blau""","""Cliff Blau""",2012/01/24 7:53PM,mcgob901,morig101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,101,1000,herra101,liseh101,,
DET193108210,"""version 7RS(19) of 07/07/92""",BOS,DET,1931/08/21,DET04,0,0:00PM,day,false,"""71,163,274,56""","""Rob Wood""","""Rob Wood""",2020/01/10 3:38PM,morig101,mcgob901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,113,1000,uhleg101,durhe101,,
DET193108240,"""version 7RS(19) of 07/07/92""",WS1,DET,1931/08/24,DET04,0,0:00PM,day,false,"""222,56,410""","""Dick Cramer""","""Dick Cramer""",2019/12/29 11:00AM,mcgob901,morig101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,129,7000,hogsc101,browl101,,
DET193108250,"""version 7RS(19) of 07/07/92""",WS1,DET,1931/08/25,DET04,0,0:00PM,day,false,"""56,222""","""Jim Herdman""","""Jim Herdman""",2019/12/16 5:37PM,morig101,mcgob901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,98,5000,browl101,herra101,crowg102,
DET193108260,"""version 7RS(19) of 07/07/92""",WS1,DET,1931/08/26,DET04,0,0:00PM,day,false,"""222,56""","""Rob Wood""","""David W. Smith""",2019/12/19 11:02AM,mcgob901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,101,2000,white102,fiscc101,,
DET193108270,"""version 7RS(19) of 07/07/92""",CHA,DET,1931/08/27,DET04,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2011/10/09 7:46PM,geish901,nalld901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,125,1000,sorrv101,carap101,,
DET193108290,"""version 7RS(19) of 07/07/92""",CHA,DET,1931/08/29,DET04,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2011/10/07 7:52PM,nalld901,geish901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,135,3000,faber101,herra101,,
DET193109071,"""version 7RS(19) of 07/07/92""",SLA,DET,1931/09/07,DET04,1,0:00PM,day,false,"""247""","""Cliff Blau""","""Cliff Blau""",2012/01/25 1:14PM,vangr901,guthb901,(none),morig101,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,0,uhleg101,coffd101,,
DET193109072,"""version 7RS(19) of 07/07/92""",SLA,DET,1931/09/07,DET04,2,0:00PM,day,false,"""412""","""Comly""","""Comly""",2012/10/04 7:56PM,guthb901,morig101,(none),vangr901,park,none,0,unknown,-1,unknown,unknown,unknown,135,15000,kimsc101,hogsc101,grays102,
DET193109080,"""version 7RS(19) of 07/07/92""",SLA,DET,1931/09/08,DET04,0,0:00PM,day,false,"""412""","""Comly""","""Comly""",2012/10/04 8:28PM,morig101,vangr901,(none),guthb901,park,none,0,unknown,-1,unknown,unknown,unknown,110,2000,stewl101,white102,,
DET193109231,"""version 7RS(19) of 07/07/92""",CLE,DET,1931/09/23,DET04,1,0:00PM,day,false,"""209""","""Cliff Blau""","""Cliff Blau""",2012/01/24 4:13PM,geish901,morig101,(none),guthb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,0,herra101,hudlw101,uhleg101,
BRO193104190,"""version 7RS(19) of 07/07/92""",PHI,BRO,1931/04/19,NYC15,0,0:00PM,day,false,"""107,361""","""Cliff Blau""","""Cliff Blau""",2011/06/26 4:23PM,pfirc901,clarb901,(none),riglc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,28000,ellij103,thurs101,,
BRO193104220,"""version 7RS(19) of 07/07/92""",BSN,BRO,1931/04/22,NYC15,0,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terry Simpkins""",1998/05/19 11:17PM,riglc901,pfirc901,(none),clarb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,25000,zacht101,phelr101,,
BRO193104240,"""version 7RS(19) of 07/07/92""",BSN,BRO,1931/04/24,NYC15,0,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terrt Simpkin""",1998/05/25 10:55PM,clarb901,riglc901,(none),donnc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,6500,clarw101,sherb101,,
BRO193104250,"""version 7RS(19) of 07/07/92""",BSN,BRO,1931/04/25,NYC15,0,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terry Simpkins""",1998/06/03 11:37PM,mageg901,mcgrt901,(none),morac102,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,10000,brane101,matte101,,
BRO193104300,"""version 7RS(19) of 07/07/92""",PHI,BRO,1931/04/30,NYC15,0,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terry Simpkins""",1998/07/29 4:45PM,riglc901,pfirc901,(none),clarb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,7000,phelr101,ellij103,,
BRO193105010,"""version 7RS(19) of 07/07/92""",PHI,BRO,1931/05/01,NYC15,0,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terry Simpkins""",1998/08/23 12:09AM,pfirc901,clarb901,(none),riglc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,8000,shauj101,collp102,,
BRO193105030,"""version 7RS(19) of 07/07/92""",NY1,BRO,1931/05/03,NYC15,0,0:00PM,day,false,"""107""","""Cliff Blau""","""Cliff Blau""",2011/06/29 4:06PM,morac102,mcgrt901,(none),mageg901,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,35316,vancd101,hubbc101,,
BRO193105040,"""version 7RS(19) of 07/07/92""",NY1,BRO,1931/05/04,NYC15,0,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terry Simpkins""",1998/09/16 10:28PM,mcgrt901,mageg901,(none),morac102,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,25000,mitcc102,luqud101,,
BRO193105050,"""version 7RS(19) of 07/07/92""",NY1,BRO,1931/05/05,NYC15,0,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terry Simpkins""",1998/09/20 8:51AM,mageg901,morac102,(none),mcgrt901,unknown,none,0,unknown,-1,unknown,unknown,unknown,94,25000,fitzf101,clarw101,,
BRO193105060,"""version 7RS(19) of 07/07/92""",NY1,BRO,1931/05/06,NYC15,0,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terry Simpkins""",1998/09/28 9:23PM,morac102,mcgrt901,(none),mageg901,unknown,none,0,unknown,-1,unknown,unknown,unknown,96,15000,phelr101,walkb101,quinj102,
BRO193105100,"""version 7RS(19) of 07/07/92""",PIT,BRO,1931/05/10,NYC15,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/01/29 3:13PM,klemb901,scotj104,(none),stard901,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,28000,frenl101,phelr101,,
BRO193105110,"""version 7RS(19) of 07/07/92""",PIT,BRO,1931/05/11,NYC15,0,0:00PM,day,false,"""137,73""","""D Lamoureaux/Simpkins""","""Terry Simpkins""",1998/10/07 11:04PM,stard901,scotj104,(none),klemb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,5000,meinh101,vancd101,,
BRO193105150,"""version 7RS(19) of 07/07/92""",CHN,BRO,1931/05/15,NYC15,0,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terry Simpkins""",1998/11/14 12:58AM,pfirc901,clarb901,(none),rearb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,10000,day-c101,smitb110,,
BRO193105160,"""version 7RS(19) of 07/07/92""",CIN,BRO,1931/05/16,NYC15,0,0:00PM,day,false,"""98""","""Terry Simpkins""","""Terry Simpkins""",1998/11/15 10:50PM,clarb901,rearb901,(none),pfirc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,18000,vancd101,johns103,,
BRO193105170,"""version 7RS(19) of 07/07/92""",CIN,BRO,1931/05/17,NYC15,0,0:00PM,day,false,"""361""","""Cliff Blau""","""Cliff Blau""",2012/01/06 3:50PM,rearb901,pfirc901,(none),clarb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,22000,rixee101,luqud101,freyb101,
