game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,away_pitcher,wp,lp,winner
BOS193104220,BOS,NYA,0,4,,D,sherr102,liseh101,NYA
BOS193104240,BOS,NYA,0,0,,D,ruffr101,moorw101,NYA
BOS193104250,BOS,NYA,2,2,,D,macfd101,welle101,BOS
BOS193105010,BOS,WS1,4,1,,D,russj103,crowg102,BOS
BOS193105021,BOS,WS1,0,1,,D,fiscc101,macfd101,WS1
BOS193105022,BOS,WS1,0,0,,D,moorw101,hadlb101,BOS
BOS193105260,BOS,WS1,1,0,,D,russj103,jones104,BOS
BOS193105271,BOS,WS1,0,1,,D,browl101,liseh101,WS1
BOS193105272,BOS,WS1,0,1,,D,fiscc101,morre102,WS1
BOS193105280,BOS,WS1,1,0,,D,crowg102,macfd101,WS1
BOS193105301,BOS,PHA,0,0,,D,grovl101,russj103,PHA
BOS193105302,BOS,PHA,0,0,,D,klinb103,romme101,BOS
BOS193105311,BOS,PHA,2,0,,D,earng101,gastm101,PHA
BOS193105312,BOS,PHA,0,0,,D,morre102,mcdoh101,BOS
BOS193106020,BOS,CLE,0,0,,D,thomf105,macfd101,CLE
BOS193106040,BOS,CLE,0,4,,D,ferrw101,russj103,CLE
BOS193106050,BOS,CLE,0,0,,D,morre102,hudlw101,BOS
BOS193106060,BOS,SLA,1,2,,D,liseh101,kimsc101,BOS
BOS193106070,BOS,SLA,0,0,,D,macfd101,collr104,BOS
BOS193106080,BOS,SLA,0,0,,D,stewl101,gastm101,SLA
BOS193106120,BOS,DET,0,0,,D,russj103,uhleg101,BOS
BOS193106140,BOS,CHA,0,0,,D,thomt103,macfd101,CHA
BOS193106150,BOS,CHA,0,0,,D,klinb103,frasv101,BOS
BOS193107121,BOS,PHA,0,2,,D,hoytw101,moorw101,PHA
BOS193107122,BOS,PHA,0,2,,D,mahar101,morre102,PHA
BOS193107140,BOS,SLA,0,1,,D,collr104,gastm101,SLA
BOS193107151,BOS,SLA,0,0,,D,durhe101,stewl101,BOS
BOS193107152,BOS,SLA,0,0,,D,blaeg101,russj103,SLA
BOS193107160,BOS,SLA,0,0,,D,grays102,liseh101,SLA
BOS193107170,BOS,SLA,0,2,,D,collr104,klinb103,SLA
BOS193107180,BOS,CLE,0,0,,D,macfd101,hardm101,BOS
BOS193107190,BOS,CLE,2,0,,D,moorw101,hudlw101,BOS
BOS193107200,BOS,CLE,2,0,,D,browc103,gastm101,CLE
BOS193107210,BOS,CLE,0,0,,D,moorw101,ferrw101,BOS
BOS193107221,BOS,CHA,0,2,,D,macfd101,faber101,BOS
BOS193107222,BOS,CHA,0,2,,D,thomt103,morre102,CHA
BOS193107230,BOS,CHA,5,1,,D,russj103,carap101,BOS
BOS193107240,BOS,CHA,0,0,,D,frasv101,liseh101,CHA
BOS193107250,BOS,CHA,1,2,,D,thomt103,durhe101,CHA
BOS193107262,BOS,DET,0,1,,D,sullc101,russj103,DET
BOS193107270,BOS,DET,0,2,,D,macfd101,bridt101,BOS
BOS193107291,BOS,DET,0,1,,D,moorw101,uhleg101,BOS
BOS193107310,BOS,NYA,0,0,,D,gomel102,macfd101,NYA
BOS193108010,BOS,NYA,4,0,,D,liseh101,johnh101,BOS
BOS193108021,BOS,NYA,0,0,,D,ruffr101,russj103,NYA
BOS193108022,BOS,NYA,0,0,,D,moorw101,pipgg101,BOS
BOS193108030,BOS,NYA,0,1,,D,welle101,klinb103,NYA
BOS193108051,BOS,NYA,2,1,,D,macfd101,pennh101,BOS
BOS193108052,BOS,NYA,0,0,,D,rhodg101,liseh101,NYA
BOS193108291,BOS,WS1,2,1,,D,durhe101,marbf101,BOS
BOS193108292,BOS,WS1,0,0,,D,russj103,fiscc101,BOS
BOS193108300,BOS,NYA,1,2,,D,johnh101,macfd101,NYA
BOS193109041,BOS,PHA,0,0,,D,grovl101,durhe101,PHA
BOS193109042,BOS,PHA,0,3,,D,hoytw101,russj103,PHA
BOS193109051,BOS,PHA,0,1,,D,earng101,macfd101,PHA
BOS193109052,BOS,PHA,2,0,,D,moorw101,walbr101,BOS
BOS193109060,BOS,PHA,0,0,,D,romme101,gastm101,PHA
BOS193109100,BOS,DET,0,0,,D,bridt101,moorw101,DET
BOS193109140,BOS,CHA,2,3,,D,morre102,garll101,BOS
BOS193109150,BOS,CHA,1,1,,D,macfd101,lyont102,BOS
BOS193109160,BOS,CHA,0,0,,D,durhe101,frasv101,BOS
BOS193109171,BOS,CLE,7,0,,D,moorw101,conns101,BOS
BOS193109172,BOS,CLE,0,0,,D,applp101,gastm101,CLE
BOS193109181,BOS,CLE,2,0,,D,russj103,hudlw101,BOS
BOS193109182,BOS,CLE,0,0,,D,liseh101,browc103,BOS
BOS193109190,BOS,CLE,1,0,,D,macfd101,hildo101,BOS
BOS193109211,BOS,SLA,0,0,,D,durhe101,coffd101,BOS
BOS193109212,BOS,SLA,0,0,,D,morre102,grays102,BOS
BOS193109220,BOS,SLA,2,0,,D,blaeg101,gastm101,SLA
BRO193104190,BRO,PHI,1,0,,D,ellij103,thurs101,PHI
BRO193104220,BRO,BSN,0,0,,D,zacht101,phelr101,BSN
BRO193104240,BRO,BSN,0,0,,D,clarw101,sherb101,BRO
BRO193104250,BRO,BSN,1,2,,D,brane101,matte101,BSN
BRO193104300,BRO,PHI,1,0,,D,phelr101,ellij103,BRO
BRO193105010,BRO,PHI,0,0,,D,shauj101,collp102,BRO
BRO193105030,BRO,NY1,1,0,,D,vancd101,hubbc101,BRO
BRO193105040,BRO,NY1,0,0,,D,mitcc102,luqud101,NY1
BRO193105050,BRO,NY1,0,2,,D,fitzf101,clarw101,NY1
BRO193105060,BRO,NY1,0,0,,D,phelr101,walkb101,BRO
BRO193105100,BRO,PIT,0,0,,D,frenl101,phelr101,PIT
BRO193105110,BRO,PIT,0,1,,D,meinh101,vancd101,PIT
BRO193105150,BRO,CHN,0,2,,D,day-c101,smitb110,BRO
BRO193105160,BRO,CIN,0,0,,D,vancd101,johns103,BRO
BRO193105170,BRO,CIN,0,5,,D,rixee101,luqud101,CIN
BRO193105180,BRO,CIN,4,0,,D,thurs101,eckea101,BRO
BRO193105190,BRO,SLN,0,1,,D,hallb104,phelr101,SLN
BRO193105200,BRO,SLN,0,0,,D,heimf101,hallb104,BRO
BRO193105231,BRO,PHI,0,0,,D,ellij103,quinj102,PHI
BRO193105232,BRO,PHI,1,0,,D,boles101,day-c101,PHI
BRO193105240,BRO,PHI,1,1,,D,luqud101,bengr101,BRO
BRO193105260,BRO,PHI,0,0,,D,ellij103,shauj101,PHI
BRO193105311,BRO,BSN,0,1,,D,luqud101,seibs101,BRO
BRO193105312,BRO,BSN,0,0,,D,,,BSN
BRO193106140,BRO,PIT,0,0,,D,shauj101,frenl101,BRO
BRO193106181,BRO,CHN,2,0,,D,vancd101,sweel101,BRO
BRO193106182,BRO,CHN,0,0,,D,malop103,luqud101,CHN
BRO193106190,BRO,CHN,0,0,,D,smitb110,shauj101,CHN
BRO193106200,BRO,CHN,1,0,,D,quinj102,blaks101,BRO
BRO193106210,BRO,CHN,0,0,,D,vancd101,sweel101,BRO
BRO193106220,BRO,PIT,1,0,,D,clarw101,woods101,BRO
BRO193106241,BRO,PIT,1,1,,D,shauj101,frenl101,BRO
BRO193106242,BRO,PIT,3,0,,D,heimf101,kremr101,BRO
BRO193106250,BRO,SLN,0,0,,D,derrp101,vancd101,SLN
BRO193106260,BRO,SLN,8,3,,D,thurs101,grimb101,BRO
BRO193106271,BRO,SLN,0,0,,D,phelr101,johns101,BRO
BRO193106272,BRO,SLN,2,1,,D,quinj102,hallb104,BRO
BRO193106280,BRO,SLN,6,1,,D,luqud101,grimb101,BRO
BRO193106290,BRO,CIN,1,2,,D,vancd101,rixee101,BRO
BRO193106300,BRO,CIN,0,2,,D,freyb101,thurs101,CIN
BRO193107010,BRO,CIN,2,0,,D,shauj101,carro101,BRO
BRO193107020,BRO,CIN,0,0,,D,phelr101,johns103,BRO
BRO193107041,BRO,NY1,0,0,,D,vancd101,hubbc101,BRO
BRO193107042,BRO,NY1,0,0,,D,clarw101,mitcc102,BRO
BRO193107050,BRO,NY1,1,0,,D,quinj102,morrb101,BRO
