year,team,intercept,beta_home,beta_opp_era,beta_travel,mean_opp_ERA,mean_travel_home,mean_travel_away,mu_home,mu_away,home_advantage
2022,ANA,-0.9731427423378572,0.3774266623336407,0.3332295695170089,0.0545515623463951,-3.7309062144143194e-16,-0.09983654647733557,0.10046444928536911,0.548174112151135,0.37997027626776236,0.16820383588337262
2022,ARI,-0.9679969372687576,0.3512633293107281,0.14007394573121976,0.10799098054178465,1.8318679906315082e-16,-0.15430874004406403,0.15624973048486984,0.5307853588390073,0.3863068119373526,0.14447854690165474
2022,ATL,-1.0551996688976515,0.25250069716516876,0.3269205440696939,0.18068885117112748,1.4941319209908648e-16,-0.10262051809865695,0.1032618963367736,0.4398852615615521,0.35467925836188874,0.08520600319966337
2022,BAL,-0.8886488247467145,0.0166563629770713,-0.015042166414386562,-0.08300735098670747,-1.3791590368014366e-16,-0.11703259411749636,0.1170325941174964,0.42219926005929076,0.40723560035740725,0.014963659701883514
2022,BOS,-0.6479821727410151,-0.12574563468919095,0.15617002307442712,0.003088412017195094,8.326672684688674e-17,-0.11046606771215975,0.11046606771215986,0.4611329087784635,0.5232787322611158,-0.06214582348265224
2022,CHA,-0.5939399635356466,-0.08358237078484763,0.1394965624495571,0.1652802706467531,2.490219868318108e-17,-0.11010974401760758,0.10942583256408209,0.498714594079321,0.5622245058178676,-0.06350991173854664
2022,CHN,-0.811436956184485,0.3029021775589793,0.03756320869325138,-0.002043567518931155,9.960879473272432e-17,-0.11284192991726877,0.11354719197925149,0.6015147760558436,0.444116218448968,0.1573985576068756
2022,CIN,-1.0378517870775206,0.4743968725842231,0.23419472731694044,-0.06117263468707044,7.723290606088045e-17,-0.09477781825998614,0.09477781825998624,0.5725489152949451,0.3521670662576472,0.2203818490372979
2022,CLE,-0.7784961630481387,-0.04930071298626007,0.10350755565234135,-0.17284953816769558,-2.7755575615628914e-16,-0.1287162363029535,0.1287162363029535,0.44684284023342624,0.4489944711342912,-0.0021516309008649537
2022,COL,-0.7778261196662314,0.4032414067958182,0.23704254896475593,0.013916196031395742,-8.826617835529194e-17,-0.12048568058722901,0.12048568058722926,0.6864228682004959,0.46017454431061944,0.22624832388987648
2022,DET,-0.9020678802659146,0.16430408784592074,0.1385651486603815,-0.28953609943292474,3.3756313770534353e-16,-0.1659027262665936,0.16693961830575982,0.5017120325761616,0.3865852267564157,0.11512680581974588
2022,HOU,-0.8400251390528702,0.19229618548698055,0.28501156434992714,0.1408251273667923,-6.579099405186112e-17,-0.0936921833564588,0.09690081977277559,0.516374414454253,0.4376310528073626,0.07874336164689044
2022,KCA,-0.8665489052640184,0.30518131811456994,0.25075960319424295,0.07542910482869052,1.27675647831893e-16,-0.1581622206213374,0.15816222062133758,0.5636636211179639,0.4254453099253537,0.1382183111926102
2022,LAN,-0.9113646435932627,0.24446146441577668,0.35460391336212854,-0.04573265202459563,1.5722413019536378e-16,-0.16995415456071875,0.1699541545607186,0.5173008157857649,0.39886307245160874,0.11843774333415619
2022,MIA,-1.1592295971692705,0.1982402095742363,0.23425545031416123,0.025177189872566473,0.0,-0.09375735864126424,0.09434334213277208,0.3816123659454999,0.3144738679945625,0.0671384979509374
2022,MIL,-0.962294994595007,0.44805190718836196,0.22409657292861102,0.05776424197357989,-2.7583180736028734e-17,-0.09230508560813586,0.09230508560813579,0.5947732605872932,0.38405747569929344,0.21071578488799975
2022,MIN,-0.72649078734494,0.24769332151838808,0.3201128188422291,-0.053421197558301596,1.4988010832439614e-16,-0.13221947686961993,0.13221947686961993,0.6239193641810776,0.4801992725240278,0.14372009165704985
2022,NYA,-0.7227719563507217,0.19110058516008468,0.2037452610471651,0.07225344033238908,2.511879593214417e-16,-0.17912956246870698,0.18138276451233845,0.580065588424717,0.49180822375278743,0.08825736467192957
2022,NYN,-0.9881174971587555,0.5904142024776076,0.32822846217418095,-0.07380520424925524,-2.241197881486297e-16,-0.11490328359952544,0.11562142912202233,0.6775832643527278,0.36911354939128227,0.3084697149614455
2022,OAK,-0.7791431956067081,0.18474539745400562,0.06933782946335659,-0.0002592131615618162,5.023759186428834e-16,-0.09579021271957386,0.0957902127195738,0.5519085216600036,0.4587875520239369,0.0931209696360667
2022,PHI,-1.0408748248891182,0.37438636175709383,0.28644114983190566,0.07838029150749377,-1.9032394707859825e-16,-0.050642225448885,0.05064222544888507,0.5114743632728157,0.3545501512993821,0.1569242119734336
2022,PIT,-1.137562689205888,0.4415362657380473,0.29875316607230007,0.11799989182284061,1.7763568394002506e-16,-0.08812522471957704,0.08812522471957691,0.49340487700446356,0.32395070422402644,0.16945417278043712
2022,SDN,-1.0923307835660687,0.5003377276379767,0.13020498839064207,-0.01663342914006447,1.7984921271186335e-17,-0.1353129510185611,0.13615865696242704,0.5544701324656953,0.33467493252006086,0.21979519994563446
2022,SEA,-0.8508405325428482,0.3160626456900702,0.08470787887776939,0.034810090247575524,1.875656290049954e-16,-0.1513810217389163,0.15138102173891607,0.5827205877093201,0.42931217436388347,0.15340841334543664
2022,SFN,-1.3959965876531992,0.760768369774702,0.17575214934535005,0.09724147123207312,2.8134844350749307e-16,-0.16714372076729692,0.16714372076729672,0.5212729285591441,0.2516431450017083,0.2696297835574358
2022,SLN,-0.8965495859694552,0.44111311669759035,0.20520075359022447,-0.11783878616958327,1.6601465788787387e-16,-0.18594058165903346,0.1847856712139462,0.6482197907848926,0.39918731736916213,0.24903247341573043
