year,team,intercept,beta_home,beta_opp_era,beta_travel,mean_opp_ERA,mean_travel_home,mean_travel_away,mu_home,mu_away,home_advantage,combined_home_advantage
2021,ANA,-0.5468142532558814,-0.1048344488458096,0.1037245611133133,-0.0428795156491418,-2.4273199047705287e-16,-0.1221957062337174,0.1206871172678689,0.5239238082145645,0.5758032489115171,-0.0518794406969526,-0.11931879276833929
2021,ARI,-0.4684885598010668,-0.3789868094458996,0.0693310709868974,-0.0373003884686524,1.75442650804963e-16,-0.1391313826120927,0.1391313826120924,0.430724883246109,0.6227075986570985,-0.1919827154109894,-0.637773106541942
2021,ATL,-0.4293885626532229,0.1584269363984196,0.2147295973367474,0.1316244346691413,-3.856564190803175e-16,-0.1592108857244699,0.1769009841382997,0.7468300206438705,0.6662408277184242,0.0805891929254463,0.1050933737707683
2021,BAL,-0.533865792495603,-0.2078692861627629,0.1452138484511059,-0.2511290572951369,1.554312234475219e-16,-0.1294652159516361,0.132742816355475,0.4920265497575525,0.5671103514459136,-0.075083801688361,-0.15203736553009778
2021,BOS,-0.7011372970600592,0.4635159905497596,0.2200723870686413,0.1140323553488882,1.7208456881689927e-16,-0.1279300939687519,0.1279300939687519,0.7770819406555916,0.5033099342712014,0.2737720063843901,0.4197273773426491
2021,CHA,-1.0926179578969033,0.2193019452025096,0.3666185295428923,0.1248286010937054,6.619963376646895e-17,-0.1090677550914628,0.1077212395965065,0.411918078503693,0.3398770765676549,0.0720410019360381,0.019964062662121404
2021,CHN,-0.3883197838918201,-0.2304551145337524,0.3531000933769688,-0.4312021229002243,4.4408920985006264e-17,-0.1863719947144409,0.1863719947144406,0.5836750345857096,0.6258254481021261,-0.0421504135164165,-0.1263543126466693
2021,CIN,-0.7401869562451232,0.4347842452607841,0.0722646588110146,-0.0495188751164577,-4.357101681547784e-16,-0.1288149670390854,0.1272047799510967,0.7415416576656093,0.4740293715754712,0.267512286090138,0.008421571273163897
2021,CLE,-0.993762583944278,0.5649765931745525,0.4304311900773462,-0.1758614589150541,-8.326672684688674e-18,-0.115145287346519,0.1180603579122535,0.664622298044242,0.3625746659993499,0.3020476320448921,0.2045777148061897
2021,COL,-0.5236469989272616,0.2310298621589389,0.243737925810869,-0.2084037820673988,1.005485003434104e-16,-0.2056940736536146,0.2031228977329442,0.7789957305006957,0.5678042334780561,0.2111914970226396,-0.0788709495935058
2021,DET,-0.8803199704238864,0.0194583077678064,0.2266978839787717,-0.3150596732492508,-4.49710592253228e-16,-0.0948803952803448,0.0925083853983362,0.4356271002168124,0.4027393775382538,0.0328877226785586,-0.25434396542872967
2021,HOU,-1.184465934130254,0.458088833468171,0.4045419241231502,-0.1207987985091871,-8.408089039827852e-16,-0.2685552237403376,0.306920255703243,0.499605769628858,0.2947754106991102,0.2048303589297477,0.35047173033563184
2021,KCA,-0.4298257445517242,-0.2078608188610809,0.3088962456121907,-0.0161896725864906,3.8225400341524384e-16,-0.1763952795596171,0.1809182354457612,0.530025170745555,0.6487195697672992,-0.1186943990217441,-0.3121812533126494
2021,LAN,-0.9209308671917166,0.825381393145588,0.1595142204963353,0.1144063063673801,1.75442650804963e-16,-0.1396609122531714,0.1396609122531711,0.8944667367328936,0.4045609887998478,0.4899057479330457,0.3200318485797114
2021,MIA,-0.9352578748610066,0.4917339102300762,0.1131476047140088,0.2705002008006077,1.1102230246251566e-17,-0.1620479790210283,0.1620479790210281,0.6142471081702625,0.4100714508929592,0.2041756572773033,-0.02152081696130001
2021,MIL,-0.5629720039394681,-0.3076204417027763,0.2171123888093286,-0.1420577506873236,-2.681293342490944e-16,-0.1728414955356763,0.1706809768414799,0.4291112920968635,0.5558712592832323,-0.1267599671863688,-0.3275163133309375
2021,MIN,-0.7870810251319194,0.3072192716681641,0.1976685302389335,-0.1386933245639325,3.846887422905001e-16,-0.1866199245552295,0.1938908307067318,0.6350961871732815,0.4430944221733773,0.1920017649999042,0.3644890822467905
2021,NYA,-0.7903542007396016,-0.0360456413017692,0.0995857093966873,0.1796385927384584,-1.3322676295501878e-16,-0.1943040257333834,0.1943040257333833,0.4226104932936186,0.4697992989479964,-0.0471888056543777,-0.3106435836481177
