year,team,intercept,beta_home,beta_opp_era,beta_travel,mean_opp_ERA,mean_travel_home,mean_travel_away,mu_home,mu_away,home_advantage,combined_home_advantage
2024,ANA,-0.5016817987965623,-0.2950497080736751,0.2700628346199826,-0.0762974776944934,2.1930331350620378e-17,-0.0842655483643004,0.0842655483643002,0.4537076377583954,0.6016309583824614,-0.147923320624066,-0.3936224664395087
2024,ARI,-1.1774477292699457,0.946663449710034,0.0834423802167048,0.2254782749060163,-1.6653345369377348e-16,-0.0747717272364747,0.0747717272364747,0.7806380509673622,0.31330180205135,0.4673362489160121,0.7591234873725414
2024,ATL,-0.6281373216722352,0.1360169198380194,0.2857708865283333,-0.0469810399996621,-1.3158198810372222e-16,-0.1398877806927256,0.1398877806927254,0.6153596850389536,0.5300895125501872,0.0852701724887663,0.10399605859868209
2024,BAL,-0.9117302383951084,0.3962140151724988,0.1461243656552304,-0.0800241815199361,2.793013898428067e-17,-0.0647982722466825,0.0639882938435989,0.6002969710152087,0.3997760157895208,0.2005209552256879,0.3111170967430959
2024,BOS,-0.9888831186356428,0.6247292174899942,0.1651164137908359,0.2368869873287551,2.9057689039572004e-16,-0.1350469926933938,0.1350469926933937,0.6729092675085947,0.3840846748085292,0.2888245927000655,0.2024853889316186
2024,CHA,-0.9848673024143616,-0.0021595642691642,0.2179585636739182,0.1705583701198052,1.3322676295501878e-16,-0.1018364182064045,0.1018364182064043,0.3662658217774218,0.380032596793091,-0.0137667750156691,-0.224315446334504
2024,CHN,-1.4255163106385869,0.8191580044966413,0.1904150053907135,0.1373256669840679,2.521988105321343e-16,-0.1795122933718347,0.1795122933718347,0.5320541806170297,0.2463838322807078,0.2856703483363219,0.20999848027903006
2024,CIN,-1.1171994576053657,0.1312244134875056,0.23963021055642,-0.8459411952478029,-3.323686539129399e-16,-0.1236123088249236,0.122067154964612,0.4142000124995163,0.2950940698647319,0.1191059426347844,-0.14701831808529148
2024,CLE,-0.7386956755277319,0.1464947871995519,-0.0430326897101232,-0.1604099227458019,2.2344111187424538e-17,-0.1624541491518951,0.1604234722874963,0.5677116595380548,0.465599622976328,0.1021120365617267,0.0538616129689406
2024,COL,-0.581069396778461,0.0492476977950787,0.2097095235689332,-0.2627128914385889,5.295970701317517e-16,-0.1699664164196284,0.1678680655996327,0.6143629938796504,0.5351701733300892,0.0791928205495612,-0.32334070033420614
2024,DET,-0.6859251430283662,-0.0479616730425634,0.3089412553918307,-0.0755243410200364,-1.0965165675310189e-17,-0.098526501379511,0.0985265013795111,0.4836249027818224,0.4998904562225331,-0.0162655534407106,-0.062091570402378005
2024,HOU,-0.8775903302440137,0.1512057917140952,0.1107999459408806,-0.1029583707256597,-6.7723604502134545e-16,-0.1583614714764192,0.158361471476419,0.4916049169336898,0.4090593721339495,0.0825455447997402,-0.409073832177981
2024,KCA,-0.923678667988538,0.3339201187805053,0.2591781109175013,0.1224112845650742,-4.752037404765001e-16,-0.1834266408352844,0.1857782644357367,0.5421502836138161,0.4061887556627149,0.1359615279511011,0.11732065563203112
2024,LAN,-0.6169677188605657,0.2678668831124796,0.1487529094179994,-0.129038197237394,3.3516166781136804e-16,-0.1062434311908709,0.1049153883009848,0.7150581757455954,0.5323224781057936,0.1827356976398018,0.1212330359594251
2024,MIA,-0.4467069307731265,0.035327467894154,0.1581780055710344,-0.1300450760799159,-7.494005416219807e-17,-0.1089549616693777,0.1089549616693776,0.672192576998052,0.6307308913449685,0.0414616856530835,0.00028845304973339897
2024,MIL,-0.7242867412792121,0.1335785340740381,0.1976084399125064,-0.1981350611806391,1.0965165675310189e-17,-0.1450591728510755,0.1450591728510753,0.5700866574371591,0.470938366899934,0.0991482905372251,-0.1416187267350793
2024,MIN,-0.5326703104492451,-0.0693545971284119,0.1362866775619807,-0.057015500201347,-1.75442650804963e-16,-0.1682296625128725,0.1682296625128723,0.5529801300931609,0.5814315604411666,-0.0284514303480056,-0.2403449119602822
2024,NYA,-1.098806038737661,0.4759687713783143,0.3134704186669314,-0.2882158151544464,2.1382073066854863e-16,-0.1249007848799363,0.1249007848799362,0.5560823490860478,0.3214849911354499,0.2345973579505978,0.2656986910151314
2024,NYN,-1.1209633896350033,-0.035118279334556,0.5322982104952438,-0.3263986961171072,-3.3516166781136804e-16,-0.109274077750092,0.1079081517782158,0.3261444973308656,0.3146845817254657,0.0114599156053998,0.0464133505893245
