year,team,intercept,beta_home,beta_opp_era,beta_travel,mean_opp_ERA,mean_travel_home,mean_travel_away,mu_home,mu_away,home_advantage
2020,ANA,-0.37246189785932543,-0.2754872140153499,0.5641437918366458,0.025050292719705852,0.0,-0.03959894142838076,0.03959894142838061,0.5225988758607952,0.6897197434690755,-0.16712086760828027
2020,ARI,-0.9571098608367731,0.40498161571057834,0.14330976167776185,0.4225682252819343,-3.700743415417188e-17,0.02667499891546359,-0.027627677448158663,0.5822494946320214,0.3795441166617937,0.20270537797022764
2020,ATL,-1.195586315251621,0.8589972782006237,0.09575288797153611,0.11365653511657868,2.337311630789803e-16,-0.10439544470488078,0.10079560178402279,0.7057781954665603,0.30601222207743783,0.39976597338912245
2020,BAL,-0.6939567529490273,-0.10798764360236501,-0.33738194381936576,0.19875832963774787,-3.843079700625542e-17,-0.2527644652653866,0.25276446526538654,0.4264827154103496,0.5253357431433682,-0.09885302773301857
2020,BOS,-1.7330506980436682,1.2314489963570143,0.022617462801028314,0.17317766280626265,-2.0256700800178294e-16,-0.07680463326193043,0.07954765587842776,0.5975588247442732,0.1791960500319029,0.4183627747123704
2020,CHA,-0.8341124934945843,-0.12799706639897368,0.5443122026530359,-0.2325117474952678,-2.6830389761774617e-17,-0.15036860364681529,0.15036860364681515,0.3956809425575006,0.4193392753677358,-0.023658332810235216
2020,CHN,-1.2979291404361364,-0.03864845623977443,0.4535927730700809,0.15791229019351405,4.893205182607171e-16,-0.09387074199837465,0.09387074199837431,0.2588773347366775,0.2771751127378258,-0.01829777800114829
2020,CIN,-0.3274563378750894,-1.2645476413797898,-0.13950401553189684,-0.29317607941992563,-1.5220799531151338e-16,-0.20952212562713235,0.20952212562713227,0.21641073978690759,0.6778134250403348,-0.4614026852534272
2020,CLE,-1.1153386623094945,-0.0925413972413805,0.16816432581926496,0.289322665952373,2.997602166487923e-16,-0.22003715260212836,0.22003715260212803,0.2803989705613531,0.34935142090492166,-0.06895245034356856
2020,COL,-0.7367689600851526,0.5909419266007567,0.24072737346574724,-0.04368936991009126,1.0527976957652347e-16,-0.2484906476903976,0.24849064769039764,0.87374156990483,0.4734895861660881,0.4002519837387419
2020,DET,-0.7343874112512017,-0.050422561577170434,0.1424319550129393,-0.8030554012810801,-2.331468351712829e-16,-0.2501409616494334,0.25014096164943334,0.5577006542340587,0.39248205537860925,0.16521859885544943
2020,HOU,-0.7374650525899196,-0.35636547823126885,0.03027852099355913,-0.07317434633001257,-6.938893903907228e-18,-0.22804946309306465,0.22804946309306456,0.34056708271147934,0.4704091537979053,-0.12984207108642598
2020,KCA,-0.9476663749516541,-0.008470482891465736,0.17714626986370985,-0.1692760006088094,-9.283761499020705e-17,-0.25486159460794,0.2548615946079399,0.40132050507182004,0.3712764571345125,0.030044047937307528
2020,LAN,-0.8981134168018464,0.009592484707265812,0.31229689313048486,0.12862255280721913,-1.5496863052059476e-16,-0.1557591652792732,0.155759165279273,0.40310626232932095,0.4155803610435511,-0.012474098714230164
2020,MIA,-0.7107439054123965,0.1684107680030322,-0.052041354010212405,0.18522433338867186,-2.8596653664587365e-16,-0.022103816684343414,0.022103816684343178,0.5790147642766127,0.49329409525444223,0.08572066902217046
2020,MIL,-26.68362584239014,25.851247993860635,-0.016983430514050712,-0.6133752058593008,-2.1973164029039557e-16,-0.027946248290292033,0.027946248290291947,0.4425347384111918,2.5351523598458455e-12,0.44253473840865665
2020,MIN,-18.10259060158227,-0.47636211863201733,0.14678574884306672,-43.16567464122048,-2.3790493384824782e-17,-0.24759923394574018,0.2475992339457401,0.0003740336668457372,3.136876731542969e-13,0.0003740336665320495
2020,NYA,-0.6584241136748534,-0.07472044847762392,0.05716427631722113,-0.3222751926930121,7.137148015447435e-17,-0.021358005406342345,0.021358005406342345,0.48371402378295475,0.5141155316778159,-0.030401507894861124
2020,NYN,-1.0470895160588127,0.641762116015695,0.17436359162192178,-0.11525411637083571,1.1460366705808067e-16,-0.10422913074390057,0.1042291307439002,0.6748164414534243,0.3467669451726335,0.32804949628079083
2020,OAK,-0.8899741550478247,0.7147235073676045,0.26044112980732415,0.4167142170271795,-1.189524669241239e-16,-0.02795603304112413,0.027956033041124217,0.8295264160567296,0.4154784718651348,0.4140479441915948
2020,PHI,-0.1771616951252833,-0.5878129648888916,-0.33085576059292415,-0.059681171374576694,-2.5376526277146434e-16,-0.06638827962219543,0.06638827962219541,0.467193140501914,0.8343320407849625,-0.36713890028304846
2020,PIT,-1.371564757311805,0.8298445388305358,0.13289569180264083,0.14578604023378422,2.05596856412066e-18,-0.21797950806012056,0.2179795080601203,0.5635503553074468,0.2619016079370681,0.30164874737037867
2020,SDN,-0.9603737460145371,0.20520520274991216,-0.3629651207796064,0.07373677850920662,2.061842760018148e-16,-0.024506230508788585,0.02450623050878845,0.4690830000733682,0.3834420662131678,0.08564093386020039
2020,SEA,-0.31185647000782646,-0.16478878961820476,0.26376027925792866,-0.07511202420104458,-6.819941436983105e-17,-0.23793315254808348,0.23793315254808342,0.6320583147526868,0.7191192276631935,-0.08706091291050666
2020,SFN,-0.5425181692441113,-0.3366567935048636,-0.07417355145677065,-0.07906825946097618,-3.437421287781735e-16,-0.13243925307551543,0.13243925307551535,0.4194951890131874,0.5752273583740898,-0.1557321693609024
2020,SLN,-0.5660431231824642,0.17770176234278331,0.36345837510185797,-0.07196032212455919,8.4162067995778e-17,-0.1202329196000992,0.12023291960009903,0.684073876087947,0.5628764508423174,0.1211974252456296
2020,TBA,-0.6265137893758627,-0.04670002011835298,0.23727246578414132,0.1268253191055143,8.237138569799549e-17,-0.2178064324730658,0.2178064324730655,0.49616974658048285,0.5494209249824286,-0.05325117840194571
2020,TEX,-0.7781608686765226,0.33682359440004156,0.27448356280884234,-0.41012069445258764,-7.475501699142721e-16,-0.1118667336446579,0.1118667336446579,0.6733712871507489,0.43865601798710524,0.23471526916364366
2020,TOR,-1.8587958051540334,1.1015360994449455,0.1432132821781661,0.313943256588114,-5.761384635365395e-17,-0.14028895382903875,0.14028895382903858,0.4487441045596329,0.16287812876295246,0.2858659757966804
2020,WAS,-0.5112771600531413,0.35583043348472343,0.09608431534059829,-0.30334645883742933,5.337610695313253e-17,-0.015012594864822907,0.0162136024540085,0.8599399574605686,0.59678671009831,0.26315324736225865
