year,team,intercept,beta_home,beta_opp_era,beta_travel,mean_opp_ERA,mean_travel_home,mean_travel_away,mu_home,mu_away,home_advantage
2023,ANA,-0.9173988144771484,0.29208834446275134,0.21499219413982204,-0.16632961861116954,2.0411553744661262e-16,-0.10638368143654184,0.10507030265337466,0.5446479192226124,0.3926348955619138,0.15201302366069858
2023,ARI,-0.4180092347612211,-0.1552694518961716,0.2402100255596156,0.07948854521698084,1.875656290049954e-16,-0.12533290971205535,0.12378558983906701,0.5580865521116086,0.6648660426074097,-0.10677949049580104
2023,ATL,-0.9555395177670364,1.1223713064783718,0.02351284356614085,-0.08423221977922507,2.1930331350620375e-17,-0.12345957862224652,0.12345957862224649,1.1939069290605093,0.3806257035443146,0.8132812255161948
2023,BAL,-1.128819916323275,0.5798800129968072,0.33784073315555063,-0.07317936263344858,1.4254715377903244e-16,-0.08812143811966242,0.08812143811966232,0.5812982977377005,0.3213358031238344,0.25996249461386606
2023,BOS,-0.6979812294244412,0.35233822871353004,-0.11671318813435692,0.08582585715884783,1.0547118733938987e-16,-0.05815010397153173,0.05815010397153166,0.7042416117264536,0.5000783729680488,0.2041632387584048
2023,CHA,-0.6984112710002264,0.17751947443445867,-0.2213277209809952,0.09676677826445203,3.9474596431116675e-16,-0.14778608576699886,0.14778608576699873,0.5855565128373128,0.504538823565976,0.08101768927133679
2023,CHN,-0.8797935117840581,0.44819694928381965,0.22551911259395446,-0.015047555101355425,-4.2188474935755947e-16,-0.1525668959164181,0.15256689591641803,0.6509640873037308,0.4139172226009089,0.23704686470282188
2023,CIN,-0.5400839060052982,0.10165248492702694,0.40383515526660363,-0.004594172420303779,-1.1102230246251565e-16,-0.05661836983004698,0.05661836983004699,0.6452152438081663,0.5825478094749857,0.06266743433318056
2023,CLE,-0.4808969217465201,-0.4158042522606899,0.048976487930994204,-0.08063934149829126,-7.723290606088045e-17,-0.12473954553247384,0.12319955114318389,0.41203694587605705,0.6121171137604394,-0.20008016788438238
2023,COL,-0.5284332823185455,-0.15386983658661943,0.17203106736580326,-0.030959964739133008,1.75442650804963e-16,-0.16490736279023333,0.16490736279023308,0.5080387307033045,0.5865256906895212,-0.07848695998621669
2023,DET,-0.9938886727361598,0.14802998675451898,0.08878254101428844,0.04509772000984757,-9.594519965896414e-17,-0.16961396496864015,0.16961396496864029,0.42591823443400517,0.37297664709069484,0.05294158734331034
2023,HOU,-0.7164798182936352,0.30305602879042803,-0.01702652929360902,0.1417722487674031,6.788624863950002e-16,-0.17310932842215673,0.17985384771133173,0.6453477964075982,0.5010839967061914,0.1442637997014068
2023,KCA,-0.9315593238067318,0.7545514565764121,0.20279664783584098,0.2309205004099055,-4.2188474935755947e-16,-0.19297100716402146,0.19297100716402132,0.8012607704572751,0.4118902443761861,0.38937052608108896
2023,LAN,-1.216028515553736,0.9495255439293471,0.1588625711138558,0.17746497220474733,-2.1094237467877973e-16,-0.10721150196371769,0.10721150196371768,0.751616350185414,0.3020984777980023,0.44951787238741164
2023,MIA,-1.2833560271370368,0.5927087670619794,0.17632459897356256,-0.06082024643268075,-5.10702591327572e-16,-0.17126853753331892,0.171268537533319,0.506500146822865,0.2742342469923984,0.23226589983046664
2023,MIL,-0.7517980307345346,0.29852347304214855,0.2027364517324092,0.11387376142074834,2.0833814783089356e-16,-0.1535569788388212,0.15355697883882133,0.6245270295390372,0.4798355106474075,0.14469151889162968
2023,MIN,-1.344680140363056,0.7203119388636248,0.06246648137420772,0.15774801732031873,-1.9737298215558337e-16,-0.20445654769085822,0.20445654769085814,0.5186008242384734,0.26916585572706864,0.2494349685114048
2023,NYA,-0.585261403919579,-0.14773673975476367,0.38512200493520776,0.010471596188373239,0.0,-0.09298420932089038,0.09298420932089022,0.4799987223923983,0.5575028236444053,-0.07750410125200696
2023,NYN,-0.8682379970120594,-0.09582361431650573,0.3383089491262042,-0.49010923897043435,4.3312404417475243e-16,-0.1355717959856323,0.13557179598563232,0.40753982477297973,0.3927103401744302,0.014829484598549547
2023,OAK,-0.800839231418681,-0.7832366243687288,-0.3204289573343067,-0.07946334289094123,-1.554312234475219e-16,-0.13237019670920783,0.1323701967092079,0.20730642268522453,0.44425444349915044,-0.2369480208139259
2023,PHI,-0.9348605876745477,0.3360342988861255,0.18977775759112248,-0.07040681040191493,-3.7281563296054637e-16,-0.08552574386855716,0.08552574386855723,0.5527747445674475,0.390283382272775,0.16249136229467248
2023,PIT,-0.451182260210237,-0.3811419217116689,0.141169980584966,-0.23072073585092423,-4.139350042429596e-16,-0.07019410234057616,0.07019410234057608,0.4421398930011076,0.6266434908760988,-0.1845035978749912
2023,SDN,-0.7976959629776967,0.3495695992393104,0.39741923636224324,0.06698251336215337,3.3306690738754696e-16,-0.09141747800889992,0.09141747800889977,0.6349241499125516,0.4531316441470739,0.18179250576547773
2023,SEA,-1.0643373850160602,0.29312653695130936,0.20907777798623886,0.11442439272308906,3.9968028886505636e-16,-0.15705826705169854,0.15705826705169826,0.4542161263922048,0.35121170535203083,0.10300442104017399
2023,SFN,-0.7879509129031089,-0.09083176577399193,0.21343718517860236,-0.08638723994199898,3.309981688323448e-16,-0.07516191586680376,0.07423399097955914,0.4179933949168262,0.4518686302230276,-0.0338752353062014
2023,SLN,-0.38604662307495724,-0.11711534972001027,0.2776120938806283,0.08985799891433285,-4.4408920985006264e-17,-0.1491948199671676,0.1491948199671676,0.596564256459448,0.6889130074356694,-0.09234875097622142
2023,TBA,-1.417607829654438,1.1273540048142583,0.07663625033871636,-0.07615156993124308,6.926674468101606e-16,-0.12021355052533866,0.11871088114377189,0.7549533088406074,0.24011246778834583,0.5148408410522616
2023,TEX,-0.8388945505142346,0.485130302997936,0.03840911821393369,-0.25796276177891897,1.547149505284089e-16,-0.13708406770100695,0.14622300554774068,0.7273105961148028,0.4161894803290298,0.31112111578577295
2023,TOR,-0.5711591818421489,-0.2920742606823995,0.2287121840440785,0.0034009475782084348,4.6601954120068297e-17,-0.09065057314561101,0.09065057314561098,0.4216660030131379,0.5650444468181796,-0.14337844380504167
2023,WAS,-0.46976145880984216,0.05008185257259835,0.1830713821174679,0.21131762396998702,6.7723604502134545e-16,-0.10955066116080685,0.10955066116080667,0.6422166368358919,0.6397924363788338,0.0024242004570581566
