year,team,intercept,beta_home,beta_opp_era,beta_travel,mean_opp_ERA,mean_travel_home,mean_travel_away,mu_home,mu_away,home_advantage,combined_home_advantage
2023,ANA,-0.9173988144771484,0.2920883444627513,0.214992194139822,-0.1663296186111695,2.0411553744661262e-16,-0.1063836814365418,0.1050703026533746,0.5446479192226124,0.3926348955619138,0.1520130236606985,0.105268206405077
2023,ARI,-0.4180092347612211,-0.1552694518961716,0.2402100255596156,0.0794885452169808,1.875656290049954e-16,-0.1253329097120553,0.123785589839067,0.5580865521116086,0.6648660426074097,-0.106779490495801,-0.058127762156248305
2023,ATL,-0.9555395177670364,1.1223713064783718,0.0235128435661408,-0.084232219779225,2.1930331350620378e-17,-0.1234595786222465,0.1234595786222464,1.193906929060509,0.3806257035443146,0.8132812255161948,0.8416435847784528
2023,BAL,-1.128819916323275,0.5798800129968072,0.3378407331555506,-0.0731793626334485,1.4254715377903244e-16,-0.0881214381196624,0.0881214381196623,0.5812982977377005,0.3213358031238344,0.259962494613866,0.1215727095724029
2023,BOS,-0.6979812294244412,0.35233822871353,-0.1167131881343569,0.0858258571588478,1.0547118733938988e-16,-0.0581501039715317,0.0581501039715316,0.7042416117264536,0.5000783729680488,0.2041632387584048,0.05905799886188501
2023,CHA,-0.6984112710002264,0.1775194744344586,-0.2213277209809952,0.096766778264452,3.947459643111667e-16,-0.1477860857669988,0.1477860857669987,0.5855565128373128,0.504538823565976,0.0810176892713367,-0.3004841121598059
2023,CHN,-0.8797935117840581,0.4481969492838196,0.2255191125939544,-0.0150475551013554,-4.218847493575594e-16,-0.1525668959164181,0.152566895916418,0.6509640873037308,0.4139172226009089,0.2370468647028218,-0.10260844596369048
2023,CIN,-0.5400839060052982,0.1016524849270269,0.4038351552666036,-0.0045941724203037,-1.1102230246251563e-16,-0.0566183698300469,0.0566183698300469,0.6452152438081663,0.5825478094749857,0.0626674343331805,-0.19737815517526097
2023,CLE,-0.4808969217465201,-0.4158042522606899,0.0489764879309942,-0.0806393414982912,-7.723290606088044e-17,-0.1247395455324738,0.1231995511431838,0.412036945876057,0.6121171137604394,-0.2000801678843823,-0.3356937174000064
2023,COL,-0.5284332823185455,-0.1538698365866194,0.1720310673658032,-0.030959964739133,1.75442650804963e-16,-0.1649073627902333,0.164907362790233,0.5080387307033045,0.5865256906895212,-0.0784869599862166,0.003956265050973892
2023,DET,-0.9938886727361598,0.1480299867545189,0.0887825410142884,0.0450977200098475,-9.594519965896414e-17,-0.1696139649686401,0.1696139649686402,0.4259182344340051,0.3729766470906948,0.0529415873433103,0.1402489665739557
2023,HOU,-0.7164798182936352,0.303056028790428,-0.017026529293609,0.1417722487674031,6.788624863950002e-16,-0.1731093284221567,0.1798538477113317,0.6453477964075982,0.5010839967061914,0.1442637997014068,0.3525603243963885
2023,KCA,-0.9315593238067318,0.7545514565764121,0.2027966478358409,0.2309205004099055,-4.218847493575594e-16,-0.1929710071640214,0.1929710071640213,0.8012607704572751,0.4118902443761861,0.3893705260810889,0.1320091877095219
2023,LAN,-1.216028515553736,0.9495255439293472,0.1588625711138558,0.1774649722047473,-2.109423746787797e-16,-0.1072115019637176,0.1072115019637176,0.751616350185414,0.3020984777980023,0.4495178723874116,0.3215738520868975
2023,MIA,-1.2833560271370368,0.5927087670619794,0.1763245989735625,-0.0608202464326807,-5.10702591327572e-16,-0.1712685375333189,0.171268537533319,0.506500146822865,0.2742342469923984,0.2322658998304666,-0.0039482662197496965
2023,MIL,-0.7517980307345346,0.2985234730421485,0.2027364517324092,0.1138737614207483,2.0833814783089354e-16,-0.1535569788388212,0.1535569788388213,0.6245270295390372,0.4798355106474075,0.1446915188916296,0.1298503995284298
2023,MIN,-1.344680140363056,0.7203119388636248,0.0624664813742077,0.1577480173203187,-1.9737298215558335e-16,-0.2044565476908582,0.2044565476908581,0.5186008242384734,0.2691658557270686,0.2494349685114048,0.1653970530341826
2023,NYA,-0.585261403919579,-0.1477367397547636,0.3851220049352077,0.0104715961883732,0.0,-0.0929842093208903,0.0929842093208902,0.4799987223923983,0.5575028236444053,-0.0775041012520069,-0.4080015688124496
2023,NYN,-0.8682379970120594,-0.0958236143165057,0.3383089491262042,-0.4901092389704343,4.331240441747524e-16,-0.1355717959856323,0.1355717959856323,0.4075398247729797,0.3927103401744302,0.0148294845985495,-0.3917156268046054
2023,OAK,-0.800839231418681,-0.7832366243687288,-0.3204289573343067,-0.0794633428909412,-1.554312234475219e-16,-0.1323701967092078,0.1323701967092079,0.2073064226852245,0.4442544434991504,-0.2369480208139259,-0.22874484931045871
2023,PHI,-0.9348605876745476,0.3360342988861255,0.1897777575911224,-0.0704068104019149,-3.7281563296054637e-16,-0.0855257438685571,0.0855257438685572,0.5527747445674475,0.390283382272775,0.1624913622946724,-0.1250757329238101
2023,PIT,-0.451182260210237,-0.3811419217116689,0.141169980584966,-0.2307207358509242,-4.139350042429596e-16,-0.0701941023405761,0.070194102340576,0.4421398930011076,0.6266434908760988,-0.1845035978749912,-0.4023310627368998
2023,SDN,-0.7976959629776967,0.3495695992393104,0.3974192363622432,0.0669825133621533,3.3306690738754696e-16,-0.0914174780088999,0.0914174780088997,0.6349241499125516,0.4531316441470739,0.1817925057654777,0.514845456500212
2023,SEA,-1.0643373850160602,0.2931265369513093,0.2090777779862388,0.114424392723089,3.996802888650563e-16,-0.1570582670516985,0.1570582670516982,0.4542161263922048,0.3512117053520308,0.1030044210401739,-0.0494621679139598
2023,SFN,-0.7879509129031089,-0.0908317657739919,0.2134371851786023,-0.0863872399419989,3.309981688323448e-16,-0.0751619158668037,0.0742339909795591,0.4179933949168262,0.4518686302230276,-0.0338752353062014,-0.3274237381286923
2023,SLN,-0.3860466230749572,-0.1171153497200102,0.2776120938806283,0.0898579989143328,-4.4408920985006264e-17,-0.1491948199671676,0.1491948199671676,0.596564256459448,0.6889130074356694,-0.0923487509762214,-0.21085577863803112
2023,TBA,-1.417607829654438,1.1273540048142583,0.0766362503387163,-0.076151569931243,6.926674468101606e-16,-0.1202135505253386,0.1187108811437718,0.7549533088406074,0.2401124677883458,0.5148408410522616,0.8362955377175895
2023,TEX,-0.8388945505142346,0.485130302997936,0.0384091182139336,-0.2579627617789189,1.547149505284089e-16,-0.1370840677010069,0.1462230055477406,0.7273105961148028,0.4161894803290298,0.3111211157857729,0.08328001571727431
2023,TOR,-0.5711591818421489,-0.2920742606823995,0.2287121840440785,0.0034009475782084,4.6601954120068297e-17,-0.090650573145611,0.0906505731456109,0.4216660030131379,0.5650444468181796,-0.1433784438050416,-0.3690308632544378
2023,WAS,-0.4697614588098421,0.0500818525725983,0.1830713821174679,0.211317623969987,6.7723604502134545e-16,-0.1095506611608068,0.1095506611608066,0.6422166368358919,0.6397924363788338,0.0024242004570581,0.0380808679022591
