game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs
ANA200904060,ANA,OAK,0,0
ANA200904070,ANA,OAK,1,0
ANA200904080,ANA,OAK,0,0
ANA200904100,ANA,BOS,0,0
ANA200904110,ANA,BOS,1,0
ANA200904120,ANA,BOS,0,0
ANA200904210,ANA,DET,0,1
ANA200904220,ANA,DET,3,2
ANA200904230,ANA,DET,0,1
ANA200904240,ANA,SEA,0,0
ANA200904250,ANA,SEA,0,3
ANA200904260,ANA,SEA,0,0
ANA200905060,ANA,TOR,0,2
ANA200905070,ANA,TOR,0,0
ANA200905080,ANA,KCA,0,0
ANA200905090,ANA,KCA,0,0
ANA200905100,ANA,KCA,0,0
ANA200905120,ANA,BOS,1,0
ANA200905130,ANA,BOS,0,2
ANA200905140,ANA,BOS,1,0
ANA200905250,ANA,CHA,3,3
ANA200905260,ANA,CHA,0,0
ANA200905270,ANA,CHA,0,0
ANA200905290,ANA,SEA,0,0
ANA200905300,ANA,SEA,0,0
ANA200905310,ANA,SEA,0,2
ANA200906120,ANA,SDN,3,0
ANA200906130,ANA,SDN,2,0
ANA200906140,ANA,SDN,1,0
ANA200906190,ANA,LAN,0,0
ANA200906200,ANA,LAN,1,0
ANA200906210,ANA,LAN,0,0
ANA200906220,ANA,COL,0,0
ANA200906230,ANA,COL,0,0
ANA200906240,ANA,COL,3,0
ANA200907020,ANA,BAL,0,0
ANA200907030,ANA,BAL,0,2
ANA200907040,ANA,BAL,0,0
ANA200907050,ANA,BAL,0,1
ANA200907060,ANA,TEX,0,2
ANA200907070,ANA,TEX,0,0
ANA200907080,ANA,TEX,0,2
ANA200907100,ANA,NYA,0,3
ANA200907110,ANA,NYA,0,2
ANA200907120,ANA,NYA,0,0
ANA200907230,ANA,MIN,0,3
ANA200907240,ANA,MIN,0,0
ANA200907250,ANA,MIN,0,0
ANA200907260,ANA,MIN,0,2
ANA200907270,ANA,CLE,0,0
ANA200907280,ANA,CLE,0,1
ANA200907290,ANA,CLE,2,0
ANA200908070,ANA,TEX,1,4
ANA200908080,ANA,TEX,0,0
ANA200908090,ANA,TEX,0,0
ANA200908100,ANA,TBA,0,2
ANA200908110,ANA,TBA,0,0
ANA200908120,ANA,TBA,0,0
ANA200908240,ANA,DET,0,1
ANA200908250,ANA,DET,0,1
ANA200908260,ANA,DET,2,0
ANA200908270,ANA,OAK,0,0
ANA200908280,ANA,OAK,0,0
ANA200908290,ANA,OAK,0,0
ANA200908300,ANA,OAK,0,0
ANA200909080,ANA,SEA,0,1
ANA200909090,ANA,SEA,4,0
ANA200909100,ANA,SEA,0,0
ANA200909110,ANA,CHA,2,0
ANA200909120,ANA,CHA,0,1
ANA200909130,ANA,CHA,1,2
ANA200909210,ANA,NYA,2,0
ANA200909220,ANA,NYA,0,0
ANA200909230,ANA,NYA,0,0
ANA200909250,ANA,OAK,0,0
ANA200909260,ANA,OAK,4,2
