player_id,last,first,bats,throws,team_id,pos,player_name,year,team_name
accaj001,Accardo,Jeremy,R,R,TOR,P,Jeremy Accardo,2009,"A,Toronto,Blue Jays"
adamr002,Adams,Russ,L,R,TOR,OF,Russ Adams,2009,"A,Toronto,Blue Jays"
barar001,Barajas,Rod,R,R,TOR,C,Rod Barajas,2009,"A,Toronto,Blue Jays"
barrm003,Barrett,Michael,R,R,TOR,C,Michael Barrett,2009,"A,Toronto,Blue Jays"
bautj002,Bautista,Jose,R,R,TOR,OF,Jose Bautista,2009,"A,Toronto,Blue Jays"
bullb001,Bullington,Bryan,R,R,TOR,P,Bryan Bullington,2009,"A,Toronto,Blue Jays"
burrb001,Burres,Brian,L,L,TOR,P,Brian Burres,2009,"A,Toronto,Blue Jays"
camps002,Camp,Shawn,R,R,TOR,P,Shawn Camp,2009,"A,Toronto,Blue Jays"
carlj001,Carlson,Jesse,L,L,TOR,P,Jesse Carlson,2009,"A,Toronto,Blue Jays"
cecib001,Cecil,Brett,R,L,TOR,P,Brett Cecil,2009,"A,Toronto,Blue Jays"
chavr001,Chavez,Raul,R,R,TOR,C,Raul Chavez,2009,"A,Toronto,Blue Jays"
delld001,Dellucci,David,L,L,TOR,OF,David Dellucci,2009,"A,Toronto,Blue Jays"
downs001,Downs,Scott,L,L,TOR,P,Scott Downs,2009,"A,Toronto,Blue Jays"
encae001,Encarnacion,Edwin,R,R,TOR,3B,Edwin Encarnacion,2009,"A,Toronto,Blue Jays"
frasj002,Frasor,Jason,R,R,TOR,P,Jason Frasor,2009,"A,Toronto,Blue Jays"
hallr001,Halladay,Roy,R,R,TOR,P,Roy Halladay,2009,"A,Toronto,Blue Jays"
hayhd001,Hayhurst,Dirk,L,R,TOR,P,Dirk Hayhurst,2009,"A,Toronto,Blue Jays"
hilla001,Hill,Aaron,R,R,TOR,2B,Aaron Hill,2009,"A,Toronto,Blue Jays"
inglj001,Inglett,Joe,L,R,TOR,OF,Joe Inglett,2009,"A,Toronto,Blue Jays"
jansc001,Janssen,Casey,R,R,TOR,P,Casey Janssen,2009,"A,Toronto,Blue Jays"
leagb001,League,Brandon,R,R,TOR,P,Brandon League,2009,"A,Toronto,Blue Jays"
linda001,Lind,Adam,L,L,TOR,DH,Adam Lind,2009,"A,Toronto,Blue Jays"
litsj001,Litsch,Jesse,R,R,TOR,P,Jesse Litsch,2009,"A,Toronto,Blue Jays"
mcdoj003,McDonald,John,R,R,TOR,SS,John McDonald,2009,"A,Toronto,Blue Jays"
millb001,Mills,Brad,R,L,TOR,P,Brad Mills,2009,"A,Toronto,Blue Jays"
millk005,Millar,Kevin,R,R,TOR,1B,Kevin Millar,2009,"A,Toronto,Blue Jays"
murpb001,Murphy,Bill,L,L,TOR,P,Bill Murphy,2009,"A,Toronto,Blue Jays"
overl001,Overbay,Lyle,L,L,TOR,1B,Lyle Overbay,2009,"A,Toronto,Blue Jays"
philk001,Phillips,Kyle,L,R,TOR,C,Kyle Phillips,2009,"A,Toronto,Blue Jays"
purcd001,Purcey,David,L,L,TOR,P,David Purcey,2009,"A,Toronto,Blue Jays"
ray-r001,Ray,Robert,R,R,TOR,P,Robert Ray,2009,"A,Toronto,Blue Jays"
richs001,Richmond,Scott,R,R,TOR,P,Scott Richmond,2009,"A,Toronto,Blue Jays"
riosa002,Rios,Alex,R,R,TOR,OF,Alex Rios,2009,"A,Toronto,Blue Jays"
roenj001,Roenicke,Josh,R,R,TOR,P,Josh Roenicke,2009,"A,Toronto,Blue Jays"
roles001,Rolen,Scott,R,R,TOR,3B,Scott Rolen,2009,"A,Toronto,Blue Jays"
romer002,Romero,Ricky,R,L,TOR,P,Ricky Romero,2009,"A,Toronto,Blue Jays"
ruizr001,Ruiz,Randy,R,R,TOR,DH,Randy Ruiz,2009,"A,Toronto,Blue Jays"
ryanb001,Ryan,B.J.,L,L,TOR,P,B.J. Ryan,2009,"A,Toronto,Blue Jays"
rzepm001,Rzepczynski,Marc,L,L,TOR,P,Marc Rzepczynski,2009,"A,Toronto,Blue Jays"
scutm001,Scutaro,Marco,R,R,TOR,SS,Marco Scutaro,2009,"A,Toronto,Blue Jays"
snidt001,Snider,Travis,L,L,TOR,OF,Travis Snider,2009,"A,Toronto,Blue Jays"
tallb001,Tallet,Brian,L,L,TOR,P,Brian Tallet,2009,"A,Toronto,Blue Jays"
wellv001,Wells,Vernon,R,R,TOR,OF,Vernon Wells,2009,"A,Toronto,Blue Jays"
wolfb001,Wolfe,Brian,R,R,TOR,P,Brian Wolfe,2009,"A,Toronto,Blue Jays"
alleb001,Allen,Brandon,L,R,ARI,1B,Brandon Allen,2009,"N,Arizona,Diamondbacks"
augeb001,Augenstein,Bryan,R,R,ARI,P,Bryan Augenstein,2009,"N,Arizona,Diamondbacks"
boyeb001,Boyer,Blaine,R,R,ARI,P,Blaine Boyer,2009,"N,Arizona,Diamondbacks"
buckb002,Buckner,Billy,R,R,ARI,P,Billy Buckner,2009,"N,Arizona,Diamondbacks"
byrne001,Byrnes,Eric,R,R,ARI,OF,Eric Byrnes,2009,"N,Arizona,Diamondbacks"
cabrd001,Cabrera,Daniel,R,R,ARI,P,Daniel Cabrera,2009,"N,Arizona,Diamondbacks"
carll001,Carlin,Luke,B,R,ARI,C,Luke Carlin,2009,"N,Arizona,Diamondbacks"
clart002,Clark,Tony,B,R,ARI,1B,Tony Clark,2009,"N,Arizona,Diamondbacks"
david002,Davis,Doug,R,L,ARI,P,Doug Davis,2009,"N,Arizona,Diamondbacks"
drews001,Drew,Stephen,L,R,ARI,SS,Stephen Drew,2009,"N,Arizona,Diamondbacks"
garlj001,Garland,Jon,R,R,ARI,P,Jon Garland,2009,"N,Arizona,Diamondbacks"
gordt001,Gordon,Tom,R,R,ARI,P,Tom Gordon,2009,"N,Arizona,Diamondbacks"
gutij002,Gutierrez,Juan,R,R,ARI,P,Juan Gutierrez,2009,"N,Arizona,Diamondbacks"
hared001,Haren,Dan,R,R,ARI,P,Dan Haren,2009,"N,Arizona,Diamondbacks"
hestj001,Hester,John,R,R,ARI,C,John Hester,2009,"N,Arizona,Diamondbacks"
jackc002,Jackson,Conor,R,R,ARI,OF,Conor Jackson,2009,"N,Arizona,Diamondbacks"
koreb001,Korecky,Bobby,R,R,ARI,P,Bobby Korecky,2009,"N,Arizona,Diamondbacks"
lopef001,Lopez,Felipe,B,R,ARI,2B,Felipe Lopez,2009,"N,Arizona,Diamondbacks"
montm001,Montero,Miguel,L,R,ARI,C,Miguel Montero,2009,"N,Arizona,Diamondbacks"
mulvk001,Mulvey,Kevin,R,R,ARI,P,Kevin Mulvey,2009,"N,Arizona,Diamondbacks"
oeltt001,Oeltjen,Trent,L,L,ARI,OF,Trent Oeltjen,2009,"N,Arizona,Diamondbacks"
ojeda001,Ojeda,Augie,B,R,ARI,2B,Augie Ojeda,2009,"N,Arizona,Diamondbacks"
parrg001,Parra,Gerardo,L,L,ARI,OF,Gerardo Parra,2009,"N,Arizona,Diamondbacks"
penat003,Pena,Tony,R,R,ARI,P,Tony Pena,2009,"N,Arizona,Diamondbacks"
petiy001,Petit,Yusmeiro,R,R,ARI,P,Yusmeiro Petit,2009,"N,Arizona,Diamondbacks"
qualc001,Qualls,Chad,R,R,ARI,P,Chad Qualls,2009,"N,Arizona,Diamondbacks"
raucj001,Rauch,Jon,R,R,ARI,P,Jon Rauch,2009,"N,Arizona,Diamondbacks"
reynm001,Reynolds,Mark,R,R,ARI,3B,Mark Reynolds,2009,"N,Arizona,Diamondbacks"
rober002,Roberts,Ryan,R,R,ARI,2B,Ryan Roberts,2009,"N,Arizona,Diamondbacks"
romea001,Romero,Alex,L,R,ARI,OF,Alex Romero,2009,"N,Arizona,Diamondbacks"
rosal001,Rosales,Leo,R,R,ARI,P,Leo Rosales,2009,"N,Arizona,Diamondbacks"
ryalr001,Ryal,Rusty,R,R,ARI,2B,Rusty Ryal,2009,"N,Arizona,Diamondbacks"
schem001,Scherzer,Max,R,R,ARI,P,Max Scherzer,2009,"N,Arizona,Diamondbacks"
schld001,Schlereth,Daniel,L,L,ARI,P,Daniel Schlereth,2009,"N,Arizona,Diamondbacks"
schos001,Schoeneweis,Scott,L,L,ARI,P,Scott Schoeneweis,2009,"N,Arizona,Diamondbacks"
slatd001,Slaten,Doug,L,L,ARI,P,Doug Slaten,2009,"N,Arizona,Diamondbacks"
snydc002,Snyder,Chris,R,R,ARI,C,Chris Snyder,2009,"N,Arizona,Diamondbacks"
tracc001,Tracy,Chad,L,R,ARI,1B,Chad Tracy,2009,"N,Arizona,Diamondbacks"
uptoj001,Upton,Justin,R,R,ARI,OF,Justin Upton,2009,"N,Arizona,Diamondbacks"
vasqe001,Vasquez,Esmerling,R,R,ARI,P,Esmerling Vasquez,2009,"N,Arizona,Diamondbacks"
webbb001,Webb,Brandon,R,R,ARI,P,Brandon Webb,2009,"N,Arizona,Diamondbacks"
whitj002,Whitesell,Josh,L,L,ARI,1B,Josh Whitesell,2009,"N,Arizona,Diamondbacks"
wilsj003,Wilson,Josh,R,R,ARI,SS,Josh Wilson,2009,"N,Arizona,Diamondbacks"
younc004,Young,Chris,R,R,ARI,OF,Chris Young,2009,"N,Arizona,Diamondbacks"
zavac002,Zavada,Clay,L,L,ARI,P,Clay Zavada,2009,"N,Arizona,Diamondbacks"
andem003,Anderson,Marlon,L,R,NYN,PH,Marlon Anderson,2009,"N,New York,Mets"
beltc001,Beltran,Carlos,B,R,NYN,OF,Carlos Beltran,2009,"N,New York,Mets"
