game_id,player_id,is_home,batting_order,field_pos_code,field_pos,event
BRO191905020,kellj102,0,0,1,P,start
BRO191905020,herzb101,0,0,2,C,start
BRO191905020,power101,0,0,3,1B,start
BRO191905020,smitr108,0,0,4,2B,start
BRO191905020,riggj101,0,0,5,3B,start
BRO191905020,holkw101,0,0,6,SS,start
BRO191905020,marar101,0,0,7,LF,start
BRO191905020,wilsa102,0,0,8,CF,start
BRO191905020,rudod101,0,0,9,RF,start
BRO191905020,olsoi101,0,1,1,P,start
BRO191905020,magel101,0,1,2,C,start
BRO191905020,grift102,0,1,3,1B,start
BRO191905020,wheaz101,0,1,4,2B,start
BRO191905020,myerh102,0,1,5,3B,start
BRO191905020,konee101,0,1,6,SS,start
BRO191905020,malol101,0,1,7,LF,start
BRO191905020,kruee101,0,1,8,CF,start
BRO191905020,pfefj101,0,1,9,RF,start
BRO191905030,kellj102,0,0,1,P,start
BRO191905030,herzb101,0,0,2,C,start
BRO191905030,power101,0,0,3,1B,start
BRO191905030,smitr108,0,0,4,2B,start
BRO191905030,riggj101,0,0,5,3B,start
BRO191905030,holkw101,0,0,6,SS,start
BRO191905030,marar101,0,0,7,LF,start
BRO191905030,wilsa102,0,0,8,CF,start
BRO191905030,filld101,0,0,9,RF,start
BRO191905030,olsoi101,0,1,1,P,start
BRO191905030,magel101,0,1,2,C,start
BRO191905030,grift102,0,1,3,1B,start
BRO191905030,wheaz101,0,1,4,2B,start
BRO191905030,myerh102,0,1,5,3B,start
BRO191905030,konee101,0,1,6,SS,start
BRO191905030,malol101,0,1,7,LF,start
BRO191905030,kruee101,0,1,8,CF,start
BRO191905030,mamaa101,0,1,9,RF,start
BRO191905030,cadol101,0,1,9,RF,sub
BRO191905030,keatr101,0,0,9,RF,sub
BRO191905040,marar101,0,0,1,P,start
BRO191905040,herzb101,0,0,2,C,start
BRO191905040,power101,0,0,3,1B,start
BRO191905040,smitr108,0,0,4,2B,start
BRO191905040,riggj101,0,0,5,3B,start
BRO191905040,holkw101,0,0,6,SS,start
BRO191905040,wilsa102,0,0,7,LF,start
BRO191905040,kellj102,0,0,8,CF,start
BRO191905040,ragap101,0,0,9,RF,start
BRO191905040,olsoi101,0,1,1,P,start
BRO191905040,magel101,0,1,2,C,start
BRO191905040,grift102,0,1,3,1B,start
BRO191905040,wheaz101,0,1,4,2B,start
BRO191905040,myerh102,0,1,5,3B,start
BRO191905040,konee101,0,1,6,SS,start
BRO191905040,malol101,0,1,7,LF,start
BRO191905040,kruee101,0,1,8,CF,start
BRO191905040,marqr102,0,1,9,RF,start
BRO191905040,scotj101,0,0,9,RF,sub
BRO191905040,millt101,0,0,7,LF,sub
BRO191905040,blacl101,0,0,9,RF,sub
BRO191905060,calll101,0,0,1,P,start
BRO191905060,willc103,0,0,2,C,start
BRO191905060,meusi101,0,0,3,1B,start
BRO191905060,ludef101,0,0,4,2B,start
BRO191905060,baird101,0,0,5,3B,start
BRO191905060,sicke101,0,0,6,SS,start
BRO191905060,pearh101,0,0,7,LF,start
BRO191905060,cadyh101,0,0,8,CF,start
BRO191905060,oescj101,0,0,9,RF,start
BRO191905060,olsoi101,0,1,1,P,start
BRO191905060,magel101,0,1,2,C,start
BRO191905060,grift102,0,1,3,1B,start
BRO191905060,wheaz101,0,1,4,2B,start
BRO191905060,myerh102,0,1,5,3B,start
BRO191905060,konee101,0,1,6,SS,start
BRO191905060,malol101,0,1,7,LF,start
BRO191905060,millo103,0,1,8,CF,start
BRO191905060,grimb101,0,1,9,RF,start
BRO191905060,prenm101,0,0,9,RF,sub
BRO191905060,cravg101,0,0,9,RF,sub
BRO191905060,fairr102,0,0,9,RF,sub
BRO191905060,whitp102,0,0,7,LF,sub
BRO191905060,adamb106,0,0,9,RF,sub
BRO191905080,calll101,0,0,1,P,start
BRO191905080,willc103,0,0,2,C,start
BRO191905080,whitp102,0,0,3,1B,start
BRO191905080,ludef101,0,0,4,2B,start
BRO191905080,baird101,0,0,5,3B,start
BRO191905080,sicke101,0,0,6,SS,start
BRO191905080,pearh101,0,0,7,LF,start
BRO191905080,adamb106,0,0,8,CF,start
BRO191905080,watsm102,0,0,9,RF,start
BRO191905080,olsoi101,0,1,1,P,start
BRO191905080,magel101,0,1,2,C,start
BRO191905080,grift102,0,1,3,1B,start
BRO191905080,wheaz101,0,1,4,2B,start
BRO191905080,myerh102,0,1,5,3B,start
BRO191905080,konee101,0,1,6,SS,start
BRO191905080,malol101,0,1,7,LF,start
BRO191905080,kruee101,0,1,8,CF,start
BRO191905080,pfefj101,0,1,9,RF,start
BRO191905110,burng101,0,0,1,P,start
BRO191905110,younr101,0,0,2,C,start
BRO191905110,chash101,0,0,3,1B,start
BRO191905110,doyll101,0,0,4,2B,start
BRO191905110,kaufb101,0,0,5,3B,start
BRO191905110,zimmh101,0,0,6,SS,start
BRO191905110,fleta101,0,0,7,LF,start
BRO191905110,mccal102,0,0,8,CF,start
BRO191905110,causr101,0,0,9,RF,start
BRO191905110,olsoi101,0,1,1,P,start
BRO191905110,magel101,0,1,2,C,start
BRO191905110,grift102,0,1,3,1B,start
BRO191905110,wheaz101,0,1,4,2B,start
BRO191905110,myerh102,0,1,5,3B,start
BRO191905110,konee101,0,1,6,SS,start
BRO191905110,malol101,0,1,7,LF,start
BRO191905110,kruee101,0,1,8,CF,start
BRO191905110,cadol101,0,1,9,RF,start
BRO191905110,schmr101,0,1,9,RF,sub
BRO191905110,mamaa101,0,1,9,RF,sub
BRO191905110,baira101,0,0,6,SS,sub
BRO191905120,burng101,0,0,1,P,start
BRO191905120,younr101,0,0,2,C,start
BRO191905120,chash101,0,0,3,1B,start
BRO191905120,doyll101,0,0,4,2B,start
BRO191905120,kaufb101,0,0,5,3B,start
BRO191905120,zimmh101,0,0,6,SS,start
BRO191905120,fleta101,0,0,7,LF,start
BRO191905120,mccal102,0,0,8,CF,start
BRO191905120,barnj102,0,0,9,RF,start
BRO191905120,olsoi101,0,1,1,P,start
BRO191905120,magel101,0,1,2,C,start
BRO191905120,grift102,0,1,3,1B,start
BRO191905120,wheaz101,0,1,4,2B,start
BRO191905120,myerh102,0,1,5,3B,start
BRO191905120,konee101,0,1,6,SS,start
BRO191905120,malol101,0,1,7,LF,start
BRO191905120,kruee101,0,1,8,CF,start
BRO191905120,marqr102,0,1,9,RF,start
BRO191905120,grimb101,0,1,9,RF,sub
BRO191905120,johnj107,0,1,9,RF,sub
BRO191905130,rathm101,0,0,1,P,start
BRO191905130,nealg101,0,0,2,C,start
BRO191905130,grohh101,0,0,3,1B,start
BRO191905130,mages101,0,0,4,2B,start
BRO191905130,daubj101,0,0,5,3B,start
BRO191905130,kopfl101,0,0,6,SS,start
BRO191905130,cuetm101,0,0,7,LF,start
BRO191905130,wingi101,0,0,8,CF,start
BRO191905130,fishr101,0,0,9,RF,start
BRO191905130,olsoi101,0,1,1,P,start
BRO191905130,magel101,0,1,2,C,start
BRO191905130,grift102,0,1,3,1B,start
BRO191905130,wheaz101,0,1,4,2B,start
BRO191905130,myerh102,0,1,5,3B,start
BRO191905130,konee101,0,1,6,SS,start
BRO191905130,malol101,0,1,7,LF,start
BRO191905130,kruee101,0,1,8,CF,start
BRO191905130,pfefj101,0,1,9,RF,start
BRO191905140,rathm101,0,0,1,P,start
BRO191905140,nealg101,0,0,2,C,start
BRO191905140,grohh101,0,0,3,1B,start
BRO191905140,rouse101,0,0,4,2B,start
BRO191905140,mages101,0,0,5,3B,start
BRO191905140,daubj101,0,0,6,SS,start
BRO191905140,kopfl101,0,0,7,LF,start
BRO191905140,wingi101,0,0,8,CF,start
BRO191905140,bresr101,0,0,9,RF,start
BRO191905140,olsoi101,0,1,1,P,start
BRO191905140,magel101,0,1,2,C,start
BRO191905140,grift102,0,1,3,1B,start
BRO191905140,wheaz101,0,1,4,2B,start
BRO191905140,myerh102,0,1,5,3B,start
BRO191905140,konee101,0,1,6,SS,start
BRO191905140,malol101,0,1,7,LF,start
BRO191905140,kruee101,0,1,8,CF,start
BRO191905140,grimb101,0,1,9,RF,start
BRO191905140,ringj101,0,0,9,RF,sub
BRO191905140,ruetd101,0,0,9,RF,sub
BRO191905140,gerne101,0,0,9,RF,sub
BRO191905150,rathm101,0,0,1,P,start
BRO191905150,nealg101,0,0,2,C,start
BRO191905150,grohh101,0,0,3,1B,start
BRO191905150,rouse101,0,0,4,2B,start
BRO191905150,mages101,0,0,5,3B,start
BRO191905150,daubj101,0,0,6,SS,start
BRO191905150,kopfl101,0,0,7,LF,start
BRO191905150,wingi101,0,0,8,CF,start
BRO191905150,elleh101,0,0,9,RF,start
BRO191905150,olsoi101,0,1,1,P,start
BRO191905150,magel101,0,1,2,C,start
BRO191905150,grift102,0,1,3,1B,start
BRO191905150,wheaz101,0,1,4,2B,start
BRO191905150,myerh102,0,1,5,3B,start
BRO191905150,konee101,0,1,6,SS,start
BRO191905150,malol101,0,1,7,LF,start
BRO191905150,kruee101,0,1,8,CF,start
BRO191905150,mamaa101,0,1,9,RF,start
BRO191905150,hickj102,0,1,9,RF,sub
BRO191905160,rathm101,0,0,1,P,start
BRO191905160,nealg101,0,0,2,C,start
BRO191905160,grohh101,0,0,3,1B,start
BRO191905160,rouse101,0,0,4,2B,start
BRO191905160,mages101,0,0,5,3B,start
BRO191905160,daubj101,0,0,6,SS,start
BRO191905160,kopfl101,0,0,7,LF,start
BRO191905160,rarib101,0,0,8,CF,start
BRO191905160,luqud101,0,0,9,RF,start
BRO191905160,olsoi101,0,1,1,P,start
BRO191905160,magel101,0,1,2,C,start
BRO191905160,grift102,0,1,3,1B,start
BRO191905160,wheaz101,0,1,4,2B,start
BRO191905160,myerh102,0,1,5,3B,start
BRO191905160,konee101,0,1,6,SS,start
BRO191905160,malol101,0,1,7,LF,start
BRO191905160,kruee101,0,1,8,CF,start
BRO191905160,marqr102,0,1,9,RF,start
BRO191905160,schmr101,0,1,9,RF,sub
BRO191905160,hickj102,0,1,9,RF,sub
BRO191905160,cadol101,0,1,9,RF,sub
BRO191905160,johnj107,0,1,6,SS,sub
BRO191905180,pickc103,0,0,1,P,start
BRO191905180,flacm101,0,0,2,C,start
BRO191905180,hollc101,0,0,3,1B,start
BRO191905180,learf102,0,0,4,2B,start
BRO191905180,barbt101,0,0,5,3B,start
BRO191905180,merkf101,0,0,6,SS,start
BRO191905180,mannl101,0,0,7,LF,start
BRO191905180,killb101,0,0,8,CF,start
BRO191905180,alexg102,0,0,9,RF,start
BRO191905180,olsoi101,0,1,1,P,start
BRO191905180,magel101,0,1,2,C,start
BRO191905180,grift102,0,1,3,1B,start
BRO191905180,wheaz101,0,1,4,2B,start
BRO191905180,myerh102,0,1,5,3B,start
BRO191905180,konee101,0,1,6,SS,start
BRO191905180,malol101,0,1,7,LF,start
BRO191905180,kruee101,0,1,8,CF,start
BRO191905180,pfefj101,0,1,9,RF,start
BRO191905180,ofarb101,0,0,9,RF,sub
BRO191905180,hendc101,0,0,9,RF,sub
BRO191905190,pickc103,0,0,1,P,start
BRO191905190,flacm101,0,0,2,C,start
BRO191905190,hollc101,0,0,3,1B,start
