game_id,date,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs
ANA201804020,2018-04-02,ANA,CLE,0,0
ANA201804060,2018-04-06,ANA,OAK,0,1
ANA201804170,2018-04-17,ANA,BOS,0,1
ANA201804200,2018-04-20,ANA,SFN,0,0
ANA201804270,2018-04-27,ANA,NYA,0,0
ANA201805010,2018-05-01,ANA,BAL,0,0
ANA201805100,2018-05-10,ANA,MIN,0,0
ANA201805140,2018-05-14,ANA,HOU,0,0
ANA201805170,2018-05-17,ANA,TBA,0,0
ANA201806010,2018-06-01,ANA,TEX,2,0
ANA201806040,2018-06-04,ANA,KCA,1,1
ANA201806180,2018-06-18,ANA,ARI,0,2
ANA201806210,2018-06-21,ANA,TOR,2,0
ANA201807060,2018-07-06,ANA,LAN,0,0
ANA201807100,2018-07-10,ANA,SEA,1,3
ANA201807200,2018-07-20,ANA,HOU,0,1
ANA201807230,2018-07-23,ANA,CHA,0,1
ANA201807270,2018-07-27,ANA,SEA,0,0
ANA201808060,2018-08-06,ANA,DET,0,1
ANA201808100,2018-08-10,ANA,OAK,0,3
ANA201808240,2018-08-24,ANA,HOU,0,0
ANA201808270,2018-08-27,ANA,COL,0,0
ANA201809100,2018-09-10,ANA,TEX,0,0
ANA201809130,2018-09-13,ANA,SEA,0,2
ANA201809240,2018-09-24,ANA,TEX,1,0
ANA201809280,2018-09-28,ANA,OAK,0,0
ARI201803300,2018-03-30,ARI,COL,5,0
ARI201804020,2018-04-02,ARI,LAN,1,3
ARI201804170,2018-04-17,ARI,SFN,0,0
ARI201804200,2018-04-20,ARI,SDN,0,0
ARI201804300,2018-04-30,ARI,LAN,0,0
ARI201805040,2018-05-04,ARI,HOU,0,2
ARI201805100,2018-05-10,ARI,WAS,0,0
ARI201805140,2018-05-14,ARI,MIL,0,0
ARI201805280,2018-05-28,ARI,CIN,0,0
ARI201806010,2018-06-01,ARI,MIA,1,0
ARI201806110,2018-06-11,ARI,PIT,0,1
ARI201806140,2018-06-14,ARI,NYN,0,1
ARI201806290,2018-06-29,ARI,SFN,0,0
ARI201807020,2018-07-02,ARI,SLN,1,4
ARI201807050,2018-07-05,ARI,SDN,0,1
ARI201807200,2018-07-20,ARI,COL,3,2
ARI201807300,2018-07-30,ARI,TEX,1,0
ARI201808020,2018-08-02,ARI,SFN,0,1
ARI201808060,2018-08-06,ARI,PHI,0,0
ARI201808210,2018-08-21,ARI,ANA,2,0
ARI201808240,2018-08-24,ARI,SEA,0,0
ARI201809030,2018-09-03,ARI,SDN,1,0
ARI201809060,2018-09-06,ARI,ATL,0,2
ARI201809170,2018-09-17,ARI,CHN,0,0
ARI201809210,2018-09-21,ARI,COL,2,0
ARI201809240,2018-09-24,ARI,LAN,1,1
ATL201803300,2018-03-30,ATL,PHI,0,0
ATL201804020,2018-04-02,ATL,WAS,0,2
ATL201804160,2018-04-16,ATL,PHI,1,1
ATL201804190,2018-04-19,ATL,NYN,3,0
ATL201805040,2018-05-04,ATL,SFN,2,0
ATL201805150,2018-05-15,ATL,CHN,0,0
ATL201805180,2018-05-18,ATL,MIA,0,0
ATL201805282,2018-05-28,ATL,NYN,0,2
ATL201805310,2018-05-31,ATL,WAS,0,1
ATL201806120,2018-06-12,ATL,NYN,0,0
ATL201806140,2018-06-14,ATL,SDN,0,0
ATL201806220,2018-06-22,ATL,BAL,0,0
ATL201806250,2018-06-25,ATL,CIN,2,0
ATL201807100,2018-07-10,ATL,TOR,0,0
ATL201807130,2018-07-13,ATL,ARI,1,0
ATL201807260,2018-07-26,ATL,LAN,0,0
ATL201807300,2018-07-30,ATL,MIA,0,2
ATL201808100,2018-08-10,ATL,MIL,3,0
ATL201808132,2018-08-13,ATL,MIA,2,0
ATL201808160,2018-08-16,ATL,COL,0,0
ATL201808280,2018-08-28,ATL,TBA,0,0
ATL201808300,2018-08-30,ATL,CHN,0,0
ATL201808310,2018-08-31,ATL,PIT,0,0
ATL201809030,2018-09-03,ATL,BOS,0,0
ATL201809140,2018-09-14,ATL,WAS,0,0
ATL201809170,2018-09-17,ATL,SLN,0,3
ATL201809200,2018-09-20,ATL,PHI,2,1
BAL201803310,2018-03-31,BAL,MIN,0,1
BAL201804090,2018-04-09,BAL,TOR,0,0
BAL201804200,2018-04-20,BAL,CLE,0,1
BAL201804250,2018-04-25,BAL,TBA,1,1
BAL201804270,2018-04-27,BAL,DET,1,0
BAL201805080,2018-05-08,BAL,KCA,0,10
BAL201805110,2018-05-11,BAL,TBA,2,0
BAL201805160,2018-05-16,BAL,PHI,1,0
BAL201805280,2018-05-28,BAL,WAS,0,0
BAL201806010,2018-06-01,BAL,NYA,1,0
BAL201806110,2018-06-11,BAL,BOS,0,0
BAL201806150,2018-06-15,BAL,MIA,0,0
BAL201806250,2018-06-25,BAL,SEA,0,0
BAL201806290,2018-06-29,BAL,ANA,0,1
BAL201807092,2018-07-09,BAL,NYA,0,1
BAL201807120,2018-07-12,BAL,PHI,0,0
BAL201807130,2018-07-13,BAL,TEX,0,0
BAL201807230,2018-07-23,BAL,BOS,0,0
BAL201807260,2018-07-26,BAL,TBA,0,0
BAL201808100,2018-08-10,BAL,BOS,0,3
BAL201808140,2018-08-14,BAL,NYN,0,0
BAL201808240,2018-08-24,BAL,NYA,2,0
BAL201808270,2018-08-27,BAL,TOR,0,0
BAL201809110,2018-09-11,BAL,OAK,0,0
BAL201809140,2018-09-14,BAL,CHA,0,1
BAL201809170,2018-09-17,BAL,TOR,0,0
BAL201809280,2018-09-28,BAL,HOU,1,0
BOS201804050,2018-04-05,BOS,TBA,0,0
BOS201804100,2018-04-10,BOS,NYA,1,0
BOS201804130,2018-04-13,BOS,BAL,4,1
BOS201804270,2018-04-27,BOS,TBA,0,2
BOS201804300,2018-04-30,BOS,KCA,0,3
BOS201805140,2018-05-14,BOS,OAK,0,0
BOS201805170,2018-05-17,BOS,BAL,2,0
BOS201805250,2018-05-25,BOS,ATL,0,0
BOS201805280,2018-05-28,BOS,TOR,1,0
BOS201806050,2018-06-05,BOS,DET,2,0
BOS201806080,2018-06-08,BOS,CHA,0,0
BOS201806220,2018-06-22,BOS,SEA,5,4
BOS201806260,2018-06-26,BOS,ANA,1,0
BOS201807090,2018-07-09,BOS,TEX,2,0
BOS201807120,2018-07-12,BOS,TOR,0,2
BOS201807260,2018-07-26,BOS,MIN,0,0
BOS201807300,2018-07-30,BOS,PHI,0,0
BOS201808020,2018-08-02,BOS,NYA,0,3
BOS201808170,2018-08-17,BOS,TBA,2,3
BOS201808200,2018-08-20,BOS,CLE,2,0
BOS201808280,2018-08-28,BOS,MIA,0,0
BOS201809070,2018-09-07,BOS,HOU,1,0
BOS201809110,2018-09-11,BOS,TOR,0,0
BOS201809140,2018-09-14,BOS,NYN,0,1
BOS201809240,2018-09-24,BOS,BAL,0,0
BOS201809280,2018-09-28,BOS,NYA,0,0
CHA201804050,2018-04-05,CHA,DET,2,0
CHA201804090,2018-04-09,CHA,TBA,1,1
CHA201804200,2018-04-20,CHA,HOU,0,0
CHA201804230,2018-04-23,CHA,SEA,5,0
CHA201805030,2018-05-03,CHA,MIN,0,0
CHA201805080,2018-05-08,CHA,PIT,4,0
CHA201805170,2018-05-17,CHA,TEX,0,0
CHA201805210,2018-05-21,CHA,BAL,0,0
CHA201806010,2018-06-01,CHA,MIL,0,2
CHA201806110,2018-06-11,CHA,CLE,0,0
CHA201806150,2018-06-15,CHA,DET,0,0
CHA201806221,2018-06-22,CHA,OAK,0,0
CHA201806260,2018-06-26,CHA,MIN,0,0
CHA201807100,2018-07-10,CHA,SLN,0,0
CHA201807130,2018-07-13,CHA,KCA,3,0
CHA201807270,2018-07-27,CHA,TOR,0,2
CHA201807310,2018-07-31,CHA,KCA,0,0
CHA201808060,2018-08-06,CHA,NYA,0,0
CHA201808100,2018-08-10,CHA,CLE,0,0
CHA201808170,2018-08-17,CHA,KCA,0,0
CHA201808210,2018-08-21,CHA,MIN,0,0
CHA201808300,2018-08-30,CHA,BOS,3,0
CHA201809030,2018-09-03,CHA,DET,1,0
CHA201809070,2018-09-07,CHA,ANA,0,0
CHA201809210,2018-09-21,CHA,CHN,0,1
CHA201809240,2018-09-24,CHA,CLE,0,0
CHN201804100,2018-04-10,CHN,PIT,1,0
CHN201804130,2018-04-13,CHN,ATL,0,0
CHN201804170,2018-04-17,CHN,SLN,0,0
CHN201804260,2018-04-26,CHN,MIL,0,0
CHN201804300,2018-04-30,CHN,COL,0,0
CHN201805070,2018-05-07,CHN,MIA,2,0
CHN201805110,2018-05-11,CHN,CHA,5,0
CHN201805140,2018-05-14,CHN,ATL,0,1
CHN201805220,2018-05-22,CHN,CLE,0,0
CHN201805250,2018-05-25,CHN,SFN,1,0
CHN201806050,2018-06-05,CHN,PHI,0,0
CHN201806080,2018-06-08,CHN,PIT,2,1
CHN201806192,2018-06-19,CHN,LAN,0,0
CHN201806290,2018-06-29,CHN,MIN,0,0
CHN201807030,2018-07-03,CHN,DET,0,2
CHN201807060,2018-07-06,CHN,CIN,0,0
CHN201807190,2018-07-19,CHN,SLN,0,1
CHN201807230,2018-07-23,CHN,ARI,0,5
CHN201808020,2018-08-02,CHN,SDN,0,0
CHN201808100,2018-08-10,CHN,WAS,0,1
CHN201808140,2018-08-14,CHN,MIL,0,3
CHN201808230,2018-08-23,CHN,CIN,2,1
CHN201808270,2018-08-27,CHN,NYN,1,1
