game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,away_pitcher,wp,lp,winner
ANA201804020,ANA,CLE,0,0,,N,clevm001,ramij002,CLE
ANA201804030,ANA,CLE,6,2,,N,richg002,tomlj001,ANA
ANA201804040,ANA,CLE,0,1,,D,ramin002,mcalz001,ANA
ANA201804060,ANA,OAK,0,1,,N,johnj010,treib001,ANA
ANA201804070,ANA,OAK,0,0,,N,triga001,ramij002,OAK
ANA201804080,ANA,OAK,2,0,,D,ohtas001,gravk001,ANA
ANA201804170,ANA,BOS,0,1,,N,pricd001,ohtas001,BOS
ANA201804180,ANA,BOS,0,1,,N,porcr001,skagt001,BOS
ANA201804190,ANA,BOS,0,1,,N,rodre004,tropn001,BOS
ANA201804200,ANA,SFN,0,0,,N,samaj001,heana001,SFN
ANA201804210,ANA,SFN,0,0,,N,richg002,holld003,ANA
ANA201804220,ANA,SFN,0,0,,D,cuetj001,barrj003,SFN
ANA201804270,ANA,NYA,0,0,,N,robed002,parkb001,NYA
ANA201804280,ANA,NYA,0,5,,N,tanam001,richg002,NYA
ANA201804290,ANA,NYA,0,0,,N,sabac001,skagt001,NYA
ANA201805010,ANA,BAL,0,0,,N,bedrc001,bracb001,ANA
ANA201805020,ANA,BAL,2,1,,N,heana001,bundd001,ANA
ANA201805030,ANA,BAL,5,0,,N,barrj003,tillc001,ANA
ANA201805100,ANA,MIN,0,0,,N,alvaj003,berrj001,ANA
ANA201805110,ANA,MIN,0,1,,N,magim001,andej005,MIN
ANA201805120,ANA,MIN,0,0,,N,hildt001,ramin002,MIN
ANA201805130,ANA,MIN,0,0,,D,parkb001,dukez001,ANA
ANA201805140,ANA,HOU,0,0,,N,heana001,mccul002,ANA
ANA201805150,ANA,HOU,2,0,,N,mchuc001,alvaj003,HOU
ANA201805160,ANA,HOU,0,0,,N,verlj001,richg002,HOU
ANA201805170,ANA,TBA,0,0,,N,archc001,skagt001,TBA
ANA201805180,ANA,TBA,0,0,,N,snelb001,tropn001,TBA
ANA201805190,ANA,TBA,0,0,,N,yarbr001,heana001,TBA
ANA201805200,ANA,TBA,0,0,,D,ohtas001,andrm001,ANA
ANA201806010,ANA,TEX,2,0,,N,barrj003,colob001,ANA
ANA201806020,ANA,TEX,1,0,,N,diekj001,alvaj003,TEX
ANA201806030,ANA,TEX,0,0,,D,skagt001,fistd001,ANA
ANA201806040,ANA,KCA,1,1,,N,bedrc001,hillt002,ANA
ANA201806050,ANA,KCA,0,0,,N,heana001,kellb003,ANA
ANA201806060,ANA,KCA,0,0,,N,bedrc001,barls001,ANA
ANA201806180,ANA,ARI,0,2,,N,greiz001,barrj003,ARI
ANA201806190,ANA,ARI,1,1,,N,alvaj003,kochm001,ANA
ANA201806210,ANA,TOR,2,0,,N,ramin002,axfoj001,ANA
ANA201806220,ANA,TOR,2,0,,N,heana001,estrm001,ANA
ANA201806230,ANA,TOR,0,0,,N,oh--s001,andej005,TOR
ANA201806240,ANA,TOR,0,0,,D,teper001,roblh001,TOR
ANA201807060,ANA,LAN,0,0,,N,parkb001,jansk001,ANA
ANA201807070,ANA,LAN,0,0,,D,strir001,colet001,LAN
ANA201807080,ANA,LAN,0,0,,N,heana001,charj001,ANA
ANA201807100,ANA,SEA,1,3,,N,ramin002,leakm001,ANA
ANA201807110,ANA,SEA,0,0,,N,gonzm005,barrj003,SEA
ANA201807120,ANA,SEA,3,1,,N,skagt001,paxtj001,ANA
ANA201807200,ANA,HOU,0,1,,N,keucd001,skagt001,HOU
ANA201807210,ANA,HOU,0,0,,D,verlj001,tropn001,HOU
ANA201807220,ANA,HOU,0,0,,D,heana001,mccul002,ANA
ANA201807230,ANA,CHA,0,1,,N,gioll001,barrj003,CHA
ANA201807240,ANA,CHA,0,0,,N,rodoc001,penaf002,CHA
ANA201807250,ANA,CHA,1,0,,N,skagt001,shiej002,ANA
ANA201807260,ANA,CHA,1,1,,D,tropn001,coved001,ANA
ANA201807270,ANA,SEA,0,0,,N,johnj010,nicaj001,ANA
ANA201807280,ANA,SEA,1,0,,N,barrj003,hernf002,ANA
ANA201807290,ANA,SEA,0,7,,D,gonzm005,penaf002,SEA
ANA201808060,ANA,DET,0,1,,N,tropn001,boydm001,ANA
ANA201808070,ANA,DET,6,2,,N,heana001,turnj002,ANA
ANA201808080,ANA,DET,2,0,,D,barrj003,hardb001,ANA
ANA201808100,ANA,OAK,0,3,,N,johnj010,trivl001,ANA
ANA201808110,ANA,OAK,0,1,,N,jacke001,skagt001,OAK
ANA201808120,ANA,OAK,1,3,,D,rodnf001,johnj010,OAK
ANA201808240,ANA,HOU,0,0,,N,keucd001,heana001,HOU
ANA201808250,ANA,HOU,0,3,,N,verlj001,barrj003,HOU
ANA201808260,ANA,HOU,0,0,,D,valdf001,penaf002,HOU
ANA201808270,ANA,COL,0,0,,N,johnj010,ottaa001,ANA
ANA201808280,ANA,COL,0,2,,N,freek001,ramin002,COL
ANA201809100,ANA,TEX,0,0,,N,minom001,barrj003,TEX
ANA201809110,ANA,TEX,0,0,,N,ramin002,sampa001,ANA
ANA201809120,ANA,TEX,0,0,,N,penaf002,gally001,ANA
ANA201809130,ANA,SEA,0,2,,N,leakm001,despo001,SEA
ANA201809140,ANA,SEA,0,0,,N,warra001,shoem001,SEA
ANA201809150,ANA,SEA,3,0,,N,pazoj001,alvaj003,SEA
ANA201809160,ANA,SEA,0,0,,D,colet001,vincn001,ANA
ANA201809240,ANA,TEX,1,0,,N,colet001,moorm003,ANA
ANA201809250,ANA,TEX,0,0,,N,ramin002,gally001,ANA
ANA201809260,ANA,TEX,0,0,,N,alvaj003,martc007,ANA
ANA201809280,ANA,OAK,0,0,,N,colet001,fierm001,ANA
ANA201809290,ANA,OAK,0,2,,N,cahit001,skagt001,OAK
ANA201809300,ANA,OAK,2,0,,D,bridp001,hatcc002,ANA
ARI201803290,ARI,COL,3,1,,N,corbp001,grayj003,ARI
ARI201803300,ARI,COL,5,0,,N,ray-r002,senza001,ARI
ARI201803310,ARI,COL,0,0,,N,shawb001,salaf001,COL
ARI201804020,ARI,LAN,1,3,,N,salaf001,fontw001,ARI
ARI201804030,ARI,LAN,0,0,,N,godlz001,kersc001,ARI
ARI201804040,ARI,LAN,1,0,,D,corbp001,wooda002,ARI
ARI201804170,ARI,SFN,0,0,,N,corbp001,watst001,ARI
ARI201804180,ARI,SFN,0,0,,N,strih001,boxbb001,SFN
ARI201804190,ARI,SFN,0,0,,N,greiz001,blact002,ARI
ARI201804200,ARI,SDN,0,0,,N,handb001,boxbb001,SDN
ARI201804210,ARI,SDN,0,2,,N,godlz001,richc002,ARI
ARI201804220,ARI,SDN,0,0,,D,corbp001,luccj001,ARI
ARI201804300,ARI,LAN,0,0,,N,greiz001,strir001,ARI
ARI201805010,ARI,LAN,0,0,,N,bracs001,libea001,ARI
ARI201805020,ARI,LAN,0,1,,N,hudsd001,godlz001,LAN
ARI201805030,ARI,LAN,0,0,,D,charj001,salaf001,LAN
ARI201805040,ARI,HOU,0,2,,N,coleg001,medlk001,HOU
ARI201805050,ARI,HOU,1,0,,N,boxbb001,devec001,ARI
ARI201805060,ARI,HOU,0,0,,D,kochm001,verlj001,ARI
ARI201805100,ARI,WAS,0,0,,N,kintb001,salaf001,WAS
ARI201805110,ARI,WAS,0,1,,N,schem001,kochm001,WAS
ARI201805120,ARI,WAS,0,0,,D,stras001,scrit001,WAS
ARI201805130,ARI,WAS,0,1,,N,madsr001,brada001,WAS
ARI201805140,ARI,MIL,0,0,,N,guerj003,corbp001,MIL
ARI201805150,ARI,MIL,0,0,,N,brada001,willt003,ARI
ARI201805160,ARI,MIL,2,3,,D,woodb005,kochm001,MIL
ARI201805280,ARI,CIN,0,0,,D,kochm001,bailh001,ARI
ARI201805290,ARI,CIN,2,1,,N,godlz001,castl003,ARI
ARI201805300,ARI,CIN,3,0,,D,romas001,corbp001,CIN
ARI201806010,ARI,MIA,1,0,,N,buchc001,herne002,ARI
ARI201806020,ARI,MIA,1,0,,N,greiz001,smitc006,ARI
ARI201806030,ARI,MIA,0,0,,D,kochm001,strad003,ARI
ARI201806110,ARI,PIT,0,1,,N,brada001,crick001,ARI
ARI201806120,ARI,PIT,6,0,,N,salaf001,willt002,ARI
ARI201806130,ARI,PIT,2,0,,D,tailj001,greiz001,PIT
ARI201806140,ARI,NYN,0,1,,N,kochm001,vargj001,ARI
ARI201806150,ARI,NYN,1,0,,N,godlz001,lugos001,ARI
ARI201806160,ARI,NYN,0,0,,N,matzs001,corbp001,NYN
ARI201806170,ARI,NYN,0,1,,D,famij001,boxbb001,NYN
ARI201806290,ARI,SFN,0,0,,N,suara002,chafa001,SFN
ARI201806300,ARI,SFN,0,0,,N,rodrd001,mills001,SFN
ARI201807010,ARI,SFN,0,0,,D,gearc001,godlz001,SFN
ARI201807020,ARI,SLN,1,4,,N,martc006,ray-r002,SLN
ARI201807030,ARI,SLN,1,0,,N,greiz001,flahj002,ARI
ARI201807040,ARI,SLN,0,0,,N,mikom001,hiray001,SLN
ARI201807050,ARI,SDN,0,1,,N,lauee001,mills001,SDN
ARI201807060,ARI,SDN,0,0,,N,godlz001,luccj001,ARI
ARI201807070,ARI,SDN,5,2,,N,delgr001,rosst001,ARI
ARI201807080,ARI,SDN,0,1,,D,handb001,mathj001,SDN
ARI201807200,ARI,COL,3,2,,N,obers001,brada001,COL
ARI201807210,ARI,COL,0,0,,N,obers001,hiray001,COL
ARI201807220,ARI,COL,1,0,,D,greiz001,senza001,ARI
ARI201807300,ARI,TEX,1,0,,N,butle001,andrm001,TEX
ARI201807310,ARI,TEX,1,0,,N,godlz001,colob001,ARI
ARI201808020,ARI,SFN,0,1,,N,bumgm001,greiz001,SFN
ARI201808030,ARI,SFN,5,1,,N,corbp001,strac001,ARI
ARI201808040,ARI,SFN,5,0,,N,buchc001,suara002,ARI
ARI201808050,ARI,SFN,0,0,,D,blacr001,brada001,SFN
ARI201808060,ARI,PHI,0,0,,N,hiray001,davia003,ARI
ARI201808070,ARI,PHI,0,0,,N,piven001,greiz001,PHI
ARI201808080,ARI,PHI,0,0,,D,corbp001,velav001,ARI
ARI201808210,ARI,ANA,2,0,,N,boxbb001,bedrc001,ARI
ARI201808220,ARI,ANA,2,0,,N,buchc001,despo001,ARI
ARI201808240,ARI,SEA,0,0,,N,ramie004,godlz001,SEA
ARI201808250,ARI,SEA,1,1,,N,coloa001,diekj001,SEA
ARI201808260,ARI,SEA,0,1,,D,greiz001,leakm001,ARI
ARI201809030,ARI,SDN,1,0,,N,mitcb001,godlz001,SDN
ARI201809040,ARI,SDN,0,0,,N,ray-r002,luccj001,ARI
ARI201809060,ARI,ATL,0,2,,N,biddj001,boxbb001,ATL
ARI201809070,ARI,ATL,1,0,,N,corbp001,gausk001,ARI
ARI201809080,ARI,ATL,0,2,,N,soboc001,chafa001,ATL
ARI201809090,ARI,ATL,0,0,,D,frees001,boxbb001,ATL
ARI201809170,ARI,CHN,0,0,,N,hendk001,corbp001,CHN
ARI201809180,ARI,CHN,0,2,,N,montm002,andrm001,CHN
ARI201809190,ARI,CHN,4,0,,N,ray-r002,hamec001,ARI
ARI201809210,ARI,COL,2,0,,N,marqg001,greiz001,COL
