game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,away_pitcher,wp,lp,winner
BAL196004190,BAL,WS1,0,0,,D,fishj101,ramop101,BAL
BAL196004200,BAL,WS1,4,0,,N,clevt101,coler101,WS1
BAL196004210,BAL,WS1,0,0,,N,stobc101,fishj101,WS1
BAL196004270,BAL,BOS,1,0,,N,porta101,sullf101,BAL
BAL196004280,BAL,BOS,4,0,,N,barbs102,monbb101,BAL
BAL196004290,BAL,NYA,0,0,,N,browh101,shorb101,BAL
BAL196004300,BAL,NYA,0,5,,D,coatj101,pappm101,NYA
BAL196005010,BAL,NYA,0,3,,D,estrc101,gablg102,BAL
BAL196005020,BAL,CHA,3,0,,N,porta101,ferrd102,BAL
BAL196005030,BAL,CHA,0,0,,N,pierb101,barbs102,CHA
BAL196005040,BAL,CHA,0,1,,N,wilhh101,baumf102,BAL
BAL196005050,BAL,CLE,0,2,,N,hawkw101,pappm101,CLE
BAL196005060,BAL,CLE,0,0,,N,browh101,stigd101,BAL
BAL196005070,BAL,CLE,0,0,,D,bellg102,estrc101,CLE
BAL196005100,BAL,KC1,0,0,,N,halld101,wilhh101,KC1
BAL196005110,BAL,KC1,0,0,,N,pappm101,kutym101,BAL
BAL196005291,BAL,BOS,1,0,,D,barbs102,sullf101,BAL
BAL196005292,BAL,BOS,0,1,,D,pappm101,borlt101,BAL
BAL196005301,BAL,BOS,4,2,,D,estrc101,monbb101,BAL
BAL196005302,BAL,BOS,0,0,,D,bowst101,porta101,BOS
BAL196005310,BAL,NYA,0,0,,N,walkj104,fordw101,BAL
BAL196006010,BAL,NYA,0,1,,N,browh101,maasd101,BAL
BAL196006020,BAL,NYA,0,0,,N,estrc101,ditma101,BAL
BAL196006040,BAL,WS1,0,2,,N,stobc101,barbs102,WS1
BAL196006060,BAL,WS1,1,0,,N,estrc101,kaatj101,BAL
BAL196006070,BAL,DET,0,1,,N,mossd101,wilhh101,DET
BAL196006080,BAL,DET,0,0,,N,laryf101,fishj101,DET
BAL196006091,BAL,DET,0,0,,D,sisld102,porta101,DET
BAL196006092,BAL,DET,0,0,,N,burnp102,browh101,DET
BAL196006100,BAL,KC1,2,2,,N,browh101,kutym101,BAL
BAL196006110,BAL,KC1,0,1,,N,fishj101,kiell101,BAL
BAL196006121,BAL,KC1,1,2,,D,daleb102,estrc101,KC1
BAL196006122,BAL,KC1,0,0,,D,kuckj101,wilhh101,KC1
BAL196006270,BAL,WS1,0,0,,N,kralj101,wilhh101,WS1
BAL196006280,BAL,CLE,0,0,,N,klipj101,joneg101,CLE
BAL196006290,BAL,CLE,0,1,,N,stigd101,walkj104,CLE
BAL196006300,BAL,CLE,2,0,,N,browh101,bowst101,BAL
BAL196007010,BAL,CHA,0,0,,N,pappm101,pierb101,BAL
BAL196007020,BAL,CHA,1,0,,N,donod101,estrc101,CHA
BAL196007030,BAL,CHA,0,0,,D,stalg103,fishj101,CHA
BAL196007060,BAL,NYA,0,1,,N,fordw101,browh101,NYA
BAL196007070,BAL,NYA,0,0,,N,maasd101,pappm101,NYA
BAL196007080,BAL,WS1,0,0,,N,ramop101,fishj101,WS1
BAL196007090,BAL,WS1,1,0,,D,hernr101,estrc101,WS1
BAL196007100,BAL,WS1,0,0,,D,clevt101,walkj104,WS1
BAL196007220,BAL,DET,0,0,,N,fishj101,burnp102,BAL
BAL196007231,BAL,DET,0,0,,D,aguih101,walkj104,DET
BAL196007232,BAL,DET,1,0,,N,wilhh101,regap101,BAL
BAL196007240,BAL,DET,0,0,,D,estrc101,sisld102,BAL
BAL196007260,BAL,KC1,0,0,,N,kuckj101,pappm101,KC1
BAL196007280,BAL,KC1,4,0,,N,barbs102,daleb102,BAL
BAL196007290,BAL,CLE,0,0,,N,harsj101,fishj101,CLE
BAL196007300,BAL,CLE,1,0,,D,estrc101,klipj101,BAL
BAL196007310,BAL,CLE,4,0,,D,stocw101,bellg102,BAL
BAL196008010,BAL,CHA,1,0,,N,pappm101,scorh101,BAL
BAL196008020,BAL,CHA,0,0,,N,barbs102,pierb101,BAL
BAL196008030,BAL,CHA,1,1,,N,stocw101,lownt101,BAL
BAL196008120,BAL,BOS,0,0,,N,estrc101,fornm101,BAL
BAL196008130,BAL,BOS,0,0,,N,wilhh101,sturt101,BAL
BAL196008140,BAL,BOS,0,0,,D,fornm101,browh101,BOS
BAL196008170,BAL,WS1,0,0,,N,clevt101,stocw101,WS1
BAL196008180,BAL,WS1,0,0,,N,pappm101,kralj101,BAL
BAL196008230,BAL,DET,0,1,,N,fiscb101,stocw101,DET
BAL196008240,BAL,DET,0,0,,N,fishj101,brucb101,BAL
BAL196008250,BAL,DET,2,0,,N,estrc101,laryf101,BAL
BAL196008261,BAL,KC1,0,0,,D,barbs102,garvn102,BAL
BAL196008262,BAL,KC1,0,1,,N,wilhh101,daleb102,BAL
BAL196008270,BAL,KC1,0,0,,D,herbr101,walkj104,KC1
BAL196008280,BAL,CHA,0,0,,D,pappm101,wynne101,BAL
BAL196008290,BAL,CHA,2,0,,N,fishj101,scorh101,BAL
BAL196008300,BAL,CLE,1,0,,N,estrc101,perrj102,BAL
BAL196008310,BAL,CLE,0,3,,N,browh101,stigd101,BAL
BAL196009020,BAL,NYA,1,0,,N,pappm101,fordw101,BAL
BAL196009030,BAL,NYA,0,0,,D,fishj101,ditma101,BAL
BAL196009040,BAL,NYA,0,0,,D,estrc101,stafb101,BAL
BAL196009200,BAL,BOS,0,0,,N,hoefb101,brewt101,BAL
BAL196009210,BAL,BOS,1,0,,N,deloi101,barbs102,BOS
BOS196004190,BOS,NYA,1,0,,D,coatj101,brewt101,NYA
BOS196004200,BOS,NYA,1,0,,D,casaj101,turlb101,BOS
BOS196004210,BOS,NYA,0,0,,D,gablg102,monbb101,NYA
BOS196004300,BOS,WS1,0,0,,D,fornm101,pascc102,BOS
