game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
BAL198305240,"""version 7RS(19) of 07/07/92""",MIN,BAL,BAL11,1983/05/24,0,7:38PM,night,true,neudj901,malog901,pales901,phild901,"""Orioles""","""David W. Smith""","""David W. Smith""",1992/09/29 4:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,10707,castr001,mcgrs001,,brunt001,
BAL198305250,"""version 7RS(19) of 07/07/92""",MIN,BAL,BAL11,1983/05/25,0,7:39PM,night,true,malog901,pales901,phild901,neudj901,"""Orioles""","""David W. Smith""","""David W. Smith""",1992/09/29 4:28PM,park,none,73,unknown,-1,unknown,unknown,unknown,181,17791,schrk001,martd001,davir001,hrbek001,
BAL198306030,"""version 7RS(19) of 07/07/92""",TOR,BAL,BAL11,1983/06/03,0,8:09PM,night,true,sprim901,goetr901,mckej901,merrd901,"""Orioles""","""David W. Smith""","""David W. Smith""",1992/12/30 11:56AM,park,none,0,unknown,-1,unknown,unknown,unknown,174,40393,martt001,mclaj001,,shelj001,
BAL198306040,"""version 7RS(19) of 07/07/92""",TOR,BAL,BAL11,1983/06/04,0,7:38PM,night,true,goetr901,mckej901,merrd901,sprim901,"""Orioles""","""David W. Smith""","""David W. Smith""",1992/12/30 12:04PM,park,none,77,unknown,-1,unknown,unknown,unknown,147,22659,boddm001,stied001,stews001,murre001,
BAL198306050,"""version 7RS(19) of 07/07/92""",TOR,BAL,BAL11,1983/06/05,0,2:08PM,day,true,mckej901,merrd901,sprim901,goetr901,"""Orioles""","""David W. Smith""","""David W. Smith""",1992/12/30 12:13PM,park,none,81,unknown,-1,unknown,unknown,unknown,169,20953,clanj001,davis001,mclaj001,martb001,
BAL198306060,"""version 7RS(19) of 07/07/92""",TOR,BAL,BAL11,1983/06/06,0,8:15PM,night,true,merrd901,sprim901,goetr901,mckej901,"""Orioles""","""David W. Smith""","""David W. Smith""",1992/12/30 12:20PM,park,none,77,unknown,-1,unknown,unknown,unknown,86,16649,mcgrs001,leall001,,dwyej001,
BAL198306070,"""version 7RS(19) of 07/07/92""",MIL,BAL,BAL11,1983/06/07,0,7:39PM,night,true,sprim901,goetr901,mckej901,merrd901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/02/27 1:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,18476,martd001,caldm001,martt001,murre001,
BAL198306080,"""version 7RS(19) of 07/07/92""",MIL,BAL,BAL11,1983/06/08,0,7:38PM,night,true,goetr901,mckej901,merrd901,sprim901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/02/27 1:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,166,22341,stodt001,tellt001,,ripkc001,
BAL198306090,"""version 7RS(19) of 07/07/92""",MIL,BAL,BAL11,1983/06/09,0,7:35PM,night,true,mckej901,merrd901,sprim901,goetr901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/02/27 1:34PM,park,none,71,unknown,-1,unknown,unknown,unknown,163,23399,boddm001,auguj001,martt001,fordd001,
BAL198306170,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1983/06/17,0,7:38PM,night,true,hendt901,evanj901,mccol901,koscg901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/03/06 4:28PM,park,none,86,unknown,-1,unknown,unknown,unknown,172,35403,ojedb001,martd001,stanb001,hoffg001,
BAL198306180,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1983/06/18,0,7:02PM,night,true,evanj901,mccol901,koscg901,hendt901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/03/06 4:34PM,park,none,73,unknown,-1,unknown,unknown,unknown,134,36668,tudoj001,martt001,,armat001,
BAL198306190,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1983/06/19,0,2:07PM,day,true,mccol901,koscg901,hendt901,evanj901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/03/06 4:42PM,park,none,85,unknown,-1,unknown,unknown,unknown,157,36369,palmj001,browm003,,hernl002,
BAL198306210,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1983/06/21,0,7:37PM,night,true,phild901,clara901,neudj901,johnm901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/03/06 4:59PM,park,none,61,unknown,-1,unknown,unknown,unknown,159,31173,martt001,rawls001,,roeng001,
BAL198306220,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1983/06/22,0,7:38PM,night,true,neudj901,johnm901,phild901,humpr901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/03/06 5:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,39525,guidr001,mcgrs001,,mumpj001,
BAL198306240,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1983/06/24,0,7:37PM,night,true,voltv901,reilm901,morrd901,mckej901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/03/06 5:14PM,park,none,86,unknown,-1,unknown,unknown,unknown,140,25796,petrd001,martd001,,cabee001,
BAL198306250,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1983/06/25,0,7:37PM,night,true,reilm901,morrd901,mckej901,voltv901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/03/06 5:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,40510,baird001,palmj001,,wilsg001,
BAL198306260,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1983/06/26,0,2:06PM,day,true,morrd901,mckej901,voltv901,reilm901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/03/06 5:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,33973,davis001,morrj001,martt001,bumba001,
BAL198307080,"""version 7RS(19) of 07/07/92""",SEA,BAL,BAL11,1983/07/08,0,7:38PM,night,true,shulj901,cousd901,malog901,kunkb101,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/03/18 4:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,17164,beatj001,davis001,,sweer101,
BAL198307090,"""version 7RS(19) of 07/07/92""",SEA,BAL,BAL11,1983/07/09,0,7:39PM,night,true,cousd901,malog901,kunkb101,shulj901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/03/18 4:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,162,20791,caudb001,stews001,,sweer101,
BAL198307100,"""version 7RS(19) of 07/07/92""",SEA,BAL,BAL11,1983/07/10,0,2:11PM,day,true,malog901,kunkb101,shulj901,cousd901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/03/18 4:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,34289,boddm001,younm001,,ayalb001,
BAL198307110,"""version 7RS(19) of 07/07/92""",OAK,BAL,BAL11,1983/07/11,0,7:40PM,night,true,kunkb101,shulj901,cousd901,malog901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/03/19 5:25PM,park,none,81,unknown,-1,unknown,unknown,unknown,170,22546,martd001,bakes101,morod101,lowej001,
BAL198307120,"""version 7RS(19) of 07/07/92""",OAK,BAL,BAL11,1983/07/12,0,7:38PM,night,true,shulj901,cousd901,malog901,kunkb101,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/03/19 6:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,16265,ramia101,heimg001,stodt001,dauer001,
BAL198307130,"""version 7RS(19) of 07/07/92""",OAK,BAL,BAL11,1983/07/13,0,7:38PM,night,true,cousd901,malog901,kunkb101,shulj901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/03/19 5:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,14187,davis001,conrt001,stews001,roeng001,
BAL198307140,"""version 7RS(19) of 07/07/92""",CAL,BAL,BAL11,1983/07/14,0,7:38PM,night,true,cobld901,brinj901,bremn901,mcclt901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/03/27 3:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,26608,mcgrs001,forsk001,,bumba001,
BAL198307150,"""version 7RS(19) of 07/07/92""",CAL,BAL,BAL11,1983/07/15,0,7:37PM,night,true,brinj901,bremn901,mcclt901,cobld901,"""Orioles""","""David W. Smith""","""David W. smith""",1993/03/27 3:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,34249,boddm001,johnt001,,younm002,
BAL198307160,"""version 7RS(19) of 07/07/92""",CAL,BAL,BAL11,1983/07/16,0,7:38PM,night,true,bremn901,mcclt901,cobld901,brinj901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/04/02 12:00PM,park,none,94,unknown,-1,unknown,unknown,unknown,170,40952,zahng001,martd001,sancl001,downb001,
BAL198307170,"""version 7RS(19) of 07/07/92""",CAL,BAL,BAL11,1983/07/17,0,2:09PM,day,true,mcclt901,cobld901,brinj901,bremn901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/05/13 11:01AM,park,none,95,unknown,-1,unknown,unknown,unknown,154,41684,ramia101,mclab102,,ripkc001,
BAL198307290,"""version 7RS(19) of 07/07/92""",TEX,BAL,BAL11,1983/07/29,0,7:46PM,night,true,mckej901,sprim901,goetr901,merrd901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/06/18 10:12AM,park,none,0,unknown,-1,unknown,unknown,unknown,190,44970,stews001,schmd001,,murre001,
BAL198307300,"""version 7RS(19) of 07/07/92""",TEX,BAL,BAL11,1983/07/30,0,7:39PM,night,true,sprim901,goetr901,merrd901,mckej901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/06/18 10:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,162,32884,mcgrs001,smitm002,stodt001,roeng001,
BAL198307310,"""version 7RS(19) of 07/07/92""",TEX,BAL,BAL11,1983/07/31,0,2:08PM,day,true,goetr901,merrd901,mckej901,sprim901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/06/18 10:27AM,park,none,0,unknown,-1,unknown,unknown,unknown,133,23174,boddm001,tanaf001,,roeng001,
BAL198308050,"""version 7RS(19) of 07/07/92""",CHA,BAL,BAL11,1983/08/05,0,10:01PM,night,true,reilm901,denkd901,garcr901,voltv901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/02 3:56PM,park,none,78,unknown,-1,unknown,rain,unknown,196,39544,boddm001,lampd001,,dauer001,
BAL198308060,"""version 7RS(19) of 07/07/92""",CHA,BAL,BAL11,1983/08/06,0,7:40PM,night,true,denkd901,garcr901,voltv901,reilm901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/02 4:07PM,park,none,85,unknown,-1,unknown,unknown,unknown,206,32769,bannf001,martd001,baros001,kittr001,
BAL198308070,"""version 7RS(19) of 07/07/92""",CHA,BAL,BAL11,1983/08/07,0,2:07PM,day,true,garcr901,voltv901,reilm901,denkd901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/03 1:33PM,park,none,90,unknown,-1,unknown,unknown,unknown,147,24384,hoytl001,flanm001,lampd001,luzig001,
BAL198308080,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1983/08/08,0,7:35PM,night,true,voltv901,reilm901,johnm901,garcr901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/03 2:07PM,park,none,95,unknown,-1,unknown,unknown,unknown,191,24324,sutcr001,davis001,,thora001,
BAL198308090,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1983/08/09,0,7:39PM,night,true,reilm901,johnm901,garcr901,voltv901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/03 2:21PM,park,none,87,unknown,-1,unknown,unknown,unknown,160,19026,heatn001,mcgrs001,,hassr001,
BAL198308100,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1983/08/10,0,7:39PM,night,true,johnm901,garcr901,voltv901,reilm901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/03 4:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,18294,sorel001,boddm001,,thora001,
BAL198308191,"""version 7RS(19) of 07/07/92""",KCA,BAL,BAL11,1983/08/19,1,5:09PM,night,true,malog901,welkt901,phild901,reedr901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/08 2:47PM,park,none,89,unknown,-1,unknown,unknown,unknown,145,0,stews001,quisd001,,sakal001,
BAL198308192,"""version 7RS(19) of 07/07/92""",KCA,BAL,BAL11,1983/08/19,2,8:08PM,night,true,welkt901,phild901,reedr901,malog901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/08 2:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,35582,martt001,rasme101,,ripkc001,
BAL198308200,"""version 7RS(19) of 07/07/92""",KCA,BAL,BAL11,1983/08/20,0,1:28PM,day,true,phild901,reedr901,malog901,welkt901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/08 3:01PM,park,none,93,unknown,-1,unknown,unknown,unknown,173,23069,boddm001,gural001,martt001,roeng001,
BAL198308210,"""version 7RS(19) of 07/07/92""",KCA,BAL,BAL11,1983/08/21,0,2:09PM,day,true,reedr901,malog901,welkt901,phild901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/08 3:23PM,park,none,83,unknown,-1,unknown,unknown,unknown,166,29044,blacb001,palmj001,quisd001,mcrah001,
BAL198308230,"""version 7RS(19) of 07/07/92""",TOR,BAL,BAL11,1983/08/23,0,7:40PM,night,true,merrd901,goetr901,mccol901,sprim901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/09 2:09PM,park,none,79,unknown,-1,unknown,unknown,unknown,151,47387,leall001,flanm001,,mosel001,
BAL198308240,"""version 7RS(19) of 07/07/92""",TOR,BAL,BAL11,1983/08/24,0,7:39PM,night,true,goetr901,mccol901,sprim901,merrd901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/09 2:24PM,park,none,82,unknown,-1,unknown,unknown,unknown,174,25882,martt001,mclaj001,,sakal001,
BAL198308250,"""version 7RS(19) of 07/07/92""",TOR,BAL,BAL11,1983/08/25,0,7:39PM,night,true,mccol901,sprim901,merrd901,goetr901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/09 2:32PM,park,none,81,unknown,-1,unknown,unknown,unknown,157,28615,martt001,jackr003,,fordd001,
BAL198308260,"""version 7RS(19) of 07/07/92""",MIN,BAL,BAL11,1983/08/26,0,7:38PM,night,true,sprim901,merrd901,goetr901,mccol901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/23 11:42AM,park,none,82,unknown,-1,unknown,unknown,unknown,151,23988,boddm001,schrk001,,ripkc001,
BAL198308270,"""version 7RS(19) of 07/07/92""",MIN,BAL,BAL11,1983/08/27,0,7:39PM,night,true,merrd901,goetr901,mccol901,sprim901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/23 11:48AM,park,none,88,unknown,-1,unknown,unknown,unknown,151,33921,palmj001,willa001,stodt001,ripkc001,
BAL198308280,"""version 7RS(19) of 07/07/92""",MIN,BAL,BAL11,1983/08/28,0,2:07PM,day,true,goetr901,mccol901,sprim901,merrd901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/23 12:19PM,park,none,81,unknown,-1,unknown,unknown,unknown,164,30922,flanm001,castr001,stews001,fordd001,
BAL198309050,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1983/09/05,0,5:36PM,night,true,barnl901,roe-r901,fordd901,kaisk901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/24 2:22PM,park,none,95,unknown,-1,unknown,unknown,unknown,132,41202,ojedb001,boddm001,stanb001,remyj001,
BAL198309060,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1983/09/06,0,7:38PM,night,true,roe-r901,fordd901,kaisk901,barnl901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/24 2:36PM,park,none,95,unknown,-1,unknown,unknown,unknown,144,19710,palmj001,ecked001,,murre001,
BAL198309070,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1983/09/07,0,7:37PM,night,true,fordd901,kaisk901,barnl901,roe-r901,"""Orioles""","""David W. Smith""","""David W. Smith""",1993/07/24 2:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,163,27037,flanm001,boydo001,martt001,nolaj001,
BAL198309160,"""version 7RS(19) of 07/07/92""",MIL,BAL,BAL11,1983/09/16,0,0:00PM,night,true,neudj901,malog901,pales901,phild901,"""Orioles""","""David W. Smith""","""David W. Smith""",1992/08/10 8:40AM,park,none,0,unknown,-1,unknown,unknown,unknown,157,34899,boddm001,candt001,,murre001,
BAL198309170,"""version 7RS(19) of 07/07/92""",MIL,BAL,BAL11,1983/09/17,0,7:38PM,night,true,malog901,pales901,phild901,neudj901,"""Orioles""","""David W. Smith""","""David W. Smith""",1992/08/10 9:02AM,park,none,79,unknown,-1,unknown,unknown,unknown,151,41137,flanm001,gibsb001,martt001,murre001,
BAL198309180,"""version 7RS(19) of 07/07/92""",MIL,BAL,BAL11,1983/09/18,0,2:08PM,day,true,pales901,phild901,neudj901,malog901,"""Orioles""","""David W. Smith""","""David W. Smith""",1992/08/10 12:32PM,park,none,81,unknown,-1,unknown,unknown,unknown,178,35804,martt001,laddp001,,stefj001,
BAL198309190,"""version 7RS(19) of 07/07/92""",MIL,BAL,BAL11,1983/09/19,0,7:39PM,night,true,phild901,neudj901,malog901,pales901,"""Orioles""","""David W. Smith""","""David W. Smith""",1992/08/10 1:28PM,park,none,85,unknown,-1,unknown,unknown,unknown,232,39462,stodt001,tellt001,,stefj001,
BAL198309270,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1983/09/27,0,7:36PM,night,true,denkd901,voltv901,garcr901,reilm901,"""Orioles""","""David W. Smith""","""David W. Smith""",1992/08/11 2:54PM,park,none,75,unknown,-1,unknown,unknown,unknown,165,29142,morrj001,mcgrs001,,hernl001,
BAL198309280,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1983/09/28,0,7:37PM,night,true,voltv901,garcr901,reilm901,denkd901,"""Orioles""","""David W. Smith""","""David W. Smith""",1992/08/11 3:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,177,19854,petrd001,boddm001,,whitl001,
BAL198309290,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1983/09/29,0,7:38PM,night,true,garcr901,reilm901,denkd901,voltv901,"""Orioles""","""David W. Smith""","""David W. Smith""",1992/08/13 10:16AM,park,none,0,unknown,-1,unknown,unknown,unknown,148,17721,wilcm001,flanm001,,hernl001,
BAL198309301,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1983/09/30,1,6:36PM,night,true,malog901,pales901,phild901,neudj901,"""Orioles""","""David W. Smith""","""David W. Smith""",1992/08/13 10:37AM,park,none,0,unknown,-1,unknown,unknown,unknown,165,0,montj001,davis001,frazg001,,
BAL198309302,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1983/09/30,2,9:49PM,night,true,pales901,phild901,neudj901,malog901,"""Orioles""","""David W. Smith""","""David W. Smith""",1992/08/13 12:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,157,44986,palmj001,howej001,martt001,dwyej001,
BAL198310010,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1983/10/01,0,7:38PM,night,true,phild901,neudj901,malog901,pales901,"""Orioles""","""David W. Smith""","""David W. Smith""",1992/08/13 1:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,206,38038,gossr001,swagb001,,,
BAL198310020,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1983/10/02,0,2:07PM,day,true,neudj901,malog901,pales901,phild901,"""Orioles""","""David W. Smith""","""David W. Smith""",1992/08/13 1:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,116,41314,boddm001,rawls001,martt001,murre001,
PHI198304120,"""version 7RS(19) of 07/07/92""",NYN,PHI,PHI12,1983/04/12,0,1:50PM,day,false,monte901,weyel901,harrl901,rennd901,"""Philadelphia""","""Clem Comly""","""Bill Disney""",1993/06/22 12:22AM,park,none,0,unknown,-1,unknown,unknown,unknown,177,31236,reedr001,allen001,,milbl001,
PHI198304130,"""version 7RS(19) of 07/07/92""",NYN,PHI,PHI12,1983/04/13,0,0:00,night,false,weyel901,harrl901,rennd901,monte901,"""Philadelphia""","""Clem Comly""","""Bill Disney""",1993/06/26 1:38AM,park,none,0,unknown,-1,unknown,unknown,night,208,20228,altap001,allen001,,diazb001,
