game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,scorer,oscorer
DET197604130,"""version 7RS(19) of 07/07/92""",MIL,DET,DET04,1976/04/13,0,0:00PM,day,true,frana901,deegb901,coont901,neudj901,"""Rich Abbott""","""Rich Abbott""",1997/05/11 9:13PM,park,none,61,unknown,-1,unknown,unknown,unknown,117,48612,slatj001,hillj101,,,,
DET197604230,"""version 7RS(19) of 07/07/92""",TEX,DET,DET04,1976/04/23,0,0:00PM,day,true,fordd901,sprim901,(none),barnl901,"""Rich Abbott""","""Rich Abbott""",1997/07/22 11:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,168,10754,hillj101,barrs103,,,,
DET197604240,"""version 7RS(19) of 07/07/92""",TEX,DET,DET04,1976/04/24,0,0:00PM,day,true,sprim901,barnl901,(none),fordd901,"""Rich Abbott""","""Rich Abbott""",1997/07/23 11:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,8862,foucs101,hillj101,,,,
DET197604270,"""version 7RS(19) of 07/07/92""",OAK,DET,DET04,1976/04/27,0,0:00PM,day,true,denkd901,barnl901,fordd901,sprim901,"""Rich Abbott""","""Rich Abbott""",1997/07/24 7:02PM,park,none,42,unknown,-1,unknown,unknown,unknown,158,4612,colej102,bluev001,laxtb101,,,
DET197604280,"""version 7RS(19) of 07/07/92""",OAK,DET,DET04,1976/04/28,0,0:00PM,day,true,barnl901,fordd901,sprim901,denkd901,"""Rich Abbott""","""Rich Abbott""",1997/07/26 8:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,7088,robed101,norrm101,,,,
DET197605040,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1976/05/04,0,0:00PM,night,true,koscg901,chyln901,evanj901,brinj901,"""Rich Abbott""","""Rich Abbott""",1997/07/29 10:00PM,park,none,60,unknown,-1,unknown,unknown,night,194,8818,albuv101,laxtb101,luebs101,,,
DET197605050,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1976/05/05,0,0:00PM,night,true,chyln901,evanj901,brinj901,koscg901,"""Rich Abbott""","""Rich Abbott""",1997/07/30 11:59PM,park,none,81,unknown,-1,unknown,unknown,night,140,8317,blylb001,robed101,,,,
DET197605070,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1976/05/07,0,0:00PM,night,true,evanj901,brinj901,koscg901,chyln901,"""Rich Abbott""","""Rich Abbott""",1997/08/01 5:01PM,park,none,0,unknown,-1,unknown,unknown,night,114,10059,barer101,forst001,,,,
DET197605080,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1976/05/08,0,0:00PM,day,true,brinj901,koscg901,chyln901,evanj901,"""Rich Abbott""","""Rich Abbott""",1997/08/11 10:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,11802,ruhlv001,johnb105,laxtb101,,,
DET197605090,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1976/05/09,0,0:00PM,day,true,koscg901,chyln901,evanj901,brinj901,"""Rich Abbott""","""Rich Abbott""",1997/08/11 11:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,12250,woodw103,colej102,carrc103,,,
DET197605140,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1976/05/14,0,0:00PM,night,true,fordd901,sprim901,denkd901,barnl901,"""Turocy""","""Turocy""",1998/01/31 1:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,14092,buskt101,colej102,,,,
DET197605150,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1976/05/15,0,2:15PM,day,true,sprim901,denkd901,barnl901,fordd901,"""Turocy""","""Turocy""",1998/01/31 1:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,14583,fidrm101,dobsp101,,,,
DET197605160,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1976/05/16,0,2:00PM,day,true,denkd901,barnl901,fordd901,sprim901,"""Turocy""","""Turocy""",1998/01/31 1:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,51650,browj109,barer101,,,,
DET197605170,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1976/05/17,0,0:00PM,night,true,hallb901,clara901,mccol901,lucir901,"""Wayne Townsend""","""Wayne Townsend""",1997/06/29 4:34PM,park,none,45,unknown,-1,unknown,unknown,unknown,161,11757,tianl101,colej102,,,"""Red Sox""",
DET197605180,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1976/05/18,0,8:05PM,night,true,clara901,mccol901,lucir901,hallb901,"""Wayne Townsend""","""Wayne Townsend""",1997/06/29 5:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,156,10642,willj102,crawj102,houst101,,"""Red Sox""",
DET197605190,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1976/05/19,0,8:05PM,night,true,mccol901,lucir901,hallb901,clara901,"""Wayne Townsend""","""Wayne Townsend""",1997/07/01 12:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,13252,jenkf101,robed101,,,"""Tigers/Red Sox""",
DET197605261,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1976/05/26,1,0:00PM,night,true,frana901,deegb901,coont901,neudj901,,"""Ron Fisher""",1993/05/09 11:32PM,park,none,0,unknown,-1,unknown,unknown,night,130,0,alexd001,laxtb101,,,"""Orioles""",
DET197605262,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1976/05/26,2,0:00PM,night,true,deegb901,coont901,neudj901,frana901,,"""Ron Fisher""",1993/05/09 11:43PM,park,none,0,unknown,-1,unknown,unknown,night,117,24856,barer101,grimr101,hillj101,,"""Orioles""",
DET197605270,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1976/05/27,0,0:00PM,night,true,coont901,neudj901,frana901,deegb901,,"""Ron Fisher""",1993/05/10 8:11PM,park,none,0,unknown,-1,unknown,unknown,night,122,9397,holtk101,colej102,milld101,,"""Orioles""",
DET197605280,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1976/05/28,0,8:07PM,night,true,neudj901,frana901,deegb901,coont901,"""Russel Tisseman""","""Russel Tisseman""",1998/04/01 11:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,19909,figue101,ruhlv001,martt001,,,
DET197605290,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1976/05/29,0,2:15PM,day,true,frana901,deegb901,coont901,neudj901,"""Russel Tisseman""","""Russel Tisseman""",1997/07/14 2:16PM,park,none,0,unknown,-1,dry,none,unknown,112,14923,robed101,ellid101,,,,
DET197605300,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1976/05/30,0,1:40PM,day,true,deegb901,coont901,neudj901,frana901,"""Russel Tisseman""","""Russel Tisseman""",1997/07/14 2:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,16038,may-r101,laxtb101,,,,
DET197605310,"""version 7RS(19) of 07/07/92""",MIL,DET,DET04,1976/05/31,0,8:00PM,night,true,phild901,garcr901,dimul901,kunkb101,"""Russel Tisseman""","""Russel Tisseman""",1998/06/06 12:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,184,17894,fidrm101,sprae101,,,,
DET197606011,"""version 7RS(19) of 07/07/92""",MIL,DET,DET04,1976/06/01,1,5:00PM,night,true,garcr901,dimul901,kunkb101,phild901,"""Russel Tisseman""","""Russel Tisseman""",1998/06/11 9:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,0,hillj101,rodre102,,,,
DET197606012,"""version 7RS(19) of 07/07/92""",MIL,DET,DET04,1976/06/01,2,7:59PM,night,true,dimul901,kunkb101,phild901,garcr901,"""Russel Tisseman""","""Russel Tisseman""",1998/06/11 1:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,12503,hillj101,rodre102,,,,
DET197606020,"""version 7RS(19) of 07/07/92""",MIL,DET,DET04,1976/06/02,0,7:35PM,night,true,kunkb101,phild901,garcr901,dimul901,"""Russel Tisseman""","""Russel Tisseman""",1998/06/12 11:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,9283,ruhlv001,colbj101,crawj102,,,
DET197606030,"""version 7RS(19) of 07/07/92""",MIL,DET,DET04,1976/06/03,0,7:35PM,night,true,phild901,garcr901,dimul901,kunkb101,"""Russel Tisseman""","""Russel Tisseman""",1998/06/12 11:26AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,10866,travb101,robed101,,,,
DET197606110,"""version 7RS(19) of 07/07/92""",CAL,DET,DET04,1976/06/11,0,8:00PM,night,true,brinj901,koscg901,chyln901,evanj901,"""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1995/12/14 11:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,148,36377,fidrm101,hartp001,,,"""ANGELS""",
DET197606120,"""version 7RS(19) of 07/07/92""",CAL,DET,DET04,1976/06/12,0,0:00PM,day,true,koscg901,chyln901,evanj901,brinj901,"""Russel Tisseman""","""Russel Tisseman""",1998/05/07 1:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,24038,ruhlv001,rossg102,hillj101,,,
DET197606130,"""version 7RS(19) of 07/07/92""",CAL,DET,DET04,1976/06/13,0,0:00PM,day,true,chyln901,evanj901,brinj901,koscg901,"""Russel Tisseman""","""Russel Tisseman""",1998/05/08 11:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,24824,kirkd101,robed101,dragd101,,,
DET197606140,"""version 7RS(19) of 07/07/92""",KCA,DET,DET04,1976/06/14,0,0:00PM,night,true,evanj901,brinj901,koscg901,chyln901,"""Ron Fisher""","""Ron Fisher""",1996/01/03 3:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,162,16095,fitza101,maccf101,hallt101,,"""Royals""",
DET197606150,"""version 7RS(19) of 07/07/92""",KCA,DET,DET04,1976/06/15,0,0:00PM,night,true,brinj901,koscg901,chyln901,evanj901,"""Ron Fisher""","""Ron Fisher""",1996/01/09 4:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,151,13834,splip001,lemad101,,,"""Royals""",
DET197606160,"""version 7RS(19) of 07/07/92""",KCA,DET,DET04,1976/06/16,0,0:00PM,night,true,koscg901,chyln901,evanj901,brinj901,"""Ron Fisher""","""Ron Fisher""",1996/01/09 4:48AM,park,none,0,unknown,-1,unknown,unknown,unknown,128,21659,fidrm101,pattm101,,,"""Royals""",
DET197606280,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1976/06/28,0,8:40PM,night,true,malog901,mckej901,bremn901,goetr901,"""D Knipe""","""D Knipe""",1997/03/28 6:57AM,park,none,0,unknown,-1,unknown,unknown,night,111,47855,fidrm101,holtk101,,,"""Teams""",
DET197606290,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1976/06/29,0,8:00PM,night,true,mckej901,bremn901,goetr901,malog901,"""D Knipe""","""D Knipe""",1997/03/28 7:20AM,park,none,0,unknown,-1,unknown,unknown,night,131,21350,lemad101,lyles101,hillj101,,"""Teams""",
DET197607030,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1976/07/03,0,0:00PM,night,true,malog901,mckej901,bremn901,goetr901,"""(Annis)""","""Ron Fisher""",1993/05/25 12:34PM,park,none,0,unknown,-1,unknown,unknown,night,114,51032,fidrm101,cuelm101,,,"""Orioles""",
DET197607040,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1976/07/04,0,0:00PM,day,true,mckej901,bremn901,goetr901,malog901,"""(Annis)""","""Ron Fisher""",1993/05/26 1:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,14454,garlw101,hillj101,,,"""Orioles""",
DET197607090,"""version 7RS(19) of 07/07/92""",KCA,DET,DET04,1976/07/09,0,0:00PM,night,true,chyln901,evanj901,brinj901,koscg901,"""Vincent""","""VIncent""",1996/04/09 12:46PM,park,none,0,unknown,-1,unknown,unknown,night,123,51041,leond001,fidrm101,,,"""Det/KC""",
DET197607100,"""version 7RS(19) of 07/07/92""",KCA,DET,DET04,1976/07/10,0,2:15PM,day,true,evanj901,brinj901,koscg901,chyln901,"""Vincent""","""Vincent""",1996/04/09 1:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,27630,fitza101,robed101,littm101,,"""Det/KC""",
DET197607110,"""version 7RS(19) of 07/07/92""",KCA,DET,DET04,1976/07/11,0,1:30PM,day,true,brinj901,koscg901,chyln901,evanj901,"""Vincent""","""Vincent""",1996/04/09 3:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,194,21764,hillj101,mings101,,,"""Det/KC""",
DET197607150,"""version 7RS(19) of 07/07/92""",OAK,DET,DET04,1976/07/15,0,0:00PM,night,true,bremn901,goetr901,malog901,mckej901,"""Greg Beston""","""Greg Beston""",1997/12/24 12:25PM,unknown,none,0,unknown,-1,unknown,unknown,night,163,14835,robed101,bluev001,,,"""Tigers/A's""",
DET197607160,"""version 7RS(19) of 07/07/92""",OAK,DET,DET04,1976/07/16,0,0:00PM,night,true,goetr901,malog901,mckej901,bremn901,"""Greg Beston""","""Greg Beston""",1997/12/24 1:20PM,unknown,none,0,unknown,-1,unknown,unknown,night,146,45905,fidrm101,fingr001,,,"""Tigers/A's""",
DET197607170,"""version 7RS(19) of 07/07/92""",OAK,DET,DET04,1976/07/17,0,0:00PM,night,true,malog901,mckej901,bremn901,goetr901,"""Greg Beston""","""Greg Beston""",1997/12/26 11:37AM,unknown,none,0,unknown,-1,unknown,unknown,night,134,30110,norrm101,ruhlv001,fingr001,,"""Tigers/A's""",
DET197607180,"""version 7RS(19) of 07/07/92""",OAK,DET,DET04,1976/07/18,0,0:00PM,day,true,mckej901,bremn901,goetr901,malog901,"""Greg Beston""","""Greg Beston""",1997/12/26 12:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,23841,mitcp101,maccf101,,,"""Tigers/A's""",
DET197607290,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1976/07/29,0,0:00PM,night,true,neudj901,frana901,deegb901,coont901,"""(Annis)""","""Ron Fisher""",1993/05/30 10:11AM,park,none,0,unknown,-1,unknown,unknown,night,112,44068,may-r101,fidrm101,,,"""Orioles""",
DET197607300,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1976/07/30,0,0:00PM,night,true,frana901,deegb901,coont901,neudj901,"""(Annis)""","""Ron Fisher""",1993/05/30 10:25AM,park,none,0,unknown,-1,unknown,unknown,night,129,22553,grimr101,ruhlv001,,,"""Orioles""",
DET197608040,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1976/08/04,0,8:08PM,night,true,mccol901,hallb901,lucir901,clara901,"""R Tisseman""","""R Tisseman""",1997/11/14 3:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,14924,jenkf101,ruhlv001,,,,
DET197608050,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1976/08/05,0,8:07PM,night,true,hallb901,lucir901,clara901,mccol901,"""R Tisseman""","""R Tisseman""",1997/11/14 3:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,14419,clevr101,lemad101,lee-b101,,,
DET197608060,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1976/08/06,0,8:00PM,night,true,lucir901,clara901,mccol901,hallb901,"""Greg Beston""","""Greg Beston""",1997/08/02 6:45PM,unknown,none,66,unknown,-1,unknown,unknown,night,130,19079,robed101,browj109,,,"""Indians/Tigers""",
DET197608070,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1976/08/07,0,2:15PM,day,true,clara901,mccol901,hallb901,lucir901,"""Greg Beston""","""Greg Beston""",1997/08/03 11:05AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,35395,fidrm101,dobsp101,,,"""Indians/Tigers""",
DET197608081,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1976/08/08,1,1:30PM,day,true,mccol901,hallb901,lucir901,clara901,"""Greg Beston""","""Greg Beston""",1997/08/03 11:24AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,hillj101,ecked001,,,"""Indians/Tigers""",
DET197608082,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1976/08/08,2,4:15PM,day,true,hallb901,lucir901,clara901,mccol901,"""Greg Beston""","""Greg Beston""",1997/08/03 1:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,180,26447,grils101,kernj001,,,"""Indians/Tigers""",
DET197608090,"""version 7RS(19) of 07/07/92""",TEX,DET,DET04,1976/08/09,0,0:00PM,night,true,kunkb101,phild901,garcr901,dimul901,"""Greg Beston""","""Greg Beston""",1997/08/30 12:56PM,unknown,none,0,unknown,-1,unknown,unknown,night,175,14963,briln101,lemad101,,,"""Rangers/Tigers""",
DET197608101,"""version 7RS(19) of 07/07/92""",TEX,DET,DET04,1976/08/10,1,0:00PM,night,true,phild901,garcr901,dimul901,kunkb101,"""Greg Beston""","""Greg Beston""",1997/08/30 1:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,0,lemad101,terpj101,,,"""Rangers/Tigers""",
DET197608102,"""version 7RS(19) of 07/07/92""",TEX,DET,DET04,1976/08/10,2,0:00PM,night,true,garcr901,dimul901,kunkb101,phild901,"""Greg Beston""","""Greg Beston""",1997/08/30 3:26PM,unknown,none,0,unknown,-1,unknown,unknown,night,144,15028,hargs101,crawj102,,,"""Rangers/Tigers""",
DET197608110,"""version 7RS(19) of 07/07/92""",TEX,DET,DET04,1976/08/11,0,0:00PM,night,true,dimul901,kunkb101,phild901,garcr901,"""David W. Smith""","""David W. Smith""",1996/09/18 8:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,36523,fidrm101,perrg101,,,"""TEX,DET""",
DET197608170,"""version 7RS(19) of 07/07/92""",CAL,DET,DET04,1976/08/17,0,0:00PM,night,true,goetr901,malog901,mckej901,bremn901,"""Greg Beston""","""Greg Beston""",1997/11/08 3:31PM,unknown,none,0,unknown,-1,unknown,unknown,night,128,51822,fidrm101,tanaf001,,,"""Angels/Tigers""",
DET197608180,"""version 7RS(19) of 07/07/92""",CAL,DET,DET04,1976/08/18,0,0:00PM,night,true,malog901,mckej901,bremn901,goetr901,"""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1996/01/04 2:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,212,10104,ryann001,hillj101,verhj101,,"""ANGELS""",
DET197608190,"""version 7RS(19) of 07/07/92""",CAL,DET,DET04,1976/08/19,0,0:00PM,night,true,mckej901,bremn901,goetr901,malog901,"""Greg Beston""","""Greg Beston""",1997/11/08 8:47PM,unknown,none,0,unknown,-1,unknown,unknown,night,119,8141,barer101,hartp001,crawj102,,"""Angels/Tigers""",
DET197608201,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1976/08/20,1,0:00PM,night,true,dimul901,kunkb101,phild901,garcr901,"""Greg Beston""","""Greg Beston""",1997/12/13 2:33PM,unknown,none,88,unknown,-1,unknown,none,unknown,135,0,robed101,banee101,,,"""Twins/Tigers""",
DET197608202,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1976/08/20,2,0:00PM,night,true,kunkb101,phild901,garcr901,dimul901,"""Greg Beston""","""Greg Beston""",1997/12/20 1:23PM,unknown,none,0,unknown,-1,unknown,unknown,night,165,17385,burgt001,laxtb101,campb001,,"""Twins/Tigers""",
DET197608210,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1976/08/21,0,0:00PM,day,true,phild901,garcr901,dimul901,kunkb101,"""Greg Beston""","""Greg Beston""",1997/12/20 3:25PM,unknown,none,85,unknown,-1,unknown,none,unknown,165,34760,hughj104,fidrm101,,,"""Twins/Tigers""",
DET197608220,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1976/08/22,0,0:00PM,day,true,garcr901,dimul901,kunkb101,phild901,"""Greg Beston""","""Greg Beston""",1997/12/20 4:02PM,unknown,none,80,unknown,-1,unknown,none,unknown,213,14979,campb001,hillj101,,,"""Twins/Tigers""",
DET197608230,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1976/08/23,0,0:00PM,night,true,barnl901,fordd901,sprim901,denkd901,"""Greg Beston""","""Greg Beston""",1997/12/23 2:45PM,unknown,none,83,unknown,-1,unknown,unknown,night,119,13426,barer101,gossr001,,,"""Chicago/Tigers""",
DET197608240,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1976/08/24,0,0:00PM,night,true,fordd901,sprim901,denkd901,barnl901,"""Greg Beston""","""Greg Beston""",1997/12/23 4:46PM,unknown,none,80,unknown,-1,unknown,unknown,night,175,9503,hamid101,crawj102,,,"""Chicago/Tigers""",
DET197608250,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1976/08/25,0,0:00PM,night,true,sprim901,denkd901,barnl901,fordd901,"""Greg Beston""","""Greg Beston""",1997/12/23 5:22PM,unknown,none,0,unknown,-1,unknown,unknown,night,108,39884,fidrm101,johnb105,,,"""Chicago/Tigers""",
DET197609030,"""version 7RS(19) of 07/07/92""",MIL,DET,DET04,1976/09/03,0,0:00PM,night,true,frana901,deegb901,coont901,neudj901,"""Greg Beston""","""Greg Beston""",1997/11/27 11:14AM,unknown,none,0,unknown,-1,unknown,unknown,night,141,32951,auguj001,fidrm101,,,"""Brewers/Tigers""",
DET197609040,"""version 7RS(19) of 07/07/92""",MIL,DET,DET04,1976/09/04,0,0:00PM,day,true,deegb901,coont901,neudj901,frana901,"""Greg Beston""","""Greg Beston""",1997/11/27 1:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,10303,ruhlv001,travb101,,,"""Brewers/Tigers""",
DET197609050,"""version 7RS(19) of 07/07/92""",MIL,DET,DET04,1976/09/05,0,0:00PM,day,true,coont901,neudj901,frana901,deegb901,"""Greg Beston""","""Greg Beston""",1997/11/27 7:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,9896,sader101,barer101,frisd101,,"""Brewers/Tigers""",
DET197609060,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1976/09/06,0,0:00PM,night,true,neudj901,frana901,deegb901,coont901,,"""Ron Fisher""",1993/07/06 7:42AM,park,none,0,unknown,-1,unknown,unknown,night,136,8204,robed101,milld101,,,"""Orioles""",
DET197609070,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1976/09/07,0,0:00PM,night,true,frana901,deegb901,coont901,neudj901,,"""Ron Fisher""",1993/07/06 6:42PM,park,none,0,unknown,-1,unknown,unknown,night,139,16410,garlw101,fidrm101,,,"""Orioles""",
DET197609170,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1976/09/17,0,0:00PM,night,true,chyln901,evanj901,brinj901,koscg901,"""Russel Tisseman""","""Russel Tisseman""",1998/02/16 11:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,20371,tianl101,fidrm101,,,,
DET197609180,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1976/09/18,0,2:23PM,day,true,evanj901,brinj901,koscg901,chyln901,"""Russel Tisseman""","""Russel Tisseman""",1998/02/17 12:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,12156,lee-b101,ruhlv001,murpt101,,,
DET197609190,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1976/09/19,0,1:37PM,day,true,brinj901,koscg901,chyln901,evanj901,"""Russel Tisseman""","""Russel Tisseman""",1998/02/17 4:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,8949,wiser101,robed101,,,,
DET197609200,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1976/09/20,0,8:07PM,night,true,koscg901,chyln901,evanj901,brinj901,"""Russel Tisseman""","""Russel Tisseman""",1998/02/17 4:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,5328,joner102,glyne001,,,,
DET197609210,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1976/09/21,0,8:00PM,night,true,mccol901,hallb901,lucir901,clara901,"""Greg Beston""","""Greg Beston""",1997/08/06 7:36PM,unknown,none,0,unknown,-1,unknown,unknown,night,120,7147,fidrm101,waitr001,,,"""Indians/Tigers""",
DET197609220,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1976/09/22,0,1:30PM,day,true,hallb901,lucir901,clara901,mccol901,"""Greg Beston""","""Greg Beston""",1997/08/07 5:55PM,unknown,none,54,unknown,-1,unknown,unknown,unknown,112,3616,bibbj001,barer101,,,"""Indians/Tigers""",
DET197609241,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1976/09/24,1,5:30PM,night,true,lucir901,clara901,mccol901,hallb901,"""D Knipe""","""D Knipe""",1997/05/06 8:33AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,0,robed101,holtk101,,,"""Teams""",
DET197609242,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1976/09/24,2,0:00PM,night,true,clara901,mccol901,hallb901,lucir901,"""D Knipe""","""D Knipe""",1997/05/06 8:49AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,10522,jackg101,crawj102,,,"""Teams""",
DET197609250,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1976/09/25,0,2:15PM,day,true,mccol901,hallb901,lucir901,clara901,"""D Knipe""","""D Knipe""",1997/05/06 8:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,12814,alexd001,glyne001,tidrd001,,"""Teams""",
CAL197604090,"""version 7RS(19) of 07/07/92""",OAK,CAL,ANA01,1976/04/09,0,0:00PM,night,true,dimul901,kunkb101,phild901,garcr901,"""Greg Beston""","""Greg Beston""",1997/09/26 4:49PM,unknown,none,0,unknown,-1,unknown,unknown,night,154,30194,torrm001,tanaf001,fingr001,,"""Angels/A's""",
CAL197604100,"""version 7RS(19) of 07/07/92""",OAK,CAL,ANA01,1976/04/10,0,0:00PM,day,true,kunkb101,phild901,garcr901,dimul901,"""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1996/01/24 2:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,167,10143,bluev001,ryann001,fingr001,,"""ANGELS""",
CAL197604110,"""version 7RS(19) of 07/07/92""",OAK,CAL,ANA01,1976/04/11,0,0:00PM,day,true,phild901,garcr901,dimul901,kunkb101,"""Rich Abbott""","""Rich Abbott""",1997/05/11 7:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,190,16106,bahns101,kirkd101,toddj102,,,
CAL197604160,"""version 7RS(19) of 07/07/92""",DET,CAL,ANA01,1976/04/16,0,0:00PM,night,true,malog901,mckej901,bremn901,goetr901,"""Rich Abbott""","""Rich Abbott""",1997/05/12 12:21AM,park,none,0,unknown,-1,unknown,unknown,night,170,9873,brewj102,grils101,,,,
CAL197604170,"""version 7RS(19) of 07/07/92""",DET,CAL,ANA01,1976/04/17,0,0:00PM,day,true,mckej901,bremn901,goetr901,malog901,"""Rich Abbott""","""Rich Abbott""",1997/05/13 10:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,18464,robed101,rossg102,,,,
CAL197604180,"""version 7RS(19) of 07/07/92""",DET,CAL,ANA01,1976/04/18,0,0:00PM,day,true,bremn901,goetr901,malog901,mckej901,"""Rich Abbott""","""Rich Abbott""",1997/05/14 1:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,134,8938,barer101,hassa001,hillj101,,,
CAL197604190,"""version 7RS(19) of 07/07/92""",BAL,CAL,ANA01,1976/04/19,0,0:00PM,night,true,goetr901,malog901,mckej901,bremn901,"""(Annis)""","""Ron Fisher""",1993/04/24 3:36PM,park,none,0,unknown,-1,unknown,unknown,night,136,14201,tanaf001,cuelm101,,,"""Orioles""",
