game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs
ATL197304060,ATL,HOU,0,0
ATL197304081,ATL,HOU,0,2
ATL197304082,ATL,HOU,0,0
ATL197304090,ATL,CIN,0,0
ATL197304240,ATL,PHI,0,1
ATL197304250,ATL,PHI,3,0
ATL197304270,ATL,NYN,0,0
ATL197304280,ATL,NYN,0,0
ATL197304290,ATL,NYN,0,0
ATL197305010,ATL,MON,0,0
ATL197305020,ATL,MON,1,0
ATL197305120,ATL,SDN,0,0
ATL197305131,ATL,SDN,1,0
ATL197305132,ATL,SDN,0,1
ATL197305180,ATL,LAN,1,0
ATL197305190,ATL,LAN,0,0
ATL197305201,ATL,LAN,0,0
ATL197305202,ATL,LAN,0,4
ATL197305220,ATL,SFN,0,1
ATL197305240,ATL,SFN,0,0
ATL197306080,ATL,SLN,0,0
ATL197306090,ATL,SLN,0,0
ATL197306101,ATL,SLN,0,1
ATL197306102,ATL,SLN,0,0
ATL197306110,ATL,PIT,0,0
ATL197306120,ATL,PIT,0,0
ATL197306130,ATL,PIT,2,0
ATL197306150,ATL,CHN,1,3
ATL197306160,ATL,CHN,0,1
ATL197306171,ATL,CHN,3,0
ATL197306172,ATL,CHN,0,0
ATL197306281,ATL,LAN,1,0
ATL197306282,ATL,LAN,0,2
ATL197306290,ATL,LAN,1,0
ATL197306300,ATL,SFN,2,0
ATL197307011,ATL,SFN,4,0
ATL197307012,ATL,SFN,0,2
ATL197307020,ATL,SFN,0,0
ATL197307030,ATL,HOU,0,0
ATL197307041,ATL,HOU,1,4
ATL197307042,ATL,HOU,1,2
ATL197307050,ATL,HOU,0,0
ATL197307131,ATL,MON,0,0
ATL197307132,ATL,MON,0,0
ATL197307140,ATL,MON,0,0
ATL197307150,ATL,MON,0,0
ATL197307160,ATL,NYN,1,0
ATL197307170,ATL,NYN,1,0
ATL197307180,ATL,NYN,0,0
ATL197307200,ATL,PHI,0,1
ATL197307210,ATL,PHI,0,0
ATL197307221,ATL,PHI,0,1
ATL197307222,ATL,PHI,0,1
ATL197307311,ATL,CIN,0,2
ATL197307312,ATL,CIN,3,0
ATL197308010,ATL,CIN,1,0
ATL197308020,ATL,CIN,0,0
ATL197308030,ATL,SDN,0,0
ATL197308041,ATL,SDN,0,0
ATL197308042,ATL,SDN,0,0
ATL197308050,ATL,SDN,1,0
ATL197308210,ATL,SLN,0,0
ATL197308220,ATL,SLN,0,0
ATL197308240,ATL,PIT,0,2
ATL197308250,ATL,PIT,0,1
ATL197308260,ATL,PIT,2,0
ATL197308280,ATL,CHN,4,2
ATL197308290,ATL,CHN,0,0
ATL197309070,ATL,CIN,0,0
ATL197309080,ATL,CIN,0,0
ATL197309091,ATL,CIN,3,0
ATL197309092,ATL,CIN,0,0
ATL197309100,ATL,SFN,3,0
ATL197309110,ATL,SFN,0,0
ATL197309120,ATL,SFN,1,1
ATL197309170,ATL,SDN,0,0
ATL197309180,ATL,SDN,0,0
ATL197309250,ATL,LAN,0,2
ATL197309260,ATL,LAN,2,0
ATL197309290,ATL,HOU,2,0
ATL197309300,ATL,HOU,1,1
BAL197304060,BAL,MIL,5,0
BAL197304070,BAL,MIL,1,0
BAL197304170,BAL,NYA,0,0
BAL197304180,BAL,NYA,0,0
BAL197304190,BAL,NYA,0,0
BAL197304200,BAL,DET,1,0
BAL197304210,BAL,DET,0,0
BAL197304220,BAL,DET,0,0
BAL197305040,BAL,CAL,0,0
BAL197305050,BAL,CAL,1,0
BAL197305060,BAL,CAL,2,0
BAL197305070,BAL,OAK,1,0
BAL197305090,BAL,OAK,0,0
BAL197305190,BAL,BOS,0,1
BAL197305210,BAL,BOS,1,0
BAL197305220,BAL,CLE,0,0
BAL197306050,BAL,CHA,0,0
BAL197306060,BAL,CHA,0,0
BAL197306070,BAL,CHA,0,0
BAL197306080,BAL,MIN,0,0
BAL197306090,BAL,MIN,1,0
BAL197306100,BAL,MIN,0,0
BAL197306120,BAL,KCA,0,0
BAL197306130,BAL,KCA,0,0
BAL197306140,BAL,KCA,0,0
BAL197306150,BAL,TEX,0,0
BAL197306160,BAL,TEX,5,0
BAL197306170,BAL,TEX,0,0
BAL197306270,BAL,NYA,1,0
BAL197306280,BAL,NYA,0,0
BAL197307020,BAL,MIL,0,0
BAL197307031,BAL,MIL,2,3
BAL197307032,BAL,MIL,0,0
BAL197307040,BAL,MIL,0,0
BAL197307061,BAL,OAK,1,0
BAL197307062,BAL,OAK,0,1
BAL197307070,BAL,OAK,1,3
BAL197307080,BAL,OAK,4,0
BAL197307090,BAL,CAL,1,0
BAL197307100,BAL,CAL,0,0
BAL197307110,BAL,CAL,0,0
BAL197307261,BAL,CLE,0,1
BAL197307262,BAL,CLE,1,3
BAL197307271,BAL,CLE,0,0
BAL197307272,BAL,CLE,0,0
BAL197307280,BAL,DET,0,0
