game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw
CLE197304070,1.0,0.0,mcaud101,??,,,,43
CLE197304070,1.0,0.0,kalia101,??,,,,43
CLE197304070,1.0,0.0,browg101,??,,,,9
CLE197304070,1.0,1.0,torrr101,??,,,,W
CLE197304070,1.0,1.0,hendg001,??,,,,53.1-2
CLE197304070,1.0,1.0,chamc001,??,,,,HR/9.2-H
CLE197304070,1.0,1.0,ellij101,??,,,,13
CLE197304070,1.0,1.0,spikc101,??,,,,63
CLE197304070,2.0,0.0,cashn101,??,,,,3/FL
CLE197304070,2.0,0.0,simsd101,??,,,,13
CLE197304070,2.0,0.0,nortj101,??,,,,S9
CLE197304070,2.0,0.0,stanm101,??,,,,9
CLE197304070,2.0,1.0,duncd101,??,,,,63
CLE197304070,2.0,1.0,bellb001,??,,,,S7
CLE197304070,2.0,1.0,brohj101,??,,,,64(1)/FO
CLE197304070,2.0,1.0,cardl101,??,,,,D7.1-3
CLE197304070,2.0,1.0,torrr101,??,,,,5/P
CLE197304070,3.0,0.0,rodra101,??,,,,13
CLE197304070,3.0,0.0,brine101,??,,,,53
CLE197304070,3.0,0.0,mcaud101,??,,,,K
CLE197304070,3.0,1.0,hendg001,??,,,,D7
CLE197304070,3.0,1.0,chamc001,??,,,,K
CLE197304070,3.0,1.0,ellij101,??,,,,53
CLE197304070,3.0,1.0,spikc101,??,,,,7
CLE197304070,4.0,0.0,kalia101,??,,,,K
CLE197304070,4.0,0.0,browg101,??,,,,3/G
CLE197304070,4.0,0.0,cashn101,??,,,,8
CLE197304070,4.0,1.0,duncd101,??,,,,K
CLE197304070,4.0,1.0,bellb001,??,,,,8
CLE197304070,4.0,1.0,brohj101,??,,,,43
CLE197304070,5.0,0.0,simsd101,??,,,,D8
CLE197304070,5.0,0.0,nortj101,??,,,,W
CLE197304070,5.0,0.0,stanm101,??,,,,25(2)3(B)/GDP.1-2
CLE197304070,5.0,0.0,rodra101,??,,,,8
CLE197304070,5.0,1.0,cardl101,??,,,,W
CLE197304070,5.0,1.0,torrr101,??,,,,9
CLE197304070,5.0,1.0,hendg001,??,,,,64(1)3(B)/GDP
CLE197304070,6.0,0.0,brine101,??,,,,63
CLE197304070,6.0,0.0,mcaud101,??,,,,6/P
CLE197304070,6.0,0.0,kalia101,??,,,,W
CLE197304070,6.0,0.0,browg101,??,,,,K
CLE197304070,6.0,1.0,chamc001,??,,,,W
CLE197304070,6.0,1.0,ellij101,??,,,,53.1-2
CLE197304070,6.0,1.0,spikc101,??,,,,53
CLE197304070,6.0,1.0,duncd101,??,,,,K
CLE197304070,7.0,0.0,cashn101,??,,,,43
CLE197304070,7.0,0.0,simsd101,??,,,,5/FL
CLE197304070,7.0,0.0,nortj101,??,,,,4/P
CLE197304070,7.0,1.0,bellb001,??,,,,4/P
CLE197304070,7.0,1.0,brohj101,??,,,,13
CLE197304070,7.0,1.0,cardl101,??,,,,K
CLE197304070,8.0,0.0,stanm101,??,,,,HR/7
CLE197304070,8.0,0.0,rodra101,??,,,,63
CLE197304070,8.0,0.0,brine101,??,,,,S8
CLE197304070,8.0,0.0,mcaud101,??,,,,K
CLE197304070,8.0,0.0,kalia101,??,,,,K/C
CLE197304070,8.0,1.0,torrr101,??,,,,K
CLE197304070,8.0,1.0,hendg001,??,,,,8/F
CLE197304070,8.0,1.0,chamc001,??,,,,W
CLE197304070,8.0,1.0,ellij101,??,,,,K
CLE197304070,9.0,0.0,browg101,??,,,,43
CLE197304070,9.0,0.0,cashn101,??,,,,43
CLE197304070,9.0,0.0,simsd101,??,,,,3/G
CLE197304070,,,,,,,,"DATA:er:lolim101,2"
CLE197304070,,,,,,,,"DATA:er:perrg101,1"
CLE197304080,1.0,0.0,mcaud101,??,,,,D7
CLE197304080,1.0,0.0,rodra101,??,,,,1(B)/G/DP.2X3(16)
CLE197304080,1.0,0.0,nortj101,??,,,,W
CLE197304080,1.0,0.0,kalia101,??,,,,K
CLE197304080,1.0,1.0,torrr101,??,,,,9/L
CLE197304080,1.0,1.0,hendg001,??,,,,53
CLE197304080,1.0,1.0,chamc001,??,,,,6/P
CLE197304080,2.0,0.0,cashn101,??,,,,K
CLE197304080,2.0,0.0,browg101,??,,,,S9
CLE197304080,2.0,0.0,freeb103,??,,,,7
CLE197304080,2.0,0.0,stanm101,??,,,,D7.1-H
CLE197304080,2.0,0.0,brine101,??,,,,5/P
CLE197304080,2.0,1.0,ellij101,??,,,,9
CLE197304080,2.0,1.0,spikc101,??,,,,S7
CLE197304080,2.0,1.0,duncd101,??,,,,7
CLE197304080,2.0,1.0,bellb001,??,,,,8
CLE197304080,3.0,0.0,mcaud101,??,,,,7
CLE197304080,3.0,0.0,rodra101,??,,,,63
CLE197304080,3.0,0.0,nortj101,??,,,,6/P
CLE197304080,3.0,1.0,brohj101,??,,,,8
CLE197304080,3.0,1.0,cardl101,??,,,,7
CLE197304080,3.0,1.0,torrr101,??,,,,K
CLE197304080,4.0,0.0,kalia101,??,,,,K
CLE197304080,4.0,0.0,cashn101,??,,,,D8
CLE197304080,4.0,0.0,browg101,??,,,,S8.2-H
CLE197304080,4.0,0.0,freeb103,??,,,,64(1)3/GDP
