player_id,last,first,bats,throws,team_id,pos,player_name,year,team_name
aaroh101,Aaron,Hank,R,R,ATL,OF,Hank Aaron,1973,"N,Atlanta,Braves"
baked002,Baker,Dusty,R,R,ATL,OF,Dusty Baker,1973,"N,Atlanta,Braves"
blanl101,Blanks,Larvell,R,R,ATL,3B,Larvell Blanks,1973,"N,Atlanta,Braves"
browo101,Brown,Oscar,R,R,ATL,OF,Oscar Brown,1973,"N,Atlanta,Braves"
casap101,Casanova,Paul,R,R,ATL,C,Paul Casanova,1973,"N,Atlanta,Braves"
chead101,Cheadle,Dave,L,L,ATL,P,Dave Cheadle,1973,"N,Atlanta,Braves"
closa101,Closter,Al,L,L,ATL,P,Al Closter,1973,"N,Atlanta,Braves"
devia101,Devine,Adrian,R,R,ATL,P,Adrian Devine,1973,"N,Atlanta,Braves"
dietd101,Dietz,Dick,R,R,ATL,1B,Dick Dietz,1973,"N,Atlanta,Braves"
dobsp101,Dobson,Pat,R,R,ATL,P,Pat Dobson,1973,"N,Atlanta,Braves"
evand001,Evans,Darrell,L,R,ATL,3B,Darrell Evans,1973,"N,Atlanta,Braves"
fordw102,Ford,Wenty,R,R,ATL,P,Wenty Ford,1973,"N,Atlanta,Braves"
fostl101,Foster,Leo,R,R,ATL,SS,Leo Foster,1973,"N,Atlanta,Braves"
freej104,Freeman,Jimmy,L,L,ATL,P,Jimmy Freeman,1973,"N,Atlanta,Braves"
frisd101,Frisella,Danny,L,R,ATL,P,Danny Frisella,1973,"N,Atlanta,Braves"
garrr101,Garr,Ralph,L,R,ATL,OF,Ralph Garr,1973,"N,Atlanta,Braves"
gentg101,Gentry,Gary,R,R,ATL,P,Gary Gentry,1973,"N,Atlanta,Braves"
gilbr101,Gilbreath,Rod,R,R,ATL,3B,Rod Gilbreath,1973,"N,Atlanta,Braves"
goggc101,Goggin,Chuck,B,R,ATL,2B,Chuck Goggin,1973,"N,Atlanta,Braves"
harrr102,Harrison,Roric,R,R,ATL,P,Roric Harrison,1973,"N,Atlanta,Braves"
hoerj101,Hoerner,Joe,R,L,ATL,P,Joe Hoerner,1973,"N,Atlanta,Braves"
houst101,House,Tom,L,L,ATL,P,Tom House,1973,"N,Atlanta,Braves"
howal102,Howard,Larry,R,R,ATL,C,Larry Howard,1973,"N,Atlanta,Braves"
jacks102,Jackson,Sonny,L,R,ATL,OF,Sonny Jackson,1973,"N,Atlanta,Braves"
johnd105,Johnson,Davey,R,R,ATL,2B,Davey Johnson,1973,"N,Atlanta,Braves"
kellt102,Kelley,Tom,R,R,ATL,P,Tom Kelley,1973,"N,Atlanta,Braves"
leonm101,Leon,Max,R,R,ATL,P,Max Leon,1973,"N,Atlanta,Braves"
lum-m101,Lum,Mike,L,L,ATL,1B,Mike Lum,1973,"N,Atlanta,Braves"
milln101,Miller,Norm,L,R,ATL,OF,Norm Miller,1973,"N,Atlanta,Braves"
mortc102,Morton,Carl,R,R,ATL,P,Carl Morton,1973,"N,Atlanta,Braves"
neibg101,Neibauer,Gary,R,R,ATL,P,Gary Neibauer,1973,"N,Atlanta,Braves"
niekj001,Niekro,Joe,R,R,ATL,P,Joe Niekro,1973,"N,Atlanta,Braves"
niekp001,Niekro,Phil,R,R,ATL,P,Phil Niekro,1973,"N,Atlanta,Braves"
oatej101,Oates,Johnny,L,R,ATL,C,Johnny Oates,1973,"N,Atlanta,Braves"
pantj101,Panther,Jim,R,R,ATL,P,Jim Panther,1973,"N,Atlanta,Braves"
pepij101,Pepitone,Joe,L,L,ATL,1B,Joe Pepitone,1973,"N,Atlanta,Braves"
perem101,Perez,Marty,R,R,ATL,SS,Marty Perez,1973,"N,Atlanta,Braves"
pierj101,Pierce,Jack,L,R,ATL,1B,Jack Pierce,1973,"N,Atlanta,Braves"
reedr001,Reed,Ron,R,R,ATL,P,Ron Reed,1973,"N,Atlanta,Braves"
schur101,Schueler,Ron,R,R,ATL,P,Ron Schueler,1973,"N,Atlanta,Braves"
tepef101,Tepedino,Frank,L,L,ATL,1B,Frank Tepedino,1973,"N,Atlanta,Braves"
upshc101,Upshaw,Cecil,R,R,ATL,P,Cecil Upshaw,1973,"N,Atlanta,Braves"
velaf101,Velazquez,Freddie,R,R,ATL,C,Freddie Velazquez,1973,"N,Atlanta,Braves"
alleb105,Allen,Bernie,L,R,NYA,2B,Bernie Allen,1973,"A,New York,Yankees"
alouf101,Alou,Felipe,R,R,NYA,1B,Felipe Alou,1973,"A,New York,Yankees"
aloum101,Alou,Matty,L,L,NYA,OF,Matty Alou,1973,"A,New York,Yankees"
beenf101,Beene,Fred,B,R,NYA,P,Fred Beene,1973,"A,New York,Yankees"
blomr101,Blomberg,Ron,L,R,NYA,DH,Ron Blomberg,1973,"A,New York,Yankees"
buskt101,Buskey,Tom,R,R,NYA,P,Tom Buskey,1973,"A,New York,Yankees"
callj101,Callison,Johnny,L,R,NYA,OF,Johnny Callison,1973,"A,New York,Yankees"
clarh101,Clarke,Horace,B,R,NYA,2B,Horace Clarke,1973,"A,New York,Yankees"
cox-c101,Cox,Casey,R,R,NYA,P,Casey Cox,1973,"A,New York,Yankees"
dempr001,Dempsey,Rick,R,R,NYA,C,Rick Dempsey,1973,"A,New York,Yankees"
dobsp101,Dobson,Pat,R,R,NYA,P,Pat Dobson,1973,"A,New York,Yankees"
granw101,Granger,Wayne,R,R,NYA,P,Wayne Granger,1973,"A,New York,Yankees"
hartj102,Hart,Jim Ray,R,R,NYA,DH,Jim Ray Hart,1973,"A,New York,Yankees"
hegam101,Hegan,Mike,L,L,NYA,1B,Mike Hegan,1973,"A,New York,Yankees"
kekim101,Kekich,Mike,R,L,NYA,P,Mike Kekich,1973,"A,New York,Yankees"
klins101,Kline,Steve,R,R,NYA,P,Steve Kline,1973,"A,New York,Yankees"
lanih101,Lanier,Hal,R,R,NYA,SS,Hal Lanier,1973,"A,New York,Yankees"
lyles101,Lyle,Sparky,L,L,NYA,P,Sparky Lyle,1973,"A,New York,Yankees"
magnj101,Magnuson,Jim,R,L,NYA,P,Jim Magnuson,1973,"A,New York,Yankees"
mcdal101,McDaniel,Lindy,R,R,NYA,P,Lindy McDaniel,1973,"A,New York,Yankees"
mcdos101,McDowell,Sam,L,L,NYA,P,Sam McDowell,1973,"A,New York,Yankees"
medid101,Medich,Doc,R,R,NYA,P,Doc Medich,1973,"A,New York,Yankees"
michg101,Michael,Gene,B,R,NYA,SS,Gene Michael,1973,"A,New York,Yankees"
mosej101,Moses,Jerry,R,R,NYA,C,Jerry Moses,1973,"A,New York,Yankees"
munst101,Munson,Thurman,R,R,NYA,C,Thurman Munson,1973,"A,New York,Yankees"
murcb101,Murcer,Bobby,L,R,NYA,OF,Bobby Murcer,1973,"A,New York,Yankees"
nettg001,Nettles,Graig,L,R,NYA,3B,Graig Nettles,1973,"A,New York,Yankees"
pagad101,Pagan,Dave,R,R,NYA,P,Dave Pagan,1973,"A,New York,Yankees"
petef101,Peterson,Fritz,B,L,NYA,P,Fritz Peterson,1973,"A,New York,Yankees"
