game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw,player_name,bats,throws
PHA195304160,1.0,0.0,goodb101,??,,,,S8,Billy Goodman,L,R
PHA195304160,1.0,0.0,goodb101,??,,,,S8,Billy Goodman,L,R
PHA195304160,1.0,0.0,pierj102,??,,,,E3/SH.1-H(NR);BX3(935)(E3/TH),Jim Piersall,R,R
PHA195304160,1.0,0.0,pierj102,??,,,,E3/SH.1-H(NR);BX3(935)(E3/TH),Jim Piersall,R,R
PHA195304160,1.0,0.0,stepg101,??,,,,53,Gene Stephens,L,R
PHA195304160,1.0,0.0,stepg101,??,,,,53,Gene Stephens,L,R
PHA195304160,1.0,0.0,gernd101,??,,,,D/8S,Dick Gernert,R,R
PHA195304160,1.0,0.0,gernd101,??,,,,D/8S,Dick Gernert,R,R
PHA195304160,1.0,0.0,kellg102,??,,,,S8.2-H,George Kell,R,R
PHA195304160,1.0,0.0,kellg102,??,,,,S8.2-H,George Kell,R,R
PHA195304160,1.0,0.0,whits103,??,,,,D7.1-3,Sammy White,R,R
PHA195304160,1.0,0.0,whits103,??,,,,D7.1-3,Sammy White,R,R
PHA195304160,1.0,0.0,umpht101,??,,,,41,Tom Umphlett,R,R
PHA195304160,1.0,0.0,umpht101,??,,,,41,Tom Umphlett,R,R
PHA195304160,1.0,1.0,joose101,??,,,,53,Eddie Joost,R,R
PHA195304160,1.0,1.0,joose101,??,,,,53,Eddie Joost,R,R
PHA195304160,1.0,1.0,phild102,??,,,,S8,Dave Philley,B,R
PHA195304160,1.0,1.0,phild102,??,,,,S8,Dave Philley,B,R
PHA195304160,1.0,1.0,michc101,??,,,,S9.1-3,Cass Michaels,R,R
PHA195304160,1.0,1.0,michc101,??,,,,S9.1-3,Cass Michaels,R,R
PHA195304160,1.0,1.0,robie101,??,,,,3(B)63(1)/GDP.3-H(NR),Eddie Robinson,L,R
PHA195304160,1.0,1.0,robie101,??,,,,3(B)63(1)/GDP.3-H(NR),Eddie Robinson,L,R
PHA195304160,2.0,0.0,bollm101,??,,,,D7,Milt Bolling,R,R
PHA195304160,2.0,0.0,bollm101,??,,,,D7,Milt Bolling,R,R
PHA195304160,2.0,0.0,parnm101,??,,,,FC1/SH.2-3;B-1,Mel Parnell,L,L
PHA195304160,2.0,0.0,parnm101,??,,,,FC1/SH.2-3;B-1,Mel Parnell,L,L
PHA195304160,2.0,0.0,goodb101,??,,,,5(B)3(1)/LDP,Billy Goodman,L,R
PHA195304160,2.0,0.0,goodb101,??,,,,5(B)3(1)/LDP,Billy Goodman,L,R
PHA195304160,2.0,0.0,pierj102,??,,,,HP,Jim Piersall,R,R
PHA195304160,2.0,0.0,pierj102,??,,,,HP,Jim Piersall,R,R
PHA195304160,2.0,0.0,stepg101,??,,,,3/G,Gene Stephens,L,R
PHA195304160,2.0,0.0,stepg101,??,,,,3/G,Gene Stephens,L,R
PHA195304160,2.0,1.0,clara102,??,,,,53,Allie Clark,R,R
PHA195304160,2.0,1.0,clara102,??,,,,53,Allie Clark,R,R
PHA195304160,2.0,1.0,clara102,??,,,,53,Allie Clark,R,R
PHA195304160,2.0,1.0,clara102,??,,,,53,Allie Clark,R,R
