game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
SDN197404270,"""version 7RS(19) of 07/07/92""",PHI,SDN,SAN01,1974/04/27,0,0:00PM,night,false,davis901,pullf901,sudoe901,weyel901,"""PHI-SD""","""Chris Long""","""Chris Long""",1995/08/23 3:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,31407,joner101,schur101,,,
SDN197404280,"""version 7RS(19) of 07/07/92""",PHI,SDN,SAN01,1974/04/28,0,0:00PM,day,false,pullf901,sudoe901,weyel901,davis901,"""PHI-SD""","""Chris Long""","""Chris Long""",1995/08/23 3:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,12031,hardl101,linzf101,,,
SDN197404300,"""version 7RS(19) of 07/07/92""",MON,SDN,SAN01,1974/04/30,0,7:00PM,night,false,kiblj901,olsea901,rennd901,craws901,"""Padres""","""Bill Disney""","""Bill Disney""",1998/04/25 3:06AM,park,none,0,unknown,-1,unknown,unknown,night,158,9390,greib101,renks101,romov101,,
SDN197405010,"""version 7RS(19) of 07/07/92""",MON,SDN,SAN01,1974/05/01,0,1:00PM,day,false,olsea901,rennd901,craws901,kiblj901,"""SDN""","""David W. Smith""","""David W. Smith""",1999/03/21 11:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,12361,freid101,mcane101,,,
SDN197405090,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1974/05/09,0,0:00PM,night,false,steld901,tatat901,gormt101,willb901,"""Patterson/Dodge""","""David W. Smith""","""David W. Smith""",1993/10/19 4:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,18486,suttd001,greib101,,,
SDN197405100,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1974/05/10,0,0:00PM,night,false,tatat901,gormt101,willb901,steld901,"""Patterson/Dodge""","""David W. Smith""","""David W. Smith""",1993/10/19 4:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,182,23480,marsm101,romov101,,,
SDN197405110,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1974/05/11,0,0:00PM,night,false,gormt101,willb901,steld901,tatat901,"""Patterson/Dodge""","""David W. Smith""","""David W. Smith""",1993/11/24 4:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,164,29278,hougc001,corkm101,,,
SDN197405120,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1974/05/12,0,0:00PM,day,false,willb901,steld901,tatat901,gormt101,"""Patterson/Dodge""","""David W. Smith""","""David W. Smith""",1993/11/24 4:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,236,18810,hougc001,corkm101,,,
SDN197405130,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1974/05/13,0,0:00PM,night,false,dalej901,pelec901,pryop901,engeb901,"""Padres""","""Bill Disney""","""Bill Disney""",1998/05/26 7:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,36052,harrr102,arlis101,frisd101,,
SDN197405140,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1974/05/14,0,7:00PM,night,false,pelec901,pryop901,engeb901,dalej901,"""Padres""","""Bill Disney""","""Bill Disney""",1998/05/27 12:00PM,park,none,0,unknown,-1,unknown,unknown,night,172,8582,niekp001,greib101,houst101,,
SDN197405150,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1974/05/15,0,7:00PM,night,false,pryop901,engeb901,dalej901,pelec901,"""Padres""","""Bill Disney""","""Bill Disney""",1998/05/31 9:36PM,park,none,0,unknown,-1,unknown,unknown,night,150,9257,caprb101,freid101,,,
SDN197405160,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1974/05/16,0,0:00PM,night,false,engeb901,dalej901,pelec901,pryop901,"""Padres""","""Bill Disney""","""Bill Disney""",1998/06/01 1:36AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,8974,mortc102,troer101,,,
SDN197405230,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1974/05/23,0,7:00PM,night,false,willa901,harvd901,wendh901,colon901,"""Reds/Padres""","""Bill Disney""","""Bill Disney""",1997/03/12 5:42AM,park,none,0,unknown,-1,unknown,unknown,night,275,8167,spild001,normf101,,,
SDN197405240,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1974/05/24,0,7:00PM,night,false,harvd901,wendh901,colon901,willa901,"""Reds/Padres""","""Bill Disney""","""Bill Disney""",1997/03/12 6:52AM,park,none,0,unknown,-1,unknown,unknown,night,158,15987,gulld101,greib101,,,
SDN197405250,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1974/05/25,0,7:00PM,night,false,wendh901,colon901,willa901,harvd901,"""Reds/Padres""","""Bill Disney""","""Bill Disney""",1997/03/12 9:23AM,park,none,0,unknown,-1,unknown,unknown,night,189,44504,billj101,arlis101,,,
SDN197405260,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1974/05/26,0,1:00PM,day,false,colon901,willa901,harvd901,wendh901,"""Reds/Padres""","""Bill Disney""","""Bill Disney""",1997/03/12 6:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,182,13501,nelsr101,freid101,,,
SDN197406040,"""version 7RS(19) of 07/07/92""",CHN,SDN,SAN01,1974/06/04,0,7:30PM,night,false,pullf901,sudoe901,davis901,weyel901,"""Padres""","""Bill Disney""","""Bill Disney""",1998/07/23 5:48AM,park,none,0,unknown,-1,unknown,unknown,night,153,5808,hardl101,larod101,romov101,,
SDN197406050,"""version 7RS(19) of 07/07/92""",CHN,SDN,SAN01,1974/06/05,0,7:35PM,night,false,sudoe901,davis901,weyel901,pullf901,"""Cubs/Padres""","""Bill Disney""","""Bill Disney""",1998/07/24 9:25PM,park,none,0,unknown,-1,unknown,unknown,night,176,6934,romov101,burrr001,,,
SDN197406060,"""version 7RS(19) of 07/07/92""",CHN,SDN,SAN01,1974/06/06,0,7:30PM,night,false,davis901,weyel901,pullf901,sudoe901,"""Cubs/Padres""","""Bill Disney""","""Bill Disney""",1998/09/01 12:23AM,park,none,65,unknown,-1,unknown,unknown,night,138,6630,fraik101,joner101,,,
SDN197406070,"""version 7RS(19) of 07/07/92""",SLN,SDN,SAN01,1974/06/07,0,0:00PM,night,false,mcshj901,rungp901,(none),varge901,"""SLN/SDN""","""M. Dehler""","""M. Dehler""",1998/06/16 6:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,7969,freid101,curtj001,,,
SDN197406080,"""version 7RS(19) of 07/07/92""",SLN,SDN,SAN01,1974/06/08,0,0:00PM,night,false,rungp901,varge901,froeb901,mcshj901,"""SLN/SDN""","""M. Dehler""","""M. Dehler""",1998/06/18 8:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,27801,spild001,thomm102,romov101,,
SDN197406090,"""version 7RS(19) of 07/07/92""",SLN,SDN,SAN01,1974/06/09,0,1:00PM,day,false,varge901,froeb901,mcshj901,rungp901,"""SLN/SDN""","""M. Dehler""","""M. Dehler""",1998/06/18 8:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,13880,tomld001,garmm101,arlis101,,
SDN197406100,"""version 7RS(19) of 07/07/92""",PIT,SDN,SAN01,1974/06/10,0,7:30PM,night,false,olsea901,rennd901,craws901,kiblj901,"""Pirates/Padres""","""Bill Disney""","""Bill Disney""",1998/09/07 7:19AM,park,none,0,unknown,-1,unknown,unknown,night,199,7309,romov101,tekuk001,,,
SDN197406110,"""version 7RS(19) of 07/07/92""",PIT,SDN,SAN01,1974/06/11,0,7:30PM,night,false,rennd901,craws901,kiblj901,olsea901,"""Pirates/Padres""","""Bill Disney""","""Bill Disney""",1998/09/11 11:18PM,park,none,0,unknown,-1,unknown,unknown,night,135,9505,bretk101,joner101,,,
SDN197406120,"""version 7RS(19) of 07/07/92""",PIT,SDN,SAN01,1974/06/12,0,7:30PM,night,false,craws901,kiblj901,olsea901,rennd901,"""Pirates/Padres""","""Bill Disney""","""Bill Disney""",1998/09/12 2:12AM,park,none,0,unknown,-1,unknown,unknown,night,155,12336,freid101,demel101,tomld001,,
SDN197406240,"""version 7RS(19) of 07/07/92""",SFN,SDN,SAN01,1974/06/24,0,7:30PM,night,false,steld901,tatat901,gormt101,willb901,"""Padres/Giants""","""Bill Disney""","""Bill Disney""",1998/09/21 9:28PM,park,none,0,unknown,-1,unknown,unknown,night,143,27125,spild001,bryar101,romov101,,
SDN197406250,"""version 7RS(19) of 07/07/92""",SFN,SDN,SAN01,1974/06/25,0,0:00PM,night,false,tatat901,gormt101,willb901,steld901,"""Padres/Giants""","""Bill Disney""","""Bill Disney""",1998/09/22 10:42PM,park,none,0,unknown,-1,unknown,unknown,night,142,10860,palml101,willc101,,,
SDN197406260,"""version 7RS(19) of 07/07/92""",SFN,SDN,SAN01,1974/06/26,0,7:30PM,night,false,gormt101,willb901,steld901,tatat901,"""Padres/Giants""","""Bill Disney""","""Bill Disney""",1998/09/23 7:41AM,park,none,0,unknown,-1,unknown,unknown,night,117,13092,greib101,barrj101,,,
SDN197406270,"""version 7RS(19) of 07/07/92""",SFN,SDN,SAN01,1974/06/27,0,7:30PM,night,false,willb901,steld901,tatat901,gormt101,"""Padres/Giants""","""Bill Disney""","""Bill Disney""",1998/09/25 10:42AM,park,none,0,unknown,-1,unknown,unknown,night,138,11295,dacqj101,joner101,,,
SDN197406280,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1974/06/28,0,7:30PM,night,false,steld901,tatat901,gormt101,willb901,"""Padres""","""Bill Disney""","""Bill Disney""",1998/09/25 2:56PM,park,none,0,unknown,-1,unknown,unknown,night,158,10776,romov101,forsk001,hardl101,,
SDN197406290,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1974/06/29,0,6:00PM,night,false,tatat901,gormt101,willb901,steld901,"""Padres""","""Bill Disney""","""Bill Disney""",1998/09/28 1:52PM,park,none,0,unknown,-1,unknown,unknown,night,163,21594,grift101,spild001,,,
SDN197406301,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1974/06/30,1,1:00PM,day,false,gormt101,willb901,steld901,tatat901,"""Padres""","""Bill Disney""","""Bill Disney""",1998/10/01 10:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,0,cosgm101,palml101,forsk001,,
SDN197406302,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1974/06/30,2,0:00PM,day,false,willb901,steld901,tatat901,gormt101,"""Padres""","""Bill Disney""","""Bill Disney""",1998/10/02 6:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,218,22707,tomld001,johnj104,,,
SDN197407120,"""version 7RS(19) of 07/07/92""",MON,SDN,SAN01,1974/07/12,0,7:30PM,night,false,varge901,froeb901,mcshj901,rungp901,"""Padres""","""Bill Disney""","""Bill Disney""",1998/11/01 10:18PM,park,none,0,unknown,-1,unknown,unknown,night,114,24511,joner101,mcane101,,,
SDN197407130,"""version 7RS(19) of 07/07/92""",MON,SDN,SAN01,1974/07/13,0,6:00PM,night,false,froeb901,mcshj901,rungp901,varge901,"""Padres""","""Bill Disney""","""Bill Disney""",1998/11/03 10:56PM,park,none,0,unknown,-1,unknown,unknown,night,144,10649,freid101,roges001,,,
SDN197407141,"""version 7RS(19) of 07/07/92""",MON,SDN,SAN01,1974/07/14,1,1:00PM,day,false,mcshj901,rungp901,varge901,froeb901,"""Padres""","""Bill Disney""","""Bill Disney""",1998/11/06 7:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,0,torrm001,spild001,,,
SDN197407142,"""version 7RS(19) of 07/07/92""",MON,SDN,SAN01,1974/07/14,2,0:00PM,day,false,rungp901,varge901,froeb901,mcshj901,"""Padres""","""Bill Disney""","""Bill Disney""",1998/11/06 7:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,13107,blaid101,palml101,,,
SDN197407160,"""version 7RS(19) of 07/07/92""",PHI,SDN,SAN01,1974/07/16,0,0:00PM,night,false,pryop901,engeb901,dalej901,pelec901,"""PHI-SD""","""Chris Long""","""Chris Long""",1996/03/11 8:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,7927,romov101,hernj101,,,
SDN197407170,"""version 7RS(19) of 07/07/92""",PHI,SDN,SAN01,1974/07/17,0,0:00PM,night,false,engeb901,dalej901,pelec901,pryop901,"""PHI-SD""","""Chris Long""","""Chris Long""",1996/12/16 1:04AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,9031,joner101,lonbj101,,,
SDN197407180,"""version 7RS(19) of 07/07/92""",PHI,SDN,SAN01,1974/07/18,0,0:00PM,night,false,dalej901,pelec901,pryop901,engeb901,"""PHI-SD""","""Chris Long""","""Chris Long""",1996/12/16 10:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,185,8196,schur101,romov101,,,
SDN197407190,"""version 7RS(19) of 07/07/92""",NYN,SDN,SAN01,1974/07/19,0,0:00PM,night,false,willa901,harvd901,wendh901,colon901,"""Mets/Padres""","""Dobrow""","""Dobrow""",1998/06/22 6:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,11480,matlj101,spild001,,,
SDN197407200,"""version 7RS(19) of 07/07/92""",NYN,SDN,SAN01,1974/07/20,0,0:00PM,night,false,harvd901,wendh901,colon901,willa901,"""Padres/Mets""","""Dobrow""","""Dobrow""",1998/06/23 8:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,171,31342,koosj001,palml101,,,
SDN197407210,"""version 7RS(19) of 07/07/92""",NYN,SDN,SAN01,1974/07/21,0,1:00PM,day,false,wendh901,colon901,willa901,harvd901,"""Padres/Mets""","""Dobrow""","""Dobrow""",1998/06/24 11:21AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,7481,greib101,parkh101,,,
SDN197407300,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1974/07/30,0,0:00PM,night,false,weyel901,engeb901,pullf901,sudoe901,"""Hunter/SDN/LAN""","""David W. Smith""","""David W. Smith""",1999/03/18 10:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,160,24162,messa101,joner101,,,
SDN197407310,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1974/07/31,0,0:00PM,night,false,engeb901,pullf901,sudoe901,weyel901,"""Hunter/SDN""","""David W. Smith""","""David W. Smith""",1999/03/20 2:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,27820,rau-d101,freid101,,,
SDN197408041,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1974/08/04,1,1:00PM,day,false,pryop901,steld901,mcshj901,quicj901,"""Padres/Reds""","""Bill Disney""","""Bill Disney""",1997/09/17 7:40AM,park,none,0,unknown,-1,unknown,unknown,unknown,159,0,baned101,joner101,,,
SDN197408042,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1974/08/04,2,0:00PM,day,false,steld901,mcshj901,quicj901,pryop901,"""Reds/Padres""","""Bill Disney""","""Bill Disney""",1997/09/18 11:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,224,19883,gerhr101,borbp101,,,
SDN197408050,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1974/08/05,0,7:30PM,night,false,mcshj901,quicj901,pryop901,steld901,"""Padres""","""Greg Beston""","""Greg Beston""",1998/09/26 11:56AM,unknown,none,0,unknown,-1,unknown,unknown,night,172,13198,leonm101,gerhr101,houst101,,
SDN197408060,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1974/08/06,0,7:30PM,night,false,quicj901,pryop901,steld901,mcshj901,"""Padres""","""Greg Beston""","""Greg Beston""",1998/09/26 2:24PM,unknown,none,0,unknown,-1,unknown,unknown,night,144,9492,niekp001,greib101,,,
SDN197408230,"""version 7RS(19) of 07/07/92""",PIT,SDN,SAN01,1974/08/23,0,7:30PM,night,false,craws901,kiblj901,tatat901,rennd901,"""Padres/Pirates""","""Greg Beston""","""Greg Beston""",1998/09/30 7:12PM,unknown,none,0,unknown,-1,unknown,unknown,night,172,13443,reusj001,greib101,,,
SDN197408251,"""version 7RS(19) of 07/07/92""",PIT,SDN,SAN01,1974/08/25,1,1:00PM,day,false,kiblj901,tatat901,rennd901,craws901,"""Padres/Pirates""","""Greg Beston""","""Greg Beston""",1998/10/01 5:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,198,0,rookj101,palml101,,,
SDN197408252,"""version 7RS(19) of 07/07/92""",PIT,SDN,SAN01,1974/08/25,2,0:00PM,day,false,tatat901,rennd901,craws901,kiblj901,"""Padres/Pirates""","""Greg Beston""","""Greg Beston""",1998/10/01 7:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,177,11567,demel101,freid101,,,
SDN197408270,"""version 7RS(19) of 07/07/92""",SLN,SDN,SAN01,1974/08/27,0,7:30PM,night,false,wendh901,harvd901,dalej901,willa901,"""SLN/SDN""","""M. Dehler""","""M. Dehler""",1998/08/22 1:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,9782,spild001,gibsb101,,,
SDN197408280,"""version 7RS(19) of 07/07/92""",SLN,SDN,SAN01,1974/08/28,0,7:30PM,night,false,harvd901,dalej901,willa901,wendh901,"""SLN/SDN""","""M. Dehler""","""M. Dehler""",1998/08/22 4:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,9641,mcgll101,greib101,,,
SDN197408290,"""version 7RS(19) of 07/07/92""",SLN,SDN,SAN01,1974/08/29,0,7:30PM,night,false,dalej901,willa901,wendh901,harvd901,"""SLN/SDN""","""M. Dehler""","""M. Dehler""",1998/08/22 4:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,6042,curtj001,hardl101,,,
SDN197408301,"""version 7RS(19) of 07/07/92""",CHN,SDN,SAN01,1974/08/30,1,6:00PM,night,false,froeb901,rungp901,varge901,olsea901,"""Padres/Cubs""","""Greg Beston""","""Greg Beston""",1998/10/03 10:57AM,unknown,none,0,unknown,-1,unknown,none,sunny,187,0,fraik101,freid101,,,
SDN197408302,"""version 7RS(19) of 07/07/92""",CHN,SDN,SAN01,1974/08/30,2,9:42PM,night,false,rungp901,varge901,olsea901,froeb901,"""Padres/Cubs""","""Greg Beston""","""Greg Beston""",1998/10/03 11:47AM,unknown,none,0,unknown,-1,unknown,unknown,night,178,8773,larod101,johnm101,toddj102,,
SDN197409010,"""version 7RS(19) of 07/07/92""",CHN,SDN,SAN01,1974/09/01,0,1:00PM,day,false,varge901,olsea901,froeb901,rungp901,"""Padres/Cubs""","""Greg Beston""","""Greg Beston""",1998/10/03 2:01PM,unknown,none,68,unknown,-1,unknown,none,sunny,153,7128,reusr001,spild001,zamoo101,,
SDN197409110,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1974/09/11,0,7:30PM,night,false,steld901,mcshj901,pelec901,pryop901,"""Padres/Heiling""","""Greg Beston""","""Greg Beston""",1998/10/05 7:12PM,unknown,none,0,unknown,-1,unknown,unknown,night,106,2356,spild001,wilsd102,,,
SDN197409120,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1974/09/12,0,7:30PM,night,false,mcshj901,pelec901,pryop901,steld901,"""Padres/Heiling""","""Greg Beston""","""Greg Beston""",1998/10/05 7:36PM,unknown,none,0,unknown,-1,unknown,unknown,night,112,2471,greib101,grift101,,,
SDN197409130,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1974/09/13,0,7:30PM,night,false,pelec901,pryop901,steld901,mcshj901,"""Padres""","""Greg Beston""","""Greg Beston""",1998/10/06 6:48PM,unknown,none,0,unknown,-1,unknown,unknown,night,139,6537,caprb101,joner101,,,
SDN197409140,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1974/09/14,0,7:30PM,night,false,pryop901,steld901,mcshj901,pelec901,"""Padres""","""Greg Beston""","""Greg Beston""",1998/10/06 7:05PM,unknown,none,0,unknown,-1,unknown,unknown,night,176,17213,mortc102,freid101,,,
SDN197409150,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1974/09/15,0,1:00PM,day,false,steld901,mcshj901,pelec901,pryop901,"""Padres""","""Greg Beston""","""Greg Beston""",1998/10/06 8:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,6003,niekp001,mcinj101,,,
SDN197409160,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1974/09/16,0,7:30PM,night,false,colon901,willb901,davis901,gormt101,"""Reds/Padres""","""Bill Disney""","""Bill Disney""",1997/10/04 6:56AM,park,none,0,unknown,-1,unknown,unknown,night,160,5467,kirbc101,spild001,,,
SDN197409170,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1974/09/17,0,0:00PM,night,false,willb901,davis901,gormt101,colon901,"""Reds""","""Bill Disney""","""Bill Disney""",1997/10/05 2:02PM,park,none,67,fromcf,7,unknown,unknown,night,127,6428,greib101,billj101,,,
SDN197409180,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1974/09/18,0,7:30PM,night,false,davis901,gormt101,colon901,willb901,"""Reds/Padres""","""Bill Disney""","""Bill Disney""",1997/10/05 3:01PM,park,none,0,unknown,-1,unknown,unknown,night,143,33237,joner101,carrc103,hardl101,,
SDN197409240,"""version 7RS(19) of 07/07/92""",SFN,SDN,SAN01,1974/09/24,0,7:35PM,night,false,pullf901,sudoe901,weyel901,engeb901,"""Padres""","""Greg Beston""","""Greg Beston""",1998/10/06 8:29PM,unknown,none,0,unknown,-1,unknown,unknown,night,125,2654,gerhr101,sosae101,joner101,,
SDN197409250,"""version 7RS(19) of 07/07/92""",SFN,SDN,SAN01,1974/09/25,0,7:30PM,night,false,sudoe901,weyel901,engeb901,pullf901,"""Padres""","""Greg Beston""","""Greg Beston""",1998/10/07 4:49PM,unknown,none,0,unknown,-1,unknown,unknown,night,130,5070,hardl101,caldm001,greib101,,
SDN197409260,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1974/09/26,0,0:00PM,night,false,weyel901,engeb901,pullf901,sudoe901,"""Hunter/SDN""","""David W. Smith""","""David W. Smith""",1999/03/21 2:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,7794,marsm101,joner101,,,
SDN197409270,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1974/09/27,0,0:00PM,night,false,engeb901,pullf901,sudoe901,weyel901,"""Hunter""","""David W. Smith""","""David W. Smith""",1998/12/21 3:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,14253,spild001,brewj102,,,
SDN197409280,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1974/09/28,0,0:00PM,night,false,pullf901,sudoe901,weyel901,engeb901,"""Hunter""","""David W. Smith""","""David W. Smith""",1998/09/09 10:53AM,park,none,0,unknown,-1,unknown,unknown,unknown,151,41055,messa101,greib101,,,
MON197404160,"""version 7RS(19) of 07/07/92""",NYN,MON,MON01,1974/04/16,0,2:15PM,day,false,craws901,kiblj901,olsea901,rennd901,"""Mets""","""Fischthal""","""Fischthal""",1997/11/19 9:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,18425,renks101,seavt001,,,
MON197404170,"""version 7RS(19) of 07/07/92""",NYN,MON,MON01,1974/04/17,0,3:15PM,day,false,kiblj901,olsea901,rennd901,craws901,"""Mets""","""Fischthal""","""Fischthal""",1997/11/19 11:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,10007,roges001,stong102,,,
MON197404180,"""version 7RS(19) of 07/07/92""",NYN,MON,MON01,1974/04/18,0,3:15PM,day,false,olsea901,rennd901,craws901,kiblj901,"""Mets""","""Fischthal""","""Fischthal""",1997/11/19 11:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,8390,torrm001,sader101,taylc101,,
MON197405040,"""version 7RS(19) of 07/07/92""",SFN,MON,MON01,1974/05/04,0,0:00,day,false,pullf901,sudoe901,(none),davis901,"""Giants""","""Bill Disney""","""Bill Disney""",1998/05/19 9:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,12116,roges001,dacqj101,,,
