game_id,player_id,is_home,batting_order,field_pos_code,field_pos,event
SDN197404090,grosg001,0,0,1,P,start
SDN197404090,metzr101,0,0,2,C,start
SDN197404090,cedec001,0,0,3,1B,start
SDN197404090,watsb001,0,0,4,2B,start
SDN197404090,may-l101,0,0,5,3B,start
SDN197404090,raded103,0,0,6,SS,start
SDN197404090,edwaj101,0,0,7,LF,start
SDN197404090,helmt101,0,0,8,CF,start
SDN197404090,dierl101,0,0,9,RF,start
SDN197404090,tolab101,0,1,1,P,start
SDN197404090,beckg101,0,1,2,C,start
SDN197404090,colbn101,0,1,3,1B,start
SDN197404090,mccow101,0,1,4,2B,start
SDN197404090,grubj001,0,1,5,3B,start
SDN197404090,kendf101,0,1,6,SS,start
SDN197404090,thomd001,0,1,7,LF,start
SDN197404090,herne102,0,1,8,CF,start
SDN197404090,arlis101,0,1,9,RF,start
SDN197404090,garcr102,0,1,9,RF,sub
SDN197404090,troer101,0,1,9,RF,sub
SDN197404090,robed102,0,1,9,RF,sub
SDN197404090,mcinj101,0,1,9,RF,sub
SDN197404090,aloum101,0,1,9,RF,sub
SDN197404090,mcanj101,0,1,9,RF,sub
SDN197404090,grosg001,0,0,1,P,sub
SDN197404090,watsb001,0,0,4,2B,sub
SDN197404090,gallb101,0,0,5,3B,sub
SDN197404090,milbl001,0,0,8,CF,sub
SDN197404090,hiltd101,0,1,9,RF,sub
SDN197404090,corkm101,0,1,9,RF,sub
SDN197404090,schef102,0,0,9,RF,sub
SDN197404090,gastc101,0,1,8,CF,sub
SDN197404090,willb105,0,1,9,RF,sub
SDN197404090,morar102,0,1,8,CF,sub
SDN197404090,romov101,0,1,9,RF,sub
SDN197404100,grosg001,0,0,1,P,start
SDN197404100,metzr101,0,0,2,C,start
SDN197404100,cedec001,0,0,3,1B,start
SDN197404100,watsb001,0,0,4,2B,start
SDN197404100,may-m001,0,0,5,3B,start
SDN197404100,may-l101,0,0,6,SS,start
SDN197404100,raded103,0,0,7,LF,start
SDN197404100,helmt101,0,0,8,CF,start
SDN197404100,robed101,0,0,9,RF,start
SDN197404100,thomd001,0,1,1,P,start
SDN197404100,beckg101,0,1,2,C,start
SDN197404100,colbn101,0,1,3,1B,start
SDN197404100,mccow101,0,1,4,2B,start
SDN197404100,gastc101,0,1,5,3B,start
SDN197404100,kendf101,0,1,6,SS,start
SDN197404100,willb105,0,1,7,LF,start
SDN197404100,herne102,0,1,8,CF,start
SDN197404100,greib101,0,1,9,RF,start
SDN197404100,troer101,0,1,9,RF,sub
SDN197404100,grubj001,0,1,7,LF,sub
SDN197404100,garcr102,0,1,9,RF,sub
SDN197404100,gallb101,0,0,6,SS,sub
SDN197404100,grosg001,0,0,1,P,sub
SDN197404100,watsb001,0,0,4,2B,sub
SDN197404100,gallb101,0,0,6,SS,sub
SDN197404100,milbl001,0,0,8,CF,sub
SDN197404100,robed102,0,1,9,RF,sub
SDN197404100,corkm101,0,1,9,RF,sub
SDN197404100,menkd101,0,0,4,2B,sub
SDN197404100,hiltd101,0,1,8,CF,sub
SDN197404110,milbl001,0,0,1,P,start
SDN197404110,metzr101,0,0,2,C,start
SDN197404110,cedec001,0,0,3,1B,start
SDN197404110,watsb001,0,0,4,2B,start
SDN197404110,may-l101,0,0,5,3B,start
SDN197404110,raded103,0,0,6,SS,start
SDN197404110,browo102,0,0,7,LF,start
SDN197404110,may-m001,0,0,8,CF,start
SDN197404110,grift101,0,0,9,RF,start
SDN197404110,tolab101,0,1,1,P,start
SDN197404110,aloum101,0,1,2,C,start
SDN197404110,grubj001,0,1,3,1B,start
SDN197404110,colbn101,0,1,4,2B,start
SDN197404110,kendf101,0,1,5,3B,start
SDN197404110,robed102,0,1,6,SS,start
SDN197404110,thomd001,0,1,7,LF,start
SDN197404110,herne102,0,1,8,CF,start
SDN197404110,joner101,0,1,9,RF,start
SDN197404110,mcinj101,0,1,9,RF,sub
SDN197404110,beckg101,0,1,9,RF,sub
SDN197404110,greib101,0,1,9,RF,sub
SDN197404110,garcr102,0,1,9,RF,sub
SDN197404110,gallb101,0,0,5,3B,sub
SDN197404110,watsb001,0,0,4,2B,sub
SDN197404110,gallb101,0,0,5,3B,sub
SDN197404110,edwaj101,0,0,8,CF,sub
SDN197404110,menkd101,0,0,6,SS,sub
SDN197404110,gastc101,0,1,9,RF,sub
SDN197404110,romov101,0,1,9,RF,sub
SDN197404110,johnj104,0,0,9,RF,sub
SDN197404110,mccow101,0,1,8,CF,sub
SDN197404110,morar102,0,1,8,CF,sub
SDN197404110,hiltd101,0,1,9,RF,sub
SDN197404110,morar102,0,1,8,CF,sub
SDN197404110,troer101,0,1,9,RF,sub
SDN197404110,schef102,0,0,9,RF,sub
SDN197404120,bondb101,0,0,1,P,start
SDN197404120,speic001,0,0,2,C,start
SDN197404120,maddg001,0,0,3,1B,start
SDN197404120,mattg001,0,0,4,2B,start
SDN197404120,ontis101,0,0,5,3B,start
SDN197404120,kingd001,0,0,6,SS,start
SDN197404120,philm101,0,0,7,LF,start
SDN197404120,rudok101,0,0,8,CF,start
SDN197404120,willj102,0,0,9,RF,start
SDN197404120,tolab101,0,1,1,P,start
SDN197404120,thomd001,0,1,2,C,start
SDN197404120,aloum101,0,1,3,1B,start
SDN197404120,mccow101,0,1,4,2B,start
SDN197404120,grubj001,0,1,5,3B,start
SDN197404120,kendf101,0,1,6,SS,start
SDN197404120,robed102,0,1,7,LF,start
SDN197404120,herne102,0,1,8,CF,start
SDN197404120,arlis101,0,1,9,RF,start
