game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,away_pitcher,wp,lp,winner
ANA200504050,ANA,TEX,1,0,,N,colob001,dresr001,ANA
ANA200504060,ANA,TEX,1,0,,N,shoub001,prinb001,TEX
ANA200504070,ANA,TEX,2,0,,N,shies002,shoub001,ANA
ANA200504080,ANA,KCA,0,0,,N,bautd002,byrdp001,KCA
ANA200504090,ANA,KCA,1,0,,N,gregk001,limaj001,ANA
ANA200504100,ANA,KCA,0,1,,D,andeb002,colob001,KCA
ANA200504180,ANA,SEA,1,0,,N,byrdp001,selea001,ANA
ANA200504190,ANA,SEA,0,4,,D,moyej001,gregk001,SEA
ANA200504200,ANA,CLE,0,0,,N,colob001,westj001,ANA
ANA200504210,ANA,CLE,0,3,,N,rodrf003,davij005,ANA
ANA200504220,ANA,OAK,0,0,,N,yabuk001,rodrf003,OAK
ANA200504230,ANA,OAK,0,0,,N,woodj002,hared001,ANA
ANA200504240,ANA,OAK,0,0,,N,shies002,blanj001,ANA
ANA200505060,ANA,DET,1,0,,N,escok001,ledew001,ANA
ANA200505070,ANA,DET,0,0,,N,bondj001,colob001,DET
ANA200505080,ANA,DET,0,1,,D,marom001,washj001,DET
ANA200505090,ANA,CLE,0,1,,N,millk004,lackj001,CLE
ANA200505100,ANA,CLE,2,0,,N,byrdp001,sabac001,ANA
ANA200505110,ANA,CLE,1,0,,D,lee-c003,escok001,CLE
ANA200505230,ANA,CHA,0,0,,N,sante001,garlj001,ANA
ANA200505240,ANA,CHA,0,0,,N,martd004,yan-e001,CHA
ANA200505250,ANA,CHA,0,3,,N,garcf002,washj001,CHA
ANA200505260,ANA,CHA,1,0,,N,lackj001,contj002,ANA
ANA200505270,ANA,KCA,1,0,,N,shies002,macdm001,ANA
ANA200505280,ANA,KCA,0,0,,N,escok001,jensr001,ANA
ANA200505290,ANA,KCA,0,0,,D,colob001,hernr003,ANA
ANA200506130,ANA,WAS,2,0,,N,byrdp001,loaie001,ANA
ANA200506140,ANA,WAS,0,0,,N,majeg001,shies002,WAS
ANA200506150,ANA,WAS,0,0,,N,dresr001,colob001,WAS
ANA200506170,ANA,FLO,1,0,,N,shies002,mecij001,ANA
ANA200506180,ANA,FLO,0,0,,D,rodrf003,jonet003,ANA
ANA200506190,ANA,FLO,0,4,,D,leita001,sante001,FLO
ANA200506200,ANA,TEX,2,0,,N,byrdp001,younc003,ANA
ANA200506210,ANA,TEX,5,0,,N,colob001,parkc002,ANA
ANA200506220,ANA,TEX,4,0,,N,washj001,rogek001,ANA
ANA200506240,ANA,LAN,0,0,,N,lackj001,weavj002,ANA
ANA200506250,ANA,LAN,0,0,,N,sante001,pennb002,ANA
ANA200506260,ANA,LAN,0,2,,D,donnb001,wunsk001,ANA
ANA200507040,ANA,MIN,2,0,,N,silvc001,lackj001,MIN
ANA200507050,ANA,MIN,1,1,,N,sante001,bakes002,ANA
ANA200507060,ANA,MIN,0,0,,D,peraj002,santj003,ANA
ANA200507070,ANA,SEA,0,4,,N,pinej001,colob001,SEA
ANA200507080,ANA,SEA,0,0,,N,moyej001,washj001,SEA
ANA200507090,ANA,SEA,0,0,,N,franr001,lackj001,SEA
