game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,innings
CHN194306061,"""version 7RS(19) of 07/07/92""",BRO,CHN,1943/06/06,CHI11,1,0:00PM,day,false,347,"""Dick Cramer""","""Dick Cramer""",2011/11/09 8:10PM,barla901,rearb901,(none),goetl901,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,0,macom101,passc101,,,,
CHN194306062,"""version 7RS(19) of 07/07/92""",BRO,CHN,1943/06/06,CHI11,2,0:00PM,day,false,347,"""Dick Cramer/Smith""","""Dick Cramer/Smith""",2011/11/09 8:10PM,goetl901,rearb901,(none),barla901,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,31500,bithh101,davic103,derrp101,,,
CHN194306110,"""version 7RS(19) of 07/07/92""",CIN,CHN,1943/06/11,CHI11,0,0:00PM,day,false,"""525""","""DWV""","""DWV""",2014/11/29 1:34PM,mageg901,dunnt901,(none),stewb901,park,none,0,unknown,-1,unknown,unknown,unknown,126,5307,starr101,warnl101,shouc101,,,
CHN194306120,"""version 7RS(19) of 07/07/92""",CIN,CHN,1943/06/12,CHI11,0,0:00PM,day,false,"""130""","""D Lamoureaux""","""D Lamoureaux""",2007/12/20 12:54PM,dunnt901,stewb901,(none),mageg901,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,5547,shouc101,wyseh101,,,,
CHN194306131,"""version 7RS(19) of 07/07/92""",CIN,CHN,1943/06/13,CHI11,1,0:00PM,day,false,"""525""","""DWV""","""DWV""",2014/11/29 6:49PM,stewb901,mageg901,(none),dunnt901,park,none,0,unknown,-1,dry,none,sunny,140,0,ridde101,passc101,beggj101,,,
CHN194306132,"""version 7RS(19) of 07/07/92""",CIN,CHN,1943/06/13,CHI11,2,0:00PM,day,false,"""525""","""DWV""","""DWV""",2014/11/30 12:56PM,mageg901,dunnt901,(none),stewb901,park,none,0,unknown,-1,dry,none,sunny,97,28557,lee-b103,heuse101,,,,
CHN194306220,"""version 7RS(19) of 07/07/92""",PIT,CHN,1943/06/22,CHI11,0,0:00PM,day,false,"""101""","""David W. Smith""","""David W. Smith""",2016/11/13 11:06AM,mageg901,dunnt901,(none),stewb901,park,none,0,unknown,-1,unknown,unknown,unknown,104,3783,derrp101,podgj101,,,,
CHN194306231,"""version 7RS(19) of 07/07/92""",PIT,CHN,1943/06/23,CHI11,1,0:00PM,day,false,"""137,140,68,67,111,100""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2016/11/15 1:15PM,dunnt901,stewb901,(none),mageg901,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,0,passc101,hebew101,,,,
CHN194306232,"""version 7RS(19) of 07/07/92""",PIT,CHN,1943/06/23,CHI11,2,0:00PM,day,false,"""236,137,140,68,67,111""","""Dick Cramer""","""Dick Cramer""",2016/11/15 2:15PM,stewb901,mageg901,(none),dunnt901,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,8893,gornh101,flemb101,,,,
CHN194306240,"""version 7RS(19) of 07/07/92""",PIT,CHN,1943/06/24,CHI11,0,0:00PM,day,false,"""137,140,68,67,111,100,611""","""John Gabcik/RWood/RWood""","""David W. Smith/RWood/RWood""",2016/11/20 6:53PM,mageg901,dunnt901,(none),stewb901,park,none,0,unknown,-1,unknown,unknown,unknown,107,3217,sewer101,lee-b103,,,,
CHN194306250,"""version 7RS(19) of 07/07/92""",SLN,CHN,1943/06/25,CHI11,0,6:00PM,night,false,"""102,208,68,67,111,611""","""Jim Wohlenhaus,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2016/11/18 9:20AM,searz901,pineb101,(none),barla901,park,none,0,unknown,-1,unknown,unknown,unknown,137,6620,bithh101,white103,,,,
CHN194306260,"""version 7RS(19) of 07/07/92""",SLN,CHN,1943/06/26,CHI11,0,0:00PM,day,false,"""69,111,128,208""","""Jim Herdman""","""Jim Herdman""",2016/11/13 7:32PM,pineb101,barla901,(none),searz901,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,5092,derrp101,pollh101,,,,
CHN194306271,"""version 7RS(19) of 07/07/92""",SLN,CHN,1943/06/27,CHI11,1,0:00PM,day,false,"""210,102,208,68,67,111""","""Bill McMahon""","""David W. Smith""",2016/11/29 4:45PM,barla901,searz901,(none),pineb101,park,none,0,unknown,-1,unknown,unknown,unknown,135,0,krish101,passc101,brech101,,,
CHN194307210,"""version 7RS(19) of 07/07/92""",BSN,CHN,1943/07/21,CHI11,0,0:00PM,day,false,"""71,163,274,68,111,100""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2016/12/04 3:30PM,pineb101,barla901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,107,7094,bithh101,andrn101,,,,
CHN194307221,"""version 7RS(19) of 07/07/92""",BSN,CHN,1943/07/22,CHI11,1,0:00PM,day,false,"""271""","""Frownfelter""","""Frownfelter""",2016/03/29 5:55PM,barla901,pineb101,(none),(none),radio,none,0,unknown,-1,unknown,unknown,unknown,153,0,macfd101,derrp101,odomd101,,,
CHN194307230,"""version 7RS(19) of 07/07/92""",BSN,CHN,1943/07/23,CHI11,0,0:00PM,day,false,"""276""","""M. Pankin""","""M. Pankin""",2016/12/11 11:29AM,barla901,pineb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,4138,passc101,tobij103,,,,
CHN194307240,"""version 7RS(19) of 07/07/92""",NY1,CHN,1943/07/24,CHI11,0,0:00PM,day,false,"""68,98,104,111""","""Jim Herdman""","""Jim Herdman""",2016/11/26 2:27PM,stewb901,dunnt901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,121,7431,wyseh101,lohrb101,,,,
CHN194307251,"""version 7RS(19) of 07/07/92""",NY1,CHN,1943/07/25,CHI11,1,0:00PM,day,false,"""68,67,111,104,98,99,103,96""","""Dick Cramer""","""Dick Cramer""",2016/11/26 8:15AM,dunnt901,stewb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,107,0,bithh101,fiscr101,,,,
CHN194307252,"""version 7RS(19) of 07/07/92""",NY1,CHN,1943/07/25,CHI11,2,0:00PM,day,false,"""276""","""M. Pankin""","""M. Pankin""",2016/12/19 9:41PM,stewb901,dunnt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,127,33392,hanye101,meltc101,passc101,,,
CHN194307260,"""version 7RS(19) of 07/07/92""",NY1,CHN,1943/07/26,CHI11,0,0:00PM,day,false,"""98,68,67,111,104,99,193,96""","""Tom Thress""","""David W. Smith""",2016/11/28 11:07PM,dunnt901,stewb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,126,4713,feldh101,lee-b103,adama101,,,
CHN194307281,"""version 7RS(19) of 07/07/92""",BRO,CHN,1943/07/28,CHI11,1,0:00PM,day,false,347,"""Dick Cramer""","""Dick Cramer""",2011/11/27 5:10PM,conlj102,jordl901,(none),barrg901,unknown,none,0,unknown,-1,unknown,unknown,unknown,181,0,hanye101,macom101,,,,
CHN194307282,"""version 7RS(19) of 07/07/92""",BRO,CHN,1943/07/28,CHI11,2,0:00PM,day,false,347,"""Dick Cramer""","""Dick Cramer""",2011/11/27 4:40PM,jordl901,barrg901,(none),conlj102,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,25735,wyseh101,higbk101,,,,
CHN194307300,"""version 7RS(19) of 07/07/92""",BRO,CHN,1943/07/30,CHI11,0,0:00PM,day,false,347,"""Dick Cramer""","""Dick Cramer""",2011/11/28 7:30AM,barrg901,conlj102,(none),jordl901,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,16169,bithh101,allej102,,,,
CHN194308011,"""version 7RS(19) of 07/07/92""",PHI,CHN,1943/08/01,CHI11,1,0:00PM,day,false,"""266,119,68,67,111,611""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2016/11/29 8:30AM,goetl901,balll901,(none),rearb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,0,barrd101,passc101,,,,
CHN194308012,"""version 7RS(19) of 07/07/92""",PHI,CHN,1943/08/01,CHI11,2,0:00PM,day,false,"""266,119,68,67,111,611""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2016/11/29 10:00AM,balll901,rearb901,(none),goetl901,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,34086,gerha101,wyseh101,,,,
CHN194308050,"""version 7RS(19) of 07/07/92""",CIN,CHN,1943/08/05,CHI11,0,0:00PM,day,false,"""525""","""DWV""","""DWV""",2014/11/30 2:02PM,stewb901,dunnt901,(none),(none),park,none,0,unknown,-1,dry,none,sunny,111,8166,waltb102,bithh101,,,,
CHN194308060,"""version 7RS(19) of 07/07/92""",CIN,CHN,1943/08/06,CHI11,0,0:00PM,day,false,"""525""","""DWV""","""DWV""",2014/11/30 2:37PM,dunnt901,stewb901,(none),(none),park,none,0,unknown,-1,dry,none,sunny,157,6793,shouc101,hanye101,beggj101,,,
CHN194308070,"""version 7RS(19) of 07/07/92""",CIN,CHN,1943/08/07,CHI11,0,0:00PM,day,false,"""525""","""DWV""","""DWV""",2014/11/30 3:06PM,stewb901,dunnt901,(none),(none),park,none,0,unknown,-1,dry,none,cloudy,126,6823,vandj101,wyseh101,,,,
CHN194308081,"""version 7RS(19) of 07/07/92""",CIN,CHN,1943/08/08,CHI11,1,0:00PM,day,false,"""130""","""D Lamoureaux""","""D Lamoureaux""",2007/12/21 2:57PM,dunnt901,stewb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,121,0,passc101,ridde101,bithh101,,,
CHN194308082,"""version 7RS(19) of 07/07/92""",CIN,CHN,1943/08/08,CHI11,2,0:00PM,day,false,"""130""","""D Lamoureaux""","""D Lamoureaux""",2007/12/21 3:03PM,stewb901,dunnt901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,131,33092,waltb102,ericp101,,,,
CHN194309030,"""version 7RS(19) of 07/07/92""",PIT,CHN,1943/09/03,CHI11,0,0:00PM,day,false,"""137,140,68,67,111,100""","""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2017/01/14 9:56AM,barrg901,jordl901,(none),conlj102,park,none,0,unknown,-1,unknown,unknown,unknown,120,5717,sewer101,hanye101,,,,
CHN194309050,"""version 7RS(19) of 07/07/92""",PIT,CHN,1943/09/05,CHI11,0,0:00PM,day,false,"""209""","""M. Pankin""","""M. Pankin""",2017/01/14 4:26PM,conlj102,barrg901,(none),jordl901,park,none,0,unknown,-1,unknown,unknown,unknown,178,19999,branb101,ericp101,sewer101,,,
CHN194309061,"""version 7RS(19) of 07/07/92""",CIN,CHN,1943/09/06,CHI11,1,0:00PM,day,false,"""525""","""DWV""","""DWV""",2014/11/30 3:35PM,barrg901,jordl901,(none),conlj102,park,none,0,unknown,-1,dry,none,cloudy,111,0,ridde101,warnl101,,,,
CHN194309062,"""version 7RS(19) of 07/07/92""",CIN,CHN,1943/09/06,CHI11,2,0:00PM,day,false,"""525""","""DWV""","""DWV""",2014/11/30 4:03PM,jordl901,conlj102,(none),barrg901,park,none,0,unknown,-1,dry,none,cloudy,132,25260,vandj101,passc101,,,,
CHN194309100,"""version 7RS(19) of 07/07/92""",SLN,CHN,1943/09/10,CHI11,0,0:00PM,day,false,"""425""","""M. Pankin""","""M. Pankin""",2016/01/24 10:10AM,dunnt901,stewb901,(none),(none),radio,none,0,unknown,-1,unknown,unknown,unknown,120,2640,lanim101,passc101,,,,
CHN194309110,"""version 7RS(19) of 07/07/92""",SLN,CHN,1943/09/11,CHI11,0,0:00PM,day,false,"""68,102,208""","""Jim Herdman""","""Jim Herdman""",2017/01/12 3:07PM,stewb901,dunnt901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,116,4839,braza101,hanye101,,,,
CHN194309221,"""version 7RS(19) of 07/07/92""",PHI,CHN,1943/09/22,CHI11,1,0:00PM,day,false,"""266,119,68,67,111,100""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2017/01/12 8:45AM,goetl901,balll901,(none),rearb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,0,passc101,barrd101,,,,
CHN194309230,"""version 7RS(19) of 07/07/92""",PHI,CHN,1943/09/23,CHI11,0,0:00PM,day,false,"""266,119,68,67,111,100""","""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2017/01/14 5:04PM,rearb901,goetl901,(none),balll901,park,none,0,unknown,-1,unknown,unknown,unknown,124,1177,signw101,rowes101,burrj101,,,
CHN194309240,"""version 7RS(19) of 07/07/92""",PHI,CHN,1943/09/24,CHI11,0,0:00PM,day,false,"""266,119,68,67,111,100""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2017/01/15 8:30AM,goetl901,balll901,(none),rearb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,63,314,derrp101,lee-b103,,,,
CHN194309250,"""version 7RS(19) of 07/07/92""",BRO,CHN,1943/09/25,CHI11,0,0:00PM,day,false,347,"""Dick Cramer""","""Dick Cramer""",2011/12/04 12:45PM,barla901,pineb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,133,1803,wyseh101,ostef101,,,,
CHN194309261,"""version 7RS(19) of 07/07/92""",BRO,CHN,1943/09/26,CHI11,1,0:00PM,day,false,347,"""Dick Cramer""","""Dick Cramer""",2011/12/04 2:00PM,pineb101,barla901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,higbk101,passc101,,,,
CHN194309262,"""version 7RS(19) of 07/07/92""",BRO,CHN,1943/09/26,CHI11,2,0:00PM,day,false,347,"""Dick Cramer""","""Dick Cramer""",2011/12/04 5:00PM,barla901,pineb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,118,17006,hanye101,heade101,wyseh101,,,
CHN194309270,"""version 7RS(19) of 07/07/92""",NY1,CHN,1943/09/27,CHI11,0,0:00PM,day,false,"""98,104,99,103,96,68,67,111,100,611""","""Dick Cramer/RWood/RWood""","""Dick Cramer/RWood/RWood""",2017/01/15 9:30PM,stewb901,dunnt901,(none),mageg901,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,1523,primr101,allej102,,,,
CHN194309281,"""version 7RS(19) of 07/07/92""",NY1,CHN,1943/09/28,CHI11,1,0:00PM,day,false,"""107""","""David W. Smith""","""David W. Smith""",2017/01/16 2:10PM,dunnt901,mageg901,(none),stewb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,0,derrp101,sewaf101,,,,
CHN194309290,"""version 7RS(19) of 07/07/92""",NY1,CHN,1943/09/29,CHI11,0,0:00PM,day,false,"""68,67,111,104,99,98,103,96,100""","""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2017/01/22 8:26PM,stewb901,dunnt901,(none),mageg901,park,none,0,unknown,-1,unknown,unknown,unknown,201,1890,,,,,,
CHN194309300,"""version 7RS(19) of 07/07/92""",BSN,CHN,1943/09/30,CHI11,0,0:00PM,day,false,"""68,67,111,163,100""","""Stew Thornley/RWood""","""David W. Smith/RWood""",2017/01/22 9:32PM,conlj102,barrg901,(none),jordl901,park,none,0,unknown,-1,unknown,unknown,unknown,150,1981,hanye101,andrn101,,,,
CHN194310010,"""version 7RS(19) of 07/07/92""",BSN,CHN,1943/10/01,CHI11,0,0:00PM,day,false,"""68,67,111,163,100""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2017/01/20 8:45PM,barrg901,jordl901,(none),conlj102,unknown,none,0,unknown,-1,unknown,unknown,unknown,80,1152,signw101,barrr101,,,,
PIT194304270,"""version 7RS(19) of 07/07/92""",CIN,PIT,1943/04/27,PIT06,0,0:00PM,day,false,"""286""","""Bob Kapla""","""Bob Kapla""",2011/12/28 11:06AM,balll901,goetl901,(none),rearb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,11937,lannj101,starr101,rescx101,,,
PIT194304280,"""version 7RS(19) of 07/07/92""",CIN,PIT,1943/04/28,PIT06,0,0:00PM,day,false,"""286""","""Bob Kapla""","""Bob Kapla""",2011/12/28 11:35AM,goetl901,rearb901,(none),balll901,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,2121,ridde101,hebew101,beggj101,,,
PIT194304290,"""version 7RS(19) of 07/07/92""",CIN,PIT,1943/04/29,PIT06,0,0:00PM,day,false,"""286""","""Bob Kapla""","""Bob Kapla""",2011/12/28 1:38PM,balll901,goetl901,(none),rearb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,3146,vandj101,gornh101,,,,
PIT194305010,"""version 7RS(19) of 07/07/92""",CHN,PIT,1943/05/01,PIT06,0,0:00PM,day,false,"""68,67,111,140,276""","""Bill McMahon,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2016/10/20 8:32PM,balll901,goetl901,(none),rearb901,park,none,0,unknown,-1,unknown,unknown,unknown,141,2667,sewer101,passc101,,,,
PIT194305021,"""version 7RS(19) of 07/07/92""",CHN,PIT,1943/05/02,PIT06,1,0:00PM,day,false,"""286""","""Bob Kapla""","""Bob Kapla""",2010/12/02 5:27PM,goetl901,rearb901,(none),balll901,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,0,hebew101,bithh101,,,,
PIT194305022,"""version 7RS(19) of 07/07/92""",CHN,PIT,1943/05/02,PIT06,2,0:00PM,day,false,"""286""","""Bob Kapla""","""Bob Kapla""",2010/12/06 9:33AM,rearb901,balll901,(none),goetl901,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,16491,klinb101,barrd101,,,,
PIT194305091,"""version 7RS(19) of 07/07/92""",SLN,PIT,1943/05/09,PIT06,1,0:00PM,day,false,"""286""","""Bob Kapla""","""Bob Kapla""",2012/01/26 10:23AM,jordl901,conlj102,(none),barrg901,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,0,coopm101,hebew101,,,,
PIT194305092,"""version 7RS(19) of 07/07/92""",SLN,PIT,1943/05/09,PIT06,2,0:00PM,day,false,"""286""","""Bob Kapla""","""Bob Kapla""",2012/01/27 1:25PM,conlj102,barrg901,(none),jordl901,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,25887,,,,,,
PIT194305260,"""version 7RS(19) of 07/07/92""",BRO,PIT,1943/05/26,PIT06,0,0:00PM,day,false,347,"""Dick Cramer""","""Dick Cramer""",2011/10/29 7:30PM,jordl901,conlj102,(none),barrg901,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,2130,hebew101,macom101,,,,
PIT194305270,"""version 7RS(19) of 07/07/92""",BRO,PIT,1943/05/27,PIT06,0,0:00PM,night,false,347,"""Dick Cramer""","""Dick Cramer""",2011/10/29 8:30PM,conlj102,barrg901,(none),jordl901,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,14724,lannj101,meltr101,butcm101,,,
PIT194305280,"""version 7RS(19) of 07/07/92""",BRO,PIT,1943/05/28,PIT06,0,0:00PM,day,false,347,"""Dick Cramer""","""Dick Cramer""",2011/10/29 8:30PM,barrg901,jordl901,(none),conlj102,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,2456,heade101,gornh101,,,,
PIT194305290,"""version 7RS(19) of 07/07/92""",PHI,PIT,1943/05/29,PIT06,0,0:00PM,day,false,"""286""","""Bob Kapla""","""Bob Kapla""",2012/06/15 4:47PM,pineb101,searz901,(none),balll901,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,1727,rescx101,gerha101,,,,
PIT194305301,"""version 7RS(19) of 07/07/92""",PHI,PIT,1943/05/30,PIT06,1,0:00PM,day,false,"""280""","""Dick Cramer""","""Dick Cramer""",2016/10/28 10:30AM,searz901,balll901,(none),pineb101,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,0,sewer101,rowes101,,,,
PIT194305302,"""version 7RS(19) of 07/07/92""",PHI,PIT,1943/05/30,PIT06,2,0:00PM,day,false,"""286""","""Bob Kapla""","""Bob Kapla""",2012/06/17 12:31PM,balll901,pineb101,(none),searz901,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,7297,hebew101,krauj101,,,,
PIT194305311,"""version 7RS(19) of 07/07/92""",BSN,PIT,1943/05/31,PIT06,1,0:00PM,day,false,"""286""","""Bob Kapla""","""Bob Kapla""",2012/06/17 1:28PM,pineb101,searz901,(none),balll901,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,0,tobij103,branb101,,,,
PIT194305312,"""version 7RS(19) of 07/07/92""",BSN,PIT,1943/05/31,PIT06,2,0:00PM,day,false,"""286""","""Bob Kapla""","""Bob Kapla""",2012/06/17 2:02PM,searz901,balll901,(none),pineb101,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,14391,klinb101,salvm101,,,,
PIT194306020,"""version 7RS(19) of 07/07/92""",BSN,PIT,1943/06/02,PIT06,0,0:00PM,night,false,"""286""","""Bob Kapla""","""Bob Kapla""",2012/08/04 2:44PM,pineb101,searz901,(none),balll901,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,10162,rescx101,andrn101,,,,
PIT194306030,"""version 7RS(19) of 07/07/92""",NY1,PIT,1943/06/03,PIT06,0,0:00PM,day,false,"""286""",,"""Cliff Blau""",2016/11/13 8:21AM,stewb901,dunnt901,(none),mageg901,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,3051,sewer101,trink101,lannj101,,,
PIT194306040,"""version 7RS(19) of 07/07/92""",NY1,PIT,1943/06/04,PIT06,0,0:00PM,night,false,"""104,99,98,96,137,140""","""Jim Wohlenhaus""","""David W. Smith""",2016/10/29 8:33PM,dunnt901,mageg901,(none),stewb901,park,none,0,unknown,-1,unknown,unknown,unknown,143,14120,butcm101,mungv101,gornh101,,,
PIT194306050,"""version 7RS(19) of 07/07/92""",NY1,PIT,1943/06/05,PIT06,0,0:00PM,day,false,"""140,104,103,96""","""Tom Thress""","""David W. Smith""",2016/10/27 8:20AM,mageg901,stewb901,(none),dunnt901,park,none,0,unknown,-1,unknown,unknown,unknown,119,3186,hubbc101,rescx101,,,,
PIT194306061,"""version 7RS(19) of 07/07/92""",NY1,PIT,1943/06/06,PIT06,1,0:00PM,day,false,"""137""","""Dick Cramer""","""Dick Cramer""",2016/10/26 10:40AM,stewb901,mageg901,(none),dunnt901,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,0,klinb101,meltc101,,,,
PIT194306062,"""version 7RS(19) of 07/07/92""",NY1,PIT,1943/06/06,PIT06,2,0:00PM,day,false,"""209""","""Dick Cramer""","""Dick Cramer""",2016/10/26 4:40PM,dunnt901,mageg901,(none),stewb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,21358,hallj105,wittj101,,,,
