game_id,player_id,is_home,batting_order,field_pos_code,field_pos,event,player_name,team_id,pos
CHA202104080,merrw001,0,0,1,P,start,Whit Merrifield,KCA,OF
CHA202104080,merrw001,0,0,1,P,start,Whit Merrifield,KCA,OF
CHA202104080,benia002,0,0,2,C,start,Andrew Benintendi,KCA,OF
CHA202104080,benia002,0,0,2,C,start,Andrew Benintendi,KCA,OF
CHA202104080,santc002,0,0,3,1B,start,Carlos Santana,KCA,1B
CHA202104080,santc002,0,0,3,1B,start,Carlos Santana,KCA,1B
CHA202104080,peres002,0,0,4,2B,start,Salvador Perez,KCA,C
CHA202104080,peres002,0,0,4,2B,start,Salvador Perez,KCA,C
CHA202104080,solej001,0,0,5,3B,start,Jorge Soler,ATL,OF
CHA202104080,solej001,0,0,5,3B,start,Jorge Soler,KCA,OF
CHA202104080,solej001,0,0,5,3B,start,Jorge Soler,ATL,OF
CHA202104080,solej001,0,0,5,3B,start,Jorge Soler,KCA,OF
CHA202104080,dozih001,0,0,6,SS,start,Hunter Dozier,KCA,OF
CHA202104080,dozih001,0,0,6,SS,start,Hunter Dozier,KCA,OF
CHA202104080,isbek001,0,0,7,LF,start,Kyle Isbel,KCA,OF
CHA202104080,isbek001,0,0,7,LF,start,Kyle Isbel,KCA,OF
CHA202104080,taylm002,0,0,8,CF,start,Michael Taylor,KCA,OF
CHA202104080,taylm002,0,0,8,CF,start,Michael Taylor,KCA,OF
CHA202104080,lopen001,0,0,9,RF,start,Nicky Lopez,KCA,SS
CHA202104080,lopen001,0,0,9,RF,start,Nicky Lopez,KCA,SS
CHA202104080,kellb003,0,0,0,0,start,Brad Keller,KCA,P
CHA202104080,kellb003,0,0,0,0,start,Brad Keller,KCA,P
CHA202104080,eatoa002,0,1,1,P,start,Adam Eaton,CHA,OF
CHA202104080,eatoa002,0,1,1,P,start,Adam Eaton,ANA,OF
CHA202104080,eatoa002,0,1,1,P,start,Adam Eaton,CHA,OF
CHA202104080,eatoa002,0,1,1,P,start,Adam Eaton,ANA,OF
CHA202104080,robel002,0,1,2,C,start,Luis Robert,CHA,OF
CHA202104080,robel002,0,1,2,C,start,Luis Robert,CHA,OF
CHA202104080,abrej003,0,1,3,1B,start,Jose Abreu,CHA,1B
CHA202104080,abrej003,0,1,3,1B,start,Jose Abreu,CHA,1B
CHA202104080,moncy001,0,1,4,2B,start,Yoan Moncada,CHA,3B
CHA202104080,moncy001,0,1,4,2B,start,Yoan Moncada,CHA,3B
CHA202104080,mercy001,0,1,5,3B,start,Yermin Mercedes,CHA,C
CHA202104080,mercy001,0,1,5,3B,start,Yermin Mercedes,CHA,C
CHA202104080,grany001,0,1,6,SS,start,Yasmani Grandal,CHA,C
CHA202104080,grany001,0,1,6,SS,start,Yasmani Grandal,CHA,C
CHA202104080,willn001,0,1,7,LF,start,Nick Williams,CHA,OF
CHA202104080,willn001,0,1,7,LF,start,Nick Williams,CHA,OF
CHA202104080,madrn001,0,1,8,CF,start,Nick Madrigal,CHA,2B
CHA202104080,madrn001,0,1,8,CF,start,Nick Madrigal,CHA,2B
CHA202104080,mendd002,0,1,9,RF,start,Danny Mendick,CHA,SS
CHA202104080,mendd002,0,1,9,RF,start,Danny Mendick,CHA,SS
CHA202104080,lynnl001,0,1,0,0,start,Lance Lynn,CHA,P
CHA202104080,lynnl001,0,1,0,0,start,Lance Lynn,CHA,P
CHA202104080,zimmk001,0,0,0,0,sub,Kyle Zimmer,KCA,P
CHA202104080,zimmk001,0,0,0,0,sub,Kyle Zimmer,KCA,P
CHA202104080,hernc006,0,0,0,0,sub,Carlos Hernandez,KCA,P
CHA202104080,hernc006,0,0,0,0,sub,Carlos Hernandez,KCA,P
CHA202104080,stauj001,0,0,0,0,sub,Josh Staumont,KCA,P
CHA202104080,stauj001,0,0,0,0,sub,Josh Staumont,KCA,P
CHA202104080,daviw001,0,0,0,0,sub,Wade Davis,KCA,P
CHA202104080,daviw001,0,0,0,0,sub,Wade Davis,KCA,P
