year,game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher,home_ERA,vis_ERA
2021,ANA202107300,ANA,OAK,0,0,sandp002,bassc001,3.62,3.15
2021,ANA202107310,ANA,OAK,0,0,barrj003,irvic001,4.61,4.24
2021,ANA202108010,ANA,OAK,2,0,detmr001,jeffd001,7.4,3.6
2021,ANA202108101,ANA,TOR,0,0,guerj003,matzs001,6.06,3.82
2021,ANA202108102,ANA,TOR,0,2,suarj001,richt001,3.75,3.5
2021,ANA202108110,ANA,TOR,0,0,bundd001,manoa001,6.06,3.22
2021,ANA202108120,ANA,TOR,0,0,ohtas001,berrj001,3.18,3.52
2021,ANA202108130,ANA,HOU,0,0,sandp002,greiz001,3.62,4.16
2021,ANA202108140,ANA,HOU,2,0,barrj003,garcl007,4.61,
2021,ANA202108150,ANA,HOU,0,0,detmr001,mccul002,7.4,3.16
2021,ANA202108270,ANA,SDN,0,0,crisc002,musgj001,20.25,3.18
2021,ANA202108280,ANA,SDN,0,0,wanta001,weatr001,4.94,5.32
2021,ANA202108300,ANA,NYA,0,2,guerj003,peraw002,6.06,3.35
2021,ANA202108310,ANA,NYA,0,0,hergj001,tailj001,5.3,4.3
2021,ANA202109010,ANA,NYA,0,0,naugp001,coleg001,6.35,3.23
2021,ANA202109030,ANA,TEX,2,0,ohtas001,santd003,3.18,4.28
2021,ANA202109040,ANA,TEX,0,0,suarj001,allak001,3.75,5.41
2021,ANA202109050,ANA,TEX,0,0,junkj001,heart001,3.86,4.66
2021,ANA202109060,ANA,TEX,0,1,barrj003,alexa001,4.61,4.7
2021,ANA202109170,ANA,OAK,0,0,martj010,irvic001,9.0,4.24
2021,ANA202109180,ANA,OAK,0,3,suarj001,kaprj001,3.75,4.07
2021,ANA202109190,ANA,OAK,0,0,igler001,trivl001,2.57,3.18
2021,ANA202109200,ANA,HOU,0,2,barrj003,valdf001,4.61,3.14
2021,ANA202109210,ANA,HOU,0,0,naugp001,urquj001,6.35,3.62
2021,ANA202109220,ANA,HOU,0,2,selms001,garcy001,5.76,4.21
2021,ANA202109230,ANA,HOU,0,0,warra003,mccul002,1.77,3.16
2021,ANA202109240,ANA,SEA,0,1,hergj001,smitj002,5.3,4.99
2021,ANA202109250,ANA,SEA,2,0,diazj007,andet002,4.15,4.53
2021,ANA202109260,ANA,SEA,0,0,quijj001,gonzm005,4.56,3.96
2021,ARI202104090,ARI,CIN,0,0,youna002,perec004,6.58,6.38
2021,ARI202104100,ARI,CIN,0,0,smitr005,hoffj003,6.01,4.56
2021,ARI202104110,ARI,CIN,0,0,weavl001,delej003,4.25,8.35
2021,ARI202104120,ARI,OAK,0,1,bumgm001,bassc001,4.67,3.15
2021,ARI202104130,ARI,OAK,0,0,swara001,petiy001,9.49,3.92
2021,ARI202104270,ARI,SDN,0,0,kellm002,paddc001,4.44,5.07
2021,ARI202104280,ARI,SDN,0,0,smitr005,norta001,6.01,2.25
2021,ARI202104290,ARI,COL,0,0,smitc006,stepr002,4.83,3.13
2021,ARI202104300,ARI,COL,0,1,bumgm001,grayj003,4.67,4.59
2021,ARI202105010,ARI,COL,0,1,gallz001,gomba001,4.3,4.53
2021,ARI202105020,ARI,COL,0,0,devec001,bardd001,8.59,5.21
2021,ARI202105100,ARI,MIA,1,0,weavl001,hollj002,4.25,4.0
2021,ARI202105110,ARI,MIA,0,0,bumgm001,lopep002,4.67,3.07
2021,ARI202105120,ARI,MIA,1,2,peacm001,potec001,4.9,4.99
2021,ARI202105130,ARI,MIA,0,0,kellm002,roget003,4.44,2.64
2021,ARI202105140,ARI,WAS,0,6,smitr005,schem001,6.01,2.46
2021,ARI202105150,ARI,WAS,3,1,youna002,rossj002,6.58,4.17
2021,ARI202105160,ARI,WAS,0,0,crics001,fedde001,7.33,5.47
2021,ARI202105250,ARI,SFN,0,3,martc009,gausk001,10.69,2.81
2021,ARI202105260,ARI,SFN,1,0,youna002,tropn001,6.58,2.25
2021,ARI202105270,ARI,SLN,0,0,crics001,reyea004,7.33,3.24
2021,ARI202105280,ARI,SLN,1,4,bumgm001,woodj003,4.67,3.99
2021,ARI202105290,ARI,SLN,0,1,frans001,waina001,9.2,3.05
2021,ARI202105300,ARI,SLN,0,1,peacm001,kim-k001,4.9,3.46
2021,ARI202105310,ARI,NYN,0,0,kellm002,degrj001,4.44,1.08
2021,ARI202106010,ARI,NYN,0,0,youna002,may-t001,6.58,3.59
2021,ARI202106020,ARI,NYN,5,4,sorij001,castm002,5.06,3.45
2021,ARI202106110,ARI,ANA,0,0,buchr001,igler001,6.61,2.57
2021,ARI202106120,ARI,ANA,0,0,sorij001,claua001,5.06,5.51
2021,ARI202106130,ARI,ANA,0,2,duplj001,sandp002,13.15,3.62
2021,ARI202106180,ARI,LAN,0,0,mantj002,bauet001,3.4,2.59
2021,ARI202106190,ARI,LAN,0,2,peacm001,buehw001,4.9,2.47
2021,ARI202106200,ARI,LAN,0,0,youna002,cleag001,6.58,3.0
2021,ARI202106210,ARI,MIL,0,1,kellm002,andeb004,4.44,4.22
2021,ARI202106220,ARI,MIL,0,1,gallz001,peraf001,4.3,2.81
2021,ARI202106230,ARI,MIL,0,0,smitc006,woodb005,4.83,2.56
2021,ARI202107010,ARI,SFN,0,1,kellm002,cuetj001,4.44,4.08
2021,ARI202107020,ARI,SFN,0,0,gallz001,wooda002,4.3,3.83
2021,ARI202107030,ARI,SFN,0,0,buchr001,leond003,6.61,1.51
2021,ARI202107040,ARI,SFN,0,2,smitc006,desca001,4.83,3.17
2021,ARI202107060,ARI,COL,3,0,sorij001,bardd001,5.06,5.21
2021,ARI202107070,ARI,COL,0,0,peacm001,senza001,4.9,4.42
2021,ARI202107080,ARI,COL,0,0,weemj001,gonzc002,15.88,6.46
2021,ARI202107160,ARI,CHN,0,0,bumgm001,hendk001,4.67,4.77
2021,ARI202107170,ARI,CHN,0,0,sorij001,brotr001,5.06,5.26
2021,ARI202107180,ARI,CHN,0,0,kellm002,winkd001,4.44,5.22
2021,ARI202107190,ARI,PIT,0,0,smitc006,dejoc001,4.83,5.77
2021,ARI202107200,ARI,PIT,0,0,bukaj001,davia003,7.79,5.13
2021,ARI202107210,ARI,PIT,0,0,degeb001,unded001,7.56,4.33
2021,ARI202107300,ARI,LAN,0,0,peacm001,nelsj004,4.9,1.86
2021,ARI202107310,ARI,LAN,0,0,kellm002,vesia001,4.44,2.25
2021,ARI202108010,ARI,LAN,0,0,smitc006,uriaj001,4.83,2.96
2021,ARI202108020,ARI,SFN,0,0,aguim001,garcj006,6.43,2.62
2021,ARI202108030,ARI,SFN,0,0,bumgm001,cuetj001,4.67,4.08
2021,ARI202108040,ARI,SFN,0,0,gallz001,gausk001,4.3,2.81
2021,ARI202108050,ARI,SFN,2,0,gilbt001,roget002,3.15,2.22
2021,ARI202108120,ARI,SDN,0,2,smitc006,darvy001,4.83,4.22
2021,ARI202108130,ARI,SDN,0,0,clipt001,stamc001,3.2,3.06
2021,ARI202108140,ARI,SDN,5,0,gilbt001,musgj001,3.15,3.18
2021,ARI202108150,ARI,SDN,0,0,gallz001,knehr001,4.3,4.97
2021,ARI202108170,ARI,PHI,0,0,aguim001,gibsk002,6.43,3.71
2021,ARI202108180,ARI,PHI,0,1,casth002,suarr001,4.93,1.36
2021,ARI202108190,ARI,PHI,0,0,bumgm001,wheez001,4.67,2.78
2021,ARI202108300,ARI,SDN,0,3,gilbt001,stamc001,3.15,3.06
2021,ARI202108310,ARI,SDN,0,0,gallz001,snelb001,4.3,4.2
2021,ARI202109010,ARI,SDN,0,0,weavl001,darvy001,4.25,4.22
2021,ARI202109030,ARI,SEA,0,1,clart003,shefj001,4.98,6.83
2021,ARI202109040,ARI,SEA,4,3,smitc006,gonzm005,4.83,3.96
2021,ARI202109050,ARI,SEA,0,0,clart003,ramiy002,4.98,3.9
2021,ARI202109070,ARI,TEX,0,0,gallz001,lylej001,4.3,5.15
2021,ARI202109080,ARI,TEX,0,0,weavl001,cottj001,4.25,3.52
2021,ARI202109200,ARI,ATL,0,0,mejih001,webbj002,7.25,4.19
2021,ARI202109210,ARI,ATL,0,3,weavl001,smyld001,4.25,4.48
2021,ARI202109220,ARI,ATL,1,3,kellm002,andei001,4.44,3.58
2021,ARI202109230,ARI,ATL,0,0,popps001,webbj002,5.16,4.19
2021,ARI202109240,ARI,LAN,0,0,casth002,gonst001,4.93,3.23
2021,ARI202109250,ARI,LAN,1,0,gallz001,kersc001,4.3,3.55
2021,ARI202109260,ARI,LAN,0,2,mejih001,uriaj001,7.25,2.96
2021,ARI202110010,ARI,COL,0,0,wendj001,gilbl001,4.33,3.38
2021,ARI202110020,ARI,COL,6,0,gallz001,senza001,4.3,4.42
2021,ARI202110030,ARI,COL,0,0,wendj001,estec001,4.33,4.38
2021,ATL202104090,ATL,PHI,0,0,mortc002,wheez001,3.34,2.78
2021,ATL202104100,ATL,PHI,3,2,newcs001,brada001,4.73,3.71
2021,ATL202104110,ATL,PHI,3,0,smitw002,alvaj004,,4.2
2021,ATL202104120,ATL,MIA,1,0,webbj002,garcy001,4.19,4.21
2021,ATL202104130,ATL,MIA,3,0,friem001,curtj003,3.04,3.45
2021,ATL202104140,ATL,MIA,0,0,matzt001,curtj003,2.57,3.45
2021,ATL202104150,ATL,MIA,0,0,minta001,flord002,3.78,2.81
2021,ATL202104230,ATL,ARI,0,0,ynoah001,weavl001,4.05,4.25
2021,ATL202104251,ATL,ARI,0,0,wilsb003,gallz001,5.35,4.3
2021,ATL202104252,ATL,ARI,0,5,smyld001,bumgm001,4.48,4.67
2021,ATL202104260,ATL,CHN,4,0,mortc002,workb001,3.34,5.46
2021,ATL202104270,ATL,CHN,0,0,andei001,willt002,3.58,4.35
2021,ATL202104280,ATL,CHN,4,0,ynoah001,hendk001,4.05,4.77
2021,ATL202104290,ATL,CHN,0,2,wilsb003,alzoa001,5.35,4.58
2021,ATL202105070,ATL,PHI,0,7,mortc002,efliz001,3.34,4.17
2021,ATL202105080,ATL,PHI,0,2,webbj002,deloe001,4.19,6.37
2021,ATL202105090,ATL,PHI,4,1,ynoah001,nolaa001,4.05,4.63
2021,ATL202105110,ATL,TOR,1,0,minta001,thort002,3.78,4.78
2021,ATL202105120,ATL,TOR,0,0,jackl001,ryu-h001,1.98,4.37
2021,ATL202105130,ATL,TOR,2,0,smitw002,bergt001,,1.69
2021,ATL202105170,ATL,NYN,0,0,friem001,reids001,3.04,5.23
2021,ATL202105180,ATL,NYN,0,0,smitw002,famij001,,3.94
2021,ATL202105190,ATL,NYN,0,0,smitw002,barnj002,,6.28
2021,ATL202105200,ATL,PIT,0,2,webbj002,rodrr008,4.19,2.94
2021,ATL202105210,ATL,PIT,1,0,andei001,andet002,3.58,4.53
2021,ATL202105220,ATL,PIT,2,0,wilsb003,kellm003,5.35,6.17
2021,ATL202105230,ATL,PIT,3,1,friem001,brubj001,3.04,5.36
2021,ATL202105310,ATL,WAS,3,0,mortc002,rossj002,3.34,4.17
2021,ATL202106010,ATL,WAS,1,1,friem001,votha001,3.04,5.34
2021,ATL202106020,ATL,WAS,0,0,minta001,hudsd001,3.78,3.31
2021,ATL202106030,ATL,WAS,0,0,tomlj001,corbp001,6.57,5.82
2021,ATL202106040,ATL,LAN,1,0,andei001,uriaj001,3.58,2.96
2021,ATL202106050,ATL,LAN,0,1,mortc002,kersc001,3.34,3.55
2021,ATL202106060,ATL,LAN,0,0,friem001,bauet001,3.04,2.59
2021,ATL202106150,ATL,BOS,0,4,martc007,sawah001,3.95,3.06
2021,ATL202106160,ATL,BOS,0,2,grees005,riosy001,7.23,4.28
2021,ATL202106170,ATL,SLN,0,0,mortc002,gantj002,3.34,4.09
2021,ATL202106180,ATL,SLN,1,1,friem001,martc006,3.04,6.23
2021,ATL202106201,ATL,SLN,0,2,wilsb003,waina001,5.35,3.05
2021,ATL202106202,ATL,SLN,0,0,smyld001,kim-k001,4.48,3.46
2021,ATL202106290,ATL,NYN,0,0,minta001,smitd009,3.78,2.4
2021,ATL202106300,ATL,NYN,2,2,friem001,peted003,3.04,5.54
2021,ATL202107010,ATL,NYN,3,1,smitw002,lugos001,,3.5
2021,ATL202107020,ATL,MIA,1,0,smyld001,lopep002,4.48,3.07
2021,ATL202107030,ATL,MIA,0,0,mullk001,alcas001,4.17,3.19
2021,ATL202107040,ATL,MIA,0,0,smitw002,bassa001,,3.82
2021,ATL202107160,ATL,TBA,0,0,chavj001,wislm001,2.14,3.7
2021,ATL202107170,ATL,TBA,0,0,friem001,flemj001,3.04,5.09
2021,ATL202107180,ATL,TBA,1,0,minta001,sprij001,3.78,3.43
2021,ATL202107200,ATL,SDN,0,0,toust001,darvy001,4.5,4.22
2021,ATL202107211,ATL,SDN,0,0,mullk001,paddc001,4.17,5.07
2021,ATL202107212,ATL,SDN,0,4,smitw002,hudsd001,,3.31
2021,ATL202107300,ATL,MIL,4,0,toust001,boxbb001,4.5,3.34
2021,ATL202107310,ATL,MIL,0,0,chavj001,woodb005,2.14,2.56
2021,ATL202108010,ATL,MIL,0,1,mortc002,andeb004,3.34,4.22
2021,ATL202108060,ATL,WAS,2,0,sante002,fedde001,3.59,5.47
2021,ATL202108070,ATL,WAS,1,0,smitw002,macha003,,3.53
2021,ATL202108080,ATL,WAS,0,0,friem001,corbp001,3.04,5.82
2021,ATL202108100,ATL,CIN,0,0,smyld001,hembh001,4.48,5.59
2021,ATL202108110,ATL,CIN,1,0,sante002,simsl001,3.59,4.4
2021,ATL202108120,ATL,CIN,1,0,mullk001,gutiv001,4.17,4.74
2021,ATL202108230,ATL,NYA,0,0,ynoah001,montj004,4.05,3.83
2021,ATL202108240,ATL,NYA,2,0,mortc002,holmc001,3.34,3.6
2021,ATL202108270,ATL,SFN,0,2,minta001,watst001,3.78,3.92
2021,ATL202108280,ATL,SFN,0,1,ynoah001,webbl001,4.05,3.03
2021,ATL202108290,ATL,SFN,0,0,andei001,desca001,3.58,3.17
2021,ATL202109070,ATL,WAS,3,1,jackl001,harpr001,1.98,4.04
2021,ATL202109080,ATL,WAS,0,1,rodrr008,votha001,2.94,5.34
2021,ATL202109090,ATL,WAS,0,2,webbj002,suerw002,4.19,6.33
2021,ATL202109100,ATL,MIA,0,2,andei001,roget003,3.58,2.64
2021,ATL202109110,ATL,MIA,0,2,rodrr008,bassa001,2.94,3.82
2021,ATL202109120,ATL,MIA,0,0,webbj002,bassa001,4.19,3.82
2021,ATL202109140,ATL,COL,1,0,toust001,grayj003,4.5,4.59
2021,ATL202109150,ATL,COL,0,0,minta001,estec001,3.78,4.38
2021,ATL202109280,ATL,PHI,0,0,mortc002,wheez001,3.34,2.78
2021,ATL202109290,ATL,PHI,2,0,friem001,nolaa001,3.04,4.63
2021,ATL202109300,ATL,PHI,1,0,andei001,gibsk002,3.58,3.71
2021,ATL202110010,ATL,NYN,0,0,ynoah001,megit002,4.05,4.52
2021,ATL202110020,ATL,NYN,0,0,smyld001,carrc003,4.48,6.04
2021,ATL202110030,ATL,NYN,2,0,stris002,syndn001,3.86,9.0
2021,BAL202104080,BAL,BOS,2,2,harvm001,rodre004,6.27,4.74
2021,BAL202104100,BAL,BOS,2,2,tated001,barnm001,4.39,3.79
2021,BAL202104110,BAL,BOS,0,0,lopej004,piven001,6.07,4.53
2021,BAL202104131,BAL,SEA,0,1,scott003,montr004,5.17,6.39
2021,BAL202104132,BAL,SEA,0,0,valdc003,sadlc002,5.87,0.67
2021,BAL202104151,BAL,SEA,2,0,scott003,gonzm005,5.17,3.96
2021,BAL202104152,BAL,SEA,0,0,zimmb002,dunnj002,5.04,3.75
2021,BAL202104230,BAL,OAK,0,0,lopej004,irvic001,6.07,4.24
2021,BAL202104240,BAL,OAK,0,1,leblw001,bassc001,4.41,3.15
2021,BAL202104250,BAL,OAK,0,0,meanj001,luzaj001,3.62,6.61
2021,BAL202104260,BAL,NYA,1,0,harvm001,garcd003,6.27,6.48
2021,BAL202104270,BAL,NYA,0,1,zimmb002,klubc001,5.04,3.83
2021,BAL202104280,BAL,NYA,0,0,kremd001,germd001,7.55,4.58
2021,BAL202104290,BAL,NYA,1,0,scott003,loaij001,5.17,2.17
2021,BAL202105070,BAL,BOS,0,0,harvm001,rodre004,6.27,4.74
2021,BAL202105080,BAL,BOS,1,0,lowtz001,richg002,6.67,4.87
2021,BAL202105090,BAL,BOS,1,0,kremd001,piven001,7.55,4.53
2021,BAL202105100,BAL,BOS,0,0,scott003,andrm001,5.17,5.21
2021,BAL202105140,BAL,NYA,1,1,lakit001,klubc001,5.79,3.83
2021,BAL202105150,BAL,NYA,0,3,lopej004,germd001,6.07,4.58
2021,BAL202105160,BAL,NYA,2,4,zimmb002,kingm002,5.04,3.55
2021,BAL202105180,BAL,TBA,0,0,harvm001,kitta001,6.27,1.88
2021,BAL202105190,BAL,TBA,1,0,fry-p001,thomr007,6.08,2.38
2021,BAL202105200,BAL,TBA,0,0,kremd001,hillr001,7.55,3.86
2021,BAL202105310,BAL,MIN,0,0,pluta001,roget001,6.71,3.35
2021,BAL202106010,BAL,MIN,1,0,zimmb002,pinem001,5.04,3.62
2021,BAL202106020,BAL,MIN,0,0,wellt003,dobnr001,4.11,7.64
2021,BAL202106040,BAL,CLE,0,0,sulsc001,shawb001,2.7,3.49
2021,BAL202106050,BAL,CLE,1,2,meanj001,civaa001,3.62,3.84
2021,BAL202106060,BAL,CLE,1,0,lopej004,quanc001,6.07,2.89
2021,BAL202106080,BAL,NYN,0,2,zimmb002,peted003,5.04,5.54
2021,BAL202106090,BAL,NYN,1,2,harvm001,walkt004,6.27,4.47
2021,BAL202106180,BAL,TOR,1,0,wellt003,ray-r002,4.11,2.84
2021,BAL202106190,BAL,TOR,0,2,fry-p001,romaj004,6.08,2.14
2021,BAL202106200,BAL,TOR,1,0,harvm001,ryu-h001,6.27,4.37
2021,BAL202106210,BAL,HOU,0,0,akink001,odorj001,6.63,4.21
2021,BAL202106220,BAL,HOU,0,0,lopej004,greiz001,6.07,4.16
2021,BAL202106230,BAL,HOU,0,3,eshet001,urquj001,,3.62
2021,BAL202107060,BAL,TOR,0,1,watks003,matzs001,8.07,3.82
2021,BAL202107070,BAL,TOR,0,3,harvm001,ryu-h001,6.27,4.37
2021,BAL202107090,BAL,CHA,0,0,lopej004,keucd001,6.07,5.28
2021,BAL202107100,BAL,CHA,0,0,eshet001,gioll001,,3.53
2021,BAL202107110,BAL,CHA,2,0,wellt003,hendl001,4.11,2.54
2021,BAL202107230,BAL,WAS,0,0,fry-p001,corbp001,6.08,5.82
2021,BAL202107240,BAL,WAS,1,0,harvm001,lestj001,6.27,4.71
2021,BAL202107250,BAL,WAS,1,1,sulsc001,handb001,2.7,3.9
2021,BAL202107270,BAL,MIA,0,0,watks003,alcas001,8.07,3.19
2021,BAL202107280,BAL,MIA,0,2,scott003,okers001,5.17,2.75
2021,BAL202108060,BAL,TBA,1,0,fry-p001,rasmd002,6.08,2.84
2021,BAL202108070,BAL,TBA,0,0,watks003,mccls003,8.07,3.43
2021,BAL202108080,BAL,TBA,1,0,fry-p001,charj001,6.08,2.52
2021,BAL202108100,BAL,DET,0,0,akink001,funkk001,6.63,3.42
2021,BAL202108110,BAL,DET,0,0,harvm001,skubt001,6.27,4.34
2021,BAL202108120,BAL,DET,0,0,meanj001,mannm001,3.62,5.8
2021,BAL202108200,BAL,ATL,0,0,akink001,friem001,6.63,3.04
2021,BAL202108210,BAL,ATL,1,0,harvm001,smyld001,6.27,4.48
2021,BAL202108220,BAL,ATL,0,0,meanj001,toust001,3.62,4.5
2021,BAL202108240,BAL,ANA,1,0,watks003,guerj003,8.07,6.06
2021,BAL202108250,BAL,ANA,2,0,scott003,petrj001,5.17,15.0
2021,BAL202108260,BAL,ANA,0,1,akink001,pegue001,6.63,27.0
2021,BAL202108270,BAL,TBA,0,3,harvm001,mccls003,6.27,3.43
2021,BAL202108280,BAL,TBA,0,0,sulsc001,charj001,2.7,2.52
2021,BAL202108290,BAL,TBA,1,2,watks003,charj001,8.07,2.52
2021,BAL202109060,BAL,KCA,0,0,sulsc001,tapid001,2.7,2.67
2021,BAL202109070,BAL,KCA,4,0,baumm001,kowaj001,9.9,11.27
2021,BAL202109080,BAL,KCA,0,1,barrm004,stauj001,13.5,2.88
2021,BAL202109090,BAL,KCA,0,1,meanj001,hernc006,3.62,3.68
2021,BAL202109100,BAL,TOR,3,0,greec004,merrj001,7.11,4.85
2021,BAL202109111,BAL,TOR,2,0,wellt003,pearn001,4.11,4.2
2021,BAL202109112,BAL,TOR,0,0,akink001,richt001,6.63,3.5
2021,BAL202109120,BAL,TOR,0,5,lowtz001,matzs001,6.67,3.82
2021,BAL202109140,BAL,NYA,0,2,wella001,coleg001,6.75,3.23
2021,BAL202109150,BAL,NYA,0,0,wellt003,peraw002,4.11,3.35
2021,BAL202109160,BAL,NYA,0,0,sulsc001,peraw002,2.7,3.35
2021,BAL202109230,BAL,TEX,0,0,lowtz001,ottog001,6.67,9.26
2021,BAL202109240,BAL,TEX,0,2,greec004,sborj002,7.11,3.97
2021,BAL202109250,BAL,TEX,0,0,krisb001,lylej001,14.29,5.15
2021,BAL202109260,BAL,TEX,0,0,meanj001,cottj001,3.62,3.52
2021,BAL202109280,BAL,BOS,0,0,diplm001,salec001,4.5,3.16
2021,BAL202109290,BAL,BOS,0,0,lowtz001,eovan001,6.67,3.75
2021,BAL202109300,BAL,BOS,0,1,wella001,piven001,6.75,4.53
2021,BOS202104020,BOS,BAL,0,0,eovan001,meanj001,3.75,3.62
2021,BOS202104030,BOS,BAL,0,0,houct001,pluta001,3.52,6.71
2021,BOS202104040,BOS,BAL,0,3,richg002,zimmb002,4.87,5.04
2021,BOS202104050,BOS,TBA,0,0,piven001,wachm001,4.53,5.05
2021,BOS202104060,BOS,TBA,1,0,valdp002,thomr007,5.85,2.38
2021,BOS202104070,BOS,TBA,0,0,eovan001,yarbr001,3.75,5.11
2021,BOS202104170,BOS,CHA,0,2,ottaa001,heuec001,4.21,4.28
2021,BOS202104181,BOS,CHA,0,1,houct001,keucd001,3.52,5.28
2021,BOS202104182,BOS,CHA,0,1,perem004,fostm001,4.74,6.0
2021,BOS202104190,BOS,CHA,6,1,eovan001,gioll001,3.75,3.53
2021,BOS202104200,BOS,TOR,0,0,rodre004,ryu-h001,4.74,4.37
2021,BOS202104210,BOS,TOR,0,1,richg002,borur001,4.87,4.94
2021,BOS202104220,BOS,SEA,0,0,hernd004,montr004,3.38,6.39
2021,BOS202104230,BOS,SEA,2,1,sawah001,kikuy001,3.06,4.41
2021,BOS202104240,BOS,SEA,0,1,eovan001,flexc001,3.75,3.61
2021,BOS202104250,BOS,SEA,4,1,rodre004,margn001,4.74,8.25
2021,BOS202105040,BOS,DET,4,0,piven001,fulmm001,4.53,2.97
2021,BOS202105050,BOS,DET,0,0,whitg002,sotog003,1.96,3.39
2021,BOS202105060,BOS,DET,1,0,andrm001,langa001,5.21,4.04
2021,BOS202105110,BOS,OAK,1,0,hernd004,bassc001,3.38,3.15
2021,BOS202105120,BOS,OAK,1,0,rodre004,kaprj001,4.74,4.07
2021,BOS202105130,BOS,OAK,3,0,richg002,manas001,4.87,3.91
2021,BOS202105140,BOS,ANA,0,0,andrm001,watst001,5.21,3.92
2021,BOS202105150,BOS,ANA,1,0,perem004,bundd001,4.74,6.06
2021,BOS202105160,BOS,ANA,0,0,barnm001,igler001,3.79,2.57
2021,BOS202105250,BOS,ATL,1,0,richg002,mortc002,4.87,3.34
