game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs
ANA202104010,ANA,CHA,0,0
ANA202104020,ANA,CHA,1,0
ANA202104030,ANA,CHA,0,0
ANA202104040,ANA,CHA,2,0
ANA202104050,ANA,HOU,0,3
ANA202104060,ANA,HOU,2,0
ANA202104160,ANA,MIN,0,0
ANA202104190,ANA,TEX,0,0
ANA202104200,ANA,TEX,0,0
ANA202104210,ANA,TEX,1,0
ANA202105030,ANA,TBA,0,0
ANA202105040,ANA,TBA,0,1
ANA202105050,ANA,TBA,0,0
ANA202105060,ANA,TBA,0,0
ANA202105070,ANA,LAN,0,0
ANA202105080,ANA,LAN,0,0
ANA202105090,ANA,LAN,0,0
ANA202105170,ANA,CLE,1,1
ANA202105180,ANA,CLE,1,5
ANA202105190,ANA,CLE,0,1
ANA202105201,ANA,MIN,1,0
ANA202105202,ANA,MIN,1,4
ANA202105210,ANA,OAK,0,0
ANA202105220,ANA,OAK,0,1
ANA202105230,ANA,OAK,0,0
ANA202105250,ANA,TEX,1,0
ANA202105260,ANA,TEX,5,0
ANA202106030,ANA,SEA,0,0
ANA202106040,ANA,SEA,0,1
ANA202106050,ANA,SEA,1,0
ANA202106060,ANA,SEA,1,1
ANA202106070,ANA,KCA,4,0
ANA202106080,ANA,KCA,2,0
ANA202106090,ANA,KCA,0,0
ANA202106170,ANA,DET,0,0
ANA202106180,ANA,DET,0,0
ANA202106190,ANA,DET,0,0
ANA202106200,ANA,DET,0,0
ANA202106220,ANA,SFN,0,4
ANA202106230,ANA,SFN,0,0
ANA202107020,ANA,BAL,0,1
ANA202107030,ANA,BAL,2,0
ANA202107040,ANA,BAL,2,0
ANA202107050,ANA,BOS,0,0
ANA202107060,ANA,BOS,3,1
ANA202107070,ANA,BOS,2,0
ANA202107160,ANA,SEA,0,1
ANA202107170,ANA,SEA,0,0
ANA202107180,ANA,SEA,0,2
ANA202107260,ANA,COL,2,0
ANA202107270,ANA,COL,0,2
ANA202107280,ANA,COL,1,2
ANA202107290,ANA,OAK,0,3
ANA202107300,ANA,OAK,0,0
ANA202107310,ANA,OAK,0,0
ANA202108010,ANA,OAK,2,0
ANA202108101,ANA,TOR,0,0
ANA202108102,ANA,TOR,0,2
ANA202108110,ANA,TOR,0,0
ANA202108120,ANA,TOR,0,0
ANA202108130,ANA,HOU,0,0
ANA202108140,ANA,HOU,2,0
ANA202108150,ANA,HOU,0,0
ANA202108270,ANA,SDN,0,0
ANA202108280,ANA,SDN,0,0
ANA202108300,ANA,NYA,0,2
ANA202108310,ANA,NYA,0,0
ANA202109010,ANA,NYA,0,0
ANA202109030,ANA,TEX,2,0
ANA202109040,ANA,TEX,0,0
