game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,away_pitcher,wp,lp,winner
ATL198404030,ATL,PHI,0,1,,N,carls001,barkl001,PHI
ATL198404040,ATL,PHI,1,0,,D,mcmuc001,dennj001,ATL
ATL198404060,ATL,MON,0,1,,N,smitb001,daylk001,MON
ATL198404070,ATL,MON,0,0,,N,palmd001,falcp001,MON
ATL198404080,ATL,MON,1,0,,D,barkl001,lea-c001,ATL
ATL198404100,ATL,NYN,0,0,,N,swanc001,mcmuc001,NYN
ATL198404110,ATL,NYN,0,3,,N,terrw001,daylk001,NYN
ATL198404200,ATL,HOU,0,3,,N,garbg001,ruhlv001,ATL
ATL198404210,ATL,HOU,0,2,,N,dawlb001,bedrs001,HOU
ATL198404220,ATL,HOU,0,0,,D,niekj001,falcp001,HOU
ATL198404240,ATL,CIN,0,0,,N,barkl001,humet001,ATL
ATL198404250,ATL,CIN,0,1,,N,sotom001,daylk001,CIN
ATL198404260,ATL,CIN,1,0,,N,mcmuc001,russj001,ATL
ATL198405010,ATL,SDN,1,0,,N,showe001,mcmuc001,SDN
ATL198405030,ATL,SDN,0,0,,N,bedrs001,gossr001,ATL
ATL198405110,ATL,PIT,0,1,,N,forst001,tekuk001,ATL
ATL198405120,ATL,PIT,1,0,,N,perep001,guanc001,ATL
ATL198405130,ATL,PIT,0,0,,D,dedmj001,candj001,ATL
ATL198405250,ATL,SLN,0,0,,D,barkl001,lapod001,ATL
ATL198405260,ATL,SLN,0,3,,D,mahlr001,allen001,ATL
ATL198405270,ATL,SLN,2,7,,D,anduj001,mcmuc001,SLN
ATL198405280,ATL,SLN,0,0,,N,falcp001,cox-d001,ATL
ATL198405290,ATL,CHN,2,4,,N,perep001,brusw001,ATL
ATL198405300,ATL,CHN,0,2,,N,trous001,barkl001,CHN
ATL198406140,ATL,CIN,0,0,,N,barkl001,russj001,ATL
ATL198406150,ATL,CIN,0,0,,N,mahlr001,pastf001,ATL
ATL198406160,ATL,CIN,1,0,,N,powet001,bedrs001,CIN
ATL198406170,ATL,CIN,1,0,,D,perep001,owchb001,ATL
ATL198406190,ATL,SFN,3,5,,N,campr001,cornj001,ATL
ATL198406200,ATL,SFN,0,0,,D,barkl001,robij001,ATL
ATL198406210,ATL,SFN,0,0,,N,laskb001,mahlr001,SFN
ATL198406220,ATL,LAN,0,5,,N,welcb001,falcp001,LAN
ATL198406230,ATL,LAN,0,0,,D,valef001,perep001,LAN
ATL198406240,ATL,LAN,0,3,,D,penaa001,mcmuc001,LAN
ATL198406251,ATL,HOU,2,2,,N,lacom001,barkl001,HOU
ATL198406252,ATL,HOU,0,1,,N,mahlr001,maddm001,ATL
ATL198406260,ATL,HOU,0,0,,N,niekj001,campr001,HOU
ATL198406270,ATL,HOU,4,1,,N,perep001,scotm001,ATL
ATL198407020,ATL,MON,0,1,,D,palmd001,perep001,MON
ATL198407030,ATL,MON,0,0,,N,mcmuc001,gullb001,ATL
ATL198407040,ATL,MON,0,2,,N,lea-c001,bedrs001,MON
ATL198407120,ATL,NYN,0,0,,N,orosj001,moord001,NYN
ATL198407130,ATL,NYN,0,3,,N,terrw001,perep001,NYN
ATL198407140,ATL,NYN,0,2,,N,bereb001,mcmuc001,NYN
ATL198407150,ATL,NYN,1,0,,D,moord001,goodd001,ATL
ATL198407190,ATL,PHI,0,5,,N,koosj001,mcmuc001,PHI
ATL198407200,ATL,PHI,0,0,,N,barkl001,hudsc001,ATL
ATL198407210,ATL,PHI,0,2,,D,campr001,grosk001,ATL
ATL198407220,ATL,PHI,0,2,,D,carls001,mahlr001,PHI
ATL198408030,ATL,SFN,0,0,,N,moord001,mintg001,ATL
ATL198408040,ATL,SFN,0,2,,N,calvm001,mcmuc001,SFN
ATL198408050,ATL,SFN,1,0,,D,laveg001,garbg001,SFN
ATL198408060,ATL,LAN,1,0,,N,mahlr001,honer001,ATL
ATL198408070,ATL,LAN,0,0,,N,howek001,moord001,LAN
ATL198408080,ATL,LAN,0,0,,N,welcb001,brizt001,LAN
ATL198408090,ATL,LAN,0,0,,N,herso001,campr001,LAN
ATL198408101,ATL,SDN,0,0,,N,bedrs001,dravd001,ATL
ATL198408102,ATL,SDN,0,0,,N,hawka001,falcp001,SDN
ATL198408110,ATL,SDN,0,0,,N,thurm001,mahlr001,SDN
ATL198408120,ATL,SDN,2,0,,D,perep001,white001,ATL
ATL198408140,ATL,PIT,0,0,,N,campr001,candj001,ATL
ATL198408150,ATL,PIT,6,0,,N,bedrs001,rhodr001,ATL
ATL198408160,ATL,PIT,1,0,,N,tudoj001,mahlr001,PIT
ATL198408280,ATL,SLN,0,0,,N,suttb001,garbg001,SLN
ATL198408290,ATL,SLN,0,1,,N,allen001,mcmuc001,SLN
ATL198408300,ATL,CHN,0,0,,N,smitl001,garbg001,CHN
ATL198408310,ATL,CHN,1,1,,N,moord001,smitl001,ATL
ATL198409010,ATL,CHN,0,0,,D,bordr001,mcmuc001,CHN
ATL198409020,ATL,CHN,0,0,,D,ruthd001,mahlr001,CHN
ATL198409030,ATL,HOU,1,0,,N,mcmuc001,ruhlv001,ATL
ATL198409040,ATL,HOU,1,0,,N,moord001,dipif001,ATL
ATL198409140,ATL,SFN,0,0,,N,mintg001,moord001,SFN
ATL198409150,ATL,SFN,1,0,,N,campr001,krukm001,ATL
ATL198409160,ATL,SFN,3,0,,D,mahlr001,laskb001,ATL
ATL198409170,ATL,LAN,0,3,,N,welcb001,perep001,LAN
ATL198409180,ATL,LAN,0,1,,N,garbg001,hootb001,ATL
