game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,inputter,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
CIN198405110,SLN,CIN,CIN08,1984/05/11,0,0:00PM,night,false,pullf901,crawj901,westj901,harvd901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,139,23056,russj001,lapod001,franj001,,
CIN198405120,SLN,CIN,CIN08,1984/05/12,0,0:00PM,day,false,crawj901,westj901,harvd901,pullf901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,134,24365,sotom001,suttb001,,,
CIN198405130,SLN,CIN,CIN08,1984/05/13,0,0:00PM,day,false,westj901,harvd901,pullf901,crawj901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,168,15555,stupj001,owchb001,suttb001,,
CIN198405150,CHN,CIN,CIN08,1984/05/15,0,0:00PM,night,false,engeb901,palld901,rungp901,marsr901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,158,13074,noled001,pastf001,stodt001,,
CIN198405160,CHN,CIN,CIN08,1984/05/16,0,0:00PM,night,false,palld901,rungp901,marsr901,engeb901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,161,12899,trous001,russj001,,,
CIN198405170,CHN,CIN,CIN08,1984/05/17,0,0:00PM,day,false,rungp901,marsr901,engeb901,palld901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,162,18974,sotom001,ruthd001,,,
CIN198405290,PIT,CIN,CIN08,1984/05/29,0,0:00PM,night,false,marsr901,engeb901,ripps901,rungp901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,197,10411,powet001,tekuk001,,,
CIN198405300,PIT,CIN,CIN08,1984/05/30,0,0:00PM,night,false,engeb901,ripps901,rungp901,marsr901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,229,11608,owchb001,robid001,,,
CIN198405310,ATL,CIN,CIN08,1984/05/31,0,0:00PM,night,false,rennd901,marsr901,monte901,weyel901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,147,2472,mahlr001,pastf001,,,
CIN198406011,ATL,CIN,CIN08,1984/06/01,1,0:00PM,night,false,monte901,grege901,weyel901,rennd901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,144,0,mcmuc001,bereb001,bedrs001,,
CIN198406012,ATL,CIN,CIN08,1984/06/01,2,0:00PM,night,false,grege901,weyel901,rennd901,monte901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,150,29650,falcp001,powet001,bedrs001,,
CIN198406020,ATL,CIN,CIN08,1984/06/02,0,0:00PM,night,false,weyel901,rennd901,monte901,grege901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,132,24814,perep001,owchb001,forst001,,
CIN198406030,ATL,CIN,CIN08,1984/06/03,0,0:00PM,day,false,rennd901,monte901,grege901,weyel901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,156,27931,forst001,powet001,,,
CIN198406190,LAN,CIN,CIN08,1984/06/19,0,0:00PM,night,false,kiblj901,froeb901,harrl901,quicj901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,166,18568,pricj001,valef001,powet001,,
CIN198406200,LAN,CIN,CIN08,1984/06/20,0,0:00PM,night,false,froeb901,harrl901,quicj901,kiblj901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,143,16781,russj001,penaa001,,,
CIN198406210,LAN,CIN,CIN08,1984/06/21,0,0:00PM,night,false,harrl901,quicj901,kiblj901,froeb901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,191,18463,hootb001,powet001,herso001,,
CIN198406220,SDN,CIN,CIN08,1984/06/22,0,0:00PM,night,false,steld901,mcshj901,brocf901,willb901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,166,23552,franj001,gossr001,,,
CIN198406230,SDN,CIN,CIN08,1984/06/23,0,0:00PM,night,false,mcshj901,brocf901,willb901,steld901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,152,22192,thurm001,pulec001,,,
CIN198406240,SDN,CIN,CIN08,1984/06/24,0,0:00PM,day,false,brocf901,willb901,steld901,mcshj901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,227,19183,dravd001,humet001,,,
CIN198406290,MON,CIN,CIN08,1984/06/29,0,0:00PM,night,false,engeb901,palld901,demud901,rungp901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,160,24385,lea-c001,scheb001,,,
CIN198406300,MON,CIN,CIN08,1984/06/30,0,0:00PM,night,false,palld901,demud901,rungp901,engeb901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,128,26966,sotom001,smitb001,,,
CIN198407010,MON,CIN,CIN08,1984/07/01,0,0:00PM,day,false,demud901,rungp901,engeb901,palld901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,145,26489,russj001,roges001,,,
CIN198407160,PHI,CIN,CIN08,1984/07/16,0,0:00PM,night,false,pullf901,harvd901,westj901,crawj901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,135,15460,grosk001,humet001,,,
CIN198407170,PHI,CIN,CIN08,1984/07/17,0,0:00PM,night,false,harvd901,westj901,crawj901,pullf901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,143,14083,carls001,pricj001,holla001,,
CIN198407180,PHI,CIN,CIN08,1984/07/18,0,0:00PM,night,false,westj901,crawj901,pullf901,harvd901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,153,13539,rawls001,russj001,holla001,,
CIN198407190,NYN,CIN,CIN08,1984/07/19,0,0:00PM,night,false,tatat901,willc901,dalej901,wendh901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,197,13257,sotom001,bereb001,franj001,,
CIN198407200,NYN,CIN,CIN08,1984/07/20,0,0:00PM,night,false,willc901,dalej901,wendh901,tatat901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,202,17020,orosj001,leslb001,,,
CIN198407210,NYN,CIN,CIN08,1984/07/21,0,0:00PM,night,false,dalej901,wendh901,tatat901,willc901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,144,27655,ferns001,humet001,siskd001,,
CIN198407220,NYN,CIN,CIN08,1984/07/22,0,0:00PM,day,false,wendh901,tatat901,willc901,dalej901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,166,19420,gormt001,catok001,orosj001,,
CIN198407310,SFN,CIN,CIN08,1984/07/31,0,0:00PM,night,false,harrl901,froeb901,quicj901,davig901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,139,12310,tibbj001,robij001,,,
CIN198408010,SFN,CIN,CIN08,1984/08/01,0,0:00PM,night,false,froeb901,quicj901,davig901,harrl901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,136,10138,pricj001,laveg001,,,
CIN198408020,SFN,CIN,CIN08,1984/08/02,0,0:00PM,night,false,quicj901,davig901,harrl901,froeb901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,151,9115,krukm001,pastf001,mintg001,,
CIN198408030,LAN,CIN,CIN08,1984/08/03,0,0:00PM,night,false,mcshj901,brocf901,willc901,ripps901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,171,18266,welcb001,sotom001,howek001,,
CIN198408040,LAN,CIN,CIN08,1984/08/04,0,0:00PM,day,false,brocf901,willc901,ripps901,mcshj901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,233,20413,zachp001,humet001,,,
CIN198408050,LAN,CIN,CIN08,1984/08/05,0,0:00PM,day,false,willc901,ripps901,mcshj901,brocf901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,177,25302,powet001,reusj001,,,
CIN198408060,SDN,CIN,CIN08,1984/08/06,0,0:00PM,night,false,grege901,rennd901,weyel901,monte901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,135,10798,gossr001,pricj001,,,
CIN198408070,SDN,CIN,CIN08,1984/08/07,0,0:00PM,night,false,rennd901,weyel901,monte901,grege901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,179,11767,powet001,harrg001,,,
CIN198408080,SDN,CIN,CIN08,1984/08/08,0,0:00PM,night,false,weyel901,monte901,grege901,rennd901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,148,11222,sotom001,gossr001,,,
CIN198408090,SDN,CIN,CIN08,1984/08/09,0,0:00PM,night,false,froeb901,quicj901,davig901,harrl901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,131,10881,russj001,lollt001,,,
CIN198408101,HOU,CIN,CIN08,1984/08/10,1,0:00PM,night,false,quicj901,davig901,harrl901,froeb901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,211,0,franj001,solaj001,,,
CIN198408102,HOU,CIN,CIN08,1984/08/10,2,0:00PM,night,false,davig901,harrl901,froeb901,quicj901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,178,14558,knepb001,pastf001,dipif001,,
CIN198408110,HOU,CIN,CIN08,1984/08/11,0,0:00PM,night,false,harrl901,froeb901,quicj901,davig901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,166,17950,scotm001,pricj001,,,
CIN198408120,HOU,CIN,CIN08,1984/08/12,0,0:00PM,day,false,froeb901,quicj901,davig901,harrl901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,166,17950,ryann001,mcgaa001,,,
CIN198408170,CHN,CIN,CIN08,1984/08/17,0,7:40PM,night,false,wendh901,davib902,steld901,dalej901,"""Wigley from WGN video + ProjSS""","""Wigley from WGN video + ProjSS""",tv,pitches,82,fromcf,4,unknown,unknown,night,166,35038,sotom001,ruthd001,,,
CIN198408180,CHN,CIN,CIN08,1984/08/18,0,0:00PM,night,false,davib902,steld901,dalej901,wendh901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,216,32256,sutcr001,robir001,smitl001,,
CIN198408190,CHN,CIN,CIN08,1984/08/19,0,0:00PM,day,false,steld901,dalej901,wendh901,davib902,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,190,38404,frazg001,russj001,,,
CIN198408200,SLN,CIN,CIN08,1984/08/20,0,0:00PM,night,false,ripps901,engeb901,palld901,marsr901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,178,12999,lahtj001,tibbj001,,,
CIN198408210,SLN,CIN,CIN08,1984/08/21,0,0:00PM,night,false,engeb901,palld901,marsr901,ripps901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,134,14414,pricj001,kepsk001,powet001,,
CIN198408220,SLN,CIN,CIN08,1984/08/22,0,0:00PM,night,false,palld901,marsr901,ripps901,engeb901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,154,12004,anduj001,sotom001,suttb001,,
CIN198408300,PIT,CIN,CIN08,1984/08/30,0,0:00PM,night,false,pullf901,harvd901,crawj901,westj901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,142,10220,tibbj001,delej001,,,
CIN198408310,PIT,CIN,CIN08,1984/08/31,0,0:00PM,night,false,harvd901,crawj901,westj901,pullf901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,144,12954,candj001,pricj001,robid001,,
CIN198409010,PIT,CIN,CIN08,1984/09/01,0,0:00PM,night,false,crawj901,westj901,pullf901,harvd901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,209,16733,powet001,robid001,,,
CIN198409020,PIT,CIN,CIN08,1984/09/02,0,0:00PM,day,false,westj901,pullf901,harvd901,crawj901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,148,13597,robir001,tudoj001,,,
CIN198409110,SFN,CIN,CIN08,1984/09/11,0,0:00PM,night,false,tatat901,steld901,dalej901,wendh901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,153,8520,sotom001,lercr001,,,
CIN198409120,SFN,CIN,CIN08,1984/09/12,0,0:00PM,night,false,steld901,dalej901,wendh901,tatat901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,167,8047,tibbj001,granm001,powet001,,
CIN198409140,LAN,CIN,CIN08,1984/09/14,0,0:00PM,night,false,dalej901,wendh901,tatat901,steld901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,11852,howek001,franj001,,,
CIN198409150,LAN,CIN,CIN08,1984/09/15,0,0:00PM,night,false,wendh901,tatat901,steld901,dalej901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,166,18783,herso001,robir001,,,
CIN198409160,LAN,CIN,CIN08,1984/09/16,0,0:00PM,day,false,tatat901,steld901,dalej901,wendh901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,194,16238,howek001,franj001,hootb001,,
CIN198409170,SDN,CIN,CIN08,1984/09/17,0,0:00PM,night,false,monte901,rennd901,grege901,weyel901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,162,7728,gossr001,powet001,,,
CIN198409180,SDN,CIN,CIN08,1984/09/18,0,0:00PM,day,false,rennd901,grege901,weyel901,monte901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,119,10414,dravd001,pricj001,,,
CIN198409250,ATL,CIN,CIN08,1984/09/25,0,0:00PM,night,false,davib902,quicj901,kiblj901,harrl901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,128,7103,mahlr001,willc001,,,
CIN198409260,ATL,CIN,CIN08,1984/09/26,0,0:00PM,night,false,quicj901,kiblj901,harrl901,davib902,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,151,7030,sotom001,perep001,powet001,,
CIN198409270,ATL,CIN,CIN08,1984/09/27,0,0:00PM,night,false,kiblj901,harrl901,davib902,quicj901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,166,5835,franj001,garbg001,,,
CIN198409280,HOU,CIN,CIN08,1984/09/28,0,0:00PM,night,false,wendh901,tatat901,steld901,dalej901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,195,8431,dawlb001,powet001,dipif001,,
CIN198409290,HOU,CIN,CIN08,1984/09/29,0,0:00PM,day,false,tatat901,steld901,dalej901,wendh901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,142,9916,tibbj001,niekj001,,,
CIN198409300,HOU,CIN,CIN08,1984/09/30,0,0:00PM,day,false,steld901,dalej901,wendh901,tatat901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,190,21113,sotom001,calhj001,,,
NYN198404170,MON,NYN,NYC17,1984/04/17,0,0:00PM,day,false,quicj901,harrl901,kiblj901,froeb901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,158,46636,smitb001,darlr001,,,
NYN198404180,MON,NYN,NYC17,1984/04/18,0,0:00PM,day,false,harrl901,kiblj901,froeb901,quicj901,"""Wigley from video + ProjSS""","""Wigley from video + ProjSS""",tv,pitches,61,rtol,12,unknown,unknown,cloudy,179,11147,lynce001,rearj001,,,
NYN198404190,MON,NYN,NYC17,1984/04/19,0,0:00PM,day,false,kiblj901,froeb901,quicj901,harrl901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,171,10705,orosj001,schad001,,,
NYN198404270,PHI,NYN,NYC17,1984/04/27,0,0:00PM,night,false,mcshj901,brocf901,willb901,steld901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,159,18171,campb001,siskd001,,,
NYN198404280,PHI,NYN,NYC17,1984/04/28,0,0:00PM,day,false,brocf901,willb901,steld901,mcshj901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,154,14292,lynce001,holla001,,,
NYN198404290,PHI,NYN,NYC17,1984/04/29,0,0:00PM,day,false,willb901,steld901,mcshj901,brocf901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,159,28562,terrw001,koosj001,orosj001,,
NYN198405010,CHN,NYN,NYC17,1984/05/01,0,0:00PM,night,false,kiblj901,froeb901,quicj901,harrl901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,154,13906,goodd001,ruthd001,,,
NYN198405020,CHN,NYN,NYC17,1984/05/02,0,0:00PM,night,false,froeb901,quicj901,harrl901,kiblj901,"""Wigley from WGN video + ProjSS""","""Wigley from WGN video + ProjSS""",tv,pitches,67,fromcf,15,unknown,unknown,unknown,177,11059,lynce001,smitl001,,,
NYN198405040,HOU,NYN,NYC17,1984/05/04,0,0:00PM,night,false,rennd901,monte901,grege901,weyel901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,113,9717,darlr001,knepb001,orosj001,,
NYN198405050,HOU,NYN,NYC17,1984/05/05,0,0:00PM,night,false,monte901,grege901,weyel901,rennd901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,183,16895,dawlb001,orosj001,,,
NYN198405060,HOU,NYN,NYC17,1984/05/06,0,0:00PM,day,false,grege901,weyel901,rennd901,monte901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,156,39294,ryann001,goodd001,,,
NYN198405070,CIN,NYN,NYC17,1984/05/07,0,0:00PM,night,false,crawj901,westj901,harvd901,pullf901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,179,6942,sotom001,leart001,,,
NYN198405090,ATL,NYN,NYC17,1984/05/09,0,0:00PM,night,false,westj901,harvd901,pullf901,crawj901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,152,8141,darlr001,mahlr001,orosj001,,
NYN198405100,ATL,NYN,NYC17,1984/05/10,0,0:00PM,day,false,harvd901,pullf901,crawj901,westj901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,196,6900,barkl001,terrw001,,,
NYN198405220,SFN,NYN,NYC17,1984/05/22,0,0:00PM,night,false,wendh901,tatat901,davib902,willc901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,150,14834,davim001,darlr001,laveg001,,
NYN198405240,SFN,NYN,NYC17,1984/05/24,0,0:00PM,night,false,tatat901,davib902,willc901,wendh901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,139,12363,krukm001,terrw001,,,
NYN198405250,LAN,NYN,NYC17,1984/05/25,0,0:00PM,night,false,davig901,quicj901,kiblj901,froeb901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,173,27340,goodd001,honer001,orosj001,,
NYN198405260,LAN,NYN,NYC17,1984/05/26,0,0:00PM,day,false,quicj901,kiblj901,froeb901,davig901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,159,20051,leart001,niedt001,orosj001,,
NYN198405270,LAN,NYN,NYC17,1984/05/27,0,0:00PM,day,false,kiblj901,froeb901,davig901,quicj901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,180,26465,welcb001,torrm001,hootb001,,
NYN198405280,SDN,NYN,NYC17,1984/05/28,0,0:00PM,day,false,harvd901,pullf901,crawj901,westj901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,140,36204,showe001,gaffb001,gossr001,,
NYN198405310,SLN,NYN,NYC17,1984/05/31,0,0:00PM,night,false,ripps901,rungp901,palld901,engeb901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,154,7440,forsb001,terrw001,suttb001,,
NYN198406010,SLN,NYN,NYC17,1984/06/01,0,0:00PM,night,false,rungp901,marsr901,engeb901,palld901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,173,20968,anduj001,orosj001,,,
NYN198406020,SLN,NYN,NYC17,1984/06/02,0,0:00PM,night,false,marsr901,engeb901,palld901,rungp901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,143,24879,lynce001,cox-d001,siskd001,,
NYN198406030,SLN,NYN,NYC17,1984/06/03,0,0:00PM,day,false,engeb901,palld901,rungp901,marsr901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,118,13723,lapod001,torrm001,,,
NYN198406110,PIT,NYN,NYC17,1984/06/11,0,0:00PM,night,false,pullf901,davig901,crawj901,harvd901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,146,19596,goodd001,rhodr001,orosj001,,
NYN198406120,PIT,NYN,NYC17,1984/06/12,0,0:00PM,night,false,davig901,crawj901,harvd901,pullf901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,155,14255,mcwil001,leart001,scurr001,,
NYN198406130,PIT,NYN,NYC17,1984/06/13,0,0:00PM,night,false,crawj901,harvd901,pullf901,davig901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,136,12124,lynce001,tunnl001,siskd001,,
NYN198406190,PHI,NYN,NYC17,1984/06/19,0,0:00PM,night,false,brocf901,willb901,steld901,mcshj901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,151,28061,koosj001,lynce001,,,
NYN198406200,PHI,NYN,NYC17,1984/06/20,0,0:00PM,night,false,willb901,steld901,mcshj901,brocf901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,162,28082,darlr001,carls001,siskd001,,
NYN198406210,PHI,NYN,NYC17,1984/06/21,0,0:00PM,day,false,steld901,mcshj901,brocf901,willb901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,188,20094,orosj001,campb001,siskd001,,
NYN198406220,MON,NYN,NYC17,1984/06/22,0,0:00PM,night,false,palld901,rungp901,demud901,engeb901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,168,39586,gullb001,goodd001,lucag001,,
NYN198406230,MON,NYN,NYC17,1984/06/23,0,0:00PM,day,false,rungp901,demud901,engeb901,palld901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,134,46301,bereb001,lea-c001,siskd001,,
NYN198406240,MON,NYN,NYC17,1984/06/24,0,0:00PM,day,false,demud901,engeb901,palld901,rungp901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,153,22633,smitb001,lynce001,lucag001,,
NYN198406280,ATL,NYN,NYC17,1984/06/28,0,0:00PM,night,false,brocf901,willb901,steld901,mcshj901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,161,15077,mcmuc001,bereb001,dedmj001,,
NYN198406290,ATL,NYN,NYC17,1984/06/29,0,0:00PM,night,false,willb901,steld901,mcshj901,brocf901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,158,21458,bedrs001,lynce001,moord001,,
NYN198407011,ATL,NYN,NYC17,1984/07/01,1,0:00PM,day,false,steld901,mcshj901,brocf901,willb901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,144,0,darlr001,mahlr001,orosj001,,
NYN198407012,ATL,NYN,NYC17,1984/07/01,2,0:00PM,day,false,mcshj901,brocf901,willb901,steld901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,151,8949,leart001,dedmj001,siskd001,,
NYN198407020,HOU,NYN,NYC17,1984/07/02,0,0:00PM,night,false,rennd901,ripps901,grege901,weyel901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,153,21923,goodd001,scotm001,orosj001,,
NYN198407030,HOU,NYN,NYC17,1984/07/03,0,0:00PM,night,false,ripps901,grege901,weyel901,rennd901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,145,16601,bereb001,ryann001,orosj001,,
NYN198407040,HOU,NYN,NYC17,1984/07/04,0,0:00PM,night,false,grege901,weyel901,rennd901,ripps901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,153,51010,knepb001,lynce001,smitd001,,
NYN198407050,CIN,NYN,NYC17,1984/07/05,0,0:00PM,night,false,tatat901,willc901,dalej901,demud901,"""""","""""",unknown,none,0,unknown,-1,unknown,unknown,unknown,150,14041,terrw001,pricj001,siskd001,,
