game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw
CIN198404020,1.0,0.0,backw001,,,,,K
CIN198404020,1.0,0.0,oquej001,,,,,HP
CIN198404020,1.0,0.0,hernk001,,,,,K
CIN198404020,1.0,0.0,fostg001,,,,,54(1)/FO/G
CIN198404020,1.0,1.0,redug001,,,,,D7
CIN198404020,1.0,1.0,milne001,,,,,S9.2-3
CIN198404020,1.0,1.0,concd001,,,,,SB2
CIN198404020,1.0,1.0,concd001,,,,,W
CIN198404020,1.0,1.0,parkd001,,,,,S9.3-H;2-H;1-3
CIN198404020,1.0,1.0,dried001,,,,,54(1)/FO.3-H
CIN198404020,1.0,1.0,esasn001,,,,,54(1)/FO
CIN198404020,1.0,1.0,oestr001,,,,,3/G
CIN198404020,2.0,0.0,strad001,,,,,HR/9
CIN198404020,2.0,0.0,wilsm001,,,,,6
CIN198404020,2.0,0.0,brooh001,,,,,S
CIN198404020,2.0,0.0,hodgr001,,,,,K+CS2(26)/DP
CIN198404020,2.0,1.0,bilad001,,,,,D7
CIN198404020,2.0,1.0,sotom001,,,,,S5/BG.2-3
CIN198404020,2.0,1.0,redug001,,,,,8
CIN198404020,2.0,1.0,milne001,,,,,HR/9.3-H;1-H
CIN198404020,2.0,1.0,concd001,,,,,NP
CIN198404020,2.0,1.0,concd001,,,,,9
CIN198404020,2.0,1.0,parkd001,,,,,S34/L
CIN198404020,2.0,1.0,dried001,,,,,W.1-2
CIN198404020,2.0,1.0,esasn001,,,,,D/P.2-H;1-3
CIN198404020,2.0,1.0,oestr001,,,,,K
CIN198404020,3.0,0.0,lynce001,,,,,5
CIN198404020,3.0,0.0,backw001,,,,,W
CIN198404020,3.0,0.0,oquej001,,,,,5(B)3(1)/LDP
CIN198404020,3.0,1.0,bilad001,,,,,S
CIN198404020,3.0,1.0,sotom001,,,,,16(1)/FO/BG
CIN198404020,3.0,1.0,redug001,,,,,54(1)3/GDP
CIN198404020,4.0,0.0,hernk001,,,,,13
CIN198404020,4.0,0.0,fostg001,,,,,S
CIN198404020,4.0,0.0,strad001,,,,,8
CIN198404020,4.0,0.0,wilsm001,,,,,S.1-3
CIN198404020,4.0,0.0,brooh001,,,,,43
CIN198404020,4.0,1.0,milne001,,,,,D
CIN198404020,4.0,1.0,concd001,,,,,43.2-3
CIN198404020,4.0,1.0,parkd001,,,,,6
CIN198404020,4.0,1.0,dried001,,,,,31
CIN198404020,5.0,0.0,hodgr001,,,,,43
CIN198404020,5.0,0.0,lynce001,,,,,NP
CIN198404020,5.0,0.0,joner001,,,,,2
CIN198404020,5.0,0.0,backw001,,,,,43
CIN198404020,5.0,1.0,esasn001,,,,,NP
CIN198404020,5.0,1.0,esasn001,,,,,8
CIN198404020,5.0,1.0,oestr001,,,,,7
CIN198404020,5.0,1.0,bilad001,,,,,3
CIN198404020,6.0,0.0,oquej001,,,,,3
CIN198404020,6.0,0.0,hernk001,,,,,63
CIN198404020,6.0,0.0,fostg001,,,,,7
CIN198404020,6.0,1.0,sotom001,,,,,6
CIN198404020,6.0,1.0,redug001,,,,,8
CIN198404020,6.0,1.0,milne001,,,,,9
CIN198404020,7.0,0.0,strad001,,,,,K
CIN198404020,7.0,0.0,wilsm001,,,,,43
CIN198404020,7.0,0.0,brooh001,,,,,K
CIN198404020,7.0,1.0,concd001,,,,,HR/7
CIN198404020,7.0,1.0,parkd001,,,,,7
CIN198404020,7.0,1.0,dried001,,,,,D
CIN198404020,7.0,1.0,esasn001,,,,,K
CIN198404020,7.0,1.0,oestr001,,,,,63
CIN198404020,8.0,0.0,hodgr001,,,,,13
CIN198404020,8.0,0.0,swanc001,,,,,NP
CIN198404020,8.0,0.0,staur001,,,,,8
CIN198404020,8.0,0.0,backw001,,,,,S
CIN198404020,8.0,0.0,oquej001,,,,,K
CIN198404020,8.0,1.0,bilad001,,,,,NP
CIN198404020,8.0,1.0,bilad001,,,,,K
CIN198404020,8.0,1.0,sotom001,,,,,9
CIN198404020,8.0,1.0,redug001,,,,,13
CIN198404020,9.0,0.0,hernk001,,,,,NP
CIN198404020,9.0,0.0,hernk001,,,,,K
CIN198404020,9.0,0.0,fostg001,,,,,8
CIN198404020,9.0,0.0,strad001,,,,,S8
CIN198404020,9.0,0.0,wilsm001,,,,,S5.1-2
CIN198404020,9.0,0.0,brooh001,,,,,K
CIN198404020,,,,,,,,"DATA:er:torrm001,6"
CIN198404020,,,,,,,,"DATA:er:lynce001,1"
CIN198404020,,,,,,,,"DATA:er:swanc001,1"
CIN198404020,,,,,,,,"DATA:er:tidrd001,0"
CIN198404020,,,,,,,,"DATA:er:sotom001,1"
CIN198404040,1.0,0.0,backw001,,,,,K
CIN198404040,1.0,0.0,gardr001,,,,,S
CIN198404040,1.0,0.0,hernk001,,,,,K
CIN198404040,1.0,0.0,fostg001,,,,,WP.1-2
CIN198404040,1.0,0.0,fostg001,,,,,63
CIN198404040,1.0,1.0,redug001,,,,,63
CIN198404040,1.0,1.0,milne001,,,,,13
CIN198404040,1.0,1.0,concd001,,,,,63
CIN198404040,2.0,0.0,strad001,,,,,43
CIN198404040,2.0,0.0,brooh001,,,,,S
CIN198404040,2.0,0.0,heepd001,,,,,13.1-2
CIN198404040,2.0,0.0,ortij001,,,,,S.2-H
CIN198404040,2.0,0.0,darlr001,,,,,K
CIN198404040,2.0,1.0,parkd001,,,,,3
CIN198404040,2.0,1.0,dried001,,,,,43
CIN198404040,2.0,1.0,esasn001,,,,,W
CIN198404040,2.0,1.0,oestr001,,,,,3
CIN198404040,3.0,0.0,backw001,,,,,D
CIN198404040,3.0,0.0,gardr001,,,,,E3.2-3;B-1
CIN198404040,3.0,0.0,hernk001,,,,,D.3-H;1-3
CIN198404040,3.0,0.0,fostg001,,,,,K
CIN198404040,3.0,0.0,strad001,,,,,IW
CIN198404040,3.0,0.0,brooh001,,,,,46(1)3/GDP
CIN198404040,3.0,1.0,bilad001,,,,,9
CIN198404040,3.0,1.0,bereb001,,,,,7
CIN198404040,3.0,1.0,redug001,,,,,W
CIN198404040,3.0,1.0,milne001,,,,,PO1(13)
CIN198404040,4.0,0.0,heepd001,,,,,K
CIN198404040,4.0,0.0,ortij001,,,,,4
CIN198404040,4.0,0.0,darlr001,,,,,63
CIN198404040,4.0,1.0,milne001,,,,,S
CIN198404040,4.0,1.0,concd001,,,,,53.1-2
CIN198404040,4.0,1.0,parkd001,,,,,9
CIN198404040,4.0,1.0,dried001,,,,,W
CIN198404040,4.0,1.0,esasn001,,,,,WP.2-3;1-2
CIN198404040,4.0,1.0,esasn001,,,,,8
CIN198404040,5.0,0.0,backw001,,,,,W
CIN198404040,5.0,0.0,gardr001,,,,,8
CIN198404040,5.0,0.0,hernk001,,,,,7
CIN198404040,5.0,0.0,fostg001,,,,,K
CIN198404040,5.0,1.0,oestr001,,,,,3
CIN198404040,5.0,1.0,bilad001,,,,,W
CIN198404040,5.0,1.0,bereb001,,,,,34(1)/FO/G.B-1
CIN198404040,5.0,1.0,redug001,,,,,64(1)/FO/G
CIN198404040,6.0,0.0,strad001,,,,,K
CIN198404040,6.0,0.0,brooh001,,,,,K
CIN198404040,6.0,0.0,heepd001,,,,,7
CIN198404040,6.0,1.0,milne001,,,,,K
CIN198404040,6.0,1.0,concd001,,,,,W
CIN198404040,6.0,1.0,parkd001,,,,,8
CIN198404040,6.0,1.0,dried001,,,,,D.1-3
CIN198404040,6.0,1.0,esasn001,,,,,W
CIN198404040,6.0,1.0,oestr001,,,,,7
CIN198404040,7.0,0.0,ortij001,,,,,W
CIN198404040,7.0,0.0,darlr001,,,,,NP
CIN198404040,7.0,0.0,hodgr001,,,,,NP
CIN198404040,7.0,0.0,hodgr001,,,,,1
CIN198404040,7.0,0.0,backw001,,,,,9
CIN198404040,7.0,0.0,gardr001,,,,,46(1)/FO/G
CIN198404040,7.0,1.0,bilad001,,,,,NP
CIN198404040,7.0,1.0,guldb001,,,,,NP
CIN198404040,7.0,1.0,guldb001,,,,,43
CIN198404040,7.0,1.0,scheb001,,,,,NP
CIN198404040,7.0,1.0,housp001,,,,,63
CIN198404040,7.0,1.0,redug001,,,,,K
CIN198404040,8.0,0.0,hernk001,,,,,NP
CIN198404040,8.0,0.0,hernk001,,,,,NP
CIN198404040,8.0,0.0,hernk001,,,,,NP
CIN198404040,8.0,0.0,hernk001,,,,,E1.B-1
CIN198404040,8.0,0.0,fostg001,,,,,K
CIN198404040,8.0,0.0,strad001,,,,,3.1-2
CIN198404040,8.0,0.0,brooh001,,,,,43
CIN198404040,8.0,1.0,milne001,,,,,NP
CIN198404040,8.0,1.0,milne001,,,,,NP
CIN198404040,8.0,1.0,milne001,,,,,8
CIN198404040,8.0,1.0,concd001,,,,,S
CIN198404040,8.0,1.0,parkd001,,,,,36(1)/FO.B-2(E6)
CIN198404040,8.0,1.0,dried001,,,,,8
CIN198404040,9.0,0.0,heepd001,,,,,7
CIN198404040,9.0,0.0,ortij001,,,,,43
CIN198404040,9.0,0.0,siskd001,,,,,K
CIN198404040,9.0,1.0,esasn001,,,,,K
CIN198404040,9.0,1.0,oestr001,,,,,W
CIN198404040,9.0,1.0,guldb001,,,,,8
CIN198404040,9.0,1.0,housp001,,,,,3
CIN198404040,,,,,,,,"DATA:er:darlr001,0"
CIN198404040,,,,,,,,"DATA:er:siskd001,0"
CIN198404040,,,,,,,,"DATA:er:bereb001,2"
CIN198404040,,,,,,,,"DATA:er:scheb001,0"
CIN198404040,,,,,,,,"DATA:er:powet001,0"
CIN198404060,1.0,0.0,samuj001,,,,,4
CIN198404060,1.0,0.0,wockj001,,,,,W
CIN198404060,1.0,0.0,schmm001,,,,,K
CIN198404060,1.0,0.0,lezcs001,,,,,W.1-2
CIN198404060,1.0,0.0,wilsg001,,,,,9
CIN198404060,1.0,1.0,redug001,,,,,S
CIN198404060,1.0,1.0,milne001,,,,,SB2
CIN198404060,1.0,1.0,milne001,,,,,W
CIN198404060,1.0,1.0,concd001,,,,,8.2-3
CIN198404060,1.0,1.0,parkd001,,,,,SB2
CIN198404060,1.0,1.0,parkd001,,,,,K
CIN198404060,1.0,1.0,dried001,,,,,IW
CIN198404060,1.0,1.0,esasn001,,,,,8
CIN198404060,2.0,0.0,maddg001,,,,,S
CIN198404060,2.0,0.0,diazb001,,,,,S.1-2
CIN198404060,2.0,0.0,dejei001,,,,,S.2-3;1-2
CIN198404060,2.0,0.0,hudsc001,,,,,K
CIN198404060,2.0,0.0,samuj001,,,,,S.3-H;2-3;1-2
CIN198404060,2.0,0.0,wockj001,,,,,S.3-H;2-H;1-3
CIN198404060,2.0,0.0,schmm001,,,,,NP
CIN198404060,2.0,0.0,schmm001,,,,,FC5/G.3XH(52);1-2;B-1
CIN198404060,2.0,0.0,lezcs001,,,,,W.2-3;1-2
CIN198404060,2.0,0.0,wilsg001,,,,,K
CIN198404060,2.0,1.0,oestr001,,,,,13
CIN198404060,2.0,1.0,bilad001,,,,,S
CIN198404060,2.0,1.0,smitm001,,,,,34/SH.1-2
CIN198404060,2.0,1.0,redug001,,,,,W
CIN198404060,2.0,1.0,milne001,,,,,S.2-H;1-3
CIN198404060,2.0,1.0,concd001,,,,,SB2
CIN198404060,2.0,1.0,concd001,,,,,6
CIN198404060,3.0,0.0,maddg001,,,,,6
CIN198404060,3.0,0.0,diazb001,,,,,E5.B-1
CIN198404060,3.0,0.0,dejei001,,,,,7
CIN198404060,3.0,0.0,hudsc001,,,,,K
CIN198404060,3.0,1.0,parkd001,,,,,5
CIN198404060,3.0,1.0,dried001,,,,,D
CIN198404060,3.0,1.0,esasn001,,,,,9.2-3
CIN198404060,3.0,1.0,oestr001,,,,,S.3-H
CIN198404060,3.0,1.0,bilad001,,,,,8
CIN198404060,4.0,0.0,samuj001,,,,,NP
CIN198404060,4.0,0.0,samuj001,,,,,43
CIN198404060,4.0,0.0,wockj001,,,,,S
CIN198404060,4.0,0.0,schmm001,,,,,6
CIN198404060,4.0,0.0,lezcs001,,,,,SB2
CIN198404060,4.0,0.0,lezcs001,,,,,K
CIN198404060,4.0,1.0,russj001,,,,,3
CIN198404060,4.0,1.0,redug001,,,,,8
CIN198404060,4.0,1.0,milne001,,,,,S
CIN198404060,4.0,1.0,concd001,,,,,CS2(24)#
CIN198404060,5.0,0.0,wilsg001,,,,,W
CIN198404060,5.0,0.0,maddg001,,,,,SB2
CIN198404060,5.0,0.0,maddg001,,,,,4
CIN198404060,5.0,0.0,diazb001,,,,,7
CIN198404060,5.0,0.0,dejei001,,,,,K
CIN198404060,5.0,1.0,concd001,,,,,13
CIN198404060,5.0,1.0,parkd001,,,,,43
CIN198404060,5.0,1.0,dried001,,,,,W
CIN198404060,5.0,1.0,esasn001,,,,,D.1-3
CIN198404060,5.0,1.0,oestr001,,,,,9
CIN198404060,6.0,0.0,hudsc001,,,,,NP
CIN198404060,6.0,0.0,grosg001,,,,,S
CIN198404060,6.0,0.0,samuj001,,,,,S.1-2
CIN198404060,6.0,0.0,wockj001,,,,,FC1/G.2X3(15);1-2;B-1
CIN198404060,6.0,0.0,schmm001,,,,,9.2-3
CIN198404060,6.0,0.0,lezcs001,,,,,NP
CIN198404060,6.0,0.0,lefej001,,,,,5
CIN198404060,6.0,1.0,bilad001,,,,,NP
CIN198404060,6.0,1.0,bilad001,,,,,NP
CIN198404060,6.0,1.0,bilad001,,,,,NP
