player_id,last,first,bats,throws,team_id,pos,player_name,year
blueo102,Bluege,Ossie,R,R,WS1,1B,Ossie Bluege,1193
carra101,Carrasquel,Alex,R,R,WS1,P,Alex Carrasquel,1193
caseg101,Case,George,R,R,WS1,OF,George Case,1193
chask101,Chase,Ken,L,L,WS1,P,Ken Chase,1193
deshj101,DeShong,Jimmie,R,R,WS1,P,Jimmie DeShong,1193
earlj101,Early,Jake,L,R,WS1,C,Jake Early,1193
estab101,Estalella,Bobby,R,R,WS1,OF,Bobby Estalella,1193
evana101,Evans,Al,R,R,WS1,C,Al Evans,1193
ferrr101,Ferrell,Rick,R,R,WS1,C,Rick Ferrell,1193
gedej102,Gedeon,Elmer,R,R,WS1,OF,Elmer Gedeon,1193
gelbc101,Gelbert,Charlie,R,R,WS1,SS,Charlie Gelbert,1193
giult101,Giuliani,Tony,R,R,WS1,C,Tony Giuliani,1193
haynj101,Haynes,Joe,R,R,WS1,P,Joe Haynes,1193
hollb105,Holland,Bill,L,L,WS1,P,Bill Holland,1193
jacob102,Jacobs,Bucky,R,R,WS1,P,Bucky Jacobs,1193
kellh101,Kelley,Harry,R,R,WS1,P,Harry Kelley,1193
krakj101,Krakauskas,Joe,L,L,WS1,P,Joe Krakauskas,1193
leipe101,Leip,Ed,R,R,WS1,2B,Ed Leip,1193
leond103,Leonard,Dutch,R,R,WS1,P,Dutch Leonard,1193
lewib103,Lewis,Buddy,L,R,WS1,3B,Buddy Lewis,1193
loanb101,Loane,Bob,R,R,WS1,OF,Bob Loane,1193
mastw101,Masterson,Walt,R,R,WS1,P,Walt Masterson,1193
myerb103,Myer,Buddy,L,R,WS1,2B,Buddy Myer,1193
palam101,Palagyi,Mike,R,R,WS1,P,Mike Palagyi,1193
pitka101,Pitko,Alex,R,R,WS1,OF,Alex Pitko,1193
pricb101,Prichard,Bob,L,L,WS1,1B,Bob Prichard,1193
quich101,Quick,Hal,R,R,WS1,SS,Hal Quick,1193
thomb102,Thomas,Bud,R,R,WS1,P,Bud Thomas,1193
thuml101,Thuman,Lou,R,R,WS1,P,Lou Thuman,1193
travc101,Travis,Cecil,L,R,WS1,SS,Cecil Travis,1193
vernm101,Vernon,Mickey,L,L,WS1,1B,Mickey Vernon,1193
wasdj101,Wasdell,Jimmy,L,L,WS1,1B,Jimmy Wasdell,1193
welaj101,Welaj,Johnny,R,R,WS1,OF,Johnny Welaj,1193
wests101,West,Sam,L,L,WS1,OF,Sam West,1193
wrigt102,Wright,Taffy,L,R,WS1,OF,Taffy Wright,1193
wynne101,Wynn,Early,B,R,WS1,P,Early Wynn,1193
bonuz101,Bonura,Zeke,R,R,NY1,1B,Zeke Bonura,1193
browj110,Brown,Jumbo,R,R,NY1,P,Jumbo Brown,1193
casts101,Castleman,Slick,R,R,NY1,P,Slick Castleman,1193
chiol101,Chiozza,Lou,L,R,NY1,3B,Lou Chiozza,1193
coffd101,Coffman,Dick,R,R,NY1,P,Dick Coffman,1193
dannh101,Danning,Harry,R,R,NY1,C,Harry Danning,1193
demaf102,Demaree,Frank,R,R,NY1,OF,Frank Demaree,1193
dickj102,Dickshot,Johnny,R,R,NY1,OF,Johnny Dickshot,1193
glosa101,Glossop,Al,B,R,NY1,2B,Al Glossop,1193
gormt101,Gorman,Tom,R,L,NY1,P,Tom Gorman,1193
gumbh101,Gumbert,Harry,R,R,NY1,P,Harry Gumbert,1193
hafet101,Hafey,Tom,R,R,NY1,3B,Tom Hafey,1193
haywr101,Hayworth,Ray,R,R,NY1,C,Ray Hayworth,1193
hubbc101,Hubbell,Carl,R,L,NY1,P,Carl Hubbell,1193
jurgb101,Jurges,Billy,R,R,NY1,SS,Billy Jurges,1193
kampa101,Kampouris,Alex,R,R,NY1,2B,Alex Kampouris,1193
lazzt101,Lazzeri,Tony,R,R,NY1,3B,Tony Lazzeri,1193
lohrb101,Lohrman,Bill,R,R,NY1,P,Bill Lohrman,1193
lynnr101,Lynn,Red,R,R,NY1,P,Red Lynn,1193
mccaj104,McCarthy,Johnny,L,L,NY1,1B,Johnny McCarthy,1193
meltc101,Melton,Cliff,L,L,NY1,P,Cliff Melton,1193
moorj103,Moore,Jo-Jo,L,R,NY1,OF,Jo-Jo Moore,1193
myatg102,Myatt,George,L,R,NY1,3B,George Myatt,1193
odeak101,O'Dea,Ken,L,R,NY1,C,Ken O'Dea,1193
ott-m101,Ott,Mel,L,R,NY1,OF,Mel Ott,1193
rippj101,Ripple,Jimmy,L,R,NY1,OF,Jimmy Ripple,1193
salvm101,Salvo,Manny,R,R,NY1,P,Manny Salvo,1193
scals101,Scalzi,Skeeter,R,R,NY1,SS,Skeeter Scalzi,1193
schuh103,Schumacher,Hal,R,R,NY1,P,Hal Schumacher,1193
seedb101,Seeds,Bob,R,R,NY1,OF,Bob Seeds,1193
vandh101,Vandenberg,Hy,R,R,NY1,P,Hy Vandenberg,1193
whitb101,Whitehead,Burgess,R,R,NY1,2B,Burgess Whitehead,1193
wittj101,Wittig,Johnnie,R,R,NY1,P,Johnnie Wittig,1193
younb102,Young,Babe,L,L,NY1,1B,Babe Young,1193
baket103,Baker,Tom,R,R,NY1,P,Tom Baker,1193
bartd101,Bartell,Dick,R,R,NY1,SS,Dick Bartell,1193
bergw101,Berger,Wally,R,R,NY1,OF,Wally Berger,1193
browj110,Brown,Jumbo,R,R,NY1,P,Jumbo Brown,1193
casts101,Castleman,Slick,R,R,NY1,P,Slick Castleman,1193
chiol101,Chiozza,Lou,L,R,NY1,2B,Lou Chiozza,1193
cissb101,Cissell,Bill,R,R,NY1,2B,Bill Cissell,1193
coffd101,Coffman,Dick,R,R,NY1,P,Dick Coffman,1193
dannh101,Danning,Harry,R,R,NY1,C,Harry Danning,1193
georo101,Georgy,Oscar,R,R,NY1,P,Oscar Georgy,1193
gumbh101,Gumbert,Harry,R,R,NY1,P,Harry Gumbert,1193
haslm101,Haslin,Mickey,R,R,NY1,3B,Mickey Haslin,1193
hubbc101,Hubbell,Carl,R,L,NY1,P,Carl Hubbell,1193
kampa101,Kampouris,Alex,R,R,NY1,2B,Alex Kampouris,1193
leibh101,Leiber,Hank,R,R,NY1,OF,Hank Leiber,1193
lesls101,Leslie,Sam,L,L,NY1,1B,Sam Leslie,1193
lohrb101,Lohrman,Bill,R,R,NY1,P,Bill Lohrman,1193
mancg101,Mancuso,Gus,R,R,NY1,C,Gus Mancuso,1193
mccaj104,McCarthy,Johnny,L,L,NY1,1B,Johnny McCarthy,1193
meltc101,Melton,Cliff,L,L,NY1,P,Cliff Melton,1193
moorj103,Moore,Jo-Jo,L,R,NY1,OF,Jo-Jo Moore,1193
myatg102,Myatt,George,L,R,NY1,SS,George Myatt,1193
ott-m101,Ott,Mel,L,R,NY1,3B,Mel Ott,1193
powel102,Powers,Les,L,L,NY1,PH,Les Powers,1193
rippj101,Ripple,Jimmy,L,R,NY1,OF,Jimmy Ripple,1193
ryanb101,Ryan,Blondy,R,R,NY1,2B,Blondy Ryan,1193
schuh103,Schumacher,Hal,R,R,NY1,P,Hal Schumacher,1193
seedb101,Seeds,Bob,R,R,NY1,OF,Bob Seeds,1193
vandh101,Vandenberg,Hy,R,R,NY1,P,Hy Vandenberg,1193
wittj101,Wittig,Johnnie,R,R,NY1,P,Johnnie Wittig,1193
bartd101,Bartell,Dick,R,R,NY1,SS,Dick Bartell,1193
casts101,Castleman,Slick,R,R,NY1,P,Slick Castleman,1193
coffd101,Coffman,Dick,R,R,NY1,P,Dick Coffman,1193
dannh101,Danning,Harry,R,R,NY1,C,Harry Danning,1193
davik101,Davis,Kiddo,R,R,NY1,OF,Kiddo Davis,1193
englc101,English,Charlie,R,R,NY1,2B,Charlie English,1193
fitzf101,Fitzsimmons,Freddie,R,R,NY1,P,Freddie Fitzsimmons,1193
gablf101,Gabler,Frank,R,R,NY1,P,Frank Gabler,1193
gumbh101,Gumbert,Harry,R,R,NY1,P,Harry Gumbert,1193
hubbc101,Hubbell,Carl,R,L,NY1,P,Carl Hubbell,1193
jackt101,Jackson,Travis,R,R,NY1,3B,Travis Jackson,1193
koenm101,Koenig,Mark,B,R,NY1,SS,Mark Koenig,1193
leibh101,Leiber,Hank,R,R,NY1,OF,Hank Leiber,1193
lesls101,Leslie,Sam,L,L,NY1,1B,Sam Leslie,1193
mancg101,Mancuso,Gus,R,R,NY1,C,Gus Mancuso,1193
marbf101,Marberry,Firpo,R,R,NY1,P,Firpo Marberry,1193
martj105,Martin,Joe,R,R,NY1,3B,Joe Martin,1193
mayoe101,Mayo,Eddie,L,R,NY1,3B,Eddie Mayo,1193
mccaj104,McCarthy,Johnny,L,L,NY1,1B,Johnny McCarthy,1193
moorj103,Moore,Jo-Jo,L,R,NY1,OF,Jo-Jo Moore,1193
ott-m101,Ott,Mel,L,R,NY1,OF,Mel Ott,1193
rippj101,Ripple,Jimmy,L,R,NY1,OF,Jimmy Ripple,1193
schuh103,Schumacher,Hal,R,R,NY1,P,Hal Schumacher,1193
sheej102,Sheehan,Jim,R,R,NY1,C,Jim Sheehan,1193
smita104,Smith,Al,L,L,NY1,P,Al Smith,1193
spenr101,Spencer,Roy,R,R,NY1,C,Roy Spencer,1193
terrb101,Terry,Bill,L,L,NY1,1B,Bill Terry,1193
whitb101,Whitehead,Burgess,R,R,NY1,2B,Burgess Whitehead,1193
younb102,Young,Babe,L,L,NY1,PH,Babe Young,1193
baket103,Baker,Tom,R,R,NY1,P,Tom Baker,1193
bartd101,Bartell,Dick,R,R,NY1,SS,Dick Bartell,1193
bergw101,Berger,Wally,R,R,NY1,OF,Wally Berger,1193
brend101,Brennan,Don,R,R,NY1,P,Don Brennan,1193
browj110,Brown,Jumbo,R,R,NY1,P,Jumbo Brown,1193
cantb102,Cantwell,Ben,R,R,NY1,P,Ben Cantwell,1193
casts101,Castleman,Slick,R,R,NY1,P,Slick Castleman,1193
chiol101,Chiozza,Lou,L,R,NY1,3B,Lou Chiozza,1193
coffd101,Coffman,Dick,R,R,NY1,P,Dick Coffman,1193
dannh101,Danning,Harry,R,R,NY1,C,Harry Danning,1193
davik101,Davis,Kiddo,R,R,NY1,OF,Kiddo Davis,1193
fitzf101,Fitzsimmons,Freddie,R,R,NY1,P,Freddie Fitzsimmons,1193
gablf101,Gabler,Frank,R,R,NY1,P,Frank Gabler,1193
gumbh101,Gumbert,Harry,R,R,NY1,P,Harry Gumbert,1193
haslm101,Haslin,Mickey,R,R,NY1,SS,Mickey Haslin,1193
hubbc101,Hubbell,Carl,R,L,NY1,P,Carl Hubbell,1193
leibh101,Leiber,Hank,R,R,NY1,OF,Hank Leiber,1193
lesls101,Leslie,Sam,L,L,NY1,1B,Sam Leslie,1193
lohrb101,Lohrman,Bill,R,R,NY1,P,Bill Lohrman,1193
madje101,Madjeski,Ed,R,R,NY1,C,Ed Madjeski,1193
mancg101,Mancuso,Gus,R,R,NY1,C,Gus Mancuso,1193
mccaj104,McCarthy,Johnny,L,L,NY1,1B,Johnny McCarthy,1193
meltc101,Melton,Cliff,L,L,NY1,P,Cliff Melton,1193
moorj103,Moore,Jo-Jo,L,R,NY1,OF,Jo-Jo Moore,1193
ott-m101,Ott,Mel,L,R,NY1,OF,Mel Ott,1193
rippj101,Ripple,Jimmy,L,R,NY1,OF,Jimmy Ripple,1193
ryanb101,Ryan,Blondy,R,R,NY1,SS,Blondy Ryan,1193
schuh103,Schumacher,Hal,R,R,NY1,P,Hal Schumacher,1193
smita104,Smith,Al,L,L,NY1,P,Al Smith,1193
vandh101,Vandenberg,Hy,R,R,NY1,P,Hy Vandenberg,1193
weinp101,Weintraub,Phil,L,L,NY1,OF,Phil Weintraub,1193
whitb101,Whitehead,Burgess,R,R,NY1,2B,Burgess Whitehead,1193
bartd101,Bartell,Dick,R,R,NY1,SS,Dick Bartell,1193
casts101,Castleman,Slick,R,R,NY1,P,Slick Castleman,1193
chagl101,Chagnon,Leon,R,R,NY1,P,Leon Chagnon,1193
crith101,Critz,Hughie,R,R,NY1,2B,Hughie Critz,1193
cucca101,Cuccinello,Al,R,R,NY1,2B,Al Cuccinello,1193
dannh101,Danning,Harry,R,R,NY1,C,Harry Danning,1193
davik101,Davis,Kiddo,R,R,NY1,OF,Kiddo Davis,1193
fitzf101,Fitzsimmons,Freddie,R,R,NY1,P,Freddie Fitzsimmons,1193
gablf101,Gabler,Frank,R,R,NY1,P,Frank Gabler,1193
gumbh101,Gumbert,Harry,R,R,NY1,P,Harry Gumbert,1193
hubbc101,Hubbell,Carl,R,L,NY1,P,Carl Hubbell,1193
jackt101,Jackson,Travis,R,R,NY1,3B,Travis Jackson,1193
koenm101,Koenig,Mark,B,R,NY1,2B,Mark Koenig,1193
leibh101,Leiber,Hank,R,R,NY1,OF,Hank Leiber,1193
luqud101,Luque,Dolf,R,R,NY1,P,Dolf Luque,1193
malaj101,Malay,Joe,L,L,NY1,PH,Joe Malay,1193
mancg101,Mancuso,Gus,R,R,NY1,C,Gus Mancuso,1193
moore101,Moore,Euel,R,R,NY1,P,Euel Moore,1193
moorj103,Moore,Jo-Jo,L,R,NY1,OF,Jo-Jo Moore,1193
myatg101,Myatt,Glenn,L,R,NY1,C,Glenn Myatt,1193
ott-m101,Ott,Mel,L,R,NY1,OF,Mel Ott,1193
parmr101,Parmelee,Roy,R,R,NY1,P,Roy Parmelee,1193
richp101,Richards,Paul,R,R,NY1,C,Paul Richards,1193
schuh103,Schumacher,Hal,R,R,NY1,P,Hal Schumacher,1193
smita104,Smith,Al,L,L,NY1,P,Al Smith,1193
stoua101,Stout,Allyn,R,R,NY1,P,Allyn Stout,1193
terrb101,Terry,Bill,L,L,NY1,1B,Bill Terry,1193
weinp101,Weintraub,Phil,L,L,NY1,1B,Phil Weintraub,1193
bellh101,Bell,Hi,R,R,NY1,P,Hi Bell,1193
bowmj101,Bowman,Joe,L,R,NY1,P,Joe Bowman,1193
casts101,Castleman,Slick,R,R,NY1,P,Slick Castleman,1193
clarw101,Clark,Watty,L,L,NY1,P,Watty Clark,1193
crith101,Critz,Hughie,R,R,NY1,2B,Hughie Critz,1193
dannh101,Danning,Harry,R,R,NY1,C,Harry Danning,1193
fitzf101,Fitzsimmons,Freddie,R,R,NY1,P,Freddie Fitzsimmons,1193
grang102,Grantham,George,L,R,NY1,1B,George Grantham,1193
hubbc101,Hubbell,Carl,R,L,NY1,P,Carl Hubbell,1193
jackt101,Jackson,Travis,R,R,NY1,SS,Travis Jackson,1193
leibh101,Leiber,Hank,R,R,NY1,OF,Hank Leiber,1193
luqud101,Luque,Dolf,R,R,NY1,P,Dolf Luque,1193
mancg101,Mancuso,Gus,R,R,NY1,C,Gus Mancuso,1193
moorj103,Moore,Jo-Jo,L,R,NY1,OF,Jo-Jo Moore,1193
odoul101,O'Doul,Lefty,L,L,NY1,OF,Lefty O'Doul,1193
ott-m101,Ott,Mel,L,R,NY1,OF,Mel Ott,1193
parmr101,Parmelee,Roy,R,R,NY1,P,Roy Parmelee,1193
peelh101,Peel,Homer,R,R,NY1,OF,Homer Peel,1193
richp101,Richards,Paul,R,R,NY1,C,Paul Richards,1193
ryanb101,Ryan,Blondy,R,R,NY1,3B,Blondy Ryan,1193
salvj101,Salveson,Jack,R,R,NY1,P,Jack Salveson,1193
schuh103,Schumacher,Hal,R,R,NY1,P,Hal Schumacher,1193
smita104,Smith,Al,L,L,NY1,P,Al Smith,1193
terrb101,Terry,Bill,L,L,NY1,1B,Bill Terry,1193
thomf106,Thompson,Fresco,R,R,NY1,PH,Fresco Thompson,1193
vergj101,Vergez,Johnny,R,R,NY1,3B,Johnny Vergez,1193
watkg101,Watkins,George,L,R,NY1,OF,George Watkins,1193
weinp101,Weintraub,Phil,L,L,NY1,OF,Phil Weintraub,1193
allee101,Allen,Ethan,R,R,NY1,OF,Ethan Allen,1193
bancd101,Bancroft,Dave,B,R,NY1,SS,Dave Bancroft,1193
bentl101,Benton,Larry,R,R,NY1,P,Larry Benton,1193
chapt101,Chaplin,Tiny,R,R,NY1,P,Tiny Chaplin,1193
crawp101,Crawford,Pat,L,R,NY1,2B,Pat Crawford,1193
crith101,Critz,Hughie,R,R,NY1,2B,Hughie Critz,1193
donop102,Donohue,Pete,R,R,NY1,P,Pete Donohue,1193
fitzf101,Fitzsimmons,Freddie,R,R,NY1,P,Freddie Fitzsimmons,1193
fullc101,Fullis,Chick,R,R,NY1,OF,Chick Fullis,1193
genej101,Genewich,Joe,R,R,NY1,P,Joe Genewich,1193
healf101,Healy,Francis,R,R,NY1,C,Francis Healy,1193
hevij101,Heving,Joe,R,R,NY1,P,Joe Heving,1193
hogas101,Hogan,Shanty,R,R,NY1,C,Shanty Hogan,1193
hubbc101,Hubbell,Carl,R,L,NY1,P,Carl Hubbell,1193
jackt101,Jackson,Travis,R,R,NY1,SS,Travis Jackson,1193
juddr101,Judd,Ralph,L,R,NY1,P,Ralph Judd,1193
leacf101,Leach,Freddy,L,R,NY1,OF,Freddy Leach,1193
lesls101,Leslie,Sam,L,L,NY1,PH,Sam Leslie,1193
lindf101,Lindstrom,Freddie,R,R,NY1,3B,Freddie Lindstrom,1193
lucar101,Lucas,Ray,R,R,NY1,P,Ray Lucas,1193
marse101,Marshall,Doc,R,R,NY1,SS,Doc Marshall,1193
mitcc102,Mitchell,Clarence,L,L,NY1,P,Clarence Mitchell,1193
moorj103,Moore,Jo-Jo,L,R,NY1,OF,Jo-Jo Moore,1193
morrb101,Morrell,Bill,R,R,NY1,P,Bill Morrell,1193
ofarb101,O'Farrell,Bob,R,R,NY1,C,Bob O'Farrell,1193
ott-m101,Ott,Mel,L,R,NY1,OF,Mel Ott,1193
parmr101,Parmelee,Roy,R,R,NY1,P,Roy Parmelee,1193
prueh101,Pruett,Hub,L,L,NY1,P,Hub Pruett,1193
reesr102,Reese,Andy,R,R,NY1,OF,Andy Reese,1193
roetw101,Roettger,Wally,R,R,NY1,OF,Wally Roettger,1193
roseh101,Rosenberg,Harry,R,R,NY1,OF,Harry Rosenberg,1193
terrb101,Terry,Bill,L,L,NY1,1B,Bill Terry,1193
walkb101,Walker,Bill,R,L,NY1,P,Bill Walker,1193
allee101,Allen,Ethan,R,R,NY1,OF,Ethan Allen,1193
berlj101,Berly,Jack,R,R,NY1,P,Jack Berly,1193
chapt101,Chaplin,Tiny,R,R,NY1,P,Tiny Chaplin,1193
crith101,Critz,Hughie,R,R,NY1,2B,Hughie Critz,1193
donop102,Donohue,Pete,R,R,NY1,P,Pete Donohue,1193
englg101,English,Gil,R,R,NY1,3B,Gil English,1193
fitzf101,Fitzsimmons,Freddie,R,R,NY1,P,Freddie Fitzsimmons,1193
fullc101,Fullis,Chick,R,R,NY1,OF,Chick Fullis,1193
healf101,Healy,Francis,R,R,NY1,C,Francis Healy,1193
hevij101,Heving,Joe,R,R,NY1,P,Joe Heving,1193
hogas101,Hogan,Shanty,R,R,NY1,C,Shanty Hogan,1193
hubbc101,Hubbell,Carl,R,L,NY1,P,Carl Hubbell,1193
hunnb101,Hunnefield,Bill,B,R,NY1,2B,Bill Hunnefield,1193
jackt101,Jackson,Travis,R,R,NY1,SS,Travis Jackson,1193
leacf101,Leach,Freddy,L,R,NY1,OF,Freddy Leach,1193
lesls101,Leslie,Sam,L,L,NY1,1B,Sam Leslie,1193
lindf101,Lindstrom,Freddie,R,R,NY1,OF,Freddie Lindstrom,1193
lucar101,Lucas,Ray,R,R,NY1,P,Ray Lucas,1193
marse101,Marshall,Doc,R,R,NY1,2B,Doc Marshall,1193
mitcc102,Mitchell,Clarence,L,L,NY1,P,Clarence Mitchell,1193
moonj101,Mooney,Jim,R,L,NY1,P,Jim Mooney,1193
moorj103,Moore,Jo-Jo,L,R,NY1,OF,Jo-Jo Moore,1193
morrb101,Morrell,Bill,R,R,NY1,P,Bill Morrell,1193
ofarb101,O'Farrell,Bob,R,R,NY1,C,Bob O'Farrell,1193
ott-m101,Ott,Mel,L,R,NY1,OF,Mel Ott,1193
parmr101,Parmelee,Roy,R,R,NY1,P,Roy Parmelee,1193
plane102,Planeta,Emil,R,R,NY1,P,Emil Planeta,1193
schuh103,Schumacher,Hal,R,R,NY1,P,Hal Schumacher,1193
terrb101,Terry,Bill,L,L,NY1,1B,Bill Terry,1193
vergj101,Vergez,Johnny,R,R,NY1,3B,Johnny Vergez,1193
walkb101,Walker,Bill,R,L,NY1,P,Bill Walker,1193
bellh101,Bell,Hi,R,R,NY1,P,Hi Bell,1193
clarw101,Clark,Watty,L,L,NY1,P,Watty Clark,1193
crith101,Critz,Hughie,R,R,NY1,2B,Hughie Critz,1193
dannh101,Danning,Harry,R,R,NY1,C,Harry Danning,1193
davik101,Davis,Kiddo,R,R,NY1,OF,Kiddo Davis,1193
dresc101,Dressen,Chuck,R,R,NY1,3B,Chuck Dressen,1193
fitzf101,Fitzsimmons,Freddie,R,R,NY1,P,Freddie Fitzsimmons,1193
hubbc101,Hubbell,Carl,R,L,NY1,P,Carl Hubbell,1193
jackt101,Jackson,Travis,R,R,NY1,3B,Travis Jackson,1193
jameb104,James,Bernie,B,R,NY1,2B,Bernie James,1193
leibh101,Leiber,Hank,R,R,NY1,OF,Hank Leiber,1193
lesls101,Leslie,Sam,L,L,NY1,1B,Sam Leslie,1193
luqud101,Luque,Dolf,R,R,NY1,P,Dolf Luque,1193
malaj101,Malay,Joe,L,L,NY1,1B,Joe Malay,1193
mancg101,Mancuso,Gus,R,R,NY1,C,Gus Mancuso,1193
moorj103,Moore,Jo-Jo,L,R,NY1,OF,Jo-Jo Moore,1193
odoul101,O'Doul,Lefty,L,L,NY1,OF,Lefty O'Doul,1193
ott-m101,Ott,Mel,L,R,NY1,OF,Mel Ott,1193
parmr101,Parmelee,Roy,R,R,NY1,P,Roy Parmelee,1193
peelh101,Peel,Homer,R,R,NY1,OF,Homer Peel,1193
richp101,Richards,Paul,R,R,NY1,C,Paul Richards,1193
ryanb101,Ryan,Blondy,R,R,NY1,SS,Blondy Ryan,1193
salvj101,Salveson,Jack,R,R,NY1,P,Jack Salveson,1193
schuh103,Schumacher,Hal,R,R,NY1,P,Hal Schumacher,1193
shorb102,Shores,Bill,R,R,NY1,P,Bill Shores,1193
speng101,Spencer,Glenn,R,R,NY1,P,Glenn Spencer,1193
starr101,Starr,Ray,R,R,NY1,P,Ray Starr,1193
terrb101,Terry,Bill,L,L,NY1,1B,Bill Terry,1193
uhleg101,Uhle,George,R,R,NY1,P,George Uhle,1193
vergj101,Vergez,Johnny,R,R,NY1,3B,Johnny Vergez,1193
weinp101,Weintraub,Phil,L,L,NY1,OF,Phil Weintraub,1193
allee101,Allen,Ethan,R,R,NY1,OF,Ethan Allen,1193
bellh101,Bell,Hi,R,R,NY1,P,Hi Bell,1193
crith101,Critz,Hughie,R,R,NY1,2B,Hughie Critz,1193
englg101,English,Gil,R,R,NY1,3B,Gil English,1193
fitzf101,Fitzsimmons,Freddie,R,R,NY1,P,Freddie Fitzsimmons,1193
fullc101,Fullis,Chick,R,R,NY1,OF,Chick Fullis,1193
gibss101,Gibson,Sam,L,R,NY1,P,Sam Gibson,1193
healf101,Healy,Francis,R,R,NY1,C,Francis Healy,1193
hogas101,Hogan,Shanty,R,R,NY1,C,Shanty Hogan,1193
hoytw101,Hoyt,Waite,R,R,NY1,P,Waite Hoyt,1193
hubbc101,Hubbell,Carl,R,L,NY1,P,Carl Hubbell,1193
jackt101,Jackson,Travis,R,R,NY1,SS,Travis Jackson,1193
koenl101,Koenecke,Len,L,R,NY1,OF,Len Koenecke,1193
lesls101,Leslie,Sam,L,L,NY1,1B,Sam Leslie,1193
lindf101,Lindstrom,Freddie,R,R,NY1,OF,Freddie Lindstrom,1193
luqud101,Luque,Dolf,R,R,NY1,P,Dolf Luque,1193
marse101,Marshall,Doc,R,R,NY1,SS,Doc Marshall,1193
mclaa101,McLarney,Art,B,R,NY1,SS,Art McLarney,1193
mitcc102,Mitchell,Clarence,L,L,NY1,P,Clarence Mitchell,1193
moonj101,Mooney,Jim,R,L,NY1,P,Jim Mooney,1193
moore102,Moore,Eddie,R,R,NY1,SS,Eddie Moore,1193
moorj103,Moore,Jo-Jo,L,R,NY1,OF,Jo-Jo Moore,1193
ofarb101,O'Farrell,Bob,R,R,NY1,C,Bob O'Farrell,1193
ott-m101,Ott,Mel,L,R,NY1,OF,Mel Ott,1193
parmr101,Parmelee,Roy,R,R,NY1,P,Roy Parmelee,1193
schuh103,Schumacher,Hal,R,R,NY1,P,Hal Schumacher,1193
terrb101,Terry,Bill,L,L,NY1,1B,Bill Terry,1193
tobit101,Tobin,Tip,R,R,NY1,PH,Tip Tobin,1193
veltp101,Veltman,Pat,R,R,NY1,PH,Pat Veltman,1193
vergj101,Vergez,Johnny,R,R,NY1,3B,Johnny Vergez,1193
walkb101,Walker,Bill,R,L,NY1,P,Bill Walker,1193
almam101,Almada,Mel,L,L,WS1,OF,Mel Almada,1193
ander102,Anderson,Red,R,R,WS1,P,Red Anderson,1193
applp101,Appleton,Pete,R,R,WS1,P,Pete Appleton,1193
blooj101,Bloodworth,Jimmy,R,R,WS1,2B,Jimmy Bloodworth,1193
blueo102,Bluege,Ossie,R,R,WS1,SS,Ossie Bluege,1193
cascj101,Cascarella,Joe,R,R,WS1,P,Joe Cascarella,1193
caseg101,Case,George,R,R,WS1,OF,George Case,1193
chapb102,Chapman,Ben,R,R,WS1,OF,Ben Chapman,1193
chask101,Chase,Ken,L,L,WS1,P,Ken Chase,1193
