game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs
BOS191204200,BOS,NYA,1,3
BOS191204230,BOS,WS1,0,0
BOS191204240,BOS,WS1,0,2
BOS191204250,BOS,WS1,0,0
BOS191204260,BOS,PHA,3,0
BOS191204270,BOS,PHA,0,0
BOS191204290,BOS,PHA,0,0
BOS191204300,BOS,PHA,3,0
BOS191205070,BOS,DET,1,0
BOS191205090,BOS,DET,1,2
BOS191205100,BOS,DET,1,2
BOS191205110,BOS,SLA,1,0
BOS191205130,BOS,SLA,1,3
BOS191205140,BOS,SLA,0,1
BOS191205150,BOS,SLA,1,0
BOS191205170,BOS,CHA,2,0
BOS191205180,BOS,CHA,0,0
BOS191205200,BOS,CHA,0,0
BOS191205210,BOS,CLE,2,0
BOS191205220,BOS,CLE,0,0
BOS191205230,BOS,CLE,0,0
BOS191205240,BOS,PHA,2,1
BOS191205250,BOS,PHA,0,0
BOS191205270,BOS,PHA,0,1
BOS191205280,BOS,PHA,3,0
BOS191205291,BOS,WS1,0,0
BOS191205292,BOS,WS1,3,6
BOS191205301,BOS,WS1,1,0
BOS191205302,BOS,WS1,0,0
BOS191206281,BOS,NYA,2,0
BOS191206282,BOS,NYA,3,0
BOS191206291,BOS,NYA,4,0
BOS191206292,BOS,NYA,0,0
BOS191207010,BOS,NYA,0,0
BOS191207020,BOS,NYA,0,0
BOS191207080,BOS,SLA,3,1
BOS191207090,BOS,SLA,0,1
BOS191207100,BOS,SLA,1,3
BOS191207121,BOS,DET,0,0
BOS191207122,BOS,DET,0,0
BOS191207130,BOS,DET,0,0
BOS191207150,BOS,DET,0,0
BOS191207160,BOS,DET,0,0
BOS191207171,BOS,CHA,0,0
BOS191207172,BOS,CHA,0,1
BOS191207191,BOS,CHA,0,0
BOS191207192,BOS,CHA,0,0
BOS191207200,BOS,CHA,1,0
BOS191207220,BOS,CLE,3,0
BOS191207230,BOS,CLE,0,1
BOS191207240,BOS,CLE,1,4
BOS191207250,BOS,CLE,0,0
BOS191208141,BOS,SLA,0,0
BOS191208142,BOS,SLA,0,0
BOS191208150,BOS,SLA,0,0
BOS191208160,BOS,SLA,0,0
BOS191208170,BOS,DET,0,0
BOS191208190,BOS,DET,0,0
BOS191208200,BOS,DET,0,0
BOS191208210,BOS,CLE,2,3
BOS191208220,BOS,CLE,2,0
BOS191208230,BOS,CLE,1,0
BOS191208240,BOS,CLE,3,0
BOS191208260,BOS,CHA,1,0
BOS191208270,BOS,CHA,0,1
BOS191208281,BOS,CHA,1,0
BOS191208282,BOS,CHA,0,0
BOS191208290,BOS,PHA,1,0
BOS191208300,BOS,PHA,0,2
BOS191208310,BOS,PHA,0,0
BOS191209040,BOS,WS1,0,0
BOS191209050,BOS,WS1,0,1
BOS191209060,BOS,WS1,0,0
BOS191209070,BOS,WS1,1,0
BOS191209241,BOS,NYA,0,4
BOS191209242,BOS,NYA,0,0
BOS191209250,BOS,NYA,4,0
BOS191209260,BOS,NYA,0,0
BRO191204110,BRO,NY1,0,0
BRO191204120,BRO,NY1,1,0
BRO191204130,BRO,NY1,3,0
BRO191204150,BRO,PHI,0,8
BRO191204160,BRO,PHI,0,0
BRO191204230,BRO,BSN,0,0
BRO191204240,BRO,BSN,0,3
BRO191204250,BRO,BSN,1,0
BRO191205240,BRO,NY1,0,0
BRO191205250,BRO,NY1,0,1
BRO191205270,BRO,NY1,0,2
BRO191205280,BRO,NY1,0,0
BRO191205300,BRO,BSN,3,0
BRO191205311,BRO,BSN,0,1
BRO191205312,BRO,BSN,3,0
BRO191206010,BRO,CIN,0,0
BRO191206030,BRO,CIN,1,2
BRO191206040,BRO,CIN,0,0
BRO191206050,BRO,CHN,0,2
BRO191206070,BRO,CHN,2,3
BRO191206080,BRO,CHN,0,0
BRO191206100,BRO,PIT,0,0
BRO191206110,BRO,PIT,0,3
BRO191206120,BRO,PIT,0,0
BRO191206130,BRO,PIT,0,0
BRO191206140,BRO,SLN,1,0
BRO191206150,BRO,SLN,0,0
BRO191206170,BRO,SLN,1,1
BRO191206180,BRO,SLN,1,0
BRO191206190,BRO,PHI,0,0
BRO191206200,BRO,PHI,0,3
BRO191206210,BRO,PHI,4,0
BRO191206220,BRO,PHI,0,0
BRO191207060,BRO,NY1,0,0
BRO191207260,BRO,CIN,0,0
BRO191207270,BRO,CIN,1,0
BRO191207290,BRO,CIN,0,0
BRO191207300,BRO,CIN,0,0
BRO191207310,BRO,CHN,0,0
BRO191208010,BRO,CHN,0,2
BRO191208020,BRO,CHN,0,1
BRO191208031,BRO,CHN,0,0
BRO191208032,BRO,CHN,1,0
BRO191208050,BRO,SLN,0,0
BRO191208060,BRO,SLN,0,0
BRO191208070,BRO,SLN,1,1
BRO191208080,BRO,SLN,0,0
BRO191208090,BRO,PIT,0,0
BRO191208100,BRO,PIT,0,0
BRO191208120,BRO,PIT,0,0
BRO191208130,BRO,PIT,1,0
BRO191209040,BRO,BSN,0,0
BRO191209050,BRO,BSN,1,0
BRO191209060,BRO,BSN,0,0
BRO191209071,BRO,BSN,0,0
BRO191209072,BRO,BSN,0,0
BRO191209100,BRO,CIN,2,2
BRO191209121,BRO,CIN,0,0
BRO191209122,BRO,CIN,0,1
BRO191209130,BRO,CIN,1,0
BRO191209140,BRO,PIT,0,1
BRO191209160,BRO,PIT,1,0
BRO191209170,BRO,PIT,1,1
BRO191209191,BRO,CHN,6,0
BRO191209192,BRO,CHN,3,4
BRO191209200,BRO,CHN,1,0
BRO191209210,BRO,SLN,1,0
BRO191209230,BRO,SLN,0,1
BRO191209261,BRO,PHI,0,0
BRO191209262,BRO,PHI,0,1
BRO191209270,BRO,PHI,0,1
BRO191209281,BRO,PHI,0,0
BRO191209282,BRO,PHI,0,0
BRO191210030,BRO,NY1,1,0
BRO191210040,BRO,NY1,0,0
BRO191210050,BRO,NY1,0,0
BSN191204110,BSN,PHI,0,0
BSN191204120,BSN,PHI,0,0
BSN191204130,BSN,PHI,0,1
BSN191204150,BSN,NY1,0,0
BSN191204160,BSN,NY1,0,0
BSN191204170,BSN,NY1,0,0
BSN191205010,BSN,BRO,4,0
BSN191205020,BSN,BRO,6,0
BSN191205030,BSN,BRO,0,0
BSN191205040,BSN,BRO,0,1
BSN191206010,BSN,CHN,0,0
BSN191206030,BSN,CHN,0,0
BSN191206040,BSN,CHN,0,1
BSN191206050,BSN,PIT,1,2
BSN191206070,BSN,PIT,0,0
BSN191206080,BSN,PIT,1,1
BSN191206100,BSN,SLN,0,1
BSN191206110,BSN,SLN,0,0
BSN191206120,BSN,SLN,0,2
BSN191206130,BSN,SLN,0,1
BSN191206140,BSN,CIN,0,1
BSN191206150,BSN,CIN,0,0
BSN191206171,BSN,CIN,0,0
BSN191206172,BSN,CIN,0,0
BSN191206180,BSN,CIN,0,1
BSN191206190,BSN,NY1,0,0
BSN191206200,BSN,NY1,0,2
BSN191206210,BSN,NY1,0,0
BSN191206221,BSN,NY1,1,2
BSN191206222,BSN,NY1,0,0
BSN191206240,BSN,BRO,0,0
BSN191206250,BSN,BRO,0,4
BSN191206260,BSN,BRO,1,1
BSN191206270,BSN,BRO,0,3
BSN191207030,BSN,PHI,3,0
BSN191207041,BSN,PHI,0,0
BSN191207042,BSN,PHI,0,1
BSN191207050,BSN,PHI,0,0
BSN191207060,BSN,PHI,2,0
BSN191207271,BSN,SLN,1,0
BSN191207272,BSN,SLN,0,1
BSN191207300,BSN,SLN,0,1
BSN191207310,BSN,PIT,0,1
BSN191208010,BSN,PIT,0,1
BSN191208020,BSN,PIT,0,0
BSN191208031,BSN,PIT,3,0
BSN191208032,BSN,PIT,0,0
BSN191208050,BSN,CIN,0,0
BSN191208060,BSN,CIN,0,3
BSN191208070,BSN,CIN,0,0
BSN191208080,BSN,CIN,3,2
BSN191208090,BSN,CHN,1,2
BSN191208100,BSN,CHN,0,0
BSN191208120,BSN,CHN,1,4
BSN191208130,BSN,CHN,1,0
BSN191209021,BSN,NY1,0,0
BSN191209022,BSN,NY1,0,1
BSN191209030,BSN,NY1,0,0
BSN191209100,BSN,CHN,0,1
BSN191209121,BSN,CHN,0,0
BSN191209122,BSN,CHN,0,1
BSN191209130,BSN,CHN,0,0
BSN191209141,BSN,SLN,0,1
BSN191209142,BSN,SLN,3,0
BSN191209160,BSN,SLN,0,1
BSN191209170,BSN,SLN,0,0
BSN191209181,BSN,PIT,0,5
BSN191209182,BSN,PIT,0,0
BSN191209191,BSN,PIT,0,2
BSN191209192,BSN,PIT,0,1
BSN191209200,BSN,PIT,0,0
BSN191209210,BSN,CIN,0,0
BSN191209230,BSN,CIN,0,1
BSN191209300,BSN,BRO,1,0
BSN191210021,BSN,BRO,0,1
BSN191210022,BSN,BRO,3,0
BSN191210030,BSN,PHI,2,0
BSN191210040,BSN,PHI,4,1
BSN191210050,BSN,PHI,0,1
CHA191204110,CHA,SLA,0,0
CHA191204120,CHA,SLA,0,0
CHA191204130,CHA,SLA,0,0
CHA191204140,CHA,SLA,0,0
CHA191204150,CHA,DET,1,0
CHA191204160,CHA,DET,0,0
CHA191205020,CHA,CLE,0,0
CHA191205030,CHA,CLE,0,0
CHA191205040,CHA,CLE,1,1
CHA191205050,CHA,CLE,0,0
CHA191205250,CHA,DET,2,2
CHA191205260,CHA,DET,0,0
CHA191206010,CHA,PHA,0,2
CHA191206020,CHA,PHA,0,0
CHA191206030,CHA,PHA,1,1
CHA191206040,CHA,PHA,0,0
CHA191206050,CHA,WS1,1,0
CHA191206060,CHA,WS1,0,1
CHA191206070,CHA,WS1,0,0
CHA191206080,CHA,WS1,0,0
CHA191206090,CHA,NYA,0,0
CHA191206100,CHA,NYA,0,0
CHA191206110,CHA,NYA,0,0
CHA191206120,CHA,NYA,6,0
CHA191206130,CHA,BOS,0,0
CHA191206150,CHA,BOS,0,3
CHA191206160,CHA,BOS,3,1
CHA191206170,CHA,BOS,0,0
CHA191206180,CHA,SLA,0,0
CHA191206190,CHA,SLA,0,0
CHA191206210,CHA,SLA,0,0
CHA191206220,CHA,SLA,2,0
CHA191206230,CHA,CLE,0,2
CHA191206250,CHA,SLA,0,0
CHA191206260,CHA,SLA,0,0
CHA191207041,CHA,CLE,2,0
CHA191207042,CHA,CLE,0,5
CHA191207050,CHA,DET,1,0
CHA191207061,CHA,DET,0,0
CHA191207062,CHA,DET,1,1
CHA191207270,CHA,BOS,1,0
CHA191207280,CHA,BOS,0,2
CHA191207290,CHA,BOS,0,0
CHA191207300,CHA,BOS,2,0
CHA191207310,CHA,NYA,1,5
CHA191208010,CHA,NYA,0,0
CHA191208020,CHA,NYA,4,0
CHA191208030,CHA,NYA,0,2
CHA191208040,CHA,WS1,0,0
CHA191208050,CHA,WS1,1,0
CHA191208060,CHA,WS1,2,0
CHA191208070,CHA,WS1,0,0
CHA191208090,CHA,PHA,0,3
CHA191208100,CHA,PHA,0,0
CHA191208111,CHA,PHA,0,2
CHA191208112,CHA,PHA,0,0
CHA191209010,CHA,DET,1,2
CHA191209020,CHA,DET,2,0
CHA191209031,CHA,DET,0,0
CHA191209032,CHA,DET,1,0
CHA191209040,CHA,DET,1,2
CHA191209050,CHA,CLE,1,0
CHA191209060,CHA,CLE,0,0
CHA191209070,CHA,CLE,0,0
CHA191209080,CHA,CLE,1,2
CHA191209100,CHA,BOS,0,0
CHA191209110,CHA,BOS,0,0
CHA191209120,CHA,BOS,0,0
CHA191209130,CHA,NYA,0,0
CHA191209140,CHA,NYA,0,0
CHA191209150,CHA,NYA,2,0
CHA191209181,CHA,PHA,0,0
CHA191209182,CHA,PHA,0,0
CHA191209190,CHA,PHA,0,0
CHA191209200,CHA,WS1,2,0
CHA191209221,CHA,WS1,0,2
CHA191209222,CHA,WS1,0,0
CHA191209290,CHA,SLA,0,0
CHN191204200,CHN,CIN,1,0
CHN191204210,CHN,PIT,0,0
CHN191204230,CHN,PIT,0,0
CHN191204250,CHN,SLN,1,0
CHN191204260,CHN,SLN,4,0
CHN191204270,CHN,SLN,1,0
CHN191204300,CHN,CIN,0,1
CHN191205050,CHN,PIT,0,0
CHN191205060,CHN,BSN,3,0
CHN191205070,CHN,BSN,3,0
CHN191205080,CHN,BSN,5,3
CHN191205090,CHN,BSN,0,2
CHN191205100,CHN,NY1,0,0
CHN191205110,CHN,NY1,0,1
CHN191205130,CHN,NY1,0,0
CHN191205140,CHN,PHI,0,0
CHN191205170,CHN,PHI,0,0
CHN191205180,CHN,BRO,0,0
CHN191205190,CHN,BRO,0,1
CHN191205210,CHN,BRO,0,0
CHN191205220,CHN,BRO,0,0
CHN191205260,CHN,PIT,0,0
CHN191205270,CHN,CIN,0,0
CHN191205280,CHN,CIN,0,1
CHN191205301,CHN,CIN,0,2
CHN191205302,CHN,CIN,4,1
CHN191206230,CHN,SLN,2,2
CHN191206280,CHN,PIT,0,0
CHN191206290,CHN,PIT,0,1
CHN191206300,CHN,PIT,0,2
CHN191207080,CHN,NY1,0,0
CHN191207090,CHN,NY1,0,0
CHN191207100,CHN,NY1,0,0
CHN191207110,CHN,NY1,0,0
CHN191207120,CHN,BSN,1,0
CHN191207130,CHN,BSN,1,0
CHN191207140,CHN,BSN,0,2
CHN191207150,CHN,BSN,0,2
CHN191207160,CHN,NY1,0,0
CHN191207170,CHN,PHI,2,0
CHN191207181,CHN,PHI,0,4
CHN191207182,CHN,PHI,0,2
CHN191207190,CHN,PHI,0,1
CHN191207200,CHN,PHI,0,0
CHN191207211,CHN,BRO,0,0
CHN191207212,CHN,BRO,0,0
CHN191207220,CHN,BRO,0,0
CHN191207230,CHN,BRO,0,0
CHN191207240,CHN,BRO,3,0
CHN191208150,CHN,NY1,0,0
CHN191208160,CHN,NY1,0,2
CHN191208170,CHN,NY1,0,0
CHN191208181,CHN,PHI,1,1
CHN191208182,CHN,PHI,1,0
CHN191208201,CHN,PHI,4,0
CHN191208202,CHN,PHI,0,0
CHN191208210,CHN,NY1,0,0
CHN191208220,CHN,BSN,2,0
CHN191208240,CHN,BSN,0,1
CHN191208250,CHN,BSN,3,0
CHN191208260,CHN,BRO,0,1
CHN191208270,CHN,BRO,0,0
CHN191208280,CHN,SLN,4,1
CHN191208290,CHN,SLN,1,0
CHN191208300,CHN,SLN,0,0
CHN191208310,CHN,SLN,0,1
CHN191209010,CHN,SLN,0,0
CHN191209040,CHN,PIT,0,0
CHN191209261,CHN,CIN,1,0
CHN191209262,CHN,CIN,2,0
CHN191209271,CHN,CIN,0,3
CHN191209272,CHN,CIN,0,1
CHN191209280,CHN,CIN,0,1
