year,game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher,home_ERA,vis_ERA
2015,ARI201505110,ARI,WAS,0,4,collj001,schem001,3.79,2.79
2015,ARI201505120,ARI,WAS,2,0,delar003,stras001,4.67,3.46
2015,ARI201505130,ARI,WAS,0,0,reeda001,barra001,3.38,4.6
2015,ARI201505220,ARI,CHN,1,0,delgr001,rossz001,3.25,4.39
2015,ARI201505230,ARI,CHN,2,0,burge002,mottj001,4.67,3.91
2015,ARI201505240,ARI,CHN,1,0,hellj001,hammj002,4.62,3.74
2015,ARI201506010,ARI,ATL,0,0,brada001,wooda002,5.8,3.84
2015,ARI201506020,ARI,ATL,0,1,chafa001,cunnb001,2.76,4.63
2015,ARI201506030,ARI,ATL,0,1,chafa001,johnj010,2.76,4.46
2015,ARI201506040,ARI,NYN,0,0,leond003,harvm001,8.4,2.71
2015,ARI201506050,ARI,NYN,0,0,hellj001,niesj001,4.62,4.13
2015,ARI201506060,ARI,NYN,0,0,delgr001,colob001,3.25,4.16
2015,ARI201506070,ARI,NYN,2,1,collj001,degrj001,3.79,2.54
2015,ARI201506170,ARI,ANA,1,0,andec001,santh001,4.3,3.59
2015,ARI201506180,ARI,ANA,0,0,websa001,wilsc004,5.81,3.89
2015,ARI201506190,ARI,SDN,1,0,delar003,shiej002,4.67,3.91
2015,ARI201506200,ARI,SDN,0,0,ray-r002,rosst001,3.52,3.26
2015,ARI201506210,ARI,SDN,0,0,hellj001,casha001,4.62,4.34
2015,ARI201506290,ARI,LAN,0,1,burge002,baezp001,4.67,3.35
2015,ARI201506300,ARI,LAN,0,0,hernd002,peraj002,4.28,4.34
2015,ARI201507010,ARI,LAN,0,1,ray-r002,andeb004,3.52,3.69
2015,ARI201507020,ARI,COL,0,0,hellj001,rusic001,4.62,5.33
2015,ARI201507030,ARI,COL,2,3,chafa001,flany001,2.76,4.74
2015,ARI201507040,ARI,COL,2,0,corbp001,haled001,3.6,6.09
2015,ARI201507050,ARI,COL,0,4,delar003,delaj001,4.67,4.17
2015,ARI201507170,ARI,SFN,1,0,delgr001,voger001,3.25,4.67
2015,ARI201507180,ARI,SFN,0,0,andec001,peavj001,4.3,3.58
2015,ARI201507190,ARI,SFN,0,0,corbp001,bumgm001,3.6,2.93
2015,ARI201507200,ARI,MIA,0,0,delar003,pheld001,4.67,4.5
2015,ARI201507210,ARI,MIA,0,0,hellj001,latom001,4.62,4.95
2015,ARI201507220,ARI,MIA,0,0,ray-r002,fernj003,3.52,2.92
2015,ARI201507230,ARI,MIL,0,0,godlz001,fierm001,3.19,3.69
2015,ARI201507240,ARI,MIL,0,0,corbp001,nelsj004,3.6,4.11
2015,ARI201507250,ARI,MIL,2,0,delar003,jungt001,4.67,3.77
2015,ARI201507260,ARI,MIL,0,0,hellj001,garzm001,4.62,5.63
2015,ARI201508070,ARI,CIN,1,0,andec001,igler001,4.3,4.15
2015,ARI201508080,ARI,CIN,1,0,ray-r002,sampk001,3.52,6.54
2015,ARI201508090,ARI,CIN,1,0,collj001,mattr001,3.79,4.02
2015,ARI201508100,ARI,PHI,0,0,delar003,haraa001,4.67,4.86
2015,ARI201508110,ARI,PHI,0,1,hellj001,buchd001,4.62,6.99
2015,ARI201508120,ARI,PHI,2,0,andec001,nolaa001,4.3,3.59
2015,ARI201508240,ARI,SLN,0,0,chacj001,lynnl001,3.38,3.03
2015,ARI201508250,ARI,SLN,0,4,ray-r002,garcj004,3.52,2.43
2015,ARI201508260,ARI,SLN,1,0,hernd002,lackj001,4.28,2.77
2015,ARI201508270,ARI,SLN,0,1,delar003,martc006,4.67,3.01
2015,ARI201508280,ARI,OAK,0,0,delgr001,grays001,3.25,2.73
2015,ARI201508290,ARI,OAK,0,0,chafa001,rodrf004,2.76,3.84
2015,ARI201508300,ARI,OAK,0,0,ziegb001,vendp001,1.85,4.4
2015,ARI201509070,ARI,SFN,0,0,corbp001,leakm001,3.6,3.7
2015,ARI201509080,ARI,SFN,0,0,andec001,hudst001,4.3,4.44
2015,ARI201509090,ARI,SFN,0,0,godlz001,hestc001,3.19,3.95
2015,ARI201509110,ARI,LAN,4,0,ray-r002,wooda002,3.52,3.84
2015,ARI201509120,ARI,LAN,0,2,delar003,howej003,4.67,1.43
2015,ARI201509130,ARI,LAN,0,1,corbp001,greiz001,3.6,1.66
2015,ARI201509140,ARI,SDN,1,5,hellj001,shiej002,4.62,3.91
2015,ARI201509150,ARI,SDN,0,0,delgr001,norrb001,3.25,6.72
2015,ARI201509160,ARI,SDN,0,0,ray-r002,casha001,3.52,4.34
2015,ARI201509290,ARI,COL,1,2,delgr001,browb005,3.25,4.91
2015,ARI201509300,ARI,COL,0,0,delgr001,bettc001,3.25,4.23
2015,ARI201510010,ARI,COL,2,1,burge002,millj006,4.67,4.05
2015,ARI201510020,ARI,HOU,0,3,delar003,keucd001,4.67,2.48
2015,ARI201510030,ARI,HOU,0,1,hellj001,mchuc001,4.62,3.89
2015,ARI201510040,ARI,HOU,1,0,hudsd001,qualc001,3.86,4.38
2015,ATL201504100,ATL,NYN,2,0,johnj010,montr004,4.46,4.5
2015,ATL201504110,ATL,NYN,0,0,tehej001,gee-d001,4.04,5.9
2015,ATL201504120,ATL,NYN,0,2,jaimj001,colob001,6.75,4.16
2015,ATL201504130,ATL,MIA,0,0,mills001,latom001,3.02,4.95
2015,ATL201504140,ATL,MIA,0,3,cahit001,koeht001,5.4,4.08
2015,ATL201504150,ATL,MIA,0,0,stule002,hared001,5.85,3.6
2015,ATL201504270,ATL,WAS,1,0,stule002,fistd001,5.85,4.19
2015,ATL201504280,ATL,WAS,2,1,grilj001,treib001,2.94,3.86
2015,ATL201504290,ATL,WAS,2,0,wooda002,zimmj003,3.84,3.66
2015,ATL201504300,ATL,CIN,0,0,mills001,leakm001,3.02,3.7
2015,ATL201505010,ATL,CIN,0,2,foltm001,desca001,5.71,4.05
2015,ATL201505020,ATL,CIN,0,0,stule002,marqj001,5.85,6.46
2015,ATL201505030,ATL,CIN,3,0,tehej001,cuetj001,4.04,3.44
2015,ATL201505040,ATL,PHI,0,3,wooda002,haraa001,3.84,4.86
2015,ATL201505050,ATL,PHI,2,0,mills001,billc001,3.02,5.84
2015,ATL201505060,ATL,PHI,1,0,foltm001,willj003,5.71,5.8
2015,ATL201505190,ATL,TBA,0,1,foltm001,ramie004,5.71,3.75
2015,ATL201505200,ATL,TBA,0,1,cunnb001,odorj001,4.63,3.35
2015,ATL201505210,ATL,MIL,1,0,tehej001,garzm001,4.04,5.63
2015,ATL201505220,ATL,MIL,0,2,stule002,blazm001,5.85,2.43
2015,ATL201505230,ATL,MIL,0,1,avill001,kintb001,4.05,6.43
2015,ATL201505240,ATL,MIL,0,0,foltm001,nelsj004,5.71,4.11
2015,ATL201506050,ATL,PIT,2,0,avill001,mortc002,4.05,4.81
2015,ATL201506060,ATL,PIT,0,0,grilj001,worlv001,2.94,4.02
2015,ATL201506070,ATL,PIT,0,0,wooda002,coleg001,3.84,2.6
2015,ATL201506080,ATL,SDN,0,0,martc008,maurb001,7.92,3.0
2015,ATL201506090,ATL,SDN,0,0,johnj010,benoj001,4.46,2.34
2015,ATL201506100,ATL,SDN,0,0,perew001,rosst001,4.78,3.26
2015,ATL201506110,ATL,SDN,1,1,cunnb001,thayd001,4.63,4.06
2015,ATL201506170,ATL,BOS,0,0,massn001,tazaj001,4.68,4.14
2015,ATL201506180,ATL,BOS,0,0,mills001,buchc001,3.02,3.26
2015,ATL201506190,ATL,NYN,0,0,wislm001,degrj001,4.71,2.54
2015,ATL201506200,ATL,NYN,0,2,perew001,leatj001,4.78,2.31
2015,ATL201506210,ATL,NYN,0,0,tehej001,harvm001,4.04,2.71
2015,ATL201506300,ATL,WAS,0,4,mills001,zimmj003,3.02,3.66
2015,ATL201507010,ATL,WAS,0,0,wislm001,fistd001,4.71,4.19
2015,ATL201507020,ATL,WAS,0,0,grilj001,schem001,2.94,2.79
2015,ATL201507030,ATL,PHI,0,0,tehej001,morga001,4.04,4.48
2015,ATL201507040,ATL,PHI,4,0,wooda002,corrk001,3.84,6.56
2015,ATL201507050,ATL,PHI,0,0,massn001,garcl005,4.68,3.51
2015,ATL201507170,ATL,CHN,1,0,vizca001,strop001,1.6,2.91
2015,ATL201507180,ATL,CHN,0,0,banum001,lestj001,5.13,3.34
2015,ATL201507190,ATL,CHN,0,0,mills001,arrij001,3.02,1.77
2015,ATL201507200,ATL,LAN,2,0,wislm001,libea001,4.71,4.25
2015,ATL201507210,ATL,LAN,2,1,wooda002,tsaoc001,3.84,10.29
2015,ATL201507220,ATL,LAN,0,0,tehej001,bolsm001,4.04,3.62
2015,ATL201508030,ATL,SFN,0,0,vizca001,voger001,1.6,4.67
2015,ATL201508040,ATL,SFN,0,1,aardd001,affej001,4.7,5.86
2015,ATL201508050,ATL,SFN,0,0,perew001,bumgm001,4.78,2.93
2015,ATL201508060,ATL,MIA,2,2,mckia001,morrb002,5.93,3.14
2015,ATL201508070,ATL,MIA,0,0,detwr001,flork002,7.25,4.97
2015,ATL201508080,ATL,MIA,1,0,foltm001,koeht001,5.71,4.08
2015,ATL201508090,ATL,MIA,0,0,mills001,handb001,3.02,5.3
2015,ATL201508140,ATL,ARI,0,0,tehej001,ray-r002,4.04,3.52
2015,ATL201508150,ATL,ARI,0,1,foltm001,corbp001,5.71,3.6
2015,ATL201508160,ATL,ARI,0,0,aardd001,hernd002,4.7,4.28
2015,ATL201508240,ATL,COL,2,1,tehej001,delaj001,4.04,4.17
2015,ATL201508250,ATL,COL,0,2,foltm001,bettc001,5.71,4.23
2015,ATL201508260,ATL,COL,0,0,mills001,casts002,3.02,6.1
2015,ATL201508280,ATL,NYA,2,5,perew001,tanam001,4.78,3.51
2015,ATL201508290,ATL,NYA,0,1,wislm001,sevel001,4.71,2.89
2015,ATL201508300,ATL,NYA,0,0,tehej001,eovan001,4.04,4.2
2015,ATL201508310,ATL,MIA,0,0,mills001,narvc001,3.02,4.45
2015,ATL201509010,ATL,MIA,0,2,banum001,nicoj001,5.13,4.01
2015,ATL201509020,ATL,MIA,0,0,perew001,conla001,4.78,3.76
2015,ATL201509100,ATL,NYN,0,0,mills001,colob001,3.02,4.16
2015,ATL201509110,ATL,NYN,0,0,wislm001,matzs001,4.71,2.27
2015,ATL201509120,ATL,NYN,1,0,vizca001,clipt001,1.6,2.92
2015,ATL201509130,ATL,NYN,0,0,jacke001,parnb001,3.07,6.38
2015,ATL201509150,ATL,TOR,0,0,vizca001,sanca006,1.6,3.22
2015,ATL201509160,ATL,TOR,1,4,mills001,pricd001,3.02,2.45
2015,ATL201509170,ATL,TOR,0,0,wislm001,estrm001,4.71,3.13
2015,ATL201509180,ATL,PHI,1,0,perew001,morga001,4.78,4.48
2015,ATL201509190,ATL,PHI,0,0,jacke001,willj003,3.07,5.8
2015,ATL201509200,ATL,PHI,1,0,moylp001,garcl005,3.48,3.51
2015,ATL201509290,ATL,WAS,0,0,wislm001,roart001,4.71,4.38
2015,ATL201509300,ATL,WAS,1,0,perew001,zimmj003,4.78,3.66
2015,ATL201510010,ATL,WAS,0,0,weber001,stras001,4.76,3.46
2015,ATL201510020,ATL,SLN,0,0,tehej001,garcj004,4.04,2.43
2015,ATL201510041,ATL,SLN,2,0,mills001,lackj001,3.02,2.77
2015,ATL201510042,ATL,SLN,1,0,wislm001,lynnl001,4.71,3.03
2015,BAL201504100,BAL,TOR,1,4,norrb001,buehm001,6.72,3.81
2015,BAL201504110,BAL,TOR,2,0,jimeu001,sanca006,4.11,3.22
2015,BAL201504120,BAL,TOR,2,2,tillc001,loupa001,4.99,4.46
2015,BAL201504130,BAL,NYA,0,0,huntt002,pinem001,4.18,4.37
2015,BAL201504140,BAL,NYA,1,0,gonzm003,sabac001,4.91,4.73
2015,BAL201504150,BAL,NYA,1,0,bracb001,carpd001,2.72,4.01
2015,BAL201504240,BAL,BOS,0,0,matub001,ogana001,2.94,3.99
2015,BAL201504250,BAL,BOS,2,0,matub001,uehak001,2.94,2.23
2015,BAL201504260,BAL,BOS,0,0,norrb001,milew001,6.72,4.46
2015,BAL201504290,BAL,CHA,6,0,jimeu001,samaj001,4.11,4.96
2015,BAL201505110,BAL,TOR,3,0,jimeu001,estrm001,4.11,3.13
2015,BAL201505120,BAL,TOR,0,0,tillc001,buehm001,4.99,3.81
2015,BAL201505130,BAL,TOR,0,0,gonzm003,sanca006,4.91,3.22
2015,BAL201505150,BAL,ANA,0,1,chenw001,weavj003,3.34,4.64
2015,BAL201505160,BAL,ANA,0,0,jimeu001,shoem001,4.11,4.46
2015,BAL201505170,BAL,ANA,0,0,wrigm001,richg002,6.04,3.65
2015,BAL201505190,BAL,SEA,1,1,gonzm003,farqd001,4.91,5.12
2015,BAL201505200,BAL,SEA,0,0,chenw001,eliar001,3.34,4.14
2015,BAL201505210,BAL,SEA,4,0,huntt002,farqd001,4.18,5.12
2015,BAL201505250,BAL,HOU,0,0,bracb001,keucd001,2.72,2.48
2015,BAL201505260,BAL,HOU,0,0,tillc001,felds001,4.99,3.9
2015,BAL201505270,BAL,HOU,0,0,bracb001,sippt001,2.72,1.99
2015,BAL201505281,BAL,CHA,0,0,wilst004,salec001,3.5,3.41
2015,BAL201505282,BAL,CHA,2,1,wrigm001,beckc002,6.04,6.0
2015,BAL201505290,BAL,TBA,0,0,odayd001,gomeb001,1.52,4.27
2015,BAL201505300,BAL,TBA,0,1,chenw001,ramie004,3.34,3.75
2015,BAL201505310,BAL,TBA,1,0,tillc001,odorj001,4.99,3.35
2015,BAL201506090,BAL,BOS,0,0,roe-c001,barnm001,4.14,5.44
2015,BAL201506100,BAL,BOS,0,0,chenw001,porcr001,3.34,4.92
2015,BAL201506110,BAL,BOS,1,0,tillc001,milew001,4.99,4.46
2015,BAL201506120,BAL,NYA,1,0,jimeu001,pinem001,4.11,4.37
2015,BAL201506130,BAL,NYA,0,2,roe-c001,martc007,4.14,5.66
2015,BAL201506140,BAL,NYA,2,1,wrigm001,shrec001,6.04,3.09
2015,BAL201506150,BAL,PHI,0,0,chenw001,haraa001,3.34,4.86
2015,BAL201506160,BAL,PHI,6,0,tillc001,willj003,4.99,5.8
2015,BAL201506260,BAL,CLE,0,0,odayd001,rzepm001,1.52,5.66
2015,BAL201506281,BAL,CLE,0,0,jimeu001,bauet001,4.11,4.55
2015,BAL201506282,BAL,CLE,0,0,tillc001,murat001,4.99,8.1
2015,BAL201506290,BAL,TEX,0,0,norrb001,rodrw002,6.72,4.9
2015,BAL201506300,BAL,TEX,3,0,gonzm003,lewic001,4.91,4.66
2015,BAL201507010,BAL,TEX,0,0,chenw001,martn002,3.34,3.96
2015,BAL201507020,BAL,TEX,0,0,roe-c001,kelak001,4.14,2.39
2015,BAL201507100,BAL,WAS,0,0,britz001,roart001,,4.38
2015,BAL201507110,BAL,WAS,1,0,gonzm003,zimmj003,4.91,3.66
2015,BAL201507120,BAL,WAS,1,0,chenw001,schem001,3.34,2.79
2015,BAL201507270,BAL,ATL,0,0,bracb001,avill001,2.72,4.05
2015,BAL201507280,BAL,ATL,3,2,jimeu001,tehej001,4.11,4.04
2015,BAL201507290,BAL,ATL,0,0,tillc001,foltm001,4.99,5.71
2015,BAL201507300,BAL,DET,0,2,gonzm003,simoa001,4.91,5.05
2015,BAL201507310,BAL,DET,0,1,givem001,valdj003,1.8,4.0
2015,BAL201508010,BAL,DET,2,0,gausk001,sanca004,4.25,4.99
2015,BAL201508020,BAL,DET,0,3,jimeu001,norrd002,4.11,3.75
2015,BAL201508140,BAL,OAK,0,0,garcj005,pomed001,4.25,3.66
2015,BAL201508150,BAL,OAK,0,1,britz001,vendp001,,4.4
2015,BAL201508160,BAL,OAK,1,0,chenw001,gravk001,3.34,4.05
2015,BAL201508170,BAL,OAK,0,0,tillc001,grays001,4.99,2.73
2015,BAL201508180,BAL,NYN,0,1,gausk001,degrj001,4.25,2.54
2015,BAL201508190,BAL,NYN,0,1,britz001,torrc001,,4.68
2015,BAL201508200,BAL,MIN,0,0,gonzm003,dufft001,4.91,3.1
2015,BAL201508210,BAL,MIN,0,0,odayd001,fienc001,1.52,3.55
2015,BAL201508220,BAL,MIN,0,0,tillc001,fienc001,4.99,3.55
2015,BAL201508230,BAL,MIN,0,2,matub001,perkg001,2.94,3.32
2015,BAL201508310,BAL,TBA,0,0,chenw001,archc001,3.34,3.23
2015,BAL201509010,BAL,TBA,0,0,tillc001,smyld001,4.99,3.11
2015,BAL201509020,BAL,TBA,0,0,bracb001,andrm001,2.72,4.11
2015,BAL201509110,BAL,KCA,0,1,givem001,herrk001,1.8,2.71
2015,BAL201509120,BAL,KCA,1,0,matub001,venty001,2.94,4.08
2015,BAL201509130,BAL,KCA,3,0,chenw001,cuetj001,3.34,3.44
2015,BAL201509140,BAL,BOS,1,0,gausk001,rodre004,4.25,3.85
2015,BAL201509150,BAL,BOS,0,0,roe-c001,aro-j001,4.14,6.97
2015,BAL201509160,BAL,BOS,0,0,wrigm001,owenh002,6.04,4.57
2015,BAL201509280,BAL,TOR,0,0,bracb001,cecib001,2.72,2.48
2015,BAL201509301,BAL,TOR,0,0,gonzm003,strom001,4.91,1.67
2015,BAL201509302,BAL,TOR,0,0,gausk001,teper001,4.25,3.27
2015,BAL201510010,BAL,TOR,3,0,mcfat001,hutcd001,4.91,5.57
2015,BAL201510031,BAL,NYA,1,0,chenw001,novai001,3.34,5.07
2015,BAL201510032,BAL,NYA,2,0,mcfat001,betad001,4.91,1.5
2015,BAL201510040,BAL,NYA,2,0,tillc001,pinem001,4.99,4.37
2015,BOS201504130,BOS,WAS,1,0,porcr001,zimmj003,4.92,3.66
2015,BOS201504140,BOS,WAS,0,0,mujie001,treib001,4.75,3.86
2015,BOS201504150,BOS,WAS,0,2,milew001,gonzg003,4.46,3.79
2015,BOS201504170,BOS,BAL,0,0,uehak001,matub001,2.23,2.94
2015,BOS201504180,BOS,BAL,0,0,buchc001,tillc001,3.26,4.99
2015,BOS201504190,BOS,BAL,3,2,porcr001,gonzm003,4.92,4.91
2015,BOS201504200,BOS,BAL,1,0,mastj001,chenw001,5.61,3.34
2015,BOS201504270,BOS,TOR,2,3,uehak001,castm002,2.23,6.11
2015,BOS201504280,BOS,TOR,0,0,buchc001,estrm001,3.26,3.13
2015,BOS201504290,BOS,TOR,0,0,porcr001,dickr001,4.92,3.91
2015,BOS201505010,BOS,NYA,0,1,tazaj001,rogee002,4.14,6.27
2015,BOS201505020,BOS,NYA,0,0,milew001,eovan001,4.46,4.2
2015,BOS201505030,BOS,NYA,0,2,kellj001,warra001,4.82,3.29
2015,BOS201505040,BOS,TBA,0,2,buchc001,odorj001,3.26,3.35
2015,BOS201505050,BOS,TBA,0,0,porcr001,smyld001,4.92,3.11
2015,BOS201505060,BOS,TBA,0,0,mastj001,coloa001,5.61,3.94
2015,BOS201505190,BOS,TEX,1,0,milew001,gally001,4.46,3.42
2015,BOS201505200,BOS,TEX,0,0,kellj001,kleip001,4.82,6.75
2015,BOS201505210,BOS,TEX,0,2,buchc001,rodrw002,3.26,4.9
2015,BOS201505220,BOS,ANA,0,0,porcr001,richg002,4.92,3.65
2015,BOS201505230,BOS,ANA,0,2,wrigs001,wilsc004,4.09,3.89
2015,BOS201505240,BOS,ANA,0,0,milew001,santh001,4.46,3.59
2015,BOS201506020,BOS,MIN,0,0,buchc001,pelfm001,3.26,4.26
2015,BOS201506031,BOS,MIN,1,0,rodre004,hughp001,3.85,4.4
2015,BOS201506032,BOS,MIN,0,0,porcr001,may-t001,4.92,4.0
2015,BOS201506040,BOS,MIN,0,0,uehak001,thoma003,2.23,5.01
2015,BOS201506050,BOS,OAK,1,0,milew001,kazms001,4.46,3.1
2015,BOS201506060,BOS,OAK,2,0,kellj001,chavj001,4.82,4.18
2015,BOS201506070,BOS,OAK,0,0,wrigs001,clipt001,4.09,2.92
