game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,htbf
NYA201505070,BAL,NYA,NYC21,2015/05/07,0,7:08PM,night,true,dimum901,gibsh902,gormb901,carlm901,park,pitches,sprej701,70,rtol,12,unknown,unknown,sunny,171,39816,eovan001,tillc001,milla002,
NYA201505080,BAL,NYA,NYC21,2015/05/08,0,7:08PM,night,true,gibsh902,gormb901,carlm901,dimum901,park,pitches,sprej701,73,rtol,13,unknown,unknown,sunny,185,38731,betad001,gonzm003,milla002,
NYA201505090,BAL,NYA,NYC21,2015/05/09,0,1:07PM,day,true,gormb901,carlm901,dimum901,gibsh902,park,pitches,sprej701,59,fromcf,11,unknown,unknown,unknown,175,41280,chenw001,whitc001,britz001,
NYA201505100,BAL,NYA,NYC21,2015/05/10,0,1:08PM,day,true,carlm901,dimum901,gibsh902,gormb901,park,pitches,sprej701,78,rtol,10,unknown,unknown,unknown,183,39059,pinem001,norrb001,,
NYA201505220,TEX,NYA,NYC21,2015/05/22,0,7:07PM,night,true,kulpr901,knigb901,basnt901,vanol901,park,pitches,karph701,70,tocf,14,unknown,unknown,cloudy,199,40008,lewic001,pinem001,ohler001,
NYA201505230,TEX,NYA,NYC21,2015/05/23,0,1:08PM,day,true,knigb901,basnt901,vanol901,kulpr901,park,pitches,karph701,60,torf,7,unknown,unknown,sunny,183,42067,martn002,sabac001,,
NYA201505240,TEX,NYA,NYC21,2015/05/24,0,8:08PM,night,true,basnt901,vanol901,kulpr901,knigb901,park,pitches,karph701,69,rtol,13,unknown,unknown,cloudy,205,45681,gally001,capuc001,tolls002,
NYA201505250,KCA,NYA,NYC21,2015/05/25,0,1:09PM,day,true,wegnm901,fostm901,muchm901,wintm901,park,pitches,altmb701,82,rtol,13,unknown,unknown,sunny,192,36031,eovan001,guthj001,,
NYA201505260,KCA,NYA,NYC21,2015/05/26,0,7:09PM,night,true,fostm901,muchm901,wintm901,wegnm901,park,pitches,altmb701,77,rtol,18,unknown,unknown,cloudy,151,33414,warra001,vargj001,,
NYA201505270,KCA,NYA,NYC21,2015/05/27,0,1:09PM,day,true,muchm901,wintm901,wegnm901,fostm901,park,pitches,altmb701,77,rtol,13,unknown,unknown,unknown,162,32734,pinem001,younc003,milla002,
NYA201506050,ANA,NYA,NYC21,2015/06/05,0,7:10PM,night,true,drecb901,marqa901,belld901,hallt901,park,pitches,sprej701,66,rtol,8,unknown,unknown,unknown,207,40310,eovan001,weavj003,betad001,
NYA201506060,ANA,NYA,NYC21,2015/06/06,0,7:16PM,night,true,marqa901,belld901,hallt901,drecb901,park,pitches,sprej701,72,fromlf,7,unknown,unknown,cloudy,185,40096,warra001,richg002,,
NYA201506070,ANA,NYA,NYC21,2015/06/07,0,1:09PM,day,true,belld901,hallt901,drecb901,marqa901,park,pitches,sprej701,74,rtol,10,unknown,unknown,sunny,140,43178,sabac001,wilsc004,,
NYA201506090,WAS,NYA,NYC21,2015/06/09,0,7:09PM,night,true,cedeg901,coope901,barkl901,wolcq901,park,pitches,karph701,83,tolf,20,unknown,unknown,cloudy,171,36613,tanam001,schem001,,
NYA201506100,WAS,NYA,NYC21,2015/06/10,0,1:08PM,day,true,coope901,barkl901,wolcq901,cedeg901,park,pitches,karph701,81,tocf,10,unknown,unknown,cloudy,216,39847,treib001,capuc001,stord001,
NYA201506170,MIA,NYA,NYC21,2015/06/17,0,7:08PM,night,true,scotd901,barrl901,buckc901,morag901,park,pitches,sprej701,70,rtol,6,unknown,unknown,unknown,170,43048,pinem001,urenj001,betad001,
NYA201506180,MIA,NYA,NYC21,2015/06/18,0,7:09PM,night,true,barrl901,buckc901,morag901,scotd901,park,pitches,sprej701,67,rtol,6,unknown,unknown,overcast,206,38239,shrec001,dunnm002,,
NYA201506190,DET,NYA,NYC21,2015/06/19,0,7:09PM,night,true,hicke901,estam901,westj901,nauep901,park,pitches,sprej701,81,fromrf,12,unknown,unknown,cloudy,170,44588,warra001,verlj001,,
NYA201506200,DET,NYA,NYC21,2015/06/20,0,7:16PM,night,true,estam901,westj901,nauep901,hicke901,park,pitches,sprej701,67,fromlf,9,unknown,unknown,unknown,204,48092,eovan001,simoa001,mitcb001,
NYA201506210,DET,NYA,NYC21,2015/06/21,0,1:09PM,day,true,westj901,nauep901,hicke901,estam901,park,pitches,sprej701,81,ltor,17,unknown,unknown,cloudy,181,38691,sanca004,tanam001,,
NYA201506220,PHI,NYA,NYC21,2015/06/22,0,7:09PM,night,true,rippm901,kellj901,onorb901,porta901,park,pitches,sprej701,86,rtol,4,unknown,unknown,cloudy,213,36883,diekj001,pinem001,,
NYA201506230,PHI,NYA,NYC21,2015/06/23,0,8:26PM,night,true,kellj901,onorb901,porta901,rippm901,park,pitches,karph701,81,tocf,7,unknown,unknown,overcast,225,36198,gilek001,betad001,,
NYA201506240,PHI,NYA,NYC21,2015/06/24,0,1:07PM,day,true,onorb901,porta901,rippm901,kellj901,park,pitches,karph701,80,torf,11,unknown,unknown,sunny,190,45877,novai001,hamec001,,
NYA201507030,TBA,NYA,NYC21,2015/07/03,0,7:08PM,night,true,barrl901,morag901,buckc901,iassd901,park,pitches,sprej701,77,rtol,4,unknown,unknown,cloudy,270,43141,shrec001,gelts001,,
NYA201507040,TBA,NYA,NYC21,2015/07/04,0,1:10PM,day,true,morag901,buckc901,iassd901,barrl901,park,pitches,sprej701,72,fromcf,6,unknown,unknown,unknown,162,35508,betad001,boxbb001,,
NYA201507050,TBA,NYA,NYC21,2015/07/05,0,1:08PM,day,true,buckc901,iassd901,barrl901,morag901,park,pitches,sprej701,81,ltor,5,unknown,unknown,sunny,179,35050,ramie004,novai001,,
NYA201507070,OAK,NYA,NYC21,2015/07/07,0,7:09PM,night,true,hoyej901,hirsj901,welkb901,tumpj901,park,pitches,altmb701,84,rtol,10,unknown,unknown,cloudy,196,32337,pomed001,betad001,clipt001,
NYA201507080,OAK,NYA,NYC21,2015/07/08,0,7:08PM,night,true,hirsj901,welkb901,tumpj901,hoyej901,park,pitches,altmb701,80,torf,2,unknown,unknown,overcast,189,41626,sabac001,scrie001,milla002,
NYA201507090,OAK,NYA,NYC21,2015/07/09,0,1:10PM,day,true,welkb901,tumpj901,hoyej901,hirsj901,park,pitches,altmb701,70,fromcf,5,unknown,unknown,unknown,175,40084,tanam001,chavj001,,
NYA201507170,SEA,NYA,NYC21,2015/07/17,0,7:09PM,night,true,wolcq901,cedeg901,coope901,barkl901,park,pitches,karph701,76,rtol,19,unknown,unknown,sunny,163,47086,tanam001,beimj001,milla002,
NYA201507180,SEA,NYA,NYC21,2015/07/18,0,1:09PM,day,true,cedeg901,coope901,barkl901,wolcq901,park,pitches,karph701,78,rtol,7,unknown,unknown,unknown,192,46119,iwakh001,pinem001,smitc004,
NYA201507190,SEA,NYA,NYC21,2015/07/19,0,1:08PM,day,true,coope901,barkl901,wolcq901,cedeg901,park,pitches,karph701,92,rtol,6,unknown,unknown,sunny,165,42926,betad001,rodnf001,milla002,
NYA201507210,BAL,NYA,NYC21,2015/07/21,0,7:09PM,night,true,everm901,welkt901,ticht901,timmt901,park,pitches,karph701,85,tocf,3,unknown,unknown,cloudy,168,37993,wilsj004,chenw001,milla002,
NYA201507220,BAL,NYA,NYC21,2015/07/22,0,7:08PM,night,true,welkt901,ticht901,timmt901,everm901,park,pitches,karph701,79,tocf,13,unknown,unknown,sunny,153,43887,novai001,gausk001,milla002,
NYA201507230,BAL,NYA,NYC21,2015/07/23,0,1:08PM,day,true,ticht901,timmt901,everm901,welkt901,park,pitches,karph701,81,tolf,6,unknown,unknown,sunny,160,46875,tanam001,jimeu001,,
NYA201508040,BOS,NYA,NYC21,2015/08/04,0,7:09PM,night,true,everm901,danlk901,drakr901,reybd901,park,pitches,freed701,87,rtol,14,unknown,unknown,cloudy,206,48522,tanam001,owenh002,,
NYA201508050,BOS,NYA,NYC21,2015/08/05,0,7:08PM,night,true,danlk901,drakr901,reybd901,everm901,park,pitches,freed701,82,torf,12,unknown,unknown,cloudy,171,47489,wrigs001,sevel001,uehak001,
NYA201508060,BOS,NYA,NYC21,2015/08/06,0,7:08PM,night,true,drakr901,reybd901,everm901,danlk901,park,pitches,freed701,79,torf,5,unknown,unknown,cloudy,174,48608,wilsj004,rodre004,milla002,
NYA201508070,TOR,NYA,NYC21,2015/08/07,0,7:10PM,night,true,muchm901,gibsg901,fostm901,wintm901,park,pitches,karph701,81,fromcf,9,unknown,unknown,cloudy,182,42839,cecib001,pindb001,osunr001,
NYA201508080,TOR,NYA,NYC21,2015/08/08,0,1:08PM,day,true,gibsg901,fostm901,wintm901,muchm901,park,pitches,karph701,79,ltor,2,unknown,unknown,cloudy,177,45255,pricd001,novai001,,
NYA201508090,TOR,NYA,NYC21,2015/08/09,0,1:10PM,day,true,fostm901,wintm901,muchm901,gibsg901,park,pitches,karph701,82,ltor,3,unknown,unknown,cloudy,179,42034,estrm001,tanam001,osunr001,
NYA201508170,MIN,NYA,NYC21,2015/08/17,0,7:09PM,night,true,barrs901,hobep901,barrt901,herna901,park,pitches,sprej701,86,rtol,5,unknown,unknown,cloudy,253,38493,milla002,perkg001,,
NYA201508180,MIN,NYA,NYC21,2015/08/18,0,7:10PM,night,true,hobep901,barrt901,herna901,littw901,park,pitches,sprej701,82,rtol,11,unknown,unknown,sunny,196,38007,rumbn001,grahj002,milla002,
NYA201508190,MIN,NYA,NYC21,2015/08/19,0,1:12PM,day,true,barrt901,herna901,littw901,hobep901,park,pitches,karph701,85,fromrf,16,unknown,unknown,cloudy,154,38086,eovan001,sante001,betad001,
NYA201508200,CLE,NYA,NYC21,2015/08/20,0,7:10PM,night,true,iassd901,buckc901,barrl901,woodt901,park,pitches,karph701,79,ltor,14,unknown,unknown,overcast,187,36129,tomlj001,novai001,allec002,
NYA201508210,CLE,NYA,NYC21,2015/08/21,0,7:11PM,night,true,buckc901,barrl901,woodt901,iassd901,park,pitches,karph701,83,rtol,6,unknown,unknown,sunny,219,35940,carrc003,tanam001,allec002,
NYA201508220,CLE,NYA,NYC21,2015/08/22,0,1:12PM,day,true,barrl901,woodt901,iassd901,buckc901,park,pitches,sprej701,80,ltor,5,unknown,unknown,sunny,172,47031,sevel001,salad001,,
NYA201508230,CLE,NYA,NYC21,2015/08/23,0,1:12PM,day,true,woodt901,iassd901,buckc901,barrl901,park,pitches,sprej701,80,ltor,3,unknown,unknown,cloudy,217,46945,shawb001,betad001,allec002,
NYA201508240,HOU,NYA,NYC21,2015/08/24,0,7:09PM,night,true,morag901,coope901,holbs901,gibsh902,park,pitches,sprej701,81,rtol,10,unknown,unknown,sunny,167,37125,milla002,pereo002,,
NYA201508250,HOU,NYA,NYC21,2015/08/25,0,7:09PM,night,true,coope901,holbs901,gibsh902,morag901,park,pitches,sprej701,85,tolf,4,unknown,unknown,sunny,185,38015,keucd001,novai001,,
NYA201508260,HOU,NYA,NYC21,2015/08/26,0,1:09PM,day,true,holbs901,gibsh902,morag901,coope901,park,pitches,karph701,80,tocf,8,unknown,unknown,sunny,206,37259,mchuc001,pinem001,,
NYA201509040,TBA,NYA,NYC21,2015/09/04,0,7:09PM,night,true,westj901,reybd901,may-b901,drakr901,park,pitches,karph701,82,fromrf,12,unknown,unknown,cloudy,156,32530,sevel001,odorj001,milla002,
NYA201509050,TBA,NYA,NYC21,2015/09/05,0,1:09PM,day,true,reybd901,may-b901,drakr901,westj901,park,pitches,karph701,77,ltor,11,unknown,unknown,sunny,215,35030,cedex001,eovan001,boxbb001,
NYA201509060,TBA,NYA,NYC21,2015/09/06,0,1:09PM,day,true,may-b901,drakr901,westj901,reybd901,park,pitches,karph701,84,rtol,4,unknown,unknown,sunny,187,35299,novai001,archc001,milla002,
NYA201509070,BAL,NYA,NYC21,2015/09/07,0,1:09PM,day,true,fagac901,bakej902,emmep901,mealj901,park,pitches,altmb701,86,rtol,5,unknown,unknown,sunny,190,31039,wilsj004,rondj001,milla002,
NYA201509080,BAL,NYA,NYC21,2015/09/08,0,7:08PM,night,true,bakej902,emmep901,mealj901,fagac901,park,pitches,altmb701,86,rtol,10,unknown,unknown,sunny,178,30785,odayd001,shrec001,britz001,
NYA201509090,BAL,NYA,NYC21,2015/09/09,0,7:08PM,night,true,emmep901,mealj901,fagac901,bakej902,park,pitches,karph701,81,rtol,16,unknown,unknown,unknown,181,30038,jimeu001,warra001,britz001,
NYA201509110,TOR,NYA,NYC21,2015/09/11,0,7:09PM,night,true,blasc901,scotd901,knigb901,guccc901,park,pitches,altmb701,80,torf,3,unknown,unknown,sunny,219,40220,pricd001,sevel001,,
NYA201509121,TOR,NYA,NYC21,2015/09/12,1,1:09PM,day,true,scotd901,westj901,guccc901,blasc901,park,pitches,altmb701,77,rtol,12,unknown,unknown,unknown,272,0,hendl001,mitcb001,teper001,
NYA201509122,TOR,NYA,NYC21,2015/09/12,2,6:17PM,night,true,knigb901,guccc901,blasc901,westj901,park,pitches,altmb701,74,fromrf,16,unknown,unknown,unknown,211,46278,strom001,novai001,lowem002,
NYA201509130,TOR,NYA,NYC21,2015/09/13,0,1:11PM,day,true,guccc901,blasc901,scotd901,knigb901,park,pitches,altmb701,77,rtol,5,unknown,unknown,cloudy,160,39127,tanam001,dickr001,,
NYA201509240,CHA,NYA,NYC21,2015/09/24,0,7:11PM,night,true,fagac901,culbf901,gonzm901,schrp901,park,pitches,karph701,74,rtol,7,unknown,unknown,sunny,166,35132,pinem001,salec001,milla002,
NYA201509250,CHA,NYA,NYC21,2015/09/25,0,7:08PM,night,true,porta901,holbs901,onorb901,rippm901,park,pitches,karph701,69,fromcf,5,unknown,unknown,unknown,190,37316,rodoc001,sabac001,robed002,
NYA201509260,CHA,NYA,NYC21,2015/09/26,0,4:09PM,day,true,holbs901,onorb901,rippm901,porta901,park,pitches,sprej701,66,fromcf,8,unknown,unknown,cloudy,164,39134,warra001,dankj001,milla002,
NYA201509270,CHA,NYA,NYC21,2015/09/27,0,1:08PM,day,true,onorb901,rippm901,porta901,holbs901,park,pitches,karph701,65,fromlf,11,unknown,unknown,cloudy,200,38690,sevel001,johne003,,
NYA201509280,BOS,NYA,NYC21,2015/09/28,0,7:08PM,night,true,timmt901,everm901,welkt901,ticht901,park,pitches,sprej701,75,rtol,9,unknown,unknown,unknown,176,39476,rodre004,novai001,,
NYA201509290,BOS,NYA,NYC21,2015/09/29,0,7:07PM,night,true,everm901,welkt901,ticht901,timmt901,park,pitches,sprej701,75,rtol,12,unknown,unknown,unknown,177,38512,porcr001,pinem001,,
NYA201509300,BOS,NYA,NYC21,2015/09/30,0,7:09PM,night,true,welkt901,ticht901,timmt901,everm901,park,pitches,karph701,67,ltor,14,unknown,unknown,unknown,250,39328,ogana001,baila001,,
NYA201510010,BOS,NYA,NYC21,2015/10/01,0,7:10PM,night,true,ticht901,timmt901,everm901,welkt901,park,pitches,sprej701,60,ltor,13,wet,rain,unknown,190,40033,sabac001,hillr001,betad001,
TEX201504100,HOU,TEX,ARL02,2015/04/10,0,3:08PM,day,true,blasc901,nelsj901,diazl901,guccc901,park,pitches,wells701,65,fromlf,6,unknown,unknown,cloudy,165,48885,mchuc001,holld003,,
TEX201504110,HOU,TEX,ARL02,2015/04/11,0,7:08PM,night,true,nelsj901,diazl901,guccc901,blasc901,park,pitches,ruddw701,71,ltor,6,unknown,unknown,cloudy,198,36833,gally001,carmf001,,
TEX201504120,HOU,TEX,ARL02,2015/04/12,0,2:06PM,day,true,diazl901,guccc901,blasc901,nelsj901,park,pitches,wells701,73,rtol,10,unknown,unknown,unknown,264,35276,harrw002,verrl001,dedus001,
TEX201504130,ANA,TEX,ARL02,2015/04/13,0,7:09PM,night,true,buckc901,barrl901,scotd901,iassd901,park,pitches,wells701,64,ltor,15,unknown,unknown,unknown,197,18401,shoem001,detwr001,streh001,
TEX201504140,ANA,TEX,ARL02,2015/04/14,0,7:07PM,night,true,barrl901,iassd901,buckc901,basnt901,park,pitches,porzg701,60,ltor,3,unknown,unknown,unknown,177,21805,martn002,rucid001,,
TEX201504150,ANA,TEX,ARL02,2015/04/15,0,1:07PM,day,true,iassd901,buckc901,basnt901,barrl901,park,pitches,porzg701,70,fromrf,3,unknown,unknown,sunny,193,25757,santh001,ranaa001,,
TEX201504270,SEA,TEX,ARL02,2015/04/27,0,8:00PM,night,true,porta901,rippm901,kellj901,onorb901,park,pitches,wells701,62,ltor,10,unknown,unknown,unknown,167,19748,walkt004,gally001,rodnf001,
TEX201504280,SEA,TEX,ARL02,2015/04/28,0,7:07PM,night,true,rippm901,kellj901,onorb901,porta901,park,pitches,ruddw701,56,ltor,9,unknown,unknown,unknown,163,23714,happj001,detwr001,rodnf001,
TEX201504290,SEA,TEX,ARL02,2015/04/29,0,7:07PM,night,true,kellj901,onorb901,porta901,rippm901,park,pitches,ruddw701,74,torf,6,unknown,unknown,sunny,185,26037,hernf002,rodrw002,rodnf001,
TEX201505010,OAK,TEX,ARL02,2015/05/01,0,7:07PM,night,true,emmep901,bakej902,fleta901,mealj901,park,pitches,wells701,78,fromlf,8,unknown,unknown,sunny,191,29700,oterd001,mendr002,clipt001,
TEX201505020,OAK,TEX,ARL02,2015/05/02,0,7:08PM,night,true,bakej902,fleta901,mealj901,emmep901,park,pitches,ruddw701,80,tolf,8,unknown,unknown,sunny,225,32207,kelak001,cookr001,,
TEX201505030,OAK,TEX,ARL02,2015/05/03,0,2:07PM,day,true,fleta901,mealj901,emmep901,bakej902,park,pitches,wells701,77,rtol,11,unknown,unknown,sunny,201,36006,grays001,gally001,,
TEX201505110,KCA,TEX,ARL02,2015/05/11,0,7:07PM,night,true,herna901,barrs901,barrt901,conrc901,park,pitches,ruddw701,71,ltor,10,unknown,unknown,cloudy,173,21206,lewic001,duffd001,,
TEX201505120,KCA,TEX,ARL02,2015/05/12,0,7:07PM,night,true,barrs901,barrt901,conrc901,herna901,park,pitches,wells701,71,fromcf,9,unknown,unknown,unknown,214,23659,hollg001,pimes001,,
TEX201505130,KCA,TEX,ARL02,2015/05/13,0,7:08PM,night,true,barrt901,conrc901,herna901,barrs901,park,pitches,ruddw701,67,rtol,9,unknown,unknown,unknown,135,26258,gally001,venty001,felin001,
TEX201505140,KCA,TEX,ARL02,2015/05/14,0,1:08PM,day,true,conrc901,herna901,barrs901,barrt901,park,pitches,porzg701,76,rtol,11,unknown,unknown,unknown,191,33818,guthj001,detwr001,hollg001,
TEX201505150,CLE,TEX,ARL02,2015/05/15,0,7:08PM,night,true,westj901,morag901,rackd901,drakr901,park,pitches,porzg701,77,fromcf,13,unknown,unknown,cloudy,197,29524,webbr001,rodrw002,,
TEX201505160,CLE,TEX,ARL02,2015/05/16,0,7:09PM,night,true,morag901,rackd901,drakr901,westj901,park,pitches,ruddw701,84,rtol,15,unknown,unknown,unknown,217,31045,atchs001,felin001,allec002,
TEX201505170,CLE,TEX,ARL02,2015/05/17,0,2:09PM,day,true,rackd901,drakr901,westj901,morag901,park,pitches,wells701,76,rtol,10,unknown,unknown,cloudy,169,32189,martn002,carrc003,,
TEX201505280,BOS,TEX,ARL02,2015/05/28,0,7:07PM,night,true,everm901,ticht901,segac901,welkt901,park,pitches,porzg701,82,fromcf,10,unknown,unknown,unknown,169,34085,rodre004,martn002,,
TEX201505290,BOS,TEX,ARL02,2015/05/29,0,7:07PM,night,true,ticht901,segac901,welkt901,everm901,park,pitches,wells701,79,rtol,6,unknown,unknown,cloudy,179,38176,gally001,wrigs001,tolls002,
TEX201505300,BOS,TEX,ARL02,2015/05/30,0,6:15PM,night,true,segac901,welkt901,everm901,ticht901,park,pitches,ruddw701,76,torf,10,unknown,unknown,cloudy,169,42831,gonzc002,milew001,,
TEX201505310,BOS,TEX,ARL02,2015/05/31,0,2:08PM,day,true,welkt901,everm901,ticht901,segac901,park,pitches,wells701,77,ltor,5,unknown,unknown,sunny,196,32848,ohler001,uehak001,,
TEX201506020,CHA,TEX,ARL02,2015/06/02,0,7:08PM,night,true,hicke901,estam901,demud901,nauep901,park,pitches,wells701,87,fromlf,10,unknown,unknown,sunny,155,27558,lewic001,samaj001,,
TEX201506030,CHA,TEX,ARL02,2015/06/03,0,7:07PM,night,true,estam901,demud901,nauep901,hicke901,park,pitches,wells701,86,rtol,11,unknown,unknown,sunny,186,32598,salec001,martn002,,
TEX201506040,CHA,TEX,ARL02,2015/06/04,0,7:07PM,night,true,demud901,nauep901,hicke901,estam901,park,pitches,ruddw701,88,rtol,9,unknown,unknown,sunny,235,27616,schet001,jennd003,,
TEX201506120,MIN,TEX,ARL02,2015/06/12,0,7:06PM,night,true,wendh902,davib902,rackd901,fagac901,park,pitches,ruddw701,91,rtol,15,unknown,unknown,sunny,159,41765,schet001,thoma003,,
TEX201506130,MIN,TEX,ARL02,2015/06/13,0,3:08PM,day,true,davib902,rackd901,fagac901,wendh902,park,pitches,wells701,87,rtol,9,unknown,unknown,unknown,164,28661,lewic001,pelfm001,,
TEX201506140,MIN,TEX,ARL02,2015/06/14,0,2:08PM,day,true,rackd901,fagac901,wendh902,davib902,park,pitches,wells701,86,fromlf,13,unknown,unknown,cloudy,169,33970,fienc001,tolls002,perkg001,
TEX201506150,LAN,TEX,ARL02,2015/06/15,0,7:09PM,night,true,joycj901,gibsg901,fairc901,hudsm901,park,pitches,ruddw701,86,ltor,12,unknown,unknown,sunny,164,32248,gally001,friac001,tolls002,
TEX201506160,LAN,TEX,ARL02,2015/06/16,0,7:09PM,night,true,gibsg901,fairc901,hudsm901,joycj901,park,pitches,wells701,81,fromcf,10,unknown,unknown,unknown,142,31897,tolls002,ravij001,,
TEX201506230,OAK,TEX,ARL02,2015/06/23,0,7:09PM,night,true,barrl901,iassd901,morag901,scotd901,park,pitches,wells701,91,rtol,9,unknown,unknown,sunny,197,35889,chavj001,gonzc002,pomed001,
TEX201506240,OAK,TEX,ARL02,2015/06/24,0,7:07PM,night,true,iassd901,morag901,scotd901,barrl901,park,pitches,ruddw701,93,rtol,10,unknown,unknown,sunny,166,34216,gravk001,rodrw002,,
TEX201506250,OAK,TEX,ARL02,2015/06/25,0,1:09PM,day,true,morag901,iassd901,barrl901,pattm903,park,pitches,porzg701,90,rtol,8,unknown,unknown,sunny,177,29251,grays001,kelak001,clipt001,
TEX201507030,ANA,TEX,ARL02,2015/07/03,0,7:09PM,night,true,timmt901,ticht901,woodt901,welkt901,park,pitches,ruddw701,90,rtol,11,unknown,unknown,cloudy,183,39320,richg002,gonzc002,,
TEX201507040,ANA,TEX,ARL02,2015/07/04,0,8:08PM,night,true,ticht901,woodt901,welkt901,timmt901,park,pitches,ruddw701,88,rtol,10,unknown,unknown,sunny,201,47877,santh001,rodrw002,,
TEX201507050,ANA,TEX,ARL02,2015/07/05,0,6:07PM,night,true,woodt901,welkt901,timmt901,ticht901,park,pitches,wells701,91,rtol,17,unknown,unknown,cloudy,183,28638,wilsc004,lewic001,,
TEX201507070,ARI,TEX,ARL02,2015/07/07,0,7:08PM,night,true,onorb901,porta901,rippm901,kellj901,park,pitches,wells701,87,rtol,11,unknown,unknown,unknown,183,30955,ray-r002,gally001,ziegb001,
TEX201507080,ARI,TEX,ARL02,2015/07/08,0,7:07PM,night,true,porta901,rippm901,kellj901,onorb901,park,pitches,porzg701,85,rtol,12,unknown,unknown,cloudy,206,27390,delgr001,harrm001,ziegb001,
TEX201507100,SDN,TEX,ARL02,2015/07/10,0,7:07PM,night,true,gonzm901,schrp901,reynj901,culbf901,park,pitches,porzg701,91,rtol,14,unknown,unknown,sunny,185,33033,rodrw002,kenni001,tolls002,
TEX201507110,SDN,TEX,ARL02,2015/07/11,0,8:08PM,night,true,schrp901,reynj901,culbf901,gonzm901,park,pitches,wells701,91,rtol,12,unknown,unknown,sunny,191,36248,benoj001,tolls002,kimbc001,
TEX201507120,SDN,TEX,ARL02,2015/07/12,0,2:08PM,day,true,reynj901,culbf901,gonzm901,schrp901,park,pitches,ruddw701,92,rtol,10,unknown,unknown,sunny,193,32428,rosst001,gally001,kimbc001,
TEX201507270,NYA,TEX,ARL02,2015/07/27,0,7:09PM,night,true,mealj901,fleta901,bakej902,emmep901,park,pitches,porzg701,97,rtol,11,unknown,unknown,sunny,181,33691,novai001,harrm001,,
TEX201507280,NYA,TEX,ARL02,2015/07/28,0,7:10PM,night,true,fleta901,bakej902,emmep901,mealj901,park,pitches,ruddw701,98,rtol,11,unknown,unknown,sunny,218,28403,mored001,perem004,warra001,
TEX201507290,NYA,TEX,ARL02,2015/07/29,0,7:08PM,night,true,bakej902,emmep901,mealj901,fleta901,park,pitches,wells701,99,fromcf,11,unknown,unknown,sunny,189,31658,lewic001,tanam001,tolls002,
TEX201507300,NYA,TEX,ARL02,2015/07/30,0,7:08PM,night,true,emmep901,mealj901,fleta901,bakej902,park,pitches,ruddw701,101,ltor,5,unknown,unknown,sunny,211,34407,tolls002,milla002,,
