game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,away_pitcher,wp,lp,winner
ASE194707290,ASE,ASW,2,1,,,smitf107,lewir101,
ASF194710140,ASF,KCR,0,1,,,fellb101,richg102,
ASF194710160,ASF,KCR,0,0,,,fellb101,mccow102,
ASW194707270,ASW,ASE,2,0,,,bankd101,mannm101,
BIR194705100,BIR,KCM,1,0,,,poweb103,wylis101,
BIR194705130,BIR,KCM,0,0,,,newbj101,napol101,
BLG194704130,BLG,CAG,0,0,,,rombb101,mccow102,
BLG194705041,BLG,PH5,0,1,,,partr102,rombb101,
BLG194705042,BLG,PH5,2,0,,,watsa102,robir102,
BLG194705060,BLG,NW2,0,0,,,blacj103,mannm101,
BLG194705070,BLG,NW2,0,0,,,lewir101,perej104,
BLG194705100,BLG,HOM,1,0,,,rombb101,warrc101,
BLG194707101,BLG,IN9,0,0,,,willj112,blacj103,
BLG194708190,BLG,HOM,0,0,,,byrdb101,wrigj105,
BOS194704150,BOS,WS1,1,0,,D,dorif101,wynne101,BOS
BOS194704170,BOS,WS1,1,0,,D,dobsj101,haefm101,BOS
BOS194704250,BOS,PHA,3,0,,D,dietb101,dorif101,PHA
BOS194704260,BOS,PHA,0,0,,D,chrir101,finet101,PHA
BOS194705100,BOS,NYA,0,4,,D,sheas101,dobsj101,NYA
BOS194705110,BOS,NYA,6,0,,D,dorif101,beveb101,BOS
BOS194705120,BOS,NYA,0,0,,D,johne105,chans101,BOS
BOS194705130,BOS,CHA,0,1,,D,zubeb101,harre101,BOS
BOS194705140,BOS,CHA,1,0,,D,dobsj101,grovo101,BOS
BOS194705150,BOS,SLA,0,0,,D,muncb101,finet101,SLA
BOS194705160,BOS,SLA,2,0,,D,dorif101,kramj101,BOS
BOS194705170,BOS,SLA,0,1,,D,kinde101,parnm101,SLA
BOS194705191,BOS,DET,0,0,,D,benta101,ferrd101,DET
BOS194705192,BOS,DET,0,0,,D,hught102,trucv101,BOS
BOS194705200,BOS,DET,0,1,,D,dobsj101,troud101,BOS
BOS194706130,BOS,CHA,0,0,,N,ferrd101,papif101,BOS
BOS194706170,BOS,SLA,0,0,,D,ferrd101,fannc101,BOS
BOS194706180,BOS,SLA,1,0,,N,parnm101,muncb101,BOS
BOS194706200,BOS,CLE,0,0,,N,getta101,hught102,CLE
BOS194706210,BOS,CLE,4,0,,D,dobsj101,fellb101,BOS
BOS194706221,BOS,CLE,0,1,,D,hardm101,ferrd101,CLE
BOS194706222,BOS,CLE,3,0,,D,dorif101,embrr101,BOS
BOS194706230,BOS,DET,2,0,,D,galed101,trucv101,BOS
BOS194706251,BOS,DET,0,0,,D,newhh101,hught102,DET
BOS194706300,BOS,NYA,0,2,,N,sheas101,dobsj101,NYA
BOS194707030,BOS,PHA,3,0,,D,marcp101,dorif101,PHA
BOS194707050,BOS,WS1,3,3,,D,dobsj101,hudss101,BOS
BOS194707220,BOS,CHA,2,0,,D,dobsj101,lopae101,BOS
BOS194707230,BOS,CHA,1,1,,N,hught102,lee-t101,BOS
BOS194707240,BOS,CHA,0,0,,D,galed101,papif101,BOS
BOS194707260,BOS,SLA,2,1,,D,dobsj101,fannc101,BOS
BOS194707271,BOS,SLA,0,1,,D,hught102,sanff101,BOS
BOS194707290,BOS,CLE,0,1,,D,fellb101,galed101,CLE
BOS194707300,BOS,CLE,0,6,,N,blacd101,johne105,CLE
BOS194707310,BOS,CLE,0,2,,D,lemob101,dobsj101,CLE
BOS194708010,BOS,DET,0,0,,N,hutcf101,ferrd101,DET
BOS194708020,BOS,DET,2,1,,N,hught102,trucv101,BOS
BOS194708030,BOS,DET,0,1,,D,newhh101,galed101,DET
BOS194708080,BOS,NYA,1,2,,N,harrm101,pagej101,BOS
BOS194708090,BOS,NYA,0,2,,D,ferrd101,sheas101,BOS
BOS194708100,BOS,NYA,0,0,,D,drewk101,dobsj101,NYA
BOS194708110,BOS,WS1,0,0,,N,johne105,haefm101,BOS
BOS194708120,BOS,WS1,0,1,,D,harrm101,wynne101,BOS
BOS194708130,BOS,WS1,5,0,,N,hught102,candm101,BOS
BOS194708290,BOS,PHA,0,0,,N,harrm101,colej101,BOS
BOS194708300,BOS,PHA,0,0,,D,hught102,mccab106,BOS
BOS194709011,BOS,NYA,0,0,,D,galed101,drewk101,BOS
BOS194709012,BOS,NYA,2,0,,D,johne105,beveb101,BOS
BOS194709031,BOS,NYA,0,0,,D,newsb101,hught102,NYA
BOS194709032,BOS,NYA,0,1,,D,sheas101,smite105,NYA
BOS194709090,BOS,DET,1,0,,D,dobsj101,trucv101,BOS
BOS194709100,BOS,DET,0,0,,D,hutcf101,johne105,DET
BOS194709111,BOS,CLE,0,0,,D,stepb103,harrm101,CLE
BOS194709112,BOS,CLE,0,0,,D,ferrd101,getta101,BOS
BOS194709120,BOS,CLE,0,0,,D,lemob101,galed101,CLE
BOS194709130,BOS,CLE,0,0,,D,johne105,getta101,BOS
BOS194709151,BOS,CHA,0,1,,D,grovo101,ferrd101,CHA
BOS194709161,BOS,CHA,1,0,,D,galed101,papif101,BOS
BOS194709171,BOS,SLA,0,4,,D,muncb101,johne105,SLA
BOS194709172,BOS,SLA,0,0,,D,dobsj101,kramj101,BOS
BOS194709180,BOS,SLA,0,1,,D,klinb101,sanff101,BOS
BOS194709201,BOS,WS1,1,3,,D,wynne101,johne105,WS1
BOS194709202,BOS,WS1,1,0,,D,galed101,toenh101,BOS
BOS194709210,BOS,WS1,0,0,,D,scarr102,dobsj101,WS1
BOS194709231,BOS,PHA,2,0,,D,marcp101,stobc101,PHA
BRO194704150,BRO,BSN,0,0,,D,gregh102,sainj101,BRO
BRO194704170,BRO,BSN,3,0,,D,higbk101,coopm101,BRO
BRO194704220,BRO,PHI,0,0,,D,gregh102,leond103,BRO
BRO194704230,BRO,PHI,3,1,,D,hattj101,juddo101,BRO
BRO194704240,BRO,PHI,2,0,,D,branr103,hught101,BRO
BRO194704260,BRO,NY1,0,0,,D,lombv101,voisb101,BRO
BRO194704270,BRO,NY1,0,1,,D,caseh101,thomj102,BRO
BRO194704290,BRO,CHN,0,0,,D,hattj101,wyseh101,BRO
BRO194704300,BRO,CHN,0,0,,D,laded101,branr103,CHN
BRO194705010,BRO,CHN,0,0,,D,higbk101,chipb101,BRO
BRO194705060,BRO,SLN,0,0,,D,caseh101,grodj101,BRO
BRO194705070,BRO,SLN,0,0,,D,pollh101,lombv101,SLN
BRO194705080,BRO,SLN,0,2,,N,brech101,branr103,SLN
BRO194705120,BRO,BSN,2,0,,D,branr103,coopm101,BRO
BRO194705230,BRO,PHI,0,2,,N,barnr103,leond103,BRO
BRO194705240,BRO,PHI,3,0,,D,schmf101,caseh101,PHI
BRO194705250,BRO,PHI,0,0,,D,hattj101,hught101,BRO
BRO194706010,BRO,SLN,2,0,,D,taylh101,brech101,BRO
BRO194706020,BRO,SLN,0,0,,D,pollh101,branr103,SLN
BRO194706031,BRO,PIT,1,0,,D,barnr103,higbk101,BRO
BRO194706032,BRO,PIT,0,0,,D,barnr103,roe-p101,BRO
BRO194706040,BRO,PIT,0,1,,N,branr103,singe101,BRO
BRO194706050,BRO,PIT,0,0,,D,taylh101,ostef101,BRO
BRO194706060,BRO,CHN,1,0,,N,hattj101,wyseh101,BRO
BRO194706090,BRO,CIN,0,3,,N,gumbh101,lombv101,CIN
BRO194706101,BRO,CIN,0,0,,D,blace102,branr103,CIN
BRO194706102,BRO,CIN,3,0,,D,branr103,liveb101,BRO
BRO194706110,BRO,CIN,0,0,,D,ridde101,hattj101,CIN
BRO194706260,BRO,BSN,2,0,,N,branr103,johns103,BRO
BRO194707020,BRO,NY1,0,0,,N,branr103,kennm101,BRO
BRO194707030,BRO,NY1,0,2,,D,kosld101,gregh102,NY1
BRO194707041,BRO,NY1,2,3,,D,caseh101,trink101,BRO
BRO194707042,BRO,NY1,1,0,,D,taylh101,coopm101,BRO
BRO194707050,BRO,BSN,0,1,,D,voisb101,lombv101,BSN
BRO194707060,BRO,BSN,1,0,,D,branr103,barrr101,BRO
BRO194707101,BRO,CHN,1,0,,D,branr103,boroh101,BRO
BRO194707102,BRO,CHN,3,0,,D,branr103,meyer101,BRO
BRO194707110,BRO,CHN,0,0,,N,lombv101,passc101,BRO
BRO194707121,BRO,CHN,0,0,,D,hattj101,laded101,BRO
BRO194707122,BRO,CHN,2,0,,D,caseh101,boroh101,BRO
BRO194707130,BRO,CIN,0,0,,D,kingc101,petek101,BRO
BRO194707140,BRO,CIN,0,0,,N,liveb101,branr103,CIN
BRO194707151,BRO,PIT,0,4,,D,roe-p101,taylh101,PIT
BRO194707152,BRO,PIT,0,0,,D,bagbj102,hattj101,PIT
BRO194707160,BRO,PIT,0,0,,N,behrh101,bonht101,BRO
BRO194707170,BRO,PIT,0,0,,D,queem101,kingc101,PIT
BRO194707180,BRO,SLN,2,0,,N,branr103,mungr101,BRO
