game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer
NYN200204010,PIT,NYN,NYC17,2002/04/01,0,0:00PM,day,false,froeb901,rapue901,poncl901,randt901,park,pitches,57,fromlf,13,unknown,unknown,cloudy,192,53734,leita001,villr001,,
NYN200204030,PIT,NYN,NYC17,2002/04/03,0,0:00PM,day,false,rapue901,poncl901,randt901,froeb901,park,pitches,75,tolf,9,unknown,unknown,cloudy,206,25952,wellk001,tracs001,willm005,
NYN200204040,PIT,NYN,NYC17,2002/04/04,0,0:00PM,day,false,poncl901,randt901,froeb901,rapue901,park,pitches,45,ltor,12,unknown,unknown,cloudy,157,33785,andej002,estes001,willm005,
NYN200204120,MON,NYN,NYC17,2002/04/12,0,0:00PM,night,false,barrm901,gormb901,cuzzp901,crawj901,park,pitches,54,rtol,4,unknown,unknown,overcast,156,32624,damij001,ohkat001,benia001,
NYN200204130,MON,NYN,NYC17,2002/04/13,0,0:00PM,day,false,gormb901,cuzzp901,crawj901,barrm901,park,pitches,59,rtol,10,unknown,unknown,cloudy,236,46991,hergm001,stris001,,
NYN200204140,MON,NYN,NYC17,2002/04/14,0,0:00PM,day,false,cuzzp901,crawj901,barrm901,gormb901,park,pitches,69,ltor,4,unknown,unknown,cloudy,174,45646,tracs001,armat002,benia001,
NYN200204150,ATL,NYN,NYC17,2002/04/15,0,0:00PM,night,false,herna901,diazl901,marsr901,vanol901,park,pitches,80,tocf,2,unknown,unknown,cloudy,231,28843,stris001,hammc001,,
NYN200204160,ATL,NYN,NYC17,2002/04/16,0,0:00PM,night,false,diazl901,marsr901,vanol901,herna901,park,pitches,84,tolf,8,unknown,unknown,sunny,164,31472,astap001,glavt001,,
NYN200204170,ATL,NYN,NYC17,2002/04/17,0,0:00PM,day,false,marsr901,vanol901,herna901,diazl901,park,pitches,92,rtol,3,unknown,unknown,sunny,166,30702,millk004,damij001,smolj001,
NYN200204230,SLN,NYN,NYC17,2002/04/23,0,0:00PM,night,false,ripps901,darlg901,emmep901,timmt901,park,pitches,48,tolf,12,unknown,unknown,sunny,148,33333,damij001,morrm001,benia001,
NYN200204240,SLN,NYN,NYC17,2002/04/24,0,0:00PM,night,false,darlg901,emmep901,timmt901,ripps901,park,pitches,57,torf,10,unknown,unknown,cloudy,155,22938,kiled001,leita001,isrij001,
NYN200204250,SLN,NYN,NYC17,2002/04/25,0,0:00PM,night,false,emmep901,timmt901,ripps901,darlg901,park,pitches,49,rtol,6,unknown,unknown,overcast,191,24637,stris001,vered001,benia001,
NYN200204260,MIL,NYN,NYC17,2002/04/26,0,0:00PM,night,false,barkl901,culbf901,millb901,hohnb901,park,pitches,49,rtol,2,unknown,unknown,sunny,113,37957,estes001,ruscg001,,
NYN200204270,MIL,NYN,NYC17,2002/04/27,0,0:00PM,day,false,culbf901,millb901,hohnb901,barkl901,park,pitches,54,ltor,8,unknown,unknown,sunny,134,35105,astap001,neugn001,benia001,
NYN200204280,MIL,NYN,NYC17,2002/04/28,0,0:00PM,day,false,millb901,hohnb901,barkl901,culbf901,park,pitches,52,torf,7,unknown,drizzle,cloudy,184,43169,davik001,kingr001,,
NYN200205070,SFN,NYN,NYC17,2002/05/07,0,0:00PM,night,false,wintm901,wolfj901,iassd901,davig901,park,pitches,78,tolf,7,unknown,unknown,cloudy,197,40016,ortir001,tracs001,,
NYN200205080,SFN,NYN,NYC17,2002/05/08,0,0:00PM,night,false,wolfj901,iassd901,davig901,wintm901,park,pitches,58,ltor,12,unknown,unknown,cloudy,169,29267,ruetk001,estes001,,
NYN200205090,SFN,NYN,NYC17,2002/05/09,0,0:00PM,night,false,iassd901,davig901,wintm901,wolfj901,park,pitches,53,rtol,3,unknown,unknown,overcast,149,28757,jensr001,astap001,nen-r001,
NYN200205100,COL,NYN,NYC17,2002/05/10,0,0:00PM,night,false,danlk901,barkl901,demud901,hudsm901,park,pitches,69,ltor,9,unknown,unknown,sunny,201,37484,jennj001,damij001,,
NYN200205110,COL,NYN,NYC17,2002/05/11,0,0:00PM,day,false,barkl901,demud901,hudsm901,danlk901,park,pitches,61,fromcf,5,unknown,unknown,sunny,165,41605,leita001,hampm001,stris001,
NYN200205120,COL,NYN,NYC17,2002/05/12,0,0:00PM,day,false,demud901,hudsm901,danlk901,barkl901,park,pitches,54,rtol,7,unknown,unknown,overcast,255,33578,whitr002,davik001,jimej001,
NYN200205240,FLO,NYN,NYC17,2002/05/24,0,0:00PM,night,false,everm901,rapue901,eddid901,guccc901,park,pitches,83,tolf,9,unknown,unknown,cloudy,221,37699,stris001,darev001,,
NYN200205250,FLO,NYN,NYC17,2002/05/25,0,0:00PM,day,false,rapue901,eddid901,guccc901,everm901,park,pitches,65,ltor,2,unknown,unknown,sunny,191,35724,almaa001,weatd001,nunev001,
NYN200205260,FLO,NYN,NYC17,2002/05/26,0,0:00PM,day,false,eddid901,guccc901,everm901,rapue901,park,pitches,62,rtol,5,unknown,unknown,cloudy,159,38781,damij001,burna001,stris001,
NYN200205270,FLO,NYN,NYC17,2002/05/27,0,0:00PM,day,false,guccc901,everm901,rapue901,eddid901,park,pitches,71,ltor,6,unknown,unknown,cloudy,177,24319,dempr002,leita001,nunev001,
NYN200205280,PHI,NYN,NYC17,2002/05/28,0,0:00PM,night,false,mcclt901,meric901,barrt901,rungb901,park,pitches,72,rtol,6,unknown,unknown,cloudy,192,25939,cormr001,tracs001,mesaj001,
NYN200205290,PHI,NYN,NYC17,2002/05/29,0,0:00PM,night,false,meric901,barrt901,rungb901,mcclt901,park,pitches,72,rtol,8,unknown,unknown,cloudy,161,37417,stris001,santj002,benia001,
NYN200206140,NYA,NYN,NYC17,2002/06/14,0,0:00PM,night,false,carlm901,bellw901,hirsm901,buckc901,park,pitches,59,ltor,13,unknown,drizzle,cloudy,276,54069,karss001,komis001,,
NYN200206150,NYA,NYN,NYC17,2002/06/15,0,0:00PM,day,false,bellw901,hirsm901,buckc901,carlm901,park,pitches,59,ltor,7,unknown,unknown,cloudy,178,54347,estes001,clemr001,,
NYN200206160,NYA,NYN,NYC17,2002/06/16,0,0:00PM,night,false,hirsm901,buckc901,carlm901,bellw901,park,pitches,67,tolf,5,unknown,unknown,cloudy,183,55141,guthm001,welld001,benia001,
NYN200206180,MIN,NYN,NYC17,2002/06/18,0,0:00PM,night,false,iassd901,davig901,gibsg901,wintm901,park,pitches,75,rtol,15,unknown,unknown,sunny,161,35947,santj003,damij001,,
NYN200206190,MIN,NYN,NYC17,2002/06/19,0,0:00PM,night,false,davig901,gibsg901,wintm901,iassd901,park,pitches,73,ltor,2,unknown,unknown,cloudy,173,26967,leita001,kinnm002,benia001,
NYN200206200,MIN,NYN,NYC17,2002/06/20,0,0:00PM,night,false,gibsg901,wintm901,iassd901,davig901,park,pitches,75,rtol,8,unknown,unknown,sunny,163,23217,tracs001,fiort001,benia001,
NYN200206210,KCA,NYN,NYC17,2002/06/21,0,0:00PM,night,false,vanol901,herna901,diazl901,marsr901,park,pitches,77,ltor,7,unknown,unknown,sunny,193,37547,guthm001,voylb001,,
NYN200206220,KCA,NYN,NYC17,2002/06/22,0,0:00PM,night,false,herna901,diazl901,marsr901,vanol901,park,pitches,85,tolf,7,unknown,unknown,sunny,158,44790,byrdp001,astap001,,
NYN200206230,KCA,NYN,NYC17,2002/06/23,0,0:00PM,day,false,diazl901,marsr901,vanol901,herna901,park,pitches,82,ltor,5,unknown,unknown,cloudy,184,41406,stris001,grimj001,benia001,
NYN200206240,ATL,NYN,NYC17,2002/06/24,0,0:00PM,night,false,reynj901,hollm901,hirsm901,schrp901,park,pitches,87,rtol,5,unknown,unknown,cloudy,186,34708,grybk001,stris001,smolj001,
NYN200206250,ATL,NYN,NYC17,2002/06/25,0,0:00PM,night,false,hollm901,hirsm901,schrp901,reynj901,park,pitches,80,torf,10,unknown,unknown,sunny,207,31607,tracs001,lopea002,benia001,
NYN200206260,ATL,NYN,NYC17,2002/06/26,0,0:00PM,night,false,hirsm901,schrp901,reynj901,hollm901,park,pitches,78,fromcf,10,unknown,unknown,cloudy,185,30974,hammc001,weatd001,smolj001,
NYN200207110,PHI,NYN,NYC17,2002/07/11,0,0:00PM,night,false,welkb901,reedr901,tscht901,wegnm901,park,pitches,76,fromlf,7,unknown,unknown,sunny,181,32026,guthm001,cormr001,,
NYN200207120,PHI,NYN,NYC17,2002/07/12,0,0:00PM,night,false,reedr901,tscht901,wegnm901,welkb901,park,pitches,76,ltor,10,unknown,unknown,sunny,210,49424,persr001,damij001,,
NYN200207130,PHI,NYN,NYC17,2002/07/13,0,0:00PM,day,false,tscht901,wegnm901,welkb901,reedr901,park,pitches,80,fromlf,7,unknown,unknown,sunny,271,51470,merch002,stris001,silvc001,
NYN200207140,PHI,NYN,NYC17,2002/07/14,0,0:00PM,day,false,wegnm901,welkb901,reedr901,tscht901,park,pitches,77,tocf,5,unknown,unknown,cloudy,160,40463,astap001,duckb001,benia001,
NYN200207150,FLO,NYN,NYC17,2002/07/15,0,0:00PM,night,false,dimum901,laynj901,monte901,wolfj901,park,pitches,89,tolf,10,unknown,unknown,sunny,145,39706,bacsm001,pennb002,,
NYN200207160,FLO,NYN,NYC17,2002/07/16,0,0:00PM,day,false,laynj901,monte901,wolfj901,dimum901,park,pitches,80,ltor,7,unknown,unknown,sunny,168,38665,leita001,beckj002,,
NYN200207220,MON,NYN,NYC17,2002/07/22,0,0:00PM,night,false,kulpr901,scotd901,joycj901,klemj901,park,pitches,87,ltor,8,unknown,unknown,sunny,178,23655,weatd001,ohkat001,benia001,
NYN200207230,MON,NYN,NYC17,2002/07/23,0,0:00PM,night,false,scotd901,joycj901,klemj901,kulpr901,park,pitches,74,tocf,5,unknown,unknown,cloudy,162,36289,damij001,colob001,benia001,
NYN200207240,MON,NYN,NYC17,2002/07/24,0,0:00PM,night,false,joycj901,klemj901,kulpr901,scotd901,park,pitches,76,torf,7,unknown,unknown,cloudy,195,28526,vazqj001,estes001,stews003,
NYN200207260,CIN,NYN,NYC17,2002/07/26,0,0:00PM,night,false,guccc901,eddid901,westj901,everm901,park,pitches,70,tolf,6,unknown,unknown,cloudy,176,46466,guthm001,riedj001,,
NYN200207270,CIN,NYN,NYC17,2002/07/27,0,0:00PM,day,false,eddid901,westj901,everm901,guccc901,park,pitches,68,ltor,5,unknown,unknown,cloudy,235,46998,gravd001,corem001,,
NYN200207280,CIN,NYN,NYC17,2002/07/28,0,0:00PM,day,false,westj901,everm901,guccc901,eddid901,park,pitches,81,rtol,8,unknown,unknown,cloudy,167,37391,tracs001,wills002,benia001,
NYN200207300,HOU,NYN,NYC17,2002/07/30,0,0:00PM,night,false,rapue901,poncl901,randt901,froeb901,park,pitches,91,tolf,8,unknown,unknown,sunny,183,33492,saark001,damij001,,
NYN200207310,HOU,NYN,NYC17,2002/07/31,0,0:00PM,night,false,poncl901,randt901,froeb901,rapue901,park,pitches,92,ltor,2,unknown,unknown,sunny,151,39423,estes001,mlicd001,,
NYN200208010,HOU,NYN,NYC17,2002/08/01,0,0:00PM,night,false,randt901,froeb901,rapue901,poncl901,park,pitches,92,torf,10,unknown,unknown,sunny,166,29865,oswar001,astap001,wagnb001,
NYN200208031,ARI,NYN,NYC17,2002/08/03,1,0:00PM,day,false,hudsm901,spagd901,demud901,danlk901,park,pitches,86,ltor,5,unknown,unknown,cloudy,229,0,kim-b001,stris001,,
NYN200208032,ARI,NYN,NYC17,2002/08/03,2,0:00PM,day,false,kellk901,demud901,danlk901,spagd901,park,pitches,87,ltor,5,unknown,unknown,sunny,176,49384,batim001,thomj005,,
NYN200208040,ARI,NYN,NYC17,2002/08/04,0,0:00PM,day,false,demud901,danlk901,hudsm901,kellk901,park,pitches,90,tocf,10,unknown,unknown,cloudy,202,40515,koplm001,guthm001,kim-b001,
NYN200208050,ARI,NYN,NYC17,2002/08/05,0,0:00PM,day,false,danlk901,hudsm901,kellk901,demud901,park,pitches,86,rtol,9,unknown,unknown,overcast,170,47190,johnr005,estes001,,
NYN200208130,SDN,NYN,NYC17,2002/08/13,0,0:00PM,night,false,fostm901,fleta901,cousd901,craft901,park,pitches,92,rtol,8,unknown,unknown,sunny,173,31672,peavj001,tracs001,hofft001,
NYN200208140,SDN,NYN,NYC17,2002/08/14,0,0:00PM,night,false,fleta901,cousd901,craft901,fostm901,park,pitches,88,rtol,10,unknown,unknown,sunny,160,26210,lawrb001,leita001,hofft001,
NYN200208150,SDN,NYN,NYC17,2002/08/15,0,0:00PM,day,false,cousd901,craft901,fostm901,fleta901,park,pitches,85,rtol,5,unknown,unknown,sunny,177,27182,tomkb001,thomj005,hofft001,
NYN200208160,LAN,NYN,NYC17,2002/08/16,0,0:00PM,night,false,marqa901,onorb901,cedeg901,fichm901,park,pitches,85,rtol,8,unknown,unknown,overcast,172,35089,browk001,guthm001,gagne001,
NYN200208170,LAN,NYN,NYC17,2002/08/17,0,0:00PM,night,false,onorb901,cedeg901,fichm901,marqa901,park,pitches,80,rtol,8,unknown,unknown,cloudy,171,50763,pereo001,astap001,,
NYN200208180,LAN,NYN,NYC17,2002/08/18,0,0:00PM,day,false,cedeg901,fichm901,marqa901,onorb901,park,pitches,91,ltor,7,unknown,unknown,sunny,188,42386,ashba002,tracs001,gagne001,
NYN200208300,PHI,NYN,NYC17,2002/08/30,0,0:00PM,night,false,laynj901,dimum901,monte901,wendh902,park,pitches,72,fromcf,5,unknown,unknown,cloudy,186,30976,padiv001,astap001,mesaj001,
NYN200208310,PHI,NYN,NYC17,2002/08/31,0,0:00PM,day,false,dimum901,monte901,wendh902,nelss901,park,pitches,72,fromcf,20,unknown,unknown,cloudy,166,30733,wolfr001,tracs001,,
NYN200209010,PHI,NYN,NYC17,2002/09/01,0,0:00PM,day,false,monte901,wendh902,nelss901,dimum901,park,pitches,64,ltor,21,unknown,drizzle,cloudy,184,28781,myerb001,leita001,,
NYN200209031,FLO,NYN,NYC17,2002/09/03,1,0:00PM,night,false,hirsj901,bellw901,hollm901,carlm901,park,pitches,81,fromcf,5,unknown,unknown,sunny,208,0,loopb001,stris001,,
NYN200209032,FLO,NYN,NYC17,2002/09/03,2,0:00PM,night,false,buckc901,hollm901,carlm901,bellw901,park,pitches,74,tocf,2,unknown,unknown,sunny,171,21007,bacsm001,waynj001,,
NYN200209040,FLO,NYN,NYC17,2002/09/04,0,0:00PM,night,false,bellw901,carlm901,hirsj901,buckc901,park,pitches,84,ltor,6,unknown,unknown,sunny,176,28473,astap001,tavaj001,,
NYN200209050,FLO,NYN,NYC17,2002/09/05,0,0:00PM,night,false,carlm901,hirsj901,buckc901,bellw901,park,pitches,78,rtol,10,unknown,unknown,cloudy,177,31211,tracs001,pennb002,benia001,
NYN200209170,CHN,NYN,NYC17,2002/09/17,0,0:00PM,night,false,iassd901,gibsg901,wintm901,davig901,park,pitches,75,fromrf,4,unknown,unknown,sunny,162,36772,weatd001,cruzj005,,
NYN200209180,CHN,NYN,NYC17,2002/09/18,0,0:00PM,night,false,gibsg901,wintm901,davig901,iassd901,park,pitches,71,rtol,3,unknown,unknown,cloudy,148,28190,tracs001,woodk002,benia001,
NYN200209190,CHN,NYN,NYC17,2002/09/19,0,0:00PM,night,false,wintm901,davig901,iassd901,gibsg901,park,pitches,71,rtol,6,unknown,unknown,cloudy,262,34664,robeg001,cunnw001,,
NYN200209200,MON,NYN,NYC17,2002/09/20,0,0:00PM,night,false,hollm901,crawj901,barkl901,cuzzp901,park,pitches,74,rtol,9,unknown,unknown,cloudy,195,23675,armat002,thomj005,,
NYN200209210,MON,NYN,NYC17,2002/09/21,0,0:00PM,night,false,crawj901,barkl901,cuzzp901,hollm901,park,pitches,77,rtol,6,unknown,unknown,cloudy,214,30946,benia001,smitd006,,
NYN200209220,MON,NYN,NYC17,2002/09/22,0,0:00PM,day,false,barkl901,cuzzp901,hollm901,crawj901,park,pitches,78,fromcf,3,unknown,unknown,sunny,188,36730,day-z001,leita001,,
NYN200209271,ATL,NYN,NYC17,2002/09/27,1,0:00PM,night,false,nelsj901,klemj901,scotd901,joycj901,park,pitches,68,rtol,6,unknown,unknown,cloudy,159,0,maddg002,thomj005,smolj001,
NYN200209272,ATL,NYN,NYC17,2002/09/27,2,0:00PM,night,false,kulpr901,scotd901,joycj901,klemj901,park,pitches,73,rtol,6,unknown,unknown,cloudy,148,33527,millk004,astap001,,
NYN200209280,ATL,NYN,NYC17,2002/09/28,0,0:00PM,night,false,scotd901,joycj901,nelsj901,kulpr901,park,pitches,71,fromlf,9,unknown,unknown,cloudy,185,38988,hodgt001,leita001,smolj001,
NYN200209290,ATL,NYN,NYC17,2002/09/29,0,0:00PM,day,false,joycj901,nelsj901,kulpr901,scotd901,park,pitches,62,ltor,12,unknown,unknown,sunny,177,37721,tracs001,remlm001,,
CIN200204010,CHN,CIN,CIN08,2002/04/01,0,0:00PM,day,false,shulj901,phild901,everm901,eddid901,park,pitches,57,tolf,9,unknown,unknown,sunny,203,41913,gravd001,fassj001,,
CIN200204030,CHN,CIN,CIN08,2002/04/03,0,0:00PM,night,false,everm901,eddid901,fichm901,shulj901,park,pitches,45,torf,12,unknown,unknown,cloudy,220,19745,woodk002,desse001,,
CIN200204040,CHN,CIN,CIN08,2002/04/04,0,0:00PM,night,false,danlk901,hudsm901,demud901,relic901,park,pitches,43,torf,5,unknown,unknown,sunny,199,16448,acevj002,cruzj005,gravd001,
CIN200204050,MON,CIN,CIN08,2002/04/05,0,0:00PM,night,false,hudsm901,demud901,relic901,danlk901,park,pitches,45,tolf,12,unknown,unknown,cloudy,208,17123,yoshm001,haynj001,lloyg001,
CIN200204060,MON,CIN,CIN08,2002/04/06,0,0:00PM,day,false,demud901,relic901,danlk901,hudsm901,park,pitches,43,tocf,12,unknown,unknown,sunny,165,18176,ohkat001,pinel001,lloyg001,
CIN200204070,MON,CIN,CIN08,2002/04/07,0,0:00PM,day,false,relic901,danlk901,hudsm901,demud901,park,pitches,55,fromrf,13,unknown,unknown,sunny,214,17549,sulls001,lloyg001,,
CIN200204160,HOU,CIN,CIN08,2002/04/16,0,0:00PM,night,false,millb901,hohnb901,barkl901,younl901,park,pitches,83,rtol,14,unknown,unknown,sunny,152,15853,mlicd001,acevj002,,
CIN200204170,HOU,CIN,CIN08,2002/04/17,0,0:00PM,night,false,hohnb901,barkl901,younl901,millb901,park,pitches,75,fromrf,15,unknown,unknown,cloudy,180,14527,hernc004,haynj001,,
CIN200204180,HOU,CIN,CIN08,2002/04/18,0,0:00PM,day,false,barkl901,younl901,millb901,hohnb901,park,pitches,74,fromrf,6,unknown,unknown,sunny,195,15848,whitg001,cruzn001,,
CIN200204230,COL,CIN,CIN08,2002/04/23,0,0:00PM,night,false,schrp901,reynj901,hollm901,hirsm901,park,pitches,58,tocf,3,unknown,unknown,sunny,188,14518,haynj001,jennj001,gravd001,
CIN200204240,COL,CIN,CIN08,2002/04/24,0,0:00PM,night,false,reynj901,hollm901,hirsm901,schrp901,park,pitches,67,tolf,15,unknown,unknown,cloudy,176,13004,wills002,jimej001,,
CIN200204250,COL,CIN,CIN08,2002/04/25,0,0:00PM,night,false,hollm901,hirsm901,schrp901,reynj901,park,pitches,57,tolf,20,unknown,unknown,sunny,187,14416,sulls001,whitr002,gravd001,
CIN200204260,SFN,CIN,CIN08,2002/04/26,0,0:00PM,night,false,bellw901,buckc901,carlm901,hirsj901,park,pitches,64,tolf,10,unknown,unknown,sunny,195,28341,sulls001,rodrf002,gravd001,
CIN200204270,SFN,CIN,CIN08,2002/04/27,0,0:00PM,day,false,buckc901,carlm901,hirsj901,bellw901,park,pitches,60,tolf,10,unknown,unknown,cloudy,154,22616,rijoj001,jensr001,,
CIN200204280,SFN,CIN,CIN08,2002/04/28,0,0:00PM,day,false,carlm901,hirsj901,bellw901,buckc901,park,pitches,77,tolf,24,unknown,unknown,sunny,184,23426,ruetk001,haynj001,nen-r001,
CIN200205060,MIL,CIN,CIN08,2002/05/06,0,0:00PM,night,false,welkb901,reedr901,tscht901,wegnm901,park,pitches,59,fromrf,17,unknown,rain,cloudy,191,12867,browj003,quevr001,gravd001,
CIN200205070,MIL,CIN,CIN08,2002/05/07,0,0:00PM,night,false,reedr901,tscht901,wegnm901,welkb901,park,pitches,79,fromrf,5,unknown,unknown,sunny,165,16167,desse001,ruscg001,,
CIN200205080,MIL,CIN,CIN08,2002/05/08,0,0:00PM,night,false,tscht901,wegnm901,welkb901,reedr901,park,pitches,81,tolf,10,unknown,unknown,cloudy,190,15691,acevj002,neugn001,,
CIN200205100,SLN,CIN,CIN08,2002/05/10,0,0:00PM,night,false,diazl901,marsr901,vanol901,herna901,park,pitches,69,fromrf,5,unknown,unknown,sunny,183,29008,stecg001,whitg001,isrij001,
CIN200205110,SLN,CIN,CIN08,2002/05/11,0,0:00PM,day,false,marsr901,vanol901,herna901,diazl901,park,pitches,70,ltor,10,unknown,unknown,cloudy,147,25006,reitc001,kiled001,,
CIN200205120,SLN,CIN,CIN08,2002/05/12,0,0:00PM,day,false,vanol901,herna901,diazl901,marsr901,park,pitches,78,tolf,17,unknown,unknown,cloudy,206,20622,stecg001,gravd001,isrij001,
CIN200205210,FLO,CIN,CIN08,2002/05/21,0,0:00PM,night,false,danlk901,hudsm901,relic901,barkl901,park,pitches,55,fromlf,10,unknown,unknown,cloudy,180,16841,reitc001,burna001,gravd001,
CIN200205220,FLO,CIN,CIN08,2002/05/22,0,0:00PM,night,false,hudsm901,relic901,barkl901,danlk901,park,pitches,69,fromcf,3,unknown,unknown,sunny,160,20314,desse001,dempr002,,
CIN200205230,FLO,CIN,CIN08,2002/05/23,0,0:00PM,day,false,relic901,barkl901,danlk901,hudsm901,park,pitches,70,rtol,10,unknown,unknown,sunny,198,23134,tavaj001,rijoj001,nunev001,
CIN200205310,ATL,CIN,CIN08,2002/05/31,0,0:00PM,night,false,froeb901,poncl901,randt901,hollm901,park,pitches,84,tolf,14,unknown,unknown,cloudy,158,38777,maddg002,reitc001,,
CIN200206010,ATL,CIN,CIN08,2002/06/01,0,0:00PM,day,false,poncl901,randt901,hollm901,froeb901,park,pitches,77,tolf,6,unknown,unknown,cloudy,132,27080,glavt001,rijoj001,,
CIN200206020,ATL,CIN,CIN08,2002/06/02,0,0:00PM,day,false,randt901,hollm901,froeb901,poncl901,park,pitches,75,rtol,9,unknown,unknown,cloudy,161,26470,desse001,mossd001,,
CIN200206040,SLN,CIN,CIN08,2002/06/04,0,0:00PM,night,false,eddid901,guccc901,shulj901,everm901,park,pitches,82,fromrf,5,unknown,unknown,cloudy,183,19189,simoj001,hamij002,,
CIN200206060,SLN,CIN,CIN08,2002/06/06,0,0:00PM,day,false,guccc901,shulj901,everm901,eddid901,park,pitches,64,tolf,10,unknown,unknown,cloudy,164,23102,haynj001,willw001,gravd001,
CIN200206140,PIT,CIN,CIN08,2002/06/14,0,0:00PM,night,false,scotd901,joycj901,nelsj901,kulpr901,park,pitches,73,tolf,18,unknown,unknown,sunny,220,30820,wills002,willm005,,
CIN200206150,PIT,CIN,CIN08,2002/06/15,0,0:00PM,night,false,joycj901,nelsj901,kulpr901,scotd901,park,pitches,75,tolf,12,unknown,unknown,sunny,156,31419,sulls001,lincm001,gravd001,
CIN200206160,PIT,CIN,CIN08,2002/06/16,0,0:00PM,day,false,nelsj901,kulpr901,scotd901,joycj901,park,pitches,78,ltor,8,unknown,unknown,sunny,150,29532,andej002,haynj001,,
CIN200206180,SEA,CIN,CIN08,2002/06/18,0,0:00PM,night,false,fostm901,wolfj901,fleta901,cousd901,park,pitches,79,rtol,5,unknown,unknown,sunny,158,26654,pinej001,reitc001,,
CIN200206190,SEA,CIN,CIN08,2002/06/19,0,0:00PM,night,false,wolfj901,fleta901,cousd901,fostm901,park,pitches,88,rtol,2,unknown,unknown,sunny,158,27860,garcf002,desse001,sasak001,
CIN200206200,SEA,CIN,CIN08,2002/06/20,0,0:00PM,night,false,fleta901,cousd901,fostm901,wolfj901,park,pitches,90,tocf,6,unknown,unknown,sunny,172,27908,baldj002,hamij002,sasak001,
CIN200206210,OAK,CIN,CIN08,2002/06/21,0,0:00PM,night,false,cuzzp901,crawj901,westj901,gormb901,park,pitches,91,tolf,9,unknown,unknown,sunny,166,26101,haraa001,wills002,kochb001,
CIN200206220,OAK,CIN,CIN08,2002/06/22,0,0:00PM,night,false,crawj901,westj901,gormb901,cuzzp901,park,pitches,90,fromrf,7,unknown,unknown,sunny,162,27243,zitob001,chenb001,,
CIN200206230,OAK,CIN,CIN08,2002/06/23,0,0:00PM,day,false,westj901,gormb901,cuzzp901,crawj901,park,pitches,83,tocf,3,unknown,unknown,sunny,167,23961,muldm001,reitc001,,
CIN200207010,HOU,CIN,CIN08,2002/07/01,0,0:00PM,night,false,hirsm901,schrp901,reynj901,hollm901,park,pitches,92,tolf,8,unknown,unknown,sunny,202,32233,haynj001,hernc004,gravd001,
CIN200207020,HOU,CIN,CIN08,2002/07/02,0,0:00PM,night,false,schrp901,reynj901,hollm901,hirsm901,park,pitches,95,tolf,9,unknown,unknown,sunny,195,19562,doteo001,gravd001,wagnb001,
CIN200207030,HOU,CIN,CIN08,2002/07/03,0,0:00PM,night,false,reynj901,hollm901,hirsm901,schrp901,park,pitches,94,tolf,10,unknown,unknown,cloudy,173,19488,oswar001,reitc001,,
CIN200207040,MIL,CIN,CIN08,2002/07/04,0,0:00PM,day,false,hollm901,hirsm901,schrp901,reynj901,park,pitches,92,tolf,5,unknown,unknown,sunny,187,16662,duroj001,gravd001,dejem001,
CIN200207050,MIL,CIN,CIN08,2002/07/05,0,0:00PM,night,false,meric901,onorb901,rungb901,kellk901,park,pitches,90,ltor,9,unknown,unknown,sunny,157,23369,whitg001,ruscg001,gravd001,
CIN200207060,MIL,CIN,CIN08,2002/07/06,0,0:00PM,night,false,hirsm901,marsr901,mcclt901,meric901,park,pitches,85,fromlf,10,unknown,unknown,sunny,182,26165,haynj001,wrigj001,sulls001,
CIN200207070,MIL,CIN,CIN08,2002/07/07,0,0:00PM,day,false,marsr901,mcclt901,meric901,hirsm901,park,pitches,82,fromlf,8,unknown,unknown,sunny,183,19778,delov001,hamij002,,
CIN200207190,NYN,CIN,CIN08,2002/07/19,0,0:00PM,night,false,millb901,hohnb901,younl901,culbf901,park,pitches,75,fromlf,3,unknown,unknown,cloudy,189,28213,astap001,fernj002,benia001,
CIN200207200,NYN,CIN,CIN08,2002/07/20,0,0:00PM,night,false,younl901,kellk901,culbf901,hohnb901,park,pitches,81,ltor,5,unknown,unknown,cloudy,193,40168,weatd001,reitc001,benia001,
CIN200207210,NYN,CIN,CIN08,2002/07/21,0,0:00PM,day,false,kellk901,culbf901,hohnb901,younl901,park,pitches,90,tolf,10,unknown,unknown,sunny,159,27309,desse001,leita001,,
CIN200207220,PIT,CIN,CIN08,2002/07/22,0,0:00PM,night,false,diazl901,marsr901,vanol901,herna901,park,pitches,92,rtol,10,unknown,unknown,sunny,185,18398,andej002,dempr002,willm005,
CIN200207230,PIT,CIN,CIN08,2002/07/23,0,0:00PM,night,false,marsr901,vanol901,herna901,diazl901,park,pitches,74,fromlf,3,unknown,unknown,cloudy,188,19884,haynj001,wellk001,,
CIN200207240,PIT,CIN,CIN08,2002/07/24,0,0:00PM,day,false,vanol901,herna901,diazl901,marsr901,park,pitches,76,rtol,5,unknown,unknown,sunny,170,24910,moehb001,beimj001,,
CIN200207300,LAN,CIN,CIN08,2002/07/30,0,0:00PM,night,false,wintm901,davig901,iassd901,gibsg901,park,pitches,88,tolf,6,unknown,unknown,cloudy,175,23804,dempr002,ishik001,,
