game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
CIN196506020,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1965/06/02,0,0:00PM,night,false,willb901,smitv101,conlj102,sudoe901,"""34""","""Comly""","""Comly""",1999/04/16 12:22AM,park,none,78,ltor,6,unknown,unknown,cloudy,128,5592,ellis101,giusd101,,,
CIN196506030,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1965/06/03,0,0:00PM,night,false,smitv101,conlj102,sudoe901,willb901,"""34""","""Comly""","""Comly""",1999/04/17 12:51AM,park,none,70,fromcf,5,unknown,none,unknown,140,4393,nottd101,arrig101,woodh101,,
CIN196506040,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1965/06/04,0,0:00PM,night,false,weyel901,kiblj901,secof101,burkk101,"""Bob Stevens""",,"""Alan Boodman""",1995/05/13 10:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,15668,jay-j101,perrg101,mccob105,,
CIN196506050,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1965/06/05,0,0:00PM,night,false,kiblj901,secof101,burkk101,weyel901,"""Bob Stevens""",,"""Alan Boodman""",1995/05/13 10:46AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,25262,marij101,maloj102,,,
CIN196506060,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1965/06/06,0,0:00PM,day,false,secof101,burkk101,weyel901,kiblj901,"""Bob Stevens""",,"""Alan Boodman""",1995/05/13 10:53AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,16899,ellis101,handb101,,,
CIN196506140,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1965/06/14,0,8:00PM,night,false,steim901,barla901,donaa901,lands901,"""Mets""","""Fischthal""","""Fischthal""",1996/03/10 11:10AM,park,none,0,unknown,-1,unknown,unknown,unknown,170,5989,bearl101,maloj102,,,
CIN196506150,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1965/06/15,0,8:00PM,night,false,barla901,donaa901,lands901,steim901,"""Mets""","""Fischthal""","""Fischthal""",1996/03/10 12:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,8620,ellis101,spahw101,,,
CIN196506160,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1965/06/16,0,8:00PM,night,false,donaa901,lands901,steim901,barla901,"""Mets""","""Fischthal""","""Fischthal""",1996/03/10 12:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,176,7641,otooj101,jacka101,tsitj101,,
CIN196506180,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1965/06/18,0,0:00PM,night,false,craws901,venzt901,forma901,harvd901,"""Cubs""","""Fischthal""","""Fischthal""",1999/01/26 8:12PM,park,count,0,ltor,-1,unknown,none,cloudy,150,12959,jay-j101,koonc101,mccob105,,
CIN196506190,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1965/06/19,0,0:00PM,day,false,venzt901,forma901,harvd901,craws901,"""Cubs""","""Fischthal""","""Fischthal""",1999/01/26 9:22PM,park,count,80,ltor,-1,dry,none,sunny,144,6976,maloj102,jackl102,nuxhj101,,
CIN196506201,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1965/06/20,1,0:00PM,day,false,forma901,harvd901,craws901,venzt901,"""Cubs""","""Fischthal""","""Fischthal""",1999/01/27 8:50PM,park,count,0,tolf,-1,unknown,unknown,cloudy,147,0,buhlb101,ellis101,abert101,,
CIN196506202,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1965/06/20,2,0:00PM,day,false,harvd901,craws901,venzt901,forma901,"""Cubs""","""Fischthal""","""Fischthal""",1999/01/27 9:13PM,park,count,0,tolf,-1,unknown,none,cloudy,182,22640,ellis101,abert101,,,
CIN196506221,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1965/06/22,1,5:34PM,day,false,willb901,gormt101,smitv101,sudoe901,,"""Steve Hamilton""","""Steve Hamilton""",1996/01/25 5:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,162,0,mccob105,woodh101,,,
CIN196506222,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1965/06/22,2,8:46PM,night,false,gormt101,smitv101,sudoe901,willb901,,"""Steve Hamilton""","""Steve Hamilton""",1996/01/25 5:46PM,park,none,0,unknown,-1,unknown,unknown,night,145,15848,tsitj101,washr101,,,
CIN196506230,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1965/06/23,0,8:46PM,night,false,smitv101,sudoe901,willb901,gormt101,,"""Steve Hamilton""","""Steve Hamilton""",1996/01/25 6:04PM,park,none,0,unknown,-1,unknown,unknown,night,146,11479,maloj102,simmc101,,,
CIN196506240,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1965/06/24,0,8:06PM,night,false,sudoe901,willb901,gormt101,smitv101,,"""Steve Hamilton""","""Steve Hamilton""",1996/01/25 6:56PM,park,none,0,unknown,-1,unknown,unknown,night,178,10986,stalt101,otooj101,dennd101,,
CIN196507050,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1965/07/05,0,0:00PM,night,false,steim901,barla901,donaa901,lands901,"""40""","""David W. Smith""","""David W. Smith""",1999/05/07 10:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,29047,maloj102,millb106,mccob105,,
CIN196507060,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1965/07/06,0,0:00PM,night,false,barla901,donaa901,lands901,steim901,"""72""","""David W. Smith""","""David W. Smith""",1999/05/08 12:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,174,18833,drysd101,otooj101,perrr101,,
CIN196507070,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1965/07/07,0,0:00PM,night,false,donaa901,lands901,steim901,barla901,"""Patterson""","""David W. Smith""","""David W. Smith""",1993/08/03 5:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,178,25785,nuxhj101,millb106,,,
CIN196507090,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1965/07/09,0,8:05PM,night,false,secof101,burkk101,weyel901,kiblj901,"""22""","""David W. Smith""","""David W. Smith""",2002/08/28 11:00PM,park,none,73,unknown,-1,unknown,unknown,unknown,165,15972,maloj102,fisch101,,,
CIN196507100,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1965/07/10,0,8:05PM,night,false,burkk101,weyel901,kiblj901,secof101,"""22""","""David W. Smith""","""David W. Smith""",2002/08/17 2:16AM,park,none,74,unknown,-1,unknown,unknown,unknown,165,25413,nuxhj101,blasw101,mccob105,,
CIN196507110,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1965/07/11,0,1:50PM,day,false,weyel901,kiblj901,secof101,burkk101,"""22""","""David W. Smith""","""David W. Smith""",2002/08/17 2:36AM,park,none,0,unknown,-1,unknown,unknown,unknown,137,24692,johnk102,ellis101,clont101,,
CIN196507150,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1965/07/15,0,0:00PM,night,false,pelec901,pryop901,jackb901,varge901,"""28""","""Comly""","""Comly""",1999/03/25 10:00PM,park,none,0,unknown,-1,unknown,unknown,night,172,15606,nuxhj101,shorc102,,,
CIN196507160,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1965/07/16,0,0:00PM,night,false,pryop901,jackb901,varge901,pelec901,"""28""","""Comly""","""Comly""",1999/03/25 10:28PM,park,none,0,unknown,-1,unknown,unknown,night,137,18584,ellis101,bunnj101,,,
CIN196507170,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1965/07/17,0,0:00PM,day,false,jackb901,varge901,pelec901,pryop901,"""28""","""Comly""","""Comly""",1999/03/25 10:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,196,8225,roebe101,tsitj101,,,
CIN196507181,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1965/07/18,1,0:00PM,day,false,steim901,barla901,donaa901,lands901,"""22""","""David W. Smith""","""David W. Smith""",2002/08/28 11:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,0,schwd101,crair101,,,
CIN196507182,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1965/07/18,2,0:00PM,day,false,barla901,donaa901,lands901,steim901,"""22""","""David W. Smith""","""David W. Smith""",2002/08/17 7:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,25637,jay-j101,gibbj102,mccob105,,
CIN196507190,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1965/07/19,0,8:05PM,night,false,donaa901,lands901,steim901,barla901,"""22""","""David W. Smith""","""David W. Smith""",2002/08/17 7:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,11096,law-v101,nuxhj101,,,
CIN196507200,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1965/07/20,0,12:30PM,day,false,lands901,steim901,barla901,donaa901,"""22""","""David W. Smith""","""David W. Smith""",2002/08/17 10:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,167,9669,vealb101,ellis101,mcbea101,,
CIN196507300,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1965/07/30,0,0:00PM,night,false,venzt901,forma901,harvd901,craws901,"""34""","""Comly""","""Comly""",1999/04/19 12:45AM,park,none,73,unknown,6,unknown,unknown,cloudy,130,18646,nuxhj101,nottd101,,,
CIN196507310,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1965/07/31,0,0:00PM,day,false,forma901,harvd901,craws901,venzt901,"""34""","""Comly""","""Comly""",1999/04/19 12:54AM,park,none,77,unknown,3,unknown,unknown,cloudy,164,6778,maloj102,brucb101,ellis101,,
CIN196508011,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1965/08/01,1,0:00PM,day,false,harvd901,craws901,venzt901,forma901,"""34""","""Comly""","""Comly""",1999/04/19 10:23PM,park,none,75,torf,10,unknown,unknown,cloudy,155,0,davit102,cuelm101,mccob105,,
CIN196508012,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1965/08/01,2,0:00PM,day,false,craws901,venzt901,forma901,harvd901,"""34""","""Comly""","""Comly""",1999/04/19 10:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,179,16286,owenj101,mccob105,farrt101,,
CIN196508030,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1965/08/03,0,0:00PM,night,false,venzt901,forma901,harvd901,craws901,"""Bob Stevens""",,"""Alan Boodman""",1995/05/20 7:53AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,205,17318,linzf101,lockb101,bolib101,,
CIN196508040,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1965/08/04,0,0:00PM,night,false,forma901,harvd901,craws901,venzt901,"""Bob Stevens""",,"""Alan Boodman""",1995/05/20 9:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,201,16370,marij101,davit102,,,
CIN196508050,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1965/08/05,0,0:00PM,night,false,harvd901,craws901,venzt901,forma901,"""Bob Stevens""",,"""Alan Boodman""",1995/05/20 10:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,187,14669,bolib101,tsitj101,muram101,,
CIN196508060,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1965/08/06,0,0:00PM,night,false,jackb901,varge901,pelec901,pryop901,"""72""","""David W. Smith""","""David W. Smith""",1999/05/11 10:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,206,25668,mccob105,perrr101,,,
CIN196508070,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1965/08/07,0,0:00PM,night,false,varge901,pelec901,pryop901,jackb901,"""72""","""David W. Smith""","""David W. Smith""",1999/05/11 10:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,157,27844,reedh102,ellis101,perrr101,,
CIN196508080,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1965/08/08,0,0:00PM,day,false,pelec901,pryop901,jackb901,varge901,"""72""","""David W. Smith""","""David W. Smith""",1999/05/17 5:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,28335,maloj102,drysd101,,,
CIN196508100,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1965/08/10,0,0:00PM,night,false,pryop901,jackb901,varge901,pelec901,"""Cubs""","""Fischthal""","""Fischthal""",1999/03/06 11:17PM,park,count,0,fromrf,-1,unknown,unknown,cloudy,153,11924,ellis101,ellsd101,,,
CIN196508110,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1965/08/11,0,0:00PM,night,false,jackb901,varge901,pelec901,pryop901,"""Cubs""","""Fischthal""","""Fischthal""",1999/03/07 10:44AM,park,count,0,rtol,-1,unknown,unknown,night,143,11790,jackl102,otooj101,,,
CIN196508270,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1965/08/27,0,8:00PM,night,false,weyel901,kiblj901,secof101,burkk101,"""SLN""","""Steve Hamilton""","""Steve Hamilton""",1996/08/22 1:52PM,park,none,0,unknown,-1,unknown,unknown,night,300,23595,woodh101,mccob105,gibsb101,,
CIN196508280,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1965/08/28,0,8:00PM,night,false,kiblj901,secof101,burkk101,weyel901,"""SLN""","""Steve Hamilton""","""Steve Hamilton""",1996/08/22 2:07PM,park,none,0,unknown,-1,unknown,unknown,night,133,25825,maloj102,simmc101,davit102,,
CIN196508290,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1965/08/29,0,1:30PM,day,false,secof101,burkk101,weyel901,kiblj901,"""SLN""","""Steve Hamilton""","""Steve Hamilton""",1996/08/22 2:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,22596,sader101,ellis101,,,
CIN196508310,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1965/08/31,0,0:00PM,night,false,engeb901,gormt101,sudoe901,willb901,"""22""","""David W. Smith""","""David W. Smith""",2002/08/17 11:02PM,park,none,73,unknown,-1,unknown,unknown,unknown,180,19645,clont101,jay-j101,sadob102,,
CIN196509011,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1965/09/01,1,0:00PM,day,false,gormt101,sudoe901,willb901,engeb901,"""22""","""David W. Smith""","""David W. Smith""",2002/08/17 11:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,181,0,mccob105,odelb101,,,
CIN196509012,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1965/09/01,2,0:00PM,night,false,sudoe901,willb901,engeb901,gormt101,"""22""","""David W. Smith""","""David W. Smith""",2002/08/18 12:21AM,park,none,0,unknown,-1,unknown,unknown,unknown,145,13809,maloj102,lemad102,,,
CIN196509020,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1965/09/02,0,0:00PM,night,false,willb901,engeb901,gormt101,sudoe901,"""22""","""David W. Smith""","""David W. Smith""",2002/08/18 12:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,202,11049,fisch101,davit102,niekp001,,
CIN196509030,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1965/09/03,0,0:00PM,night,false,steim901,barla901,donaa901,lands901,"""28""","""Comly""","""Comly""",1999/05/01 12:54AM,park,none,0,unknown,-1,unknown,unknown,night,195,11421,crair101,jackg101,,,
CIN196509040,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1965/09/04,0,0:00PM,night,false,barla901,donaa901,lands901,steim901,"""28""","""Comly""","""Comly""",1999/05/01 1:08AM,park,none,0,unknown,-1,unknown,unknown,night,182,17469,jay-j101,bunnj101,,,
CIN196509050,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1965/09/05,0,0:00PM,day,false,donaa901,lands901,steim901,barla901,"""28""","""Comly""","""Comly""",1999/05/01 1:35AM,park,none,0,unknown,-1,unknown,unknown,unknown,189,18119,mccob105,baldj101,,,
CIN196509061,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1965/09/06,1,1:20PM,day,false,lands901,steim901,barla901,donaa901,"""22""","""David W. Smith""","""David W. Smith""",2002/08/18 12:58AM,park,none,73,unknown,-1,unknown,unknown,unknown,160,0,vealb101,jay-j101,,,
CIN196509062,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1965/09/06,2,0:00PM,day,false,steim901,barla901,donaa901,lands901,"""22""","""David W. Smith""","""David W. Smith""",2002/08/18 1:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,156,16323,mcbea101,maloj102,,,
CIN196509070,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1965/09/07,0,8:05PM,night,false,barla901,donaa901,lands901,steim901,"""22""","""David W. Smith""","""David W. Smith""",2002/08/18 2:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,144,7153,ellis101,cardd101,,,
CIN196509080,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1965/09/08,0,8:00PM,night,false,craws901,venzt901,forma901,harvd901,"""Mets""","""Fischthal""","""Fischthal""",1996/06/03 9:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,176,6458,otooj101,willc104,,,
CIN196509090,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1965/09/09,0,8:00PM,night,false,venzt901,forma901,harvd901,craws901,"""Mets""","""Fischthal""","""Fischthal""",1996/06/03 9:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,172,6519,ellis101,richg101,,,
CIN196509170,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1965/09/17,0,0:00PM,night,false,kiblj901,secof101,burkk101,weyel901,"""34""","""Comly""","""Comly""",1999/04/23 11:01PM,park,none,80,unknown,-1,unknown,unknown,cloudy,157,10431,ellis101,dierl101,mccob105,,
CIN196509191,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1965/09/19,1,1:05PM,day,false,secof101,burkk101,weyel901,kiblj901,"""34""","""Comly""","""Comly""",1999/04/23 11:39PM,park,none,86,tolf,5,unknown,unknown,cloudy,169,0,raymc101,davit102,,,
CIN196509192,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1965/09/19,2,0:00PM,day,false,burkk101,weyel901,kiblj901,secof101,"""34""","""Comly""","""Comly""",1999/04/23 11:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,19907,nuxhj101,lamaj101,mccob105,,
CIN196509200,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1965/09/20,0,0:00PM,night,false,jackb901,pryop901,varge901,pelec901,"""Bob Stevens""",,"""Alan Boodman""",1995/05/27 10:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,14070,bolib101,maloj102,muram101,,
CIN196509210,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1965/09/21,0,0:00PM,night,false,pryop901,varge901,pelec901,jackb901,"""Bob Stevens""",,"""Alan Boodman""",1995/05/27 7:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,14840,davit102,linzf101,mccob105,,
CIN196509220,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1965/09/22,0,0:00PM,night,false,varge901,pelec901,jackb901,pryop901,"""Bob Stevens""",,"""Alan Boodman""",1995/05/27 7:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,18387,ellis101,marij101,,,
NYN196504120,"""version 7RS(19) of 07/07/92""",LAN,NYN,NYC17,1965/04/12,0,0:00PM,day,false,craws901,venzt901,forma901,harvd901,"""Mets/Patterson""","""David W. Smith""","""David W. Smith""",1994/06/23 9:20AM,park,none,0,unknown,-1,unknown,unknown,unknown,143,37999,drysd101,jacka101,,,
NYN196504140,"""version 7RS(19) of 07/07/92""",HOU,NYN,NYC17,1965/04/14,0,2:00PM,day,false,venzt901,forma901,harvd901,craws901,"""Rosenthal/Elston/Mets""","""Fischthal""","""Fischthal""",1996/02/11 10:06PM,park,none,58,torf,10,unknown,none,unknown,183,7277,farrt101,bearl101,owenj101,,
NYN196504150,"""version 7RS(19) of 07/07/92""",HOU,NYN,NYC17,1965/04/15,0,0:00PM,day,false,forma901,harvd901,craws901,venzt901,"""Mets""",,"""Alan Boodman""",1995/05/09 2:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,7894,bethj101,raymc101,,,
NYN196504170,"""version 7RS(19) of 07/07/92""",SFN,NYN,NYC17,1965/04/17,0,0:00PM,day,false,willb901,gormt101,smitv101,sudoe901,"""Bob Stevens""",,"""Alan Boodman""",1995/05/09 2:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,34945,marij101,parst101,,,
NYN196504181,"""version 7RS(19) of 07/07/92""",SFN,NYN,NYC17,1965/04/18,1,0:00PM,day,false,gormt101,smitv101,sudoe901,willb901,"""Bob Stevens""",,"""Alan Boodman""",1995/05/09 2:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,0,sanfj101,jacka101,shawb103,,
NYN196504182,"""version 7RS(19) of 07/07/92""",SFN,NYN,NYC17,1965/04/18,2,0:00PM,day,false,smitv101,sudoe901,willb901,gormt101,"""Bob Stevens""",,"""Alan Boodman""",1995/05/09 3:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,44179,krolg101,perrg101,,,
