game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,away_pitcher,wp,lp,winner
BAL196504130,BAL,CHA,0,1,,D,peteg101,barbs102,CHA
BAL196504140,BAL,CHA,0,0,,D,pappm101,horlj101,BAL
BAL196504230,BAL,BOS,0,0,,N,rober102,lonbj101,BAL
BAL196504240,BAL,BOS,0,3,,D,radad101,mills101,BOS
BAL196504270,BAL,WS2,1,3,,N,ridzs101,mcnad102,WS2
BAL196504290,BAL,WS2,0,0,,N,mills101,ortep101,BAL
BAL196505080,BAL,DET,0,0,,D,fox-t101,halld101,DET
BAL196505091,BAL,DET,1,0,,D,pappm101,regap101,BAL
BAL196505092,BAL,DET,1,0,,D,halld101,gladf102,BAL
BAL196505100,BAL,DET,1,3,,N,lolim101,rober102,DET
BAL196505110,BAL,CLE,0,0,,N,halld101,kralj101,BAL
BAL196505120,BAL,CLE,4,2,,N,mcnad102,tianl101,BAL
BAL196505130,BAL,CLE,2,0,,N,pappm101,tianl101,BAL
BAL196505140,BAL,NYA,1,2,,N,stafb101,rober102,NYA
BAL196505150,BAL,NYA,0,0,,N,ramop101,halld101,NYA
BAL196505160,BAL,NYA,1,0,,D,palmj001,mikkp101,BAL
BAL196505170,BAL,NYA,2,2,,N,pappm101,fordw101,BAL
BAL196505250,BAL,KC1,0,0,,N,haddh101,odonj101,BAL
BAL196505260,BAL,KC1,1,0,,N,segud101,rober102,KC1
BAL196505281,BAL,CAL,1,0,,D,brung101,mcnad102,CAL
BAL196505282,BAL,CAL,0,0,,N,barbs102,gatea101,BAL
BAL196505290,BAL,CAL,1,0,,N,newmf101,pappm101,CAL
BAL196505300,BAL,CAL,0,0,,D,mills101,pichr101,BAL
BAL196505311,BAL,MIN,0,1,,D,kaatj101,rober102,MIN
BAL196505312,BAL,MIN,0,1,,D,mills101,klipj101,BAL
BAL196506090,BAL,WS2,0,0,,N,klinr102,mills101,WS2
BAL196506180,BAL,WS2,0,0,,N,richp102,palmj001,WS2
BAL196506190,BAL,WS2,0,0,,N,pappm101,narub101,BAL
BAL196506200,BAL,WS2,0,0,,D,bunkw101,koplh101,BAL
BAL196506221,BAL,BOS,1,0,,D,millj103,mored103,BAL
BAL196506222,BAL,BOS,0,1,,N,wilse102,rober102,BOS
BAL196506230,BAL,BOS,0,0,,N,barbs102,lonbj101,BAL
BAL196506240,BAL,BOS,3,0,,N,pappm101,monbb101,BAL
BAL196506280,BAL,DET,0,0,,N,mclad101,bunkw101,DET
BAL196506290,BAL,DET,0,0,,N,mills101,wickd101,BAL
BAL196506300,BAL,NYA,2,1,,N,boutj101,mcnad102,NYA
BAL196507010,BAL,NYA,1,0,,N,barbs102,fordw101,BAL
BAL196507020,BAL,CLE,0,1,,N,stanl101,millj103,CLE
BAL196507030,BAL,CLE,0,0,,D,halld101,kralj101,BAL
BAL196507090,BAL,CHA,0,0,,N,pappm101,howab101,BAL
BAL196507101,BAL,CHA,0,0,,D,lockb102,halld101,CHA
BAL196507102,BAL,CHA,0,0,,N,mcnad102,horlj101,BAL
BAL196507211,BAL,KC1,0,0,,D,pappm101,odonj101,BAL
BAL196507212,BAL,KC1,1,0,,N,millj103,segud101,BAL
BAL196507220,BAL,KC1,0,2,,N,talbf101,bunkw101,KC1
BAL196507230,BAL,MIN,0,0,,N,barbs102,perrj102,BAL
BAL196507240,BAL,MIN,0,0,,N,halld101,pleib101,BAL
BAL196507250,BAL,MIN,1,0,,D,worta101,haddh101,MIN
BAL196507260,BAL,MIN,0,3,,N,granj101,pappm101,MIN
BAL196507270,BAL,CAL,0,0,,N,halld101,chand102,BAL
BAL196507280,BAL,CAL,0,0,,N,barbs102,newmf101,BAL
BAL196508130,BAL,WS2,0,0,,N,ortep101,bunkw101,WS2
BAL196508140,BAL,WS2,1,3,,N,ridzs101,larsd102,WS2
BAL196508150,BAL,WS2,0,0,,D,richp102,millj103,WS2
BAL196508170,BAL,BOS,0,0,,N,barbs102,mored103,BAL
BAL196508180,BAL,BOS,1,0,,N,mills101,heffb101,BAL
BAL196508190,BAL,BOS,2,2,,N,lonbj101,bunkw101,BOS
BAL196508200,BAL,NYA,0,0,,N,cullj101,pappm101,NYA
BAL196508311,BAL,CHA,0,0,,D,millj103,horlj101,BAL
BAL196508312,BAL,CHA,0,0,,N,barbs102,buzhj101,BAL
BAL196509021,BAL,CHA,0,1,,D,wilhh101,halld101,CHA
BAL196509022,BAL,CHA,0,1,,D,pizaj101,pappm101,CHA
BAL196509030,BAL,CLE,4,1,,N,bunkw101,hargs101,BAL
BAL196509040,BAL,CLE,0,0,,N,mills101,tiefb101,BAL
BAL196509050,BAL,CLE,1,2,,D,palmj001,tiefb101,BAL
BAL196509101,BAL,KC1,0,0,,D,mills101,talbf101,BAL
BAL196509102,BAL,KC1,2,2,,N,akerj102,palmj001,KC1
BAL196509110,BAL,KC1,1,0,,N,shelr101,halld101,KC1
BAL196509141,BAL,DET,0,0,,D,mills101,penao101,BAL
BAL196509142,BAL,DET,0,0,,N,wickd101,pappm101,DET
BAL196509150,BAL,DET,2,0,,N,mcnad102,mclad101,BAL
BAL196509240,BAL,CAL,0,1,,D,bunkw101,sanfj101,BAL
BAL196509251,BAL,CAL,0,0,,D,mills101,newmf101,BAL
BAL196509252,BAL,CAL,0,0,,N,pappm101,mcglj101,BAL
BAL196509260,BAL,CAL,0,0,,D,halld101,lee-b104,BAL
BAL196509270,BAL,KC1,0,0,,N,mills101,wyatj102,BAL
BAL196509280,BAL,MIN,2,0,,N,bunkw101,perrj102,BAL
BAL196509290,BAL,MIN,1,0,,N,granj101,barbs102,MIN
BAL196509300,BAL,MIN,0,0,,N,kaatj101,pappm101,MIN
BOS196504170,BOS,BAL,2,5,,D,radad101,mills101,BOS
BOS196504180,BOS,BAL,0,0,,D,wilse102,bunkw101,BOS
BOS196504200,BOS,WS2,4,1,,D,mored103,narub101,BOS
BOS196504210,BOS,CHA,1,1,,D,buzhj101,monbb101,CHA
BOS196505070,BOS,CLE,0,0,,N,tianl101,wilse102,CLE
BOS196505080,BOS,CLE,0,0,,D,monbb101,kralj101,BOS
BOS196505091,BOS,CLE,0,4,,D,mcdos101,mored103,CLE
BOS196505092,BOS,CLE,0,3,,D,siebs101,stepj103,CLE
BOS196505100,BOS,NYA,1,0,,N,lonbj101,stafb101,BOS
BOS196505110,BOS,NYA,0,0,,N,stotm101,wilse102,NYA
BOS196505120,BOS,NYA,0,0,,N,monbb101,boutj101,BOS
BOS196505130,BOS,NYA,0,0,,N,mored103,fordw101,BOS
BOS196505140,BOS,DET,2,0,,N,fox-t101,radad101,DET
BOS196505150,BOS,DET,1,0,,D,lolim101,lonbj101,DET
BOS196505161,BOS,DET,1,0,,D,wilse102,wickd101,BOS
BOS196505162,BOS,DET,1,0,,D,monbb101,sparj101,BOS
BOS196505250,BOS,MIN,0,2,,N,granj101,monbb101,MIN
BOS196505260,BOS,MIN,1,4,,N,perrj102,wilse102,MIN
BOS196505270,BOS,MIN,0,0,,D,mored103,kaatj101,BOS
BOS196505280,BOS,KC1,0,0,,N,lonbj101,talbf101,BOS
BOS196505300,BOS,KC1,1,0,,D,radad101,wyatj102,BOS
BOS196505311,BOS,CAL,0,0,,D,chand102,wilse102,CAL
BOS196505312,BOS,CAL,2,0,,D,bennd101,may-r101,BOS
BOS196506010,BOS,CAL,0,0,,D,brung101,mored103,CAL
BOS196506070,BOS,CHA,0,0,,N,buzhj101,lonbj101,CHA
BOS196506080,BOS,CHA,0,0,,N,horlj101,monbb101,CHA
BOS196506090,BOS,CHA,0,0,,N,wilse102,howab101,BOS
BOS196506100,BOS,CHA,0,0,,D,peteg101,mored103,CHA
BOS196506110,BOS,BAL,1,0,,N,haddh101,bennd101,BAL
BOS196506120,BOS,BAL,0,3,,D,halld101,lonbj101,BAL
BOS196506130,BOS,BAL,0,0,,D,pappm101,monbb101,BAL
BOS196506250,BOS,WS2,0,0,,N,bennd101,narub101,BOS
BOS196506260,BOS,WS2,4,3,,D,ortep101,radad101,WS2
BOS196506271,BOS,WS2,1,1,,D,lonbj101,danib102,BOS
BOS196506272,BOS,WS2,0,0,,D,dulib101,durer101,BOS
BOS196506280,BOS,CLE,0,0,,N,tianl101,monbb101,CLE
BOS196506290,BOS,CLE,0,0,,N,terrr101,bennd101,CLE
BOS196507010,BOS,DET,0,0,,D,penao101,wilse102,DET
BOS196507020,BOS,NYA,0,0,,N,stotm101,mored103,NYA
BOS196507030,BOS,NYA,0,2,,D,downa101,lonbj101,NYA
BOS196507040,BOS,NYA,2,3,,D,monbb101,boutj101,BOS
BOS196507211,BOS,MIN,0,0,,D,kaatj101,wilse102,MIN
BOS196507212,BOS,MIN,0,2,,N,worta101,radad101,MIN
BOS196507220,BOS,MIN,1,1,,D,granj101,mored103,MIN
BOS196507230,BOS,CAL,0,1,,N,newmf101,lonbj101,CAL
BOS196507240,BOS,CAL,0,1,,D,bennd101,chand102,BOS
BOS196507250,BOS,CAL,2,0,,D,wilse102,lopem101,BOS
BOS196507260,BOS,CAL,2,0,,N,brung101,mored103,CAL
BOS196507271,BOS,KC1,0,0,,D,talbf101,stepj103,KC1
BOS196507272,BOS,KC1,1,6,,N,huntj101,lonbj101,KC1
BOS196507280,BOS,KC1,0,0,,N,monbb101,shelr101,BOS
BOS196507290,BOS,KC1,1,1,,D,dulib101,mossd101,BOS
BOS196508101,BOS,BAL,0,0,,D,lonbj101,haddh101,BOS
BOS196508102,BOS,BAL,1,3,,N,millj103,monbb101,BAL
BOS196508110,BOS,BAL,1,0,,N,wilse102,barbs102,BOS
BOS196508120,BOS,BAL,0,0,,D,mcnad102,mored103,BAL
BOS196508130,BOS,CHA,0,0,,N,dulib101,wilhh101,BOS
BOS196508140,BOS,CHA,1,4,,D,peteg101,lonbj101,CHA
BOS196508150,BOS,CHA,0,0,,D,johnt001,monbb101,CHA
BOS196508160,BOS,CHA,0,1,,N,fishe102,radad101,CHA
BOS196508201,BOS,DET,0,1,,D,mclad101,monbb101,DET
BOS196508202,BOS,DET,0,0,,N,wickd101,wilse102,DET
BOS196508210,BOS,DET,4,0,,N,dulib101,aguih101,BOS
BOS196508220,BOS,DET,0,0,,D,sparj101,bennd101,DET
BOS196508241,BOS,WS2,4,0,,D,lonbj101,narub101,BOS
BOS196508242,BOS,WS2,0,1,,N,ridzs101,monbb101,WS2
BOS196508250,BOS,WS2,5,2,,N,wilse102,mccom103,BOS
BOS196508260,BOS,WS2,0,0,,D,mored103,ortep101,BOS
BOS196509100,BOS,MIN,0,0,,N,perrj102,mored103,MIN
BOS196509110,BOS,MIN,0,1,,D,pascc102,lonbj101,MIN
BOS196509120,BOS,MIN,0,1,,D,granj101,wilse102,MIN
BOS196509140,BOS,CLE,0,0,,N,radad101,tiefb101,BOS
BOS196509150,BOS,CLE,0,1,,N,hargs101,bennd101,CLE
BOS196509160,BOS,CLE,0,0,,D,mored103,tianl101,BOS
BOS196509170,BOS,KC1,0,0,,N,shelr101,lonbj101,KC1
BOS196509180,BOS,KC1,5,0,,D,wilse102,joycd101,BOS
BOS196509190,BOS,KC1,0,0,,D,monbb101,talbf101,BOS
BOS196509280,BOS,CAL,0,0,,D,coatj101,mored103,CAL
BOS196509290,BOS,CAL,0,0,,D,wilse102,newmf101,BOS
BOS196510020,BOS,NYA,1,2,,D,stotm101,bennd101,NYA
BOS196510030,BOS,NYA,1,0,,D,fordw101,earla101,NYA
CAL196504130,CAL,CLE,0,0,,N,terrr101,newmf101,CLE
CAL196504140,CAL,NYA,1,0,,N,brung101,renih101,CAL
CAL196504150,CAL,NYA,0,1,,N,stotm101,lopem101,NYA
CAL196504170,CAL,DET,1,1,,N,newmf101,regap101,CAL
CAL196504180,CAL,DET,0,0,,D,fox-t101,lee-b104,DET
CAL196504190,CAL,DET,0,0,,N,lopem101,lolim101,CAL
CAL196505030,CAL,BOS,0,0,,N,chand102,stepj103,CAL
CAL196505040,CAL,BOS,0,0,,N,lopem101,mored103,CAL
CAL196505050,CAL,BOS,0,0,,N,newmf101,lamaj101,CAL
CAL196505060,CAL,KC1,0,0,,N,may-r101,penao101,CAL
CAL196505071,CAL,KC1,0,0,,D,chand102,drabm101,CAL
CAL196505072,CAL,KC1,2,0,,N,talbf101,pichr101,KC1
CAL196505080,CAL,KC1,0,0,,N,lopem101,segud101,CAL
CAL196505090,CAL,KC1,1,0,,D,newmf101,odonj101,CAL
CAL196505170,CAL,MIN,0,0,,N,lee-b104,klipj101,CAL
CAL196505180,CAL,MIN,0,0,,N,lopem101,kaatj101,CAL
CAL196505191,CAL,MIN,0,0,,D,pleib101,lee-d102,MIN
CAL196505192,CAL,MIN,0,0,,N,granj101,may-r101,MIN
CAL196505210,CAL,CHA,0,0,,N,newmf101,johnt001,CAL
CAL196505220,CAL,CHA,5,0,,N,lopem101,peteg101,CAL
CAL196505230,CAL,CHA,0,3,,D,fishe102,chand102,CHA
CAL196506021,CAL,WS2,0,1,,D,ortep101,newmf101,WS2
CAL196506022,CAL,WS2,1,2,,N,danib102,gatea101,WS2
CAL196506040,CAL,BAL,1,0,,N,lopem101,pappm101,CAL
CAL196506050,CAL,BAL,0,1,,D,bunkw101,brung101,BAL
CAL196506060,CAL,BAL,1,0,,D,may-r101,palmj001,CAL
CAL196506070,CAL,DET,0,0,,N,sherl101,lee-b104,DET
CAL196506080,CAL,DET,0,0,,N,newmf101,wickd101,CAL
CAL196506090,CAL,DET,0,2,,N,aguih101,lopem101,DET
CAL196506110,CAL,NYA,0,2,,N,downa101,brung101,NYA
CAL196506120,CAL,NYA,0,0,,N,may-r101,boutj101,CAL
CAL196506130,CAL,NYA,0,0,,D,fordw101,newmf101,NYA
CAL196506300,CAL,MIN,0,0,,N,newmf101,pleib101,CAL
CAL196507020,CAL,CHA,0,0,,N,lee-b104,wilhh101,CAL
CAL196507030,CAL,CHA,0,0,,D,lopem101,buzhj101,CAL
CAL196507040,CAL,CHA,0,0,,D,johnt001,brung101,CHA
CAL196507051,CAL,WS2,0,0,,D,gatea101,ridzs101,CAL
CAL196507052,CAL,WS2,0,0,,N,klinr102,newmf101,WS2
CAL196507060,CAL,WS2,0,0,,N,chand102,danib102,CAL
CAL196507070,CAL,WS2,1,1,,N,koplh101,mcbrk101,WS2
CAL196507091,CAL,CLE,0,0,,D,lee-b104,mcmad102,CAL
CAL196507092,CAL,CLE,1,0,,N,lopem101,siebs101,CAL
CAL196507100,CAL,CLE,1,0,,N,newmf101,mcdos101,CAL
CAL196507110,CAL,CLE,0,0,,D,chand102,stanl101,CAL
CAL196507300,CAL,BOS,0,1,,N,chand102,mored103,CAL
CAL196507310,CAL,BOS,0,0,,D,radad101,gatea101,BOS
CAL196508010,CAL,BOS,0,3,,D,sukle101,radad101,CAL
CAL196508030,CAL,BAL,0,0,,N,barbs102,newmf101,BAL
CAL196508041,CAL,BAL,1,0,,D,larsd102,lee-b104,BAL
CAL196508042,CAL,BAL,0,0,,N,mcnad102,may-r101,BAL
CAL196508060,CAL,WS2,0,0,,N,lopem101,ortep101,CAL
CAL196508070,CAL,WS2,0,0,,N,richp102,lee-b104,WS2
CAL196508080,CAL,WS2,3,1,,D,durer101,sukle101,WS2
CAL196508201,CAL,MIN,0,0,,D,sanfj101,perrj102,CAL
CAL196508202,CAL,MIN,0,0,,N,klipj101,brung101,MIN
CAL196508210,CAL,MIN,0,0,,N,merrj102,newmf101,MIN
CAL196508220,CAL,MIN,0,1,,D,chand102,kaatj101,CAL
CAL196508230,CAL,CLE,1,0,,N,lopem101,kralj101,CAL
CAL196508240,CAL,CLE,0,0,,N,brung101,tianl101,CAL
CAL196508251,CAL,CLE,0,0,,D,hargs101,sanfj101,CLE
CAL196508252,CAL,CLE,0,3,,N,terrr101,newmf101,CLE
CAL196508270,CAL,DET,0,0,,N,chand102,lolim101,CAL
CAL196508280,CAL,DET,0,0,,N,coatj101,penao101,CAL
CAL196508290,CAL,DET,0,1,,D,sparj101,newmf101,DET
CAL196508300,CAL,NYA,1,0,,N,cullj101,brung101,NYA
CAL196508310,CAL,NYA,1,0,,N,chand102,stafb101,CAL
CAL196509010,CAL,NYA,1,1,,N,gatea101,ramop101,CAL
CAL196509020,CAL,NYA,0,4,,D,fordw101,lopem101,NYA
CAL196509031,CAL,KC1,0,0,,D,akerj102,brung101,KC1
CAL196509032,CAL,KC1,0,0,,N,kraul102,newmf101,KC1
CAL196509040,CAL,KC1,0,0,,N,chand102,huntj101,CAL
CAL196509050,CAL,KC1,1,0,,D,lee-b104,wyatj102,CAL
CAL196509140,CAL,CHA,1,0,,N,newmf101,pizaj101,CAL
CAL196509151,CAL,CHA,0,0,,D,buzhj101,brung101,CHA
CAL196509152,CAL,CHA,0,0,,N,sukle101,fishe102,CAL
CAL196509170,CAL,BAL,0,0,,N,chand102,bunkw101,CAL
CAL196509200,CAL,BAL,0,0,,D,barbs102,mcglj101,BAL
CAL196509210,CAL,BOS,3,0,,N,newmf101,bennd101,CAL
CAL196509221,CAL,BOS,1,0,,D,chand102,mored103,CAL
CAL196509222,CAL,BOS,2,0,,N,brung101,stepj103,CAL
CHA196504150,CHA,WS2,0,0,,D,danib102,wilhh101,WS2
CHA196504170,CHA,WS2,0,0,,D,fishe102,mccom103,CHA
CHA196504181,CHA,WS2,0,0,,D,peteg101,kreuf101,CHA
CHA196504182,CHA,WS2,0,0,,D,richp102,horlj101,WS2
CHA196504190,CHA,BAL,0,0,,N,johnt001,barbs102,CHA
CHA196504270,CHA,BOS,0,0,,N,buzhj101,monbb101,CHA
CHA196504300,CHA,MIN,0,3,,N,granj101,peteg101,MIN
CHA196505010,CHA,MIN,0,1,,D,horlj101,worta101,CHA
CHA196505021,CHA,MIN,1,0,,D,pleib101,lockb102,MIN
CHA196505022,CHA,MIN,1,0,,D,howab101,boswd101,CHA
CHA196505121,CHA,KC1,2,0,,D,johnt001,talbf101,CHA
CHA196505122,CHA,KC1,1,0,,N,willt102,penao101,CHA
CHA196505130,CHA,KC1,0,0,,D,peteg101,segud101,CHA
CHA196505140,CHA,CAL,0,0,,N,horlj101,lopem101,CHA
CHA196505150,CHA,CAL,4,2,,D,howab101,chand102,CHA
CHA196505161,CHA,CAL,2,0,,D,buzhj101,may-r101,CHA
CHA196505162,CHA,CAL,0,0,,D,johnt001,brung101,CHA
CHA196505240,CHA,DET,2,0,,N,lolim101,buzhj101,DET
CHA196505250,CHA,DET,2,0,,N,gladf102,johnt001,DET
CHA196505260,CHA,CLE,0,0,,N,tianl101,peteg101,CLE
CHA196505280,CHA,NYA,0,0,,N,horlj101,stafb101,CHA
CHA196505290,CHA,NYA,2,1,,D,johnt001,downa101,CHA
CHA196505300,CHA,NYA,0,0,,D,mikkp101,wilhh101,NYA
CHA196506150,CHA,MIN,0,1,,N,granj101,peteg101,MIN
CHA196506160,CHA,MIN,0,0,,N,buzhj101,pascc102,CHA
CHA196506170,CHA,MIN,0,0,,D,kaatj101,horlj101,MIN
CHA196506180,CHA,BOS,0,1,,N,fishe102,lonbj101,CHA
CHA196506190,CHA,BOS,0,0,,D,monbb101,wilhh101,BOS
CHA196506200,CHA,BOS,0,0,,D,fishe102,radad101,CHA
CHA196506231,CHA,WS2,0,0,,D,richp102,pizaj101,WS2
CHA196506232,CHA,WS2,0,0,,N,buzhj101,danib102,CHA
CHA196506250,CHA,BAL,4,0,,N,horlj101,bunkw101,CHA
CHA196506260,CHA,BAL,0,0,,D,halld101,fishe102,BAL
CHA196506271,CHA,BAL,1,1,,D,johnt001,millj103,CHA
CHA196506272,CHA,BAL,3,0,,D,howab101,barbs102,CHA
CHA196507050,CHA,CLE,0,0,,D,lockb102,mcdos101,CHA
CHA196507071,CHA,CLE,0,0,,D,bellg102,peteg101,CLE
CHA196507072,CHA,CLE,0,0,,N,stanl101,wilhh101,CLE
CHA196507080,CHA,CLE,0,0,,D,johnt001,kralj101,CHA
CHA196507150,CHA,CAL,0,0,,N,horlj101,lopem101,CHA
CHA196507160,CHA,CAL,0,0,,N,fishe102,chand102,CHA
CHA196507170,CHA,CAL,1,0,,D,johnt001,gatea101,CHA
CHA196507181,CHA,KC1,0,0,,D,lockb102,wyatj102,CHA
CHA196507182,CHA,KC1,1,0,,D,talbf101,peteg101,KC1
CHA196507190,CHA,KC1,0,0,,N,shelr101,horlj101,KC1
CHA196507300,CHA,DET,0,0,,N,lolim101,fishe102,DET
CHA196507310,CHA,DET,0,2,,D,laryf101,sparj101,CHA
CHA196508011,CHA,DET,0,0,,D,horlj101,aguih101,CHA
CHA196508012,CHA,DET,0,0,,D,wickd101,johnt001,DET
CHA196508020,CHA,DET,2,0,,N,peteg101,mclad101,CHA
CHA196508030,CHA,NYA,0,0,,N,buzhj101,stotm101,CHA
CHA196508040,CHA,NYA,0,0,,N,mikkp101,fishe102,NYA
CHA196508050,CHA,NYA,0,0,,D,fordw101,johnt001,NYA
