game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save
SEA200604230,DET,SEA,SEA03,2006/04/23,0,1:05PM,day,true,monte901,laynj901,wegnm901,dowda901,park,pitches,padud701,62,ltor,3,unknown,unknown,sunny,165,28659,verlj001,hernf002,jonet003
SEA200604240,CHA,SEA,SEA03,2006/04/24,0,7:06PM,night,true,herna901,wendh902,muchm901,marsr901,park,pitches,padud701,65,fromlf,3,unknown,unknown,cloudy,187,20390,matej001,mccab001,
SEA200604250,CHA,SEA,SEA03,2006/04/25,0,7:08PM,night,true,wendh902,muchm901,marsr901,herna901,park,pitches,radoe701,62,ltor,3,unknown,unknown,sunny,166,20451,vazqj001,pinej001,logab001
SEA200604260,CHA,SEA,SEA03,2006/04/26,0,7:07PM,night,true,muchm901,marsr901,herna901,wendh902,park,pitches,radoe701,57,torf,2,unknown,unknown,unknown,132,23848,washj001,buehm001,
SEA200605050,CLE,SEA,SEA03,2006/05/05,0,7:06PM,night,true,cedeg901,reynj901,welkt901,danlk901,park,pitches,padud701,68,fromlf,3,unknown,unknown,sunny,199,32998,westj001,sorir001,
SEA200605060,CLE,SEA,SEA03,2006/05/06,0,6:06PM,night,true,reynj901,welkt901,danlk901,cedeg901,park,pitches,radoe701,57,tolf,2,unknown,unknown,unknown,130,28672,pinej001,lee-c003,putzj001
SEA200605070,CLE,SEA,SEA03,2006/05/07,0,1:07PM,day,true,welkt901,danlk901,cedeg901,reynj901,park,pitches,peted701,55,fromcf,3,unknown,unknown,unknown,138,35562,sabac001,washj001,wickb001
SEA200605080,TBA,SEA,SEA03,2006/05/08,0,7:08PM,night,true,knigb901,darlg901,poncl901,drecb901,park,pitches,radoe701,54,fromlf,5,unknown,unknown,unknown,148,16102,mechg001,orvec001,putzj001
SEA200605090,TBA,SEA,SEA03,2006/05/09,0,7:07PM,night,true,darlg901,poncl901,drecb901,knigb901,park,pitches,radoe701,59,fromcf,4,unknown,unknown,sunny,138,19726,hernf002,waecd001,sorir001
SEA200605100,TBA,SEA,SEA03,2006/05/10,0,1:37PM,day,true,poncl901,drecb901,knigb901,darlg901,park,pitches,padud701,62,torf,2,unknown,unknown,cloudy,141,21801,kazms001,moyej001,walkt003
SEA200605190,SDN,SEA,SEA03,2006/05/19,0,7:05PM,night,true,randt901,wolfj901,westj901,rapue901,park,pitches,radoe701,66,unknown,0,dry,none,dome,159,35338,sorir001,casss001,
SEA200605200,SDN,SEA,SEA03,2006/05/20,0,7:05PM,night,true,wolfj901,westj901,rapue901,randt901,park,pitches,padud701,64,ltor,2,unknown,unknown,cloudy,141,33946,mechg001,hensc002,putzj001
SEA200605210,SDN,SEA,SEA03,2006/05/21,0,1:05PM,day,true,westj901,rapue901,randt901,wolfj901,park,pitches,padud701,59,ltor,4,unknown,unknown,unknown,150,37132,hernf002,parkc002,putzj001
SEA200605220,BAL,SEA,SEA03,2006/05/22,0,7:06PM,night,true,monte901,laynj901,wegnm901,hudsm901,park,pitches,padud701,62,unknown,0,unknown,unknown,unknown,161,18819,moyej001,bedae001,guare001
SEA200605230,BAL,SEA,SEA03,2006/05/23,0,7:06PM,night,true,laynj901,wegnm901,hudsm901,monte901,park,pitches,peted701,61,tocf,5,unknown,unknown,overcast,200,19435,halaj001,pinej001,ray-c001
SEA200605240,BAL,SEA,SEA03,2006/05/24,0,7:07PM,night,true,wegnm901,hudsm901,monte901,laynj901,park,pitches,peted701,61,unknown,0,unknown,unknown,cloudy,152,21991,washj001,bensk001,putzj001
SEA200605250,BAL,SEA,SEA03,2006/05/25,0,1:36PM,day,true,hudsm901,monte901,laynj901,wegnm901,park,pitches,peted701,57,fromlf,2,unknown,unknown,unknown,133,23806,loper001,mechg001,ray-c001
SEA200606020,KCA,SEA,SEA03,2006/06/02,0,7:04PM,night,true,cedeg901,reynj901,welkt901,danlk901,park,pitches,radoe701,64,tocf,3,unknown,unknown,cloudy,120,28382,moyej001,keppb001,
SEA200606030,KCA,SEA,SEA03,2006/06/03,0,7:06PM,night,true,reynj901,welkt901,danlk901,cedeg901,park,pitches,radoe701,69,ltor,1,unknown,unknown,unknown,155,29659,pinej001,ethes001,
SEA200606040,KCA,SEA,SEA03,2006/06/04,0,1:06PM,day,true,welkt901,danlk901,cedeg901,reynj901,park,pitches,peted701,64,tocf,1,dry,none,dome,159,28886,redmm002,washj001,desse001
SEA200606050,KCA,SEA,SEA03,2006/06/05,0,7:06PM,night,true,darlg901,poncl901,drecb901,hallt901,park,pitches,padud701,67,ltor,3,unknown,unknown,cloudy,147,18409,mechg001,woodm002,putzj001
SEA200606060,MIN,SEA,SEA03,2006/06/06,0,7:06PM,night,true,poncl901,drecb901,hallt901,darlg901,park,pitches,radoe701,69,fromlf,3,unknown,unknown,sunny,164,21028,hernf002,lirif001,putzj001
SEA200606070,MIN,SEA,SEA03,2006/06/07,0,7:06PM,night,true,drecb901,hallt901,darlg901,poncl901,park,pitches,peted701,68,tocf,6,unknown,unknown,cloudy,236,24785,matej001,craij001,
SEA200606080,MIN,SEA,SEA03,2006/06/08,0,1:37PM,day,true,hallt901,darlg901,poncl901,drecb901,park,pitches,peted701,62,fromcf,2,unknown,unknown,unknown,182,27341,santj003,pinej001,
SEA200606160,SFN,SEA,SEA03,2006/06/16,0,7:07PM,night,true,bellw901,carlm901,hirsj901,buckc901,park,pitches,padud701,63,tocf,11,unknown,unknown,sunny,156,41133,hernf002,lowrn001,putzj001
SEA200606170,SFN,SEA,SEA03,2006/06/17,0,1:10PM,day,true,carlm901,hirsj901,buckc901,bellw901,park,pitches,padud701,62,fromlf,6,unknown,unknown,unknown,144,45229,mechg001,schmj001,
SEA200606180,SFN,SEA,SEA03,2006/06/18,0,1:06PM,day,true,hirsj901,buckc901,bellw901,carlm901,park,pitches,peted701,63,fromlf,5,unknown,unknown,unknown,144,45216,moyej001,wrigj001,
SEA200606300,COL,SEA,SEA03,2006/06/30,0,7:06PM,night,true,marqa901,younl901,hallt901,everm901,park,pitches,radoe701,80,ltor,4,unknown,unknown,sunny,112,31612,foggj001,moyej001,
SEA200607010,COL,SEA,SEA03,2006/07/01,0,7:06PM,night,true,younl901,hallt901,everm901,marqa901,park,pitches,radoe701,80,fromlf,1,unknown,unknown,sunny,186,33638,matej001,cortd001,putzj001
SEA200607020,COL,SEA,SEA03,2006/07/02,0,1:06PM,day,true,hallt901,everm901,marqa901,younl901,park,pitches,padud701,69,torf,3,unknown,unknown,sunny,212,31709,fuenb001,matej001,kingr001
SEA200607030,ANA,SEA,SEA03,2006/07/03,0,7:07PM,night,true,meric901,crawj901,onorb901,cuzzp901,park,pitches,padud701,73,torf,4,unknown,unknown,sunny,170,30632,weavj003,hernf002,
SEA200607040,ANA,SEA,SEA03,2006/07/04,0,1:06PM,day,true,crawj901,onorb901,cuzzp901,meric901,park,pitches,peted701,62,ltor,3,unknown,unknown,sunny,148,30853,sante001,matej001,
SEA200607050,ANA,SEA,SEA03,2006/07/05,0,7:05PM,night,true,cuzzp901,knigb901,meric901,crawj901,park,pitches,peted701,64,fromcf,3,unknown,unknown,unknown,123,25009,colob001,moyej001,
SEA200607070,DET,SEA,SEA03,2006/07/07,0,7:06PM,night,true,tscht901,barrt901,diazl901,reedr901,park,pitches,radoe701,73,torf,4,unknown,unknown,sunny,144,31727,bondj001,pinej001,
SEA200607080,DET,SEA,SEA03,2006/07/08,0,7:06PM,night,true,barrt901,diazl901,reedr901,tscht901,park,pitches,radoe701,80,tocf,5,unknown,unknown,sunny,167,32404,minez001,washj001,jonet003
SEA200607090,DET,SEA,SEA03,2006/07/09,0,1:06PM,day,true,diazl901,reedr901,tscht901,barrt901,park,pitches,padud701,72,torf,4,unknown,unknown,unknown,128,37364,mechg001,roben001,putzj001
SEA200607210,BOS,SEA,SEA03,2006/07/21,0,7:06PM,night,true,drakr901,darlg901,poncl901,hicke901,park,pitches,radoe701,89,unknown,0,unknown,unknown,sunny,208,46325,snydk001,moyej001,
SEA200607220,BOS,SEA,SEA03,2006/07/22,0,1:11PM,day,true,darlg901,poncl901,hicke901,drakr901,park,pitches,radoe701,83,ltor,3,unknown,unknown,unknown,180,46118,hernf002,gabbk001,putzj001
SEA200607230,BOS,SEA,SEA03,2006/07/23,0,1:07PM,day,true,poncl901,hicke901,drakr901,darlg901,park,pitches,padud701,77,torf,3,unknown,unknown,sunny,198,45975,putzj001,timlm001,
SEA200607240,TOR,SEA,SEA03,2006/07/24,0,7:07PM,night,true,fostm901,mcclt901,culbf901,welkb901,park,pitches,radoe701,88,torf,1,unknown,unknown,sunny,169,29787,pinej001,jansc001,
SEA200607250,TOR,SEA,SEA03,2006/07/25,0,7:06PM,night,true,mcclt901,culbf901,welkb901,fostm901,park,pitches,padud701,71,tocf,1,unknown,unknown,cloudy,172,30793,hallr001,mechg001,
SEA200607260,TOR,SEA,SEA03,2006/07/26,0,7:07PM,night,true,culbf901,welkb901,fostm901,mcclt901,park,pitches,peted701,79,fromlf,2,unknown,unknown,cloudy,182,33629,moyej001,burna001,putzj001
SEA200608040,OAK,SEA,SEA03,2006/08/04,0,7:08PM,night,true,rapue901,randt901,wolfj901,westj901,park,pitches,radoe701,71,ltor,4,unknown,unknown,sunny,149,44277,zitob001,washj001,
SEA200608050,OAK,SEA,SEA03,2006/08/05,0,1:11PM,day,true,randt901,wolfj901,westj901,rapue901,park,pitches,radoe701,68,ltor,1,unknown,unknown,sunny,184,40115,hared001,pinej001,streh001
SEA200608060,OAK,SEA,SEA03,2006/08/06,0,1:06PM,day,true,wolfj901,westj901,rapue901,randt901,park,pitches,peted701,71,torf,2,unknown,unknown,sunny,198,37437,blanj001,mechg001,streh001
SEA200608070,TBA,SEA,SEA03,2006/08/07,0,7:07PM,night,true,froeb901,rungb901,guccc901,emmep901,park,pitches,radoe701,75,ltor,2,unknown,unknown,sunny,176,30735,matej001,corct002,putzj001
SEA200608080,TBA,SEA,SEA03,2006/08/08,0,7:06PM,night,true,rungb901,guccc901,emmep901,froeb901,park,pitches,peted701,72,tocf,4,unknown,unknown,sunny,166,32951,matej001,camps002,
SEA200608090,TBA,SEA,SEA03,2006/08/09,0,1:36PM,day,true,guccc901,emmep901,froeb901,rungb901,park,pitches,peted701,65,fromlf,5,unknown,unknown,unknown,128,39856,washj001,shiej002,putzj001
SEA200608220,NYA,SEA,SEA03,2006/08/22,0,7:07PM,night,true,cousd901,timmt901,nelsj901,drakr901,park,pitches,radoe701,69,tolf,3,unknown,unknown,sunny,201,42454,matej001,villr001,
SEA200608230,NYA,SEA,SEA03,2006/08/23,0,7:06PM,night,true,timmt901,nelsj901,drakr901,cousd901,park,pitches,radoe701,67,tocf,9,unknown,unknown,unknown,173,41380,wangc001,hernf002,
SEA200608240,NYA,SEA,SEA03,2006/08/24,0,7:06PM,night,true,nelsj901,drakr901,cousd901,timmt901,park,pitches,padud701,64,torf,4,unknown,unknown,unknown,148,44634,washj001,johnr005,putzj001
SEA200608250,BOS,SEA,SEA03,2006/08/25,0,7:07PM,night,true,kulpr901,iassd901,barkl901,scotd901,park,pitches,radoe701,74,ltor,3,unknown,unknown,sunny,158,40817,woodj002,schic002,
SEA200608260,BOS,SEA,SEA03,2006/08/26,0,7:06PM,night,true,iassd901,barkl901,scotd901,kulpr901,park,pitches,radoe701,80,tocf,3,unknown,unknown,sunny,171,44779,putzj001,timlm001,
SEA200608270,BOS,SEA,SEA03,2006/08/27,0,1:07PM,day,true,barkl901,scotd901,kulpr901,iassd901,park,pitches,padud701,68,torf,4,unknown,unknown,overcast,187,44288,baekc001,snydk001,putzj001
SEA200608280,ANA,SEA,SEA03,2006/08/28,0,7:08PM,night,true,meric901,cuzzp901,crawj901,onorb901,park,pitches,padud701,76,rtol,6,unknown,unknown,sunny,111,28748,hernf002,escok001,
SEA200608290,ANA,SEA,SEA03,2006/08/29,0,7:07PM,night,true,cuzzp901,crawj901,onorb901,meric901,park,pitches,peted701,59,unknown,0,unknown,unknown,unknown,183,29059,washj001,weavj003,putzj001
SEA200608300,ANA,SEA,SEA03,2006/08/30,0,7:06PM,night,true,crawj901,onorb901,meric901,cuzzp901,park,pitches,peted701,65,unknown,0,unknown,unknown,cloudy,159,31269,lackj001,woodj002,rodrf003
SEA200609080,TEX,SEA,SEA03,2006/09/08,0,7:08PM,night,true,wintm901,knigb901,froeb901,rungb901,park,pitches,radoe701,68,torf,3,unknown,unknown,cloudy,148,28646,baekc001,millk004,pinej001
SEA200609090,TEX,SEA,SEA03,2006/09/09,0,6:06PM,night,true,knigb901,froeb901,rungb901,wintm901,park,pitches,radoe701,65,fromcf,3,unknown,unknown,unknown,256,33454,frute001,rheij001,
SEA200609100,TEX,SEA,SEA03,2006/09/10,0,1:05PM,day,true,froeb901,rungb901,wintm901,knigb901,park,pitches,peted701,61,tocf,5,unknown,unknown,sunny,165,34321,wilsc004,hubej002,otsua001
SEA200609110,TOR,SEA,SEA03,2006/09/11,0,7:10PM,night,true,danlk901,welkt901,cedeg901,reynj901,park,pitches,radoe701,74,torf,3,unknown,unknown,overcast,161,24462,lillt001,woodj002,
SEA200609120,TOR,SEA,SEA03,2006/09/12,0,7:07PM,night,true,welkt901,cedeg901,reynj901,danlk901,park,pitches,radoe701,70,fromlf,5,unknown,unknown,sunny,188,26144,mechg001,marcs001,putzj001
SEA200609130,TOR,SEA,SEA03,2006/09/13,0,1:37PM,day,true,cedeg901,reynj901,danlk901,welkt901,park,pitches,peted701,60,unknown,0,unknown,unknown,unknown,170,26225,burna001,baekc001,
SEA200609250,OAK,SEA,SEA03,2006/09/25,0,7:07PM,night,true,reilm901,fleta901,kellj901,mealj901,park,pitches,radoe701,71,tocf,7,unknown,unknown,sunny,210,20982,putzj001,calek001,
SEA200609260,OAK,SEA,SEA03,2006/09/26,0,7:06PM,night,true,fleta901,kellj901,mealj901,reilm901,park,pitches,radoe701,71,unknown,0,unknown,unknown,sunny,175,19604,hardr001,woodj002,
SEA200609270,OAK,SEA,SEA03,2006/09/27,0,7:06PM,night,true,kellj901,mealj901,reilm901,muchm901,park,pitches,padud701,70,torf,2,unknown,unknown,sunny,200,23421,witaj001,sherg001,streh001
SEA200609290,TEX,SEA,SEA03,2006/09/29,0,7:07PM,night,true,wendh902,herna901,muchm901,holbs901,park,pitches,radoe701,65,ltor,2,unknown,unknown,sunny,190,30766,padiv001,frute001,wilsc004
SEA200609300,TEX,SEA,SEA03,2006/09/30,0,1:05PM,day,true,herna901,muchm901,holbs901,wendh902,park,pitches,radoe701,58,unknown,0,dry,none,dome,125,23310,hernf002,millk004,putzj001
SEA200610010,TEX,SEA,SEA03,2006/10/01,0,1:07PM,day,true,muchm901,holbs901,wendh902,herna901,park,pitches,peted701,57,fromlf,5,unknown,unknown,cloudy,132,28361,woodj002,tejer001,putzj001
CLE200604070,MIN,CLE,CLE08,2006/04/07,0,3:06PM,day,true,younl901,hirsj901,bellw901,carlm901,park,pitches,kozlh701,52,ltor,13,unknown,unknown,overcast,167,42445,byrdp001,lohsk001,
CLE200604080,MIN,CLE,CLE08,2006/04/08,0,5:04PM,night,true,hirsj901,bellw901,carlm901,younl901,park,pitches,brosc701,37,fromcf,12,unknown,unknown,sunny,151,25107,johnj007,bakes002,wickb001
CLE200604090,MIN,CLE,CLE08,2006/04/09,0,1:05PM,day,true,bellw901,carlm901,younl901,hirsj901,park,pitches,kozlh701,41,ltor,6,unknown,unknown,sunny,162,23311,westj001,santj003,wickb001
CLE200604110,SEA,CLE,CLE08,2006/04/11,0,7:05PM,night,true,culbf901,davib902,mcclt901,fostm901,park,pitches,murrc701,73,tocf,16,unknown,unknown,unknown,152,17559,lee-c003,washj001,
CLE200604120,SEA,CLE,CLE08,2006/04/12,0,7:05PM,night,true,davib902,mcclt901,fostm901,culbf901,park,pitches,murrc701,68,torf,25,unknown,unknown,unknown,186,14773,woodj002,byrdp001,guare001
CLE200604130,SEA,CLE,CLE08,2006/04/13,0,7:06PM,night,true,mcclt901,fostm901,culbf901,davib902,park,pitches,pricb701,68,torf,2,unknown,unknown,unknown,210,24638,matej001,saues001,putzj001
CLE200604250,BOS,CLE,CLE08,2006/04/25,0,7:05PM,night,true,drecb901,dowda901,darlg901,poncl901,park,pitches,kozlh701,42,torf,14,unknown,unknown,unknown,211,18438,foulk001,motag001,papej001
CLE200604260,BOS,CLE,CLE08,2006/04/26,0,7:07PM,night,true,dowda901,darlg901,poncl901,drecb901,park,pitches,murrc701,53,fromlf,9,unknown,unknown,sunny,166,21575,lee-c003,waket001,
CLE200604270,BOS,CLE,CLE08,2006/04/27,0,7:07PM,night,true,darlg901,poncl901,drecb901,dowda901,park,pitches,brosc701,53,fromlf,8,unknown,unknown,sunny,207,26952,byrdp001,beckj002,
CLE200604280,TEX,CLE,CLE08,2006/04/28,0,7:06PM,night,true,onorb901,cuzzp901,crawj901,meric901,park,pitches,brosc701,52,fromlf,18,unknown,unknown,sunny,200,22106,davij005,bauer001,wickb001
CLE200604290,TEX,CLE,CLE08,2006/04/29,0,7:04PM,night,true,cuzzp901,crawj901,meric901,onorb901,park,pitches,brosc701,60,fromcf,14,unknown,unknown,unknown,172,37496,millk004,carmf001,otsua001
CLE200604300,TEX,CLE,CLE08,2006/04/30,0,8:10PM,night,true,crawj901,meric901,onorb901,cuzzp901,park,pitches,kozlh701,70,tolf,10,unknown,unknown,unknown,197,22989,padiv001,davij005,
CLE200605010,CHA,CLE,CLE08,2006/05/01,0,7:06PM,night,true,kellj901,mealj901,fleta901,reilm901,park,pitches,murrc701,69,rtol,12,unknown,unknown,cloudy,224,17845,vazqj001,lee-c003,jenkb001
CLE200605020,CHA,CLE,CLE08,2006/05/02,0,12:07PM,day,true,mealj901,fleta901,reilm901,kellj901,park,pitches,kozlh701,70,tocf,11,unknown,unknown,overcast,158,22630,sabac001,buehm001,
CLE200605120,DET,CLE,CLE08,2006/05/12,0,7:06PM,night,true,hicke901,eddid901,barkl901,joycj901,park,pitches,brosc701,50,tocf,9,unknown,unknown,overcast,157,23588,rogek001,lee-c003,jonet003
CLE200605130,DET,CLE,CLE08,2006/05/13,0,7:15PM,night,true,eddid901,schrp901,joycj901,hicke901,park,pitches,kozlh701,60,tocf,11,wet,drizzle,unknown,146,24051,bondj001,sabac001,jonet003
CLE200605140,DET,CLE,CLE08,2006/05/14,0,1:06PM,day,true,schrp901,joycj901,hicke901,eddid901,park,pitches,kozlh701,60,fromcf,8,unknown,unknown,overcast,166,21875,marom001,johnj007,rodnf001
CLE200605160,KCA,CLE,CLE08,2006/05/16,0,7:06PM,night,true,gibsg901,nauep901,relic901,vanol901,park,pitches,brosc701,57,torf,11,wet,rain,unknown,169,15399,davij005,burga001,
CLE200605170,KCA,CLE,CLE08,2006/05/17,0,7:06PM,night,true,nauep901,relic901,vanol901,gibsg901,park,pitches,brosc701,65,ltor,8,unknown,unknown,cloudy,129,15064,westj001,affej001,
CLE200605180,KCA,CLE,CLE08,2006/05/18,0,12:06PM,day,true,relic901,vanol901,gibsg901,nauep901,park,pitches,kozlh701,54,ltor,22,unknown,unknown,cloudy,190,24184,lee-c003,hernr003,wickb001
CLE200605190,PIT,CLE,CLE08,2006/05/19,0,7:06PM,night,true,timmt901,guccc901,nelsj901,cousd901,park,pitches,kozlh701,53,torf,8,unknown,unknown,overcast,127,32499,sabac001,dukez001,
CLE200605200,PIT,CLE,CLE08,2006/05/20,0,7:07PM,night,true,guccc901,nelsj901,cousd901,timmt901,park,pitches,brosc701,62,torf,8,unknown,unknown,sunny,178,30799,sneli001,johnj007,gonzm001
CLE200605210,PIT,CLE,CLE08,2006/05/21,0,1:05PM,day,true,nelsj901,cousd901,timmt901,guccc901,park,pitches,kozlh701,54,ltor,24,unknown,unknown,sunny,199,31589,wickb001,gonzm001,
CLE200605290,CHA,CLE,CLE08,2006/05/29,0,1:05PM,day,true,rapue901,randt901,wolfj901,westj901,park,pitches,kozlh701,83,ltor,5,unknown,unknown,sunny,168,31803,vazqj001,lee-c003,
CLE200605300,CHA,CLE,CLE08,2006/05/30,0,7:09PM,night,true,randt901,wolfj901,westj901,rapue901,park,pitches,murrc701,86,tocf,10,unknown,unknown,cloudy,163,20944,sabac001,buehm001,wickb001
CLE200605310,CHA,CLE,CLE08,2006/05/31,0,7:07PM,night,true,wolfj901,westj901,rapue901,randt901,park,pitches,murrc701,82,tocf,9,unknown,unknown,cloudy,166,21671,westj001,garcf002,
CLE200606010,CHA,CLE,CLE08,2006/06/01,0,7:05PM,night,true,westj901,rapue901,randt901,wolfj901,park,pitches,brosc701,69,fromlf,4,unknown,unknown,cloudy,186,20846,cabrf002,thorm001,
CLE200606020,ANA,CLE,CLE08,2006/06/02,0,7:07PM,night,true,younl901,hallt901,everm901,marqa901,park,pitches,murrc701,64,fromlf,9,unknown,unknown,unknown,190,22957,weavj003,johnj007,
CLE200606030,ANA,CLE,CLE08,2006/06/03,0,1:26PM,day,true,hallt901,everm901,marqa901,younl901,park,pitches,maveb701,65,ltor,12,unknown,unknown,unknown,163,23769,lee-c003,escok001,
CLE200606040,ANA,CLE,CLE08,2006/06/04,0,8:09PM,night,true,everm901,marqa901,younl901,hallt901,park,pitches,brosc701,64,fromcf,3,unknown,unknown,cloudy,184,19148,lackj001,sabac001,
CLE200606060,OAK,CLE,CLE08,2006/06/06,0,7:05PM,night,true,buckc901,bellw901,hirsj901,hoyej901,park,pitches,murrc701,76,fromlf,5,unknown,unknown,cloudy,171,17340,zitob001,betar001,streh001
CLE200606070,OAK,CLE,CLE08,2006/06/07,0,7:06PM,night,true,bellw901,hirsj901,hoyej901,buckc901,park,pitches,brosc701,73,fromlf,5,unknown,unknown,cloudy,155,20311,byrdp001,blanj001,
CLE200606080,OAK,CLE,CLE08,2006/06/08,0,12:05PM,day,true,hirsj901,hoyej901,buckc901,bellw901,park,pitches,kozlh701,70,ltor,8,unknown,unknown,sunny,157,21099,loaie001,johnj007,streh001
CLE200606190,CHN,CLE,CLE08,2006/06/19,0,7:05PM,night,true,onorb901,muchm901,crawj901,cuzzp901,park,pitches,brosc701,70,tolf,7,unknown,unknown,unknown,185,26769,marss002,johnj007,
CLE200606200,CHN,CLE,CLE08,2006/06/20,0,7:05PM,night,true,muchm901,crawj901,cuzzp901,onorb901,park,pitches,murrc701,71,fromlf,6,unknown,unknown,cloudy,140,25049,lee-c003,maddg002,wickb001
CLE200606210,CHN,CLE,CLE08,2006/06/21,0,7:05PM,night,true,cuzzp901,hoyej901,onorb901,muchm901,park,pitches,murrc701,74,tocf,15,unknown,unknown,unknown,130,27182,zambc001,sabac001,
CLE200606230,CIN,CLE,CLE08,2006/06/23,0,7:05PM,night,true,westj901,rapue901,randt901,wolfj901,park,pitches,brosc701,70,ltor,6,unknown,unknown,cloudy,174,32927,haraa001,westj001,
CLE200606240,CIN,CLE,CLE08,2006/06/24,0,1:26PM,day,true,rapue901,randt901,wolfj901,westj901,park,pitches,maveb701,67,ltor,10,unknown,unknown,sunny,151,33072,byrdp001,arrob001,
CLE200606250,CIN,CLE,CLE08,2006/06/25,0,1:06PM,day,true,randt901,wolfj901,westj901,rapue901,park,pitches,kozlh701,72,fromcf,10,unknown,unknown,unknown,169,33139,ramie002,sowej001,cofft001
CLE200607030,NYA,CLE,CLE08,2006/07/03,0,7:05PM,night,true,buckc901,hirsj901,bellw901,carlm901,park,pitches,brosc701,78,tocf,11,unknown,unknown,unknown,191,42706,sowej001,wangc001,wickb001
CLE200607040,NYA,CLE,CLE08,2006/07/04,0,6:04PM,night,true,hirsj901,bellw901,carlm901,buckc901,park,pitches,brosc701,79,ltor,7,unknown,unknown,unknown,190,29638,westj001,chacs001,
CLE200607050,NYA,CLE,CLE08,2006/07/05,0,7:07PM,night,true,bellw901,carlm901,buckc901,hirsj901,park,pitches,murrc701,69,fromcf,9,unknown,unknown,cloudy,168,31265,mussm001,byrdp001,
CLE200607060,NYA,CLE,CLE08,2006/07/06,0,7:05PM,night,true,carlm901,buckc901,hirsj901,bellw901,park,pitches,murrc701,70,ltor,6,unknown,unknown,sunny,160,34982,johnr005,lee-c003,
CLE200607070,BAL,CLE,CLE08,2006/07/07,0,7:05PM,night,true,culbf901,welkb901,fostm901,mcclt901,park,pitches,murrc701,74,fromcf,6,unknown,unknown,sunny,155,27110,sabac001,bensk001,
CLE200607080,BAL,CLE,CLE08,2006/07/08,0,7:05PM,night,true,welkb901,fostm901,mcclt901,culbf901,park,pitches,brosc701,75,fromcf,7,unknown,unknown,sunny,196,28902,bedae001,sowej001,ray-c001
CLE200607090,BAL,CLE,CLE08,2006/07/09,0,1:05PM,day,true,fostm901,mcclt901,culbf901,welkb901,park,pitches,murrc701,79,ltor,10,unknown,unknown,unknown,190,26452,birkk001,carmf001,ray-c001
