game_id,player_id,is_home,batting_order,field_pos_code,field_pos,event,player_name,team_id,pos
BSN191704120,burng101,0,0,1,P,start,George Burns,NY1,OF
BSN191704120,burng101,0,0,1,P,start,George Burns,NY1,OF
BSN191704120,herzb101,0,0,2,C,start,Buck Herzog,NY1,2B
BSN191704120,herzb101,0,0,2,C,start,Buck Herzog,NY1,2B
BSN191704120,robed103,0,0,3,1B,start,Dave Robertson,NY1,OF
BSN191704120,robed103,0,0,3,1B,start,Dave Robertson,NY1,OF
BSN191704120,zimmh101,0,0,4,2B,start,Heinie Zimmerman,NY1,3B
BSN191704120,zimmh101,0,0,4,2B,start,Heinie Zimmerman,NY1,3B
BSN191704120,fleta101,0,0,5,3B,start,Art Fletcher,NY1,SS
BSN191704120,fleta101,0,0,5,3B,start,Art Fletcher,NY1,SS
BSN191704120,kaufb101,0,0,6,SS,start,Benny Kauff,NY1,OF
BSN191704120,kaufb101,0,0,6,SS,start,Benny Kauff,NY1,OF
BSN191704120,holkw101,0,0,7,LF,start,Walter Holke,NY1,1B
BSN191704120,holkw101,0,0,7,LF,start,Walter Holke,NY1,1B
BSN191704120,rarib101,0,0,8,CF,start,Bill Rariden,NY1,C
BSN191704120,rarib101,0,0,8,CF,start,Bill Rariden,NY1,C
BSN191704120,andef101,0,0,9,RF,start,Fred Anderson,NY1,P
BSN191704120,andef101,0,0,9,RF,start,Fred Anderson,NY1,P
BSN191704120,marar101,0,1,1,P,start,Rabbit Maranville,BSN,SS
BSN191704120,marar101,0,1,1,P,start,Rabbit Maranville,BSN,SS
BSN191704120,everj102,0,1,2,C,start,Johnny Evers,PHI,2B
BSN191704120,everj102,0,1,2,C,start,Johnny Evers,BSN,2B
BSN191704120,everj102,0,1,2,C,start,Johnny Evers,PHI,2B
BSN191704120,everj102,0,1,2,C,start,Johnny Evers,BSN,2B
BSN191704120,bailf101,0,1,3,1B,start,Fred Bailey,BSN,OF
BSN191704120,bailf101,0,1,3,1B,start,Fred Bailey,BSN,OF
