game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype
PIT191605130,"""version 7RS(19) of 07/07/92""",BSN,PIT,1916/05/13,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/08/09 7:29PM,klemb901,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,109,7000,adamb104,reule101,kante101,,
PIT191605150,"""version 7RS(19) of 07/07/92""",BSN,PIT,1916/05/15,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/08/10 6:36PM,odayh101,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,132,2500,harmb101,rudod101,mamaa101,,
PIT191605180,"""version 7RS(19) of 07/07/92""",PHI,PIT,1916/05/18,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/08/10 7:09PM,riglc901,harrp901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,82,2000,alexg102,kante101,,,
PIT191605190,"""version 7RS(19) of 07/07/92""",PHI,PIT,1916/05/19,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/08/10 9:33PM,riglc901,harrp901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,103,2500,mamaa101,mcqug103,,,
PIT191605200,"""version 7RS(19) of 07/07/92""",PHI,PIT,1916/05/20,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/08/17 7:10PM,riglc901,harrp901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,109,8000,demaa101,adamb104,,,
PIT191605230,"""version 7RS(19) of 07/07/92""",BRO,PIT,1916/05/23,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/08/17 10:43PM,quige901,byrol901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,106,2500,pfefj101,kante101,,,
PIT191605240,"""version 7RS(19) of 07/07/92""",BRO,PIT,1916/05/24,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/08/18 9:26PM,byrol901,quige901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,131,2000,chenl101,harmb101,,,
PIT191605250,"""version 7RS(19) of 07/07/92""",BRO,PIT,1916/05/25,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/08/28 11:24AM,byrol901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,109,1500,millf102,dellw101,,,
PIT191605290,"""version 7RS(19) of 07/07/92""",CIN,PIT,1916/05/29,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/08/31 6:09PM,harrp901,riglc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,109,1200,mitcc102,jacoe101,,,
PIT191605300,"""version 7RS(19) of 07/07/92""",CIN,PIT,1916/05/30,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/08/31 6:54PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,135,15000,coopw101,schua102,,,
PIT191605310,"""version 7RS(19) of 07/07/92""",CIN,PIT,1916/05/31,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/08/31 9:14PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,181,1500,tonef101,millf102,,,
PIT191606010,"""version 7RS(19) of 07/07/92""",CIN,PIT,1916/06/01,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/09/01 7:13PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,106,1800,harmb101,schnp101,,,
PIT191606200,"""version 7RS(19) of 07/07/92""",SLN,PIT,1916/06/20,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/09/23 11:26PM,riglc901,harrp901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,197,1500,jasph101,millf102,wills101,,
PIT191606220,"""version 7RS(19) of 07/07/92""",SLN,PIT,1916/06/22,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/09/27 7:38PM,harrp901,riglc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,122,1800,jacoe101,wills101,,,
PIT191606230,"""version 7RS(19) of 07/07/92""",SLN,PIT,1916/06/23,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/09/28 11:05PM,riglc901,harrp901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,153,2500,jasph101,harmb101,amesr101,,
PIT191606241,"""version 7RS(19) of 07/07/92""",SLN,PIT,1916/06/24,PIT06,1,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/09/29 7:07PM,harrp901,riglc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,117,0,mamaa101,steeb103,,,
PIT191606242,"""version 7RS(19) of 07/07/92""",SLN,PIT,1916/06/24,PIT06,2,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/09/30 5:26PM,riglc901,harrp901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,12000,millf102,hallc103,,,
PIT191607030,"""version 7RS(19) of 07/07/92""",CHN,PIT,1916/07/03,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/10/07 5:51PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,127,5000,seatt102,coopw101,packg101,,
PIT191607041,"""version 7RS(19) of 07/07/92""",CHN,PIT,1916/07/04,PIT06,1,0:00AM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/10/07 7:06PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,15000,vaugh101,kante101,,,
PIT191607042,"""version 7RS(19) of 07/07/92""",CHN,PIT,1916/07/04,PIT06,2,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/10/07 9:27PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,101,18000,mamaa101,prenm101,,,
PIT191607050,"""version 7RS(19) of 07/07/92""",CHN,PIT,1916/07/05,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/10/07 10:53PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,118,1500,hendc101,millf102,lavej101,,
PIT191607060,"""version 7RS(19) of 07/07/92""",NY1,PIT,1916/07/06,PIT06,0,0:00PM,day,false,"""137,73""","""Greg Beston/Blau""","""Greg Beston/Blau""",2005/10/09 11:20AM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,125,3000,perrp101,coopw101,,,
PIT191607070,"""version 7RS(19) of 07/07/92""",NY1,PIT,1916/07/07,PIT06,0,0:00PM,day,false,"""137,73""","""Greg Beston/Blau""","""Greg Beston/Blau""",2005/10/09 1:21PM,quige901,byrol901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,115,3000,jacoe101,andef101,,,
PIT191607080,"""version 7RS(19) of 07/07/92""",NY1,PIT,1916/07/08,PIT06,0,0:00PM,day,false,"""137,73""","""Greg Beston/Blau""","""Greg Beston/Blau""",2005/10/09 2:15PM,byrol901,quige901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,119,10000,bentr102,mamaa101,,,
PIT191607100,"""version 7RS(19) of 07/07/92""",NY1,PIT,1916/07/10,PIT06,0,0:00PM,day,false,"""137,73""","""Greg Beston/Blau""","""Greg Beston/Blau""",2005/10/09 2:53PM,quige901,byrol901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,99,3000,millf102,schar101,,,
PIT191607110,"""version 7RS(19) of 07/07/92""",BSN,PIT,1916/07/11,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/10/09 3:34PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,117,3500,jacoe101,barnj102,,,
PIT191607120,"""version 7RS(19) of 07/07/92""",BSN,PIT,1916/07/12,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/10/09 5:57PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,127,4500,barnj102,mamaa101,hught107,,
PIT191607140,"""version 7RS(19) of 07/07/92""",BSN,PIT,1916/07/14,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/10/09 6:28PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,100,2500,ragap101,harmb101,,,
PIT191607151,"""version 7RS(19) of 07/07/92""",PHI,PIT,1916/07/15,PIT06,1,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/10/09 7:20PM,harrp901,riglc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,78,0,alexg102,jacoe101,,,
PIT191607152,"""version 7RS(19) of 07/07/92""",PHI,PIT,1916/07/15,PIT06,2,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/10/09 7:58PM,riglc901,harrp901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,130,16000,mamaa101,chalg101,kante101,,
PIT191607191,"""version 7RS(19) of 07/07/92""",BRO,PIT,1916/07/19,PIT06,1,0:00PM,day,false,"""137,73""","""Greg Beston/Blau""","""Greg Beston/Blau""",2005/10/19 5:57PM,easom101,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,92,0,kante101,pfefj101,,,
PIT191607192,"""version 7RS(19) of 07/07/92""",BRO,PIT,1916/07/19,PIT06,2,0:00PM,day,false,"""137,73""","""Greg Beston/Blau""","""Greg Beston/Blau""",2005/10/19 7:38PM,easom101,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,181,6000,millf102,smits102,,,
PIT191607221,"""version 7RS(19) of 07/07/92""",BRO,PIT,1916/07/22,PIT06,1,0:00PM,day,false,"""137,73""","""Greg Beston/Blau""","""Greg Beston/Blau""",2005/10/20 11:00PM,ortha101,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,112,0,pfefj101,kante101,,,
PIT191607222,"""version 7RS(19) of 07/07/92""",BRO,PIT,1916/07/22,PIT06,2,0:00PM,day,false,"""137,73""","""Greg Beston/Blau""","""Greg Beston/Blau""",2005/10/24 8:09PM,easom101,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,179,15000,marqr102,millf102,,,
PIT191607240,"""version 7RS(19) of 07/07/92""",PHI,PIT,1916/07/24,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/10/25 6:19PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,112,3000,mamaa101,demaa101,,,
PIT191608120,"""version 7RS(19) of 07/07/92""",CHN,PIT,1916/08/12,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/11/27 3:44PM,quige901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,100,7000,coopw101,lavej101,,,
PIT191608170,"""version 7RS(19) of 07/07/92""",BRO,PIT,1916/08/17,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/11/28 7:10PM,odayh101,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,118,4000,pfefj101,mamaa101,,,
PIT191608180,"""version 7RS(19) of 07/07/92""",BRO,PIT,1916/08/18,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/11/28 8:20PM,odayh101,harrp901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,112,3000,chenl101,harmb101,,,
PIT191608191,"""version 7RS(19) of 07/07/92""",BRO,PIT,1916/08/19,PIT06,1,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/02 5:58PM,harrp901,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,120,0,coopw101,smits102,,,
PIT191608192,"""version 7RS(19) of 07/07/92""",BRO,PIT,1916/08/19,PIT06,2,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/02 7:41PM,odayh101,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,93,12000,marqr102,kante101,,,
PIT191608211,"""version 7RS(19) of 07/07/92""",PHI,PIT,1916/08/21,PIT06,1,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/05 6:52PM,ortha101,riglc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,113,0,jacoe101,alexg102,,,
PIT191608212,"""version 7RS(19) of 07/07/92""",PHI,PIT,1916/08/21,PIT06,2,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/07 9:04PM,riglc901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,4000,evanb102,demaa101,,,
PIT191608221,"""version 7RS(19) of 07/07/92""",PHI,PIT,1916/08/22,PIT06,1,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/08 7:32PM,ortha101,riglc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,127,0,mayee101,harmb101,mcqug103,,
PIT191608222,"""version 7RS(19) of 07/07/92""",PHI,PIT,1916/08/22,PIT06,2,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/09 6:42PM,riglc901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,116,5000,coopw101,bendc101,,,
PIT191608230,"""version 7RS(19) of 07/07/92""",PHI,PIT,1916/08/23,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/09 7:40PM,ortha101,riglc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,171,1000,evanb102,rixee101,,,
PIT191608240,"""version 7RS(19) of 07/07/92""",NY1,PIT,1916/08/24,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/10 11:39AM,quige901,byrol901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,126,3000,jacoe101,tesrj101,,,
PIT191608250,"""version 7RS(19) of 07/07/92""",NY1,PIT,1916/08/25,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/11 9:44AM,byrol901,quige901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,137,3000,tesrj101,harmb101,,,
PIT191608260,"""version 7RS(19) of 07/07/92""",NY1,PIT,1916/08/26,PIT06,0,0:00PM,day,false,"""137,73""","""Greg Beston/Blau""","""Greg Beston/Blau""",2005/12/11 12:13PM,quige901,byrol901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,164,10000,,,,,
PIT191608281,"""version 7RS(19) of 07/07/92""",BSN,PIT,1916/08/28,PIT06,1,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/11 2:01PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,129,0,mamaa101,rudod101,,,
PIT191608282,"""version 7RS(19) of 07/07/92""",BSN,PIT,1916/08/28,PIT06,2,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/11 2:47PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,112,5000,allef101,kante101,,,
PIT191608291,"""version 7RS(19) of 07/07/92""",BSN,PIT,1916/08/29,PIT06,1,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/11 7:47PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,90,0,tylel101,jacoe101,,,
PIT191608292,"""version 7RS(19) of 07/07/92""",BSN,PIT,1916/08/29,PIT06,2,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/12 5:26PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,118,7000,hught107,kante101,,,
PIT191608301,"""version 7RS(19) of 07/07/92""",BSN,PIT,1916/08/30,PIT06,1,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/12 7:32PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,0,rudod101,coopw101,,,
PIT191608302,"""version 7RS(19) of 07/07/92""",BSN,PIT,1916/08/30,PIT06,2,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/12 9:24PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,127,5000,jacoe101,allef101,coopw101,,
PIT191608310,"""version 7RS(19) of 07/07/92""",BSN,PIT,1916/08/31,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/13 6:30PM,odayh101,harrp901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,98,2000,mamaa101,nehfa101,,,
PIT191609010,"""version 7RS(19) of 07/07/92""",CIN,PIT,1916/09/01,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/13 7:42PM,odayh101,harrp901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,117,2000,tonef101,jacoe101,,,
PIT191609021,"""version 7RS(19) of 07/07/92""",CIN,PIT,1916/09/02,PIT06,1,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/17 5:21PM,harrp901,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,94,0,harmb101,knete101,,,
PIT191609022,"""version 7RS(19) of 07/07/92""",CIN,PIT,1916/09/02,PIT06,2,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/19 6:52PM,odayh101,harrp901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,127,10000,mosee101,evanb102,schua102,,
PIT191609041,"""version 7RS(19) of 07/07/92""",SLN,PIT,1916/09/04,PIT06,1,0:00AM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/19 9:44PM,odayh101,harrp901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,99,5000,millf102,meadl101,,,
PIT191609042,"""version 7RS(19) of 07/07/92""",SLN,PIT,1916/09/04,PIT06,2,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/20 6:56PM,odayh101,harrp901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,101,12000,coopw101,watsm102,,,
PIT191609061,"""version 7RS(19) of 07/07/92""",SLN,PIT,1916/09/06,PIT06,1,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/20 7:46PM,easom101,riglc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,0,kante101,steeb103,,,
PIT191609062,"""version 7RS(19) of 07/07/92""",SLN,PIT,1916/09/06,PIT06,2,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/12/23 2:33PM,riglc901,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,94,3500,harmb101,amesr101,,,
PIT191609070,"""version 7RS(19) of 07/07/92""",CHN,PIT,1916/09/07,PIT06,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2006/01/01 5:59PM,riglc901,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,124,2000,mamaa101,packg101,coopw101,,
PIT191609091,"""version 7RS(19) of 07/07/92""",CHN,PIT,1916/09/09,PIT06,1,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2006/01/01 6:50PM,easom101,riglc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,111,0,vaugh101,kante101,,,
PIT191609092,"""version 7RS(19) of 07/07/92""",CHN,PIT,1916/09/09,PIT06,2,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2006/01/02 3:46PM,riglc901,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,98,12000,lavej101,coopw101,,,
PIT191609301,"""version 7RS(19) of 07/07/92""",CIN,PIT,1916/09/30,PIT06,1,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2006/01/16 7:10PM,easom101,quige901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,124,0,mitcc102,mamaa101,,,
PIT191609302,"""version 7RS(19) of 07/07/92""",CIN,PIT,1916/09/30,PIT06,2,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2006/01/16 8:05PM,quige901,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,91,4000,knete101,grimb101,,,
CHN191604200,"""version 7RS(19) of 07/07/92""",CIN,CHN,1916/04/20,CHI11,0,0:00PM,day,false,"?69,109,111,485?","""Cramer/Herdman""","""Dick Cramer""",2015/04/27 8:30AM,odayh101,easom101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,180,18000,packg101,schua102,,,
CHN191604220,"""version 7RS(19) of 07/07/92""",CIN,CHN,1916/04/22,CHI11,0,0:00PM,day,false,"?69,109,485?","""Cramer/Herdman""","""Dick Cramer""",2015/04/27 2:45PM,odayh101,easom101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,132,2500,seatt102,mitcc102,lavej101,,
CHN191604230,"""version 7RS(19) of 07/07/92""",PIT,CHN,1916/04/23,CHI11,0,0:00PM,day,false,"""69,109,137""","""Beston/Herdman""","""Greg Beston""",2005/05/31 9:49PM,odayh101,easom101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,16000,mccog101,kante101,,,
CHN191604260,"""version 7RS(19) of 07/07/92""",PIT,CHN,1916/04/26,CHI11,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/06/01 10:03PM,byrol901,quige901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,1000,lavej101,adamb104,prenm101,,
CHN191604270,"""version 7RS(19) of 07/07/92""",SLN,CHN,1916/04/27,CHI11,0,0:00PM,day,false,"""69,109""","""Jim Herdman""","""Jim Herdman""",2015/06/23 9:19AM,quige901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,132,4000,vaugh101,jasph101,,,
CHN191604280,"""version 7RS(19) of 07/07/92""",SLN,CHN,1916/04/28,CHI11,0,0:00PM,day,false,"""69,109""","""Jim Herdman""","""Jim Herdman""",2015/06/23 3:21PM,byrol901,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,112,5000,hendc101,salls101,,,
CHN191604290,"""version 7RS(19) of 07/07/92""",SLN,CHN,1916/04/29,CHI11,0,0:00PM,day,false,"""69,109""","""Jim Herdman""","""Jim Herdman""",2015/06/27 10:28AM,quige901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,126,12000,salls101,prenm101,,,
CHN191605020,"""version 7RS(19) of 07/07/92""",SLN,CHN,1916/05/02,CHI11,0,0:00PM,day,false,"""109""","""Jim Herdman""","""Jim Herdman""",2015/06/30 10:58AM,odayh101,harrp901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,2500,doakb101,vaugh101,,,
CHN191605070,"""version 7RS(19) of 07/07/92""",PIT,CHN,1916/05/07,CHI11,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/07/27 10:35PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,100,19000,kante101,lavej101,,,
