game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,inputter,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
DET198904070,MIL,DET,DET04,1989/04/07,0,01:45,day,true,welkt901,evanj901,shulj901,morrd901,"""Kaluzny""","""Gillette""",tv,pitches,43,torf,-1,dry,none,cloudy,165,51473,alexd001,wegmb001,hernw001,,
DET198904080,MIL,DET,DET04,1989/04/08,0,01:15,day,true,evanj901,shulj901,morrd901,welkt901,"""Lysogorski""","""Gillette""",park,pitches,39,rtol,-1,dry,none,overcast,160,12892,augud001,tanaf001,plesd001,,
DET198904110,MIN,DET,DET04,1989/04/11,0,01:36,day,true,fordd901,koscg901,hirsj901,barnl901,"""Unger""","""Gillette""",park,pitches,40,unknown,-1,dry,none,overcast,171,9968,andea001,morrj001,,,
DET198904130,MIN,DET,DET04,1989/04/13,0,01:35,day,true,koscg901,hirsj901,barnl901,fordd901,"""Lysogorski""","""Gillette""",park,pitches,0,unknown,-1,unknown,unknown,unknown,150,9042,robij002,rawls001,,,
DET198904140,TEX,DET,DET04,1989/04/14,0,07:38,night,true,garcr901,hendt901,roe-r901,reilm901,"""Kaluzny""","""Gillette""",tv,pitches,0,unknown,-1,unknown,unknown,unknown,190,12384,moyej001,willf001,russj001,,
DET198904150,TEX,DET,DET04,1989/04/15,0,01:35,day,true,hendt901,roe-r901,reilm901,garcr901,"""Lysogorski""","""Gillette""",radio,pitches,0,unknown,-1,unknown,unknown,unknown,155,17250,browk001,tanaf001,,,
DET198904160,TEX,DET,DET04,1989/04/16,0,01:35,day,true,roe-r901,reilm901,garcr901,hendt901,"""Lysogorski""","""Gillette""",park,pitches,0,unknown,-1,unknown,unknown,unknown,247,16030,hougc001,morrj001,russj001,,
DET198904240,SEA,DET,DET04,1989/04/24,0,07:35,night,true,voltv901,cousd901,mckej901,kaisk901,"""Lysogorski""","""Hester""",radio,pitches,59,tocf,-1,dry,none,night,175,13174,alexd001,langm001,,,
DET198904250,SEA,DET,DET04,1989/04/25,0,01:35,day,true,cousd901,mckej901,kaisk901,voltv901,"""Koehler""","""Gillette""",tv,pitches,0,unknown,-1,unknown,unknown,unknown,154,12043,tanaf001,banks001,hernw001,,
DET198905050,OAK,DET,DET04,1989/05/05,0,07:36,night,true,morrd901,welkt901,evanj901,shulj901,"""Unger""","""Hester""",park,none,66,unknown,-1,wet,none,night,167,18482,stewd001,tanaf001,ecked001,,
DET198905060,OAK,DET,DET04,1989/05/06,0,02:26,day,true,welkt901,evanj901,shulj901,morrd901,"""Unger""","""Hester""",park,pitches,46,unknown,-1,dry,drizzle,overcast,172,32404,morrj001,davis001,hernw001,,
DET198905070,OAK,DET,DET04,1989/05/07,0,01:35,day,true,evanj901,shulj901,morrd901,welkt901,"""Lysogorski""","""Hester""",park,pitches,45,ltor,-1,dry,none,cloudy,181,20391,welcb001,hudsc001,ecked001,,
DET198905080,CAL,DET,DET04,1989/05/08,0,07:35,night,true,reedr901,johnm901,clara901,phild901,"""Lysogorski""","""Hester""",park,pitches,59,ltor,-1,dry,none,night,159,12759,finlc001,alexd001,,,
DET198905090,CAL,DET,DET04,1989/05/09,0,07:36,night,true,johnm901,clara901,phild901,reedr901,"""Rickert""","""Hester""",radio,pitches,55,torf,15,wet,none,night,157,12290,blylb001,gibsp001,,,
DET198905100,CAL,DET,DET04,1989/05/10,0,08:37,night,true,clara901,phild901,reedr901,johnm901,"""Kaluzny""","""Hester""",tv,pitches,56,fromrf,-1,wet,rain,night,155,13187,hernw001,harvb001,,,
DET198905150,CHA,DET,DET04,1989/05/15,0,07:35,night,true,mckej901,kaisk901,voltv901,cousd901,"""Lysogorski""","""Hester""",tv,pitches,60,rtol,-1,dry,none,night,162,12035,tanaf001,longb002,hernw001,,
DET198905160,CHA,DET,DET04,1989/05/16,0,07:39,night,true,kaisk901,voltv901,cousd901,mckej901,"""Rickert""","""Hester""",radio,pitches,72,rtol,-1,dry,none,night,193,13861,willf001,perem001,,,
DET198905170,CHA,DET,DET04,1989/05/17,0,07:35,night,true,voltv901,cousd901,mckej901,kaisk901,"""Epke""","""Hester""",tv,pitches,76,unknown,11,dry,none,night,210,15975,pattk001,hernw001,hills001,,
DET198905190,KCA,DET,DET04,1989/05/19,0,07:39,night,true,roe-r901,reilm901,garcr901,hendt901,"""Kaluzny""","""Hester""",tv,pitches,72,unknown,-1,wet,none,night,163,18208,hennm001,sabeb001,,,
DET198905200,KCA,DET,DET04,1989/05/20,0,07:35,night,true,reilm901,garcr901,hendt901,roe-r901,"""Fruehling""","""Hester""",radio,pitches,72,torf,-1,wet,none,cloudy,169,21287,hennm001,gordt001,,,
DET198905210,KCA,DET,DET04,1989/05/21,0,01:35,day,true,garcr901,hendt901,roe-r901,reilm901,"""Lysogorski""","""Hester""",tv,pitches,75,ltor,-1,dry,none,sunny,147,24853,gibsp001,gubim001,hernw001,,
DET198905220,CLE,DET,DET04,1989/05/22,0,07:35,night,true,hirsj901,barnl901,fordd901,koscg901,"""Lysogorski""","""Hester""",tv,pitches,73,rtol,-1,dry,none,night,153,13702,blacb001,morrj001,orosj001,,
DET198905230,CLE,DET,DET04,1989/05/23,0,07:37,night,true,barnl901,fordd901,koscg901,hirsj901,"""Rickert""","""Hester""",radio,pitches,69,unknown,-1,dry,none,night,122,13141,trujm001,swing001,,,
DET198905240,CLE,DET,DET04,1989/05/24,0,07:38,night,true,fordd901,koscg901,hirsj901,barnl901,"""Kaluzny""","""Hester""",tv,pitches,79,ltor,-1,dry,none,night,185,14352,hernw001,bails001,,,
DET198905250,CLE,DET,DET04,1989/05/25,0,01:36,day,true,koscg901,hirsj901,barnl901,fordd901,"""Gartung""","""Hester""",radio,pitches,73,torf,-1,wet,none,cloudy,175,20594,tanaf001,farrj001,hernw001,,
DET198906010,BAL,DET,DET04,1989/06/01,0,07:41,night,true,roe-r901,reilm901,garcr901,scotd901,"""David W. Smith""","""David W. Smith""",tv,pitches,78,unknown,-1,dry,none,night,159,14861,schmd001,noser001,thurm001,,
DET198906020,BAL,DET,DET04,1989/06/02,0,07:39,night,true,reilm901,garcr901,scotd901,roe-r901,"""G. Kaluzny""","""David W. Smith""",tv,pitches,75,ltor,-1,dry,none,night,163,19758,milab001,trujm001,hickk001,,
DET198906030,BAL,DET,DET04,1989/06/03,0,07:38,night,true,garcr901,scotd901,roe-r901,reilm901,"""""","""""",unknown,pitches,0,unknown,-1,unknown,unknown,unknown,193,19738,hickk001,alexd001,olsog001,,
DET198906040,BAL,DET,DET04,1989/06/04,0,01:36,day,true,scotd901,roe-r901,reilm901,garcr901,"""""","""""",unknown,pitches,0,unknown,-1,unknown,unknown,unknown,199,23621,tibbj001,tanaf001,willm004,,
DET198906050,BOS,DET,DET04,1989/06/05,0,07:35,night,true,tscht901,evanj901,shulj901,hendt901,"""Lysogorski""","""Hester""",park,pitches,69,ltor,-1,dry,none,night,179,20722,clemr001,palmd001,murpr001,,
DET198906060,BOS,DET,DET04,1989/06/06,0,07:34,night,true,evanj901,shulj901,hendt901,tscht901,"""Rickert""","""Hester""",radio,pitches,78,unknown,-1,dry,none,night,144,16387,schwm001,pricj001,hernw001,,
DET198906070,BOS,DET,DET04,1989/06/07,0,07:35,night,true,shulj901,hendt901,tscht901,evanj901,"""Gelbwasser""","""Hester""",tv,pitches,0,unknown,-1,wet,none,cloudy,181,17741,dopsj001,alexd001,,,
DET198906160,CAL,DET,DET04,1989/06/16,0,07:35,night,true,welkt901,evanj901,shulj901,morrd901,"""Gillette""","""Hester""",tv,pitches,65,tocf,-1,unknown,none,night,208,26140,blylb001,schwm001,harvb001,,
DET198906170,CAL,DET,DET04,1989/06/17,0,01:20,day,true,evanj901,shulj901,morrd901,welkt901,"""Lysogorski""","""Hester""",tv,pitches,68,ltor,-1,dry,drizzle,overcast,188,39961,abboj001,alexd001,mcclb001,,
DET198906180,CAL,DET,DET04,1989/06/18,0,01:35,day,true,shulj901,morrd901,welkt901,evanj901,"""Lysogorski""","""Hester""",tv,pitches,77,tocf,-1,dry,none,sunny,163,25928,wittm001,palmd001,harvb001,,
DET198906270,NYA,DET,DET04,1989/06/27,0,07:38,night,true,kaisk901,younl901,joycj901,mckej901,"""Rickert""","""Hester""",radio,pitches,78,unknown,-1,dry,none,night,207,22077,haveb001,guetl001,,,
DET198906280,NYA,DET,DET04,1989/06/28,0,07:38,night,true,younl901,joycj901,mckej901,kaisk901,"""Kaluzny""","""Hester""",tv,pitches,70,rtol,-1,dry,none,night,204,22256,hennm001,righd001,,,
DET198906290,NYA,DET,DET04,1989/06/29,0,07:35,night,true,joycj901,mckej901,kaisk901,younl901,"""Gartung""","""Hester""",radio,pitches,71,unknown,-1,dry,none,sunny,207,22455,plune001,nunee001,righd001,,
DET198907070,TOR,DET,DET04,1989/07/07,0,07:38,night,true,reedr901,clara901,johnm901,hendt901,"""Gary Gillette""","""David W. Smith""",park,pitches,81,fromcf,-1,dry,none,night,170,25213,cumms001,hernw001,henkt001,,
DET198907080,TOR,DET,DET04,1989/07/08,0,07:35,night,true,clara901,johnm901,hendt901,reedr901,"""Lysogorski""","""Hester""",tv,pitches,82,ltor,-1,dry,none,night,198,31342,ceruj001,alexd001,wardd001,,
DET198907090,TOR,DET,DET04,1989/07/09,0,01:35,day,true,johnm901,hendt901,reedr901,clara901,"""Lysogorski""","""Hester""",park,pitches,0,ltor,-1,dry,none,sunny,142,32428,stied001,tanaf001,henkt001,,
DET198907130,SEA,DET,DET04,1989/07/13,0,07:35,night,true,reedr901,johnm901,clara901,phild901,"""Gartung""","""Hester""",radio,pitches,72,fromcf,-1,dry,none,overcast,247,14879,swifb001,schwm001,,,
DET198907140,SEA,DET,DET04,1989/07/14,0,07:59,night,true,clara901,johnm901,phild901,reedr901,"""Koehler""","""Hester""",tv,pitches,71,unknown,-1,wet,none,night,168,18059,holmb001,alexd001,,,
DET198907150,SEA,DET,DET04,1989/07/15,0,07:35,night,true,johnm901,phild901,reedr901,clara901,"""Lysogorski""","""Hester""",tv,pitches,73,tocf,-1,dry,none,night,187,22894,banks001,ritzk001,,,
DET198907160,SEA,DET,DET04,1989/07/16,0,01:33,day,true,phild901,reedr901,clara901,johnm901,"""Klein""","""Hester""",unknown,pitches,0,unknown,-1,unknown,unknown,unknown,160,21768,hudsc001,harrg003,nunee001,,
DET198907170,OAK,DET,DET04,1989/07/17,0,07:35,night,true,evanj901,morrd901,hendt901,welkt901,"""Lysogorski""","""Hester""",tv,pitches,82,unknown,-1,dry,none,night,159,21844,hennm001,nelsg001,,,
DET198907180,OAK,DET,DET04,1989/07/18,0,07:36,night,true,morrd901,hendt901,welkt901,evanj901,"""Rickert""","""Hester""",radio,pitches,81,tocf,-1,dry,none,night,160,21792,davis001,beard001,,,
DET198907281,MIN,DET,DET04,1989/07/28,1,05:30,night,true,brinj901,mcclt901,cobld901,coont901,"""Gartung""","""Hester""",radio,pitches,75,fromlf,-1,dry,none,sunny,189,0,ritzk001,violf001,hennm001,,
DET198907282,MIN,DET,DET04,1989/07/28,2,09:35,night,true,mcclt901,cobld901,coont901,brinj901,"""Lysogorski""","""Hester""",tv,pitches,67,fromcf,-1,dry,none,night,167,24322,dyerm001,robij002,,,
DET198907290,MIN,DET,DET04,1989/07/29,0,07:35,night,true,cobld901,coont901,brinj901,mcclt901,"""Lysogorski""","""Hester""",park,pitches,0,tolf,-1,dry,none,night,164,32864,hennm001,wayng001,,,
DET198907300,MIN,DET,DET04,1989/07/30,0,01:35,day,true,coont901,brinj901,mcclt901,cobld901,"""Lysogorski""","""Hester""",tv,pitches,69,rtol,-1,wet,none,overcast,167,23775,andea001,alexd001,,,
DET198908010,TEX,DET,DET04,1989/08/01,0,07:37,night,true,mckej901,younl901,(none),joycj901,"""Rickert""","""Hester""",radio,pitches,75,unknown,-1,dry,none,night,170,15305,browk001,gibsp001,russj001,,
DET198908020,TEX,DET,DET04,1989/08/02,0,07:35,night,true,kaisk901,younl901,joycj901,mckej901,"""Kaluzny""","""Hester""",tv,pitches,83,ltor,-1,dry,none,night,143,14884,ritzk001,jeffm001,,,
DET198908030,TEX,DET,DET04,1989/08/03,0,07:35,night,true,younl901,joycj901,mckej901,kaisk901,"""Gartung""","""Hester""",radio,pitches,87,torf,-1,dry,none,sunny,209,16039,hennm001,guanc001,,,
DET198908071,MIL,DET,DET04,1989/08/07,1,05:35,night,true,hirsj901,voltv901,barnl901,fordd901,"""Lysogorski""","""Hester""",radio,pitches,64,fromlf,-1,dry,none,cloudy,154,0,ritzk001,fosst001,hennm001,,
DET198908072,MIL,DET,DET04,1989/08/07,2,08:45,night,true,voltv901,barnl901,fordd901,hirsj901,"""Lysogorski""","""Hester""",tv,pitches,62,ltor,-1,dry,none,night,141,18577,filet001,gibsp001,plesd001,,
DET198908080,MIL,DET,DET04,1989/08/08,0,07:36,night,true,barnl901,fordd901,hirsj901,voltv901,"""Rickert""","""Hester""",radio,pitches,70,unknown,-1,dry,none,night,159,16503,robij002,augud001,hernw001,,
DET198908090,MIL,DET,DET04,1989/08/09,0,01:35,day,true,fordd901,hirsj901,voltv901,barnl901,"""Kaluzny""","""Hester""",park,pitches,75,unknown,-1,dry,none,cloudy,162,24348,crimc001,morrj001,plesd001,,
DET198908140,BAL,DET,DET04,1989/08/14,0,07:37,night,true,pales901,denkd901,tscht901,merrd901,"""David W. Smith""","""David W. Smith""",tv,pitches,82,unknown,-1,dry,none,night,161,17447,schmd001,morrj001,olsog001,,
DET198908150,BAL,DET,DET04,1989/08/15,0,08:22,night,true,denkd901,tscht901,merrd901,pales901,"""Rickert""","""Hester""",radio,pitches,70,torf,-1,soaked,unknown,night,159,16203,milab001,alexd001,,,
DET198908160,BAL,DET,DET04,1989/08/16,0,07:35,night,true,tscht901,merrd901,pales901,denkd901,"""Lysogorski""","""Hester""",tv,pitches,72,ltor,-1,dry,none,night,164,17092,tanaf001,harnp001,,,
DET198908170,NYA,DET,DET04,1989/08/17,0,07:35,night,true,roe-r901,scotd901,garcr901,cousd901,"""Gartung""","""Hester""",radio,pitches,71,fromrf,-1,dry,none,sunny,170,23863,cadag001,dubob001,righd001,,
DET198908180,NYA,DET,DET04,1989/08/18,0,07:35,night,true,scotd901,garcr901,cousd901,roe-r901,"""Stone""","""Hester""",tv,pitches,0,unknown,-1,dry,none,night,163,30432,robij002,caryc001,,,
DET198908190,NYA,DET,DET04,1989/08/19,0,07:35,night,true,garcr901,cousd901,roe-r901,scotd901,"""Lysogorski""","""Hester""",park,pitches,0,tolf,-1,dry,none,night,165,30454,morrj001,righd001,,,
DET198908200,NYA,DET,DET04,1989/08/20,0,03:05,day,true,cousd901,roe-r901,scotd901,garcr901,"""Lysogorski""","""Hester""",park,pitches,74,ltor,-1,wet,none,cloudy,179,33499,nunee001,plune001,hennm001,,
DET198908210,OAK,DET,DET04,1989/08/21,0,02:37,day,true,merrd901,pales901,denkd901,tscht901,"""Unger""","""Hester""",park,pitches,80,unknown,-1,dry,none,sunny,160,6197,younc001,tanaf001,,,
DET198909010,CLE,DET,DET04,1989/09/01,0,07:39,night,true,mcclt901,cobld901,brinj901,coont901,"""Kaluzny""","""Gillette""",park,pitches,0,unknown,-1,unknown,unknown,unknown,205,14576,gibsp001,joned001,,,
DET198909020,CLE,DET,DET04,1989/09/02,0,03:20,day,true,cobld901,brinj901,coont901,mcclt901,"""Steve Lysogorsi""","""Tom Eckel""",park,pitches,73,fromlf,-1,dry,none,sunny,180,17207,robij002,davis002,,,
DET198909030,CLE,DET,DET04,1989/09/03,0,01:35,day,true,brinj901,coont901,mcclt901,cobld901,"""Steve Lysogorski""","""Tom Eckel""",tv,pitches,72,ltor,-1,dry,none,sunny,150,18130,morrj001,candt001,,,
DET198909040,KCA,DET,DET04,1989/09/04,0,01:35,day,true,welkt901,evanj901,shulj901,morrd901,"""Kopf""","""Peters""",radio,pitches,78,tolf,15,dry,none,sunny,175,17412,alexd001,sabeb001,hennm001,,
DET198909050,KCA,DET,DET04,1989/09/05,0,07:37,night,true,evanj901,shulj901,morrd901,welkt901,"""G. Kaluzny""","""David W. Smith""",park,pitches,79,torf,-1,dry,none,night,170,12742,ritzk001,gordt001,,,
DET198909060,KCA,DET,DET04,1989/09/06,0,07:51,night,true,shulj901,morrd901,welkt901,evanj901,"""Peters""","""Peters""",radio,pitches,65,unknown,-1,soaked,rain,night,179,12903,nunee001,leibc001,dubob001,,
DET198909080,CHA,DET,DET04,1989/09/08,0,07:37,night,true,mckej901,kaisk901,cousd901,voltv901,"""""","""Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,180,14586,morrj001,hibbg001,hennm001,,
DET198909090,CHA,DET,DET04,1989/09/09,0,03:20,day,true,kaisk901,cousd901,voltv901,mckej901,"""S. Lysogorski""","""Ruth R. Subers""",radio,pitches,0,unknown,-1,unknown,unknown,unknown,178,18791,perem001,robij002,,,
DET198909100,CHA,DET,DET04,1989/09/10,0,01:35,day,true,cousd901,voltv901,mckej901,kaisk901,"""S. Lysogorski""","""Ruth R. Subers""",tv,pitches,0,unknown,-1,unknown,unknown,unknown,194,15597,hennm001,thigb001,,,
DET198909220,BOS,DET,DET04,1989/09/22,0,07:41,night,true,mcclt901,meric901,cobld901,brinj901,"""G. Kaluzny""","""Bill Disney""",tv,pitches,70,fromlf,-1,dry,none,night,211,16341,murpr001,nunee001,smitl001,,
DET198909230,BOS,DET,DET04,1989/09/23,0,01:20,day,true,meric901,cobld901,brinj901,mcclt901,"""Michael Monroe""","""Michael Monroe""",tv,pitches,50,fromlf,-1,dry,none,cloudy,191,22783,boddm001,ritzk001,murpr001,,
DET198909240,BOS,DET,DET04,1989/09/24,0,01:35,day,true,cobld901,brinj901,mcclt901,meric901,"""S. Lysogorski""","""Bill Disney""",tv,pitches,52,ltor,-1,dry,none,sunny,165,16601,boydo001,morrj001,smitl001,,
DET198909250,TOR,DET,DET04,1989/09/25,0,07:35,night,true,welkt901,evanj901,shulj901,morrd901,"""S. Lysogorski""","""Marc Bowman""",radio,pitches,59,tolf,-1,dry,none,night,150,15990,key-j001,dubob001,henkt001,,
DET198909260,TOR,DET,DET04,1989/09/26,0,07:38,night,true,evanj901,shulj901,morrd901,welkt901,"""John Rickert""","""Michael Monroe""",radio,pitches,56,fromlf,-1,dry,none,night,184,16185,hennm001,wardd001,,,
DET198909270,TOR,DET,DET04,1989/09/27,0,07:37,night,true,shulj901,morrd901,welkt901,evanj901,"""G. Kaluzny""","""Michael Monroe""",tv,pitches,55,tolf,-1,dry,none,night,196,18331,stied001,alexd001,henkt001,,
CAL198904040,CHA,CAL,ANA01,1989/04/04,0,02:05,day,true,brinj901,coont901,cobld901,mcclt901,"""Shea""","""Gillette""",tv,pitches,96,tocf,-1,dry,none,sunny,165,33265,reusj001,wittm001,palld001,,munse701
CAL198904050,CHA,CAL,ANA01,1989/04/05,0,07:03,night,true,coont901,cobld901,mcclt901,brinj901,"""Stuart Shea""","""David W. Smith""",tv,pitches,97,tolf,17,dry,none,night,196,20969,finlc001,kinge001,mintg001,,munse701
CAL198904060,CHA,CAL,ANA01,1989/04/06,0,09:05,night,true,cobld901,mcclt901,brinj901,coont901,"""Stuart Shea""","""Stuart Shea""",tv,pitches,92,unknown,10,dry,none,night,194,20667,pattk001,frasw001,palld001,,munse701
CAL198904070,SEA,CAL,ANA01,1989/04/07,0,07:07,night,true,roe-r901,younl901,garcr901,hendt901,"""Bower""","""Jacobs""",unknown,pitches,0,unknown,-1,unknown,unknown,unknown,165,22822,mccak001,hanse001,harvb001,,munse701
CAL198904080,SEA,CAL,ANA01,1989/04/08,0,07:05,night,true,younl901,garcr901,hendt901,roe-r901,"""Bower""","""Gillette""",radio,pitches,0,unknown,-1,unknown,unknown,unknown,147,46847,langm001,abboj001,,,munse701
CAL198904090,SEA,CAL,ANA01,1989/04/09,0,01:05,day,true,garcr901,hendt901,roe-r901,younl901,"""Below""","""Jacobs""",unknown,pitches,0,unknown,-1,dry,none,sunny,165,23226,wittm001,trous001,,,munse701
CAL198904100,OAK,CAL,ANA01,1989/04/10,0,07:05,night,true,mccol901,pales901,merrd901,denkd901,"""Sewall""","""Gillette""",tv,pitches,0,unknown,-1,unknown,unknown,unknown,161,23820,welcb001,finlc001,,,munse701
CAL198904110,OAK,CAL,ANA01,1989/04/11,0,07:00,night,true,pales901,merrd901,denkd901,mccol901,"""Burnett""","""Hester""",tv,pitches,0,unknown,-1,dry,none,night,131,23322,blylb001,davis001,,,munse701
CAL198904120,OAK,CAL,ANA01,1989/04/12,0,07:05,night,true,merrd901,denkd901,mccol901,pales901,"""Syd Polk""","""Gillette""",tv,pitches,0,unknown,-1,dry,none,night,156,24650,mccak001,younc001,,,munse701
CAL198904130,OAK,CAL,ANA01,1989/04/13,0,01:10,day,true,denkd901,mccol901,pales901,merrd901,"""Stillman""","""Gillette""",radio,pitches,0,unknown,-1,unknown,unknown,unknown,178,24137,moorm001,abboj001,,,munse701
CAL198904240,BAL,CAL,ANA01,1989/04/24,0,07:09,night,true,cobld901,mcclt901,brinj901,coont901,"""David W. Smith""","""David W. Smith""",tv,pitches,50,torf,-1,dry,none,night,159,22213,abboj001,schmd001,harvb001,,munse701
CAL198904250,BAL,CAL,ANA01,1989/04/25,0,07:06,night,true,mcclt901,brinj901,coont901,cobld901,"""Christmann""","""Gillette""",radio,pitches,0,unknown,-1,unknown,unknown,unknown,160,21165,ballj002,wittm001,,,munse701
CAL198904260,DET,CAL,ANA01,1989/04/26,0,07:07,night,true,brinj901,coont901,cobld901,mcclt901,"""Christman""","""Hester""",park,pitches,0,unknown,-1,unknown,unknown,unknown,168,23334,finlc001,morrj001,harvb001,,munse701
CAL198904270,DET,CAL,ANA01,1989/04/27,0,07:05,night,true,coont901,cobld901,mcclt901,brinj901,"""Gartung""","""Hester""",radio,pitches,0,unknown,-1,dry,none,night,157,25895,blylb001,hudsc001,,,munse701
CAL198904280,TOR,CAL,ANA01,1989/04/28,0,07:05,night,true,fordd901,koscg901,hirsj901,barnl901,"""Fraser""","""Hester""",radio,pitches,0,unknown,-1,unknown,unknown,unknown,157,30958,mccak001,stott001,,,munse701
CAL198904290,TOR,CAL,ANA01,1989/04/29,0,07:05,night,true,koscg901,hirsj901,barnl901,fordd901,"""G.Fitzgerald""","""G.Fitzgerald""",radio,pitches,0,unknown,-1,dry,none,night,180,49906,mintg001,wardd001,,,munse701
CAL198904300,TOR,CAL,ANA01,1989/04/30,0,01:05,day,true,hirsj901,barnl901,fordd901,koscg901,"""T.Formo""","""G.Fitzgerald""",radio,pitches,0,unknown,-1,dry,none,sunny,185,31125,mcclb001,henkt001,,,munse701
CAL198905120,NYA,CAL,ANA01,1989/05/12,0,07:35,night,true,welkt901,evanj901,shulj901,morrd901,"""Tervo""","""Hester""",tv,pitches,60,torf,-1,dry,none,night,172,41846,dotsr001,abboj001,guetl001,,munse701
CAL198905130,NYA,CAL,ANA01,1989/05/13,0,01:05,day,true,evanj901,shulj901,morrd901,welkt901,"""Tervo""","""Hester""",tv,pitches,65,torf,-1,dry,none,overcast,167,33528,wittm001,johnt001,,,munse701
CAL198905140,NYA,CAL,ANA01,1989/05/14,0,01:05,day,true,shulj901,morrd901,welkt901,evanj901,"""Tervo""","""Hester""",tv,pitches,60,torf,-1,dry,none,cloudy,160,36690,finlc001,hawka001,mintg001,,munse701
CAL198905150,NYA,CAL,ANA01,1989/05/15,0,07:35,night,true,morrd901,welkt901,evanj901,shulj901,"""Stone""","""Hester""",tv,pitches,61,unknown,-1,dry,none,night,220,25959,frasw001,mccul001,,,munse701
CAL198905160,BOS,CAL,ANA01,1989/05/16,0,07:37,night,true,mcclt901,brinj901,coont901,cobld901,"""Knapp""","""Hester""",tv,pitches,0,unknown,-1,dry,none,night,174,26043,mccak001,smitm002,,,munse701
CAL198905170,BOS,CAL,ANA01,1989/05/17,0,07:35,night,true,brinj901,coont901,cobld901,mcclt901,"""Savage""","""Hester""",tv,pitches,0,unknown,-1,dry,none,night,150,31230,abboj001,clemr001,,,munse701
CAL198905180,BOS,CAL,ANA01,1989/05/18,0,07:35,night,true,coont901,cobld901,mcclt901,brinj901,"""""","""Hester""",unknown,pitches,0,unknown,-1,unknown,unknown,unknown,156,28114,dopsj001,wittm001,murpr001,,munse701
CAL198905190,MIL,CAL,ANA01,1989/05/19,0,07:37,night,true,reedr901,clara901,phild901,johnm901,"""""","""Hester""",unknown,pitches,0,unknown,-1,unknown,unknown,unknown,157,39978,finlc001,clutb001,,,munse701
CAL198905200,MIL,CAL,ANA01,1989/05/20,0,07:05,night,true,clara901,phild901,johnm901,reedr901,"""""","""Gillette""",unknown,pitches,0,unknown,-1,unknown,unknown,unknown,182,34764,augud001,blylb001,plesd001,,munse701
CAL198905210,MIL,CAL,ANA01,1989/05/21,0,01:05,day,true,phild901,johnm901,reedr901,clara901,"""Fraser""","""Hester""",radio,pitches,0,unknown,-1,unknown,unknown,unknown,200,35122,petrd001,wegmb001,,,munse701
CAL198906020,KCA,CAL,ANA01,1989/06/02,0,07:39,night,true,merrd901,craft901,meric901,mccol901,"""Bowman""","""Hester""",unknown,pitches,0,unknown,-1,unknown,unknown,unknown,164,32493,gubim001,finlc001,,,munse701
CAL198906030,KCA,CAL,ANA01,1989/06/03,0,07:05,night,true,craft901,meric901,mccol901,merrd901,"""Fruehling""","""Hester""",radio,pitches,0,unknown,-1,dry,none,night,171,50640,mccak001,leibc001,mcclb001,,munse701
CAL198906040,KCA,CAL,ANA01,1989/06/04,0,01:05,day,true,meric901,mccol901,merrd901,craft901,"""Bowman""","""Hester""",unknown,pitches,0,unknown,-1,unknown,unknown,unknown,142,47880,blylb001,appik001,,,munse701
CAL198906050,CLE,CAL,ANA01,1989/06/05,0,07:35,night,true,voltv901,fordd901,koscg901,barnl901,"""Kosko""","""Hester""",tv,pitches,0,unknown,-1,dry,none,night,140,24188,blacb001,wittm001,,,munse701
CAL198906060,CLE,CAL,ANA01,1989/06/06,0,07:35,night,true,fordd901,koscg901,barnl901,voltv901,"""Kosko""","""Hester""",radio,pitches,0,unknown,-1,dry,none,night,151,22586,petrd001,yettr001,harvb001,,munse701
CAL198906070,CLE,CAL,ANA01,1989/06/07,0,07:35,night,true,koscg901,barnl901,voltv901,fordd901,"""Fraser""","""Hester""",radio,pitches,0,unknown,-1,unknown,unknown,unknown,127,26536,swing001,finlc001,,,munse701
CAL198906190,TOR,CAL,ANA01,1989/06/19,0,07:35,night,true,clara901,phild901,johnm901,hendt901,"""Markotich""","""Hester""",radio,pitches,0,tocf,-1,unknown,unknown,unknown,178,24430,stied001,finlc001,,,munse701
CAL198906200,TOR,CAL,ANA01,1989/06/20,0,07:36,night,true,phild901,johnm901,hendt901,clara901,"""Rainsberger""","""Hester""",tv,pitches,70,unknown,-1,dry,none,night,163,23956,key-j001,mccak001,,,munse701
CAL198906210,TOR,CAL,ANA01,1989/06/21,0,07:35,night,true,johnm901,hendt901,clara901,phild901,"""""","""Hester""",park,pitches,0,unknown,-1,unknown,unknown,unknown,237,24259,henkt001,mintg001,,,munse701
CAL198906220,BAL,CAL,ANA01,1989/06/22,0,05:15,night,true,mccol901,reilm901,scotd901,coont901,"""Tervo""","""Hester""",tv,pitches,85,unknown,-1,dry,none,night,203,23876,willm004,frasw001,olsog001,,munse701
CAL198906230,BAL,CAL,ANA01,1989/06/23,0,07:35,night,true,coont901,mccol901,cousd901,reilm901,"""Widmer""","""Hester""",radio,pitches,0,unknown,-1,dry,none,night,141,45452,wittm001,schmd001,,,munse701
