game_id,date,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_ERA,vis_ERA,home_travel,vis_travel,home_last_location,visiting_last_location
ATL202008210,2020-08-21,ATL,PHI,0,1,2.25,3.28,1e-06,1183.2911929642491,ATL,TOR
SLN202008210,2020-08-21,SLN,CIN,0,0,2.42,4.28,1e-06,1e-06,SLN,SLN
KCA202008210,2020-08-21,KCA,MIN,4,0,4.95,6.59,1e-06,662.9211681328137,KCA,MIN
SFN202008210,2020-08-21,SFN,ARI,0,0,5.47,6.62,1e-06,13.027453191410114,SFN,OAK
CLE202008210,2020-08-21,CLE,DET,0,0,4.88,8.14,186.24975562107616,494.38381964269325,PIT,CHA
BAL202008210,2020-08-21,BAL,BOS,0,0,4.53,2.16,1e-06,1e-06,BAL,BAL
LAN202008210,2020-08-21,LAN,COL,1,0,3.44,6.69,1545.141516309272,1336.5596902131042,SEA,COL
WAS202008210,2020-08-21,WAS,MIA,0,0,4.66,3.16,874.0887985860761,1489.628641346009,ATL,MIA
SEA202008210,2020-08-21,SEA,TEX,4,0,4.57,7.75,1e-06,1711.8059777853623,SEA,SDN
OAK202008210,2020-08-21,OAK,ANA,3,0,4.58,4.46,1e-06,13.027453191410114,OAK,SFN
PIT202008210,2020-08-21,PIT,MIL,0,0,4.27,5.3,1e-06,1195.8388614672979,PIT,MIN
CHN202008210,2020-08-21,CHN,CHA,0,0,5.16,1.99,1e-06,1e-06,CHN,CHA
TBA202008210,2020-08-21,TBA,TOR,1,0,2.52,2.73,1638.0556824552712,1789.459752085548,NYA,TOR
SDN202008210,2020-08-21,SDN,HOU,1,1,4.02,3.93,1e-06,1340.7925092662401,SDN,COL
SFN202008220,2020-08-22,SFN,ARI,1,0,4.37,54.0,1e-06,1e-06,SFN,SFN
SEA202008220,2020-08-22,SEA,TEX,3,0,3.58,7.02,1e-06,1e-06,SEA,SEA
PIT202008220,2020-08-22,PIT,MIL,1,0,6.86,5.16,1e-06,1e-06,PIT,PIT
SLN202008220,2020-08-22,SLN,CIN,0,0,1.62,5.65,1e-06,1e-06,SLN,SLN
ATL202008220,2020-08-22,ATL,PHI,0,2,2.78,5.95,1e-06,1e-06,ATL,ATL
TBA202008220,2020-08-22,TBA,TOR,0,0,10.29,3.51,1e-06,1e-06,TBA,TBA
CLE202008220,2020-08-22,CLE,DET,0,0,3.24,6.71,1e-06,1e-06,CLE,CLE
BAL202008220,2020-08-22,BAL,BOS,0,0,4.01,4.3,1e-06,1e-06,BAL,BAL
OAK202008220,2020-08-22,OAK,ANA,0,1,2.29,4.5,1e-06,1e-06,OAK,OAK
WAS202008222,2020-08-22,WAS,MIA,0,0,11.88,3.46,1e-06,1e-06,WAS,WAS
KCA202008220,2020-08-22,KCA,MIN,0,3,4.06,4.05,1e-06,1e-06,KCA,KCA
WAS202008221,2020-08-22,WAS,MIA,2,0,2.92,3.03,1e-06,1e-06,WAS,WAS
LAN202008220,2020-08-22,LAN,COL,1,0,3.33,3.65,1e-06,1e-06,LAN,LAN
CHN202008220,2020-08-22,CHN,CHA,0,0,2.88,4.83,1e-06,1e-06,CHN,CHN
SDN202008220,2020-08-22,SDN,HOU,2,1,2.73,6.75,1e-06,1e-06,SDN,SDN
LAN202008230,2020-08-23,LAN,COL,1,0,1.33,3.44,1e-06,1e-06,LAN,LAN
CHN202008230,2020-08-23,CHN,CHA,0,0,2.01,4.01,1e-06,1e-06,CHN,CHN
SFN202008230,2020-08-23,SFN,ARI,0,0,4.03,6.58,1e-06,1e-06,SFN,SFN
ATL202008230,2020-08-23,ATL,PHI,0,0,4.76,3.97,1e-06,1e-06,ATL,ATL
SEA202008230,2020-08-23,SEA,TEX,1,0,4.34,5.56,1e-06,1e-06,SEA,SEA
PIT202008230,2020-08-23,PIT,MIL,1,0,3.9,6.53,1e-06,1e-06,PIT,PIT
CLE202008230,2020-08-23,CLE,DET,1,1,2.91,3.25,1e-06,1e-06,CLE,CLE
TBA202008230,2020-08-23,TBA,TOR,0,0,2.78,2.7,1e-06,1e-06,TBA,TBA
OAK202008230,2020-08-23,OAK,ANA,2,0,1.78,5.81,1e-06,1e-06,OAK,OAK
SDN202008230,2020-08-23,SDN,HOU,0,3,5.63,3.05,1e-06,1e-06,SDN,SDN
SLN202008230,2020-08-23,SLN,CIN,0,2,2.42,3.59,1e-06,1e-06,SLN,SLN
BAL202008230,2020-08-23,BAL,BOS,0,1,3.89,8.16,1e-06,1e-06,BAL,BAL
KCA202008230,2020-08-23,KCA,MIN,0,2,4.32,2.77,1e-06,1e-06,KCA,KCA
WAS202008230,2020-08-23,WAS,MIA,1,0,6.62,5.4,1e-06,1e-06,WAS,WAS
TEX202008240,2020-08-24,TEX,OAK,2,1,3.32,4.12,2688.6235870338205,2350.5503898425545,SEA,OAK
TBA202008240,2020-08-24,TBA,TOR,0,0,2.52,2.73,1e-06,1e-06,TBA,TBA
DET202008240,2020-08-24,DET,CHN,0,0,6.99,4.48,145.52553501827433,380.91207013286544,CLE,CHN
WAS202008240,2020-08-24,WAS,MIA,0,0,6.34,3.61,1e-06,1e-06,WAS,WAS
CLE202008240,2020-08-24,CLE,MIN,1,0,4.74,2.7,1e-06,1123.5230318083022,CLE,KCA
ARI202008240,2020-08-24,ARI,COL,0,1,4.5,5.82,1050.9933942487219,574.8341159449532,SFN,LAN
MIL202008240,2020-08-24,MIL,CIN,1,0,4.21,1.73,722.0054120555708,526.8349145670746,PIT,SLN
HOU202008240,2020-08-24,HOU,ANA,0,0,3.57,5.65,2092.675240202723,2629.671879056886,SDN,OAK
SLN202008240,2020-08-24,SLN,KCA,1,0,4.91,2.47,1e-06,382.8562661725535,SLN,KCA
TBA202008250,2020-08-25,TBA,BAL,0,1,4.08,6.69,1e-06,1393.7772067986984,TBA,BAL
TOR202008250,2020-08-25,TOR,BOS,4,0,9.92,3.26,1789.459752085548,537.0332419152472,TBA,BAL
MIL202008250,2020-08-25,MIL,CIN,0,0,3.05,3.21,1e-06,1e-06,MIL,MIL
SLN202008250,2020-08-25,SLN,KCA,0,0,2.4,2.45,1e-06,1e-06,SLN,SLN
CLE202008250,2020-08-25,CLE,MIN,1,0,1.63,2.63,1e-06,1e-06,CLE,CLE
TEX202008250,2020-08-25,TEX,OAK,0,0,5.35,4.5,1e-06,1e-06,TEX,TEX
SFN202008250,2020-08-25,SFN,LAN,3,3,3.72,5.29,1e-06,559.4406195325591,SFN,LAN
HOU202008252,2020-08-25,HOU,ANA,0,4,6.75,4.05,1e-06,1e-06,HOU,HOU
HOU202008251,2020-08-25,HOU,ANA,5,0,3.48,38.57,1e-06,1e-06,HOU,HOU
CHA202008250,2020-08-25,CHA,PIT,0,0,3.48,3.38,1e-06,660.0502267315369,CHN,PIT
WAS202008250,2020-08-25,WAS,PHI,1,0,4.29,5.08,1e-06,874.0887985860761,WAS,ATL
NYN202008252,2020-08-25,NYN,MIA,0,0,4.84,6.84,1756.5620451799746,326.3648041771951,MIA,WAS
NYN202008251,2020-08-25,NYN,MIA,0,0,5.64,2.16,1e-06,1e-06,NYN,NYN
ARI202008250,2020-08-25,ARI,COL,0,2,2.42,7.65,1e-06,1e-06,ARI,ARI
DET202008250,2020-08-25,DET,CHN,2,0,3.97,5.3,1e-06,1e-06,DET,DET
SDN202008250,2020-08-25,SDN,SEA,0,2,4.73,3.1,1e-06,1711.8059777853623,SDN,SEA
ATL202008261,2020-08-26,ATL,NYA,1,0,1.95,2.84,1e-06,1200.4511584455877,ATL,NYA
TEX202008260,2020-08-26,TEX,OAK,0,0,7.75,4.58,1e-06,1e-06,TEX,TEX
ATL202008262,2020-08-26,ATL,NYA,0,0,2.25,3.51,1e-06,1e-06,ATL,ATL
SLN202008260,2020-08-26,SLN,KCA,0,0,3.2,8.1,1e-06,1e-06,SLN,SLN
NYN202008260,2020-08-26,NYN,MIA,1,0,5.84,4.43,1e-06,1e-06,NYN,NYN
TBA202008260,2020-08-26,TBA,BAL,0,2,0.0,3.63,1e-06,1e-06,TBA,TBA
CHA202008260,2020-08-26,CHA,PIT,0,0,1.99,6.18,1e-06,1e-06,CHA,CHA
TOR202008260,2020-08-26,TOR,BOS,1,0,8.06,5.61,1e-06,1e-06,TOR,TOR
ARI202008260,2020-08-26,ARI,COL,0,2,6.62,6.69,1e-06,1e-06,ARI,ARI
WAS202008260,2020-08-26,WAS,PHI,0,0,3.06,3.28,1e-06,1e-06,WAS,WAS
CLE202008260,2020-08-26,CLE,MIN,0,1,4.57,4.05,1e-06,1e-06,CLE,CLE
DET202008260,2020-08-26,DET,CHN,0,0,7.15,3.92,1e-06,1e-06,DET,DET
SDN202008272,2020-08-27,SDN,SEA,1,6,4.03,5.17,1e-06,1e-06,SDN,SDN
SFN202008271,2020-08-27,SFN,LAN,0,1,5.47,2.16,1e-06,1e-06,SFN,SFN
SLN202008272,2020-08-27,SLN,PIT,0,0,5.47,3.18,1e-06,422.49209120404555,SLN,CHA
SLN202008271,2020-08-27,SLN,PIT,0,0,2.4,3.9,1e-06,1e-06,SLN,SLN
SFN202008272,2020-08-27,SFN,LAN,0,0,3.62,1.33,1e-06,1e-06,SFN,SFN
SDN202008271,2020-08-27,SDN,SEA,0,0,2.7,6.14,1e-06,1e-06,SDN,SDN
MIL202008272,2020-08-27,MIL,CIN,0,0,5.16,2.45,1e-06,1e-06,MIL,MIL
MIL202008271,2020-08-27,MIL,CIN,0,0,5.3,3.7,1e-06,1e-06,MIL,MIL
ANA202008280,2020-08-28,ANA,SEA,0,0,4.46,4.57,2169.9670210701,141.8121399568677,HOU,SDN
CIN202008280,2020-08-28,CIN,CHN,0,2,3.59,2.88,525.1892238126902,380.0544669682655,MIL,DET
BOS202008280,2020-08-28,BOS,WAS,0,0,4.5,3.74,691.6136251477402,632.55798631456,TOR,WAS
MIL202008280,2020-08-28,MIL,PIT,1,0,2.11,6.86,1e-06,526.8349145670746,MIL,SLN
ARI202008280,2020-08-28,ARI,SFN,1,0,2.75,4.37,1e-06,1050.9933942487219,ARI,SFN
TOR202008280,2020-08-28,TOR,BAL,0,0,1.5,5.56,1e-06,1789.459752085548,TOR,TBA
CHA202008280,2020-08-28,CHA,KCA,0,0,0.81,9.0,1e-06,422.49209120404555,CHA,SLN
NYA202008281,2020-08-28,NYA,NYN,2,0,3.51,4.96,1200.4511584455877,1e-06,ATL,NYN
NYA202008282,2020-08-28,NYA,NYN,0,1,3.09,4.84,1e-06,1e-06,NYA,NYA
PHI202008280,2020-08-28,PHI,ATL,0,0,2.81,2.78,197.2342958595587,1071.2330338826835,WAS,ATL
SLN202008280,2020-08-28,SLN,CLE,0,4,4.96,4.91,1e-06,790.4867119732073,SLN,CLE
TEX202008280,2020-08-28,TEX,LAN,0,0,2.9,2.66,1e-06,2363.044634840767,TEX,SFN
MIA202008280,2020-08-28,MIA,TBA,0,0,2.16,2.7,1756.5620451799746,319.9354673545946,NYN,TBA
COL202008280,2020-08-28,COL,SDN,5,0,9.28,2.73,942.6579354569091,1340.7925092662401,ARI,SDN
DET202008291,2020-08-29,DET,MIN,0,0,6.71,4.05,1e-06,145.52553501827433,DET,CLE
CIN202008291,2020-08-29,CIN,CHN,0,0,1.73,2.01,1e-06,1e-06,CIN,CIN
BOS202008290,2020-08-29,BOS,WAS,3,0,3.96,6.62,1e-06,1e-06,BOS,BOS
SLN202008290,2020-08-29,SLN,CLE,0,1,3.2,3.42,1e-06,1e-06,SLN,SLN
DET202008292,2020-08-29,DET,MIN,0,0,5.63,1.88,1e-06,1e-06,DET,DET
CHA202008290,2020-08-29,CHA,KCA,0,0,11.05,4.09,1e-06,1e-06,CHA,CHA
MIL202008290,2020-08-29,MIL,PIT,1,1,0.33,2.7,1e-06,1e-06,MIL,MIL
ANA202008290,2020-08-29,ANA,SEA,1,0,3.29,3.58,1e-06,1e-06,ANA,ANA
HOU202008292,2020-08-29,HOU,OAK,3,1,4.03,5.6,1e-06,368.5990384284446,HOU,TEX
COL202008290,2020-08-29,COL,SDN,0,0,3.65,5.63,1e-06,1e-06,COL,COL
MIA202008290,2020-08-29,MIA,TBA,0,0,3.61,2.78,1e-06,1e-06,MIA,MIA
TEX202008290,2020-08-29,TEX,LAN,0,0,3.32,3.86,1e-06,1e-06,TEX,TEX
ARI202008290,2020-08-29,ARI,SFN,0,2,6.58,0.49,1e-06,1e-06,ARI,ARI
TOR202008290,2020-08-29,TOR,BAL,2,0,2.7,4.3,1e-06,1e-06,TOR,TOR
PHI202008290,2020-08-29,PHI,ATL,1,0,3.97,4.76,1e-06,1e-06,PHI,PHI
NYA202008290,2020-08-29,NYA,NYN,1,0,3.09,7.71,1e-06,1e-06,NYA,NYA
CIN202008292,2020-08-29,CIN,CHN,1,1,6.0,5.28,1e-06,1e-06,CIN,CIN
HOU202008291,2020-08-29,HOU,OAK,3,0,3.93,2.29,1e-06,1e-06,HOU,HOU
NYA202008302,2020-08-30,NYA,NYN,0,0,4.98,6.43,1e-06,1e-06,NYA,NYA
NYA202008301,2020-08-30,NYA,NYN,1,0,3.51,1.75,1e-06,1e-06,NYA,NYA
SLN202008300,2020-08-30,SLN,CLE,0,0,3.15,4.74,1e-06,1e-06,SLN,SLN
CHA202008300,2020-08-30,CHA,KCA,0,0,2.2,4.09,1e-06,1e-06,CHA,CHA
DET202008300,2020-08-30,DET,MIN,1,0,3.96,2.7,1e-06,1e-06,DET,DET
COL202008300,2020-08-30,COL,SDN,0,3,5.82,4.73,1e-06,1e-06,COL,COL
MIA202008300,2020-08-30,MIA,TBA,0,3,3.0,3.24,1e-06,1e-06,MIA,MIA
PHI202008300,2020-08-30,PHI,ATL,0,0,5.08,0.83,1e-06,1e-06,PHI,PHI
CIN202008300,2020-08-30,CIN,CHN,0,0,3.21,5.79,1e-06,1e-06,CIN,CIN
BOS202008300,2020-08-30,BOS,WAS,3,0,6.38,6.34,1e-06,1e-06,BOS,BOS
TEX202008300,2020-08-30,TEX,LAN,0,1,5.35,2.92,1e-06,1e-06,TEX,TEX
TOR202008300,2020-08-30,TOR,BAL,0,0,3.51,5.56,1e-06,1e-06,TOR,TOR
MIL202008300,2020-08-30,MIL,PIT,0,0,3.05,1.15,1e-06,1e-06,MIL,MIL
ANA202008300,2020-08-30,ANA,SEA,0,0,7.36,6.14,1e-06,1e-06,ANA,ANA
ARI202008300,2020-08-30,ARI,SFN,0,1,2.42,2.5,1e-06,1e-06,ARI,ARI
NYA202008310,2020-08-31,NYA,TBA,0,2,2.84,4.08,1e-06,1756.5620451799746,NYA,MIA
KCA202008310,2020-08-31,KCA,CLE,0,0,4.2,2.67,663.9206411727051,382.8562661725535,CHA,SLN
PHI202008310,2020-08-31,PHI,WAS,1,0,5.92,4.29,1e-06,435.5953169043613,PHI,BOS
ANA202008310,2020-08-31,ANA,SEA,0,0,4.5,3.1,1e-06,1e-06,ANA,ANA
CIN202008310,2020-08-31,CIN,SLN,1,1,7.22,2.77,1e-06,494.9532553693752,CIN,SLN
COL202008310,2020-08-31,COL,SDN,0,0,3.75,4.66,1e-06,1e-06,COL,COL
NYN202008310,2020-08-31,NYN,MIA,0,0,2.38,6.11,1e-06,1756.5620451799746,NYA,MIA
TOR202008310,2020-08-31,TOR,BAL,0,1,3.51,1.26,1e-06,1e-06,TOR,TOR
MIL202008310,2020-08-31,MIL,PIT,0,0,0.33,4.98,1e-06,1e-06,MIL,MIL
BOS202008310,2020-08-31,BOS,ATL,1,1,5.61,2.25,1e-06,435.5953169043613,BOS,PHI
MIN202008310,2020-08-31,MIN,CHA,0,0,4.05,2.2,872.516450655481,571.0232496384983,DET,CHA
LAN202009010,2020-09-01,LAN,ARI,1,0,3.27,5.44,1971.1455630393184,574.8341159449532,TEX,ARI
PIT202009010,2020-09-01,PIT,CHN,0,1,1.59,1.54,722.0054120555708,415.25842934625814,MIL,CIN
MIA202009010,2020-09-01,MIA,TOR,0,1,1.23,8.06,1756.5620451799746,1988.7442573540513,NYN,TOR
HOU202009010,2020-09-01,HOU,TEX,0,2,2.18,2.9,1e-06,368.5990384284446,HOU,TEX
PHI202009010,2020-09-01,PHI,WAS,0,0,3.28,4.66,1e-06,1e-06,PHI,PHI
MIL202009010,2020-09-01,MIL,DET,0,0,5.16,3.25,1e-06,408.26325353446157,MIL,DET
COL202009010,2020-09-01,COL,SFN,0,3,6.69,3.62,1e-06,942.6579354569091,COL,ARI
BOS202009010,2020-09-01,BOS,ATL,0,2,4.73,1.95,1e-06,1e-06,BOS,BOS
BAL202009010,2020-09-01,BAL,NYN,3,0,3.89,11.12,537.0332419152472,272.81937803481173,TOR,NYN
NYA202009010,2020-09-01,NYA,TBA,1,0,3.56,4.44,1e-06,1e-06,NYA,NYA
MIN202009010,2020-09-01,MIN,CHA,0,2,2.25,6.08,1e-06,1e-06,MIN,MIN
CIN202009010,2020-09-01,CIN,SLN,0,6,3.7,1.62,1e-06,1e-06,CIN,CIN
KCA202009010,2020-09-01,KCA,CLE,0,3,11.57,2.28,1e-06,1e-06,KCA,KCA
MIL202009020,2020-09-02,MIL,DET,0,3,1.54,7.15,1e-06,1e-06,MIL,MIL
BOS202009020,2020-09-02,BOS,ATL,3,0,7.56,2.79,1e-06,1e-06,BOS,BOS
BAL202009020,2020-09-02,BAL,NYN,0,2,4.53,3.44,1e-06,1e-06,BAL,BAL
ANA202009020,2020-09-02,ANA,SDN,0,0,5.81,4.5,1e-06,1321.5005793187804,ANA,COL
MIA202009020,2020-09-02,MIA,TOR,0,0,3.46,2.69,1e-06,1e-06,MIA,MIA
CIN202009020,2020-09-02,CIN,SLN,0,0,2.74,3.6,1e-06,1e-06,CIN,CIN
PIT202009020,2020-09-02,PIT,CHN,0,0,3.86,2.88,1e-06,1e-06,PIT,PIT
PHI202009020,2020-09-02,PHI,WAS,0,0,2.92,3.74,1e-06,1e-06,PHI,PHI
HOU202009020,2020-09-02,HOU,TEX,2,0,3.48,7.75,1e-06,1e-06,HOU,HOU
NYA202009020,2020-09-02,NYA,TBA,0,4,5.11,1.8,1e-06,1e-06,NYA,NYA
COL202009020,2020-09-02,COL,SFN,0,4,3.63,9.82,1e-06,1e-06,COL,COL
MIN202009020,2020-09-02,MIN,CHA,0,0,4.0,6.49,1e-06,1e-06,MIN,MIN
KCA202009020,2020-09-02,KCA,CLE,0,0,6.39,3.24,1e-06,1e-06,KCA,KCA
LAN202009020,2020-09-02,LAN,ARI,0,0,3.33,3.04,1e-06,1e-06,LAN,LAN
LAN202009030,2020-09-03,LAN,ARI,2,0,2.16,6.58,1e-06,1e-06,LAN,LAN
HOU202009030,2020-09-03,HOU,TEX,4,0,4.03,3.32,1e-06,1e-06,HOU,HOU
BOS202009030,2020-09-03,BOS,TOR,0,0,3.26,1.5,1e-06,2024.1956124919243,BOS,MIA
ANA202009030,2020-09-03,ANA,SDN,0,0,4.46,3.02,1e-06,1e-06,ANA,ANA
KCA202009030,2020-09-03,KCA,CHA,1,0,4.95,4.01,1e-06,662.9211681328137,KCA,MIN
PIT202009030,2020-09-03,PIT,CHN,0,0,4.94,4.48,1e-06,1e-06,PIT,PIT
PHI202009030,2020-09-03,PHI,WAS,2,0,2.81,5.87,1e-06,1e-06,PHI,PHI
NYN202009030,2020-09-03,NYN,NYA,0,0,1.75,20.25,272.81937803481173,1e-06,BAL,NYA
NYN202009040,2020-09-04,NYN,PHI,0,0,4.84,5.08,1e-06,129.48897528262268,NYN,PHI
PIT202009041,2020-09-04,PIT,CIN,0,0,3.38,3.21,1e-06,415.25842934625814,PIT,CIN
BOS202009041,2020-09-04,BOS,TOR,0,0,8.16,3.09,1e-06,1e-06,BOS,BOS
SEA202009040,2020-09-04,SEA,TEX,0,0,5.17,1.59,1575.276973597757,3039.1839825945185,ANA,HOU
BAL202009042,2020-09-04,BAL,NYA,0,0,6.69,4.98,1e-06,272.81937803481173,BAL,NYN
PIT202009042,2020-09-04,PIT,CIN,0,2,3.86,1.73,1e-06,1e-06,PIT,PIT
KCA202009040,2020-09-04,KCA,CHA,0,1,4.06,1.52,1e-06,1e-06,KCA,KCA
BOS202009042,2020-09-04,BOS,TOR,0,0,9.82,5.84,1e-06,1e-06,BOS,BOS
BAL202009041,2020-09-04,BAL,NYA,1,0,2.81,4.98,1e-06,1e-06,BAL,BAL
SFN202009040,2020-09-04,SFN,ARI,1,1,4.37,3.24,1524.5101947303656,559.4406195325591,COL,LAN
ANA202009040,2020-09-04,ANA,HOU,3,0,4.5,4.95,1e-06,2169.9670210701,ANA,HOU
MIN202009042,2020-09-04,MIN,DET,0,0,4.05,7.15,1e-06,476.38512191307035,MIN,MIL
CLE202009040,2020-09-04,CLE,MIL,0,0,4.57,2.11,1123.5230318083022,542.6220003248809,KCA,MIL
MIN202009041,2020-09-04,MIN,DET,2,0,4.05,6.71,1e-06,1e-06,MIN,MIN
ATL202009042,2020-09-04,ATL,WAS,1,1,,3.8,1506.6278415289673,1071.2330338826835,BOS,PHI
ATL202009041,2020-09-04,ATL,WAS,1,0,1.1,6.34,1e-06,1e-06,ATL,ATL
TBA202009040,2020-09-04,TBA,MIA,0,0,2.78,3.61,1638.0556824552712,319.9354673545946,NYA,MIA
OAK202009040,2020-09-04,OAK,SDN,0,0,4.12,2.73,2629.671879056886,592.0809005913671,HOU,ANA
CHN202009040,2020-09-04,CHN,SLN,2,0,2.01,4.91,660.0502267315369,406.25273298859213,PIT,CIN
LAN202009040,2020-09-04,LAN,COL,1,1,2.89,7.5,1e-06,1336.5596902131042,LAN,COL
BAL202009050,2020-09-05,BAL,NYA,0,0,3.24,2.84,1e-06,1e-06,BAL,BAL
CLE202009050,2020-09-05,CLE,MIL,0,0,2.05,3.79,1e-06,1e-06,CLE,CLE
SFN202009050,2020-09-05,SFN,ARI,0,1,4.03,6.48,1e-06,1e-06,SFN,SFN
OAK202009050,2020-09-05,OAK,SDN,2,0,4.5,4.73,1e-06,1e-06,OAK,OAK
ATL202009050,2020-09-05,ATL,WAS,1,2,2.79,4.91,1e-06,1e-06,ATL,ATL
MIN202009050,2020-09-05,MIN,DET,0,1,2.63,3.03,1e-06,1e-06,MIN,MIN
ANA202009051,2020-09-05,ANA,HOU,1,0,4.05,3.05,1e-06,1e-06,ANA,ANA
SEA202009050,2020-09-05,SEA,TEX,0,0,4.02,2.9,1e-06,1e-06,SEA,SEA
BOS202009050,2020-09-05,BOS,TOR,0,0,7.71,3.51,1e-06,1e-06,BOS,BOS
NYN202009050,2020-09-05,NYN,PHI,0,1,5.15,5.92,1e-06,1e-06,NYN,NYN
TBA202009050,2020-09-05,TBA,MIA,0,0,3.24,3.0,1e-06,1e-06,TBA,TBA
PIT202009050,2020-09-05,PIT,CIN,0,0,6.18,2.45,1e-06,1e-06,PIT,PIT
KCA202009050,2020-09-05,KCA,CHA,0,2,4.32,3.48,1e-06,1e-06,KCA,KCA
CHN202009051,2020-09-05,CHN,SLN,1,0,2.95,3.15,1e-06,1e-06,CHN,CHN
CHN202009052,2020-09-05,CHN,SLN,0,0,5.79,5.25,1e-06,1e-06,CHN,CHN
ANA202009052,2020-09-05,ANA,HOU,0,1,3.0,6.75,1e-06,1e-06,ANA,ANA
LAN202009050,2020-09-05,LAN,COL,0,0,3.86,2.93,1e-06,1e-06,LAN,LAN
ANA202009060,2020-09-06,ANA,HOU,0,2,2.1,3.57,1e-06,1e-06,ANA,ANA
CHN202009060,2020-09-06,CHN,SLN,1,1,5.16,2.77,1e-06,1e-06,CHN,CHN
SEA202009060,2020-09-06,SEA,TEX,2,0,4.34,7.02,1e-06,1e-06,SEA,SEA
CLE202009060,2020-09-06,CLE,MIL,1,0,1.63,4.21,1e-06,1e-06,CLE,CLE
PIT202009060,2020-09-06,PIT,CIN,0,0,2.7,2.74,1e-06,1e-06,PIT,PIT
BOS202009060,2020-09-06,BOS,TOR,3,0,18.69,2.73,1e-06,1e-06,BOS,BOS
LAN202009060,2020-09-06,LAN,COL,1,0,2.89,2.93,1e-06,1e-06,LAN,LAN
TBA202009060,2020-09-06,TBA,MIA,1,2,1.8,2.22,1e-06,1e-06,TBA,TBA
BAL202009060,2020-09-06,BAL,NYA,2,0,4.82,3.56,1e-06,1e-06,BAL,BAL
ATL202009060,2020-09-06,ATL,WAS,0,0,4.76,4.66,1e-06,1e-06,ATL,ATL
MIN202009060,2020-09-06,MIN,DET,0,0,4.05,7.27,1e-06,1e-06,MIN,MIN
NYN202009060,2020-09-06,NYN,PHI,1,0,2.38,3.28,1e-06,1e-06,NYN,NYN
KCA202009060,2020-09-06,KCA,CHA,0,0,11.57,1.99,1e-06,1e-06,KCA,KCA
OAK202009060,2020-09-06,OAK,SDN,1,0,4.58,4.03,1e-06,1e-06,OAK,OAK
SFN202009060,2020-09-06,SFN,ARI,0,2,4.03,5.44,1e-06,1e-06,SFN,SFN
NYN202009070,2020-09-07,NYN,PHI,0,3,4.01,5.95,1e-06,1e-06,NYN,NYN
SFN202009070,2020-09-07,SFN,ARI,0,0,3.62,2.75,1e-06,1e-06,SFN,SFN
WAS202009070,2020-09-07,WAS,TBA,0,0,3.74,4.74,874.0887985860761,1340.493838211085,ATL,TBA
CHN202009070,2020-09-07,CHN,SLN,1,0,2.88,5.47,1e-06,1e-06,CHN,CHN
MIN202009070,2020-09-07,MIN,DET,0,0,3.38,8.78,1e-06,1e-06,MIN,MIN
SDN202009070,2020-09-07,SDN,COL,0,0,1.45,7.5,731.4285571970996,179.52869961196944,OAK,LAN
TOR202009070,2020-09-07,TOR,NYA,1,2,1.35,5.89,691.6136251477402,537.0332419152472,BOS,BAL
ATL202009070,2020-09-07,ATL,MIA,2,0,0.83,2.22,1e-06,688.5440708416155,ATL,TBA
SEA202009070,2020-09-07,SEA,TEX,2,0,3.1,7.75,1e-06,1e-06,SEA,SEA
OAK202009070,2020-09-07,OAK,HOU,0,0,2.29,3.48,1e-06,592.0809005913671,OAK,ANA
CLE202009070,2020-09-07,CLE,KCA,0,0,2.28,2.47,1e-06,1123.5230318083022,CLE,KCA
OAK202009082,2020-09-08,OAK,HOU,0,0,1.8,3.05,1e-06,1e-06,OAK,OAK
OAK202009081,2020-09-08,OAK,HOU,0,0,5.6,4.03,1e-06,1e-06,OAK,OAK
PIT202009080,2020-09-08,PIT,CHA,0,0,2.7,3.2,1e-06,1255.3811411500053,PIT,KCA
DET202009080,2020-09-08,DET,MIL,0,0,3.97,5.3,872.516450655481,145.52553501827433,MIN,CLE
CHN202009080,2020-09-08,CHN,CIN,0,0,4.48,3.59,1e-06,660.0502267315369,CHN,PIT
CLE202009080,2020-09-08,CLE,KCA,2,0,3.97,1.91,1e-06,1e-06,CLE,CLE
PHI202009082,2020-09-08,PHI,BOS,2,0,6.53,4.8,129.48897528262268,435.5953169043613,NYN,BOS
TEX202009080,2020-09-08,TEX,ANA,0,0,3.32,4.46,2688.6235870338205,1938.7751997181072,SEA,ANA
SDN202009080,2020-09-08,SDN,COL,5,3,3.02,6.86,1e-06,1e-06,SDN,SDN
SLN202009082,2020-09-08,SLN,MIN,0,0,2.42,4.05,422.49209120404555,750.9189277472408,CHN,MIN
WAS202009080,2020-09-08,WAS,TBA,1,0,6.62,3.56,1e-06,1e-06,WAS,WAS
SLN202009081,2020-09-08,SLN,MIN,0,0,9.9,4.0,1e-06,1e-06,SLN,SLN
ATL202009080,2020-09-08,ATL,MIA,0,0,5.21,3.46,1e-06,1e-06,ATL,ATL
PHI202009081,2020-09-08,PHI,BOS,0,0,4.57,4.3,1e-06,1e-06,PHI,PHI
NYN202009080,2020-09-08,NYN,BAL,0,0,6.62,4.53,1e-06,272.81937803481173,NYN,BAL
TOR202009080,2020-09-08,TOR,NYA,0,0,8.06,3.47,1e-06,1e-06,TOR,TOR
SFN202009080,2020-09-08,SFN,SEA,1,1,4.5,4.05,1e-06,1092.0187760809354,SFN,SEA
