game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,away_pitcher,wp,lp,winner
BOS192204120,BOS,PHA,0,0,,D,heimf101,quinj102,PHA
BOS192204130,BOS,PHA,1,1,,D,karrb101,yarrr101,BOS
BOS192204180,BOS,NYA,0,0,,D,bushj102,karrb101,NYA
BOS192204191,BOS,NYA,0,3,,D,quinj102,maysc101,BOS
BOS192204192,BOS,NYA,0,2,,D,hoytw101,russa101,NYA
BOS192205030,BOS,WS1,4,0,,D,quinj102,philt102,BOS
BOS192205060,BOS,WS1,0,0,,D,pennh101,zacht101,BOS
BOS192205080,BOS,DET,0,0,,D,olseo101,quinj102,DET
BOS192205090,BOS,DET,0,0,,D,ehmkh101,ferga101,DET
BOS192205120,BOS,CHA,1,0,,D,quinj102,mcwed101,BOS
BOS192205130,BOS,CHA,0,0,,D,pennh101,leved101,BOS
BOS192205150,BOS,CHA,0,0,,D,collr104,courh101,BOS
BOS192205160,BOS,SLA,0,0,,D,shocu101,karrb101,SLA
BOS192205170,BOS,SLA,0,0,,D,russa101,vange101,BOS
BOS192205200,BOS,CLE,0,0,,D,coves101,pierb103,CLE
BOS192205220,BOS,CLE,0,0,,D,mortg101,quinj102,CLE
BOS192205230,BOS,CLE,0,0,,D,uhleg101,pennh101,CLE
BOS192205240,BOS,CLE,0,0,,D,collr104,bagbj101,BOS
BOS192205260,BOS,PHA,2,0,,D,quinj102,harrs101,BOS
BOS192205271,BOS,PHA,0,0,,D,hastb101,ferga101,PHA
BOS192205272,BOS,PHA,0,0,,D,naylr101,collr104,PHA
BOS192205291,BOS,WS1,0,2,,D,erice101,quinj102,WS1
BOS192205292,BOS,WS1,0,1,,D,fullc102,franr101,BOS
BOS192205301,BOS,WS1,1,1,,D,philt102,pennh101,WS1
BOS192205302,BOS,WS1,0,0,,D,brilj101,collr104,WS1
BOS192205311,BOS,WS1,0,0,,D,russa101,johnw102,BOS
BOS192205312,BOS,WS1,0,2,,D,mogrg101,ferga101,WS1
BOS192206220,BOS,NYA,0,0,,D,quinj102,hoytw101,BOS
BOS192206230,BOS,NYA,0,0,,D,pennh101,bushj102,BOS
BOS192206241,BOS,NYA,0,3,,D,russa101,jones104,BOS
BOS192206242,BOS,NYA,2,0,,D,pierb103,bushj102,BOS
BOS192206260,BOS,NYA,2,0,,D,shawb102,quinj102,NYA
BOS192207071,BOS,SLA,0,0,,D,shocu101,pennh101,SLA
BOS192207072,BOS,SLA,1,0,,D,russa101,prueh101,BOS
BOS192207081,BOS,SLA,0,0,,D,collr104,vange101,BOS
BOS192207082,BOS,SLA,0,3,,D,kolpr101,pierb103,SLA
BOS192207101,BOS,SLA,0,0,,D,david102,quinj102,SLA
BOS192207102,BOS,SLA,0,0,,D,russa101,danfd101,BOS
BOS192207110,BOS,CLE,0,0,,D,mortg101,ferga101,CLE
BOS192207120,BOS,CLE,0,1,,D,coves101,pennh101,CLE
BOS192207130,BOS,CLE,0,0,,D,lindj102,collr104,CLE
BOS192207140,BOS,CLE,3,0,,D,mailw101,quinj102,CLE
BOS192207150,BOS,DET,0,0,,D,pillh101,ferga101,DET
BOS192207170,BOS,DET,5,0,,D,ehmkh101,pierb103,DET
BOS192207180,BOS,DET,0,0,,D,russa101,stonl101,BOS
BOS192207190,BOS,CHA,0,0,,D,leved101,ferga101,CHA
BOS192207200,BOS,CHA,1,0,,D,pennh101,hodgs101,BOS
BOS192207210,BOS,CHA,0,0,,D,ferga101,blant101,BOS
BOS192207220,BOS,CHA,0,0,,D,courh101,russa101,CHA
BOS192208110,BOS,WS1,0,0,,D,johnw102,collr104,WS1
BOS192208150,BOS,CHA,2,0,,D,blant101,pennh101,CHA
BOS192208160,BOS,CHA,0,1,,D,karrb101,mackf101,BOS
BOS192208171,BOS,CHA,0,1,,D,pennh101,faber101,BOS
BOS192208172,BOS,CHA,0,0,,D,ferga101,leved101,BOS
BOS192208191,BOS,DET,0,0,,D,pillh101,russa101,DET
BOS192208192,BOS,DET,0,0,,D,ehmkh101,karrb101,DET
BOS192208210,BOS,DET,0,0,,D,johns101,fullc102,DET
BOS192208220,BOS,SLA,0,1,,D,shocu101,pennh101,SLA
BOS192208230,BOS,SLA,0,3,,D,vange101,ferga101,SLA
BOS192208240,BOS,SLA,0,3,,D,kolpr101,karrb101,SLA
BOS192208250,BOS,CLE,1,0,,D,quinj102,boond102,BOS
