game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw
PHA192204200,1.0,0.0,colls101,??,,,,99
PHA192204200,1.0,0.0,smite104,??,,,,HR/L9
PHA192204200,1.0,0.0,pratd101,??,,,,S1/L
PHA192204200,1.0,0.0,harrj103,??,,,,CS2(24)
PHA192204200,1.0,0.0,harrj103,??,,,,W
PHA192204200,1.0,0.0,dugaj101,??,,,,PO1(99)
PHA192204200,1.0,1.0,younr103,??,,,,W
PHA192204200,1.0,1.0,johnd107,??,,,,13/SH.1-2
PHA192204200,1.0,1.0,walkt101,??,,,,99
PHA192204200,1.0,1.0,welcf101,??,,,,K
PHA192204200,2.0,0.0,dugaj101,??,,,,99
PHA192204200,2.0,0.0,burng102,??,,,,HR/7
PHA192204200,2.0,0.0,pittp101,??,,,,99
PHA192204200,2.0,0.0,waltr102,??,,,,S
PHA192204200,2.0,0.0,pennh101,??,,,,99
PHA192204200,2.0,1.0,millb110,??,,,,S
PHA192204200,2.0,1.0,perkc101,??,,,,99
PHA192204200,2.0,1.0,dykej101,??,,,,K
PHA192204200,2.0,1.0,gallc101,??,,,,99
PHA192204200,3.0,0.0,colls101,??,,,,99
PHA192204200,3.0,0.0,smite104,??,,,,D7
PHA192204200,3.0,0.0,pratd101,??,,,,S.2-H
PHA192204200,3.0,0.0,harrj103,??,,,,99
PHA192204200,3.0,0.0,dugaj101,??,,,,HR/7.1-H
PHA192204200,3.0,0.0,burng102,??,,,,S
PHA192204200,3.0,0.0,pittp101,??,,,,FC.1-2
PHA192204200,3.0,0.0,waltr102,??,,,,8/F
PHA192204200,3.0,1.0,romme101,??,,,,NP
PHA192204200,3.0,1.0,scheh101,??,,,,99
PHA192204200,3.0,1.0,younr103,??,,,,99
PHA192204200,3.0,1.0,johnd107,??,,,,S
PHA192204200,3.0,1.0,walkt101,??,,,,99
PHA192204200,4.0,0.0,pennh101,??,,,,NP
PHA192204200,4.0,0.0,pennh101,??,,,,99
PHA192204200,4.0,0.0,colls101,??,,,,99
PHA192204200,4.0,0.0,smite104,??,,,,W
PHA192204200,4.0,0.0,pratd101,??,,,,99
PHA192204200,4.0,1.0,welcf101,??,,,,99
PHA192204200,4.0,1.0,millb110,??,,,,99
PHA192204200,4.0,1.0,perkc101,??,,,,99
PHA192204200,5.0,0.0,harrj103,??,,,,99
PHA192204200,5.0,0.0,dugaj101,??,,,,99
PHA192204200,5.0,0.0,burng102,??,,,,K
PHA192204200,5.0,1.0,dykej101,??,,,,99
PHA192204200,5.0,1.0,gallc101,??,,,,S
PHA192204200,5.0,1.0,sullj108,??,,,,K
PHA192204200,5.0,1.0,younr103,??,,,,99
PHA192204200,6.0,0.0,pittp101,??,,,,S5/G
PHA192204200,6.0,0.0,waltr102,??,,,,64(1)/FO
PHA192204200,6.0,0.0,pennh101,??,,,,S9.1-3
PHA192204200,6.0,0.0,colls101,??,,,,FC1/SH.3-H;1-3
PHA192204200,6.0,0.0,smite104,??,,,,NP
PHA192204200,6.0,0.0,smite104,??,,,,E8/L/SF.3-H(RBI);1-3
PHA192204200,6.0,0.0,pratd101,??,,,,FC1.3XH(12);1-2
