game_id,visteam,hometeam,site,date,number,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,starttime
BAL199104080,CHA,BAL,BAL11,1991/04/08,0,day,true,evanj902,kimbs901,mcdos901,deflp901,STATS Inc.,,STATS Inc.,park,pitches,89,tolf,8,unknown,none,cloudy,155,50213,mcdoj001,ballj002,,,
BAL199104100,CHA,BAL,BAL11,1991/04/10,0,night,true,denkd901,mccol901,merrd901,mcclt901,STATS Inc.,,STATS Inc.,park,pitches,71,ltor,22,unknown,none,sunny,177,24973,hibbg001,mesaj001,thigb001,,
BAL199104190,TEX,BAL,BAL11,1991/04/19,0,night,true,welkt901,scotd901,evanj901,morrd901,STATS Inc.,,STATS Inc.,park,pitches,51,tolf,12,unknown,none,cloudy,175,21834,robij002,rogek001,,,
BAL199104200,TEX,BAL,BAL11,1991/04/20,0,day,true,scotd901,evanj901,morrd901,welkt901,STATS Inc.,,STATS Inc.,park,pitches,49,tolf,11,unknown,none,overcast,186,22448,ryann001,mesaj001,russj001,,
BAL199104260,MIL,BAL,BAL11,1991/04/26,0,night,true,reedr901,brinj901,cousd901,roe-r901,STATS Inc.,,STATS Inc.,park,pitches,73,tocf,5,unknown,none,cloudy,196,28657,holmd001,mesaj001,nunee001,,
BAL199104270,MIL,BAL,BAL11,1991/04/27,0,night,true,brinj901,cousd901,roe-r901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,79,rtol,9,unknown,none,cloudy,184,31488,augud001,robij002,,,
BAL199104280,MIL,BAL,BAL11,1991/04/28,0,day,true,cousd901,roe-r901,reedr901,brinj901,STATS Inc.,,STATS Inc.,park,pitches,73,rtol,10,unknown,none,cloudy,172,32989,milab001,holmd001,olsog001,,
BAL199104290,SEA,BAL,BAL11,1991/04/29,0,night,true,koscg901,kaisk901,meric901,barnl901,STATS Inc.,,STATS Inc.,park,pitches,63,rtol,8,unknown,none,cloudy,165,18892,delur001,johnd001,,,
BAL199104300,SEA,BAL,BAL11,1991/04/30,0,night,true,kaisk901,meric901,barnl901,koscg901,STATS Inc.,,STATS Inc.,park,pitches,75,tolf,7,unknown,none,cloudy,168,18743,hanse001,ballj002,swanr001,,
BAL199105010,SEA,BAL,BAL11,1991/05/01,0,night,true,meric901,barnl901,koscg901,kaisk901,STATS Inc.,,STATS Inc.,park,pitches,81,tolf,18,unknown,none,cloudy,181,19918,mesaj001,johnr005,olsog001,,
BAL199105140,OAK,BAL,BAL11,1991/05/14,0,night,true,scotd901,evanj901,morrd901,welkt901,STATS Inc.,,STATS Inc.,park,pitches,82,ltor,12,unknown,none,cloudy,202,24006,robij002,slusj001,,,
BAL199105150,OAK,BAL,BAL11,1991/05/15,0,night,true,evanj901,morrd901,welkt901,scotd901,STATS Inc.,,STATS Inc.,park,pitches,87,rtol,15,unknown,none,cloudy,207,32596,welcb001,ballj002,ecked001,,
BAL199105160,OAK,BAL,BAL11,1991/05/16,0,night,true,morrd901,welkt901,scotd901,evanj901,STATS Inc.,,STATS Inc.,park,pitches,86,tocf,12,unknown,none,cloudy,211,32414,klinj001,mesaj001,,,
BAL199105170,CAL,BAL,BAL11,1991/05/17,0,night,true,reilm901,younl901,garcr901,pales901,STATS Inc.,,STATS Inc.,park,pitches,77,torf,6,unknown,none,cloudy,180,34209,mcdob001,lewis001,,,
BAL199105180,CAL,BAL,BAL11,1991/05/18,0,night,true,younl901,garcr901,pales901,reilm901,STATS Inc.,,STATS Inc.,park,pitches,65,rtol,17,unknown,none,cloudy,210,31728,finlc001,willm004,harvb001,,
BAL199105190,CAL,BAL,BAL11,1991/05/19,0,day,true,garcr901,pales901,reilm901,younl901,STATS Inc.,,STATS Inc.,park,pitches,61,tolf,11,unknown,none,cloudy,181,36225,mccak001,ballj002,,,
BAL199105240,NYA,BAL,BAL11,1991/05/24,0,night,true,johnm901,tscht901,cobld901,shulj901,STATS Inc.,,STATS Inc.,park,pitches,88,torf,17,unknown,none,cloudy,187,30436,sands001,robij002,,,
BAL199105250,NYA,BAL,BAL11,1991/05/25,0,night,true,tscht901,cobld901,shulj901,johnm901,STATS Inc.,,STATS Inc.,park,pitches,94,ltor,13,unknown,none,cloudy,200,36459,farrs001,flanm001,guetl001,,
BAL199105260,NYA,BAL,BAL11,1991/05/26,0,day,true,cobld901,shulj901,johnm901,tscht901,STATS Inc.,,STATS Inc.,park,pitches,93,tocf,5,unknown,none,sunny,257,39259,habyj001,flanm001,cadag001,,
BAL199105270,CLE,BAL,BAL11,1991/05/27,0,night,true,phild901,coont901,hendt901,hirsj901,STATS Inc.,,STATS Inc.,park,pitches,93,tocf,17,unknown,none,cloudy,167,23338,candt001,milab001,hills001,,
BAL199105280,CLE,BAL,BAL11,1991/05/28,0,night,true,coont901,hendt901,hirsj901,phild901,STATS Inc.,,STATS Inc.,park,pitches,91,ltor,12,unknown,none,sunny,157,19349,smitr001,nagyc001,olsog001,,
BAL199105290,CLE,BAL,BAL11,1991/05/29,0,night,true,hendt901,hirsj901,phild901,coont901,STATS Inc.,,STATS Inc.,park,pitches,83,fromlf,13,unknown,none,cloudy,143,23328,robij002,walkm001,olsog001,,
BAL199106060,TOR,BAL,BAL11,1991/06/06,0,night,true,barnl901,koscg901,fordd901,clara901,STATS Inc.,,STATS Inc.,park,pitches,71,fromrf,8,unknown,none,cloudy,189,26539,milab001,timlm001,olsog001,,
BAL199106070,TOR,BAL,BAL11,1991/06/07,0,night,true,koscg901,fordd901,clara901,barnl901,STATS Inc.,,STATS Inc.,park,pitches,79,torf,9,unknown,none,sunny,198,38228,smitr001,guzmj003,olsog001,,
BAL199106080,TOR,BAL,BAL11,1991/06/08,0,night,true,fordd901,clara901,barnl901,koscg901,STATS Inc.,,STATS Inc.,park,pitches,85,ltor,10,unknown,none,sunny,201,45569,key-j001,kilgp001,,,
BAL199106090,TOR,BAL,BAL11,1991/06/09,0,night,true,clara901,barnl901,koscg901,fordd901,STATS Inc.,,STATS Inc.,park,pitches,87,fromlf,13,unknown,none,sunny,169,27783,stott001,ballj002,henkt001,,
BAL199106110,KCA,BAL,BAL11,1991/06/11,0,night,true,cousd901,roe-r901,reedr901,brinj901,STATS Inc.,,STATS Inc.,park,pitches,91,torf,15,unknown,none,cloudy,160,29472,gubim001,mesaj001,craws001,,
BAL199106120,KCA,BAL,BAL11,1991/06/12,0,night,true,roe-r901,reedr901,brinj901,cousd901,STATS Inc.,,STATS Inc.,park,pitches,90,ltor,17,unknown,none,cloudy,205,22758,davim001,willm004,montj002,,
BAL199106130,KCA,BAL,BAL11,1991/06/13,0,night,true,reedr901,brinj901,cousd901,roe-r901,STATS Inc.,,STATS Inc.,park,pitches,84,fromlf,17,unknown,none,sunny,196,27012,davim001,kilgp001,montj002,,
BAL199106170,MIN,BAL,BAL11,1991/06/17,0,night,true,shulj901,johnm901,tscht901,cobld901,STATS Inc.,,STATS Inc.,park,pitches,89,rtol,10,unknown,none,cloudy,187,25600,willm004,aguir001,,,
BAL199106180,MIN,BAL,BAL11,1991/06/18,0,night,true,johnm901,cobld901,(none),shulj901,STATS Inc.,,STATS Inc.,park,pitches,65,fromrf,13,unknown,none,cloudy,173,26401,erics001,smitr001,willc001,,
BAL199106190,MIN,BAL,BAL11,1991/06/19,0,day,true,cobld901,shulj901,cedeg901,johnm901,STATS Inc.,,STATS Inc.,park,pitches,66,fromrf,8,unknown,none,cloudy,168,44742,morrj001,olsog001,,,
BAL199106280,BOS,BAL,BAL11,1991/06/28,0,night,true,scotd901,evanj901,morrd901,welkt901,STATS Inc.,,STATS Inc.,park,pitches,95,ltor,14,unknown,none,sunny,189,48327,harrg001,mesaj001,,,
BAL199106290,BOS,BAL,BAL11,1991/06/29,0,day,true,evanj901,morrd901,welkt901,scotd901,STATS Inc.,,STATS Inc.,park,pitches,97,ltor,10,unknown,none,cloudy,166,44023,smitr001,darwd001,,,
BAL199106300,BOS,BAL,BAL11,1991/06/30,0,day,true,morrd901,welkt901,scotd901,evanj901,STATS Inc.,,STATS Inc.,park,pitches,97,torf,12,unknown,none,sunny,188,47274,willm004,heskj001,olsog001,,
BAL199107010,DET,BAL,BAL11,1991/07/01,0,night,true,hendt901,hirsj901,meric901,coont901,STATS Inc.,,STATS Inc.,park,pitches,84,tolf,10,unknown,none,sunny,163,28835,mcdob001,gaked001,,,
BAL199107020,DET,BAL,BAL11,1991/07/02,0,night,true,hirsj901,meric901,coont901,hendt901,STATS Inc.,,STATS Inc.,park,pitches,85,rtol,8,unknown,none,cloudy,192,30898,gullb001,ballj002,hennm001,,
BAL199107030,DET,BAL,BAL11,1991/07/03,0,night,true,meric901,coont901,hendt901,hirsj901,STATS Inc.,,STATS Inc.,park,pitches,83,fromrf,10,unknown,none,cloudy,192,46702,tanaf001,milab001,,,
BAL199107190,SEA,BAL,BAL11,1991/07/19,0,night,true,tscht901,johnm901,cobld901,shulj901,STATS Inc.,,STATS Inc.,park,pitches,93,tolf,5,unknown,none,cloudy,137,39384,smitr001,delur001,olsog001,,
BAL199107200,SEA,BAL,BAL11,1991/07/20,0,night,true,johnm901,cobld901,shulj901,tscht901,STATS Inc.,,STATS Inc.,park,pitches,95,rtol,10,unknown,none,cloudy,179,35535,krueb001,ballj002,,,
BAL199107210,SEA,BAL,BAL11,1991/07/21,0,day,true,cobld901,shulj901,tscht901,johnm901,STATS Inc.,,STATS Inc.,park,pitches,101,ltor,10,unknown,none,cloudy,169,32901,swanr001,robij002,swifb001,,
BAL199107230,CAL,BAL,BAL11,1991/07/23,0,night,true,phild901,hicke901,hendt901,hirsj901,STATS Inc.,,STATS Inc.,park,pitches,97,fromlf,25,unknown,none,cloudy,193,25537,abboj001,mcdob001,harvb001,,
BAL199107240,CAL,BAL,BAL11,1991/07/24,0,night,true,hicke901,hendt901,hirsj901,phild901,STATS Inc.,,STATS Inc.,park,pitches,91,tocf,13,unknown,none,cloudy,157,27390,milab001,finlc001,olsog001,,
BAL199107250,CAL,BAL,BAL11,1991/07/25,0,night,true,hendt901,hirsj901,phild901,hicke901,STATS Inc.,,STATS Inc.,park,pitches,85,fromrf,7,unknown,none,cloudy,196,37444,froht001,mccak001,,,
BAL199107260,OAK,BAL,BAL11,1991/07/26,0,night,true,morrd901,welkt901,scotd901,evanj901,STATS Inc.,,STATS Inc.,park,pitches,79,rtol,11,unknown,none,cloudy,211,43207,klinj001,willm004,chits001,,
BAL199107270,OAK,BAL,BAL11,1991/07/27,0,night,true,welkt901,scotd901,evanj901,morrd901,STATS Inc.,,STATS Inc.,park,pitches,75,tocf,3,unknown,none,sunny,144,50071,slusj001,ballj002,,,
BAL199107280,OAK,BAL,BAL11,1991/07/28,0,day,true,scotd901,evanj901,morrd901,welkt901,STATS Inc.,,STATS Inc.,park,pitches,85,fromrf,6,unknown,none,cloudy,191,48341,honer001,mcdob001,ecked001,,
BAL199108050,MIL,BAL,BAL11,1991/08/05,0,night,true,brinj901,cousd901,roe-r901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,85,fromlf,7,unknown,none,sunny,218,25824,henrd002,willm004,nunee001,,
BAL199108060,MIL,BAL,BAL11,1991/08/06,0,night,true,cousd901,roe-r901,reedr901,brinj901,STATS Inc.,,STATS Inc.,park,pitches,83,tolf,12,unknown,none,sunny,203,25883,johnd001,huntj001,,,
BAL199108070,MIL,BAL,BAL11,1991/08/07,0,night,true,roe-r901,reedr901,brinj901,cousd901,STATS Inc.,,STATS Inc.,park,pitches,81,rtol,5,unknown,none,cloudy,163,24239,navaj001,mcdob001,,,
BAL199108080,MIL,BAL,BAL11,1991/08/08,0,night,true,reedr901,brinj901,cousd901,roe-r901,STATS Inc.,,STATS Inc.,park,pitches,85,tolf,12,unknown,none,cloudy,158,27079,wegmb001,milab001,nunee001,,
BAL199108090,CHA,BAL,BAL11,1991/08/09,0,night,true,merrd901,mcclt901,denkd901,mccol901,STATS Inc.,,STATS Inc.,park,pitches,83,tocf,5,unknown,none,cloudy,203,35038,drahb001,mussm001,thigb001,,
BAL199108100,CHA,BAL,BAL11,1991/08/10,0,night,true,mcclt901,denkd901,mccol901,merrd901,STATS Inc.,,STATS Inc.,park,pitches,87,ltor,5,unknown,none,sunny,177,39494,garcr002,flanm001,thigb001,,
BAL199108110,CHA,BAL,BAL11,1991/08/11,0,day,true,denkd901,mccol901,merrd901,mcclt901,STATS Inc.,,STATS Inc.,park,pitches,85,ltor,10,unknown,none,cloudy,165,40455,alvaw001,johnd001,,woodp701,
BAL199108120,CHA,BAL,BAL11,1991/08/12,0,night,true,voltv901,hicke901,joycj901,mckej901,STATS Inc.,,STATS Inc.,park,pitches,85,tocf,5,unknown,none,cloudy,220,25975,olsog001,palld001,,,
BAL199108131,TEX,BAL,BAL11,1991/08/13,1,night,true,kaisk901,joycj901,mckej901,voltv901,STATS Inc.,,STATS Inc.,park,pitches,87,tolf,6,unknown,none,cloudy,238,0,johnd001,rogek001,,,
BAL199108132,TEX,BAL,BAL11,1991/08/13,2,night,true,joycj901,mckej901,voltv901,kaisk901,STATS Inc.,,STATS Inc.,park,pitches,83,torf,2,unknown,none,cloudy,196,32241,froht001,guzmj001,olsog001,,
BAL199108140,TEX,BAL,BAL11,1991/08/14,0,night,true,mckej901,kaisk901,(none),joycj901,STATS Inc.,,STATS Inc.,park,pitches,81,tocf,12,unknown,none,overcast,163,32231,mussm001,alexg001,,,
BAL199108150,TEX,BAL,BAL11,1991/08/15,0,night,true,voltv901,kaisk901,joycj901,mckej901,STATS Inc.,,STATS Inc.,park,pitches,85,ltor,7,unknown,none,cloudy,147,32557,mesaj001,boydo001,,,
BAL199108230,MIN,BAL,BAL11,1991/08/23,0,night,true,barnl901,clara901,fordd901,koscg901,STATS Inc.,,STATS Inc.,park,pitches,87,rtol,10,unknown,none,sunny,181,35365,olsog001,willc001,,,
BAL199108240,MIN,BAL,BAL11,1991/08/24,0,night,true,clara901,fordd901,koscg901,barnl901,STATS Inc.,,STATS Inc.,park,pitches,85,rtol,7,unknown,none,sunny,171,37958,bedrs001,flanm001,aguir001,,
BAL199108250,MIN,BAL,BAL11,1991/08/25,0,day,true,fordd901,koscg901,barnl901,clara901,STATS Inc.,,STATS Inc.,park,pitches,81,rtol,14,unknown,none,cloudy,184,36202,mussm001,erics001,froht001,,
BAL199108260,TOR,BAL,BAL11,1991/08/26,0,night,true,tscht901,cobld901,shulj901,johnm901,STATS Inc.,,STATS Inc.,park,pitches,83,rtol,9,unknown,none,cloudy,166,28063,key-j001,johnd001,henkt001,,
BAL199108270,TOR,BAL,BAL11,1991/08/27,0,night,true,cobld901,shulj901,johnm901,tscht901,STATS Inc.,,STATS Inc.,park,pitches,87,tocf,8,unknown,none,sunny,157,25090,guzmj003,rhoda001,,,
BAL199108280,TOR,BAL,BAL11,1991/08/28,0,night,true,shulj901,johnm901,tscht901,cobld901,STATS Inc.,,STATS Inc.,park,pitches,89,torf,9,unknown,none,cloudy,174,28262,candt001,mcdob001,henkt001,,
BAL199109060,KCA,BAL,BAL11,1991/09/06,0,night,true,meric901,reilm901,younl901,garcr901,STATS Inc.,,STATS Inc.,park,pitches,77,fromlf,6,unknown,none,cloudy,165,26372,poolj001,sabeb001,,,
BAL199109070,KCA,BAL,BAL11,1991/09/07,0,night,true,reilm901,younl901,garcr901,meric901,STATS Inc.,,STATS Inc.,park,pitches,81,tolf,8,unknown,none,sunny,199,32409,aquil001,mesaj001,,,
BAL199109080,KCA,BAL,BAL11,1991/09/08,0,day,true,younl901,garcr901,meric901,reilm901,STATS Inc.,,STATS Inc.,park,pitches,89,ltor,6,unknown,none,cloudy,175,32488,johnj005,froht001,montj002,,
BAL199109090,NYA,BAL,BAL11,1991/09/09,0,night,true,garcr901,meric901,reilm901,younl901,STATS Inc.,,STATS Inc.,park,pitches,85,tolf,10,unknown,none,cloudy,150,22792,milab001,sands001,,,
BAL199109100,NYA,BAL,BAL11,1991/09/10,0,night,true,mcclt901,denkd901,mccol901,merrd901,STATS Inc.,,STATS Inc.,park,pitches,83,tocf,3,unknown,none,cloudy,204,22551,froht001,plune001,,,
BAL199109110,NYA,BAL,BAL11,1991/09/11,0,night,true,denkd901,mccol901,merrd901,mcclt901,STATS Inc.,,STATS Inc.,park,pitches,81,torf,5,unknown,none,cloudy,162,44847,mussm001,taylw001,olsog001,,
BAL199109120,CLE,BAL,BAL11,1991/09/12,0,night,true,johnm901,tscht901,cobld901,shulj901,STATS Inc.,,STATS Inc.,park,pitches,75,tocf,2,unknown,none,cloudy,163,20401,nagyc001,mesaj001,olins001,,
BAL199109130,CLE,BAL,BAL11,1991/09/13,0,night,true,tscht901,cobld901,shulj901,johnm901,STATS Inc.,,STATS Inc.,park,pitches,81,tocf,5,unknown,none,cloudy,184,30861,olsog001,shawj001,,,
BAL199109140,CLE,BAL,BAL11,1991/09/14,0,night,true,cobld901,shulj901,johnm901,tscht901,STATS Inc.,,STATS Inc.,park,pitches,77,rtol,10,unknown,none,cloudy,217,31575,belle001,flanm001,olins001,,
BAL199109150,CLE,BAL,BAL11,1991/09/15,0,day,true,shulj901,johnm901,tscht901,cobld901,STATS Inc.,,STATS Inc.,park,pitches,81,tocf,7,unknown,none,cloudy,167,35326,willm004,blaiw001,olsog001,,
BAL199109230,BOS,BAL,BAL11,1991/09/23,0,night,true,kaisk901,mckej901,voltv901,joycj901,STATS Inc.,,STATS Inc.,park,pitches,71,fromlf,9,unknown,none,cloudy,158,27349,poolj001,gardm002,olsog001,,
BAL199109261,BOS,BAL,BAL11,1991/09/26,1,day,true,mckej901,voltv901,joycj901,kaisk901,STATS Inc.,,STATS Inc.,park,pitches,71,fromlf,10,unknown,none,sunny,150,0,clemr001,johnd001,,,
BAL199109262,BOS,BAL,BAL11,1991/09/26,2,day,true,voltv901,joycj901,kaisk901,mckej901,STATS Inc.,,STATS Inc.,park,pitches,75,fromlf,10,unknown,none,cloudy,202,10728,froht001,harrg001,,,
BAL199110040,DET,BAL,BAL11,1991/10/04,0,night,true,evanj901,morrd901,welkt901,scotd901,STATS Inc.,,STATS Inc.,park,pitches,81,rtol,1,unknown,none,sunny,268,47983,haasd001,poolj001,ceruj001,,
BAL199110050,DET,BAL,BAL11,1991/10/05,0,day,true,morrd901,welkt901,scotd901,evanj901,STATS Inc.,,STATS Inc.,park,pitches,75,torf,12,unknown,none,cloudy,215,49289,poolj001,leitm001,willm004,,
BAL199110060,DET,BAL,BAL11,1991/10/06,0,day,true,welkt901,scotd901,evanj901,morrd901,STATS Inc.,,STATS Inc.,park,pitches,65,fromlf,11,unknown,none,cloudy,163,50700,tanaf001,milab001,,,
PHI199104120,SLN,PHI,PHI12,1991/04/12,0,night,false,demud901,bonig901,froeb901,monte901,STATS Inc.,,STATS Inc.,park,pitches,57,tolf,3,unknown,none,sunny,189,38227,combp001,moyej001,,,
PHI199104130,SLN,PHI,PHI12,1991/04/13,0,day,false,bonig901,froeb901,monte901,demud901,STATS Inc.,,STATS Inc.,park,pitches,47,fromlf,12,unknown,none,cloudy,160,15485,mulht001,tewkb001,willm002,,
PHI199104140,SLN,PHI,PHI12,1991/04/14,0,day,false,froeb901,monte901,demud901,bonig901,STATS Inc.,,STATS Inc.,park,pitches,50,fromrf,16,unknown,none,cloudy,202,20337,smitb001,lapod001,smitl001,,
PHI199104230,NYN,PHI,PHI12,1991/04/23,0,night,false,mcshj901,davib902,laynj901,hallt901,STATS Inc.,,STATS Inc.,park,pitches,64,tocf,14,unknown,none,cloudy,163,20187,darlr001,grimj001,franj001,,
PHI199104240,NYN,PHI,PHI12,1991/04/24,0,night,false,davib902,laynj901,hallt901,mcshj901,STATS Inc.,,STATS Inc.,park,pitches,51,fromlf,6,unknown,none,cloudy,169,15214,schop001,akerd001,,,
PHI199104250,NYN,PHI,PHI12,1991/04/25,0,night,false,laynj901,hallt901,mcshj901,davib902,STATS Inc.,,STATS Inc.,park,pitches,69,fromlf,13,unknown,none,cloudy,188,22099,mcdor001,simod001,willm002,,
PHI199104260,SDN,PHI,PHI12,1991/04/26,0,night,false,gormb901,wendh901,pullf901,willc901,STATS Inc.,,STATS Inc.,park,pitches,69,tolf,16,unknown,none,cloudy,151,19363,hursb001,dejej001,,,
PHI199104270,SDN,PHI,PHI12,1991/04/27,0,night,false,wendh901,pullf901,willc901,gormb901,STATS Inc.,,STATS Inc.,park,pitches,78,tolf,10,unknown,none,cloudy,221,20334,akerd001,maddm002,,,
PHI199104280,SDN,PHI,PHI12,1991/04/28,0,night,false,pullf901,willc901,gormb901,wendh901,STATS Inc.,,STATS Inc.,park,pitches,66,fromrf,15,unknown,none,cloudy,147,39332,grimj001,nolte001,,,
PHI199104290,SDN,PHI,PHI12,1991/04/29,0,night,false,willc901,marsr901,wendh901,relic901,STATS Inc.,,STATS Inc.,park,pitches,60,fromrf,10,unknown,none,cloudy,138,12359,mulht001,white001,,,
PHI199104300,SFN,PHI,PHI12,1991/04/30,0,night,false,crawj901,ripps901,hohnb901,tatat901,STATS Inc.,,STATS Inc.,park,pitches,74,tocf,10,unknown,none,cloudy,188,15500,boevj001,branj001,willm002,,
PHI199105010,SFN,PHI,PHI12,1991/05/01,0,day,false,ripps901,hohnb901,tatat901,crawj901,STATS Inc.,,STATS Inc.,park,pitches,74,tolf,18,unknown,none,cloudy,157,17281,greet001,lacom001,mcdor001,,
PHI199105030,LAN,PHI,PHI12,1991/05/03,0,night,false,darlg901,harvd901,quicj901,rennd901,STATS Inc.,,STATS Inc.,park,pitches,65,ltor,15,unknown,none,sunny,162,29364,martr002,cox-d001,,,
PHI199105040,LAN,PHI,PHI12,1991/05/04,0,day,false,harvd901,quicj901,rennd901,darlg901,STATS Inc.,,STATS Inc.,park,pitches,71,ltor,7,unknown,none,sunny,145,30106,mulht001,howej001,willm002,,
PHI199105050,LAN,PHI,PHI12,1991/05/05,0,day,false,quicj901,rennd901,darlg901,harvd901,STATS Inc.,,STATS Inc.,park,pitches,73,tolf,7,unknown,none,sunny,179,44160,morgm001,boevj001,howej001,,
PHI199105170,CHN,PHI,PHI12,1991/05/17,0,night,false,monte901,hirsm901,froeb901,bonig901,STATS Inc.,,STATS Inc.,park,pitches,77,fromlf,15,unknown,none,cloudy,270,28044,greet001,lancl001,,,
PHI199105180,CHN,PHI,PHI12,1991/05/18,0,night,false,hirsm901,froeb901,bonig901,monte901,STATS Inc.,,STATS Inc.,park,pitches,62,rtol,9,unknown,none,sunny,149,34877,boevj001,assep001,willm002,,
PHI199105190,CHN,PHI,PHI12,1991/05/19,0,night,false,froeb901,bonig901,monte901,hirsm901,STATS Inc.,,STATS Inc.,park,pitches,63,rtol,10,unknown,none,sunny,162,27830,bielm001,mcdor001,smitd001,,
PHI199105270,MON,PHI,PHI12,1991/05/27,0,night,false,grege901,relic901,hirsm901,westj901,STATS Inc.,,STATS Inc.,park,pitches,89,tocf,14,unknown,none,cloudy,175,18028,nabhc001,combp001,,,
PHI199105280,MON,PHI,PHI12,1991/05/28,0,night,false,relic901,hirsm901,westj901,grege901,STATS Inc.,,STATS Inc.,park,pitches,89,fromlf,13,unknown,none,cloudy,145,16850,greet001,boydo001,,,
PHI199105290,MON,PHI,PHI12,1991/05/29,0,night,false,hirsm901,westj901,grege901,relic901,STATS Inc.,,STATS Inc.,park,pitches,88,fromlf,5,unknown,none,cloudy,132,30828,mulht001,joneb002,willm002,,
PHI199105310,PIT,PHI,PHI12,1991/05/31,0,night,false,wendh901,pullf901,willc901,marsr901,STATS Inc.,,STATS Inc.,park,pitches,88,fromlf,7,unknown,none,cloudy,165,25652,walkb001,grimj001,,,
PHI199106010,PIT,PHI,PHI12,1991/06/01,0,night,false,pullf901,willc901,marsr901,wendh901,STATS Inc.,,STATS Inc.,park,pitches,87,ltor,8,unknown,none,sunny,190,31601,smilj001,combp001,landb001,,
PHI199106020,PIT,PHI,PHI12,1991/06/02,0,day,false,willc901,marsr901,wendh901,pullf901,STATS Inc.,,STATS Inc.,park,pitches,88,tolf,7,unknown,none,sunny,181,36185,walkb001,willm002,pattb001,,
PHI199106140,CIN,PHI,PHI12,1991/06/14,0,night,false,crawj901,ripps901,hohnb901,tatat901,STATS Inc.,,STATS Inc.,park,pitches,84,fromlf,8,unknown,none,sunny,150,26067,browt001,mulht001,dibbr001,,
PHI199106150,CIN,PHI,PHI12,1991/06/15,0,night,false,ripps901,hohnb901,tatat901,crawj901,STATS Inc.,,STATS Inc.,park,pitches,95,tocf,12,unknown,none,sunny,143,32075,rijoj001,ashba002,dibbr001,,
PHI199106160,CIN,PHI,PHI12,1991/06/16,0,day,false,hohnb901,tatat901,crawj901,ripps901,STATS Inc.,,STATS Inc.,park,pitches,97,tocf,8,unknown,none,cloudy,214,41905,myerr001,mcdor001,carmd001,,
PHI199106170,ATL,PHI,PHI12,1991/06/17,0,night,false,laynj901,hallt901,davib902,mcshj901,STATS Inc.,,STATS Inc.,park,pitches,81,tolf,12,unknown,none,cloudy,149,18517,willm002,berej001,,,
PHI199106180,ATL,PHI,PHI12,1991/06/18,0,night,false,hallt901,davib902,mcshj901,laynj901,STATS Inc.,,STATS Inc.,park,pitches,63,fromcf,8,unknown,none,cloudy,173,12405,dejej001,smitp001,,,
PHI199106190,ATL,PHI,PHI12,1991/06/19,0,day,false,davib902,mcshj901,laynj901,hallt901,STATS Inc.,,STATS Inc.,park,pitches,67,tolf,7,unknown,none,cloudy,181,23989,glavt001,mulht001,,,
PHI199106200,HOU,PHI,PHI12,1991/06/20,0,night,false,monte901,rapue901,froeb901,bonig901,STATS Inc.,,STATS Inc.,park,pitches,88,torf,7,unknown,none,sunny,198,23415,cox-d001,jonej002,,,
PHI199106210,HOU,PHI,PHI12,1991/06/21,0,night,false,rapue901,froeb901,bonig901,monte901,STATS Inc.,,STATS Inc.,park,pitches,92,torf,9,unknown,none,sunny,128,21120,ruffb001,portm001,willm002,,
PHI199106220,HOU,PHI,PHI12,1991/06/22,0,night,false,froeb901,bonig901,monte901,rapue901,STATS Inc.,,STATS Inc.,park,pitches,78,fromlf,7,unknown,none,cloudy,197,25506,osuna001,mcdor001,capem001,,
PHI199106230,HOU,PHI,PHI12,1991/06/23,0,day,false,bonig901,monte901,rapue901,froeb901,STATS Inc.,,STATS Inc.,park,pitches,65,fromrf,14,unknown,none,cloudy,185,23455,kiled001,dejej001,clanj001,,
PHI199107010,SLN,PHI,PHI12,1991/07/01,0,night,false,hirsm901,marsr901,wendh901,pullf901,STATS Inc.,,STATS Inc.,park,pitches,82,torf,9,unknown,none,cloudy,152,17281,smitb001,ruffb001,smitl001,,
PHI199107020,SLN,PHI,PHI12,1991/07/02,0,night,false,marsr901,wendh901,pullf901,hirsm901,STATS Inc.,,STATS Inc.,park,pitches,80,tolf,3,unknown,none,cloudy,164,16847,hillk001,greet001,smitl001,,
PHI199107030,SLN,PHI,PHI12,1991/07/03,0,night,false,wendh901,pullf901,hirsm901,marsr901,STATS Inc.,,STATS Inc.,park,pitches,74,fromlf,13,unknown,none,cloudy,175,50156,olivo001,dejej001,smitl001,,
PHI199107040,SLN,PHI,PHI12,1991/07/04,0,night,false,pullf901,hirsm901,marsr901,wendh901,STATS Inc.,,STATS Inc.,park,pitches,79,rtol,12,unknown,none,cloudy,128,14921,mulht001,tewkb001,,,
PHI199107050,NYN,PHI,PHI12,1991/07/05,0,night,false,rennd901,quicj901,harvd901,darlg901,STATS Inc.,,STATS Inc.,park,pitches,72,fromrf,8,unknown,none,cloudy,166,51314,goodd001,cox-d001,franj001,,
PHI199107060,NYN,PHI,PHI12,1991/07/06,0,night,false,quicj901,harvd901,darlg901,rennd901,STATS Inc.,,STATS Inc.,park,pitches,89,tocf,14,unknown,none,sunny,184,35067,violf001,ruffb001,franj001,,
