game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw,player_name,bats,throws
ASF194510240,1.0,0.0,smitj112,??,,,,99,,,
ASF194510240,1.0,0.0,willj111,??,,,,W,,,
ASF194510240,1.0,0.0,wrigb104,??,,,,SB2,,,
ASF194510240,1.0,0.0,wrigb104,??,,,,99,,,
ASF194510240,1.0,0.0,hoskb101,??,,,,99,,,
ASF194510240,1.0,1.0,coscp101,??,,,,S,Pete Coscarart,R,R
ASF194510240,1.0,1.0,coscp101,??,,,,S,Pete Coscarart,R,R
ASF194510240,1.0,1.0,crist101,??,,,,46(1)3/GDP,,,
ASF194510240,1.0,1.0,davic101,??,,,,S9.B-2(E9)#,,,
ASF194510240,1.0,1.0,ellib103,??,,,,99,Bob Elliott,R,R
ASF194510240,1.0,1.0,ellib103,??,,,,99,Bob Elliott,R,R
ASF194510240,2.0,0.0,nelsc102,??,,,,99,,,
ASF194510240,2.0,0.0,soueh101,??,,,,99,,,
ASF194510240,2.0,0.0,dougj102,??,,,,99,,,
ASF194510240,2.0,1.0,dahlb101,??,,,,99,Babe Dahlgren,R,R
ASF194510240,2.0,1.0,dahlb101,??,,,,99,Babe Dahlgren,R,R
ASF194510240,2.0,1.0,gabrl101,??,,,,S#,,,
ASF194510240,2.0,1.0,sturb101,??,,,,S.1-2#,,,
ASF194510240,2.0,1.0,browu103,??,,,,99/SH.2-3;1-2,,,
ASF194510240,2.0,1.0,fellb101,??,,,,99,Bob Feller,R,R
ASF194510240,2.0,1.0,fellb101,??,,,,99,Bob Feller,R,R
ASF194510240,3.0,0.0,haywb102,??,,,,99,,,
ASF194510240,3.0,0.0,paigs101,??,,,,S,,,
ASF194510240,3.0,0.0,smitj112,??,,,,WP.1-2#,,,
ASF194510240,3.0,0.0,smitj112,??,,,,99,,,
ASF194510240,3.0,0.0,willj111,??,,,,99,,,
ASF194510240,3.0,1.0,coscp101,??,,,,99,Pete Coscarart,R,R
ASF194510240,3.0,1.0,coscp101,??,,,,99,Pete Coscarart,R,R
ASF194510240,3.0,1.0,crist101,??,,,,W,,,
ASF194510240,3.0,1.0,davic101,??,,,,6(1)3/GDP,,,
ASF194510240,4.0,0.0,wrigb104,??,,,,99,,,
ASF194510240,4.0,0.0,hoskb101,??,,,,99,,,
ASF194510240,4.0,0.0,nelsc102,??,,,,99,,,
ASF194510240,4.0,1.0,ellib103,??,,,,E8/F.B-2,Bob Elliott,R,R
ASF194510240,4.0,1.0,ellib103,??,,,,E8/F.B-2,Bob Elliott,R,R
ASF194510240,4.0,1.0,dahlb101,??,,,,K,Babe Dahlgren,R,R
ASF194510240,4.0,1.0,dahlb101,??,,,,K,Babe Dahlgren,R,R
ASF194510240,4.0,1.0,gabrl101,??,,,,K,,,
ASF194510240,4.0,1.0,sturb101,??,,,,D7.2-H(UR),,,
ASF194510240,4.0,1.0,browu103,??,,,,99,,,
ASF194510240,5.0,0.0,soueh101,??,,,,99,,,
ASF194510240,5.0,0.0,dougj102,??,,,,99,,,
ASF194510240,5.0,0.0,haywb102,??,,,,99,,,
ASF194510240,5.0,1.0,fellb101,??,,,,99,Bob Feller,R,R
ASF194510240,5.0,1.0,fellb101,??,,,,99,Bob Feller,R,R
ASF194510240,5.0,1.0,coscp101,??,,,,99,Pete Coscarart,R,R
ASF194510240,5.0,1.0,coscp101,??,,,,99,Pete Coscarart,R,R
ASF194510240,5.0,1.0,crist101,??,,,,E4#,,,
ASF194510240,5.0,1.0,davic101,??,,,,SB2,,,
ASF194510240,5.0,1.0,davic101,??,,,,99,,,
ASF194510240,6.0,0.0,paigs101,??,,,,99,,,
ASF194510240,6.0,0.0,smitj112,??,,,,99,,,
ASF194510240,6.0,0.0,willj111,??,,,,99,,,
ASF194510240,6.0,1.0,ellib103,??,,,,W,Bob Elliott,R,R
ASF194510240,6.0,1.0,ellib103,??,,,,W,Bob Elliott,R,R
ASF194510240,6.0,1.0,dahlb101,??,,,,99,Babe Dahlgren,R,R
ASF194510240,6.0,1.0,dahlb101,??,,,,99,Babe Dahlgren,R,R
ASF194510240,6.0,1.0,gabrl101,??,,,,W.1-2,,,
ASF194510240,6.0,1.0,sturb101,??,,,,99,,,
ASF194510240,6.0,1.0,browu103,??,,,,99,,,
ASF194510240,7.0,0.0,wrigb104,??,,,,NP,,,
ASF194510240,7.0,0.0,wrigb104,??,,,,E4.B-2(E4/TH)#,,,
ASF194510240,7.0,0.0,hoskb101,??,,,,W,,,
ASF194510240,7.0,0.0,nelsc102,??,,,,E1/SH.2-3;1-2#,,,
ASF194510240,7.0,0.0,soueh101,??,,,,99,,,
ASF194510240,7.0,0.0,dougj102,??,,,,99,,,
ASF194510240,7.0,0.0,haywb102,??,,,,NP,,,
ASF194510240,7.0,0.0,renfc101,??,,,,E4.3-H(NR)(UR);2-3;1-2#,,,
ASF194510240,7.0,0.0,paigs101,??,,,,NP,,,
ASF194510240,7.0,0.0,smith111,??,,,,E3.3-H(NR)(UR);2-3;1-2#,,,
ASF194510240,7.0,0.0,smitj112,??,,,,99,,,
ASF194510240,7.0,1.0,salvj101,??,,,,NP,Jack Salveson,R,R
ASF194510240,7.0,1.0,salvj101,??,,,,NP,Jack Salveson,R,R
ASF194510240,7.0,1.0,salvj101,??,,,,NP,Jack Salveson,R,R
ASF194510240,7.0,1.0,salvj101,??,,,,NP,Jack Salveson,R,R
ASF194510240,7.0,1.0,salvj101,??,,,,HR/78,Jack Salveson,R,R
ASF194510240,7.0,1.0,salvj101,??,,,,HR/78,Jack Salveson,R,R
ASF194510240,7.0,1.0,coscp101,??,,,,99,Pete Coscarart,R,R
ASF194510240,7.0,1.0,coscp101,??,,,,99,Pete Coscarart,R,R
ASF194510240,7.0,1.0,crist101,??,,,,99,,,
ASF194510240,7.0,1.0,davic101,??,,,,99,,,
ASF194510240,8.0,0.0,willj111,??,,,,NP,,,
ASF194510240,8.0,0.0,willj111,??,,,,W,,,
ASF194510240,8.0,0.0,wrigb104,??,,,,SB2,,,
ASF194510240,8.0,0.0,wrigb104,??,,,,99,,,
ASF194510240,8.0,0.0,hoskb101,??,,,,S7.2-H,,,
ASF194510240,8.0,0.0,nelsc102,??,,,,54(1)3/GDP,,,
ASF194510240,8.0,1.0,ellib103,??,,,,99,Bob Elliott,R,R
ASF194510240,8.0,1.0,ellib103,??,,,,99,Bob Elliott,R,R
ASF194510240,8.0,1.0,dahlb101,??,,,,99,Babe Dahlgren,R,R
ASF194510240,8.0,1.0,dahlb101,??,,,,99,Babe Dahlgren,R,R
ASF194510240,8.0,1.0,gabrl101,??,,,,99,,,
ASF194510240,9.0,0.0,soueh101,??,,,,99,,,
ASF194510240,9.0,0.0,dougj102,??,,,,99,,,
ASF194510240,9.0,0.0,renfc101,??,,,,D,,,
ASF194510240,9.0,0.0,porta103,??,,,,99,,,
ASF194510240,9.0,1.0,sturb101,??,,,,W,,,
ASF194510240,9.0,1.0,browu103,??,,,,99/SH.1-2,,,
ASF194510240,9.0,1.0,salvj101,??,,,,99,Jack Salveson,R,R
ASF194510240,9.0,1.0,salvj101,??,,,,99,Jack Salveson,R,R
ASF194510240,9.0,1.0,dobbj103,??,,,,99,,,
ASF194510240,,,,,,,,"DATA:er:paigs101,0",,,
ASF194510240,,,,,,,,"DATA:er:porta103,1",,,
ASF194510240,,,,,,,,"DATA:er:fellb101,0",,,
ASF194510240,,,,,,,,"DATA:er:salvj101,1",,,
ASW194507290,1.0,0.0,benjj101,??,,,,99,,,
ASW194507290,1.0,0.0,austf101,??,,,,W,,,
ASW194507290,1.0,0.0,davij106,??,,,,PO1(136),,,
ASW194507290,1.0,0.0,davij106,??,,,,K23#,,,
ASW194507290,1.0,1.0,willj111,??,,,,99,,,
ASW194507290,1.0,1.0,robij103,??,,,,99,,,
ASW194507290,1.0,1.0,davel102,??,,,,99,,,
ASW194507290,2.0,0.0,leonb101,??,,,,K,,,
ASW194507290,2.0,0.0,campr102,??,,,,K,,,
ASW194507290,2.0,0.0,wellw101,??,,,,99,,,
ASW194507290,2.0,1.0,robin101,??,,,,S6,,,
ASW194507290,2.0,1.0,radca101,??,,,,D9.1-3,,,
ASW194507290,2.0,1.0,lockl101,??,,,,53,,,
ASW194507290,2.0,1.0,warea101,??,,,,S8.3-H;2-H,,,
ASW194507290,2.0,1.0,trouq101,??,,,,CS2(24),,,
ASW194507290,2.0,1.0,trouq101,??,,,,W,,,
ASW194507290,2.0,1.0,mathv101,??,,,,S8.1-2,,,
ASW194507290,2.0,1.0,willj111,??,,,,NP,,,
