game_id,date,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_ERA,vis_ERA,home_travel,vis_travel,home_last_location,visiting_last_location,home_avg_prev,away_avg_prev,home_OBP,away_OBP
NYA201504080,2015-04-08,NYA,TOR,0,0,1.5,4.46,1e-06,1e-06,NYA,NYA,0.0,0.0,0.325,0.329
HOU201504090,2015-04-09,HOU,CLE,0,1,7.16,4.55,1e-06,1e-06,HOU,HOU,0.0,0.0,0.322,0.305
NYA201504090,2015-04-09,NYA,TOR,0,0,4.73,3.75,1e-06,1e-06,NYA,NYA,0.0,0.0,0.325,0.329
OAK201504090,2015-04-09,OAK,TEX,0,2,4.05,3.96,1e-06,1e-06,OAK,OAK,0.0,0.0,0.316,0.306
KCA201504090,2015-04-09,KCA,CHA,1,0,3.55,4.71,1e-06,1e-06,KCA,KCA,1.0,0.0,0.333,0.306
PHI201504090,2015-04-09,PHI,BOS,0,0,6.99,5.61,1e-06,1e-06,PHI,PHI,0.0,0.0,0.304,0.302
SDN201504090,2015-04-09,SDN,SFN,0,0,2.35,2.33,179.52869961196944,481.0116378281714,LAN,ARI,0.0,1.0,0.306,0.327
DET201504090,2015-04-09,DET,MIN,2,0,6.88,3.84,1e-06,1e-06,DET,DET,0.0,0.0,0.332,0.289
WAS201504090,2015-04-09,WAS,NYN,0,0,3.46,2.71,1e-06,1e-06,WAS,WAS,2.0,0.0,0.328,0.316
CIN201504090,2015-04-09,CIN,PIT,0,0,1.63,2.64,1e-06,1e-06,CIN,CIN,1.0,0.0,0.322,0.322
PHI201504100,2015-04-10,PHI,WAS,0,1,3.51,3.79,1e-06,197.2342958595587,PHI,WAS,0.0,1.0,0.304,0.314
MIL201504100,2015-04-10,MIL,PIT,0,0,3.69,4.49,1e-06,525.1892238126902,MIL,CIN,0.0,0.0,0.31,0.322
MIA201504100,2015-04-10,MIA,TBA,1,0,3.14,3.71,1e-06,319.9354673545946,MIA,TBA,0.0,0.0,0.312,0.316
CIN201504100,2015-04-10,CIN,SLN,2,1,2.94,0.87,1e-06,406.2527329885922,CIN,CHN,0.5,0.0,0.322,0.311
TEX201504100,2015-04-10,TEX,HOU,0,1,4.91,3.89,2350.5503898425545,368.5990384284446,OAK,HOU,0.0,1.0,0.341,0.308
SDN201504100,2015-04-10,SDN,SFN,0,0,2.34,5.86,1e-06,1e-06,SDN,SDN,0.0,0.6666666666666666,0.306,0.327
OAK201504100,2015-04-10,OAK,SEA,3,0,3.66,4.56,1e-06,1089.6592015072615,OAK,SEA,0.0,0.0,0.316,0.309
CHA201504100,2015-04-10,CHA,MIN,0,1,6.89,,663.9206411727051,380.91207013286544,KCA,DET,0.0,0.0,0.307,0.289
COL201504100,2015-04-10,COL,CHN,0,0,4.74,3.84,1465.0252316671194,1477.450780411816,MIL,CHN,0.0,0.0,0.352,0.317
CLE201504100,2015-04-10,CLE,DET,0,0,3.0,5.05,1793.7234420980124,145.52553501827433,HOU,DET,0.0,0.0,0.344,0.324
ANA201504100,2015-04-10,ANA,KCA,0,1,3.59,3.98,1575.276973597757,2158.345510444982,SEA,KCA,0.0,1.0,0.311,0.311
ATL201504100,2015-04-10,ATL,NYN,2,0,4.46,4.5,973.359131898138,874.0887985860761,MIA,WAS,2.0,0.0,0.317,0.316
BAL201504100,2015-04-10,BAL,TOR,1,4,6.72,3.81,1393.7772067986984,272.81937803481173,TBA,NYA,1.0,0.0,0.327,0.329
ARI201504100,2015-04-10,ARI,LAN,0,0,4.17,1.43,1e-06,574.8341159449532,ARI,LAN,0.5,0.0,0.331,0.33
NYA201504100,2015-04-10,NYA,BOS,0,1,6.27,4.09,1e-06,129.48897528262268,NYA,PHI,0.0,0.0,0.325,0.302
PHI201504110,2015-04-11,PHI,WAS,0,0,6.94,4.38,1e-06,1e-06,PHI,PHI,0.0,1.0,0.304,0.314
SDN201504110,2015-04-11,SDN,SFN,2,0,3.91,2.93,1e-06,1e-06,SDN,SDN,0.0,0.5,0.306,0.327
BAL201504110,2015-04-11,BAL,TOR,2,0,4.11,3.22,1e-06,1e-06,BAL,BAL,1.0,1.3333333333333333,0.327,0.329
ANA201504110,2015-04-11,ANA,KCA,1,0,4.64,5.95,1e-06,1e-06,ANA,ANA,0.0,1.0,0.311,0.311
CIN201504110,2015-04-11,CIN,SLN,1,0,3.44,3.38,1e-06,1e-06,CIN,CIN,1.0,0.5,0.322,0.311
OAK201504110,2015-04-11,OAK,SEA,0,0,4.15,5.4,1e-06,1e-06,OAK,OAK,0.75,0.0,0.316,0.309
COL201504110,2015-04-11,COL,CHN,0,1,6.32,3.74,1e-06,1e-06,COL,COL,0.0,0.0,0.352,0.317
CHA201504110,2015-04-11,CHA,MIN,0,0,3.41,2.49,1e-06,1e-06,CHA,CHA,0.0,0.3333333333333333,0.307,0.289
MIL201504110,2015-04-11,MIL,PIT,0,0,4.11,4.02,1e-06,1e-06,MIL,MIL,0.0,0.0,0.31,0.322
ARI201504110,2015-04-11,ARI,LAN,1,0,5.8,2.13,1e-06,1e-06,ARI,ARI,0.3333333333333333,0.0,0.331,0.33
NYA201504110,2015-04-11,NYA,BOS,0,0,3.29,4.82,1e-06,1e-06,NYA,NYA,0.0,0.3333333333333333,0.325,0.302
CLE201504110,2015-04-11,CLE,DET,0,2,2.99,5.79,1e-06,1e-06,CLE,CLE,0.0,0.0,0.344,0.324
TEX201504110,2015-04-11,TEX,HOU,1,0,3.42,,1e-06,1e-06,TEX,TEX,0.0,1.0,0.341,0.308
ATL201504110,2015-04-11,ATL,NYN,0,0,4.04,5.9,1e-06,1e-06,ATL,ATL,2.0,0.0,0.317,0.316
MIA201504110,2015-04-11,MIA,TBA,0,0,4.52,3.23,1e-06,1e-06,MIA,MIA,0.3333333333333333,0.0,0.312,0.316
CHA201504120,2015-04-12,CHA,MIN,2,0,3.41,4.4,1e-06,1e-06,CHA,CHA,0.0,0.25,0.307,0.289
OAK201504120,2015-04-12,OAK,SEA,0,0,2.92,4.74,1e-06,1e-06,OAK,OAK,0.6,0.0,0.316,0.309
COL201504120,2015-04-12,COL,CHN,0,0,3.26,3.21,1e-06,1e-06,COL,COL,0.0,0.5,0.352,0.317
PHI201504120,2015-04-12,PHI,WAS,0,1,4.01,4.6,1e-06,1e-06,PHI,PHI,0.0,0.5,0.304,0.314
ANA201504120,2015-04-12,ANA,KCA,1,0,3.89,4.08,1e-06,1e-06,ANA,ANA,0.5,0.5,0.311,0.311
MIA201504120,2015-04-12,MIA,TBA,0,1,6.45,,1e-06,1e-06,MIA,MIA,0.25,0.0,0.312,0.316
BAL201504120,2015-04-12,BAL,TOR,2,2,4.99,4.46,1e-06,1e-06,BAL,BAL,1.5,1.0,0.327,0.329
CIN201504120,2015-04-12,CIN,SLN,0,0,10.13,2.95,1e-06,1e-06,CIN,CIN,1.0,0.3333333333333333,0.322,0.311
MIL201504120,2015-04-12,MIL,PIT,0,0,5.85,3.6,1e-06,1e-06,MIL,MIL,0.0,0.0,0.31,0.322
NYA201504120,2015-04-12,NYA,BOS,7,0,3.51,3.26,1e-06,1e-06,NYA,NYA,0.0,0.25,0.325,0.302
CLE201504120,2015-04-12,CLE,DET,1,3,13.15,5.94,1e-06,1e-06,CLE,CLE,0.0,1.0,0.344,0.324
ARI201504120,2015-04-12,ARI,LAN,0,0,3.79,1.66,1e-06,1e-06,ARI,ARI,0.5,0.0,0.331,0.33
SDN201504120,2015-04-12,SDN,SFN,0,0,3.26,3.58,1e-06,1e-06,SDN,SDN,0.6666666666666666,0.4,0.306,0.327
TEX201504120,2015-04-12,TEX,HOU,0,0,3.59,1.9,1e-06,1e-06,TEX,TEX,0.5,0.5,0.341,0.308
ATL201504120,2015-04-12,ATL,NYN,0,2,6.75,4.16,1e-06,1e-06,ATL,ATL,1.0,0.0,0.317,0.316
HOU201504130,2015-04-13,HOU,OAK,0,3,3.9,3.1,368.5990384284446,2629.671879056886,TEX,OAK,0.0,3.0,0.322,0.308
SLN201504130,2015-04-13,SLN,MIL,0,1,1.61,5.63,494.9532553693752,526.8349145670746,CIN,MIL,0.0,1.0,0.329,0.304
LAN201504130,2015-04-13,LAN,SEA,0,2,3.34,8.4,574.8341159449532,552.4676717810693,ARI,OAK,0.5,0.0,0.32,0.309
MIN201504130,2015-04-13,MIN,KCA,1,0,4.0,4.08,571.0232496384983,2437.087352189671,CHA,ANA,1.0,0.3333333333333333,0.322,0.311
SDN201504130,2015-04-13,SDN,ARI,0,0,4.34,4.67,1e-06,481.0116378281714,SDN,ARI,0.5,0.0,0.306,0.317
BAL201504130,2015-04-13,BAL,NYA,0,0,4.18,4.37,1e-06,272.81937803481173,BAL,NYA,1.6666666666666667,0.0,0.327,0.319
TEX201504130,2015-04-13,TEX,ANA,3,0,7.25,4.46,1e-06,1938.7751997181072,TEX,ANA,0.3333333333333333,2.0,0.341,0.302
CHN201504130,2015-04-13,CHN,CIN,3,3,1.67,3.9,1477.450780411816,406.2527329885922,COL,CIN,0.0,3.0,0.322,0.303
SFN201504130,2015-04-13,SFN,COL,0,0,3.95,5.9,738.1265117326025,1524.5101947303656,SDN,COL,0.0,0.0,0.326,0.277
BOS201504130,2015-04-13,BOS,WAS,1,0,4.92,3.66,306.2037667286439,435.5953169043613,NYA,PHI,1.0,0.6666666666666666,0.349,0.314
ATL201504130,2015-04-13,ATL,MIA,0,0,3.02,4.95,1e-06,973.359131898138,ATL,MIA,0.6666666666666666,0.0,0.317,0.308
NYN201504130,2015-04-13,NYN,PHI,0,0,2.54,4.86,1200.4511584455877,129.48897528262268,ATL,PHI,0.0,0.0,0.303,0.301
TOR201504130,2015-04-13,TOR,TBA,0,0,3.91,3.35,537.0332419152472,1988.7442573540511,BAL,MIA,0.0,0.3333333333333333,0.347,0.316
PIT201504130,2015-04-13,PIT,DET,1,0,2.6,4.99,722.0054120555708,186.24975562107616,MIL,CLE,1.0,1.6666666666666667,0.323,0.324
CLE201504140,2015-04-14,CLE,CHA,0,2,3.63,3.36,1e-06,494.38381964269325,CLE,CHA,0.3333333333333333,0.0,0.344,0.306
SFN201504140,2015-04-14,SFN,COL,0,0,4.44,5.09,1e-06,1e-06,SFN,SFN,0.0,0.0,0.326,0.277
ATL201504140,2015-04-14,ATL,MIA,0,3,5.4,4.08,1e-06,1e-06,ATL,ATL,0.5,0.0,0.317,0.308
SDN201504140,2015-04-14,SDN,ARI,3,0,5.8,4.62,1e-06,1e-06,SDN,SDN,0.4,0.0,0.306,0.317
PIT201504140,2015-04-14,PIT,DET,0,0,3.18,6.88,1e-06,1e-06,PIT,PIT,1.0,1.25,0.323,0.324
TEX201504140,2015-04-14,TEX,ANA,1,0,3.96,7.71,1e-06,1e-06,TEX,TEX,1.0,1.3333333333333333,0.341,0.302
HOU201504140,2015-04-14,HOU,OAK,0,1,5.4,4.05,1e-06,1e-06,HOU,HOU,0.0,3.0,0.322,0.308
TOR201504140,2015-04-14,TOR,TBA,0,1,6.11,3.74,1e-06,1e-06,TOR,TOR,0.0,0.25,0.347,0.316
LAN201504140,2015-04-14,LAN,SEA,0,3,3.34,4.74,1e-06,1e-06,LAN,LAN,0.3333333333333333,0.5,0.32,0.309
BAL201504140,2015-04-14,BAL,NYA,1,0,4.91,4.73,1e-06,1e-06,BAL,BAL,1.25,0.0,0.327,0.319
NYN201504140,2015-04-14,NYN,PHI,1,1,2.71,6.99,1e-06,1e-06,NYN,NYN,0.0,0.0,0.303,0.301
BOS201504140,2015-04-14,BOS,WAS,0,0,4.75,3.86,1e-06,1e-06,BOS,BOS,1.0,0.5,0.349,0.314
CHN201504140,2015-04-14,CHN,CIN,0,0,1.77,4.05,1e-06,1e-06,CHN,CHN,1.5,3.0,0.322,0.303
SFN201504150,2015-04-15,SFN,COL,1,3,4.13,4.09,1e-06,1e-06,SFN,SFN,0.0,0.0,0.326,0.277
CHN201504150,2015-04-15,CHN,CIN,2,0,3.84,6.46,1e-06,1e-06,CHN,CHN,1.0,1.5,0.322,0.303
SLN201504150,2015-04-15,SLN,MIL,2,0,3.03,4.72,1e-06,1e-06,SLN,SLN,0.0,1.0,0.329,0.304
TEX201504150,2015-04-15,TEX,ANA,0,0,7.63,3.59,1e-06,1e-06,TEX,TEX,1.0,1.0,0.341,0.302
TOR201504150,2015-04-15,TOR,TBA,2,0,3.81,3.75,1e-06,1e-06,TOR,TOR,0.0,0.4,0.347,0.316
NYN201504150,2015-04-15,NYN,PHI,0,1,4.13,5.8,1e-06,1e-06,NYN,NYN,0.5,0.5,0.303,0.301
CLE201504150,2015-04-15,CLE,CHA,0,0,4.55,4.71,1e-06,1e-06,CLE,CLE,0.25,0.6666666666666666,0.344,0.306
BAL201504150,2015-04-15,BAL,NYA,1,0,2.72,4.01,1e-06,1e-06,BAL,BAL,1.2,0.0,0.327,0.319
LAN201504150,2015-04-15,LAN,SEA,3,0,3.69,4.56,1e-06,1e-06,LAN,LAN,0.25,1.0,0.32,0.309
ATL201504150,2015-04-15,ATL,MIA,0,0,5.85,3.6,1e-06,1e-06,ATL,ATL,0.4,1.5,0.317,0.308
SDN201504150,2015-04-15,SDN,ARI,0,2,2.34,3.25,1e-06,1e-06,SDN,SDN,0.8333333333333334,0.0,0.306,0.317
PIT201504150,2015-04-15,PIT,DET,0,0,3.38,5.05,1e-06,1e-06,PIT,PIT,0.5,1.0,0.323,0.324
HOU201504150,2015-04-15,HOU,OAK,2,0,3.89,3.66,1e-06,1e-06,HOU,HOU,0.0,2.0,0.322,0.308
BOS201504150,2015-04-15,BOS,WAS,0,2,4.46,3.79,1e-06,1e-06,BOS,BOS,0.5,0.4,0.349,0.314
MIN201504150,2015-04-15,MIN,KCA,1,0,3.84,3.55,1e-06,1e-06,MIN,MIN,1.0,0.25,0.322,0.311
TOR201504160,2015-04-16,TOR,TBA,0,0,3.22,3.23,1e-06,1e-06,TOR,TOR,0.6666666666666666,0.3333333333333333,0.347,0.316
SFN201504160,2015-04-16,SFN,ARI,1,0,2.98,3.25,1e-06,738.1265117326025,SFN,SDN,0.3333333333333333,0.6666666666666666,0.326,0.317
SLN201504160,2015-04-16,SLN,MIL,0,0,2.77,3.69,1e-06,1e-06,SLN,SLN,1.0,0.5,0.329,0.304
WAS201504160,2015-04-16,WAS,PHI,1,0,4.19,3.65,632.55798631456,326.3648041771951,BOS,NYN,1.0,0.6666666666666666,0.328,0.301
NYN201504160,2015-04-16,NYN,MIA,0,2,0.0,4.5,1e-06,1200.4511584455877,NYN,ATL,0.3333333333333333,1.0,0.303,0.308
MIN201504160,2015-04-16,MIN,KCA,0,2,,3.98,1e-06,1e-06,MIN,MIN,1.0,0.2,0.322,0.311
KCA201504170,2015-04-17,KCA,OAK,0,0,0.94,6.75,662.9211681328137,1040.8267966673652,MIN,HOU,1.0,1.3333333333333333,0.333,0.308
SLN201504170,2015-04-17,SLN,CIN,1,1,3.38,3.44,1e-06,422.4920912040455,SLN,CHN,0.6666666666666666,1.0,0.329,0.303
CHN201504170,2015-04-17,CHN,SDN,0,0,7.36,3.91,1e-06,2787.070270174863,CHN,SDN,1.25,1.5,0.322,0.295
NYN201504170,2015-04-17,NYN,MIA,0,1,4.16,5.3,1e-06,1e-06,NYN,NYN,0.25,1.25,0.303,0.308
PIT201504170,2015-04-17,PIT,MIL,0,0,4.02,4.11,1e-06,898.8824563980571,PIT,SLN,0.3333333333333333,0.3333333333333333,0.323,0.304
DET201504170,2015-04-17,DET,CHA,0,0,2.53,3.41,331.7516309667575,145.52553501827433,PIT,CLE,1.0,0.5,0.332,0.306
LAN201504170,2015-04-17,LAN,COL,3,0,2.13,6.32,1e-06,559.4406195325591,LAN,SFN,0.8,0.6,0.32,0.277
BOS201504170,2015-04-17,BOS,BAL,0,0,2.23,2.94,1e-06,578.81170796599,BOS,BAL,0.3333333333333333,2.0,0.349,0.289
TBA201504170,2015-04-17,TBA,NYA,0,0,2.33,1.5,1789.459752085548,1393.7772067986984,TOR,BAL,0.0,0.0,0.312,0.319
SEA201504170,2015-04-17,SEA,TEX,0,1,3.61,3.42,1545.141516309272,2688.6235870338205,LAN,TEX,0.0,0.6666666666666666,0.313,0.306
HOU201504170,2015-04-17,HOU,ANA,0,0,4.38,2.75,1e-06,368.5990384284446,HOU,TEX,0.4,0.8,0.322,0.302
SFN201504170,2015-04-17,SFN,ARI,0,0,3.58,3.79,1e-06,1e-06,SFN,SFN,0.5,0.5,0.326,0.317
WAS201504170,2015-04-17,WAS,PHI,3,0,2.79,6.08,1e-06,1e-06,WAS,WAS,1.0,0.5,0.328,0.301
MIN201504170,2015-04-17,MIN,CLE,0,0,2.49,2.95,1e-06,1013.2251113855248,MIN,CLE,0.6666666666666666,0.5,0.322,0.305
TOR201504170,2015-04-17,TOR,ATL,1,0,2.48,7.92,1e-06,1183.2911929642491,TOR,ATL,0.5,3.5,0.347,0.312
NYN201504180,2015-04-18,NYN,MIA,0,0,2.54,4.95,1e-06,1e-06,NYN,NYN,0.2,1.2,0.303,0.308
KCA201504180,2015-04-18,KCA,OAK,0,0,4.08,3.35,1e-06,1e-06,KCA,KCA,0.6666666666666666,1.0,0.333,0.308
SFN201504180,2015-04-18,SFN,ARI,1,0,3.95,4.67,1e-06,1e-06,SFN,SFN,0.4,0.4,0.326,0.317
TOR201504180,2015-04-18,TOR,ATL,0,1,2.48,7.36,1e-06,1e-06,TOR,TOR,0.6,2.3333333333333335,0.347,0.312
BOS201504180,2015-04-18,BOS,BAL,0,0,3.26,4.99,1e-06,1e-06,BOS,BOS,0.25,1.3333333333333333,0.349,0.289
MIN201504180,2015-04-18,MIN,CLE,0,0,4.4,3.45,1e-06,1e-06,MIN,MIN,0.5,0.3333333333333333,0.322,0.305
HOU201504180,2015-04-18,HOU,ANA,0,0,2.48,3.89,1e-06,1e-06,HOU,HOU,0.3333333333333333,0.6666666666666666,0.322,0.302
SLN201504180,2015-04-18,SLN,CIN,1,0,3.01,5.56,1e-06,1e-06,SLN,SLN,0.75,1.0,0.329,0.303
DET201504180,2015-04-18,DET,CHA,1,0,4.99,3.41,1e-06,1e-06,DET,DET,0.6666666666666666,0.4,0.332,0.306
TBA201504180,2015-04-18,TBA,NYA,0,0,3.35,3.51,1e-06,1e-06,TBA,TBA,0.0,0.0,0.312,0.319
LAN201504180,2015-04-18,LAN,COL,0,1,1.66,5.14,1e-06,1e-06,LAN,LAN,1.1666666666666667,0.5,0.32,0.277
SEA201504180,2015-04-18,SEA,TEX,0,0,3.53,4.66,1e-06,1e-06,SEA,SEA,0.0,0.75,0.313,0.306
PIT201504180,2015-04-18,PIT,MIL,3,1,4.49,5.85,1e-06,1e-06,PIT,PIT,0.25,0.25,0.323,0.304
WAS201504180,2015-04-18,WAS,PHI,1,0,3.66,4.86,1e-06,1e-06,WAS,WAS,1.5,0.4,0.328,0.301
CHN201504180,2015-04-18,CHN,SDN,0,2,4.39,2.58,1e-06,1e-06,CHN,CHN,1.0,1.0,0.322,0.295
SFN201504190,2015-04-19,SFN,ARI,1,2,4.44,4.62,1e-06,1e-06,SFN,SFN,0.5,0.3333333333333333,0.326,0.317
KCA201504190,2015-04-19,KCA,OAK,0,0,3.18,8.1,1e-06,1e-06,KCA,KCA,0.5,0.8,0.333,0.308
WAS201504190,2015-04-19,WAS,PHI,0,0,3.46,6.99,1e-06,1e-06,WAS,WAS,1.4,0.3333333333333333,0.328,0.301
TOR201504190,2015-04-19,TOR,ATL,0,3,3.75,3.02,1e-06,1e-06,TOR,TOR,0.5,2.0,0.347,0.312
PIT201504190,2015-04-19,PIT,MIL,2,0,2.6,5.63,1e-06,1e-06,PIT,PIT,0.8,0.4,0.323,0.304
MIN201504190,2015-04-19,MIN,CLE,0,0,4.0,13.15,1e-06,1e-06,MIN,MIN,0.4,0.25,0.322,0.305
SEA201504190,2015-04-19,SEA,TEX,2,0,4.71,6.38,1e-06,1e-06,SEA,SEA,0.0,0.6,0.313,0.306
NYN201504190,2015-04-19,NYN,MIA,0,0,2.71,4.08,1e-06,1e-06,NYN,NYN,0.1666666666666666,1.0,0.303,0.308
BOS201504190,2015-04-19,BOS,BAL,3,2,4.92,4.91,1e-06,1e-06,BOS,BOS,0.2,1.0,0.349,0.289
HOU201504190,2015-04-19,HOU,ANA,0,0,3.9,3.65,1e-06,1e-06,HOU,HOU,0.2857142857142857,0.5714285714285714,0.322,0.302
CHN201504190,2015-04-19,CHN,SDN,2,0,3.34,4.34,1e-06,1e-06,CHN,CHN,0.8333333333333334,1.25,0.322,0.295
LAN201504190,2015-04-19,LAN,COL,0,0,5.87,5.9,1e-06,1e-06,LAN,LAN,1.0,0.5714285714285714,0.32,0.277
TBA201504190,2015-04-19,TBA,NYA,2,1,4.11,4.37,1e-06,1e-06,TBA,TBA,0.0,0.0,0.312,0.319
DET201504190,2015-04-19,DET,CHA,4,0,6.88,3.36,1e-06,1e-06,DET,DET,0.75,0.3333333333333333,0.332,0.306
SLN201504190,2015-04-19,SLN,CIN,1,0,1.61,3.7,1e-06,1e-06,SLN,SLN,0.8,0.8,0.329,0.303
KCA201504200,2015-04-20,KCA,MIN,0,0,3.55,3.84,1e-06,662.9211681328137,KCA,MIN,0.4,0.2,0.333,0.289
BOS201504200,2015-04-20,BOS,BAL,1,0,5.61,3.34,1e-06,1e-06,BOS,BOS,0.6666666666666666,1.2,0.349,0.289
MIL201504200,2015-04-20,MIL,CIN,0,0,4.72,4.05,722.0054120555708,526.8349145670746,PIT,SLN,0.0,0.6666666666666666,0.31,0.303
DET201504200,2015-04-20,DET,NYA,0,0,5.05,4.73,1e-06,1620.843911772028,DET,TBA,1.4,0.1666666666666666,0.332,0.319
CHA201504200,2015-04-20,CHA,CLE,0,0,3.41,2.99,380.91207013286544,571.0232496384983,DET,MIN,0.6666666666666666,0.2,0.307,0.305
COL201504200,2015-04-20,COL,SDN,0,5,4.17,5.8,1336.5596902131042,1477.450780411816,LAN,CHN,0.0,1.0,0.352,0.295
SEA201504200,2015-04-20,SEA,HOU,0,1,5.12,1.99,1e-06,3039.1839825945185,SEA,HOU,0.4,0.3333333333333333,0.313,0.308
ANA201504200,2015-04-20,ANA,OAK,2,1,4.46,6.75,2169.9670210701,2158.345510444982,HOU,KCA,0.6666666666666666,0.6666666666666666,0.311,0.308
PIT201504200,2015-04-20,PIT,CHN,1,0,3.62,1.77,1e-06,660.0502267315369,PIT,CHN,1.0,0.3333333333333333,0.323,0.317
ANA201504210,2015-04-21,ANA,OAK,0,0,3.59,3.66,1e-06,1e-06,ANA,ANA,1.0,0.7142857142857143,0.311,0.308
SEA201504210,2015-04-21,SEA,HOU,1,0,2.08,3.89,1e-06,1e-06,SEA,SEA,0.3333333333333333,0.5,0.313,0.308
COL201504210,2015-04-21,COL,SDN,0,0,4.33,3.0,1e-06,1e-06,COL,COL,0.0,1.6666666666666667,0.352,0.295
MIL201504210,2015-04-21,MIL,CIN,0,0,3.69,6.46,1e-06,1e-06,MIL,MIL,0.0,0.5714285714285714,0.31,0.303
ARI201504210,2015-04-21,ARI,TEX,0,1,3.86,2.99,1050.993394248722,1793.290239503433,SFN,SEA,0.4,0.5,0.331,0.306
DET201504210,2015-04-21,DET,NYA,0,1,5.94,4.2,1e-06,1e-06,DET,DET,1.1666666666666667,0.1428571428571428,0.332,0.319
CHA201504210,2015-04-21,CHA,CLE,1,0,6.89,3.63,1e-06,1e-06,CHA,CHA,0.5,0.1666666666666666,0.307,0.305
KCA201504210,2015-04-21,KCA,MIN,0,0,,3.55,1e-06,1e-06,KCA,KCA,0.3333333333333333,0.1666666666666666,0.333,0.289
TOR201504210,2015-04-21,TOR,BAL,0,0,3.81,6.72,1e-06,691.6136251477402,TOR,BOS,0.4285714285714285,1.0,0.347,0.289
SFN201504210,2015-04-21,SFN,LAN,0,0,4.13,3.69,1e-06,559.4406195325591,SFN,LAN,0.5714285714285714,0.0,0.326,0.33
PHI201504210,2015-04-21,PHI,MIA,0,0,5.8,3.6,197.2342958595587,129.48897528262268,WAS,NYN,0.0,0.8571428571428571,0.304,0.308
WAS201504210,2015-04-21,WAS,SLN,0,0,4.6,2.95,1e-06,1142.2462660488457,WAS,SLN,1.1666666666666667,0.25,0.328,0.311
TBA201504210,2015-04-21,TBA,BOS,0,0,3.23,4.46,1e-06,1926.694381718032,TBA,BOS,0.4,0.2,0.312,0.302
PIT201504210,2015-04-21,PIT,CHN,1,1,2.23,3.07,1e-06,1e-06,PIT,PIT,1.0,0.25,0.323,0.317
NYN201504210,2015-04-21,NYN,ATL,0,0,4.13,5.4,1e-06,550.2922217550002,NYN,TOR,0.1428571428571428,2.2,0.303,0.312
KCA201504220,2015-04-22,KCA,MIN,0,3,5.95,4.26,1e-06,1e-06,KCA,KCA,0.2857142857142857,0.1428571428571428,0.333,0.289
