year,game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher,home_ERA,vis_ERA,date,home_travel,vis_travel,home_last_location,visiting_last_location,home_avg_prev,away_avg_prev,home_OBP,away_OBP
2018,ARI201803300,ARI,COL,5,0,ray-r002,senza001,3.93,4.38,2018-03-30,1e-06,1e-06,ARI,ARI,5.0,0.0,0.321,0.293
2018,TOR201803300,TOR,NYA,0,0,sanca006,tanam001,4.89,3.75,2018-03-30,1e-06,1e-06,TOR,TOR,0.0,0.0,0.313,0.315
2018,TEX201803300,TEX,HOU,0,0,fistd001,keucd001,4.5,3.74,2018-03-30,1e-06,1e-06,TEX,TEX,0.0,0.0,0.339,0.333
2018,MIA201803300,MIA,CHN,0,0,despo001,butle001,6.69,5.62,2018-03-30,1e-06,1e-06,MIA,MIA,0.0,0.0,0.303,0.328
2018,ATL201803300,ATL,PHI,0,0,carls002,hutcd001,2.86,6.75,2018-03-30,1e-06,1e-06,ATL,ATL,0.0,0.0,0.325,0.312
2018,OAK201803300,OAK,ANA,0,1,manas001,skagt001,3.59,4.02,2018-03-30,1e-06,1e-06,OAK,OAK,0.0,1.0,0.32,0.314
2018,SDN201803300,SDN,MIL,0,2,handb001,drako001,2.75,5.29,2018-03-30,1e-06,1e-06,SDN,SDN,0.0,2.0,0.303,0.322
2018,LAN201803300,LAN,SFN,0,0,jansk001,watst001,3.01,2.59,2018-03-30,1e-06,1e-06,LAN,LAN,0.0,0.0,0.317,0.292
2018,TBA201803300,TBA,BOS,0,0,roe-c001,pricd001,3.58,3.58,2018-03-30,1e-06,1e-06,TBA,TBA,0.0,0.0,0.341,0.331
2018,TEX201803310,TEX,HOU,0,0,moorm003,mccul002,6.79,3.86,2018-03-31,1e-06,1e-06,TEX,TEX,0.0,0.0,0.339,0.333
2018,TOR201803310,TOR,NYA,1,0,teper001,betad001,3.62,2.7,2018-03-31,1e-06,1e-06,TOR,TOR,0.0,0.0,0.313,0.315
2018,SDN201803310,SDN,MIL,0,1,perdl002,suteb001,7.05,4.44,2018-03-31,1e-06,1e-06,SDN,SDN,0.0,2.0,0.303,0.322
2018,CIN201803310,CIN,WAS,0,3,castl003,stras001,4.3,3.74,2018-03-31,1e-06,1e-06,CIN,CIN,0.0,3.0,0.337,0.323
2018,BAL201803310,BAL,MIN,0,1,casha001,gibsk002,5.29,3.62,2018-03-31,1e-06,1e-06,BAL,BAL,0.0,1.0,0.31,0.303
2018,ATL201803310,ATL,PHI,1,2,mccab001,velav001,4.92,,2018-03-31,1e-06,1e-06,ATL,ATL,0.0,0.0,0.325,0.312
2018,SEA201803310,SEA,CLE,0,4,paxtj001,carrc003,3.76,3.38,2018-03-31,1e-06,1e-06,SEA,SEA,0.0,4.0,0.301,0.317
2018,OAK201803310,OAK,ANA,0,1,mengd001,shoem001,4.05,4.94,2018-03-31,1e-06,1e-06,OAK,OAK,0.0,1.0,0.32,0.314
2018,TBA201803310,TBA,BOS,0,0,kitta001,porcr001,7.75,4.28,2018-03-31,1e-06,1e-06,TBA,TBA,0.0,0.0,0.341,0.331
2018,NYN201803310,NYN,SLN,2,0,degrj001,wachm001,1.7,3.2,2018-03-31,1e-06,1e-06,NYN,NYN,2.0,0.0,0.292,0.328
2018,MIA201803310,MIA,CHN,2,0,ziegb001,strop001,3.91,2.26,2018-03-31,1e-06,1e-06,MIA,MIA,0.0,0.0,0.303,0.328
2018,LAN201803310,LAN,SFN,2,0,maedk001,holld003,3.81,3.57,2018-03-31,1e-06,1e-06,LAN,LAN,0.0,0.0,0.317,0.292
2018,KCA201803310,KCA,CHA,2,1,maurb001,farqd001,7.76,5.63,2018-03-31,1e-06,1e-06,KCA,KCA,2.0,1.0,0.321,0.297
2018,ARI201803310,ARI,COL,0,0,salaf001,shawb001,4.5,5.93,2018-03-31,1e-06,1e-06,ARI,ARI,5.0,0.0,0.321,0.293
2018,TBA201804010,TBA,BOS,0,0,alvaj004,velah001,2.39,3.18,2018-04-01,1e-06,1e-06,TBA,TBA,0.0,0.0,0.341,0.331
2018,LAN201804010,LAN,SFN,0,0,hillr001,strac001,3.66,5.09,2018-04-01,1e-06,1e-06,LAN,LAN,1.0,0.0,0.317,0.292
2018,SEA201804010,SEA,CLE,0,0,leakm001,oterd001,4.36,5.22,2018-04-01,1e-06,1e-06,SEA,SEA,0.0,4.0,0.301,0.317
2018,CIN201804010,CIN,WAS,0,2,romas001,gonzg003,5.31,4.21,2018-04-01,1e-06,1e-06,CIN,CIN,0.0,3.0,0.337,0.323
2018,DET201804011,DET,PIT,0,1,fulmm001,willt002,4.69,3.11,2018-04-01,1e-06,1e-06,DET,DET,0.0,1.0,0.307,0.31
2018,DET201804012,DET,PIT,2,0,farmb001,kuhlc001,4.15,4.55,2018-04-01,1e-06,1e-06,DET,DET,0.0,1.0,0.307,0.31
2018,OAK201804010,OAK,ANA,0,0,gossd001,ohtas001,5.18,3.31,2018-04-01,1e-06,1e-06,OAK,OAK,0.0,1.0,0.32,0.314
2018,TOR201804010,TOR,NYA,0,0,clipt001,robed002,3.67,3.23,2018-04-01,1e-06,1e-06,TOR,TOR,0.5,0.0,0.313,0.315
2018,BAL201804010,BAL,MIN,0,4,gausk001,berrj001,3.92,3.84,2018-04-01,1e-06,1e-06,BAL,BAL,0.0,1.0,0.31,0.303
2018,MIA201804010,MIA,CHN,0,0,peted001,quinj001,7.16,4.03,2018-04-01,1e-06,1e-06,MIA,MIA,1.0,0.0,0.303,0.328
2018,TEX201804010,TEX,HOU,1,0,minom001,coleg001,4.18,2.88,2018-04-01,1e-06,1e-06,TEX,TEX,0.0,0.0,0.339,0.333
2018,NYN201804010,NYN,SLN,0,0,matzs001,weavl001,3.97,4.95,2018-04-01,1e-06,1e-06,NYN,NYN,2.0,0.0,0.292,0.328
2018,MIL201804020,MIL,SLN,0,0,daviz001,mikom001,4.77,2.83,2018-04-02,2790.856052257197,1181.7674026325851,SDN,NYN,0.0,0.0,0.323,0.328
2018,CIN201804020,CIN,CHN,0,0,mahlt001,chatt001,4.98,5.3,2018-04-02,1e-06,1534.6263099130672,CIN,MIA,0.0,0.0,0.337,0.328
2018,MIA201804020,MIA,BOS,0,0,richt001,johnb004,4.42,4.17,2018-04-02,1e-06,319.9354663545946,MIA,TBA,0.6666666666666666,0.0,0.303,0.331
2018,DET201804020,DET,KCA,0,0,lirif001,hammj002,4.58,6.02,2018-04-02,1e-06,1034.95696526315,DET,KCA,1.0,0.0,0.307,0.29
2018,TOR201804020,TOR,CHA,0,0,oh--s001,farqd001,,5.63,2018-04-02,1e-06,1362.7751943099456,TOR,KCA,0.3333333333333333,1.0,0.313,0.297
2018,HOU201804020,HOU,BAL,1,0,mortc002,tillc001,3.13,10.46,2018-04-02,368.5990374284446,2013.2384367541167,TEX,BAL,1.0,0.0,0.329,0.287
2018,PIT201804020,PIT,MIN,5,0,tailj001,lynnl001,3.2,4.77,2018-04-02,331.7516299667575,314.0609846627503,DET,BAL,5.0,2.5,0.325,0.303
2018,SDN201804020,SDN,COL,1,1,mitcb001,bettc001,5.42,5.01,2018-04-02,1e-06,481.0116368281714,SDN,ARI,0.0,0.0,0.303,0.293
2018,ANA201804020,ANA,CLE,0,0,ramij002,clevm001,9.45,3.02,2018-04-02,592.0808995913671,1575.2769725977569,OAK,SEA,0.0,2.0,0.313,0.317
2018,ATL201804020,ATL,WAS,0,2,newcs001,roart001,3.9,4.34,2018-04-02,1e-06,595.1171387463928,ATL,CIN,0.5,2.5,0.325,0.323
2018,OAK201804020,OAK,TEX,0,0,hatcc002,jepsk001,4.95,5.94,2018-04-02,1e-06,2350.550388842554,OAK,TEX,0.0,0.0,0.32,0.297
2018,ARI201804020,ARI,LAN,1,3,salaf001,fontw001,4.5,5.93,2018-04-02,1e-06,574.8341149449532,ARI,LAN,2.5,3.0,0.321,0.341
2018,ANA201804030,ANA,CLE,6,2,richg002,tomlj001,3.66,6.14,2018-04-03,1e-06,1e-06,ANA,ANA,0.0,1.3333333333333333,0.313,0.317
2018,SDN201804030,SDN,COL,0,0,rosst001,freek001,4.15,2.85,2018-04-03,1e-06,1e-06,SDN,SDN,0.3333333333333333,0.3333333333333333,0.303,0.293
2018,NYA201804030,NYA,TBA,0,0,kahnt001,pruia001,6.56,4.65,2018-04-03,550.2922207550002,1638.055681455271,TOR,TBA,0.0,0.0,0.342,0.327
2018,MIA201804030,MIA,BOS,0,1,guert001,hembh001,5.43,4.2,2018-04-03,1e-06,1e-06,MIA,MIA,0.5,0.0,0.303,0.331
2018,SFN201804030,SFN,SEA,0,4,blact002,gonzm005,4.25,4.0,2018-04-03,559.4406185325591,1092.0187750809353,LAN,SEA,0.0,4.0,0.307,0.326
2018,OAK201804030,OAK,TEX,0,0,gravk001,hamec001,7.6,3.78,2018-04-03,1e-06,1e-06,OAK,OAK,0.0,0.0,0.32,0.297
2018,MIL201804030,MIL,SLN,0,2,jennd003,leond003,3.22,4.5,2018-04-03,1e-06,1e-06,MIL,MIL,0.0,0.0,0.323,0.328
2018,TOR201804030,TOR,CHA,0,0,happj001,gonzm003,3.65,12.41,2018-04-03,1e-06,1e-06,TOR,TOR,0.25,0.5,0.313,0.297
2018,DET201804030,DET,KCA,0,0,boydm001,junij001,4.39,,2018-04-03,1e-06,1e-06,DET,DET,0.6666666666666666,0.0,0.307,0.29
2018,ATL201804030,ATL,WAS,4,3,carls002,colea002,2.86,6.14,2018-04-03,1e-06,1e-06,ATL,ATL,0.3333333333333333,2.3333333333333335,0.325,0.323
2018,HOU201804030,HOU,BAL,2,1,rondh001,araup001,3.2,7.71,2018-04-03,1e-06,1e-06,HOU,HOU,1.0,0.0,0.329,0.287
2018,ARI201804030,ARI,LAN,0,0,godlz001,kersc001,4.74,2.73,2018-04-03,1e-06,1e-06,ARI,ARI,2.0,3.0,0.321,0.341
2018,NYN201804030,NYN,PHI,0,0,blevj001,liveb001,4.85,5.64,2018-04-03,1e-06,1200.4511574455876,NYN,ATL,1.0,1.0,0.292,0.312
2018,TOR201804040,TOR,CHA,0,0,teper001,jonen001,3.62,3.0,2018-04-04,1e-06,1e-06,TOR,TOR,0.2,0.3333333333333333,0.313,0.297
2018,PIT201804040,PIT,MIN,2,0,novai001,roget001,4.19,2.63,2018-04-04,1e-06,1e-06,PIT,PIT,5.0,1.6666666666666667,0.325,0.303
2018,NYA201804040,NYA,TBA,2,1,sevel001,snelb001,3.39,1.89,2018-04-04,1e-06,1e-06,NYA,NYA,0.0,0.0,0.342,0.327
2018,NYN201804040,NYN,PHI,2,0,gselr001,hutcd001,4.28,6.75,2018-04-04,1e-06,1e-06,NYN,NYN,0.6666666666666666,0.6666666666666666,0.292,0.312
2018,SFN201804040,SFN,SEA,3,0,cuetj001,hernf002,3.23,5.55,2018-04-04,1e-06,1e-06,SFN,SFN,0.0,4.0,0.307,0.326
2018,ANA201804040,ANA,CLE,0,1,ramin002,mcalz001,4.54,6.2,2018-04-04,1e-06,1e-06,ANA,ANA,3.0,1.5,0.313,0.317
2018,OAK201804040,OAK,TEX,0,0,manas001,fistd001,3.59,4.5,2018-04-04,1e-06,1e-06,OAK,OAK,0.0,0.0,0.32,0.297
2018,HOU201804040,HOU,BAL,0,1,peacb001,castm002,3.46,3.96,2018-04-04,1e-06,1e-06,HOU,HOU,1.5,0.5,0.329,0.287
2018,ATL201804040,ATL,WAS,4,0,foltm001,schem001,2.85,2.53,2018-04-04,1e-06,1e-06,ATL,ATL,1.25,2.5,0.325,0.323
2018,ARI201804040,ARI,LAN,1,0,corbp001,wooda002,3.15,3.68,2018-04-04,1e-06,1e-06,ARI,ARI,1.5,1.5,0.321,0.341
2018,SDN201804040,SDN,COL,0,3,richc002,grayj003,5.33,5.12,2018-04-04,1e-06,1e-06,SDN,SDN,0.25,0.25,0.303,0.293
2018,MIL201804040,MIL,SLN,0,1,chacj001,martc006,3.5,3.11,2018-04-04,1e-06,1e-06,MIL,MIL,0.0,0.5,0.323,0.328
2018,WAS201804050,WAS,NYN,1,0,stras001,degrj001,3.74,1.7,2018-04-05,874.0887975860761,326.3648031771951,ATL,NYN,1.0,0.0,0.346,0.331
2018,BOS201804050,BOS,TBA,0,0,poynb001,kitta001,3.22,7.75,2018-04-05,2024.195611491924,306.20376572864393,MIA,NYA,0.0,0.5,0.345,0.327
2018,SLN201804050,SLN,ARI,0,0,waina001,ray-r002,4.46,3.93,2018-04-05,526.8349135670746,2043.8904547118848,MIL,ARI,0.0,0.0,0.314,0.298
2018,OAK201804050,OAK,TEX,0,0,mengd001,perem004,4.05,6.22,2018-04-05,1e-06,1e-06,OAK,OAK,0.0,0.0,0.32,0.297
2018,NYA201804050,NYA,BAL,0,0,tanam001,casha001,3.75,5.29,2018-04-05,1e-06,2282.180746677387,NYA,HOU,1.0,0.6666666666666666,0.342,0.287
2018,MIL201804050,MIL,CHN,0,0,suteb001,lestj001,4.44,3.32,2018-04-05,1e-06,525.1892228126902,MIL,CIN,0.0,0.0,0.323,0.328
2018,SDN201804050,SDN,COL,0,0,handb001,ottaa001,2.75,2.43,2018-04-05,1e-06,1e-06,SDN,SDN,0.2,0.8,0.303,0.293
2018,PIT201804050,PIT,CIN,0,0,braus002,bailh001,4.61,6.09,2018-04-05,1e-06,415.25842834625814,PIT,CIN,3.5,0.0,0.325,0.318
2018,PHI201804050,PHI,MIA,2,0,piven001,smitc006,4.77,4.19,2018-04-05,129.48897428262268,1644.1190974600377,NYN,MIA,2.0,0.0,0.316,0.302
2018,CHA201804050,CHA,DET,2,0,infag001,jimej003,8.0,4.31,2018-04-05,700.98343721047,380.91206913286544,TOR,DET,2.0,0.0,0.307,0.294
2018,MIN201804050,MIN,SEA,0,2,dukez001,altad001,4.15,2.61,2018-04-05,1195.8388604672978,2544.0354072771493,PIT,SFN,0.0,2.0,0.334,0.326
2018,MIL201804060,MIL,CHN,0,2,albem001,montm002,7.34,3.99,2018-04-06,1e-06,1e-06,MIL,MIL,0.0,0.0,0.323,0.328
2018,TEX201804060,TEX,TOR,0,0,moorm003,estrm001,6.79,5.64,2018-04-06,2350.550388842554,1953.6900961659155,OAK,TOR,0.3333333333333333,0.0,0.339,0.31
2018,ANA201804060,ANA,OAK,0,1,johnj010,treib001,3.84,0.78,2018-04-06,1e-06,592.0808995913671,ANA,OAK,2.0,1.0,0.313,0.33
2018,NYA201804060,NYA,BAL,1,1,holdj002,araup001,3.14,7.71,2018-04-06,1e-06,1e-06,NYA,NYA,0.6666666666666666,0.5,0.342,0.287
2018,CLE201804060,CLE,KCA,3,2,carrc003,duffd001,3.38,4.88,2018-04-06,3271.7957300678777,145.52553401827433,ANA,DET,3.0,0.0,0.343,0.29
2018,PIT201804060,PIT,CIN,0,0,willt002,castl003,3.11,4.3,2018-04-06,1e-06,1e-06,PIT,PIT,2.3333333333333335,0.0,0.325,0.318
2018,COL201804060,COL,ATL,1,4,marqg001,mccab001,3.77,4.92,2018-04-06,1340.79250826624,1946.7466706258367,SDN,ATL,1.0,4.0,0.348,0.319
2018,HOU201804060,HOU,SDN,0,1,mccul002,perdl002,3.86,7.05,2018-04-06,1e-06,2092.6752392027233,HOU,SDN,1.0,1.0,0.329,0.292
2018,NYA201804070,NYA,BAL,0,0,grays001,tillc001,4.9,10.46,2018-04-07,1e-06,1e-06,NYA,NYA,0.75,0.6,0.342,0.287
2018,ANA201804070,ANA,OAK,0,0,ramij002,triga001,9.45,5.23,2018-04-07,1e-06,1e-06,ANA,ANA,1.5,1.0,0.313,0.33
2018,COL201804070,COL,ATL,0,0,ottaa001,vizca001,2.43,2.11,2018-04-07,1e-06,1e-06,COL,COL,1.0,4.0,0.348,0.319
2018,SFN201804070,SFN,LAN,1,0,gomer002,fontw001,7.71,5.93,2018-04-07,1e-06,1050.9933932487218,SFN,ARI,1.5,1.0,0.307,0.341
2018,TEX201804070,TEX,TOR,0,0,minom001,strom001,4.18,5.54,2018-04-07,1e-06,1e-06,TEX,TEX,0.25,0.0,0.339,0.31
2018,MIL201804070,MIL,CHN,0,0,barnj002,strop001,3.33,2.26,2018-04-07,1e-06,1e-06,MIL,MIL,0.0,0.3333333333333333,0.323,0.328
2018,SLN201804070,SLN,ARI,1,1,wachm001,greiz001,3.2,3.21,2018-04-07,1e-06,1e-06,SLN,SLN,0.0,0.0,0.314,0.298
2018,WAS201804070,WAS,NYN,0,0,kintb001,roblh001,4.6,3.7,2018-04-07,1e-06,1e-06,WAS,WAS,1.0,0.0,0.346,0.331
2018,PIT201804070,PIT,CIN,2,0,kontg001,peraw002,4.39,5.36,2018-04-07,1e-06,1e-06,PIT,PIT,1.75,0.0,0.325,0.318
2018,MIN201804070,MIN,SEA,0,0,berrj001,leakm001,3.84,4.36,2018-04-07,1e-06,1e-06,MIN,MIN,0.0,2.0,0.334,0.326
2018,BOS201804070,BOS,TBA,4,2,porcr001,farij001,4.28,5.4,2018-04-07,1e-06,1e-06,BOS,BOS,0.0,0.3333333333333333,0.345,0.327
2018,CHA201804070,CHA,DET,0,0,gioll001,fulmm001,6.13,4.69,2018-04-07,1e-06,1e-06,CHA,CHA,2.0,0.0,0.307,0.294
2018,PHI201804070,PHI,MIA,5,1,velav001,peted001,,7.16,2018-04-07,1e-06,1e-06,PHI,PHI,2.0,0.0,0.316,0.302
2018,CLE201804070,CLE,KCA,0,0,bauet001,kenni001,2.21,4.66,2018-04-07,1e-06,1e-06,CLE,CLE,3.0,0.6666666666666666,0.343,0.29
2018,HOU201804070,HOU,SDN,0,0,devec001,erlir001,4.18,4.21,2018-04-07,1e-06,1e-06,HOU,HOU,0.75,1.0,0.329,0.292
2018,COL201804080,COL,ATL,0,0,freek001,newcs001,2.85,3.9,2018-04-08,1e-06,1e-06,COL,COL,0.5,2.0,0.348,0.319
2018,MIL201804080,MIL,CHN,0,0,andec001,quinj001,3.93,4.03,2018-04-08,1e-06,1e-06,MIL,MIL,0.0,0.2857142857142857,0.323,0.328
2018,NYA201804080,NYA,BAL,5,0,warra001,bleir001,3.14,1.93,2018-04-08,1e-06,1e-06,NYA,NYA,0.6,0.5,0.342,0.287
2018,PIT201804080,PIT,CIN,0,0,tailj001,mahlt001,3.2,4.98,2018-04-08,1e-06,1e-06,PIT,PIT,1.8,0.0,0.325,0.318
2018,SFN201804080,SFN,LAN,0,0,johnp001,fielj002,5.56,2.2,2018-04-08,1e-06,1e-06,SFN,SFN,1.3333333333333333,0.75,0.307,0.341
2018,HOU201804080,HOU,SDN,0,0,mortc002,rosst001,3.13,4.15,2018-04-08,1e-06,1e-06,HOU,HOU,0.6,0.5,0.329,0.292
2018,TEX201804080,TEX,TOR,1,4,hamec001,garcj004,3.78,5.82,2018-04-08,1e-06,1e-06,TEX,TEX,0.2,0.0,0.339,0.31
2018,WAS201804080,WAS,NYN,2,0,kintb001,lugos001,4.6,2.66,2018-04-08,1e-06,1e-06,WAS,WAS,0.5,0.0,0.346,0.331
2018,SLN201804080,SLN,ARI,0,0,leond003,hiray001,4.5,2.44,2018-04-08,1e-06,1e-06,SLN,SLN,0.5,0.5,0.314,0.298
2018,BOS201804080,BOS,TBA,1,0,smitc004,coloa001,3.77,3.04,2018-04-08,1e-06,1e-06,BOS,BOS,2.0,0.75,0.345,0.327
2018,CHA201804080,CHA,DET,0,1,loper003,fierm001,3.91,3.56,2018-04-08,1e-06,1e-06,CHA,CHA,1.0,0.0,0.307,0.294
2018,PHI201804080,PHI,MIA,2,3,garcl005,despo001,6.07,6.69,2018-04-08,1e-06,1e-06,PHI,PHI,3.5,0.5,0.316,0.302
2018,ANA201804080,ANA,OAK,2,0,ohtas001,gravk001,3.31,7.6,2018-04-08,1e-06,1e-06,ANA,ANA,1.2,0.5,0.313,0.33
2018,CLE201804080,CLE,KCA,0,0,allec002,maurb001,4.7,7.76,2018-04-08,1e-06,1e-06,CLE,CLE,1.5,0.5,0.343,0.29
2018,WAS201804090,WAS,ATL,2,0,schem001,tehej001,2.53,3.94,2018-04-09,1e-06,2397.8679060622885,WAS,COL,1.0,1.3333333333333333,0.346,0.319
2018,MIA201804090,MIA,NYN,0,0,urenj001,syndn001,3.98,3.03,2018-04-09,1644.1190974600377,1489.628640346009,PHI,WAS,0.4,0.0,0.303,0.331
2018,CHA201804090,CHA,TBA,1,1,gonzm003,archc001,12.41,4.31,2018-04-09,1e-06,1365.5064961534736,CHA,BOS,0.6666666666666666,0.6,0.307,0.327
2018,TEX201804090,TEX,ANA,0,1,fistd001,alvaj003,4.5,2.71,2018-04-09,1e-06,1938.775198718107,TEX,ANA,0.3333333333333333,0.6666666666666666,0.339,0.314
2018,BAL201804090,BAL,TOR,0,0,bundd001,happj001,5.45,3.65,2018-04-09,272.81937703481174,1968.769094444395,NYA,TEX,0.0,1.3333333333333333,0.31,0.31
2018,SLN201804090,SLN,MIL,0,0,hollg001,albem001,4.66,7.34,2018-04-09,1e-06,526.8349135670746,SLN,MIL,0.3333333333333333,1.5,0.314,0.322
2018,MIN201804090,MIN,HOU,0,0,roget001,verlj001,2.63,2.52,2018-04-09,1e-06,1702.405630573693,MIN,HOU,0.0,0.0,0.334,0.333
2018,KCA201804090,KCA,SEA,3,0,junij001,gonzm005,,4.0,2018-04-09,1123.523030808302,662.9211671328137,CLE,MIN,2.0,1.5,0.321,0.326
2018,SFN201804090,SFN,ARI,0,2,holld003,godlz001,3.57,4.74,2018-04-09,1e-06,2802.2400835274957,SFN,SLN,1.0,0.3333333333333333,0.307,0.298
2018,COL201804090,COL,SDN,0,0,grayj003,richc002,5.12,5.33,2018-04-09,1e-06,1412.379088095518,COL,HOU,0.3333333333333333,0.3333333333333333,0.348,0.292
2018,CLE201804090,CLE,DET,0,0,klubc001,lirif001,2.89,4.58,2018-04-09,1e-06,494.38381864269326,CLE,CHA,1.0,0.3333333333333333,0.343,0.294
2018,PHI201804090,PHI,CIN,3,1,garcl005,quack001,6.07,11.0,2018-04-09,1e-06,412.2899891216241,PHI,PIT,3.0,0.0,0.316,0.318
2018,CHA201804100,CHA,TBA,0,0,fulmc001,snelb001,8.07,1.89,2018-04-10,1e-06,1e-06,CHA,CHA,0.75,0.6666666666666666,0.307,0.327
2018,COL201804100,COL,SDN,3,0,shawb001,luccj001,5.93,4.08,2018-04-10,1e-06,1e-06,COL,COL,0.25,0.25,0.348,0.292
2018,CHN201804100,CHN,PIT,1,0,chatt001,novai001,5.3,4.19,2018-04-10,132.54357694550745,660.0502257315369,MIL,PIT,1.0,0.5,0.337,0.31
2018,MIN201804100,MIN,HOU,2,0,odorj001,keucd001,4.49,3.74,2018-04-10,1e-06,1e-06,MIN,MIN,0.0,0.0,0.334,0.333
2018,SFN201804100,SFN,ARI,0,2,strih001,delaj001,3.97,3.38,2018-04-10,1e-06,1e-06,SFN,SFN,0.8,0.75,0.307,0.298
2018,KCA201804100,KCA,SEA,0,1,skoge001,hernf002,5.14,5.55,2018-04-10,1e-06,1e-06,KCA,KCA,2.5,1.2,0.321,0.326
2018,MIA201804100,MIA,NYN,0,1,ziegb001,roblh001,3.91,3.7,2018-04-10,1e-06,1e-06,MIA,MIA,0.3333333333333333,0.0,0.303,0.331
2018,LAN201804100,LAN,OAK,2,0,ryu-h001,manas001,1.97,3.59,2018-04-10,559.4406185325591,40.86770747173621,SFN,ANA,0.6666666666666666,0.3333333333333333,0.317,0.33
2018,TEX201804100,TEX,ANA,0,3,perem004,skagt001,6.22,4.02,2018-04-10,1e-06,1e-06,TEX,TEX,0.2857142857142857,0.75,0.339,0.314
2018,SLN201804100,SLN,MIL,0,1,leond003,hoovj002,4.5,20.25,2018-04-10,1e-06,1e-06,SLN,SLN,0.25,1.0,0.314,0.322
2018,WAS201804100,WAS,ATL,2,0,stras001,foltm001,3.74,2.85,2018-04-10,1e-06,1e-06,WAS,WAS,1.25,1.0,0.346,0.319
2018,BAL201804100,BAL,TOR,0,0,odayd001,sanca006,3.6,4.89,2018-04-10,1e-06,1e-06,BAL,BAL,0.0,1.0,0.31,0.31
2018,PHI201804100,PHI,CIN,0,0,nolaa001,hughj001,2.37,1.94,2018-04-10,1e-06,1e-06,PHI,PHI,3.0,0.2,0.316,0.318
2018,BOS201804100,BOS,NYA,1,0,salec001,sevel001,2.11,3.39,2018-04-10,1e-06,306.20376572864393,BOS,NYA,1.6666666666666667,0.0,0.345,0.315
2018,CLE201804100,CLE,DET,1,0,milla002,wilsa001,4.24,3.36,2018-04-10,1e-06,1e-06,CLE,CLE,0.75,0.25,0.343,0.294
2018,KCA201804110,KCA,SEA,0,2,grimj002,vincn001,10.38,3.99,2018-04-11,1e-06,1e-06,KCA,KCA,1.6666666666666667,1.1666666666666667,0.321,0.326
2018,CLE201804110,CLE,DET,0,0,carrc003,norrd002,3.38,5.68,2018-04-11,1e-06,1e-06,CLE,CLE,0.8,0.2,0.343,0.294
2018,TEX201804110,TEX,ANA,0,0,moorm003,barrj003,6.79,3.41,2018-04-11,1e-06,1e-06,TEX,TEX,0.25,1.2,0.339,0.314
2018,COL201804110,COL,SDN,0,0,senza001,baumb001,4.38,27.0,2018-04-11,1e-06,1e-06,COL,COL,0.8,0.2,0.348,0.292
2018,SFN201804110,SFN,ARI,0,0,suara002,salaf001,4.49,4.5,2018-04-11,1e-06,1e-06,SFN,SFN,0.6666666666666666,1.0,0.307,0.298
2018,BOS201804110,BOS,NYA,1,4,pricd001,tanam001,3.58,3.75,2018-04-11,1e-06,1e-06,BOS,BOS,1.5,0.0,0.345,0.315
2018,LAN201804110,LAN,OAK,1,2,wooda002,mengd001,3.68,4.05,2018-04-11,1e-06,1e-06,LAN,LAN,1.0,0.25,0.317,0.33
2018,WAS201804110,WAS,ATL,0,1,madsr001,carls002,5.47,2.86,2018-04-11,1e-06,1e-06,WAS,WAS,1.4,0.8,0.346,0.319
2018,MIA201804110,MIA,NYN,1,0,ograc001,wheez001,6.43,3.31,2018-04-11,1e-06,1e-06,MIA,MIA,0.2857142857142857,0.2,0.303,0.331
2018,CHN201804110,CHN,PIT,0,0,duenb001,glast001,7.65,4.27,2018-04-11,1e-06,1e-06,CHN,CHN,1.0,0.3333333333333333,0.337,0.31
2018,SLN201804110,SLN,MIL,0,0,waina001,guerj003,4.46,4.09,2018-04-11,1e-06,1e-06,SLN,SLN,0.2,1.0,0.314,0.322
2018,CHA201804110,CHA,TBA,0,0,rondb001,pruia001,8.49,4.65,2018-04-11,1e-06,1e-06,CHA,CHA,0.6,0.5714285714285714,0.307,0.327
2018,BAL201804110,BAL,TOR,0,1,gausk001,estrm001,3.92,5.64,2018-04-11,1e-06,1e-06,BAL,BAL,0.0,0.8,0.31,0.31
2018,MIN201804110,MIN,HOU,0,1,rodnf001,peacb001,3.36,3.46,2018-04-11,1e-06,1e-06,MIN,MIN,0.5,0.0,0.334,0.333
2018,PHI201804110,PHI,CIN,0,0,riosy001,brica001,6.75,5.79,2018-04-11,1e-06,1e-06,PHI,PHI,2.4,0.1666666666666666,0.316,0.318
2018,MIN201804120,MIN,CHA,0,0,berrj001,gioll001,3.84,6.13,2018-04-12,1e-06,571.0232486384983,MIN,CHA,0.4,0.25,0.334,0.297
2018,WAS201804120,WAS,COL,0,2,gonzg003,bettc001,4.21,5.01,2018-04-12,1e-06,2397.8679060622885,WAS,COL,1.1666666666666667,0.6666666666666666,0.346,0.293
2018,KCA201804120,KCA,ANA,0,1,kenni001,tropn001,4.66,4.74,2018-04-12,1e-06,738.3603198647533,KCA,TEX,1.25,1.0,0.321,0.314
2018,CIN201804120,CIN,SLN,2,2,brica001,wachm001,5.79,3.2,2018-04-12,807.0437316700402,494.9532543693752,PHI,SLN,0.0,0.6,0.337,0.328
2018,SDN201804120,SDN,SFN,0,3,mitcb001,strac001,5.42,5.09,2018-04-12,1340.79250826624,738.1265107326025,COL,SFN,0.1666666666666666,0.0,0.303,0.292
