year,game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher,home_ERA,vis_ERA,date,home_travel,vis_travel,home_last_location,visiting_last_location,home_avg_prev,away_avg_prev,home_OBP,away_OBP
2017,LAN201704050,LAN,SDN,2,0,hillr001,cahit001,3.32,4.93,2017-04-05,1e-06,1e-06,LAN,LAN,0.0,2.0,0.334,0.293
2017,TBA201704050,TBA,NYA,1,0,cobba001,pinem001,3.66,4.39,2017-04-05,1e-06,1e-06,TBA,TBA,0.0,0.0,0.322,0.327
2017,CIN201704050,CIN,PHI,0,0,finnb001,eickj001,4.15,4.71,2017-04-05,1e-06,1e-06,CIN,CIN,0.0,0.0,0.335,0.307
2017,NYN201704050,NYN,ATL,0,0,montr004,johnj010,5.52,5.56,2017-04-05,1e-06,1e-06,NYN,NYN,0.0,0.0,0.31,0.327
2017,BAL201704050,BAL,TOR,0,0,bundd001,happj001,4.24,3.53,2017-04-05,1e-06,1e-06,BAL,BAL,0.0,0.0,0.323,0.311
2017,WAS201704050,WAS,MIA,0,2,roart001,strad003,4.67,4.26,2017-04-05,1e-06,1e-06,WAS,WAS,0.0,2.0,0.352,0.33
2017,TEX201704050,TEX,CLE,2,0,dysos001,armss001,6.09,4.38,2017-04-05,1e-06,1e-06,TEX,TEX,0.0,1.0,0.347,0.333
2017,HOU201704050,HOU,SEA,0,0,peacb001,dejoc001,3.0,6.35,2017-04-05,1e-06,1e-06,HOU,HOU,0.0,0.0,0.342,0.317
2017,BOS201704050,BOS,PIT,0,0,kellj001,basta001,2.79,15.0,2017-04-05,1e-06,1e-06,BOS,BOS,0.0,0.0,0.341,0.311
2017,ARI201704050,ARI,SFN,0,0,walkt004,moorm003,3.49,5.52,2017-04-05,1e-06,1e-06,ARI,ARI,0.0,0.0,0.35,0.309
2017,NYN201704060,NYN,ATL,0,0,harvm001,garcj004,6.7,4.41,2017-04-06,1e-06,1e-06,NYN,NYN,0.0,0.0,0.31,0.327
2017,LAN201704060,LAN,SDN,0,0,mccab001,weavj003,3.98,7.44,2017-04-06,1e-06,1e-06,LAN,LAN,1.0,1.0,0.334,0.293
2017,HOU201704060,HOU,SEA,1,0,gilek001,altad001,2.3,4.24,2017-04-06,1e-06,1e-06,HOU,HOU,0.0,0.0,0.342,0.317
2017,MIN201704060,MIN,KCA,0,0,roget001,minom001,3.07,2.55,2017-04-06,1e-06,1e-06,MIN,MIN,0.0,0.0,0.347,0.308
2017,CIN201704060,CIN,PHI,0,1,reedc002,morga001,5.09,4.12,2017-04-06,1e-06,1e-06,CIN,CIN,0.0,0.0,0.335,0.307
2017,MIL201704060,MIL,COL,0,0,felin001,dunnm002,5.48,4.47,2017-04-06,1e-06,1e-06,MIL,MIL,0.0,0.0,0.318,0.313
2017,CHA201704060,CHA,DET,0,0,shiej002,boydm001,5.23,5.27,2017-04-06,1e-06,1e-06,CHA,CHA,0.0,0.0,0.315,0.306
2017,TBA201704060,TBA,TOR,0,0,snelb001,strom001,4.04,3.09,2017-04-06,1e-06,1393.7772057986983,TBA,BAL,0.5,0.0,0.322,0.311
2017,SLN201704060,SLN,CHN,3,0,cecib001,lackj001,3.88,4.59,2017-04-06,1e-06,1e-06,SLN,SLN,0.0,0.0,0.339,0.324
2017,WAS201704060,WAS,MIA,1,0,blanj001,pheld001,5.68,3.4,2017-04-06,1e-06,1e-06,WAS,WAS,0.0,2.0,0.352,0.33
2017,ARI201704060,ARI,SFN,0,0,delaj001,samaj001,4.21,4.42,2017-04-06,1e-06,1e-06,ARI,ARI,0.0,0.0,0.35,0.309
2017,OAK201704060,OAK,ANA,0,0,triga001,skagt001,4.27,4.55,2017-04-06,1e-06,1e-06,OAK,OAK,0.5,0.0,0.327,0.312
2017,MIL201704070,MIL,CHN,0,0,hughj001,montm002,3.02,3.38,2017-04-07,1e-06,526.8349135670746,MIL,SLN,0.0,0.0,0.318,0.324
2017,ANA201704070,ANA,SEA,1,0,chavj001,gally001,5.35,5.72,2017-04-07,592.0808995913671,2169.9670200701003,OAK,HOU,1.0,0.0,0.318,0.317
2017,SDN201704070,SDN,SFN,1,1,torrj001,kontg001,4.21,3.39,2017-04-07,179.52869861196945,481.0116368281714,LAN,ARI,1.0,0.0,0.306,0.309
2017,TBA201704070,TBA,TOR,5,2,cedex001,howej003,12.0,7.36,2017-04-07,1e-06,1e-06,TBA,TBA,0.3333333333333333,0.0,0.322,0.311
2017,DET201704070,DET,BOS,1,0,rodrf003,hembh001,7.82,3.63,2017-04-07,380.91206913286544,984.732038314543,CHA,BOS,1.0,0.0,0.341,0.318
2017,COL201704070,COL,LAN,1,0,freek001,ryu-h001,4.1,3.77,2017-04-07,1465.025230667119,1336.559689213104,MIL,LAN,1.0,0.0,0.364,0.336
2017,PHI201704070,PHI,WAS,0,2,velav001,schem001,,2.51,2017-04-07,807.0437316700402,197.2342948595587,CIN,WAS,0.0,2.0,0.322,0.311
2017,ARI201704070,ARI,CLE,0,1,mills001,tomlj001,4.09,4.98,2017-04-07,1e-06,1401.8549260863758,ARI,TEX,0.0,0.5,0.35,0.333
2017,HOU201704070,HOU,KCA,0,0,fierm001,vargj001,5.22,4.16,2017-04-07,1e-06,1702.405630573693,HOU,MIN,0.3333333333333333,0.0,0.342,0.308
2017,PIT201704070,PIT,ATL,0,0,novai001,foltm001,4.14,4.79,2017-04-07,773.5078072361433,505.04779023783345,BOS,NYN,0.0,0.0,0.325,0.327
2017,TEX201704070,TEX,OAK,3,0,claua001,alcar001,2.5,7.13,2017-04-07,1e-06,2350.550388842554,TEX,OAK,1.0,0.0,0.347,0.312
2017,NYN201704070,NYN,MIA,1,0,wheez001,chenw001,5.21,3.82,2017-04-07,1e-06,326.3648031771951,NYN,WAS,0.0,1.0,0.31,0.33
2017,BAL201704070,BAL,NYA,1,1,hartd002,clipt001,3.71,4.77,2017-04-07,1e-06,1393.7772057986983,BAL,TBA,0.0,0.0,0.323,0.327
2017,SLN201704070,SLN,CIN,0,0,leakm001,garra001,3.92,7.39,2017-04-07,1e-06,494.9532543693752,SLN,CIN,1.5,0.0,0.339,0.323
2017,CHA201704070,CHA,MIN,1,0,holld003,hughp001,6.2,5.87,2017-04-07,1e-06,571.0232486384983,CHA,MIN,0.0,0.0,0.315,0.322
2017,COL201704080,COL,LAN,1,0,dunnm002,kersc001,4.47,2.31,2017-04-08,1e-06,1e-06,COL,COL,1.0,0.0,0.364,0.336
2017,TEX201704080,TEX,OAK,0,0,darvy001,gravk001,3.86,4.19,2017-04-08,1e-06,1e-06,TEX,TEX,1.6666666666666667,0.0,0.347,0.312
2017,HOU201704080,HOU,KCA,0,0,gregl001,duffd001,4.57,3.81,2017-04-08,1e-06,1e-06,HOU,HOU,0.25,0.0,0.342,0.308
2017,DET201704080,DET,BOS,0,0,zimmj003,rodre004,6.08,4.19,2017-04-08,1e-06,1e-06,DET,DET,1.0,0.0,0.341,0.318
2017,ANA201704080,ANA,SEA,0,2,ramij002,scrie001,4.15,11.05,2017-04-08,1e-06,1e-06,ANA,ANA,1.0,0.0,0.318,0.317
2017,ARI201704080,ARI,CLE,0,0,greiz001,bauet001,3.2,4.19,2017-04-08,1e-06,1e-06,ARI,ARI,0.0,0.6666666666666666,0.35,0.333
2017,PHI201704080,PHI,WAS,12,0,nolaa001,guthj001,3.54,135.0,2017-04-08,1e-06,1e-06,PHI,PHI,0.0,2.0,0.322,0.311
2017,SLN201704080,SLN,CIN,2,0,wachm001,arrob001,4.13,7.35,2017-04-08,1e-06,1e-06,SLN,SLN,1.0,0.0,0.339,0.323
2017,SDN201704080,SDN,SFN,1,0,chacj001,bumgm001,3.89,3.32,2017-04-08,1e-06,1e-06,SDN,SDN,1.0,0.25,0.306,0.309
2017,TBA201704080,TBA,TOR,0,0,ramie004,lawrc001,4.39,6.34,2017-04-08,1e-06,1e-06,TBA,TBA,1.5,0.6666666666666666,0.322,0.311
2017,BAL201704080,BAL,NYA,0,0,givem001,betad001,2.75,2.87,2017-04-08,1e-06,1e-06,BAL,BAL,0.5,0.3333333333333333,0.323,0.327
2017,CHA201704080,CHA,MIN,1,0,gonzm003,mejia001,4.62,4.5,2017-04-08,1e-06,1e-06,CHA,CHA,0.5,0.0,0.315,0.322
2017,MIL201704080,MIL,CHN,2,0,marij001,hendk001,3.7,3.03,2017-04-08,1e-06,1e-06,MIL,MIL,0.0,0.0,0.318,0.324
2017,PIT201704080,PIT,ATL,0,0,kuhlc001,dickr001,4.35,4.26,2017-04-08,1e-06,1e-06,PIT,PIT,0.0,0.0,0.325,0.327
2017,NYN201704080,NYN,MIA,0,1,gselr001,conla001,5.19,6.14,2017-04-08,1e-06,1e-06,NYN,NYN,0.3333333333333333,0.6666666666666666,0.31,0.33
2017,CHA201704090,CHA,MIN,0,0,quinj001,sante001,4.15,3.28,2017-04-09,1e-06,1e-06,CHA,CHA,0.6666666666666666,0.0,0.315,0.322
2017,SLN201704090,SLN,CIN,0,0,martc006,felds001,3.64,4.77,2017-04-09,1e-06,1e-06,SLN,SLN,1.25,0.0,0.339,0.323
2017,PHI201704090,PHI,WAS,0,0,gomej002,glovk001,7.25,5.12,2017-04-09,1e-06,1e-06,PHI,PHI,6.0,1.0,0.322,0.311
2017,MIL201704090,MIL,CHN,0,4,daviz001,arrij001,3.9,3.53,2017-04-09,1e-06,1e-06,MIL,MIL,0.4,0.0,0.318,0.324
2017,HOU201704090,HOU,KCA,1,0,devec001,stram001,2.68,5.45,2017-04-09,1e-06,1e-06,HOU,HOU,0.2,0.0,0.342,0.308
2017,SDN201704090,SDN,SFN,0,0,richc002,cuetj001,4.79,4.52,2017-04-09,1e-06,1e-06,SDN,SDN,1.0,0.2,0.306,0.309
2017,TEX201704090,TEX,OAK,0,0,perem004,manas001,4.82,4.37,2017-04-09,1e-06,1e-06,TEX,TEX,1.25,0.0,0.347,0.312
2017,ANA201704090,ANA,SEA,0,1,baila001,diaze006,0.0,3.27,2017-04-09,1e-06,1e-06,ANA,ANA,0.5,0.4,0.318,0.317
2017,DET201704090,DET,BOS,1,0,rondb001,barnm001,10.91,3.88,2017-04-09,1e-06,1e-06,DET,DET,0.5,0.0,0.341,0.318
2017,NYN201704090,NYN,MIA,2,0,syndn001,volqe001,2.97,4.19,2017-04-09,1e-06,1e-06,NYN,NYN,0.25,0.75,0.31,0.33
2017,BAL201704090,BAL,NYA,0,0,odayd001,betad001,3.43,2.87,2017-04-09,1e-06,1e-06,BAL,BAL,0.3333333333333333,0.25,0.323,0.327
2017,COL201704090,COL,LAN,0,2,andet002,maedk001,4.81,4.22,2017-04-09,1e-06,1e-06,COL,COL,1.0,0.0,0.364,0.336
2017,TBA201704090,TBA,TOR,0,2,odorj001,estrm001,4.14,4.98,2017-04-09,1e-06,1e-06,TBA,TBA,1.2,0.5,0.322,0.311
2017,ARI201704090,ARI,CLE,0,0,corbp001,klubc001,4.03,2.25,2017-04-09,1e-06,1e-06,ARI,ARI,0.0,0.5,0.35,0.333
2017,PIT201704090,PIT,ATL,0,2,rivef001,ramij004,,,2017-04-09,1e-06,1e-06,PIT,PIT,0.0,0.0,0.325,0.327
2017,PHI201704100,PHI,NYN,2,0,ramoe002,blevj001,4.21,2.94,2017-04-10,1e-06,129.48897428262268,PHI,NYN,4.0,0.0,0.322,0.33
2017,KCA201704100,KCA,OAK,0,0,kenni001,cottj001,5.38,5.58,2017-04-10,1040.826795667365,738.3603198647533,HOU,TEX,0.0,0.0,0.315,0.312
2017,CHN201704100,CHN,LAN,0,0,daviw001,romos001,2.3,3.56,2017-04-10,132.54357694550745,1477.4507794118158,MIL,COL,0.0,0.6666666666666666,0.342,0.336
2017,PIT201704100,PIT,CIN,0,3,glast001,lorem002,7.69,4.45,2017-04-10,1e-06,898.8824553980571,PIT,SLN,0.0,0.0,0.325,0.323
2017,COL201704100,COL,SDN,0,0,chatt001,diazm004,4.69,7.34,2017-04-10,1e-06,1340.79250826624,COL,SDN,0.6666666666666666,0.6666666666666666,0.364,0.293
2017,SEA201704100,SEA,HOU,0,0,paxtj001,mortc002,2.98,3.62,2017-04-10,1575.2769725977569,3039.183981594518,ANA,HOU,0.0,0.0,0.334,0.343
2017,DET201704100,DET,BOS,0,0,wilsj004,salec001,3.41,2.9,2017-04-10,1e-06,1e-06,DET,DET,0.6666666666666666,0.0,0.341,0.318
2017,WAS201704100,WAS,SLN,1,0,roart001,waina001,4.67,5.11,2017-04-10,197.2342948595587,1142.2462650488455,PHI,SLN,0.5,0.0,0.352,0.329
2017,SFN201704100,SFN,ARI,0,0,moorm003,walkt004,5.52,3.49,2017-04-10,738.1265107326025,1050.9933932487218,SDN,ARI,0.0,0.0,0.308,0.309
2017,NYA201704100,NYA,TBA,0,0,pinem001,cobba001,4.39,3.66,2017-04-10,272.81937703481174,1638.055681455271,BAL,TBA,0.0,0.0,0.343,0.312
2017,SEA201704110,SEA,HOU,0,1,miraa002,musgj001,5.12,4.77,2017-04-11,1e-06,1e-06,SEA,SEA,0.0,0.0,0.334,0.343
2017,SFN201704110,SFN,ARI,0,0,samaj001,ray-r002,4.42,2.89,2017-04-11,1e-06,1e-06,SFN,SFN,0.0,0.0,0.308,0.309
2017,COL201704110,COL,SDN,0,1,senza001,diazm004,4.68,7.34,2017-04-11,1e-06,1e-06,COL,COL,0.5,0.5,0.364,0.293
2017,CLE201704110,CLE,CHA,1,0,shawb001,kahnt001,3.52,2.59,2017-04-11,2809.3817932144525,494.38381864269326,ARI,CHA,1.0,0.0,0.34,0.312
2017,DET201704110,DET,MIN,0,0,boydm001,santh001,5.27,5.63,2017-04-11,1e-06,380.91206913286544,DET,CHA,0.5,0.0,0.341,0.322
2017,WAS201704110,WAS,SLN,0,1,gonzg003,lynnl001,2.96,3.43,2017-04-11,1e-06,1e-06,WAS,WAS,0.6666666666666666,0.0,0.352,0.329
2017,MIA201704110,MIA,ATL,3,0,strad003,colob001,4.26,6.48,2017-04-11,1756.5620441799745,1630.2301127943258,NYN,PIT,3.0,0.4,0.332,0.327
2017,BOS201704110,BOS,BAL,0,0,pomed001,bundd001,3.32,4.24,2017-04-11,984.732038314543,578.81170696599,DET,BAL,0.0,0.0,0.341,0.3
2017,ANA201704110,ANA,TEX,0,1,bedrc001,jeffj001,4.43,4.68,2017-04-11,1e-06,1938.775198718107,ANA,TEX,0.3333333333333333,1.0,0.318,0.293
2017,PIT201704110,PIT,CIN,0,0,nicaj001,stord001,2.61,4.45,2017-04-11,1e-06,1e-06,PIT,PIT,0.0,0.75,0.325,0.323
2017,PHI201704110,PHI,NYN,0,3,buchc001,harvm001,12.27,6.7,2017-04-11,1e-06,1e-06,PHI,PHI,3.5,0.0,0.322,0.33
2017,TOR201704110,TOR,MIL,1,2,happj001,peraw001,3.53,7.85,2017-04-11,1789.459751085548,695.7214054772647,TBA,MIL,1.0,2.0,0.314,0.326
2017,PIT201704120,PIT,CIN,0,0,novai001,garra001,4.14,7.39,2017-04-12,1e-06,1e-06,PIT,PIT,0.0,0.6,0.325,0.323
2017,KCA201704120,KCA,OAK,0,0,hammj002,triga001,5.29,4.27,2017-04-12,1e-06,1e-06,KCA,KCA,0.0,0.0,0.315,0.312
2017,DET201704120,DET,MIN,0,1,fulmm001,gibsk002,3.83,5.07,2017-04-12,1e-06,1e-06,DET,DET,0.4,0.0,0.341,0.322
2017,ANA201704120,ANA,TEX,0,0,chavj001,grifa002,5.35,5.94,2017-04-12,1e-06,1e-06,ANA,ANA,0.25,1.0,0.318,0.293
2017,BOS201704120,BOS,BAL,0,6,wrigs001,givem001,8.25,2.75,2017-04-12,1e-06,1e-06,BOS,BOS,0.0,0.0,0.341,0.3
2017,SEA201704120,SEA,HOU,2,0,altad001,peacb001,4.24,3.0,2017-04-12,1e-06,1e-06,SEA,SEA,0.0,0.5,0.334,0.343
2017,CHN201704120,CHN,LAN,0,1,lackj001,mccab001,4.59,3.98,2017-04-12,1e-06,1e-06,CHN,CHN,0.0,0.5,0.342,0.336
2017,PHI201704120,PHI,NYN,0,1,velav001,wheez001,,5.21,2017-04-12,1e-06,1e-06,PHI,PHI,2.8,1.5,0.322,0.33
2017,WAS201704120,WAS,SLN,0,1,schem001,leakm001,2.51,3.92,2017-04-12,1e-06,1e-06,WAS,WAS,0.5,0.5,0.352,0.329
2017,MIA201704120,MIA,ATL,0,0,ramoa001,vizca001,3.99,2.83,2017-04-12,1e-06,1e-06,MIA,MIA,3.0,0.3333333333333333,0.332,0.327
2017,SFN201704120,SFN,ARI,0,1,cainm001,mills001,5.43,4.09,2017-04-12,1e-06,1e-06,SFN,SFN,0.0,0.0,0.308,0.309
2017,COL201704120,COL,SDN,0,4,freek001,lee-z001,4.1,5.63,2017-04-12,1e-06,1e-06,COL,COL,0.4,0.6,0.364,0.293
2017,CLE201704120,CLE,CHA,0,0,salad001,holld003,4.28,6.2,2017-04-12,1e-06,1e-06,CLE,CLE,1.0,0.0,0.34,0.312
2017,TOR201704120,TOR,MIL,0,0,strom001,andec001,3.09,2.74,2017-04-12,1e-06,1e-06,TOR,TOR,1.0,2.0,0.314,0.326
2017,NYA201704120,NYA,TBA,0,2,mitcb001,diazj005,5.79,5.7,2017-04-12,1e-06,1e-06,NYA,NYA,0.0,0.0,0.343,0.312
2017,CHN201704130,CHN,LAN,1,0,andeb004,ryu-h001,6.34,3.77,2017-04-13,1e-06,1e-06,CHN,CHN,0.0,0.6,0.342,0.336
2017,DET201704130,DET,MIN,1,0,zimmj003,hughp001,6.08,5.87,2017-04-13,1e-06,1e-06,DET,DET,0.3333333333333333,0.2,0.341,0.322
2017,CLE201704130,CLE,CHA,1,5,tomlj001,swara001,4.98,2.33,2017-04-13,1e-06,1e-06,CLE,CLE,0.5,0.0,0.34,0.312
2017,ANA201704130,ANA,TEX,0,1,nolar001,darvy001,4.92,3.86,2017-04-13,1e-06,1e-06,ANA,ANA,0.2,0.5,0.318,0.293
2017,KCA201704130,KCA,OAK,2,0,vargj001,hahnj001,4.16,5.3,2017-04-13,1e-06,1e-06,KCA,KCA,0.0,0.0,0.315,0.312
2017,MIA201704130,MIA,NYN,4,0,conla001,roblh001,6.14,4.92,2017-04-13,1e-06,1644.1190974600377,MIA,PHI,1.5,1.3333333333333333,0.332,0.33
2017,NYA201704130,NYA,TBA,1,0,sevel001,cedex001,2.98,12.0,2017-04-13,1e-06,1e-06,NYA,NYA,0.0,1.0,0.343,0.312
2017,TOR201704130,TOR,BAL,0,0,lirif001,gausk001,5.66,4.68,2017-04-13,1e-06,691.6136241477402,TOR,BOS,0.5,3.0,0.314,0.3
2017,CIN201704130,CIN,MIL,1,0,arrob001,nelsj004,7.35,3.49,2017-04-13,415.25842834625814,662.6904169930643,PIT,TOR,0.0,1.0,0.335,0.326
2017,SFN201704130,SFN,COL,0,0,bumgm001,rusic001,3.32,2.65,2017-04-13,1e-06,1524.5101937303657,SFN,COL,0.0,0.0,0.308,0.313
2017,BOS201704130,BOS,PIT,0,2,barnm001,nicaj001,3.88,2.61,2017-04-13,1e-06,773.5078072361433,BOS,PIT,0.0,0.0,0.341,0.311
2017,TOR201704140,TOR,BAL,0,0,sanca006,milew001,4.25,5.61,2017-04-14,1e-06,1e-06,TOR,TOR,0.3333333333333333,2.0,0.314,0.3
2017,MIA201704140,MIA,NYN,1,0,ramoa001,edgij001,3.99,3.65,2017-04-14,1e-06,1e-06,MIA,MIA,2.3333333333333335,1.0,0.332,0.33
2017,OAK201704140,OAK,HOU,0,0,madsr001,keucd001,1.83,2.9,2017-04-14,2406.427656157802,1089.6592005072614,KCA,SEA,0.3333333333333333,0.3333333333333333,0.327,0.343
2017,BOS201704140,BOS,TBA,0,0,porcr001,archc001,4.65,4.07,2017-04-14,1e-06,306.20376572864393,BOS,NYA,0.0,0.6666666666666666,0.341,0.312
2017,KCA201704140,KCA,ANA,2,1,duffd001,ramij002,3.81,4.15,2017-04-14,1e-06,2158.3455094449823,KCA,ANA,0.6666666666666666,0.0,0.315,0.312
2017,CIN201704140,CIN,MIL,0,0,woodb004,milot001,5.45,,2017-04-14,1e-06,1e-06,CIN,CIN,0.3333333333333333,0.6666666666666666,0.335,0.326
2017,LAN201704140,LAN,ARI,0,0,kersc001,greiz001,2.31,3.2,2017-04-14,2804.8246792178716,559.4406185325591,CHN,SFN,0.6666666666666666,0.3333333333333333,0.334,0.309
2017,MIN201704140,MIN,CHA,0,0,presr001,jennd003,4.7,3.45,2017-04-14,872.516449655481,1013.2251103855248,DET,CLE,0.0,1.6666666666666667,0.347,0.312
2017,SFN201704140,SFN,COL,0,0,cuetj001,andet002,4.52,4.81,2017-04-14,1e-06,1e-06,SFN,SFN,0.0,0.0,0.308,0.313
2017,SEA201704140,SEA,TEX,0,0,hernf002,leclj001,4.36,3.94,2017-04-14,1e-06,1575.2769725977569,SEA,ANA,0.6666666666666666,0.6666666666666666,0.334,0.293
2017,CHN201704140,CHN,PIT,0,0,hendk001,coleg001,3.03,4.26,2017-04-14,1e-06,1365.5064961534736,CHN,BOS,0.3333333333333333,1.0,0.342,0.311
2017,NYA201704140,NYA,SLN,2,2,tanam001,wachm001,4.74,4.13,2017-04-14,1e-06,326.3648031771951,NYA,WAS,0.3333333333333333,0.6666666666666666,0.343,0.329
2017,ATL201704140,ATL,SDN,2,0,tehej001,chacj001,4.49,3.89,2017-04-14,973.359130898138,1946.7466706258367,MIA,COL,2.0,1.1666666666666667,0.325,0.293
2017,CLE201704140,CLE,DET,0,0,bauet001,norrd002,4.19,5.31,2017-04-14,1e-06,145.52553401827433,CLE,DET,0.6666666666666666,0.0,0.34,0.306
2017,WAS201704140,WAS,PHI,0,0,kells001,gomej002,7.27,7.25,2017-04-14,1e-06,197.2342948595587,WAS,PHI,0.4,0.5,0.352,0.307
2017,CIN201704150,CIN,MIL,0,2,igler001,torrc001,2.49,4.21,2017-04-15,1e-06,1e-06,CIN,CIN,0.25,0.5,0.335,0.326
2017,SEA201704150,SEA,TEX,0,0,paxtj001,casha001,2.98,3.4,2017-04-15,1e-06,1e-06,SEA,SEA,0.5,0.5,0.334,0.293
2017,TOR201704150,TOR,BAL,0,0,osunr001,wilst004,3.38,7.04,2017-04-15,1e-06,1e-06,TOR,TOR,0.25,1.5,0.314,0.3
2017,KCA201704150,KCA,ANA,1,1,sorij001,alvaj003,3.7,3.88,2017-04-15,1e-06,1e-06,KCA,KCA,1.0,0.25,0.315,0.312
2017,OAK201704150,OAK,HOU,0,0,garcj002,harrw002,4.27,2.98,2017-04-15,1e-06,1e-06,OAK,OAK,0.25,0.25,0.327,0.343
2017,MIA201704150,MIA,NYN,0,1,tazaj001,salaf001,5.69,5.22,2017-04-15,1e-06,1e-06,MIA,MIA,2.0,0.8,0.332,0.33
2017,BOS201704150,BOS,TBA,0,0,salec001,huntt002,2.9,2.61,2017-04-15,1e-06,1e-06,BOS,BOS,0.0,0.5,0.341,0.312
2017,CLE201704150,CLE,DET,3,0,klubc001,verlj001,2.25,3.36,2017-04-15,1e-06,1e-06,CLE,CLE,0.5,0.0,0.34,0.306
2017,SFN201704150,SFN,COL,0,0,moorm003,chatt001,5.52,4.69,2017-04-15,1e-06,1e-06,SFN,SFN,0.0,0.0,0.308,0.313
2017,MIN201704150,MIN,CHA,5,0,sante001,quinj001,3.28,4.15,2017-04-15,1e-06,1e-06,MIN,MIN,0.0,1.25,0.347,0.312
2017,WAS201704150,WAS,PHI,0,0,blanj001,hellj001,5.68,5.43,2017-04-15,1e-06,1e-06,WAS,WAS,0.3333333333333333,0.3333333333333333,0.352,0.307
2017,ATL201704150,ATL,SDN,0,0,dickr001,richc002,4.26,4.79,2017-04-15,1e-06,1e-06,ATL,ATL,2.0,1.0,0.325,0.293
2017,NYA201704150,NYA,SLN,1,0,sabac001,martc006,3.69,3.64,2017-04-15,1e-06,1e-06,NYA,NYA,0.75,1.0,0.343,0.329
2017,CHN201704150,CHN,PIT,4,0,strop001,willt002,2.83,4.07,2017-04-15,1e-06,1e-06,CHN,CHN,0.25,0.6666666666666666,0.342,0.311
2017,LAN201704150,LAN,ARI,2,0,wooda002,corbp001,2.72,4.03,2017-04-15,1e-06,1e-06,LAN,LAN,0.5,0.25,0.334,0.309
2017,CIN201704160,CIN,MIL,0,0,romas001,peraw001,4.45,7.85,2017-04-16,1e-06,1e-06,CIN,CIN,0.2,0.8,0.335,0.326
2017,KCA201704160,KCA,ANA,0,0,herrk001,parkb001,4.25,2.54,2017-04-16,1e-06,1e-06,KCA,KCA,1.0,0.4,0.315,0.312
2017,BOS201704160,BOS,TBA,2,3,kellj001,farqd001,2.79,4.2,2017-04-16,1e-06,1e-06,BOS,BOS,0.0,0.4,0.341,0.312
2017,MIN201704160,MIN,CHA,0,0,presr001,jonen001,4.7,2.31,2017-04-16,1e-06,1e-06,MIN,MIN,1.25,1.0,0.347,0.312
2017,ATL201704160,ATL,SDN,0,0,colob001,cahit001,6.48,4.93,2017-04-16,1e-06,1e-06,ATL,ATL,1.0,0.875,0.325,0.293
2017,CHN201704160,CHN,PIT,0,0,uehak001,tailj001,3.98,4.44,2017-04-16,1e-06,1e-06,CHN,CHN,1.0,0.5,0.342,0.311
2017,WAS201704160,WAS,PHI,1,1,kells001,benoj001,7.27,4.65,2017-04-16,1e-06,1e-06,WAS,WAS,0.2857142857142857,0.25,0.352,0.307
2017,NYA201704160,NYA,SLN,0,0,pinem001,waina001,4.39,5.11,2017-04-16,1e-06,1e-06,NYA,NYA,0.8,0.8,0.343,0.329
2017,MIA201704160,MIA,NYN,1,0,pheld001,reeda001,3.4,2.84,2017-04-16,1e-06,1e-06,MIA,MIA,1.6,0.8333333333333334,0.332,0.33
2017,SEA201704160,SEA,TEX,1,0,diaze006,dysos001,3.27,6.09,2017-04-16,1e-06,1e-06,SEA,SEA,0.4,0.4,0.334,0.293
