game_id,date,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_ERA,vis_ERA,home_travel,vis_travel,home_last_location,visiting_last_location,home_avg_prev,away_avg_prev,home_OBP,away_OBP
CIN201804010,2018-04-01,CIN,WAS,0,2,5.31,4.21,1e-06,1e-06,CIN,CIN,0.0,3.0,0.337,0.323
DET201804011,2018-04-01,DET,PIT,0,1,4.69,3.11,1e-06,1e-06,DET,DET,0.0,1.0,0.307,0.31
DET201804012,2018-04-01,DET,PIT,2,0,4.15,4.55,1e-06,1e-06,DET,DET,0.0,1.0,0.307,0.31
OAK201804010,2018-04-01,OAK,ANA,0,0,5.18,3.31,1e-06,1e-06,OAK,OAK,0.0,1.0,0.32,0.314
TOR201804010,2018-04-01,TOR,NYA,0,0,3.67,3.23,1e-06,1e-06,TOR,TOR,0.5,0.0,0.313,0.315
BAL201804010,2018-04-01,BAL,MIN,0,4,3.92,3.84,1e-06,1e-06,BAL,BAL,0.0,1.0,0.31,0.303
MIA201804010,2018-04-01,MIA,CHN,0,0,7.16,4.03,1e-06,1e-06,MIA,MIA,1.0,0.0,0.303,0.328
TEX201804010,2018-04-01,TEX,HOU,1,0,4.18,2.88,1e-06,1e-06,TEX,TEX,0.0,0.0,0.339,0.333
NYN201804010,2018-04-01,NYN,SLN,0,0,3.97,4.95,1e-06,1e-06,NYN,NYN,2.0,0.0,0.292,0.328
MIL201804020,2018-04-02,MIL,SLN,0,0,4.77,2.83,2790.8560532571964,1181.7674036325852,SDN,NYN,0.0,0.0,0.323,0.328
CIN201804020,2018-04-02,CIN,CHN,0,0,4.98,5.3,1e-06,1534.6263109130673,CIN,MIA,0.0,0.0,0.337,0.328
MIA201804020,2018-04-02,MIA,BOS,0,0,4.42,4.17,1e-06,319.9354673545946,MIA,TBA,0.6666666666666666,0.0,0.303,0.331
DET201804020,2018-04-02,DET,KCA,0,0,4.58,6.02,1e-06,1034.95696626315,DET,KCA,1.0,0.0,0.307,0.29
TOR201804020,2018-04-02,TOR,CHA,0,0,,5.63,1e-06,1362.7751953099455,TOR,KCA,0.3333333333333333,1.0,0.313,0.297
HOU201804020,2018-04-02,HOU,BAL,1,0,3.13,10.46,368.5990384284446,2013.2384377541168,TEX,BAL,1.0,0.0,0.329,0.287
PIT201804020,2018-04-02,PIT,MIN,5,0,3.2,4.77,331.7516309667575,314.0609856627503,DET,BAL,5.0,2.5,0.325,0.303
SDN201804020,2018-04-02,SDN,COL,1,1,5.42,5.01,1e-06,481.0116378281714,SDN,ARI,0.0,0.0,0.303,0.293
ANA201804020,2018-04-02,ANA,CLE,0,0,9.45,3.02,592.0809005913671,1575.276973597757,OAK,SEA,0.0,2.0,0.313,0.317
ATL201804020,2018-04-02,ATL,WAS,0,2,3.9,4.34,1e-06,595.1171397463928,ATL,CIN,0.5,2.5,0.325,0.323
OAK201804020,2018-04-02,OAK,TEX,0,0,4.95,5.94,1e-06,2350.5503898425545,OAK,TEX,0.0,0.0,0.32,0.297
ARI201804020,2018-04-02,ARI,LAN,1,3,4.5,5.93,1e-06,574.8341159449532,ARI,LAN,2.5,3.0,0.321,0.341
ANA201804030,2018-04-03,ANA,CLE,6,2,3.66,6.14,1e-06,1e-06,ANA,ANA,0.0,1.3333333333333333,0.313,0.317
SDN201804030,2018-04-03,SDN,COL,0,0,4.15,2.85,1e-06,1e-06,SDN,SDN,0.3333333333333333,0.3333333333333333,0.303,0.293
NYA201804030,2018-04-03,NYA,TBA,0,0,6.56,4.65,550.2922217550002,1638.0556824552712,TOR,TBA,0.0,0.0,0.342,0.327
MIA201804030,2018-04-03,MIA,BOS,0,1,5.43,4.2,1e-06,1e-06,MIA,MIA,0.5,0.0,0.303,0.331
SFN201804030,2018-04-03,SFN,SEA,0,4,4.25,4.0,559.4406195325591,1092.0187760809354,LAN,SEA,0.0,4.0,0.307,0.326
OAK201804030,2018-04-03,OAK,TEX,0,0,7.6,3.78,1e-06,1e-06,OAK,OAK,0.0,0.0,0.32,0.297
MIL201804030,2018-04-03,MIL,SLN,0,2,3.22,4.5,1e-06,1e-06,MIL,MIL,0.0,0.0,0.323,0.328
TOR201804030,2018-04-03,TOR,CHA,0,0,3.65,12.41,1e-06,1e-06,TOR,TOR,0.25,0.5,0.313,0.297
DET201804030,2018-04-03,DET,KCA,0,0,4.39,,1e-06,1e-06,DET,DET,0.6666666666666666,0.0,0.307,0.29
ATL201804030,2018-04-03,ATL,WAS,4,3,2.86,6.14,1e-06,1e-06,ATL,ATL,0.3333333333333333,2.3333333333333335,0.325,0.323
HOU201804030,2018-04-03,HOU,BAL,2,1,3.2,7.71,1e-06,1e-06,HOU,HOU,1.0,0.0,0.329,0.287
ARI201804030,2018-04-03,ARI,LAN,0,0,4.74,2.73,1e-06,1e-06,ARI,ARI,2.0,3.0,0.321,0.341
NYN201804030,2018-04-03,NYN,PHI,0,0,4.85,5.64,1e-06,1200.4511584455877,NYN,ATL,1.0,1.0,0.292,0.312
TOR201804040,2018-04-04,TOR,CHA,0,0,3.62,3.0,1e-06,1e-06,TOR,TOR,0.2,0.3333333333333333,0.313,0.297
PIT201804040,2018-04-04,PIT,MIN,2,0,4.19,2.63,1e-06,1e-06,PIT,PIT,5.0,1.6666666666666667,0.325,0.303
NYA201804040,2018-04-04,NYA,TBA,2,1,3.39,1.89,1e-06,1e-06,NYA,NYA,0.0,0.0,0.342,0.327
NYN201804040,2018-04-04,NYN,PHI,2,0,4.28,6.75,1e-06,1e-06,NYN,NYN,0.6666666666666666,0.6666666666666666,0.292,0.312
SFN201804040,2018-04-04,SFN,SEA,3,0,3.23,5.55,1e-06,1e-06,SFN,SFN,0.0,4.0,0.307,0.326
ANA201804040,2018-04-04,ANA,CLE,0,1,4.54,6.2,1e-06,1e-06,ANA,ANA,3.0,1.5,0.313,0.317
OAK201804040,2018-04-04,OAK,TEX,0,0,3.59,4.5,1e-06,1e-06,OAK,OAK,0.0,0.0,0.32,0.297
HOU201804040,2018-04-04,HOU,BAL,0,1,3.46,3.96,1e-06,1e-06,HOU,HOU,1.5,0.5,0.329,0.287
ATL201804040,2018-04-04,ATL,WAS,4,0,2.85,2.53,1e-06,1e-06,ATL,ATL,1.25,2.5,0.325,0.323
ARI201804040,2018-04-04,ARI,LAN,1,0,3.15,3.68,1e-06,1e-06,ARI,ARI,1.5,1.5,0.321,0.341
SDN201804040,2018-04-04,SDN,COL,0,3,5.33,5.12,1e-06,1e-06,SDN,SDN,0.25,0.25,0.303,0.293
MIL201804040,2018-04-04,MIL,SLN,0,1,3.5,3.11,1e-06,1e-06,MIL,MIL,0.0,0.5,0.323,0.328
WAS201804050,2018-04-05,WAS,NYN,1,0,3.74,1.7,874.0887985860761,326.3648041771951,ATL,NYN,1.0,0.0,0.346,0.331
BOS201804050,2018-04-05,BOS,TBA,0,0,3.22,7.75,2024.1956124919243,306.2037667286439,MIA,NYA,0.0,0.5,0.345,0.327
SLN201804050,2018-04-05,SLN,ARI,0,0,4.46,3.93,526.8349145670746,2043.890455711885,MIL,ARI,0.0,0.0,0.314,0.298
OAK201804050,2018-04-05,OAK,TEX,0,0,4.05,6.22,1e-06,1e-06,OAK,OAK,0.0,0.0,0.32,0.297
NYA201804050,2018-04-05,NYA,BAL,0,0,3.75,5.29,1e-06,2282.180747677387,NYA,HOU,1.0,0.6666666666666666,0.342,0.287
MIL201804050,2018-04-05,MIL,CHN,0,0,4.44,3.32,1e-06,525.1892238126902,MIL,CIN,0.0,0.0,0.323,0.328
SDN201804050,2018-04-05,SDN,COL,0,0,2.75,2.43,1e-06,1e-06,SDN,SDN,0.2,0.8,0.303,0.293
PIT201804050,2018-04-05,PIT,CIN,0,0,4.61,6.09,1e-06,415.25842934625814,PIT,CIN,3.5,0.0,0.325,0.318
PHI201804050,2018-04-05,PHI,MIA,2,0,4.77,4.19,129.48897528262268,1644.1190984600378,NYN,MIA,2.0,0.0,0.316,0.302
CHA201804050,2018-04-05,CHA,DET,2,0,8.0,4.31,700.98343821047,380.91207013286544,TOR,DET,2.0,0.0,0.307,0.294
MIN201804050,2018-04-05,MIN,SEA,0,2,4.15,2.61,1195.838861467298,2544.035408277149,PIT,SFN,0.0,2.0,0.334,0.326
MIL201804060,2018-04-06,MIL,CHN,0,2,7.34,3.99,1e-06,1e-06,MIL,MIL,0.0,0.0,0.323,0.328
TEX201804060,2018-04-06,TEX,TOR,0,0,6.79,5.64,2350.5503898425545,1953.690097165916,OAK,TOR,0.3333333333333333,0.0,0.339,0.31
ANA201804060,2018-04-06,ANA,OAK,0,1,3.84,0.78,1e-06,592.0809005913671,ANA,OAK,2.0,1.0,0.313,0.33
NYA201804060,2018-04-06,NYA,BAL,1,1,3.14,7.71,1e-06,1e-06,NYA,NYA,0.6666666666666666,0.5,0.342,0.287
CLE201804060,2018-04-06,CLE,KCA,3,2,3.38,4.88,3271.7957310678776,145.52553501827433,ANA,DET,3.0,0.0,0.343,0.29
PIT201804060,2018-04-06,PIT,CIN,0,0,3.11,4.3,1e-06,1e-06,PIT,PIT,2.3333333333333335,0.0,0.325,0.318
COL201804060,2018-04-06,COL,ATL,1,4,3.77,4.92,1340.79250926624,1946.7466716258368,SDN,ATL,1.0,4.0,0.348,0.319
HOU201804060,2018-04-06,HOU,SDN,0,1,3.86,7.05,1e-06,2092.675240202723,HOU,SDN,1.0,1.0,0.329,0.292
NYA201804070,2018-04-07,NYA,BAL,0,0,4.9,10.46,1e-06,1e-06,NYA,NYA,0.75,0.6,0.342,0.287
ANA201804070,2018-04-07,ANA,OAK,0,0,9.45,5.23,1e-06,1e-06,ANA,ANA,1.5,1.0,0.313,0.33
COL201804070,2018-04-07,COL,ATL,0,0,2.43,2.11,1e-06,1e-06,COL,COL,1.0,4.0,0.348,0.319
SFN201804070,2018-04-07,SFN,LAN,1,0,7.71,5.93,1e-06,1050.993394248722,SFN,ARI,1.5,1.0,0.307,0.341
TEX201804070,2018-04-07,TEX,TOR,0,0,4.18,5.54,1e-06,1e-06,TEX,TEX,0.25,0.0,0.339,0.31
MIL201804070,2018-04-07,MIL,CHN,0,0,3.33,2.26,1e-06,1e-06,MIL,MIL,0.0,0.3333333333333333,0.323,0.328
SLN201804070,2018-04-07,SLN,ARI,1,1,3.2,3.21,1e-06,1e-06,SLN,SLN,0.0,0.0,0.314,0.298
WAS201804070,2018-04-07,WAS,NYN,0,0,4.6,3.7,1e-06,1e-06,WAS,WAS,1.0,0.0,0.346,0.331
PIT201804070,2018-04-07,PIT,CIN,2,0,4.39,5.36,1e-06,1e-06,PIT,PIT,1.75,0.0,0.325,0.318
MIN201804070,2018-04-07,MIN,SEA,0,0,3.84,4.36,1e-06,1e-06,MIN,MIN,0.0,2.0,0.334,0.326
BOS201804070,2018-04-07,BOS,TBA,4,2,4.28,5.4,1e-06,1e-06,BOS,BOS,0.0,0.3333333333333333,0.345,0.327
CHA201804070,2018-04-07,CHA,DET,0,0,6.13,4.69,1e-06,1e-06,CHA,CHA,2.0,0.0,0.307,0.294
PHI201804070,2018-04-07,PHI,MIA,5,1,,7.16,1e-06,1e-06,PHI,PHI,2.0,0.0,0.316,0.302
CLE201804070,2018-04-07,CLE,KCA,0,0,2.21,4.66,1e-06,1e-06,CLE,CLE,3.0,0.6666666666666666,0.343,0.29
HOU201804070,2018-04-07,HOU,SDN,0,0,4.18,4.21,1e-06,1e-06,HOU,HOU,0.75,1.0,0.329,0.292
COL201804080,2018-04-08,COL,ATL,0,0,2.85,3.9,1e-06,1e-06,COL,COL,0.5,2.0,0.348,0.319
MIL201804080,2018-04-08,MIL,CHN,0,0,3.93,4.03,1e-06,1e-06,MIL,MIL,0.0,0.2857142857142857,0.323,0.328
NYA201804080,2018-04-08,NYA,BAL,5,0,3.14,1.93,1e-06,1e-06,NYA,NYA,0.6,0.5,0.342,0.287
PIT201804080,2018-04-08,PIT,CIN,0,0,3.2,4.98,1e-06,1e-06,PIT,PIT,1.8,0.0,0.325,0.318
SFN201804080,2018-04-08,SFN,LAN,0,0,5.56,2.2,1e-06,1e-06,SFN,SFN,1.3333333333333333,0.75,0.307,0.341
HOU201804080,2018-04-08,HOU,SDN,0,0,3.13,4.15,1e-06,1e-06,HOU,HOU,0.6,0.5,0.329,0.292
TEX201804080,2018-04-08,TEX,TOR,1,4,3.78,5.82,1e-06,1e-06,TEX,TEX,0.2,0.0,0.339,0.31
WAS201804080,2018-04-08,WAS,NYN,2,0,4.6,2.66,1e-06,1e-06,WAS,WAS,0.5,0.0,0.346,0.331
SLN201804080,2018-04-08,SLN,ARI,0,0,4.5,2.44,1e-06,1e-06,SLN,SLN,0.5,0.5,0.314,0.298
BOS201804080,2018-04-08,BOS,TBA,1,0,3.77,3.04,1e-06,1e-06,BOS,BOS,2.0,0.75,0.345,0.327
CHA201804080,2018-04-08,CHA,DET,0,1,3.91,3.56,1e-06,1e-06,CHA,CHA,1.0,0.0,0.307,0.294
PHI201804080,2018-04-08,PHI,MIA,2,3,6.07,6.69,1e-06,1e-06,PHI,PHI,3.5,0.5,0.316,0.302
ANA201804080,2018-04-08,ANA,OAK,2,0,3.31,7.6,1e-06,1e-06,ANA,ANA,1.2,0.5,0.313,0.33
CLE201804080,2018-04-08,CLE,KCA,0,0,4.7,7.76,1e-06,1e-06,CLE,CLE,1.5,0.5,0.343,0.29
WAS201804090,2018-04-09,WAS,ATL,2,0,2.53,3.94,1e-06,2397.8679070622884,WAS,COL,1.0,1.3333333333333333,0.346,0.319
MIA201804090,2018-04-09,MIA,NYN,0,0,3.98,3.03,1644.1190984600378,1489.628641346009,PHI,WAS,0.4,0.0,0.303,0.331
CHA201804090,2018-04-09,CHA,TBA,1,1,12.41,4.31,1e-06,1365.5064971534737,CHA,BOS,0.6666666666666666,0.6,0.307,0.327
TEX201804090,2018-04-09,TEX,ANA,0,1,4.5,2.71,1e-06,1938.7751997181072,TEX,ANA,0.3333333333333333,0.6666666666666666,0.339,0.314
BAL201804090,2018-04-09,BAL,TOR,0,0,5.45,3.65,272.81937803481173,1968.7690954443951,NYA,TEX,0.0,1.3333333333333333,0.31,0.31
SLN201804090,2018-04-09,SLN,MIL,0,0,4.66,7.34,1e-06,526.8349145670746,SLN,MIL,0.3333333333333333,1.5,0.314,0.322
MIN201804090,2018-04-09,MIN,HOU,0,0,2.63,2.52,1e-06,1702.4056315736932,MIN,HOU,0.0,0.0,0.334,0.333
KCA201804090,2018-04-09,KCA,SEA,3,0,,4.0,1123.5230318083022,662.9211681328137,CLE,MIN,2.0,1.5,0.321,0.326
SFN201804090,2018-04-09,SFN,ARI,0,2,3.57,4.74,1e-06,2802.2400845274956,SFN,SLN,1.0,0.3333333333333333,0.307,0.298
COL201804090,2018-04-09,COL,SDN,0,0,5.12,5.33,1e-06,1412.379089095518,COL,HOU,0.3333333333333333,0.3333333333333333,0.348,0.292
CLE201804090,2018-04-09,CLE,DET,0,0,2.89,4.58,1e-06,494.38381964269325,CLE,CHA,1.0,0.3333333333333333,0.343,0.294
PHI201804090,2018-04-09,PHI,CIN,3,1,6.07,11.0,1e-06,412.2899901216241,PHI,PIT,3.0,0.0,0.316,0.318
CHA201804100,2018-04-10,CHA,TBA,0,0,8.07,1.89,1e-06,1e-06,CHA,CHA,0.75,0.6666666666666666,0.307,0.327
COL201804100,2018-04-10,COL,SDN,3,0,5.93,4.08,1e-06,1e-06,COL,COL,0.25,0.25,0.348,0.292
CHN201804100,2018-04-10,CHN,PIT,1,0,5.3,4.19,132.54357794550742,660.0502267315369,MIL,PIT,1.0,0.5,0.337,0.31
MIN201804100,2018-04-10,MIN,HOU,2,0,4.49,3.74,1e-06,1e-06,MIN,MIN,0.0,0.0,0.334,0.333
SFN201804100,2018-04-10,SFN,ARI,0,2,3.97,3.38,1e-06,1e-06,SFN,SFN,0.8,0.75,0.307,0.298
KCA201804100,2018-04-10,KCA,SEA,0,1,5.14,5.55,1e-06,1e-06,KCA,KCA,2.5,1.2,0.321,0.326
MIA201804100,2018-04-10,MIA,NYN,0,1,3.91,3.7,1e-06,1e-06,MIA,MIA,0.3333333333333333,0.0,0.303,0.331
LAN201804100,2018-04-10,LAN,OAK,2,0,1.97,3.59,559.4406195325591,40.86770847173621,SFN,ANA,0.6666666666666666,0.3333333333333333,0.317,0.33
TEX201804100,2018-04-10,TEX,ANA,0,3,6.22,4.02,1e-06,1e-06,TEX,TEX,0.2857142857142857,0.75,0.339,0.314
SLN201804100,2018-04-10,SLN,MIL,0,1,4.5,20.25,1e-06,1e-06,SLN,SLN,0.25,1.0,0.314,0.322
WAS201804100,2018-04-10,WAS,ATL,2,0,3.74,2.85,1e-06,1e-06,WAS,WAS,1.25,1.0,0.346,0.319
BAL201804100,2018-04-10,BAL,TOR,0,0,3.6,4.89,1e-06,1e-06,BAL,BAL,0.0,1.0,0.31,0.31
PHI201804100,2018-04-10,PHI,CIN,0,0,2.37,1.94,1e-06,1e-06,PHI,PHI,3.0,0.2,0.316,0.318
BOS201804100,2018-04-10,BOS,NYA,1,0,2.11,3.39,1e-06,306.2037667286439,BOS,NYA,1.6666666666666667,0.0,0.345,0.315
CLE201804100,2018-04-10,CLE,DET,1,0,4.24,3.36,1e-06,1e-06,CLE,CLE,0.75,0.25,0.343,0.294
KCA201804110,2018-04-11,KCA,SEA,0,2,10.38,3.99,1e-06,1e-06,KCA,KCA,1.6666666666666667,1.1666666666666667,0.321,0.326
CLE201804110,2018-04-11,CLE,DET,0,0,3.38,5.68,1e-06,1e-06,CLE,CLE,0.8,0.2,0.343,0.294
TEX201804110,2018-04-11,TEX,ANA,0,0,6.79,3.41,1e-06,1e-06,TEX,TEX,0.25,1.2,0.339,0.314
COL201804110,2018-04-11,COL,SDN,0,0,4.38,27.0,1e-06,1e-06,COL,COL,0.8,0.2,0.348,0.292
SFN201804110,2018-04-11,SFN,ARI,0,0,4.49,4.5,1e-06,1e-06,SFN,SFN,0.6666666666666666,1.0,0.307,0.298
BOS201804110,2018-04-11,BOS,NYA,1,4,3.58,3.75,1e-06,1e-06,BOS,BOS,1.5,0.0,0.345,0.315
LAN201804110,2018-04-11,LAN,OAK,1,2,3.68,4.05,1e-06,1e-06,LAN,LAN,1.0,0.25,0.317,0.33
WAS201804110,2018-04-11,WAS,ATL,0,1,5.47,2.86,1e-06,1e-06,WAS,WAS,1.4,0.8,0.346,0.319
MIA201804110,2018-04-11,MIA,NYN,1,0,6.43,3.31,1e-06,1e-06,MIA,MIA,0.2857142857142857,0.2,0.303,0.331
CHN201804110,2018-04-11,CHN,PIT,0,0,7.65,4.27,1e-06,1e-06,CHN,CHN,1.0,0.3333333333333333,0.337,0.31
SLN201804110,2018-04-11,SLN,MIL,0,0,4.46,4.09,1e-06,1e-06,SLN,SLN,0.2,1.0,0.314,0.322
CHA201804110,2018-04-11,CHA,TBA,0,0,8.49,4.65,1e-06,1e-06,CHA,CHA,0.6,0.5714285714285714,0.307,0.327
BAL201804110,2018-04-11,BAL,TOR,0,1,3.92,5.64,1e-06,1e-06,BAL,BAL,0.0,0.8,0.31,0.31
MIN201804110,2018-04-11,MIN,HOU,0,1,3.36,3.46,1e-06,1e-06,MIN,MIN,0.5,0.0,0.334,0.333
PHI201804110,2018-04-11,PHI,CIN,0,0,6.75,5.79,1e-06,1e-06,PHI,PHI,2.4,0.1666666666666666,0.316,0.318
MIN201804120,2018-04-12,MIN,CHA,0,0,3.84,6.13,1e-06,571.0232496384983,MIN,CHA,0.4,0.25,0.334,0.297
WAS201804120,2018-04-12,WAS,COL,0,2,4.21,5.01,1e-06,2397.8679070622884,WAS,COL,1.1666666666666667,0.6666666666666666,0.346,0.293
KCA201804120,2018-04-12,KCA,ANA,0,1,4.66,4.74,1e-06,738.3603208647532,KCA,TEX,1.25,1.0,0.321,0.314
CIN201804120,2018-04-12,CIN,SLN,2,2,5.79,3.2,807.0437326700402,494.9532553693752,PHI,SLN,0.0,0.6,0.337,0.328
SDN201804120,2018-04-12,SDN,SFN,0,3,5.42,5.09,1340.79250926624,738.1265117326025,COL,SFN,0.1666666666666666,0.0,0.303,0.292
CHN201804120,2018-04-12,CHN,PIT,0,1,3.44,3.11,1e-06,1e-06,CHN,CHN,0.5,0.25,0.337,0.31
CLE201804120,2018-04-12,CLE,DET,1,0,2.21,4.69,1e-06,1e-06,CLE,CLE,0.6666666666666666,0.1666666666666666,0.343,0.294
BOS201804120,2018-04-12,BOS,NYA,0,0,4.28,4.9,1e-06,1e-06,BOS,BOS,1.4,0.8,0.345,0.315
SEA201804130,2018-04-13,SEA,OAK,2,2,2.61,,2418.3539462011913,1545.141516309272,KCA,LAN,0.0,0.6,0.301,0.33
CLE201804130,2018-04-13,CLE,TOR,2,0,6.2,5.71,1e-06,495.2645964012307,CLE,BAL,0.7142857142857143,0.8333333333333334,0.343,0.31
WAS201804130,2018-04-13,WAS,COL,0,0,4.34,2.45,1e-06,1e-06,WAS,WAS,1.0,0.8571428571428571,0.346,0.293
CIN201804130,2018-04-13,CIN,SLN,0,0,4.98,4.95,1e-06,1e-06,CIN,CIN,0.5,0.8333333333333334,0.337,0.328
BOS201804130,2018-04-13,BOS,BAL,4,1,3.82,10.46,1e-06,578.81170796599,BOS,BAL,1.1666666666666667,0.4285714285714285,0.345,0.287
HOU201804130,2018-04-13,HOU,TEX,1,0,3.74,5.94,1702.4056315736932,368.5990384284446,MIN,TEX,0.5,0.0,0.329,0.297
LAN201804130,2018-04-13,LAN,ARI,1,1,3.81,3.21,1e-06,559.4406195325591,LAN,SFN,1.0,0.8333333333333334,0.317,0.298
MIA201804130,2018-04-13,MIA,PIT,0,0,7.16,4.55,1e-06,1915.1205670973725,MIA,CHN,0.375,0.4,0.303,0.31
SDN201804130,2018-04-13,SDN,SFN,0,0,4.15,4.25,1e-06,1e-06,SDN,SDN,0.1428571428571428,0.75,0.303,0.292
NYN201804130,2018-04-13,NYN,MIL,1,0,3.97,4.77,1756.5620451799746,1403.0288811452067,MIA,SLN,1.0,0.8,0.292,0.322
DET201804130,2018-04-13,DET,NYA,0,0,3.56,3.62,145.52553501827433,984.732039314543,CLE,BOS,0.5,0.6666666666666666,0.307,0.315
CHN201804130,2018-04-13,CHN,ATL,0,0,4.95,2.83,1e-06,956.88299544195,CHN,WAS,0.3333333333333333,0.8333333333333334,0.337,0.319
KCA201804130,2018-04-13,KCA,ANA,0,0,10.38,2.31,1e-06,1e-06,KCA,KCA,1.0,1.0,0.321,0.314
TBA201804130,2018-04-13,TBA,PHI,0,0,3.04,2.32,1636.2782802002057,1515.8203845337373,CHA,PHI,0.0,0.5,0.341,0.312
CIN201804140,2018-04-14,CIN,SLN,0,1,7.4,2.83,1e-06,1e-06,CIN,CIN,0.4,0.7142857142857143,0.337,0.328
NYN201804140,2018-04-14,NYN,MIL,0,0,4.94,3.93,1e-06,1e-06,NYN,NYN,1.0,0.6666666666666666,0.292,0.322
SEA201804140,2018-04-14,SEA,OAK,0,0,3.69,7.6,1e-06,1e-06,SEA,SEA,0.6666666666666666,0.8333333333333334,0.301,0.33
HOU201804140,2018-04-14,HOU,TEX,0,0,3.49,3.29,1e-06,1e-06,HOU,HOU,0.5714285714285714,0.0,0.329,0.297
KCA201804140,2018-04-14,KCA,ANA,0,0,,3.66,1e-06,1e-06,KCA,KCA,0.8333333333333334,0.875,0.321,0.314
BOS201804140,2018-04-14,BOS,BAL,3,0,3.18,4.9,1e-06,1e-06,BOS,BOS,1.5714285714285714,0.5,0.345,0.287
CHN201804140,2018-04-14,CHN,ATL,1,1,3.46,17.05,1e-06,1e-06,CHN,CHN,0.25,0.7142857142857143,0.337,0.319
WAS201804140,2018-04-14,WAS,COL,0,2,2.53,5.12,1e-06,1e-06,WAS,WAS,0.875,0.75,0.346,0.293
MIA201804140,2018-04-14,MIA,PIT,0,0,3.91,4.39,1e-06,1e-06,MIA,MIA,0.3333333333333333,0.3333333333333333,0.303,0.31
SDN201804140,2018-04-14,SDN,SFN,2,0,3.42,3.77,1e-06,1e-06,SDN,SDN,0.125,0.6,0.303,0.292
