game_id,date,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_ERA,vis_ERA,home_travel,vis_travel,home_last_location,visiting_last_location,home_avg_prev,away_avg_prev,home_OBP,away_OBP
BAL201704050,2017-04-05,BAL,TOR,0,0,4.24,3.53,1e-06,1e-06,BAL,BAL,0.0,0.0,0.323,0.311
WAS201704050,2017-04-05,WAS,MIA,0,2,4.67,4.26,1e-06,1e-06,WAS,WAS,0.0,2.0,0.352,0.33
TEX201704050,2017-04-05,TEX,CLE,2,0,6.09,4.38,1e-06,1e-06,TEX,TEX,0.0,1.0,0.347,0.333
HOU201704050,2017-04-05,HOU,SEA,0,0,3.0,6.35,1e-06,1e-06,HOU,HOU,0.0,0.0,0.342,0.317
BOS201704050,2017-04-05,BOS,PIT,0,0,2.79,15.0,1e-06,1e-06,BOS,BOS,0.0,0.0,0.341,0.311
ARI201704050,2017-04-05,ARI,SFN,0,0,3.49,5.52,1e-06,1e-06,ARI,ARI,0.0,0.0,0.35,0.309
NYN201704060,2017-04-06,NYN,ATL,0,0,6.7,4.41,1e-06,1e-06,NYN,NYN,0.0,0.0,0.31,0.327
LAN201704060,2017-04-06,LAN,SDN,0,0,3.98,7.44,1e-06,1e-06,LAN,LAN,1.0,1.0,0.334,0.293
HOU201704060,2017-04-06,HOU,SEA,1,0,2.3,4.24,1e-06,1e-06,HOU,HOU,0.0,0.0,0.342,0.317
MIN201704060,2017-04-06,MIN,KCA,0,0,3.07,2.55,1e-06,1e-06,MIN,MIN,0.0,0.0,0.347,0.308
CIN201704060,2017-04-06,CIN,PHI,0,1,5.09,4.12,1e-06,1e-06,CIN,CIN,0.0,0.0,0.335,0.307
MIL201704060,2017-04-06,MIL,COL,0,0,5.48,4.47,1e-06,1e-06,MIL,MIL,0.0,0.0,0.318,0.313
CHA201704060,2017-04-06,CHA,DET,0,0,5.23,5.27,1e-06,1e-06,CHA,CHA,0.0,0.0,0.315,0.306
TBA201704060,2017-04-06,TBA,TOR,0,0,4.04,3.09,1e-06,1393.7772067986984,TBA,BAL,0.5,0.0,0.322,0.311
SLN201704060,2017-04-06,SLN,CHN,3,0,3.88,4.59,1e-06,1e-06,SLN,SLN,0.0,0.0,0.339,0.324
WAS201704060,2017-04-06,WAS,MIA,1,0,5.68,3.4,1e-06,1e-06,WAS,WAS,0.0,2.0,0.352,0.33
ARI201704060,2017-04-06,ARI,SFN,0,0,4.21,4.42,1e-06,1e-06,ARI,ARI,0.0,0.0,0.35,0.309
OAK201704060,2017-04-06,OAK,ANA,0,0,4.27,4.55,1e-06,1e-06,OAK,OAK,0.5,0.0,0.327,0.312
MIL201704070,2017-04-07,MIL,CHN,0,0,3.02,3.38,1e-06,526.8349145670746,MIL,SLN,0.0,0.0,0.318,0.324
ANA201704070,2017-04-07,ANA,SEA,1,0,5.35,5.72,592.0809005913671,2169.9670210701,OAK,HOU,1.0,0.0,0.318,0.317
SDN201704070,2017-04-07,SDN,SFN,1,1,4.21,3.39,179.52869961196944,481.0116378281714,LAN,ARI,1.0,0.0,0.306,0.309
TBA201704070,2017-04-07,TBA,TOR,5,2,12.0,7.36,1e-06,1e-06,TBA,TBA,0.3333333333333333,0.0,0.322,0.311
DET201704070,2017-04-07,DET,BOS,1,0,7.82,3.63,380.91207013286544,984.732039314543,CHA,BOS,1.0,0.0,0.341,0.318
COL201704070,2017-04-07,COL,LAN,1,0,4.1,3.77,1465.0252316671194,1336.5596902131042,MIL,LAN,1.0,0.0,0.364,0.336
PHI201704070,2017-04-07,PHI,WAS,0,2,,2.51,807.0437326700402,197.2342958595587,CIN,WAS,0.0,2.0,0.322,0.311
ARI201704070,2017-04-07,ARI,CLE,0,1,4.09,4.98,1e-06,1401.854927086376,ARI,TEX,0.0,0.5,0.35,0.333
HOU201704070,2017-04-07,HOU,KCA,0,0,5.22,4.16,1e-06,1702.4056315736932,HOU,MIN,0.3333333333333333,0.0,0.342,0.308
PIT201704070,2017-04-07,PIT,ATL,0,0,4.14,4.79,773.5078082361433,505.04779123783345,BOS,NYN,0.0,0.0,0.325,0.327
TEX201704070,2017-04-07,TEX,OAK,3,0,2.5,7.13,1e-06,2350.5503898425545,TEX,OAK,1.0,0.0,0.347,0.312
NYN201704070,2017-04-07,NYN,MIA,1,0,5.21,3.82,1e-06,326.3648041771951,NYN,WAS,0.0,1.0,0.31,0.33
BAL201704070,2017-04-07,BAL,NYA,1,1,3.71,4.77,1e-06,1393.7772067986984,BAL,TBA,0.0,0.0,0.323,0.327
SLN201704070,2017-04-07,SLN,CIN,0,0,3.92,7.39,1e-06,494.9532553693752,SLN,CIN,1.5,0.0,0.339,0.323
CHA201704070,2017-04-07,CHA,MIN,1,0,6.2,5.87,1e-06,571.0232496384983,CHA,MIN,0.0,0.0,0.315,0.322
COL201704080,2017-04-08,COL,LAN,1,0,4.47,2.31,1e-06,1e-06,COL,COL,1.0,0.0,0.364,0.336
TEX201704080,2017-04-08,TEX,OAK,0,0,3.86,4.19,1e-06,1e-06,TEX,TEX,1.6666666666666667,0.0,0.347,0.312
HOU201704080,2017-04-08,HOU,KCA,0,0,4.57,3.81,1e-06,1e-06,HOU,HOU,0.25,0.0,0.342,0.308
DET201704080,2017-04-08,DET,BOS,0,0,6.08,4.19,1e-06,1e-06,DET,DET,1.0,0.0,0.341,0.318
ANA201704080,2017-04-08,ANA,SEA,0,2,4.15,11.05,1e-06,1e-06,ANA,ANA,1.0,0.0,0.318,0.317
ARI201704080,2017-04-08,ARI,CLE,0,0,3.2,4.19,1e-06,1e-06,ARI,ARI,0.0,0.6666666666666666,0.35,0.333
PHI201704080,2017-04-08,PHI,WAS,12,0,3.54,135.0,1e-06,1e-06,PHI,PHI,0.0,2.0,0.322,0.311
SLN201704080,2017-04-08,SLN,CIN,2,0,4.13,7.35,1e-06,1e-06,SLN,SLN,1.0,0.0,0.339,0.323
SDN201704080,2017-04-08,SDN,SFN,1,0,3.89,3.32,1e-06,1e-06,SDN,SDN,1.0,0.25,0.306,0.309
TBA201704080,2017-04-08,TBA,TOR,0,0,4.39,6.34,1e-06,1e-06,TBA,TBA,1.5,0.6666666666666666,0.322,0.311
BAL201704080,2017-04-08,BAL,NYA,0,0,2.75,2.87,1e-06,1e-06,BAL,BAL,0.5,0.3333333333333333,0.323,0.327
CHA201704080,2017-04-08,CHA,MIN,1,0,4.62,4.5,1e-06,1e-06,CHA,CHA,0.5,0.0,0.315,0.322
MIL201704080,2017-04-08,MIL,CHN,2,0,3.7,3.03,1e-06,1e-06,MIL,MIL,0.0,0.0,0.318,0.324
PIT201704080,2017-04-08,PIT,ATL,0,0,4.35,4.26,1e-06,1e-06,PIT,PIT,0.0,0.0,0.325,0.327
NYN201704080,2017-04-08,NYN,MIA,0,1,5.19,6.14,1e-06,1e-06,NYN,NYN,0.3333333333333333,0.6666666666666666,0.31,0.33
CHA201704090,2017-04-09,CHA,MIN,0,0,4.15,3.28,1e-06,1e-06,CHA,CHA,0.6666666666666666,0.0,0.315,0.322
SLN201704090,2017-04-09,SLN,CIN,0,0,3.64,4.77,1e-06,1e-06,SLN,SLN,1.25,0.0,0.339,0.323
PHI201704090,2017-04-09,PHI,WAS,0,0,7.25,5.12,1e-06,1e-06,PHI,PHI,6.0,1.0,0.322,0.311
MIL201704090,2017-04-09,MIL,CHN,0,4,3.9,3.53,1e-06,1e-06,MIL,MIL,0.4,0.0,0.318,0.324
HOU201704090,2017-04-09,HOU,KCA,1,0,2.68,5.45,1e-06,1e-06,HOU,HOU,0.2,0.0,0.342,0.308
SDN201704090,2017-04-09,SDN,SFN,0,0,4.79,4.52,1e-06,1e-06,SDN,SDN,1.0,0.2,0.306,0.309
TEX201704090,2017-04-09,TEX,OAK,0,0,4.82,4.37,1e-06,1e-06,TEX,TEX,1.25,0.0,0.347,0.312
ANA201704090,2017-04-09,ANA,SEA,0,1,0.0,3.27,1e-06,1e-06,ANA,ANA,0.5,0.4,0.318,0.317
DET201704090,2017-04-09,DET,BOS,1,0,10.91,3.88,1e-06,1e-06,DET,DET,0.5,0.0,0.341,0.318
NYN201704090,2017-04-09,NYN,MIA,2,0,2.97,4.19,1e-06,1e-06,NYN,NYN,0.25,0.75,0.31,0.33
BAL201704090,2017-04-09,BAL,NYA,0,0,3.43,2.87,1e-06,1e-06,BAL,BAL,0.3333333333333333,0.25,0.323,0.327
COL201704090,2017-04-09,COL,LAN,0,2,4.81,4.22,1e-06,1e-06,COL,COL,1.0,0.0,0.364,0.336
TBA201704090,2017-04-09,TBA,TOR,0,2,4.14,4.98,1e-06,1e-06,TBA,TBA,1.2,0.5,0.322,0.311
ARI201704090,2017-04-09,ARI,CLE,0,0,4.03,2.25,1e-06,1e-06,ARI,ARI,0.0,0.5,0.35,0.333
PIT201704090,2017-04-09,PIT,ATL,0,2,,,1e-06,1e-06,PIT,PIT,0.0,0.0,0.325,0.327
PHI201704100,2017-04-10,PHI,NYN,2,0,4.21,2.94,1e-06,129.48897528262268,PHI,NYN,4.0,0.0,0.322,0.33
KCA201704100,2017-04-10,KCA,OAK,0,0,5.38,5.58,1040.8267966673652,738.3603208647532,HOU,TEX,0.0,0.0,0.315,0.312
CHN201704100,2017-04-10,CHN,LAN,0,0,2.3,3.56,132.54357794550742,1477.450780411816,MIL,COL,0.0,0.6666666666666666,0.342,0.336
PIT201704100,2017-04-10,PIT,CIN,0,3,7.69,4.45,1e-06,898.8824563980571,PIT,SLN,0.0,0.0,0.325,0.323
COL201704100,2017-04-10,COL,SDN,0,0,4.69,7.34,1e-06,1340.79250926624,COL,SDN,0.6666666666666666,0.6666666666666666,0.364,0.293
SEA201704100,2017-04-10,SEA,HOU,0,0,2.98,3.62,1575.276973597757,3039.1839825945185,ANA,HOU,0.0,0.0,0.334,0.343
DET201704100,2017-04-10,DET,BOS,0,0,3.41,2.9,1e-06,1e-06,DET,DET,0.6666666666666666,0.0,0.341,0.318
WAS201704100,2017-04-10,WAS,SLN,1,0,4.67,5.11,197.2342958595587,1142.2462660488457,PHI,SLN,0.5,0.0,0.352,0.329
SFN201704100,2017-04-10,SFN,ARI,0,0,5.52,3.49,738.1265117326025,1050.993394248722,SDN,ARI,0.0,0.0,0.308,0.309
NYA201704100,2017-04-10,NYA,TBA,0,0,4.39,3.66,272.81937803481173,1638.0556824552712,BAL,TBA,0.0,0.0,0.343,0.312
SEA201704110,2017-04-11,SEA,HOU,0,1,5.12,4.77,1e-06,1e-06,SEA,SEA,0.0,0.0,0.334,0.343
SFN201704110,2017-04-11,SFN,ARI,0,0,4.42,2.89,1e-06,1e-06,SFN,SFN,0.0,0.0,0.308,0.309
COL201704110,2017-04-11,COL,SDN,0,1,4.68,7.34,1e-06,1e-06,COL,COL,0.5,0.5,0.364,0.293
CLE201704110,2017-04-11,CLE,CHA,1,0,3.52,2.59,2809.3817942144524,494.38381964269325,ARI,CHA,1.0,0.0,0.34,0.312
DET201704110,2017-04-11,DET,MIN,0,0,5.27,5.63,1e-06,380.91207013286544,DET,CHA,0.5,0.0,0.341,0.322
WAS201704110,2017-04-11,WAS,SLN,0,1,2.96,3.43,1e-06,1e-06,WAS,WAS,0.6666666666666666,0.0,0.352,0.329
MIA201704110,2017-04-11,MIA,ATL,3,0,4.26,6.48,1756.5620451799746,1630.230113794326,NYN,PIT,3.0,0.4,0.332,0.327
BOS201704110,2017-04-11,BOS,BAL,0,0,3.32,4.24,984.732039314543,578.81170796599,DET,BAL,0.0,0.0,0.341,0.3
ANA201704110,2017-04-11,ANA,TEX,0,1,4.43,4.68,1e-06,1938.7751997181072,ANA,TEX,0.3333333333333333,1.0,0.318,0.293
PIT201704110,2017-04-11,PIT,CIN,0,0,2.61,4.45,1e-06,1e-06,PIT,PIT,0.0,0.75,0.325,0.323
PHI201704110,2017-04-11,PHI,NYN,0,3,12.27,6.7,1e-06,1e-06,PHI,PHI,3.5,0.0,0.322,0.33
TOR201704110,2017-04-11,TOR,MIL,1,2,3.53,7.85,1789.459752085548,695.7214064772647,TBA,MIL,1.0,2.0,0.314,0.326
PIT201704120,2017-04-12,PIT,CIN,0,0,4.14,7.39,1e-06,1e-06,PIT,PIT,0.0,0.6,0.325,0.323
KCA201704120,2017-04-12,KCA,OAK,0,0,5.29,4.27,1e-06,1e-06,KCA,KCA,0.0,0.0,0.315,0.312
DET201704120,2017-04-12,DET,MIN,0,1,3.83,5.07,1e-06,1e-06,DET,DET,0.4,0.0,0.341,0.322
ANA201704120,2017-04-12,ANA,TEX,0,0,5.35,5.94,1e-06,1e-06,ANA,ANA,0.25,1.0,0.318,0.293
BOS201704120,2017-04-12,BOS,BAL,0,6,8.25,2.75,1e-06,1e-06,BOS,BOS,0.0,0.0,0.341,0.3
SEA201704120,2017-04-12,SEA,HOU,2,0,4.24,3.0,1e-06,1e-06,SEA,SEA,0.0,0.5,0.334,0.343
CHN201704120,2017-04-12,CHN,LAN,0,1,4.59,3.98,1e-06,1e-06,CHN,CHN,0.0,0.5,0.342,0.336
PHI201704120,2017-04-12,PHI,NYN,0,1,,5.21,1e-06,1e-06,PHI,PHI,2.8,1.5,0.322,0.33
WAS201704120,2017-04-12,WAS,SLN,0,1,2.51,3.92,1e-06,1e-06,WAS,WAS,0.5,0.5,0.352,0.329
MIA201704120,2017-04-12,MIA,ATL,0,0,3.99,2.83,1e-06,1e-06,MIA,MIA,3.0,0.3333333333333333,0.332,0.327
SFN201704120,2017-04-12,SFN,ARI,0,1,5.43,4.09,1e-06,1e-06,SFN,SFN,0.0,0.0,0.308,0.309
COL201704120,2017-04-12,COL,SDN,0,4,4.1,5.63,1e-06,1e-06,COL,COL,0.4,0.6,0.364,0.293
CLE201704120,2017-04-12,CLE,CHA,0,0,4.28,6.2,1e-06,1e-06,CLE,CLE,1.0,0.0,0.34,0.312
TOR201704120,2017-04-12,TOR,MIL,0,0,3.09,2.74,1e-06,1e-06,TOR,TOR,1.0,2.0,0.314,0.326
NYA201704120,2017-04-12,NYA,TBA,0,2,5.79,5.7,1e-06,1e-06,NYA,NYA,0.0,0.0,0.343,0.312
CHN201704130,2017-04-13,CHN,LAN,1,0,6.34,3.77,1e-06,1e-06,CHN,CHN,0.0,0.6,0.342,0.336
DET201704130,2017-04-13,DET,MIN,1,0,6.08,5.87,1e-06,1e-06,DET,DET,0.3333333333333333,0.2,0.341,0.322
CLE201704130,2017-04-13,CLE,CHA,1,5,4.98,2.33,1e-06,1e-06,CLE,CLE,0.5,0.0,0.34,0.312
ANA201704130,2017-04-13,ANA,TEX,0,1,4.92,3.86,1e-06,1e-06,ANA,ANA,0.2,0.5,0.318,0.293
KCA201704130,2017-04-13,KCA,OAK,2,0,4.16,5.3,1e-06,1e-06,KCA,KCA,0.0,0.0,0.315,0.312
MIA201704130,2017-04-13,MIA,NYN,4,0,6.14,4.92,1e-06,1644.1190984600378,MIA,PHI,1.5,1.3333333333333333,0.332,0.33
NYA201704130,2017-04-13,NYA,TBA,1,0,2.98,12.0,1e-06,1e-06,NYA,NYA,0.0,1.0,0.343,0.312
TOR201704130,2017-04-13,TOR,BAL,0,0,5.66,4.68,1e-06,691.6136251477402,TOR,BOS,0.5,3.0,0.314,0.3
CIN201704130,2017-04-13,CIN,MIL,1,0,7.35,3.49,415.25842934625814,662.6904179930643,PIT,TOR,0.0,1.0,0.335,0.326
SFN201704130,2017-04-13,SFN,COL,0,0,3.32,2.65,1e-06,1524.5101947303656,SFN,COL,0.0,0.0,0.308,0.313
BOS201704130,2017-04-13,BOS,PIT,0,2,3.88,2.61,1e-06,773.5078082361433,BOS,PIT,0.0,0.0,0.341,0.311
TOR201704140,2017-04-14,TOR,BAL,0,0,4.25,5.61,1e-06,1e-06,TOR,TOR,0.3333333333333333,2.0,0.314,0.3
MIA201704140,2017-04-14,MIA,NYN,1,0,3.99,3.65,1e-06,1e-06,MIA,MIA,2.3333333333333335,1.0,0.332,0.33
OAK201704140,2017-04-14,OAK,HOU,0,0,1.83,2.9,2406.427657157802,1089.6592015072615,KCA,SEA,0.3333333333333333,0.3333333333333333,0.327,0.343
BOS201704140,2017-04-14,BOS,TBA,0,0,4.65,4.07,1e-06,306.2037667286439,BOS,NYA,0.0,0.6666666666666666,0.341,0.312
KCA201704140,2017-04-14,KCA,ANA,2,1,3.81,4.15,1e-06,2158.345510444982,KCA,ANA,0.6666666666666666,0.0,0.315,0.312
CIN201704140,2017-04-14,CIN,MIL,0,0,5.45,,1e-06,1e-06,CIN,CIN,0.3333333333333333,0.6666666666666666,0.335,0.326
LAN201704140,2017-04-14,LAN,ARI,0,0,2.31,3.2,2804.824680217871,559.4406195325591,CHN,SFN,0.6666666666666666,0.3333333333333333,0.334,0.309
MIN201704140,2017-04-14,MIN,CHA,0,0,4.7,3.45,872.516450655481,1013.2251113855248,DET,CLE,0.0,1.6666666666666667,0.347,0.312
SFN201704140,2017-04-14,SFN,COL,0,0,4.52,4.81,1e-06,1e-06,SFN,SFN,0.0,0.0,0.308,0.313
SEA201704140,2017-04-14,SEA,TEX,0,0,4.36,3.94,1e-06,1575.276973597757,SEA,ANA,0.6666666666666666,0.6666666666666666,0.334,0.293
CHN201704140,2017-04-14,CHN,PIT,0,0,3.03,4.26,1e-06,1365.5064971534737,CHN,BOS,0.3333333333333333,1.0,0.342,0.311
NYA201704140,2017-04-14,NYA,SLN,2,2,4.74,4.13,1e-06,326.3648041771951,NYA,WAS,0.3333333333333333,0.6666666666666666,0.343,0.329
ATL201704140,2017-04-14,ATL,SDN,2,0,4.49,3.89,973.359131898138,1946.7466716258368,MIA,COL,2.0,1.1666666666666667,0.325,0.293
CLE201704140,2017-04-14,CLE,DET,0,0,4.19,5.31,1e-06,145.52553501827433,CLE,DET,0.6666666666666666,0.0,0.34,0.306
WAS201704140,2017-04-14,WAS,PHI,0,0,7.27,7.25,1e-06,197.2342958595587,WAS,PHI,0.4,0.5,0.352,0.307
CIN201704150,2017-04-15,CIN,MIL,0,2,2.49,4.21,1e-06,1e-06,CIN,CIN,0.25,0.5,0.335,0.326
SEA201704150,2017-04-15,SEA,TEX,0,0,2.98,3.4,1e-06,1e-06,SEA,SEA,0.5,0.5,0.334,0.293
TOR201704150,2017-04-15,TOR,BAL,0,0,3.38,7.04,1e-06,1e-06,TOR,TOR,0.25,1.5,0.314,0.3
KCA201704150,2017-04-15,KCA,ANA,1,1,3.7,3.88,1e-06,1e-06,KCA,KCA,1.0,0.25,0.315,0.312
OAK201704150,2017-04-15,OAK,HOU,0,0,4.27,2.98,1e-06,1e-06,OAK,OAK,0.25,0.25,0.327,0.343
MIA201704150,2017-04-15,MIA,NYN,0,1,5.69,5.22,1e-06,1e-06,MIA,MIA,2.0,0.8,0.332,0.33
BOS201704150,2017-04-15,BOS,TBA,0,0,2.9,2.61,1e-06,1e-06,BOS,BOS,0.0,0.5,0.341,0.312
CLE201704150,2017-04-15,CLE,DET,3,0,2.25,3.36,1e-06,1e-06,CLE,CLE,0.5,0.0,0.34,0.306
SFN201704150,2017-04-15,SFN,COL,0,0,5.52,4.69,1e-06,1e-06,SFN,SFN,0.0,0.0,0.308,0.313
MIN201704150,2017-04-15,MIN,CHA,5,0,3.28,4.15,1e-06,1e-06,MIN,MIN,0.0,1.25,0.347,0.312
WAS201704150,2017-04-15,WAS,PHI,0,0,5.68,5.43,1e-06,1e-06,WAS,WAS,0.3333333333333333,0.3333333333333333,0.352,0.307
ATL201704150,2017-04-15,ATL,SDN,0,0,4.26,4.79,1e-06,1e-06,ATL,ATL,2.0,1.0,0.325,0.293
NYA201704150,2017-04-15,NYA,SLN,1,0,3.69,3.64,1e-06,1e-06,NYA,NYA,0.75,1.0,0.343,0.329
CHN201704150,2017-04-15,CHN,PIT,4,0,2.83,4.07,1e-06,1e-06,CHN,CHN,0.25,0.6666666666666666,0.342,0.311
LAN201704150,2017-04-15,LAN,ARI,2,0,2.72,4.03,1e-06,1e-06,LAN,LAN,0.5,0.25,0.334,0.309
CIN201704160,2017-04-16,CIN,MIL,0,0,4.45,7.85,1e-06,1e-06,CIN,CIN,0.2,0.8,0.335,0.326
KCA201704160,2017-04-16,KCA,ANA,0,0,4.25,2.54,1e-06,1e-06,KCA,KCA,1.0,0.4,0.315,0.312
BOS201704160,2017-04-16,BOS,TBA,2,3,2.79,4.2,1e-06,1e-06,BOS,BOS,0.0,0.4,0.341,0.312
MIN201704160,2017-04-16,MIN,CHA,0,0,4.7,2.31,1e-06,1e-06,MIN,MIN,1.25,1.0,0.347,0.312
ATL201704160,2017-04-16,ATL,SDN,0,0,6.48,4.93,1e-06,1e-06,ATL,ATL,1.0,0.875,0.325,0.293
CHN201704160,2017-04-16,CHN,PIT,0,0,3.98,4.44,1e-06,1e-06,CHN,CHN,1.0,0.5,0.342,0.311
WAS201704160,2017-04-16,WAS,PHI,1,1,7.27,4.65,1e-06,1e-06,WAS,WAS,0.2857142857142857,0.25,0.352,0.307
NYA201704160,2017-04-16,NYA,SLN,0,0,4.39,5.11,1e-06,1e-06,NYA,NYA,0.8,0.8,0.343,0.329
MIA201704160,2017-04-16,MIA,NYN,1,0,3.4,2.84,1e-06,1e-06,MIA,MIA,1.6,0.8333333333333334,0.332,0.33
SEA201704160,2017-04-16,SEA,TEX,1,0,3.27,6.09,1e-06,1e-06,SEA,SEA,0.4,0.4,0.334,0.293
TOR201704160,2017-04-16,TOR,BAL,0,0,3.53,4.24,1e-06,1e-06,TOR,TOR,0.2,1.2,0.314,0.3
CLE201704160,2017-04-16,CLE,DET,0,0,3.29,5.27,1e-06,1e-06,CLE,CLE,1.0,0.0,0.34,0.306
LAN201704160,2017-04-16,LAN,ARI,0,0,3.32,3.49,1e-06,1e-06,LAN,LAN,0.8,0.2,0.334,0.309
SFN201704160,2017-04-16,SFN,COL,3,3,4.42,4.68,1e-06,1e-06,SFN,SFN,0.0,0.0,0.308,0.313
BOS201704170,2017-04-17,BOS,TBA,1,2,8.25,4.04,1e-06,1e-06,BOS,BOS,0.2857142857142857,0.8333333333333334,0.341,0.312
CHN201704170,2017-04-17,CHN,MIL,1,2,4.59,2.74,1e-06,406.2527329885922,CHN,CIN,0.8333333333333334,0.6666666666666666,0.342,0.326
SLN201704170,2017-04-17,SLN,PIT,0,0,3.43,4.14,1403.0288811452067,422.4920912040455,NYA,CHN,1.0,0.4,0.339,0.311
ATL201704170,2017-04-17,ATL,SDN,0,1,5.56,6.52,1e-06,1e-06,ATL,ATL,0.6666666666666666,0.7777777777777778,0.325,0.293
LAN201704170,2017-04-17,LAN,ARI,0,0,4.22,3.92,1e-06,1e-06,LAN,LAN,0.6666666666666666,0.1666666666666666,0.334,0.309
NYA201704170,2017-04-17,NYA,CHA,0,0,3.88,6.2,1e-06,1636.0526645605564,NYA,MIN,0.6666666666666666,0.8333333333333334,0.343,0.312
HOU201704170,2017-04-17,HOU,ANA,0,0,3.62,5.35,2629.671879056886,1040.8267966673652,OAK,KCA,0.3333333333333333,0.3333333333333333,0.342,0.312
MIN201704170,2017-04-17,MIN,CLE,0,0,5.07,4.28,1e-06,1013.2251113855248,MIN,CLE,1.0,0.4,0.347,0.333
OAK201704170,2017-04-17,OAK,TEX,0,1,5.58,5.94,1e-06,1089.6592015072615,OAK,SEA,0.2,0.3333333333333333,0.327,0.293
SEA201704170,2017-04-17,SEA,MIA,3,0,5.12,6.69,1e-06,4393.138063781564,SEA,MIA,0.5,0.6,0.334,0.33
CIN201704180,2017-04-18,CIN,BAL,2,0,7.35,4.68,1e-06,662.6904179930643,CIN,TOR,0.1666666666666666,1.0,0.335,0.3
TBA201704180,2017-04-18,TBA,DET,0,1,4.5,3.83,1926.694381718032,1529.408250521614,BOS,CLE,1.0,0.0,0.322,0.306
TOR201704180,2017-04-18,TOR,BOS,2,0,3.09,4.33,1e-06,691.6136251477402,TOR,BOS,0.1666666666666666,0.0,0.314,0.318
MIN201704180,2017-04-18,MIN,CLE,2,3,5.87,4.98,1e-06,1e-06,MIN,MIN,0.8333333333333334,0.3333333333333333,0.347,0.333
SEA201704180,2017-04-18,SEA,MIA,0,1,5.72,3.82,1e-06,1e-06,SEA,SEA,0.8571428571428571,0.5,0.334,0.33
HOU201704180,2017-04-18,HOU,ANA,0,0,4.77,4.92,1e-06,1e-06,HOU,HOU,0.2857142857142857,0.2857142857142857,0.342,0.312
SDN201704180,2017-04-18,SDN,ARI,0,0,4.88,4.09,3037.495642889967,179.52869961196944,ATL,LAN,0.6666666666666666,0.1428571428571428,0.306,0.309
KCA201704180,2017-04-18,KCA,SFN,0,0,2.48,5.06,1e-06,2419.4492026360936,KCA,SFN,0.8333333333333334,0.1666666666666666,0.315,0.309
NYA201704180,2017-04-18,NYA,CHA,0,0,2.98,4.62,1e-06,1e-06,NYA,NYA,0.5714285714285714,0.7142857142857143,0.343,0.312
ATL201704180,2017-04-18,ATL,WAS,0,0,4.79,2.51,1e-06,874.0887985860761,ATL,WAS,0.5,0.6666666666666666,0.325,0.311
OAK201704180,2017-04-18,OAK,TEX,0,0,4.27,3.86,1e-06,1e-06,OAK,OAK,0.1666666666666666,0.4285714285714285,0.327,0.293
CHN201704180,2017-04-18,CHN,MIL,0,3,5.53,3.02,1e-06,1e-06,CHN,CHN,0.8571428571428571,0.8571428571428571,0.342,0.326
LAN201704180,2017-04-18,LAN,COL,0,2,3.77,2.65,1e-06,559.4406195325591,LAN,SFN,0.5714285714285714,0.4285714285714285,0.334,0.313
SLN201704180,2017-04-18,SLN,PIT,1,0,3.92,4.35,1e-06,1e-06,SLN,SLN,0.8333333333333334,0.3333333333333333,0.339,0.311
