year,game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher,home_ERA,vis_ERA,date,home_travel,vis_travel,home_last_location,visiting_last_location,home_avg_prev,away_avg_prev,home_OBP,away_OBP
2024,PHI202404020,PHI,CIN,1,0,turns003,ashcg001,2.65,5.24,2024-04-02,1e-06,1e-06,PHI,PHI,2.0,0.0,0.33,0.298
2024,CHA202404020,CHA,ATL,0,0,crocg001,minta001,3.58,2.62,2024-04-02,1e-06,1e-06,CHA,CHA,0.6666666666666666,1.3333333333333333,0.283,0.304
2024,MIA202404020,MIA,ANA,0,0,luzaj001,andet002,5.0,3.81,2024-04-02,1e-06,1e-06,MIA,MIA,2.25,0.6666666666666666,0.308,0.301
2024,MIL202404020,MIL,MIN,0,0,pegue001,varll001,2.98,7.61,2024-04-02,1181.7674026325851,707.8851304063497,NYN,KCA,0.0,0.0,0.317,0.303
2024,SEA202404020,SEA,CLE,0,0,castl003,biebs001,3.64,0.0,2024-04-02,1e-06,1e-06,SEA,SEA,0.25,0.75,0.307,0.299
2024,TBA202404020,TBA,TEX,0,0,efliz001,heana001,3.59,4.28,2024-04-02,1e-06,1e-06,TBA,TBA,0.25,3.0,0.303,0.301
2024,HOU202404020,HOU,TOR,0,0,hadej001,greec003,3.8,3.21,2024-04-02,1e-06,1e-06,HOU,HOU,1.0,0.5,0.326,0.313
2024,BAL202404020,BAL,KCA,0,0,irvic001,marsa001,5.11,4.53,2024-04-02,1e-06,1e-06,BAL,BAL,0.6666666666666666,0.0,0.313,0.293
2024,SDN202404020,SDN,SLN,0,0,darvy001,mikom001,3.31,5.35,2024-04-02,1e-06,1e-06,SDN,SDN,1.5,0.75,0.315,0.309
2024,TBA202404030,TBA,TEX,0,0,civaa001,eovan001,4.36,3.8,2024-04-03,1e-06,1e-06,TBA,TBA,0.2,1.5,0.303,0.301
2024,HOU202404030,HOU,TOR,0,0,javic001,bassc001,3.89,4.16,2024-04-03,1e-06,1e-06,HOU,HOU,0.8,0.4,0.326,0.313
2024,PHI202404030,PHI,CIN,0,0,wheez001,montf001,2.57,4.84,2024-04-03,1e-06,1e-06,PHI,PHI,1.75,0.0,0.33,0.298
2024,SDN202404030,SDN,SLN,1,0,musgj001,thomz002,3.88,9.53,2024-04-03,1e-06,1e-06,SDN,SDN,1.2,0.6,0.315,0.309
2024,SEA202404030,SEA,CLE,0,3,kirbg001,allel003,3.53,5.73,2024-04-03,1e-06,1e-06,SEA,SEA,0.2,0.6,0.307,0.299
2024,MIA202404030,MIA,ANA,0,2,puk-a001,sandp002,3.15,5.08,2024-04-03,1e-06,1e-06,MIA,MIA,1.8,0.5,0.308,0.301
2024,WAS202404030,WAS,PIT,0,0,willt002,kellm003,2.03,4.25,2024-04-03,1e-06,1e-06,WAS,WAS,0.0,0.0,0.309,0.297
2024,OAK202404030,OAK,BOS,0,0,strir001,piven001,6.01,4.14,2024-04-03,1e-06,1e-06,OAK,OAK,0.4,0.4,0.3,0.317
2024,MIL202404030,MIL,MIN,0,0,payaj001,duard001,3.05,2.25,2024-04-03,1e-06,1e-06,MIL,MIL,0.0,0.0,0.317,0.303
2024,ARI202404030,ARI,NYA,0,0,mcgos001,holmc001,7.44,3.14,2024-04-03,1e-06,1e-06,ARI,ARI,2.0,0.0,0.347,0.33
2024,CHN202404030,CHN,COL,0,0,alzoa001,mearn001,4.67,5.93,2024-04-03,1e-06,1e-06,CHN,CHN,1.0,0.0,0.302,0.276
2024,BAL202404030,BAL,KCA,0,1,canoy001,smitw002,3.15,,2024-04-03,1e-06,1e-06,BAL,BAL,0.5,0.0,0.313,0.293
2024,LAN202404030,LAN,SFN,0,0,glast001,harrk001,3.49,4.56,2024-04-03,1e-06,1e-06,LAN,LAN,0.6666666666666666,0.6,0.33,0.304
2024,KCA202404040,KCA,CHA,0,0,lugos001,sorom001,3.0,4.74,2024-04-04,1545.5901204265936,663.9206401727051,BAL,CHA,1.5,0.0,0.319,0.273
2024,WAS202404040,WAS,PIT,0,4,grayj004,perem004,14.04,4.53,2024-04-04,1e-06,1e-06,WAS,WAS,0.0,0.0,0.309,0.297
2024,SLN202404040,SLN,MIA,0,0,gallg001,sancs001,6.53,6.06,2024-04-04,2512.7882719547906,1707.3616100149372,SDN,MIA,0.0,0.0,0.315,0.292
2024,NYN202404042,NYN,DET,0,0,garrr001,faeda001,3.77,3.61,2024-04-04,1e-06,1e-06,NYN,NYN,0.0,1.0,0.325,0.299
2024,NYN202404041,NYN,DET,0,0,tonkm001,mills001,3.63,4.53,2024-04-04,1e-06,1e-06,NYN,NYN,0.0,0.75,0.325,0.299
2024,MIN202404040,MIN,CLE,0,0,lopep002,bibet001,4.08,3.47,2024-04-04,476.3851209130703,2238.408961277553,MIL,SEA,0.0,1.0,0.328,0.299
2024,WAS202404050,WAS,PHI,0,0,corbp001,nolaa001,5.62,3.57,2024-04-05,1e-06,197.2342948595587,WAS,PHI,0.0,0.0,0.309,0.319
2024,CHN202404050,CHN,LAN,0,2,smyld001,millb005,3.84,8.52,2024-04-05,1e-06,2804.8246792178716,CHN,LAN,0.6666666666666666,2.0,0.302,0.339
2024,SFN202404050,SFN,SDN,1,1,dovac001,deloe001,4.88,5.2,2024-04-05,559.4406185325591,738.1265107326025,LAN,SDN,1.0,5.0,0.307,0.33
2024,ANA202404050,ANA,BOS,0,0,sorij002,martc007,3.42,3.45,2024-04-05,3722.136233713201,592.0808995913671,MIA,OAK,0.0,0.3333333333333333,0.302,0.317
2024,KCA202404050,KCA,CHA,1,0,strac001,kopem001,5.55,3.46,2024-04-05,1e-06,1e-06,KCA,KCA,1.0,0.0,0.319,0.273
2024,ATL202404050,ATL,ARI,1,3,johnp001,mcgos001,3.67,7.44,2024-04-05,947.8182714063668,2556.485113581247,CHA,ARI,1.0,3.0,0.313,0.328
2024,MIL202404050,MIL,SEA,0,0,uriba001,munoa002,6.91,2.12,2024-04-05,1e-06,2711.8094306961893,MIL,SEA,0.0,0.0,0.317,0.315
2024,PIT202404050,PIT,BAL,0,0,jonej008,rodrg003,4.14,3.86,2024-04-05,305.44483651928374,314.0609846627503,WAS,BAL,0.0,0.0,0.306,0.316
2024,DET202404050,DET,OAK,0,0,folej001,ercel001,3.15,3.36,2024-04-05,773.7548020957365,3345.1646779632492,NYN,OAK,0.0,0.0,0.303,0.303
2024,COL202404050,COL,TBA,1,1,beekj001,fairp001,4.5,3.57,2024-04-05,1477.4507794118158,2454.2852308253578,CHN,TBA,1.0,1.0,0.332,0.301
2024,CIN202404050,CIN,NYN,1,0,cruzf002,smitd009,4.86,3.06,2024-04-05,807.0437316700402,913.3322248208744,PHI,NYN,0.0,0.0,0.311,0.317
2024,NYA202404050,NYA,TOR,0,0,fergc001,garcy001,4.64,3.46,2024-04-05,3443.682018431773,2282.180746677387,ARI,HOU,0.0,0.3333333333333333,0.337,0.313
2024,TEX202404050,TEX,HOU,0,0,bradc003,browh001,3.54,3.49,2024-04-05,1496.616115420437,368.5990374284446,TBA,HOU,0.0,0.0,0.31,0.317
2024,WAS202404060,WAS,PHI,0,0,irvij001,suarr001,4.41,3.46,2024-04-06,1e-06,1e-06,WAS,WAS,0.0,0.0,0.309,0.319
2024,TEX202404060,TEX,HOU,0,0,yatek001,franj006,1.17,7.46,2024-04-06,1e-06,1e-06,TEX,TEX,0.0,0.0,0.31,0.317
2024,MIN202404060,MIN,CLE,1,0,ryanj002,sandn001,3.6,3.75,2024-04-06,1e-06,1e-06,MIN,MIN,0.0,0.8571428571428571,0.328,0.299
2024,SFN202404060,SFN,SDN,0,4,winnk001,kingm002,7.16,2.95,2024-04-06,1e-06,1e-06,SFN,SFN,1.0,3.0,0.307,0.33
2024,ANA202404060,ANA,BOS,0,0,detmr001,weisg001,6.7,3.13,2024-04-06,1e-06,1e-06,ANA,ANA,0.0,0.2857142857142857,0.302,0.317
2024,PIT202404060,PIT,BAL,0,0,flemj001,heasj001,4.02,16.88,2024-04-06,1e-06,1e-06,PIT,PIT,0.0,0.0,0.306,0.316
2024,NYA202404060,NYA,TOR,3,0,weavl001,gausk001,2.89,3.83,2024-04-06,1e-06,1e-06,NYA,NYA,0.0,0.2857142857142857,0.337,0.313
2024,COL202404060,COL,TBA,0,1,beekj001,cleag001,4.5,3.75,2024-04-06,1e-06,1e-06,COL,COL,1.0,1.0,0.332,0.301
2024,CHN202404060,CHN,LAN,0,0,wickj001,yamay001,5.48,3.0,2024-04-06,1e-06,1e-06,CHN,CHN,0.5,2.0,0.302,0.339
2024,KCA202404060,KCA,CHA,0,0,wachm001,flexc001,3.35,4.95,2024-04-06,1e-06,1e-06,KCA,KCA,1.0,0.0,0.319,0.273
2024,ATL202404060,ATL,ARI,0,6,minta001,frial001,2.62,13.97,2024-04-06,1e-06,1e-06,ATL,ATL,1.0,3.0,0.313,0.328
2024,MIL202404060,MIL,SEA,0,0,halld004,millb004,5.02,2.94,2024-04-06,1e-06,1e-06,MIL,MIL,0.0,0.0,0.317,0.315
2024,SLN202404060,SLN,MIA,0,0,matzs001,roget003,5.08,4.92,2024-04-06,1e-06,1e-06,SLN,SLN,0.0,0.0,0.315,0.292
2024,CIN202404060,CIN,NYN,0,0,pagae001,ramiy002,4.5,6.2,2024-04-06,1e-06,1e-06,CIN,CIN,0.3333333333333333,0.0,0.311,0.317
2024,DET202404060,DET,OAK,0,2,maedk001,blacp001,6.09,4.66,2024-04-06,1e-06,1e-06,DET,DET,0.0,0.0,0.303,0.303
2024,WAS202404070,WAS,PHI,0,0,gorem001,sancc002,3.9,3.32,2024-04-07,1e-06,1e-06,WAS,WAS,0.0,0.0,0.309,0.319
2024,TEX202404070,TEX,HOU,0,0,dunnd001,blanr001,5.31,2.8,2024-04-07,1e-06,1e-06,TEX,TEX,0.0,0.0,0.31,0.317
2024,SLN202404070,SLN,MIA,0,6,gibsk002,meyem001,4.24,5.68,2024-04-07,1e-06,1e-06,SLN,SLN,0.0,0.0,0.315,0.292
2024,SFN202404070,SFN,SDN,0,1,walkr001,britj003,1.91,4.12,2024-04-07,1e-06,1e-06,SFN,SFN,0.5,3.3333333333333335,0.307,0.33
2024,DET202404070,DET,OAK,0,2,flahj002,boylj001,3.17,6.42,2024-04-07,1e-06,1e-06,DET,DET,0.0,1.0,0.303,0.303
2024,NYA202404070,NYA,TOR,0,0,cousj001,franb002,2.37,3.3,2024-04-07,1e-06,1e-06,NYA,NYA,1.5,0.25,0.337,0.313
2024,COL202404070,COL,TBA,0,0,hudsd002,pepir001,6.17,3.6,2024-04-07,1e-06,1e-06,COL,COL,0.5,1.0,0.332,0.301
2024,MIL202404070,MIL,SEA,3,1,rea-c001,hance001,4.29,4.75,2024-04-07,1e-06,1e-06,MIL,MIL,0.0,0.0,0.317,0.315
2024,CHN202404070,CHN,LAN,3,0,almoy001,stong001,3.45,3.53,2024-04-07,1e-06,1e-06,CHN,CHN,0.4,1.0,0.302,0.339
2024,ATL202404070,ATL,ARI,0,0,salec001,nelsr003,2.38,4.24,2024-04-07,1e-06,1e-06,ATL,ATL,0.5,4.5,0.313,0.328
2024,PIT202404070,PIT,BAL,0,0,hernj005,canoy001,3.38,3.15,2024-04-07,1e-06,1e-06,PIT,PIT,0.0,0.0,0.306,0.316
2024,KCA202404070,KCA,CHA,0,0,schrj001,garcd003,3.66,7.07,2024-04-07,1e-06,1e-06,KCA,KCA,0.8,0.0,0.319,0.273
2024,ANA202404070,ANA,BOS,0,0,silsc001,houct001,6.75,3.12,2024-04-07,1e-06,1e-06,ANA,ANA,0.0,0.25,0.302,0.317
2024,CIN202404070,CIN,NYN,0,1,abboa001,manas001,3.72,3.47,2024-04-07,1e-06,1e-06,CIN,CIN,0.25,0.0,0.311,0.317
2024,CIN202404080,CIN,MIL,0,0,ashcg001,ashba003,5.24,2.86,2024-04-08,1e-06,525.1892228126902,CIN,MIL,0.2,2.0,0.311,0.333
2024,TOR202404080,TOR,SEA,0,0,berrj001,castl003,3.6,3.64,2024-04-08,550.2922207550002,695.7214054772647,NYA,MIL,0.0,0.3333333333333333,0.314,0.315
2024,SDN202404080,SDN,CHN,0,0,peraw002,alzoa001,3.99,4.67,2024-04-08,738.1265107326025,2787.070269174863,SFN,CHN,1.1666666666666667,1.5,0.315,0.331
2024,ANA202404080,ANA,TBA,2,0,andet002,efliz001,3.81,3.59,2024-04-08,1e-06,1321.5005783187803,ANA,COL,0.0,0.6666666666666666,0.302,0.301
2024,PIT202404080,PIT,DET,0,1,kellm003,olsor001,4.25,3.53,2024-04-08,1e-06,331.7516299667575,PIT,DET,0.0,0.6,0.306,0.299
2024,SLN202404080,SLN,PHI,0,0,helsr001,hoffj003,2.04,2.17,2024-04-08,1e-06,1142.2462650488455,SLN,WAS,0.0,0.0,0.315,0.319
2024,TEX202404080,TEX,HOU,5,2,heana001,marts003,4.28,3.59,2024-04-08,1e-06,1e-06,TEX,TEX,0.0,0.0,0.31,0.317
2024,CLE202404080,CLE,CHA,0,0,mcket001,bankt001,5.11,3.98,2024-04-08,1013.2251103855248,1123.523030808302,MIN,KCA,0.0,0.0,0.317,0.273
2024,ATL202404080,ATL,NYN,0,0,johnp001,diekj001,3.67,5.63,2024-04-08,1e-06,595.1171387463928,ATL,CIN,0.3333333333333333,0.3333333333333333,0.313,0.317
2024,COL202404080,COL,ARI,1,0,lambp001,mcgos001,5.72,7.44,2024-04-08,1e-06,1946.7466706258367,COL,ATL,0.3333333333333333,3.0,0.332,0.328
2024,SFN202404080,SFN,WAS,1,0,snelb001,willt002,3.12,2.03,2024-04-08,1e-06,3919.8438679376186,SFN,WAS,0.3333333333333333,0.0,0.307,0.308
2024,NYA202404080,NYA,MIA,0,0,cortn001,luzaj001,3.77,5.0,2024-04-08,1e-06,1403.0288801452066,NYA,SLN,1.0,2.0,0.337,0.292
2024,MIN202404080,MIN,LAN,0,1,jackj001,paxtj001,7.52,4.4,2024-04-08,1e-06,571.0232486384983,MIN,CHN,0.5,0.6666666666666666,0.328,0.339
2024,CIN202404090,CIN,MIL,0,0,montf001,rossj002,4.84,3.77,2024-04-09,1e-06,1e-06,CIN,CIN,0.1666666666666666,1.3333333333333333,0.311,0.333
2024,ANA202404090,ANA,TBA,2,0,sandp002,civaa001,5.08,4.36,2024-04-09,1e-06,1e-06,ANA,ANA,0.5,0.5,0.302,0.301
2024,CLE202404090,CLE,CHA,2,5,barls001,wilss002,4.25,5.71,2024-04-09,1e-06,1e-06,CLE,CLE,0.0,0.0,0.317,0.273
2024,PIT202404090,PIT,DET,0,1,bednd001,mills001,5.77,4.53,2024-04-09,1e-06,1e-06,PIT,PIT,0.0,0.6666666666666666,0.306,0.299
2024,MIN202404090,MIN,LAN,0,0,varll001,glast001,7.61,3.49,2024-04-09,1e-06,1e-06,MIN,MIN,0.3333333333333333,0.75,0.328,0.339
2024,KCA202404090,KCA,HOU,0,1,mcarj001,suerw002,4.92,,2024-04-09,1e-06,738.3603198647533,KCA,TEX,0.6666666666666666,0.5,0.319,0.317
2024,ATL202404090,ATL,NYN,1,0,loper003,housa001,1.99,5.84,2024-04-09,1e-06,1e-06,ATL,ATL,0.25,0.25,0.313,0.317
2024,TOR202404090,TOR,SEA,0,0,bassc001,kirbg001,4.16,3.53,2024-04-09,1e-06,1e-06,TOR,TOR,0.0,0.25,0.314,0.315
2024,NYA202404090,NYA,MIA,0,0,rodoc001,puk-a001,3.96,3.15,2024-04-09,1e-06,1e-06,NYA,NYA,0.75,1.5,0.337,0.292
2024,TEX202404090,TEX,OAK,1,0,leclj001,kellm004,4.32,2.59,2024-04-09,1e-06,1624.623075913518,TEX,DET,0.8333333333333334,1.3333333333333333,0.31,0.303
2024,SLN202404090,SLN,PHI,0,0,grays001,wheez001,3.84,2.57,2024-04-09,1e-06,1e-06,SLN,SLN,0.0,0.0,0.315,0.319
2024,BOS202404090,BOS,BAL,1,0,bellb002,burnc002,4.49,2.92,2024-04-09,4151.631079145035,773.5078072361433,ANA,PIT,1.0,0.0,0.321,0.316
2024,SFN202404090,SFN,WAS,0,0,walkr001,weemj001,1.91,6.7,2024-04-09,1e-06,1e-06,SFN,SFN,0.5,0.0,0.307,0.308
2024,SDN202404090,SDN,CHN,0,0,musgj001,smyld001,3.88,3.84,2024-04-09,1e-06,1e-06,SDN,SDN,1.0,1.0,0.315,0.331
2024,COL202404090,COL,ARI,1,2,quanc001,kellm002,4.98,4.03,2024-04-09,1e-06,1e-06,COL,COL,0.5,2.25,0.332,0.328
2024,TEX202404100,TEX,OAK,3,1,bradc003,strir001,3.54,6.01,2024-04-10,1e-06,1e-06,TEX,TEX,0.8571428571428571,1.0,0.31,0.303
2024,CIN202404100,CIN,MIL,0,2,greeh001,wilsb003,2.75,4.04,2024-04-10,1e-06,1e-06,CIN,CIN,0.1428571428571428,1.0,0.311,0.333
2024,ANA202404100,ANA,TBA,0,3,sorij002,kellk004,3.42,2.67,2024-04-10,1e-06,1e-06,ANA,ANA,0.8,0.4,0.302,0.301
2024,SLN202404100,SLN,PHI,0,2,palla001,nolaa001,3.78,3.57,2024-04-10,1e-06,1e-06,SLN,SLN,0.0,0.0,0.315,0.319
2024,TOR202404100,TOR,SEA,0,0,mayzt001,munoa002,6.33,2.12,2024-04-10,1e-06,1e-06,TOR,TOR,0.0,0.2,0.314,0.315
2024,COL202404100,COL,ARI,1,1,lawrj002,mantj002,6.49,3.92,2024-04-10,1e-06,1e-06,COL,COL,0.6,2.2,0.332,0.328
2024,KCA202404100,KCA,HOU,0,0,lugos001,arris001,3.0,4.53,2024-04-10,1e-06,1e-06,KCA,KCA,0.5714285714285714,0.6,0.319,0.317
2024,MIN202404100,MIN,LAN,1,1,fundk001,vesia001,6.49,1.76,2024-04-10,1e-06,1e-06,MIN,MIN,0.25,0.6,0.328,0.339
2024,SFN202404100,SFN,WAS,0,0,hickj002,corbp001,4.1,5.62,2024-04-10,1e-06,1e-06,SFN,SFN,0.4,0.0,0.307,0.308
2024,SDN202404100,SDN,CHN,0,0,ceasd001,hendk001,3.47,5.92,2024-04-10,1e-06,1e-06,SDN,SDN,0.875,0.75,0.315,0.331
