year,game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher,home_ERA,vis_ERA,date,home_travel,vis_travel,home_last_location,visiting_last_location,home_avg_prev,away_avg_prev,home_OBP,away_OBP
2014,PIT201404030,PIT,CHN,0,1,rodrw002,hammj002,6.75,3.47,2014-04-03,1e-06,1e-06,PIT,PIT,0.0,0.0,0.342,0.296
2014,BAL201404030,BAL,BOS,0,0,chenw001,doubf001,3.54,5.54,2014-04-03,1e-06,1e-06,BAL,BAL,0.0,0.0,0.317,0.299
2014,ARI201404030,ARI,SFN,2,1,harrw002,machj002,4.34,2.58,2014-04-03,1e-06,1e-06,ARI,ARI,0.6666666666666666,2.0,0.318,0.309
2014,MIA201404030,MIA,COL,1,1,ramoa001,belim001,2.11,4.87,2014-04-03,1e-06,1e-06,MIA,MIA,0.5,1.5,0.326,0.279
2014,NYN201404030,NYN,WAS,2,0,wheez001,roart001,3.54,2.85,2014-04-03,1e-06,1e-06,NYN,NYN,1.0,0.0,0.295,0.303
2014,CIN201404030,CIN,SLN,3,0,bailh001,lynnl001,3.71,2.74,2014-04-03,1e-06,1e-06,CIN,CIN,0.0,0.0,0.305,0.306
2014,TBA201404030,TBA,TOR,0,0,archc001,morrb001,3.33,5.67,2014-04-03,1e-06,1e-06,TBA,TBA,0.0,1.5,0.326,0.318
2014,CHA201404030,CHA,MIN,0,0,lindm001,thiec001,5.03,3.4,2014-04-03,1e-06,1e-06,CHA,CHA,0.0,0.0,0.314,0.314
2014,HOU201404030,HOU,NYA,1,0,oberb001,novai001,4.39,8.27,2014-04-03,1e-06,1e-06,HOU,HOU,1.0,0.0,0.315,0.305
2014,MIA201404040,MIA,SDN,2,0,koeht001,stule002,3.81,4.3,2014-04-04,1e-06,3647.95203110488,MIA,SDN,0.6666666666666666,0.0,0.326,0.285
2014,HOU201404040,HOU,ANA,0,1,harrl002,richg002,9.49,2.61,2014-04-04,1e-06,2169.9670200701003,HOU,ANA,1.0,1.0,0.315,0.326
2014,DET201404040,DET,BAL,0,2,smyld001,gonzm003,3.24,3.23,2014-04-04,1e-06,638.3359422178316,DET,BAL,0.0,2.0,0.338,0.305
2014,BOS201404040,BOS,MIL,0,0,mujie001,kintb001,3.9,3.24,2014-04-04,578.81170696599,1380.0911914179385,BAL,MIL,0.0,0.0,0.332,0.3
2014,TOR201404040,TOR,NYA,1,2,mcgod001,tanam001,4.17,2.77,2014-04-04,1789.459751085548,2094.913693918614,TBA,HOU,1.0,0.0,0.327,0.305
2014,NYN201404040,NYN,CIN,0,0,mejij001,leakm001,3.65,3.7,2014-04-04,1e-06,913.3322248208744,NYN,CIN,1.5,0.0,0.295,0.289
2014,CHN201404040,CHN,PHI,0,0,woodt004,carmf001,5.03,,2014-04-04,660.0502257315369,1309.650557347085,PIT,TEX,0.0,0.5,0.303,0.303
2014,LAN201404040,LAN,SFN,0,6,ryu-h001,huffd001,3.38,3.36,2014-04-04,179.52869861196945,574.8341149449532,SDN,ARI,0.0,1.6666666666666667,0.319,0.309
2014,PIT201404040,PIT,SLN,0,0,coleg001,mills001,3.65,3.74,2014-04-04,1e-06,415.25842834625814,PIT,CIN,0.0,0.0,0.342,0.306
2014,TBA201404040,TBA,TEX,1,0,odorj001,saunj001,4.13,6.7,2014-04-04,1e-06,1496.616115420437,TBA,TEX,0.0,0.0,0.326,0.316
2014,KCA201404040,KCA,CHA,3,1,guthj001,johne003,4.13,6.46,2014-04-04,1034.95696526315,663.9206401727051,DET,CHA,3.0,1.0,0.31,0.305
2014,COL201404040,COL,ARI,1,0,nicaj001,delgr001,5.38,4.87,2014-04-04,2773.388607504832,942.6579344569092,MIA,ARI,1.0,0.0,0.372,0.287
2014,CLE201404040,CLE,MIN,0,2,outmj001,pelfm001,2.86,7.99,2014-04-04,3466.040145226439,494.38381864269326,OAK,CHA,0.0,0.0,0.32,0.314
2014,WAS201404040,WAS,ATL,0,0,clipt001,avill001,2.18,4.57,2014-04-04,326.3648031771951,1025.9779083655503,NYN,MIL,0.0,0.0,0.333,0.3
2014,HOU201404050,HOU,ANA,1,0,keucd001,skagt001,2.93,4.3,2014-04-05,1e-06,1e-06,HOU,HOU,0.6666666666666666,1.0,0.315,0.326
2014,OAK201404050,OAK,SEA,0,0,strad003,hernf002,6.75,2.14,2014-04-05,1e-06,1e-06,OAK,OAK,1.0,0.3333333333333333,0.335,0.306
2014,BOS201404050,BOS,MIL,0,1,badeb001,thort001,2.29,4.25,2014-04-05,1e-06,1e-06,BOS,BOS,0.0,0.0,0.332,0.3
2014,TOR201404050,TOR,NYA,0,0,dickr001,pinem001,3.71,1.89,2014-04-05,1e-06,1e-06,TOR,TOR,1.0,0.6666666666666666,0.327,0.305
2014,CHN201404050,CHN,PHI,0,1,samaj001,lee-c003,2.99,3.65,2014-04-05,1e-06,1e-06,CHN,CHN,0.0,0.3333333333333333,0.303,0.303
2014,PIT201404050,PIT,SLN,0,3,lirif001,kellj001,3.38,4.2,2014-04-05,1e-06,1e-06,PIT,PIT,0.0,0.0,0.342,0.306
2014,COL201404050,COL,ARI,0,1,kahnt001,mccab001,4.19,4.05,2014-04-05,1e-06,1e-06,COL,COL,1.0,0.0,0.372,0.287
2014,MIA201404050,MIA,SDN,0,0,fernj003,casha001,2.44,2.55,2014-04-05,1e-06,1e-06,MIA,MIA,1.0,0.0,0.326,0.285
2014,KCA201404050,KCA,CHA,0,0,daviw001,downs001,1.0,4.97,2014-04-05,1e-06,1e-06,KCA,KCA,3.0,1.0,0.31,0.305
2014,TBA201404050,TBA,TEX,0,2,gomeb001,cottn001,3.71,4.32,2014-04-05,1e-06,1e-06,TBA,TBA,0.25,0.0,0.326,0.316
2014,NYN201404050,NYN,CIN,0,0,torrc001,hoovj002,3.06,4.88,2014-04-05,1e-06,1e-06,NYN,NYN,1.0,0.0,0.295,0.289
2014,LAN201404050,LAN,SFN,0,0,mahop002,bumgm001,4.84,2.98,2014-04-05,1e-06,1e-06,LAN,LAN,0.0,2.75,0.319,0.309
2014,WAS201404050,WAS,ATL,2,0,stras001,tehej001,3.14,2.89,2014-04-05,1e-06,1e-06,WAS,WAS,0.0,0.0,0.333,0.3
2014,CLE201404050,CLE,MIN,0,3,carrc003,gibsk002,2.55,4.47,2014-04-05,1e-06,1e-06,CLE,CLE,0.0,0.6666666666666666,0.32,0.314
2014,DET201404050,DET,BAL,0,1,porcr001,norrb001,3.43,3.65,2014-04-05,1e-06,1e-06,DET,DET,0.0,2.0,0.338,0.305
2014,CLE201404060,CLE,MIN,0,0,woodb004,swara001,7.11,4.6,2014-04-06,1e-06,1e-06,CLE,CLE,0.0,1.25,0.32,0.314
2014,COL201404060,COL,ARI,0,0,andeb004,milew001,2.91,4.34,2014-04-06,1e-06,1e-06,COL,COL,0.5,0.5,0.372,0.287
2014,WAS201404060,WAS,ATL,1,0,blevj001,wooda002,4.87,2.78,2014-04-06,1e-06,1e-06,WAS,WAS,1.0,0.0,0.333,0.3
2014,TOR201404060,TOR,NYA,1,3,hutcd001,sabac001,4.48,5.28,2014-04-06,1e-06,1e-06,TOR,TOR,0.5,0.5,0.327,0.305
2014,KCA201404060,KCA,CHA,0,0,shiej002,salec001,3.21,2.17,2014-04-06,1e-06,1e-06,KCA,KCA,1.5,0.5,0.31,0.305
2014,HOU201404060,HOU,ANA,2,0,felds001,weavj003,3.74,3.59,2014-04-06,1e-06,1e-06,HOU,HOU,0.75,0.5,0.315,0.326
2014,MIA201404060,MIA,SDN,0,0,eovan001,kenni001,4.37,3.63,2014-04-06,1e-06,1e-06,MIA,MIA,0.8,0.0,0.326,0.285
2014,DET201404060,DET,BAL,0,0,verlj001,tillc001,4.54,3.34,2014-04-06,1e-06,1e-06,DET,DET,0.0,1.5,0.338,0.305
2014,LAN201404060,LAN,SFN,0,0,greiz001,cainm001,2.71,4.18,2014-04-06,1e-06,1e-06,LAN,LAN,0.0,2.2,0.319,0.309
2014,OAK201404060,OAK,SEA,0,0,grays001,ramie004,3.08,5.26,2014-04-06,1e-06,1e-06,OAK,OAK,0.75,0.25,0.335,0.306
2014,NYN201404060,NYN,CIN,0,0,niesj001,simoa001,3.4,3.44,2014-04-06,1e-06,1e-06,NYN,NYN,0.75,0.0,0.295,0.289
2014,TBA201404060,TBA,TEX,0,0,peraj002,darvy001,4.41,3.06,2014-04-06,1e-06,1e-06,TBA,TBA,0.2,1.0,0.326,0.316
2014,CHN201404060,CHN,PHI,4,0,villc001,burna001,4.64,4.59,2014-04-06,1e-06,1e-06,CHN,CHN,0.0,0.5,0.303,0.303
2014,BOS201404060,BOS,MIL,0,0,lestj001,gally001,2.46,3.51,2014-04-06,1e-06,1e-06,BOS,BOS,0.0,0.5,0.332,0.3
2014,PIT201404060,PIT,SLN,0,0,watst001,waina001,1.63,2.38,2014-04-06,1e-06,1e-06,PIT,PIT,0.0,0.75,0.342,0.306
2014,BOS201404070,BOS,TEX,0,0,lackj001,schet001,3.82,9.0,2014-04-07,1e-06,1926.694380718032,BOS,TBA,0.0,0.6666666666666666,0.332,0.316
2014,KCA201404070,KCA,TBA,1,0,vargj001,moorm003,3.71,2.7,2014-04-07,1e-06,1680.8265106839929,KCA,TBA,1.0,0.0,0.31,0.308
2014,COL201404070,COL,CHA,1,0,lylej001,paulf001,4.33,11.29,2014-04-07,1e-06,896.2397131964761,COL,KCA,0.3333333333333333,0.3333333333333333,0.372,0.305
2014,SLN201404070,SLN,CIN,3,0,wachm001,cingt001,3.2,4.55,2014-04-07,898.8824553980571,1403.0288801452066,PIT,NYN,3.0,0.0,0.333,0.289
2014,HOU201404070,HOU,ANA,0,3,cosaj001,wilsc004,3.69,4.51,2014-04-07,1e-06,1e-06,HOU,HOU,1.0,0.3333333333333333,0.315,0.326
2014,MIN201404070,MIN,OAK,0,0,corrk001,kazms001,5.44,3.55,2014-04-07,1013.2251103855248,2531.5923182792017,CLE,OAK,0.0,0.0,0.333,0.305
2014,NYA201404070,NYA,BAL,0,0,kuroh001,jimeu001,3.71,4.81,2014-04-07,550.2922207550002,773.7548020957365,TOR,DET,0.0,1.0,0.309,0.305
2014,TOR201404080,TOR,HOU,1,0,buehm001,oberb001,3.39,4.39,2014-04-08,1e-06,2094.913693918614,TOR,HOU,0.6666666666666666,0.0,0.327,0.304
2014,COL201404080,COL,CHA,0,0,moraf001,quinj001,5.37,3.32,2014-04-08,1e-06,1e-06,COL,COL,0.5,0.25,0.372,0.305
2014,SFN201404080,SFN,ARI,2,0,hudst001,cahit001,3.57,5.61,2014-04-08,559.4406185325591,1524.5101937303657,LAN,COL,2.0,0.3333333333333333,0.315,0.287
2014,BOS201404080,BOS,TEX,0,0,doubf001,perem004,5.54,4.38,2014-04-08,1e-06,1e-06,BOS,BOS,0.0,0.5,0.332,0.316
2014,PHI201404080,PHI,MIL,1,0,kendk001,lohsk001,4.61,3.54,2014-04-08,1068.017023042746,435.5953159043613,CHN,BOS,1.0,0.3333333333333333,0.301,0.3
2014,LAN201404080,LAN,DET,1,0,howej003,chamj002,2.39,3.57,2014-04-08,1e-06,3185.6713384066293,LAN,DET,0.0,0.0,0.319,0.323
2014,CLE201404080,CLE,SDN,0,0,klubc001,rosst001,2.44,2.81,2014-04-08,1e-06,1753.2083103652458,CLE,MIA,0.0,0.0,0.32,0.285
2014,CHN201404080,CHN,PIT,0,4,strop001,watst001,2.21,1.63,2014-04-08,1e-06,660.0502257315369,CHN,PIT,1.3333333333333333,4.0,0.303,0.315
2014,KCA201404080,KCA,TBA,0,0,hollg001,peraj002,1.44,4.41,2014-04-08,1e-06,1e-06,KCA,KCA,1.0,0.0,0.31,0.308
2014,SLN201404080,SLN,CIN,0,3,lynnl001,ondrl001,2.74,5.49,2014-04-08,1e-06,1e-06,SLN,SLN,3.0,0.0,0.333,0.289
2014,ATL201404080,ATL,NYN,0,0,haraa001,colob001,3.57,4.09,2014-04-08,874.0887975860761,1200.4511574455876,WAS,NYN,0.0,0.0,0.31,0.321
2014,NYA201404080,NYA,BAL,1,3,novai001,chenw001,8.27,3.54,2014-04-08,1e-06,1e-06,NYA,NYA,0.0,0.75,0.309,0.305
2014,SEA201404080,SEA,ANA,0,3,paxtj001,santh001,3.04,3.75,2014-04-08,1089.6592005072614,3039.183981594518,OAK,HOU,0.0,1.0,0.294,0.326
2014,WAS201404080,WAS,MIA,1,0,gonzg003,alvah001,3.57,2.65,2014-04-08,1e-06,1489.628640346009,WAS,MIA,1.0,0.0,0.333,0.308
2014,ATL201404090,ATL,NYN,1,0,sante001,wheez001,3.95,3.54,2014-04-09,1e-06,1e-06,ATL,ATL,0.0,0.0,0.31,0.321
2014,COL201404090,COL,CHA,1,0,brotr001,downs001,5.59,4.97,2014-04-09,1e-06,1e-06,COL,COL,0.4,0.2,0.372,0.305
2014,MIN201404090,MIN,OAK,0,4,burtj001,oterd001,4.36,2.28,2014-04-09,1e-06,1e-06,MIN,MIN,0.0,0.0,0.333,0.305
2014,KCA201404090,KCA,TBA,0,0,guthj001,odorj001,4.13,4.13,2014-04-09,1e-06,1e-06,KCA,KCA,0.8,0.0,0.31,0.308
2014,CLE201404091,CLE,SDN,0,0,mcalz001,stule002,5.23,4.3,2014-04-09,1e-06,1e-06,CLE,CLE,0.0,0.0,0.32,0.285
2014,WAS201404090,WAS,MIA,0,2,clipt001,marmc001,2.18,8.1,2014-04-09,1e-06,1e-06,WAS,WAS,1.0,0.0,0.333,0.308
2014,PHI201404090,PHI,MIL,3,2,basta001,thort001,3.94,4.25,2014-04-09,1e-06,1e-06,PHI,PHI,1.0,0.25,0.301,0.3
2014,LAN201404090,LAN,DET,1,1,jansk001,nathj001,2.76,4.81,2014-04-09,1e-06,1e-06,LAN,LAN,0.25,0.0,0.319,0.323
2014,CLE201404092,CLE,SDN,0,1,bauet001,erlir001,4.18,4.99,2014-04-09,1e-06,1e-06,CLE,CLE,0.0,0.0,0.32,0.285
2014,NYA201404090,NYA,BAL,0,0,kells001,matub001,4.53,3.48,2014-04-09,1e-06,1e-06,NYA,NYA,0.5,1.2,0.309,0.305
2014,TOR201404090,TOR,HOU,2,0,morrb001,harrl002,5.67,9.49,2014-04-09,1e-06,1e-06,TOR,TOR,0.75,0.0,0.327,0.304
2014,SEA201404090,SEA,ANA,0,0,eliar001,richg002,3.85,2.61,2014-04-09,1e-06,1e-06,SEA,SEA,0.0,1.4,0.294,0.326
2014,SFN201404090,SFN,ARI,0,3,linct001,arrob001,4.74,4.08,2014-04-09,1e-06,1e-06,SFN,SFN,2.0,0.25,0.315,0.287
2014,CHN201404090,CHN,PIT,1,0,hammj002,rodrw002,3.47,6.75,2014-04-09,1e-06,1e-06,CHN,CHN,1.0,4.0,0.303,0.315
2014,SLN201404090,SLN,CIN,0,0,mills001,leakm001,3.74,3.7,2014-04-09,1e-06,1e-06,SLN,SLN,1.5,0.6,0.333,0.289
2014,BOS201404090,BOS,TEX,0,0,milla002,ogana001,2.02,6.84,2014-04-09,1e-06,1e-06,BOS,BOS,0.0,0.4,0.332,0.316
2014,WAS201404100,WAS,MIA,0,0,stras001,koeht001,3.14,3.81,2014-04-10,1e-06,1e-06,WAS,WAS,0.8,1.0,0.333,0.308
2014,CHA201404100,CHA,CLE,0,2,dankj001,salad001,4.74,4.25,2014-04-10,1477.4507794118158,494.38381864269326,COL,CLE,0.0,0.0,0.314,0.314
2014,PHI201404100,PHI,MIL,0,0,lee-c003,estrm001,3.65,4.36,2014-04-10,1e-06,1e-06,PHI,PHI,2.0,0.6,0.301,0.3
2014,CHN201404100,CHN,PIT,0,0,russj003,coleg001,2.97,3.65,2014-04-10,1e-06,1e-06,CHN,CHN,1.0,2.0,0.303,0.315
2014,ATL201404100,ATL,NYN,0,1,avill001,torrc001,4.57,3.06,2014-04-10,1e-06,1e-06,ATL,ATL,0.5,0.0,0.31,0.321
2014,MIN201404100,MIN,OAK,1,0,pelfm001,strad003,7.99,6.75,2014-04-10,1e-06,1e-06,MIN,MIN,0.0,2.0,0.333,0.305
2014,NYA201404100,NYA,BOS,0,0,pinem001,buchc001,1.89,5.34,2014-04-10,1e-06,306.20376572864393,NYA,BOS,0.3333333333333333,0.0,0.309,0.299
2014,TOR201404100,TOR,HOU,0,0,dickr001,keucd001,3.71,2.93,2014-04-10,1e-06,1e-06,TOR,TOR,1.0,0.0,0.327,0.304
2014,SFN201404100,SFN,ARI,0,0,petiy001,putzj001,3.69,6.59,2014-04-10,1e-06,1e-06,SFN,SFN,1.0,0.8,0.315,0.287
2014,BAL201404110,BAL,TOR,0,0,tillc001,mcgod001,3.34,4.17,2014-04-11,272.81937703481174,537.0332409152472,NYA,TOR,0.0,1.0,0.317,0.318
2014,SDN201404110,SDN,DET,2,0,casha001,porcr001,2.55,3.43,2014-04-11,3267.492472719747,179.52869861196945,CLE,LAN,0.0,0.5,0.299,0.323
2014,SEA201404110,SEA,OAK,1,0,hernf002,milot001,2.14,,2014-04-11,1e-06,2238.408961277553,SEA,MIN,0.0,1.3333333333333333,0.294,0.305
2014,CIN201404110,CIN,TBA,0,1,cuetj001,pricd001,2.25,3.26,2014-04-11,494.9532543693752,868.1617770403714,SLN,KCA,1.5,0.0,0.305,0.308
2014,ANA201404110,ANA,NYN,1,1,kohnm001,famij001,3.04,2.21,2014-04-11,1575.2769725977569,3081.7523311745576,SEA,ATL,0.0,0.3333333333333333,0.315,0.321
2014,TEX201404110,TEX,HOU,0,0,frasj002,peacb001,2.66,4.72,2014-04-11,2512.5604134030364,1953.6900961659155,BOS,TOR,0.0,0.0,0.312,0.304
2014,PHI201404110,PHI,MIA,2,0,diekj001,fernj003,3.8,2.44,2014-04-11,1e-06,197.2342948595587,PHI,WAS,1.3333333333333333,0.6666666666666666,0.301,0.308
2014,ATL201404110,ATL,WAS,0,0,avill001,blevj001,4.57,4.87,2014-04-11,1e-06,874.0887975860761,ATL,WAS,0.3333333333333333,0.0,0.31,0.303
2014,MIN201404110,MIN,KCA,2,1,gibsk002,chenb001,4.47,7.45,2014-04-11,1e-06,662.9211671328137,MIN,KCA,0.3333333333333333,0.0,0.333,0.317
2014,SLN201404110,SLN,CHN,0,0,roset001,grimj002,3.2,3.78,2014-04-11,1e-06,422.4920902040455,SLN,CHN,1.0,0.5,0.333,0.296
2014,ARI201404110,ARI,LAN,0,2,mccab001,ryu-h001,4.05,3.38,2014-04-11,1050.9933932487218,574.8341149449532,SFN,LAN,1.0,2.0,0.318,0.346
2014,SFN201404110,SFN,COL,0,1,bumgm001,delaj001,2.98,4.1,2014-04-11,1e-06,1524.5101937303657,SFN,COL,0.6666666666666666,1.3333333333333333,0.315,0.279
2014,CHA201404110,CHA,CLE,0,0,salec001,carrc003,2.17,2.55,2014-04-11,1e-06,1e-06,CHA,CHA,0.0,0.6666666666666666,0.314,0.314
2014,MIL201404110,MIL,PIT,0,0,peraw001,lirif001,3.53,3.38,2014-04-11,1117.7982770855815,132.54357694550745,PHI,CHN,0.5,1.3333333333333333,0.322,0.315
2014,NYA201404110,NYA,BOS,0,0,sabac001,lestj001,5.28,2.46,2014-04-11,1e-06,1e-06,NYA,NYA,0.25,0.0,0.309,0.299
2014,PHI201404120,PHI,MIA,2,0,roseb003,jennd003,6.75,1.34,2014-04-12,1e-06,1e-06,PHI,PHI,1.5,0.5,0.301,0.308
2014,NYA201404120,NYA,BOS,2,0,kuroh001,lackj001,3.71,3.82,2014-04-12,1e-06,1e-06,NYA,NYA,0.2,0.0,0.309,0.299
2014,CHA201404120,CHA,CLE,4,3,belir001,outmj001,5.56,2.86,2014-04-12,1e-06,1e-06,CHA,CHA,0.0,0.5,0.314,0.314
2014,SEA201404120,SEA,OAK,1,2,ramie004,grays001,5.26,3.08,2014-04-12,1e-06,1e-06,SEA,SEA,0.3333333333333333,1.0,0.294,0.305
2014,SFN201404120,SFN,COL,0,0,cainm001,kahnt001,4.18,4.19,2014-04-12,1e-06,1e-06,SFN,SFN,0.5,1.25,0.315,0.279
2014,SLN201404120,SLN,CHN,0,1,waina001,villc001,2.38,4.64,2014-04-12,1e-06,1e-06,SLN,SLN,0.75,0.3333333333333333,0.333,0.296
2014,MIN201404120,MIN,KCA,1,0,nolar001,shiej002,5.38,3.21,2014-04-12,1e-06,1e-06,MIN,MIN,0.75,0.5,0.333,0.317
2014,SDN201404120,SDN,DET,1,1,kenni001,verlj001,3.63,4.54,2014-04-12,1e-06,1e-06,SDN,SDN,0.6666666666666666,0.3333333333333333,0.299,0.323
2014,TEX201404120,TEX,HOU,1,0,sorij001,chapk002,3.25,4.64,2014-04-12,1e-06,1e-06,TEX,TEX,0.0,0.0,0.312,0.304
2014,ANA201404120,ANA,NYN,1,0,shoem001,lannj001,3.04,15.75,2014-04-12,1e-06,1e-06,ANA,ANA,0.3333333333333333,0.5,0.315,0.321
2014,ATL201404120,ATL,WAS,4,1,wooda002,jordt001,2.78,5.61,2014-04-12,1e-06,1e-06,ATL,ATL,0.25,0.0,0.31,0.303
2014,BAL201404120,BAL,TOR,0,0,britz001,redmt002,,3.24,2014-04-12,1e-06,1e-06,BAL,BAL,0.0,0.75,0.317,0.318
2014,MIL201404120,MIL,PIT,1,0,hendj001,melam001,7.15,1.9,2014-04-12,1e-06,1e-06,MIL,MIL,0.3333333333333333,1.0,0.322,0.315
2014,ARI201404120,ARI,LAN,0,0,milew001,greiz001,4.34,2.71,2014-04-12,1e-06,1e-06,ARI,ARI,0.8,2.0,0.318,0.346
2014,CIN201404120,CIN,TBA,0,0,simoa001,cobba001,3.44,2.87,2014-04-12,1e-06,1e-06,CIN,CIN,1.0,0.25,0.305,0.308
2014,TEX201404130,TEX,HOU,0,0,perem004,oberb001,4.38,4.39,2014-04-13,1e-06,1e-06,TEX,TEX,0.25,0.0,0.312,0.304
2014,ARI201404130,ARI,LAN,0,0,cahit001,hared001,5.61,4.02,2014-04-13,1e-06,1e-06,ARI,ARI,0.6666666666666666,1.6,0.318,0.346
2014,CIN201404130,CIN,TBA,0,0,cingt001,ramoc001,4.55,3.7,2014-04-13,1e-06,1e-06,CIN,CIN,0.75,0.2,0.305,0.308
2014,MIL201404130,MIL,PIT,0,0,lohsk001,mortc002,3.54,3.72,2014-04-13,1e-06,1e-06,MIL,MIL,0.5,0.8,0.322,0.315
2014,ATL201404130,ATL,WAS,3,0,haraa001,gonzg003,3.57,3.57,2014-04-13,1e-06,1e-06,ATL,ATL,1.0,0.25,0.31,0.303
2014,SLN201404130,SLN,CHN,0,2,wachm001,jacke001,3.2,6.33,2014-04-13,1e-06,1e-06,SLN,SLN,0.6,0.5,0.333,0.296
2014,NYA201404130,NYA,BOS,0,0,novai001,doubf001,8.27,5.54,2014-04-13,1e-06,1e-06,NYA,NYA,0.5,0.0,0.309,0.299
2014,CHA201404130,CHA,CLE,0,0,lindm001,axfoj001,5.03,3.95,2014-04-13,1e-06,1e-06,CHA,CHA,0.8,1.0,0.314,0.314
2014,SFN201404130,SFN,COL,0,0,romos001,brotr001,3.72,5.59,2014-04-13,1e-06,1e-06,SFN,SFN,0.4,1.0,0.315,0.279
2014,SDN201404130,SDN,DET,0,0,rosst001,schem001,2.81,3.15,2014-04-13,1e-06,1e-06,SDN,SDN,0.75,0.5,0.299,0.323
2014,ANA201404130,ANA,NYN,4,1,wilsc004,colob001,4.51,4.09,2014-04-13,1e-06,1e-06,ANA,ANA,0.5,0.4,0.315,0.321
2014,SEA201404130,SEA,OAK,0,0,furbc001,oterd001,3.61,2.28,2014-04-13,1e-06,1e-06,SEA,SEA,0.5,1.2,0.294,0.305
