game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,gametype,umphome,ump1b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,ump2b,ump3b
ACY192610010,"""version 7RS(19) of 07/07/92""",CAG,ACY,ACY01,1926/10/01,0,0:00PM,day,false,championship,hayeg901,fyfel901,"""Chicago Defender""","""Tom Thress""","""Tom Thress""",2020/09/13 5:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,0,3158,,,,,,
ACY192610020,"""version 7RS(19) of 07/07/92""",CAG,ACY,ACY01,1926/10/02,0,0:00PM,day,false,championship,fyfel901,hayeg901,"""Chicago Defender""","""Tom Thress""","""Tom Thress""",2020/09/13 6:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,0,1956,harng101,griec101,mcdow101,,,
ACY192610030,"""version 7RS(19) of 07/07/92""",CAG,ACY,BAL13,1926/10/03,0,0:00PM,day,false,championship,hayeg901,fyfel901,"""Chicago Defender""","""Tom Thress""","""Tom Thress""",2020/09/13 6:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,0,2859,griec101,mcdow101,,,,
ACY192610040,"""version 7RS(19) of 07/07/92""",CAG,ACY,PHI09,1926/10/04,0,0:00PM,day,false,championship,fyfel901,hayeg901,"""Chicago Defender""","""Tom Thress""","""Tom Thress""",2020/09/13 10:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,0,2121,,,,,,
ACY192610050,"""version 7RS(19) of 07/07/92""",CAG,ACY,PHI09,1926/10/05,0,0:00PM,day,false,championship,hayeg901,fyfel901,"""Chicago Defender""","""Tom Thress""","""Tom Thress""",2020/09/13 11:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,0,1434,mitca102,currr101,,,,
ACY192610060,"""version 7RS(19) of 07/07/92""",CAG,ACY,ACY01,1926/10/06,0,0:00PM,day,false,championship,fyfel901,hayeg901,,"""Tom Thress""","""Tom Thress""",2020/09/15 10:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,1186,griec101,powew101,,,,
BRS192610110,"""version 7RS(19) of 07/07/92""",BRG,BRS,BRA01,1926/10/11,0,0:00PM,day,false,exhibition,cashd901,jaquc901,,"""Tom Thress""","""Tom Thress""",2021/10/09 10:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,2500,reddd101,oehmr101,,,,
CAG192609250,"""version 7RS(19) of 07/07/92""",KCM,CAG,CHI09,1926/09/25,0,0:00PM,day,false,lcs,,,,"""Tom Thress""","""Tom Thress""",2021/05/26 3:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,rogab101,fostw101,,,,
CAG192609260,"""version 7RS(19) of 07/07/92""",KCM,CAG,CHI09,1926/09/26,0,0:00PM,day,false,lcs,,,,"""Tom Thress""","""Tom Thress""",2021/05/26 4:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,currr101,brewc102,,,,
CAG192609280,"""version 7RS(19) of 07/07/92""",KCM,CAG,CHI09,1926/09/28,0,0:00PM,day,false,lcs,,,,"""Tom Thress""","""Tom Thress""",2021/05/26 5:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,harng101,bellw101,,,,
CAG192609291,"""version 7RS(19) of 07/07/92""",KCM,CAG,CHI09,1926/09/29,1,0:00PM,day,false,lcs,,,,"""Tom Thress""","""Tom Thress""",2021/05/26 6:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,fostw101,rogab101,,,,
CAG192610090,"""version 7RS(19) of 07/07/92""",ACY,CAG,CHI09,1926/10/09,0,0:00PM,day,false,championship,hayeg901,fyfel901,"""Chicago Defender""","""Tom Thress""","""Tom Thress""",2020/09/13 11:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,0,2308,fostw101,lockh101,,,,
CAG192610100,"""version 7RS(19) of 07/07/92""",ACY,CAG,CHI09,1926/10/10,0,0:00PM,day,false,championship,fyfel901,hayeg901,"""Chicago Defender""","""Tom Thress""","""Tom Thress""",2020/09/13 11:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,0,3620,hendr102,harng101,,,,
CAG192610110,"""version 7RS(19) of 07/07/92""",ACY,CAG,CHI09,1926/10/11,0,0:00PM,day,false,championship,hayeg901,fyfel901,"""Chicago Defender""","""Tom Thress""","""Tom Thress""",2020/09/13 11:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,0,905,currr101,griec101,,,,
CAG192610130,"""version 7RS(19) of 07/07/92""",ACY,CAG,CHI09,1926/10/13,0,0:00PM,day,false,championship,fyfel901,hayeg901,"""Atlantic City Press""","""Tom Thress""","""Tom Thress""",2020/09/18 10:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,0,733,powew101,hendr102,,,,
CAG192610140,"""version 7RS(19) of 07/07/92""",ACY,CAG,CHI09,1926/10/14,0,0:00PM,day,false,championship,hayeg901,fyfel901,"""Chicago Defender""","""Tom Thress""","""Tom Thress""",2020/09/14 10:37AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,2089,fostw101,lockh101,,,,
KCM192609180,"""version 7RS(19) of 07/07/92""",CAG,KCM,KAN05,1926/09/18,0,0:00PM,day,false,lcs,meyeu901,chilo901,"""Chicago Defender""","""Tom Thress""","""Tom Thress""",2021/05/26 9:49AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,1600,rogab101,fostw101,,,,
KCM192609190,"""version 7RS(19) of 07/07/92""",CAG,KCM,KAN05,1926/09/19,0,0:00PM,day,false,lcs,chilo901,meyeu901,"""Chicago Defender""","""Tom Thress""","""Tom Thress""",2021/05/26 11:04AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,5000,rogab101,harng101,,,,
KCM192609200,"""version 7RS(19) of 07/07/92""",CAG,KCM,KAN05,1926/09/20,0,0:00PM,day,false,lcs,meyeu901,chilo901,"""Chicago Defender""","""Tom Thress""","""Tom Thress""",2021/05/26 12:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,brewc102,mcdow101,,,,
KCM192609210,"""version 7RS(19) of 07/07/92""",CAG,KCM,KAN05,1926/09/21,0,0:00PM,day,false,lcs,,,"""Chicago Defender""","""Tom Thress""","""Tom Thress""",2021/05/26 2:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,currr101,mendj101,fostw101,,,
CLE192604210,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE06,1926/04/21,0,0:00PM,day,false,,evanb901,owenb901,"""39""","""Frownfelter""","""Frownfelter""",2015/06/18 10:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,25000,karrb101,johna101,,,(none),ormsr901
CLE192604230,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE06,1926/04/23,0,0:00PM,day,false,,owenb901,ormsr901,"""39""","""Frownfelter""","""Frownfelter""",2015/06/18 11:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,0,uhleg101,hollk101,,,(none),evanb901
CLE192604240,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE06,1926/04/24,0,0:00PM,day,false,,ormsr901,evanb901,"""39""","""Frownfelter""","""Frownfelter""",2015/06/19 5:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,0,levsd101,white102,,,(none),owenb901
CLE192604290,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE06,1926/04/29,0,0:00PM,day,false,,ormsr901,morig101,"""127""","""D Lamoureaux""","""D Lamoureaux""",2001/12/16 5:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,0,leved101,levsd101,,,(none),owenb901
CLE192604300,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE06,1926/04/30,0,0:00PM,day,false,,morig101,owenb901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2001/12/16 5:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,0,lyont102,smits102,conns101,,(none),ormsr901
CLE192605010,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE06,1926/05/01,0,0:00PM,day,false,,owenb901,ormsr901,277,"""Dick Cramer""","""Dick Cramer""",2015/04/07 3:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,0,thomt103,uhleg101,,,(none),morig101
CLE192605020,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE06,1926/05/02,0,0:00PM,day,false,,ormsr901,morig101,"""127""","""D Lamoureaux""","""D Lamoureaux""",2001/12/16 5:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,blant101,buckg101,,,(none),owenb901
CLE192605030,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE06,1926/05/03,0,0:00PM,day,false,,morig101,owenb901,"""39""","""Frownfelter""","""Frownfelter""",2015/06/19 6:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,98,1000,levsd101,zacht101,,,(none),ormsr901
CLE192605040,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE06,1926/05/04,0,0:00PM,day,false,,owenb901,ormsr901,"""39""","""Frownfelter""","""Frownfelter""",2015/06/19 7:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,1500,uhleg101,vange101,,,(none),morig101
CLE192605050,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE06,1926/05/05,0,0:00PM,day,false,,ormsr901,morig101,"""39""","""Frownfelter""","""Frownfelter""",2015/06/20 1:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,1500,ballw101,buckg101,jonnc101,,(none),owenb901
CLE192605230,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE06,1926/05/23,0,0:00PM,day,false,,geish901,nalld901,"""39""","""Frownfelter""","""Frownfelter""",2015/07/01 3:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,101,14000,lyont102,smits102,,,(none),connt901
CLE192605240,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE06,1926/05/24,0,0:00PM,day,false,,nalld901,connt901,"""39""","""Frownfelter""","""Frownfelter""",2015/07/01 5:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,2500,gastm101,levsd101,,,(none),geish901
CLE192605250,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE06,1926/05/25,0,0:00PM,day,false,,connt901,geish901,"""39""","""Frownfelter""","""Frownfelter""",2015/07/03 9:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,2500,uhleg101,ballw101,,,(none),nalld901
CLE192605260,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE06,1926/05/26,0,0:00PM,day,false,,geish901,connt901,"""39""","""Frownfelter""","""Frownfelter""",2015/07/03 11:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,2000,white102,levsd101,daush101,,(none),nalld901
CLE192605311,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE06,1926/05/31,1,0:00PM,day,false,,dinnb101,mcgob901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2002/01/06 5:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,lyont102,millj109,,,(none),(none)
CLE192605312,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE06,1926/05/31,2,0:00PM,day,false,,mcgob901,dinnb101,"""127""","""D Lamoureaux""","""D Lamoureaux""",2002/01/06 5:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,18000,karrb101,conns101,,,(none),(none)
CLE192606021,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE06,1926/06/02,1,0:00PM,day,false,,dinnb101,mcgob901,"""39""","""Frownfelter""","""Frownfelter""",2015/07/07 12:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,0,smits102,stonl101,,,(none),(none)
CLE192606022,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE06,1926/06/02,2,0:00PM,day,false,,mcgob901,dinnb101,"""39""","""Frownfelter""","""Frownfelter""",2015/07/07 2:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,0,welle101,uhleg101,,,(none),(none)
CLE192606030,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE06,1926/06/03,0,0:00PM,day,false,,dinnb101,mcgob901,"""39""","""Frownfelter""","""Frownfelter""",2015/07/08 10:57AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,0,gibss101,levsd101,,,(none),(none)
CLE192606040,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE06,1926/06/04,0,0:00PM,day,false,,mcgob901,dinnb101,"""39""","""Frownfelter""","""Frownfelter""",2015/07/08 11:46AM,park,none,0,unknown,-1,unknown,unknown,unknown,119,0,millj109,white102,,,(none),(none)
CLE192606050,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE06,1926/06/05,0,0:00PM,day,false,,evanb901,hildg101,"""98,39""","""Tom Eckel/Smith""","""Tom Eckel/Smith""",1993/09/09 6:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,20000,buckg101,pennh101,,,(none),rowlp801
CLE192606060,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE06,1926/06/06,0,0:00PM,day,false,,evanb901,hildg101,"""39""","""Frownfelter""","""Frownfelter""",2015/07/08 12:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,90,25000,hoytw101,smits102,braxg101,,(none),rowlp801
CLE192606070,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE06,1926/06/07,0,0:00PM,day,false,,hildg101,rowlp801,"""98""","""Tom Eckel""","""Tom Eckel""",1993/09/09 7:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,8000,uhleg101,shocu101,,,(none),evanb901
CLE192606080,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE06,1926/06/08,0,0:00PM,day,false,,rowlp801,evanb901,"""39""","""Frownfelter""","""Frownfelter""",2015/07/09 2:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,0,levsd101,ferga101,,,(none),hildg101
CLE192606090,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE06,1926/06/09,0,0:00PM,day,false,,evanb901,hildg101,"""39""","""Frownfelter""","""Frownfelter""",2015/07/09 3:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,119,0,millj109,bushj102,,,(none),rowlp801
CLE192606100,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE06,1926/06/10,0,0:00PM,day,false,,hildg101,rowlp801,"""39""","""Frownfelter""","""Frownfelter""",2015/07/09 4:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,0,coves101,buckg101,marbf101,,(none),evanb901
CLE192606120,"""version 7RS(19) of 07/07/92""",PHA,CLE,CLE06,1926/06/12,0,0:00PM,day,false,,ormsr901,mcgob901,"""455""","""Cliff Blau""","""Cliff Blau""",2014/11/05 7:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,0,smits102,grovl101,,,(none),(none)
CLE192606130,"""version 7RS(19) of 07/07/92""",PHA,CLE,CLE06,1926/06/13,0,0:00PM,day,false,,mcgob901,ormsr901,"""455""","""Cliff Blau""","""Cliff Blau""",2014/11/06 1:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,uhleg101,grays102,,,(none),(none)
CLE192606140,"""version 7RS(19) of 07/07/92""",PHA,CLE,CLE06,1926/06/14,0,0:00PM,day,false,,ormsr901,mcgob901,"""455""","""Cliff Blau""","""Cliff Blau""",2014/11/06 3:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,0,shauj101,romme101,,,(none),(none)
CLE192606150,"""version 7RS(19) of 07/07/92""",PHA,CLE,CLE06,1926/06/15,0,0:00PM,day,false,,mcgob901,ormsr901,"""455""","""Cliff Blau""","""Cliff Blau""",2014/11/06 10:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,walbr101,millj109,,,(none),(none)
CLE192606170,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE06,1926/06/17,0,0:00PM,day,false,,ormsr901,mcgob901,"""115""","""Comly""","""Comly""",2011/09/21 9:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,85,0,smits102,zahnp101,,,(none),(none)
CLE192606180,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE06,1926/06/18,0,0:00PM,day,false,,mcgob901,ormsr901,"""115""","""Comly""","""Comly""",2011/09/21 10:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,0,uhleg101,wilth101,,,(none),(none)
CLE192606190,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE06,1926/06/19,0,0:00PM,day,false,,ormsr901,mcgob901,"""115""","""Comly""","""Comly""",2011/09/21 10:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,7000,wingt101,karrb101,,,(none),(none)
CLE192606200,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE06,1926/06/20,0,0:00PM,day,false,,mcgob901,ormsr901,"""115""","""Comly""","""Comly""",2011/09/22 2:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,96,0,millj109,heimf101,,,(none),(none)
CLE192606290,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE06,1926/06/29,0,0:00PM,day,false,,dinnb101,ormsr901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2002/01/10 6:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,5000,shauj101,thurs101,,,(none),nalld901
CLE192606300,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE06,1926/06/30,0,0:00PM,day,false,,ormsr901,nalld901,277,"""Dick Cramer""","""Dick Cramer""",2015/04/10 10:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,0,levsd101,lyont102,,,(none),dinnb101
CLE192607040,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE06,1926/07/04,0,0:00PM,day,false,,mcgob901,owenb901,"""39""","""Cliff Blau""","""Cliff Blau""",2015/06/21 8:25AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,0,giarj101,shauj101,,,(none),(none)
CLE192607250,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE06,1926/07/25,0,0:00PM,day,false,,evanb901,ormsr901,"""39""","""Cliff Blau""","""Cliff Blau""",2015/06/25 4:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,0,buckg101,giarj101,uhleg101,,(none),(none)
CLE192607281,"""version 7RS(19) of 07/07/92""",PHA,CLE,CLE06,1926/07/28,1,0:00,day,false,,morig101,rowlp801,"""456""","""Cliff Blau""","""Cliff Blau""",2014/11/24 7:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,0,levsd101,walbr101,,,(none),hildg101
CLE192607282,"""version 7RS(19) of 07/07/92""",PHA,CLE,CLE06,1926/07/28,2,0:00PM,day,false,,rowlp801,hildg101,"""456""","""Cliff Blau""","""Cliff Blau""",2014/11/25 1:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,0,uhleg101,ehmkh101,,,(none),morig101
CLE192607290,"""version 7RS(19) of 07/07/92""",PHA,CLE,CLE06,1926/07/29,0,0:00PM,day,false,,hildg101,morig101,"""456""","""Cliff Blau""","""Cliff Blau""",2014/11/25 3:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,0,millj109,grovl101,,,(none),rowlp801
CLE192607300,"""version 7RS(19) of 07/07/92""",PHA,CLE,CLE06,1926/07/30,0,0:00PM,day,false,,morig101,rowlp801,"""456""","""Cliff Blau""","""Cliff Blau""",2014/11/25 7:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,90,0,shauj101,romme101,,,(none),hildg101
CLE192607310,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE06,1926/07/31,0,0:00PM,day,false,,rowlp801,hildg101,"""115""","""Comly""","""Comly""",2011/09/23 10:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,92,0,smits102,harrs101,,,(none),(none)
CLE192608010,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE06,1926/08/01,0,0:00PM,day,false,,hildg101,rowlp801,"""115""","""Comly""","""Comly""",2011/09/23 11:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,0,levsd101,ruffr101,,,(none),owenb901
CLE192608031,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE06,1926/08/03,1,0:00PM,day,false,,rowlp801,owenb901,"""115""","""Comly""","""Comly""",2011/09/23 11:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,wingt101,karrb101,,,(none),hildg101
CLE192608032,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE06,1926/08/03,2,0:00PM,day,false,,owenb901,hildg101,"""115,39""","""Comly/RWood""","""Comly/RWood""",2011/09/23 11:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,0,zahnp101,shauj101,,,(none),rowlp801
CLE192608040,,NYA,CLE,CLE06,1926/08/04,0,0:00,day,false,,nalld901,connt901,"""65""","""""","""DWV""",,park,none,0,unknown,-1,unknown,unknown,unknown,100,20000,uhleg101,hoytw101,,,(none),(none)
CLE192608050,,NYA,CLE,CLE06,1926/08/05,0,0:00,day,false,,geish901,connt901,"""65""","""""","""DWV""",,park,none,0,unknown,-1,unknown,unknown,unknown,110,20000,jones104,smits102,,,(none),nalld901
CLE192608060,,NYA,CLE,CLE06,1926/08/06,0,0:00,day,false,,nalld901,geish901,"""65""","""""","""DWV""",,park,none,0,unknown,-1,unknown,unknown,unknown,150,18000,shocu101,levsd101,hoytw101,,(none),connt901
CLE192608071,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE06,1926/08/07,1,0:00,day,false,,geish901,connt901,"""39""","""Cliff Blau""","""Cliff Blau""",2015/06/25 7:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,0,shauj101,crowg102,,,(none),nalld901
CLE192608072,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE06,1926/08/07,2,0:00PM,day,false,,nalld901,connt901,"""39""","""Cliff Blau""","""Cliff Blau""",2015/06/26 1:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,coves101,millj109,,,(none),geish901
CLE192608080,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE06,1926/08/08,0,0:00PM,day,false,,geish901,connt901,"""39""","""Cliff Blau""","""Cliff Blau""",2015/06/26 3:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,0,uhleg101,murrg101,,,(none),nalld901
CLE192608090,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE06,1926/08/09,0,0:00PM,day,false,,nalld901,connt901,"""39""","""Cliff Blau""","""Cliff Blau""",2015/06/26 7:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,87,0,smits102,johnw102,millj109,,(none),geish901
CLE192608100,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE06,1926/08/10,0,0:00PM,day,false,,geish901,connt901,"""39""","""Cliff Blau""","""Cliff Blau""",2015/06/27 8:54AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,92,0,ruetd101,levsd101,,,(none),nalld901
CLE192608110,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE06,1926/08/11,0,0:00PM,day,false,,morig101,ormsr901,"""39""","""Cliff Blau""","""Cliff Blau""",2015/06/27 1:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,0,lyont102,shauj101,,,(none),hildg101
CLE192608120,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE06,1926/08/12,0,0:00PM,day,false,,ormsr901,hildg101,"""127""","""D Lamoureaux""","""D Lamoureaux""",2001/10/05 1:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,0,millj109,faber101,,,(none),morig101
CLE192608151,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE06,1926/08/15,1,0:00,day,false,,evanb901,mcgob901,"""39""","""Cliff Blau""","""Cliff Blau""",2015/06/27 8:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,ballw101,hudlw101,,,(none),(none)
CLE192608152,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE06,1926/08/15,2,0:00PM,day,false,,mcgob901,evanb901,"""39""","""Cliff Blau""","""Cliff Blau""",2015/06/28 8:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,80,25000,uhleg101,winge102,,,(none),(none)
CLE192608290,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE06,1926/08/29,0,0:00PM,day,false,,geish901,connt901,"""39""","""Cliff Blau""","""Cliff Blau""",2015/06/29 1:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,104,15000,uhleg101,ballw101,,,(none),rowlp801
CLE192608310,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE06,1926/08/31,0,0:00PM,day,false,,rowlp801,connt901,"""39""","""Cliff Blau""","""Cliff Blau""",2015/06/29 3:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,5000,hudlw101,zacht101,,,(none),geish901
CLE192609030,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE06,1926/09/03,0,0:00PM,day,false,,geish901,connt901,"""39""","""Cliff Blau""","""Cliff Blau""",2015/06/29 7:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,104,7000,uhleg101,white102,,,(none),rowlp801
CLE192609051,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE06,1926/09/05,1,0:00,day,false,,rowlp801,connt901,"""39""","""Cliff Blau""","""Cliff Blau""",2015/06/30 1:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,178,0,buckg101,daush101,,,(none),geish901
CLE192609052,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE06,1926/09/05,2,0:00PM,day,false,,geish901,connt901,"""39""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2015/06/30 3:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,65,25000,gibss101,shauj101,,,(none),rowlp801
CLE192609111,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE06,1926/09/11,1,0:00,day,false,,evanb901,dinnb101,"""39""","""Cliff Blau""","""Cliff Blau""",2015/07/03 1:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,0,uhleg101,johnw102,,,(none),(none)
CLE192609112,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE06,1926/09/11,2,0:00PM,day,false,,dinnb101,evanb901,"""39""","""Cliff Blau""","""Cliff Blau""",2015/07/03 4:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,smits102,coves101,,,(none),(none)
CLE192609120,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE06,1926/09/12,0,0:00PM,day,false,,evanb901,dinnb101,"""39""","""Cliff Blau""","""Cliff Blau""",2015/07/03 8:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,0,levsd101,murrg101,,,(none),(none)
CLE192609130,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE06,1926/09/13,0,0:00PM,day,false,,dinnb101,evanb901,"""39""","""Cliff Blau""","""Cliff Blau""",2015/07/04 8:36AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,0,shauj101,crowg102,,,(none),(none)
CLE192609150,,NYA,CLE,CLE06,1926/09/15,0,0:00,day,false,,evanb901,dinnb101,"""65""","""""","""DWV""",,park,none,0,unknown,-1,damp,rain,cloudy,146,22000,shawb102,uhleg101,,,(none),nalld901
CLE192609161,,NYA,CLE,CLE06,1926/09/16,1,0:00,day,false,,dinnb101,nalld901,"""65""","""""","""DWV""",,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,levsd101,ruetd101,,,(none),evanb901
CLE192609162,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE06,1926/09/16,2,0:00PM,day,false,,nalld901,evanb901,"""39""","""Cliff Blau""","""Cliff Blau""",2015/07/04 4:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,20000,buckg101,pennh101,,,(none),dinnb101
