game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,away_pitcher,wp,lp,winner
ACY192610010,ACY,CAG,0,0,,,,,
ACY192610020,ACY,CAG,1,0,,,harng101,griec101,
ACY192610030,ACY,CAG,4,0,,,griec101,mcdow101,
ACY192610040,ACY,CAG,0,2,,,,,
ACY192610050,ACY,CAG,0,3,,,mitca102,currr101,
ACY192610060,ACY,CAG,1,0,,,griec101,powew101,
BOS192604130,BOS,NYA,1,3,,D,shawb102,ehmkh101,NYA
BOS192604140,BOS,NYA,0,0,,D,ruffr101,hoytw101,BOS
BOS192604160,BOS,NYA,0,0,,D,pennh101,zahnp101,NYA
BOS192604170,BOS,PHA,0,0,,D,ehmkh101,harrs101,BOS
BOS192604191,BOS,PHA,0,0,,D,grovl101,wingt101,PHA
BOS192604192,BOS,PHA,0,0,,D,ruffr101,grays102,BOS
BOS192605030,BOS,WS1,1,1,,D,ogdec101,ruffr101,WS1
BOS192605040,BOS,WS1,1,1,,D,ferga101,ehmkh101,WS1
BOS192605050,BOS,WS1,0,1,,D,coves101,wingt101,WS1
BOS192605060,BOS,CLE,1,0,,D,wilth101,smits102,BOS
BOS192605070,BOS,CLE,1,2,,D,shauj101,kiefj101,CLE
BOS192605080,BOS,CLE,1,0,,D,levsd101,ruffr101,CLE
BOS192605100,BOS,CLE,0,0,,D,uhleg101,ehmkh101,CLE
BOS192605120,BOS,DET,0,0,,D,wilth101,hollk101,BOS
BOS192605130,BOS,DET,1,2,,D,welle101,rossb103,DET
BOS192605140,BOS,DET,0,0,,D,white102,lundd101,DET
BOS192605180,BOS,SLA,1,0,,D,ehmkh101,robec101,BOS
BOS192605190,BOS,CHA,0,2,,D,lyont102,wilth101,CHA
BOS192605200,BOS,CHA,0,2,,D,thomt103,wingt101,CHA
BOS192605210,BOS,CHA,4,0,,D,wilth101,blant101,BOS
BOS192605220,BOS,CHA,3,2,,D,ruffr101,faber101,BOS
BOS192605240,BOS,NYA,1,2,,D,shocu101,wilth101,NYA
BOS192605251,BOS,NYA,0,0,,D,thomm101,zahnp101,NYA
BOS192605252,BOS,NYA,0,0,,D,pennh101,ehmkh101,NYA
BOS192605260,BOS,NYA,0,3,,D,braxg101,lundd101,NYA
BOS192605311,BOS,PHA,0,0,,D,ehmkh101,grovl101,BOS
BOS192605312,BOS,PHA,0,1,,D,grays102,zahnp101,PHA
BOS192606021,BOS,PHA,2,0,,D,wingt101,harrs101,BOS
BOS192606022,BOS,PHA,0,0,,D,quinj102,ruffr101,PHA
BOS192606240,BOS,NYA,0,0,,D,wingt101,hoytw101,BOS
BOS192606251,BOS,NYA,0,6,,D,jones104,heimf101,NYA
BOS192606252,BOS,NYA,0,1,,D,shocu101,zahnp101,NYA
BOS192606280,BOS,WS1,1,0,,D,wilth101,ogdec101,BOS
BOS192606290,BOS,WS1,1,1,,D,harrs101,coves101,BOS
BOS192606300,BOS,WS1,0,0,,D,morrb101,russj103,WS1
BOS192607101,BOS,DET,0,0,,D,wingt101,daush101,BOS
BOS192607120,BOS,DET,0,1,,D,collr104,zahnp101,DET
BOS192607130,BOS,CLE,0,0,,D,karrb101,wilth101,CLE
BOS192607151,BOS,CLE,1,1,,D,smits102,ruffr101,CLE
BOS192607152,BOS,CLE,3,0,,D,heimf101,shauj101,BOS
BOS192607171,BOS,CHA,0,1,,D,harrs101,blant101,BOS
BOS192607172,BOS,CHA,0,0,,D,wingt101,lyont102,BOS
BOS192607190,BOS,CHA,0,0,,D,thomt103,heimf101,CHA
BOS192607200,BOS,CHA,1,2,,D,faber101,ruffr101,CHA
BOS192607211,BOS,SLA,0,1,,D,vange101,zahnp101,SLA
BOS192607212,BOS,SLA,1,1,,D,giarj101,wingt101,SLA
BOS192607220,BOS,SLA,0,1,,D,david102,ruffr101,SLA
BOS192607230,BOS,SLA,0,0,,D,zacht101,russj103,SLA
BOS192607241,BOS,SLA,5,0,,D,harrs101,ballw101,BOS
BOS192607242,BOS,SLA,0,0,,D,,,SLA
BOS192608121,BOS,PHA,0,0,,D,ehmkh101,wilth101,PHA
BOS192608122,BOS,PHA,0,1,,D,romme101,zahnp101,PHA
BOS192608141,BOS,PHA,1,0,,D,ruffr101,grays102,BOS
BOS192608142,BOS,PHA,0,2,,D,grovl101,harrs101,PHA
BOS192608161,BOS,SLA,0,0,,D,vange101,wilth101,SLA
BOS192608162,BOS,SLA,0,0,,D,harrs101,gastm101,BOS
BOS192608171,BOS,SLA,0,0,,D,heimf101,zacht101,BOS
BOS192608172,BOS,SLA,1,0,,D,welzt101,nevee101,BOS
BOS192608180,BOS,SLA,2,0,,D,ruffr101,david102,BOS
BOS192608190,BOS,CHA,0,0,,D,wingt101,thomt103,BOS
BOS192608200,BOS,CHA,0,1,,D,faber101,zahnp101,CHA
BOS192608210,BOS,CHA,0,0,,D,lyont102,harrs101,CHA
BOS192608251,BOS,DET,0,2,,D,gibss101,wingt101,DET
BOS192608271,BOS,CLE,2,0,,D,shauj101,zahnp101,CLE
BOS192608272,BOS,CLE,3,0,,D,smits102,wingt101,CLE
BOS192608281,BOS,CLE,0,0,,D,levsd101,wilth101,CLE
BOS192608282,BOS,CLE,0,1,,D,levsd101,harrs101,CLE
BOS192608310,BOS,WS1,0,0,,D,coves101,russj103,WS1
BOS192609031,BOS,WS1,0,0,,D,marbf101,welzt101,WS1
BOS192609040,BOS,WS1,0,0,,D,johnw102,macfd101,WS1
BRO192604180,BRO,PHI,0,0,,D,pettj103,carlh101,BRO
BRO192604220,BRO,NY1,0,2,,D,scotj101,vancd101,NY1
BRO192604230,BRO,NY1,1,3,,D,ringj101,grimb101,NY1
BRO192604240,BRO,NY1,0,0,,D,pettj103,fitzf101,BRO
BRO192604250,BRO,NY1,2,0,,D,barnj102,greek101,BRO
BRO192604290,BRO,PHI,0,0,,D,pettj103,knigj103,BRO
BRO192604300,BRO,PHI,2,1,,D,grimb101,maune101,BRO
BRO192605010,BRO,PHI,1,0,,D,mitcc102,vancd101,PHI
BRO192605020,BRO,BSN,1,0,,D,barnj102,ryanr101,BRO
BRO192605030,BRO,BSN,0,0,,D,mcgrb101,genej101,BRO
BRO192605040,BRO,BSN,0,1,,D,pettj103,bentl101,BRO
BRO192605230,BRO,NY1,2,0,,D,pettj103,ringj101,BRO
BRO192606021,BRO,BSN,0,4,,D,wertj101,pettj103,BSN
BRO192606022,BRO,BSN,0,0,,D,smitb110,pettj103,BSN
BRO192606040,BRO,NY1,2,1,,D,vancd101,ringj101,BRO
BRO192606060,BRO,PIT,2,0,,D,grimb101,aldrv101,BRO
BRO192606080,BRO,PIT,2,1,,D,songd101,mcwed101,PIT
BRO192606090,BRO,CIN,0,1,,D,mcgrb101,donop102,BRO
BRO192606100,BRO,CIN,0,1,,D,luqud101,barnj102,CIN
BRO192606110,BRO,CIN,0,0,,D,donop102,ehrhr101,CIN
BRO192606130,BRO,CHN,0,0,,D,grimb101,milsg101,BRO
BRO192606140,BRO,SLN,3,1,,D,mcgrb101,bellh101,BRO
BRO192606150,BRO,SLN,0,0,,D,sherb101,vancd101,SLN
BRO192606170,BRO,CHN,3,0,,D,pettj103,milsg101,BRO
BRO192606180,BRO,CHN,1,0,,D,osbob102,grimb101,CHN
BRO192606190,BRO,CHN,0,0,,D,pettj103,bushg101,BRO
BRO192606200,BRO,SLN,0,1,,D,sherb101,mcgrb101,SLN
BRO192606250,BRO,NY1,0,0,,D,barnj102,barnv101,BRO
BRO192606270,BRO,PHI,0,0,,D,deanw101,pettj103,PHI
BRO192606280,BRO,PHI,0,4,,D,ulrid101,mcgrb101,PHI
BRO192606290,BRO,PHI,0,2,,D,grimb101,willc102,BRO
BRO192606300,BRO,PHI,0,1,,D,ehrhr101,yarnr101,BRO
BRO192607010,BRO,NY1,0,0,,D,fitzf101,pettj103,NY1
BRO192607020,BRO,NY1,1,2,,D,mcquh101,vancd101,NY1
BRO192607250,BRO,PIT,0,0,,D,pettj103,bushj102,BRO
BRO192607260,BRO,PIT,1,1,,D,yde-e101,vancd101,PIT
BRO192607271,BRO,CIN,2,1,,D,mcgrb101,donop102,BRO
BRO192607272,BRO,CIN,0,0,,D,maysc101,barnj102,CIN
BRO192607280,BRO,CIN,0,0,,D,luqud101,mcwed101,CIN
BRO192607300,BRO,CHN,0,0,,D,grimb101,osbob102,BRO
BRO192607310,BRO,CHN,2,0,,D,pettj103,kauft101,BRO
BRO192608010,BRO,CHN,1,0,,D,mcwed101,rootc101,BRO
BRO192608020,BRO,CHN,0,0,,D,pierb103,mcgrb101,CHN
BRO192608040,BRO,SLN,0,2,,D,sherb101,grimb101,SLN
BRO192608050,BRO,SLN,0,0,,D,bellh101,mcgrb101,SLN
BRO192608060,BRO,SLN,0,0,,D,reina102,mcwed101,SLN
BRO192608071,BRO,SLN,0,1,,D,bellh101,vancd101,SLN
BRO192608072,BRO,SLN,0,0,,D,alexg102,grimb101,SLN
BRO192608090,BRO,PIT,1,2,,D,kremr101,pettj103,PIT
BRO192608100,BRO,PIT,2,0,,D,meadl101,mcwed101,PIT
BRO192608110,BRO,PIT,0,1,,D,vancd101,aldrv101,BRO
BRO192608141,BRO,BSN,0,0,,D,bentl101,pettj103,BSN
BRO192608142,BRO,BSN,0,2,,D,genej101,grimb101,BSN
BRO192608300,BRO,NY1,0,2,,D,mcquh101,mcgrb101,NY1
BRO192609030,BRO,PHI,0,0,,D,pettj103,pierr101,BRO
BRO192609040,BRO,PHI,4,0,,D,grimb101,carlh101,BRO
BRO192609121,BRO,CIN,0,2,,D,donop102,vancd101,CIN
BRO192609122,BRO,CIN,2,0,,D,luqud101,mcwed101,CIN
BRO192609130,BRO,CIN,0,0,,D,rixee101,grimb101,CIN
BRO192609140,BRO,CIN,0,0,,D,maysc101,mcgrb101,CIN
BRO192609150,BRO,CIN,0,1,,D,rixee101,pettj103,CIN
BRO192609160,BRO,PIT,0,1,,D,barnj102,meadl101,BRO
BRO192609170,BRO,PIT,0,0,,D,vancd101,hillc102,BRO
BRO192609180,BRO,PIT,1,0,,D,mcwed101,yde-e101,BRO
BRO192609190,BRO,PIT,0,0,,D,kremr101,grimb101,PIT
BRO192609210,BRO,SLN,0,0,,D,pettj103,sherb101,BRO
BRO192609220,BRO,SLN,2,3,,D,reina102,barnj102,SLN
BRO192609250,BRO,CHN,0,0,,D,blaks101,mcwed101,CHN
BRS192610110,BRS,BRG,0,0,,,reddd101,oehmr101,
BSN192604210,BSN,PHI,0,0,,D,mogrg101,knigj103,BSN
BSN192604220,BSN,PHI,0,0,,D,smitb110,ulrid101,BSN
BSN192604230,BSN,PHI,1,0,,D,carlh101,bentl101,PHI
BSN192604240,BSN,PHI,4,0,,D,baece101,coonj101,PHI
BSN192604270,BSN,BRO,2,0,,D,mcgrb101,mogrg101,BRO
BSN192604280,BSN,BRO,0,0,,D,mcwed101,smitb110,BRO
BSN192604290,BSN,NY1,0,0,,D,bentl101,barnv101,BSN
BSN192604300,BSN,NY1,1,1,,D,grahs101,fitzf101,BSN
BSN192605010,BSN,NY1,2,0,,D,hearb101,greek101,BSN
BSN192605280,BSN,NY1,0,2,,D,genej101,ringj101,BSN
BSN192605291,BSN,NY1,0,0,,D,scotj101,smitb110,NY1
BSN192605292,BSN,NY1,0,0,,D,wertj101,greek101,BSN
BSN192606030,BSN,CIN,0,0,,D,genej101,donop102,BSN
BSN192606040,BSN,CIN,0,0,,D,grahs101,rixee101,BSN
BSN192606050,BSN,CIN,3,0,,D,bentl101,luqud101,BSN
BSN192606080,BSN,CIN,3,0,,D,hearb101,may-j102,BSN
BSN192606090,BSN,CHN,4,0,,D,genej101,blaks101,BSN
BSN192606100,BSN,CHN,2,0,,D,bentl101,bushg101,BSN
BSN192606110,BSN,CHN,0,1,,D,pierb103,grahs101,CHN
BSN192606120,BSN,CHN,0,0,,D,coonj101,rootc101,BSN
BSN192606140,BSN,PIT,0,0,,D,bentl101,yde-e101,BSN
BSN192606160,BSN,PIT,0,0,,D,aldrv101,genej101,PIT
BSN192606171,BSN,SLN,0,0,,D,rhemf101,smitb110,SLN
BSN192606172,BSN,SLN,0,1,,D,keenv101,grahs101,SLN
BSN192606191,BSN,SLN,0,2,,D,hainj101,bentl101,SLN
BSN192606192,BSN,SLN,0,0,,D,bellh101,genej101,SLN
BSN192606211,BSN,BRO,0,0,,D,bentl101,ehrhr101,BSN
BSN192606212,BSN,BRO,1,0,,D,barnj102,coonj101,BRO
BSN192606220,BSN,BRO,0,0,,D,grimb101,genej101,BRO
BSN192606231,BSN,BRO,0,0,,D,pettj103,bentl101,BRO
BSN192606232,BSN,BRO,1,0,,D,mcwed101,grahs101,BRO
BSN192607010,BSN,PHI,0,0,,D,smitb110,carlh101,BSN
BSN192607020,BSN,PHI,0,0,,D,bentl101,mitcc102,BSN
BSN192607031,BSN,PHI,0,0,,D,deanw101,mogrg101,PHI
BSN192607032,BSN,PHI,1,1,,D,ulrid101,goldh101,PHI
BSN192607051,BSN,BRO,1,2,,D,smitb110,pettj103,BSN
BSN192607052,BSN,BRO,4,7,,D,ehrhr101,hearb101,BRO
BSN192607071,BSN,BRO,0,0,,D,grimb101,goldh101,BRO
BSN192607072,BSN,BRO,0,2,,D,vancd101,wertj101,BRO
BSN192607270,BSN,CHN,0,0,,D,smitb110,rootc101,BSN
BSN192607280,BSN,CHN,0,0,,D,mogrg101,bushg101,BSN
BSN192607311,BSN,CIN,0,0,,D,bentl101,rixee101,BSN
BSN192607312,BSN,CIN,0,0,,D,goldh101,donop102,BSN
BSN192608031,BSN,CIN,0,1,,D,maysc101,wertj101,CIN
BSN192608032,BSN,CIN,1,0,,D,luqud101,genej101,CIN
BSN192608041,BSN,PIT,0,0,,D,smitb110,aldrv101,BSN
BSN192608042,BSN,PIT,1,0,,D,meadl101,bentl101,PIT
BSN192608050,BSN,PIT,0,0,,D,kremr101,goldh101,PIT
BSN192608060,BSN,PIT,0,2,,D,yde-e101,genej101,PIT
BSN192608071,BSN,PIT,0,0,,D,wertj101,songd101,BSN
BSN192608072,BSN,PIT,0,0,,D,smitb110,bushj102,BSN
BSN192608090,BSN,SLN,2,0,,D,bentl101,keenv101,BSN
BSN192608100,BSN,SLN,0,0,,D,rhemf101,goldh101,SLN
BSN192608110,BSN,SLN,0,0,,D,hainj101,wertj101,SLN
BSN192609071,BSN,NY1,0,2,,D,mcquh101,bentl101,NY1
BSN192609072,BSN,NY1,0,0,,D,mogrg101,barnv101,BSN
BSN192609081,BSN,NY1,1,2,,D,fitzf101,genej101,NY1
BSN192609082,BSN,NY1,1,0,,D,wertj101,ringj101,BSN
BSN192609090,BSN,NY1,0,0,,D,scotj101,hearb101,NY1
BSN192609100,BSN,SLN,0,0,,D,mogrg101,alexg102,BSN
BSN192609111,BSN,SLN,0,0,,D,hainj101,smitb110,SLN
BSN192609112,BSN,SLN,2,2,,D,coonj101,rhemf101,BSN
BSN192609130,BSN,SLN,0,2,,D,bentl101,alexg102,BSN
BSN192609151,BSN,CHN,0,0,,D,genej101,bushg101,BSN
BSN192609152,BSN,CHN,1,0,,D,edwaf101,kauft101,BSN
BSN192609160,BSN,CHN,4,0,,D,smitb110,rootc101,BSN
BSN192609181,BSN,CHN,2,1,,D,wertj101,jonep101,BSN
BSN192609182,BSN,CHN,0,1,,D,blaks101,hearb101,CHN
BSN192609201,BSN,CIN,0,1,,D,mogrg101,rixee101,BSN
BSN192609202,BSN,CIN,0,0,,D,smitb110,luqud101,BSN
BSN192609210,BSN,CIN,0,0,,D,genej101,donop102,BSN
BSN192609230,BSN,PIT,2,0,,D,edwaf101,kremr101,BSN
BSN192609251,BSN,PIT,0,0,,D,meadl101,mogrg101,PIT
BSN192609252,BSN,PIT,0,0,,D,genej101,yde-e101,BSN
CAG192609250,CAG,KCM,1,0,,,rogab101,fostw101,
CAG192609260,CAG,KCM,0,0,,,currr101,brewc102,
CAG192609280,CAG,KCM,0,0,,,harng101,bellw101,
CAG192609291,CAG,KCM,0,0,,,fostw101,rogab101,
CAG192610090,CAG,ACY,0,0,,,fostw101,lockh101,
CAG192610100,CAG,ACY,0,0,,,hendr102,harng101,
CAG192610110,CAG,ACY,0,0,,,currr101,griec101,
CAG192610130,CAG,ACY,0,0,,,powew101,hendr102,
CAG192610140,CAG,ACY,0,0,,,fostw101,lockh101,
CHA192604130,CHA,SLA,2,0,,D,lyont102,gastm101,CHA
CHA192604150,CHA,SLA,8,0,,D,blant101,zacht101,CHA
CHA192604160,CHA,SLA,3,0,,D,faber101,robec101,CHA
CHA192604170,CHA,CLE,0,0,,D,millj109,thomt103,CLE
CHA192604180,CHA,CLE,0,0,,D,lyont102,uhleg101,CHA
CHA192604190,CHA,CLE,0,3,,D,smits102,blant101,CLE
CHA192604200,CHA,CLE,0,0,,D,shauj101,thurs101,CLE
CHA192605030,CHA,DET,1,2,,D,white102,thurs101,DET
CHA192605040,CHA,DET,3,0,,D,lyont102,welle101,CHA
CHA192605050,CHA,DET,1,0,,D,daush101,edwaj102,DET
CHA192605270,CHA,DET,0,1,,D,lyont102,welle101,CHA
CHA192605280,CHA,DET,0,0,,D,johna101,thurs101,DET
CHA192605290,CHA,DET,0,0,,D,stonl101,thomt103,DET
CHA192605300,CHA,DET,0,0,,D,faber101,daush101,CHA
CHA192606050,CHA,BOS,4,0,,D,lyont102,ehmkh101,CHA
CHA192606060,CHA,BOS,1,0,,D,zahnp101,blant101,BOS
CHA192606070,CHA,BOS,3,4,,D,edwaj102,ruffr101,CHA
CHA192606080,CHA,PHA,0,0,,D,faber101,grovl101,CHA
CHA192606090,CHA,PHA,0,0,,D,thomt103,grays102,CHA
CHA192606100,CHA,PHA,0,0,,D,quinj102,lyont102,PHA
CHA192606120,CHA,WS1,2,0,,D,marbf101,edwaj102,WS1
CHA192606130,CHA,WS1,0,0,,D,thomt103,ruetd101,CHA
CHA192606150,CHA,WS1,0,0,,D,faber101,coves101,CHA
CHA192606160,CHA,WS1,1,1,,D,lyont102,johnw102,CHA
CHA192606170,CHA,NYA,1,0,,D,blant101,hoytw101,CHA
CHA192606180,CHA,NYA,1,0,,D,pennh101,thomt103,NYA
CHA192606190,CHA,NYA,0,0,,D,thomm101,edwaj102,NYA
CHA192606200,CHA,NYA,2,0,,D,blant101,shocu101,CHA
CHA192606210,CHA,CLE,0,0,,D,shauj101,thomt103,CLE
CHA192606220,CHA,CLE,2,0,,D,lyont102,smits102,CHA
CHA192606230,CHA,CLE,1,0,,D,blant101,uhleg101,CHA
CHA192606240,CHA,CLE,0,0,,D,steem102,levsd101,CHA
CHA192606250,CHA,SLA,0,2,,D,gastm101,faber101,SLA
CHA192606261,CHA,SLA,0,1,,D,zacht101,lyont102,SLA
CHA192606262,CHA,SLA,0,0,,D,thomt103,david102,CHA
CHA192606270,CHA,SLA,0,0,,D,blant101,falkc102,CHA
CHA192606280,CHA,SLA,3,0,,D,edwaj102,vange101,CHA
CHA192607051,CHA,CLE,0,0,,D,levsd101,lyont102,CLE
CHA192607052,CHA,CLE,4,0,,D,thomt103,buckg101,CHA
CHA192607060,CHA,CLE,0,0,,D,blant101,karrb101,CHA
CHA192607270,CHA,WS1,0,0,,D,johnw102,thomt103,WS1
CHA192607280,CHA,WS1,2,0,,D,faber101,ruetd101,CHA
CHA192607290,CHA,WS1,0,1,,D,crowg102,lyont102,WS1
CHA192607300,CHA,WS1,0,0,,D,thurs101,marbf101,CHA
CHA192607310,CHA,NYA,0,0,,D,jones104,edwaj102,NYA
CHA192608010,CHA,NYA,0,0,,D,pennh101,thomt103,NYA
CHA192608020,CHA,NYA,0,0,,D,faber101,shocu101,CHA
CHA192608030,CHA,NYA,1,0,,D,shawb102,steem102,NYA
CHA192608040,CHA,BOS,0,0,,D,lyont102,heimf101,CHA
CHA192608050,CHA,BOS,0,0,,D,thomt103,ruffr101,CHA
CHA192608060,CHA,BOS,1,1,,D,conns101,wingt101,CHA
CHA192608071,CHA,PHA,0,0,,D,ehmkh101,faber101,PHA
CHA192608072,CHA,PHA,0,0,,D,edwaj102,romme101,CHA
CHA192608080,CHA,PHA,2,0,,D,grays102,conns101,PHA
CHA192608090,CHA,PHA,0,0,,D,walbr101,lyont102,PHA
CHA192608100,CHA,PHA,2,0,,D,patej101,conns101,PHA
CHA192608140,CHA,DET,0,0,,D,white102,thomt103,DET
CHA192609061,CHA,DET,0,0,,D,faber101,stonl101,CHA
CHA192609062,CHA,DET,2,0,,D,thurs101,collr104,CHA
CHA192609070,CHA,DET,3,1,,D,edwaj102,smitg102,CHA
CHA192609091,CHA,SLA,0,0,,D,thomt103,gastm101,CHA
CHA192609092,CHA,SLA,0,0,,D,conns101,zacht101,CHA
CHA192609100,CHA,SLA,0,0,,D,ballw101,lyont102,SLA
CHA192609110,CHA,PHA,1,0,,D,grays102,cox-l102,PHA
CHA192609131,CHA,PHA,0,0,,D,walbr101,conns101,PHA
CHA192609132,CHA,PHA,0,0,,D,faber101,romme101,CHA
CHA192609150,CHA,BOS,1,0,,D,thomt103,wingt101,CHA
CHA192609160,CHA,BOS,3,0,,D,blant101,harrs101,CHA
CHA192609170,CHA,BOS,1,0,,D,lyont102,ruffr101,CHA
CHA192609180,CHA,BOS,2,1,,D,thurs101,wilth101,CHA
CHA192609201,CHA,NYA,1,0,,D,faber101,pennh101,CHA
CHA192609202,CHA,NYA,2,0,,D,blant101,jones104,CHA
CHA192609210,CHA,NYA,0,0,,D,hoytw101,lyont102,NYA
CHA192609220,CHA,NYA,0,0,,D,thurs101,shocu101,CHA
CHA192609251,CHA,WS1,1,1,,D,thomt103,johnw102,CHA
CHA192609252,CHA,WS1,1,0,,D,marbf101,blant101,WS1
CHA192609260,CHA,WS1,0,0,,D,conns101,joned103,CHA
CHN192604210,CHN,CIN,0,0,,D,alexg102,donop102,CHN
CHN192604220,CHN,CIN,0,1,,D,,,CIN
